"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","8765/TCP","9093/TCP","9443/TCP"
2023-03-14 04:00:00,3.54,,,,6.52,15.7,3.30,2.58,2.02,98.6,5.22,,1.82,1.70
2023-03-14 04:02:00,3.36,,1.62,,6.10,9.08,3.22,2.56,2.08,,5.20,,1.72,1.68
2023-03-14 04:04:00,3.34,,1.52,,6.10,8.90,3,2.52,2.06,,5.22,,1.66,1.68
2023-03-14 04:06:00,3.64,,2.44,2.52,6.70,8.78,3.22,2.52,1.96,,5.08,,,1.78
2023-03-14 04:08:00,3.32,,1.66,,6.32,9,3.02,2.58,2.02,,5.18,,1.76,1.78
2023-03-14 04:10:00,3.42,,,,6.52,8.92,3.40,2.54,1.94,63.0,5.24,,1.68,1.68
2023-03-14 04:12:00,3.18,,1.62,,6.28,8.84,3.18,2.52,2.10,,5.24,,1.76,1.64
2023-03-14 04:14:00,3.34,,1.52,,6.12,9,3.08,2.50,1.86,,5.10,,1.64,1.68
2023-03-14 04:16:00,3.52,,1.88,1.84,6.32,8.74,3.24,2.54,2,,5.20,,1.76,
2023-03-14 04:18:00,3.46,,1.58,,6.18,8.84,3.28,2.58,2.06,,5.10,,1.78,1.78
2023-03-14 04:20:00,3.52,,1.52,,6.48,8.68,3.26,2.52,2.16,,5.08,,1.70,1.68
2023-03-14 04:22:00,3.34,,1.62,,5.96,8.66,3.20,2.48,2.10,,5.18,,1.82,1.66
2023-03-14 04:24:00,3.60,,1.52,,6.22,8.88,3.22,2.54,2.08,,5.22,,1.68,1.68
2023-03-14 04:26:00,3.42,,1.88,2.08,6.50,9.06,3.24,2.58,2.16,,5.18,,,1.68
2023-03-14 04:28:00,3.34,,1.58,,6.38,8.60,3.24,2.54,1.98,,5.14,,1.62,1.68
2023-03-14 04:30:00,3.62,,,,6.52,8.24,3.26,2.52,2.08,,5.12,1.54,1.68,1.68
2023-03-14 04:32:00,3.34,,1.62,,6.24,8.74,3.24,2.56,2.02,,5.22,,1.74,1.68
2023-03-14 04:34:00,3.36,,1.52,,6.06,8.68,3.28,2.52,2.06,,5.14,,1.70,1.68
2023-03-14 04:36:00,3.54,,1.88,1.80,6.64,9.16,3.34,2.48,2.04,,5.18,,,1.70
2023-03-14 04:38:00,3.28,,1.58,,6.30,9.30,3.08,2.50,2.06,,5.22,,1.74,1.66
2023-03-14 04:40:00,3.46,,1.52,,6.26,9.42,3.26,2.48,1.94,,5.22,,1.72,1.68
2023-03-14 04:42:00,3.32,,1.82,2.16,6.44,16.3,3.08,2.52,1.98,49,5.16,,,
2023-03-14 04:44:00,3.36,,1.70,,6.12,9.22,3.22,2.54,2.04,,5.18,,1.68,1.68
2023-03-14 04:46:00,3.36,,2.06,1.82,6.54,9.08,3.18,2.44,1.96,,5.20,,,1.70
2023-03-14 04:48:00,3.24,,1.58,,6.36,9.24,3.16,2.50,1.80,,5.20,,1.62,1.68
2023-03-14 04:50:00,3.42,,1.52,,6.56,9.18,3.34,2.54,2.16,,5.20,,1.72,1.68
2023-03-14 04:52:00,3.52,,,,6.14,16.0,3.28,2.50,2.10,97.5,5.18,,1.70,1.70
2023-03-14 04:54:00,3.36,,1.52,,6.18,9.10,3.10,2.50,2.06,,5.20,,1.74,1.68
2023-03-14 04:56:00,3.70,,1.88,1.84,6.36,9.14,3.24,2.56,2.04,,5.18,,1.72,
2023-03-14 04:58:00,3.52,,1.58,,6.10,8.78,3.30,2.56,2.06,,5.16,,1.66,1.68
2023-03-14 05:00:00,3.56,,1.52,,6.34,9.06,3.24,2.48,2.06,,5.22,,1.82,1.68
2023-03-14 05:02:00,3.44,,,,6.16,8.98,3.44,2.48,2.04,62.4,5.16,,1.62,1.74
2023-03-14 05:04:00,3.30,,1.52,,6.18,9.20,3.20,2.56,2.08,,5.20,,1.68,1.68
2023-03-14 05:06:00,3.58,,1.88,2.20,6.38,8.96,3.30,2.54,2,,5.18,,,1.68
2023-03-14 05:08:00,3.40,,1.66,,6.36,8.94,3.20,2.52,2.02,,5.18,,1.60,1.66
2023-03-14 05:10:00,3.56,,1.52,,6.42,9.04,3.18,2.44,2.04,,5.22,,1.62,1.66
2023-03-14 05:12:00,3.44,,1.62,,6.14,9.06,3.14,2.54,2,,5.18,,1.70,1.66
2023-03-14 05:14:00,3.44,,1.52,,6.10,8.92,3.04,2.52,1.90,,5.20,,1.60,1.66
2023-03-14 05:16:00,3.66,,1.88,1.88,6.20,8.58,3.32,2.52,1.96,,5.16,,1.70,
2023-03-14 05:18:00,3.36,,1.58,,6.42,9.08,3.34,2.54,2.08,,5.12,,1.68,1.68
2023-03-14 05:20:00,3.68,,1.52,,6.26,8.94,3.10,2.58,1.90,,5.12,,1.74,1.68
2023-03-14 05:22:00,3.38,,1.62,,6.48,8.56,3.04,2.52,1.92,,5.24,,1.64,1.68
2023-03-14 05:24:00,3.42,,1.52,,6.20,8.60,3.18,2.54,2.02,,5.20,,1.66,1.68
2023-03-14 05:26:00,3.52,,1.88,1.84,6.34,8.76,3.10,2.52,1.90,,5.14,,,1.76
2023-03-14 05:28:00,3.28,,1.58,,6.06,8.82,3.12,2.52,1.92,,5.12,,1.72,1.72
2023-03-14 05:30:00,3.30,,1.52,,6.14,8.76,3.20,2.56,1.84,,5.16,,1.50,1.66
2023-03-14 05:32:00,3.54,,1.62,,6.32,8.82,3.18,2.48,2.02,,5.18,,1.68,1.68
2023-03-14 05:34:00,3.40,,,,6.18,16.1,3.32,2.50,2.02,34.5,5.20,,1.68,1.68
2023-03-14 05:36:00,3.52,,1.88,1.96,6.38,8.96,3.22,2.54,2.02,,5.18,,1.68,
2023-03-14 05:38:00,3.38,,1.58,,6.36,9.02,3.20,2.50,2.04,,5.14,,1.60,1.68
2023-03-14 05:40:00,3.56,,1.52,,6.58,8.88,3.20,2.48,2.02,,5.16,,1.70,1.66
2023-03-14 05:42:00,3.42,,1.62,,6.22,8.82,3.14,2.52,1.94,,5.20,,1.68,1.70
2023-03-14 05:44:00,3.40,,1.70,2.08,6.22,15.8,3.40,2.54,2.06,96.1,5.22,,,
2023-03-14 05:46:00,3.48,,2.06,2.18,6.30,9.02,3.26,2.56,2.04,,5.06,,,1.68
2023-03-14 05:48:00,3.46,,1.58,,6.42,8.86,3.10,2.54,2.02,,5.16,,1.64,1.68
2023-03-14 05:50:00,3.50,,1.52,,6.22,8.86,3.20,2.56,1.92,,5.20,,1.76,1.68
2023-03-14 05:52:00,3.26,,1.62,,6.18,8.90,3.32,2.50,2.02,,5.20,,1.66,1.70
2023-03-14 05:54:00,3.28,,,,6.32,8.92,3.38,2.56,1.98,80.2,5.14,,1.54,1.64
2023-03-14 05:56:00,3.56,,1.88,2.20,6.28,8.98,3.16,2.52,1.94,,5.14,,,1.68
2023-03-14 05:58:00,3.54,,1.58,,6.28,8.84,3.20,2.44,2.04,,5.20,,1.58,1.68
2023-03-14 06:00:00,3.64,,1.52,,6.36,8.54,3.24,2.56,1.92,,5.20,,1.76,1.64
2023-03-14 06:02:00,3.28,,1.62,,6.16,8.82,3.28,2.48,1.94,,5.10,,1.72,1.76
2023-03-14 06:04:00,3.38,,,,6.24,9.04,3.14,2.52,2,13.2,5.24,,1.70,1.68
2023-03-14 06:06:00,3.40,,1.88,2.16,6.34,9.08,3,2.54,2.10,,5.18,,1.72,
2023-03-14 06:08:00,3.30,,1.66,,6.28,8.96,3.20,2.52,1.98,,5.12,,1.76,1.68
2023-03-14 06:10:00,3.50,,1.52,,6.46,8.80,3.26,2.46,2.06,,5.18,,1.72,1.68
2023-03-14 06:12:00,3.44,,1.62,,6.36,9.06,3.26,2.50,2.02,,5.20,,1.74,1.68
2023-03-14 06:14:00,3.48,,1.52,,6.42,8.48,3.24,2.50,2.02,,5.20,,1.70,1.68
2023-03-14 06:16:00,3.60,,1.88,2.18,6.26,9.02,3.34,2.54,2.06,,5.18,,,1.68
2023-03-14 06:18:00,3.50,,1.58,,6.22,8.94,3.28,2.50,2.02,,5.18,,1.68,1.70
2023-03-14 06:20:00,3.46,,1.52,,6.46,8.86,3.30,2.52,1.98,,5.14,,1.66,1.68
2023-03-14 06:22:00,3.36,,1.62,,6.02,8.88,3.22,2.58,2.02,,5.22,,1.70,1.68
2023-03-14 06:24:00,3.44,,,,6.54,8.92,3.20,2.50,2.02,,5.20,1.52,1.68,1.68
2023-03-14 06:26:00,3.64,,1.88,3.50,6.24,16.3,3.14,2.52,2.02,11.5,5.22,,,
2023-03-14 06:28:00,3.34,,1.58,,6.38,8.90,3.32,2.54,2,,5.22,,1.58,1.70
2023-03-14 06:30:00,3.52,,1.52,,6.60,8.88,3.04,2.48,2.04,,5.20,,1.56,1.66
2023-03-14 06:32:00,3.38,,1.62,,6.66,8.98,3.14,2.52,2.04,,5.24,,1.64,1.66
2023-03-14 06:34:00,3.34,,1.52,,6.16,9.38,3.10,2.56,1.82,,5.18,,1.68,1.70
2023-03-14 06:36:00,3.30,,1.88,3.16,6.20,16.3,3.24,2.48,1.96,78.8,5.20,,,
2023-03-14 06:38:00,3.24,,1.58,,6.46,9.16,3.12,2.40,2.06,,5.18,,1.72,1.68
2023-03-14 06:40:00,3.48,,1.52,,6.20,9.08,3.14,2.54,2.06,,5.22,,1.70,1.68
2023-03-14 06:42:00,3.36,,1.62,,6.08,8.80,3.14,2.56,2,,5.20,,1.62,1.68
2023-03-14 06:44:00,3.40,,1.70,,6.14,8.80,3.12,2.52,2,,5.20,,1.70,1.66
2023-03-14 06:46:00,3.42,,2.06,2.16,6.16,12.8,3.18,2.48,2.08,94.2,5.20,,,
2023-03-14 06:48:00,3.40,,1.58,,6.32,8.44,3.22,2.52,2.06,,5.12,,1.72,1.68
2023-03-14 06:50:00,3.38,,1.52,,6.54,8.70,3.20,2.54,2.06,,5.22,,1.60,1.80
2023-03-14 06:52:00,3.44,,1.62,,6.08,9.16,3.32,2.46,2.14,,5.20,,1.60,1.68
2023-03-14 06:54:00,3.38,,1.52,,6.38,8.54,3.36,2.52,2.02,,5.18,,1.62,1.68
2023-03-14 06:56:00,3.40,,1.88,2.24,6.22,9.10,3.34,2.54,2,34.9,5.18,,,
2023-03-14 06:58:00,3.44,,1.58,,6.12,9,3.12,2.58,2.06,,5.18,,1.64,1.68
2023-03-14 07:00:00,3.38,,1.52,,6.40,8.52,3.26,2.52,2.08,,5.24,,1.72,1.68
2023-03-14 07:02:00,3.52,,1.62,,6.16,8.80,3.20,2.54,2.10,,5.18,,1.76,1.68
2023-03-14 07:04:00,3.44,1.52,,,6.26,9.14,3.26,2.56,1.92,,5.20,,1.68,1.68
2023-03-14 07:06:00,3.40,,1.88,2.18,6.44,9.08,3.32,2.46,2,,5.20,,,1.68
2023-03-14 07:08:00,3.36,,1.66,,6.42,8.56,3.30,2.50,1.96,,5.18,,1.66,1.68
2023-03-14 07:10:00,3.24,,1.52,,6.50,8.98,3.26,2.58,2,,5.18,,1.70,1.66
2023-03-14 07:12:00,3.38,,1.62,,6,8.74,3.20,2.52,1.96,,5.16,,1.66,1.66
2023-03-14 07:14:00,3.40,,1.52,,6.34,8.78,3.20,2.46,1.98,,5.16,,1.62,1.64
2023-03-14 07:16:00,3.32,,1.88,2.08,6.32,8.70,3.30,2.48,2.04,,5.18,,,1.66
2023-03-14 07:18:00,3.46,,1.58,,6.26,12.4,3.18,2.48,2,,5.16,,1.64,1.68
2023-03-14 07:20:00,3.34,,1.52,,6.32,8.98,3.20,2.54,2.02,,5.18,,1.64,1.68
2023-03-14 07:22:00,3.46,,1.62,,6.02,8.42,3.32,2.50,2,,5.22,,1.64,1.68
2023-03-14 07:24:00,3.36,,1.52,,6.28,8.56,3.30,2.44,2.02,,5.10,,1.48,1.70
2023-03-14 07:26:00,3.40,,1.88,1.84,6.20,8.34,3.26,2.48,2,,5.16,,,1.68
2023-03-14 07:28:00,3.34,,,,6.30,16.3,3.40,2.56,2.02,55.7,5.22,,1.64,1.68
2023-03-14 07:30:00,3.40,,1.52,,6.22,9.22,3.36,2.50,2.06,,5.22,,1.66,1.68
2023-03-14 07:32:00,3.42,,1.62,,6.28,9.22,3.38,2.50,2.02,,5.16,,1.66,1.68
2023-03-14 07:34:00,3.38,,1.52,,6.42,9.20,3.30,2.50,2.06,,5.22,,1.70,1.70
2023-03-14 07:36:00,3.46,,1.88,1.82,6.34,9.02,3.32,2.60,2.06,,5.20,,,1.68
2023-03-14 07:38:00,3.24,,,,5.96,16.2,3.30,2.50,2.04,97.8,5.18,,1.68,1.74
2023-03-14 07:40:00,3.48,,1.52,,6.14,9.04,3.16,2.52,2.04,,5.18,,1.72,1.68
2023-03-14 07:42:00,3.40,,1.62,,6,9.12,3.10,2.50,2.06,,5.16,,1.74,1.68
2023-03-14 07:44:00,3.56,,1.70,,6.10,8.90,3.28,2.56,2.06,,5.16,,1.68,1.68
2023-03-14 07:46:00,3.52,,2.06,2.20,6.54,9.18,3.24,2.52,2,,5.24,,1.78,
2023-03-14 07:48:00,3.32,,,,6.26,9.06,3.34,2.62,2,57.7,5.16,,1.66,1.68
2023-03-14 07:50:00,3.46,,1.52,,6.48,8.78,3.34,2.52,2.06,,5.22,,1.66,1.64
2023-03-14 07:52:00,3.42,,1.62,,6.18,8.84,3.14,2.50,2.04,,5.20,,1.72,1.68
2023-03-14 07:54:00,3.50,,1.52,,6.26,8.76,3.04,2.52,2.10,,5.16,,1.66,1.68
2023-03-14 07:56:00,3.24,,1.88,1.94,6.32,9.08,3.10,2.50,1.98,,5.16,,1.72,
2023-03-14 07:58:00,3.42,,1.58,,6.16,9,3.06,2.48,1.96,,5.22,,1.60,1.68
2023-03-14 08:00:00,3.40,,1.52,,6.36,9,3.18,2.44,2.06,,5.20,,1.74,1.70
2023-03-14 08:02:00,3.46,,1.62,,6.14,8.94,3.28,2.50,2,,5.24,,1.70,1.66
2023-03-14 08:04:00,3.40,,1.52,,6.14,9.26,3.28,2.54,2,,5.22,,1.68,1.68
2023-03-14 08:06:00,3.60,,1.88,1.82,6.34,8.94,3.22,2.50,2.04,,5.18,,1.80,
2023-03-14 08:08:00,3.46,,1.66,,6.16,8.66,3.22,2.50,2.02,,5.20,,1.68,1.66
2023-03-14 08:10:00,3.46,,1.52,,6.30,8.80,3.30,2.56,2.02,,5.24,,1.66,1.70
2023-03-14 08:12:00,3.50,,1.62,,6.22,8.76,3.28,2.56,2.04,,5.16,,1.68,1.66
2023-03-14 08:14:00,3.46,,1.52,,6.22,8.84,3.26,2.52,2,,5.16,,1.66,1.68
2023-03-14 08:16:00,3.58,,1.88,1.82,6.14,8.70,3.32,2.48,2,,5.18,,,1.68
2023-03-14 08:18:00,3.48,,1.58,,6.04,8.66,3.30,2.46,2.00,,5.24,,1.64,1.68
2023-03-14 08:20:00,3.34,,,,6.44,15.4,3.24,2.52,2,34.5,5.20,,1.58,1.66
2023-03-14 08:22:00,3.36,,1.62,,6.24,8.88,3.16,2.52,2.14,,5.16,,1.60,1.68
2023-03-14 08:24:00,3.34,,1.52,,6.26,9.10,3.32,2.48,2.08,,5.18,,1.70,1.64
2023-03-14 08:26:00,3.50,,1.88,2.22,6.32,8.98,3.20,2.52,1.88,,5.12,,1.70,
2023-03-14 08:28:00,3.34,,1.58,,6.12,9.22,2.90,2.50,1.94,,5.18,,1.58,1.68
2023-03-14 08:30:00,3.30,,,,6.76,16.1,3.34,2.48,2.06,94.8,5.22,,1.66,1.68
2023-03-14 08:32:00,3.32,,1.62,,6.20,9.06,3.06,2.60,2,,5.20,,1.64,1.68
2023-03-14 08:34:00,3.50,,1.52,,6.12,8.68,3.30,2.50,2.04,,5.16,,1.70,1.68
2023-03-14 08:36:00,3.32,,1.88,2.16,6.44,9.10,3.26,2.50,1.88,,5.18,,,1.68
2023-03-14 08:38:00,3.34,,1.58,,6.18,8.90,3.30,2.54,1.80,,5.22,,1.58,1.68
2023-03-14 08:40:00,3.34,,,,6.30,8.82,3.30,2.54,1.94,79.5,5.12,,1.64,1.68
2023-03-14 08:42:00,3.30,,1.62,,6.28,8.88,3.34,2.54,2.08,,5.18,,1.56,1.68
2023-03-14 08:44:00,3.36,,1.70,,6.22,9.12,3.26,2.50,2.08,,5.20,,1.58,1.68
2023-03-14 08:46:00,3.58,,2.06,2.16,6.20,8.62,3.32,2.48,2.06,,5.20,,,1.68
2023-03-14 08:48:00,3.44,,1.58,,5.96,8.74,3.26,2.50,2.04,,5.20,,1.54,1.66
2023-03-14 08:50:00,3.40,,,,6.26,9.10,3.22,2.54,2.02,12.9,5.18,,1.56,1.68
2023-03-14 08:52:00,3.50,,1.62,,6.28,8.92,3.24,2.48,2.04,,5.16,,1.76,1.68
2023-03-14 08:54:00,3.36,,1.52,,5.88,8.96,3.22,2.50,1.86,,5.24,,1.64,1.68
2023-03-14 08:56:00,3.44,,1.88,2.22,5.96,8.92,3.08,2.50,2.02,,5.16,,1.76,
2023-03-14 08:58:00,3.28,,1.58,,5.98,9,3.32,2.56,2.02,,5.18,,1.72,1.68
2023-03-14 09:00:00,3.38,,1.52,,6.26,9.12,3.24,2.48,2.02,,5.16,,1.70,1.64
2023-03-14 09:02:00,3.40,,1.62,,6.36,9.12,3.36,2.50,2.04,,5.18,,1.66,1.80
2023-03-14 09:04:00,3.32,,1.52,,6.14,8.96,3.06,2.48,2.08,,5.18,,1.58,1.68
2023-03-14 09:06:00,3.50,,1.88,2.20,6.42,8.98,3.16,2.54,1.96,,5.12,,1.72,
2023-03-14 09:08:00,3.34,,1.66,,6.16,8.94,3.16,2.54,2.02,,5.16,,1.64,1.68
2023-03-14 09:10:00,3.22,,1.52,,6.02,8.92,3.14,2.48,1.96,,5.22,,1.52,1.74
2023-03-14 09:12:00,3.46,,,1.68,6.14,16,3.14,2.54,2.08,11.3,5.22,,1.70,
2023-03-14 09:14:00,3.34,,1.52,,6.26,8.88,3.12,2.56,1.88,,5.16,,1.64,1.68
2023-03-14 09:16:00,3.50,,1.88,2.26,6.22,8.48,3.10,2.54,2.04,,5.06,,1.74,
2023-03-14 09:18:00,3.36,,1.58,,6.28,8.98,3.12,2.48,1.98,,5.20,,1.68,1.64
2023-03-14 09:20:00,3.44,,1.52,,6.28,8.56,3.12,2.50,1.86,,5.14,,1.70,1.66
2023-03-14 09:22:00,3.40,,,2.16,6.12,16.3,3.36,2.54,2.04,79.7,5.12,,1.72,
2023-03-14 09:24:00,3.38,,1.52,,6.22,9,3.24,2.52,2.04,,5.20,,1.64,1.68
2023-03-14 09:26:00,3.46,,1.88,1.86,6.52,9.16,3.12,2.48,2.04,,5.18,,,1.68
2023-03-14 09:28:00,3.38,,1.58,,6.50,8.96,3.30,2.52,2.06,,5.24,,1.68,1.68
2023-03-14 09:30:00,3.46,,1.52,,6.28,9.14,3.20,2.52,1.96,,5.24,,1.56,1.68
2023-03-14 09:32:00,3.44,,,,6.30,12.6,3.40,2.50,1.96,95.2,5.18,,1.78,1.68
2023-03-14 09:34:00,3.24,,1.52,,6.14,9.18,3.32,2.48,2.06,,5.20,,1.72,1.68
2023-03-14 09:36:00,3.40,,1.88,1.80,6.20,9.18,3.16,2.54,2.08,,5.16,,,1.68
2023-03-14 09:38:00,3.36,,1.58,,6.50,9,3.12,2.52,1.76,,5.20,,1.60,1.68
2023-03-14 09:40:00,3.34,,1.52,,6,8.72,3.18,2.48,2.04,,5.16,,1.64,1.68
2023-03-14 09:42:00,3.34,,,,6.32,9.02,3.22,2.52,2,34.4,5.18,,1.78,1.68
2023-03-14 09:44:00,3.28,,1.70,,6.36,9.14,3.40,2.54,1.92,,5.22,,1.64,1.68
2023-03-14 09:46:00,3.30,,2.06,1.80,6.18,9.16,3.12,2.50,2.04,,5.16,,1.70,
2023-03-14 09:48:00,3.42,,1.58,,6.22,8.52,3.16,2.52,2.04,,5.20,,1.64,1.68
2023-03-14 09:50:00,3.34,,1.52,,6.18,9.06,3.26,2.62,1.96,,5.22,,1.64,1.68
2023-03-14 09:52:00,3.36,,1.62,,6.12,8.56,3.20,2.54,1.96,,5.16,,1.60,1.70
2023-03-14 09:54:00,3.42,,1.52,,6.14,9.24,3.16,2.50,2,,5.18,,1.74,1.68
2023-03-14 09:56:00,3.44,,1.88,2.22,6.34,8.94,3.02,2.58,1.82,,5.20,,,1.68
2023-03-14 09:58:00,3.30,,1.58,,6.04,8.74,3.24,2.52,2.06,,5.18,,1.70,1.68
2023-03-14 10:00:00,3.38,,1.52,,6.04,8.80,3.24,2.56,2.10,,5.18,,1.70,1.68
2023-03-14 10:02:00,3.40,,1.62,,6.28,8.82,3.20,2.52,2.02,,5.18,,1.76,1.76
2023-03-14 10:04:00,3.46,,,,6.24,13.8,3.30,2.52,2.08,4.70,5.22,,1.84,1.68
2023-03-14 10:06:00,3.48,,1.88,2.20,6.30,8.86,3.34,2.54,2.12,,5.18,,1.68,
2023-03-14 10:08:00,3.46,,1.66,,6.04,8.54,3.14,2.52,2.10,,5.16,,1.74,1.68
2023-03-14 10:10:00,3.36,,1.52,,6.22,8.68,3.12,2.50,2.14,,5.18,,1.72,1.66
2023-03-14 10:12:00,3.26,,1.62,,6.24,8.74,3.22,2.56,2.06,,5.14,,1.76,1.66
2023-03-14 10:14:00,3.48,,,,6.08,16.1,3.26,2.50,2.14,71.4,5.12,,1.72,1.68
2023-03-14 10:16:00,3.32,,1.88,1.80,6.12,8.82,3.24,2.54,2.12,,5.14,,,1.68
2023-03-14 10:18:00,3.38,,1.58,,6.32,8.92,3.30,2.58,2.16,,5.22,,1.76,1.68
2023-03-14 10:20:00,3.46,1.52,,,5.98,9.32,3.26,2.56,2.12,,5.22,,1.80,1.68
2023-03-14 10:22:00,3.36,,1.62,,6.22,9.44,3.28,2.50,2.06,,5.20,,1.76,1.74
2023-03-14 10:24:00,3.22,,,,6.30,12.8,3.40,2.54,2.14,95.0,5.22,,1.72,1.70
2023-03-14 10:26:00,3.52,,1.88,2.50,6.22,9.28,3.28,2.46,2.12,,5.10,,1.78,
2023-03-14 10:28:00,3.34,,1.58,,6.26,9.26,3.18,2.50,2.06,,5.20,,1.78,1.68
2023-03-14 10:30:00,3.30,,1.52,,6.06,9.22,3.10,2.52,1.96,,5.16,,1.76,1.68
2023-03-14 10:32:00,3.16,,1.62,,6.20,9.20,3.28,2.56,2.10,,5.22,,1.72,1.64
2023-03-14 10:34:00,3.36,,,,6.20,9.08,3.22,2.52,2.06,31.0,5.26,,1.76,1.68
2023-03-14 10:36:00,3.36,,1.88,1.88,6.30,9.14,3.20,2.52,2.16,,5.24,,1.80,
2023-03-14 10:38:00,3.34,,1.58,,6.20,9.24,3.30,2.54,2.16,,5.14,,1.82,1.70
2023-03-14 10:40:00,3.36,,1.52,,5.94,8.92,3.28,2.54,2.04,,5.18,,1.72,1.78
2023-03-14 10:42:00,3.40,,1.82,,6.22,9.20,3.22,2.58,2.08,,5.14,,1.78,1.68
2023-03-14 10:44:00,3.36,,1.70,,6.14,9.02,3.28,2.50,2.14,,5.24,,1.74,1.68
2023-03-14 10:46:00,3.34,,2.06,1.82,6.28,8.92,3.30,2.56,2.26,,5.26,,,1.66
2023-03-14 10:48:00,3.48,,1.58,,6.34,9.02,3.22,2.62,2.12,,5.20,,1.70,1.70
2023-03-14 10:50:00,3.26,,1.52,,6.10,8.98,3.24,2.54,2.06,,5.24,,1.70,1.68
2023-03-14 10:52:00,3.34,,1.62,,5.98,8.94,3.26,2.56,2.12,,5.20,,1.54,1.66
2023-03-14 10:54:00,3.42,,1.52,,6.20,8.98,3.12,2.62,2.16,,5.18,,1.66,1.68
2023-03-14 10:56:00,3.40,,1.88,2.74,6.08,15.8,3.44,2.50,2,11.8,5.08,,,
2023-03-14 10:58:00,3.42,,1.58,,6.38,8.90,3.12,2.56,2.12,,5.16,,1.80,1.68
2023-03-14 11:00:00,3.30,,1.52,,6.26,8.72,3.22,2.54,2.20,,5.16,,1.80,1.66
2023-03-14 11:02:00,3.40,,1.62,,6.08,8.82,3.20,2.48,1.94,,5.18,,1.80,1.68
2023-03-14 11:04:00,3.24,,1.52,,6.16,8.88,3.12,2.52,2.06,,5.16,,1.66,1.68
2023-03-14 11:06:00,3.24,,1.88,2.72,6.30,16.1,3.26,2.54,1.96,81.2,5.18,,,
2023-03-14 11:08:00,3.36,,1.66,,6.04,8.92,3.10,2.52,2.14,,5.20,,1.82,1.68
2023-03-14 11:10:00,3.24,,1.52,,6.08,8.70,3.20,2.46,1.86,,5.14,,1.70,1.68
2023-03-14 11:12:00,3.30,,1.62,,6.10,8.86,3.08,2.50,2.08,,5.20,,1.68,1.68
2023-03-14 11:14:00,3.28,1.52,,,6.14,8.80,3.20,2.56,2.04,,5.16,,1.64,1.68
2023-03-14 11:16:00,3.48,,1.88,1.80,6.42,9.14,3.36,2.52,2.12,85.8,5.16,,,
2023-03-14 11:18:00,3.40,,1.58,,6.34,9.14,3.32,2.50,2.04,,5.18,,1.72,1.68
2023-03-14 11:20:00,3.40,1.52,,,6.14,9.04,3.22,2.56,1.98,,5.16,,1.74,1.68
2023-03-14 11:22:00,3.50,,1.62,,6.08,9.18,3.30,2.56,2.10,,5.06,,1.78,1.68
2023-03-14 11:24:00,3.34,,1.52,,6.50,9.16,3.22,2.46,2.02,,5.16,,1.66,1.68
2023-03-14 11:26:00,3.40,,1.88,1.92,6.10,9.06,3.34,2.52,2.12,14.4,5.20,,,
2023-03-14 11:28:00,3.34,,1.58,,6.04,8.88,3.30,2.46,2.04,,5.16,,1.70,1.68
2023-03-14 11:30:00,3.26,,1.52,,6.20,9.08,3.28,2.56,1.96,,5.20,,1.78,1.68
2023-03-14 11:32:00,3.30,,1.62,,6.22,9.02,3.22,2.50,2.10,,5.14,,1.74,1.68
2023-03-14 11:34:00,3.24,,1.52,,6.24,8.90,3.24,2.58,2.12,,5.14,,1.68,1.70
2023-03-14 11:36:00,3.28,,1.88,2.18,6.20,8.92,3.30,2.54,2.04,,5.14,,,1.68
2023-03-14 11:38:00,3.36,,1.58,,6.18,8.90,3.16,2.52,2.02,,5.12,,1.72,1.68
2023-03-14 11:40:00,3.26,,1.52,,6.04,8.76,3.30,2.52,2.06,,5.18,,1.62,1.68
2023-03-14 11:42:00,3.38,,1.62,,6.24,8.74,3.28,2.46,2.04,,5.18,,1.70,1.66
2023-03-14 11:44:00,3.38,,1.70,,6.20,9.06,3.20,2.50,2.10,,5.12,,1.80,1.66
2023-03-14 11:46:00,3.42,,2.06,2.58,6.34,9.08,3.22,2.54,1.90,,5.14,,1.76,
2023-03-14 11:48:00,3.32,,,,6.22,16.0,3.24,2.52,2.08,25.4,5.16,,1.74,1.66
2023-03-14 11:50:00,3.38,,1.52,,6.28,9.22,3.08,2.54,2.12,,5.20,,1.74,1.64
2023-03-14 11:52:00,3.44,,1.62,,6.04,9.16,3.18,2.56,2.04,,5.28,,1.76,1.68
2023-03-14 11:54:00,3.46,,1.52,,6.20,9.08,3.32,2.58,2.14,,5.22,,1.78,1.68
2023-03-14 11:56:00,3.38,,1.88,2.30,6.20,8.94,3.34,2.52,2.10,,5.20,,1.78,
2023-03-14 11:58:00,3.36,,,,5.98,15.6,3.42,2.54,2.12,93.0,5.14,,1.74,1.66
2023-03-14 12:00:00,3.42,,1.52,,6.28,9.02,3.44,2.58,2.08,,5.22,,1.80,1.68
2023-03-14 12:02:00,3.44,,1.62,,6.14,9,3.20,2.58,1.94,,5.16,,1.70,1.74
2023-03-14 12:04:00,3.36,,1.52,,6.24,8.98,3.30,2.56,2.16,,5.14,,1.72,1.68
2023-03-14 12:06:00,3.50,,1.88,2.18,6.26,8.86,3.30,2.54,2.06,,5.16,,1.78,
2023-03-14 12:08:00,3.30,,,,6.12,8.80,3.36,2.58,2.04,70.5,5.22,,1.78,1.68
