"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-02-22 19:26:00,3,1.64,,5.96,7.56,2.62,2.54,2.04,,5.04,1.80,1.66
2023-02-22 19:28:00,2.92,,1.80,5.76,11.4,2.98,2.46,2.22,31.4,5.06,1.94,
2023-02-22 19:30:00,3.16,1.78,,6.04,7.26,2.82,2.58,2.28,,5.06,1.80,1.64
2023-02-22 19:32:00,2.92,1.54,,6.10,7.18,2.56,2.54,1.96,,5.20,1.96,1.58
2023-02-22 19:34:00,3.18,1.54,,6.20,7.54,2.70,2.48,2.14,,5.10,1.92,1.64
2023-02-22 19:36:00,3,1.64,,5.90,7.40,2.70,2.52,2.20,,5.16,2,1.68
2023-02-22 19:38:00,2.94,,2.20,5.92,11.3,2.62,2.66,2.06,48.6,5.06,1.86,
2023-02-22 19:40:00,3.04,2.04,1.84,6.14,7.74,2.60,2.54,2.14,,5.12,1.90,
2023-02-22 19:42:00,2.86,1.54,,5.90,7.66,2.70,2.60,2.16,,5.12,1.88,1.62
2023-02-22 19:44:00,2.94,1.54,,6.20,7.38,2.66,2.60,2.04,,5.08,1.84,1.62
2023-02-22 19:46:00,2.70,1.64,,6.02,7.66,2.44,2.70,1.92,,5.08,2.02,1.66
2023-02-22 19:48:00,2.92,,2.18,6.14,11.0,2.82,2.60,2.20,76.7,5.02,1.92,
2023-02-22 19:50:00,3.06,1.90,,6.12,7.46,2.58,2.56,2,,5.02,1.94,1.60
2023-02-22 19:52:00,2.78,1.54,,5.82,7.16,3.02,2.56,2.02,,4.96,1.90,1.66
2023-02-22 19:54:00,3.12,1.54,,6.32,7.52,2.58,2.54,2.18,,5.06,2.02,1.64
2023-02-22 19:56:00,2.74,1.64,,5.86,7.70,2.60,2.56,2.16,,5.10,1.82,1.60
2023-02-22 19:58:00,3.08,,1.80,6,10.9,3,2.64,1.90,92.8,5.08,1.84,
2023-02-22 20:00:00,3.18,1.78,,5.96,7.64,2.78,2.44,1.96,,5.04,2.06,1.60
2023-02-22 20:02:00,3.34,1.54,,6.06,7.80,2.80,2.68,2.36,,5.22,1.90,1.70
2023-02-22 20:04:00,3.48,1.54,,6.18,7.52,2.86,2.64,2.38,,5.16,1.72,1.62
2023-02-22 20:06:00,3.30,1.64,,5.88,7.74,2.44,2.54,2.48,,5.18,1.86,1.68
2023-02-22 20:08:00,3.30,,2.20,5.92,12.6,3.48,2.62,2.48,100,5.24,2,
2023-02-22 20:10:00,3.40,1.78,,5.92,8.88,3.28,2.62,2.40,,5.24,2.02,1.66
2023-02-22 20:12:00,3.26,1.54,,5.96,8.82,3.24,2.68,2.32,,5.20,1.98,1.66
2023-02-22 20:14:00,3.50,1.54,,6.10,8.84,3.24,2.68,2.40,,5.24,2,1.66
2023-02-22 20:16:00,3.32,1.64,,6.10,8.78,3.26,2.62,2.48,,5.22,2.04,1.68
2023-02-22 20:18:00,3.30,,2.20,6.06,12.7,3.66,2.64,2.44,99.2,5.20,1.98,
2023-02-22 20:20:00,3.28,1.78,,6.18,8.96,3.14,2.62,2.40,,5.24,2,1.66
2023-02-22 20:22:00,3.28,1.54,,5.88,8.72,3.12,2.66,2.48,,5.18,1.98,1.68
2023-02-22 20:24:00,3.34,1.54,,6.32,8.90,3.12,2.56,2.42,,5.18,1.98,1.66
2023-02-22 20:26:00,3.18,1.64,,5.88,8.68,3.24,2.66,2.46,,5.22,1.98,1.76
2023-02-22 20:28:00,3.32,1.68,,5.96,8.82,3.34,2.66,2.42,83.5,5.20,2.02,
2023-02-22 20:30:00,3.42,1.78,,5.98,8.74,3.26,2.62,2.34,,5.24,1.98,1.66
2023-02-22 20:32:00,3.34,1.54,,6.08,8.62,3.22,2.56,2.38,,5.22,2,1.66
2023-02-22 20:34:00,3.34,1.54,,6.18,8.58,3,2.62,2.24,,5.18,1.94,1.66
2023-02-22 20:36:00,3.22,1.64,,6.02,8.44,2.92,2.56,2.40,,5.20,1.94,1.66
2023-02-22 20:38:00,3.24,1.68,,6.04,8.74,3.34,2.64,2.46,66.4,5.20,1.98,
2023-02-22 20:40:00,3.26,2.34,2.46,6.04,8.62,3.22,2.58,2.32,,5.24,1.96,
2023-02-22 20:42:00,3.26,1.54,,6.10,8.72,3.14,2.62,2.38,,5.20,1.92,1.74
2023-02-22 20:44:00,3.40,1.54,,6.18,8.44,3.04,2.66,2.34,,5.20,1.96,1.64
2023-02-22 20:46:00,2.94,1.54,,5.98,8.56,3.08,2.64,2.38,,5.20,1.92,1.66
2023-02-22 20:48:00,3.18,1.68,,5.92,8.54,3.38,2.68,2.38,47.4,5.20,1.90,
2023-02-22 20:50:00,3.18,2,,5.94,8.50,3.12,2.64,2.26,,5.22,1.98,1.66
2023-02-22 20:52:00,3.30,1.54,,6.10,8.54,3.08,2.62,2.28,,5.18,1.90,1.68
2023-02-22 20:54:00,3.36,1.54,,6.10,8.42,3.16,2.54,2.40,,5.22,1.94,1.64
2023-02-22 20:56:00,3.16,1.54,,6.00,8.50,2.56,2.62,2.42,,5.24,1.96,1.64
2023-02-22 20:58:00,3.22,1.70,,5.92,8.60,3.34,2.58,2.36,29.3,5.20,2.04,
2023-02-22 21:00:00,3.28,1.88,1.92,6.18,8.50,3.26,2.64,2.26,,5.20,2.04,
2023-02-22 21:02:00,3.04,1.54,,5.80,8.62,2.96,2.72,2.16,,5.16,1.98,1.74
2023-02-22 21:04:00,3.18,1.54,,6.22,8.20,3.02,2.58,2.14,,5.12,1.98,1.66
2023-02-22 21:06:00,3.32,1.54,,5.90,8.54,3.02,2.58,2.22,,5.22,1.96,1.66
2023-02-22 21:08:00,2.98,1.68,,6.02,8.22,3.16,2.60,2.22,13.1,5.10,1.92,
2023-02-22 21:10:00,3.32,1.88,1.94,6.02,8.36,3.04,2.60,2.38,,5.24,2,
2023-02-22 21:12:00,3.06,1.54,,6.02,8.60,2.82,2.68,2.16,,5.14,1.88,1.66
2023-02-22 21:14:00,3.38,1.54,,6.10,8.22,3.14,2.62,2.24,,5.18,1.98,1.66
2023-02-22 21:16:00,3.10,1.54,,5.98,8.16,3.12,2.56,2.22,,5.22,2.02,1.66
2023-02-22 21:18:00,3.02,1.68,,5.88,8.06,3.06,2.68,2.20,,5.16,1.84,1.68
2023-02-22 21:20:00,3.06,1.88,,6.08,8.24,2.98,2.52,2.34,,5.16,1.94,1.64
2023-02-22 21:22:00,3.12,1.54,,6.06,8.08,3.06,2.54,2.22,,5.14,2,1.64
2023-02-22 21:24:00,3.30,1.54,,6.06,8.40,2.96,2.58,2.36,,5.14,1.96,1.64
2023-02-22 21:26:00,3.14,1.54,,5.80,8.28,2.90,2.66,2.22,,5.10,1.98,1.62
2023-02-22 21:28:00,3.18,1.68,,6.02,7.96,3.02,2.62,2.28,,5.08,1.72,1.70
2023-02-22 21:30:00,3.34,1.88,1.94,6.10,8.12,2.74,2.64,2.16,,5.14,1.96,
2023-02-22 21:32:00,3.04,1.54,,5.88,8,2.90,2.60,2.30,,5.08,1.92,1.66
2023-02-22 21:34:00,3.32,1.54,,6.24,8.14,3,2.70,2.34,,5.18,2.02,1.62
2023-02-22 21:36:00,3.08,1.54,,5.82,7.98,2.86,2.64,2.30,,5.18,1.90,1.66
2023-02-22 21:38:00,3.04,1.68,,5.86,8.18,3.04,2.66,2.24,,5.22,1.88,1.68
2023-02-22 21:40:00,3.14,2.14,2.44,6.22,8.06,3.04,2.68,2.18,,5.12,1.82,
2023-02-22 21:42:00,3.10,1.54,,5.78,8.06,2.90,2.52,2.20,,5.14,1.82,1.62
2023-02-22 21:44:00,3.08,1.54,,6.16,8.06,2.96,2.64,2.32,,5.14,1.96,1.64
2023-02-22 21:46:00,2.94,1.54,,5.98,8.30,3.06,2.54,2.12,,5.02,1.88,1.66
2023-02-22 21:48:00,3.12,1.68,,5.98,7.88,2.94,2.60,2.14,,5.18,1.82,1.64
2023-02-22 21:50:00,3.10,2,,5.98,7.78,3.22,2.62,2.28,,5.16,1.94,1.66
2023-02-22 21:52:00,3.02,1.54,,5.88,8.12,3.08,2.54,2.08,,5.08,1.84,1.64
2023-02-22 21:54:00,3.30,1.54,,6.06,8.12,2.66,2.64,2.38,,5.16,2.04,1.68
2023-02-22 21:56:00,3.02,1.54,,5.76,7.54,2.86,2.56,2.34,,5.12,1.84,1.66
2023-02-22 21:58:00,2.90,1.70,,6.04,7.98,2.86,2.58,2.14,,5.12,1.92,1.60
2023-02-22 22:00:00,3.06,1.88,1.92,6.30,7.80,2.64,2.54,2.30,,5.12,1.96,
2023-02-22 22:02:00,3.02,1.54,,5.90,7.42,2.68,2.60,2.04,,5.06,2.02,1.64
2023-02-22 22:04:00,3.16,1.54,,6.20,8,3.04,2.62,2.30,,5.08,1.88,1.78
2023-02-22 22:06:00,2.74,1.54,,5.98,7.96,2.74,2.66,2.20,,5.12,1.74,1.66
2023-02-22 22:08:00,3.22,1.68,,5.78,7.92,2.72,2.60,2.26,,5.10,1.82,1.66
2023-02-22 22:10:00,3.12,,3.06,6.08,8.58,2.90,2.62,2.14,13.4,5.14,1.98,
2023-02-22 22:12:00,2.88,1.54,,5.68,7.52,3,2.66,2.04,,5.24,1.90,1.66
2023-02-22 22:14:00,2.98,1.54,,6.18,7.88,2.86,2.62,2.10,,5.14,1.94,1.64
2023-02-22 22:16:00,3,1.54,,6,8.02,2.64,2.66,2.20,,5.06,1.98,1.62
2023-02-22 22:18:00,3.14,1.68,,5.96,7.72,2.86,2.50,2.24,,5.16,1.92,1.62
2023-02-22 22:20:00,2.98,1.88,3.40,6.06,11.6,2.96,2.54,2.34,31.1,5.16,,
2023-02-22 22:22:00,2.96,1.54,,5.98,7.58,2.36,2.50,2.08,,5.14,1.98,1.62
2023-02-22 22:24:00,3.06,1.54,,6.24,8.02,2.94,2.46,2.08,,5.04,1.84,1.66
2023-02-22 22:26:00,3.08,1.54,,5.96,7.68,2.90,2.52,2.20,,5.06,2,1.62
2023-02-22 22:28:00,2.96,1.68,,5.92,7.54,2.90,2.60,2.12,,5.02,1.90,1.66
2023-02-22 22:30:00,3.12,1.88,3.66,6.08,11.4,3.18,2.64,2.12,49.3,5.14,,
2023-02-22 22:32:00,3.08,1.54,,5.80,7.62,2.50,2.56,2.20,,5.06,1.94,1.60
2023-02-22 22:34:00,3.02,1.54,,6.16,7.06,2.50,2.52,2.20,,5.20,1.84,1.66
2023-02-22 22:36:00,2.90,1.54,,6.22,7.54,2.70,2.54,2.10,,5.02,1.78,1.66
2023-02-22 22:38:00,2.76,1.68,,5.96,7.74,2.72,2.44,2,,5.04,1.94,1.66
2023-02-22 22:40:00,2.98,2.14,4.20,5.80,11.6,3.20,2.48,2,66.7,5.08,,
2023-02-22 22:42:00,2.86,1.54,,6,7.30,2.86,2.58,2.18,,5.14,1.82,1.64
2023-02-22 22:44:00,3.12,1.54,,6.38,7.54,2.74,2.48,2.08,,5.10,1.82,1.62
2023-02-22 22:46:00,2.94,1.54,,6,7.70,2.84,2.56,2.22,,4.98,1.90,1.64
2023-02-22 22:48:00,2.88,1.68,,6.02,7.80,2.60,2.56,1.94,,5.08,1.88,1.62
2023-02-22 22:50:00,2.90,2,3.34,6.10,11.6,2.78,2.66,2.18,83.1,5.08,,
2023-02-22 22:52:00,2.82,1.54,,6.16,7.56,2.62,2.58,2.20,,5.16,1.90,1.62
2023-02-22 22:54:00,2.96,1.54,,6.14,7.40,2.70,2.66,2.12,,5.04,1.90,1.62
2023-02-22 22:56:00,2.80,1.54,,5.98,7.68,2.84,2.48,1.96,,5.04,1.74,1.62
2023-02-22 22:58:00,2.68,1.70,,6.06,7.74,2.82,2.62,2.08,,5.06,1.92,1.66
2023-02-22 23:00:00,2.72,,3.68,6.06,11.2,2.92,2.66,2.12,97.2,5.04,1.98,
2023-02-22 23:02:00,2.88,1.54,,5.96,7.22,3.04,2.48,2.02,,5.08,1.84,1.66
2023-02-22 23:04:00,2.84,1.54,,6.40,7.74,2.96,2.58,2.10,,5.10,2,1.60
2023-02-22 23:06:00,2.98,1.54,,6,7.78,2.80,2.56,1.94,,5.12,1.84,1.62
2023-02-22 23:08:00,2.86,1.70,,6,7.34,3.06,2.60,2.02,,5.06,1.92,1.60
2023-02-22 23:10:00,2.86,1.88,3.72,6.06,11.0,2.90,2.50,2.06,96.4,5.06,,
2023-02-22 23:12:00,3.04,1.54,,5.94,7.28,2.86,2.50,2.02,,5.06,1.80,1.60
2023-02-22 23:14:00,3.10,1.54,,6.38,7.74,2.68,2.56,2.16,,5.16,1.88,1.62
2023-02-22 23:16:00,3.32,1.54,,5.98,7.74,2.60,2.60,2.44,,5.06,1.80,1.66
2023-02-22 23:18:00,3.32,1.68,,5.92,7.96,2.52,2.52,2.42,,5.10,1.86,1.66
2023-02-22 23:20:00,3.36,1.88,3.34,6.36,11.6,3.08,2.56,2.36,96.9,4.98,,
2023-02-22 23:22:00,3.32,1.54,,6.06,7.96,2.90,2.58,2.34,,5.10,1.88,1.64
2023-02-22 23:24:00,3.52,1.54,,6.12,7.22,2.74,2.42,2.36,,5.24,1.88,1.64
2023-02-22 23:26:00,3.24,1.54,,6.08,7.60,2.78,2.46,2.42,,5.16,1.94,1.64
2023-02-22 23:28:00,3.34,1.68,,5.94,8.22,2.64,2.60,2.38,,5.18,1.98,1.66
2023-02-22 23:30:00,3.44,,1.88,6.08,7.60,2.94,2.64,2.46,81.2,5.16,1.92,
2023-02-22 23:32:00,3.26,1.54,,6.10,7.72,2.84,2.62,2.34,,5.16,1.84,1.66
2023-02-22 23:34:00,3.50,1.54,,6.02,7.86,2.56,2.56,2.22,,5.14,1.82,1.66
2023-02-22 23:36:00,3.32,1.54,,6,7.78,2.62,2.44,2.40,,5.08,1.86,1.62
2023-02-22 23:38:00,3.26,1.68,,5.88,7.34,2.66,2.56,2.28,,5.18,2,1.66
2023-02-22 23:40:00,3.42,2.14,2.32,5.92,7.60,2.96,2.72,2.40,62.1,5.08,,
2023-02-22 23:42:00,3.20,1.54,,5.94,7.94,2.88,2.48,2.12,,4.98,1.98,1.72
2023-02-22 23:44:00,3.30,1.54,,6.14,7.54,2.30,2.62,2.46,,5,1.88,1.64
2023-02-22 23:46:00,3.30,1.54,,6.18,7.66,2.64,2.60,2.32,,5.14,1.90,1.70
2023-02-22 23:48:00,3.24,1.68,,5.78,7.78,2.64,2.62,2.48,,5.18,1.88,1.66
2023-02-22 23:50:00,3.34,2,,6.04,7.78,2.88,2.48,2.38,45.4,5.12,1.84,
2023-02-22 23:52:00,3.16,1.54,,5.80,7.40,3,2.58,2.30,,5.06,1.84,1.62
2023-02-22 23:54:00,3.40,1.54,,6.30,7.80,2.60,2.66,2.36,,5.12,1.74,1.62
2023-02-22 23:56:00,3.20,1.54,,5.96,7.42,2.62,2.66,2.38,,5.06,1.98,1.66
2023-02-22 23:58:00,3.32,1.68,,5.90,7.56,2.48,2.56,2.36,,5,1.86,1.60
2023-02-23 00:00:00,3.14,1.88,1.90,6.06,7.40,2.78,2.50,2.34,27.5,5.12,,
2023-02-23 00:02:00,2.96,1.54,,5.92,7.32,2.74,2.56,2.38,,5.12,1.84,1.72
2023-02-23 00:04:00,3.36,1.54,,6.28,7.32,2.74,2.58,2.34,,5.08,1.72,1.62
2023-02-23 00:06:00,3.24,1.54,,6.10,7.62,2.84,2.64,2.32,,5.06,1.86,1.64
2023-02-23 00:08:00,3.24,1.68,,5.98,7.96,2.52,2.58,2.32,,5.18,1.84,1.64
2023-02-23 00:10:00,3.26,1.88,1.94,6.16,7.74,2.80,2.52,2.40,9.46,4.98,,
2023-02-23 00:12:00,3.14,1.54,,5.76,7.48,2.68,2.58,2.14,,5.02,1.72,1.62
2023-02-23 00:14:00,3.28,1.54,,6.12,7.66,2.32,2.52,2.36,,5.12,1.86,1.62
2023-02-23 00:16:00,3.28,1.54,,6,7.34,2.54,2.48,2.32,,5.02,1.80,1.68
2023-02-23 00:18:00,3.16,1.68,,5.78,7.58,2.36,2.60,2.32,,5.08,1.76,1.64
2023-02-23 00:20:00,3.16,1.88,,6.06,7.30,2.78,2.62,2.36,,5.04,1.82,1.66
2023-02-23 00:22:00,3.20,1.54,,5.80,7.44,2.52,2.58,2.46,,5,1.78,1.68
2023-02-23 00:24:00,3.30,1.54,,6.28,7.10,2.52,2.62,2.10,,5.06,1.90,1.64
2023-02-23 00:26:00,2.96,1.54,,6.08,7.30,2.62,2.66,2.34,,5.12,1.90,1.66
2023-02-23 00:28:00,3.06,1.70,,5.70,7.30,2.40,2.58,2.42,,5.06,1.88,1.70
2023-02-23 00:30:00,3.20,1.88,1.90,6.08,6.96,2.62,2.56,2.32,,4.96,1.88,
2023-02-23 00:32:00,3.26,1.54,,6.06,7.60,2.58,2.62,2.20,,5.08,1.88,1.68
2023-02-23 00:34:00,3.26,1.54,,6.16,7.32,2.70,2.52,2.16,,5.06,1.86,1.60
2023-02-23 00:36:00,3.14,1.54,,5.78,7.32,2.52,2.50,2.32,,5.02,1.70,1.64
2023-02-23 00:38:00,3.10,1.68,,5.90,7.24,2.56,2.60,2.32,,5.10,1.84,1.62
2023-02-23 00:40:00,3.16,2.12,2.46,5.82,7.40,2.68,2.44,2.20,,5.04,1.70,
2023-02-23 00:42:00,3.08,1.54,,5.74,7.46,2.70,2.52,2.22,,5,1.56,1.62
2023-02-23 00:44:00,3.20,1.54,,6.14,7.06,2.56,2.42,2.20,,5.10,1.90,1.64
2023-02-23 00:46:00,2.94,1.54,,5.80,7.56,2.62,2.40,2.26,,4.98,1.72,1.64
2023-02-23 00:48:00,3.22,1.70,,5.94,7.24,2.58,2.48,2.26,,5.06,1.88,1.64
2023-02-23 00:50:00,2.92,2,,5.86,7.30,2.34,2.54,2.22,,5.10,1.86,1.66
2023-02-23 00:52:00,3.06,1.54,,5.82,7.02,2.86,2.64,2.28,,5.08,1.88,1.66
2023-02-23 00:54:00,3.26,1.54,,6,7.18,2.18,2.60,2.22,,5,1.70,1.62
2023-02-23 00:56:00,3.10,1.54,,6.02,8.84,3.22,2.62,2.30,,5.24,2,1.66
2023-02-23 00:58:00,3.06,1.70,,5.98,8.68,3.22,2.64,2.02,,5.20,2.06,1.66
2023-02-23 01:00:00,3.26,1.88,1.88,6.08,8.80,3.26,2.60,2.02,,5.18,1.98,
2023-02-23 01:02:00,3.26,1.54,,6.02,8.42,3.28,2.66,2.06,,5.18,2.04,1.66
2023-02-23 01:04:00,3.16,1.54,,6.18,8.42,3.22,2.64,2.34,,5.26,1.98,1.62
2023-02-23 01:06:00,3.12,1.54,,5.96,8.60,3.14,2.68,2.22,,5.22,1.96,1.66
2023-02-23 01:08:00,2.96,1.68,,6.00,8.60,3.22,2.68,2.26,,5.14,2,1.68
2023-02-23 01:10:00,3.30,1.88,1.96,6.12,8.88,3.18,2.64,2.30,,5.16,1.94,
2023-02-23 01:12:00,3.16,,,6.04,8.60,3.26,2.60,2.04,4.90,5.22,1.98,1.64
2023-02-23 01:14:00,3.30,1.54,,6.30,8.60,3.18,2.60,2.30,,5.16,2.08,1.66
2023-02-23 01:16:00,2.96,1.54,,5.88,8.32,3.02,2.62,2.26,,5.20,2.06,1.66
2023-02-23 01:18:00,2.88,1.70,,6.32,8.30,3.26,2.56,2.04,,5.22,1.98,1.64
2023-02-23 01:20:00,3.18,1.88,,5.96,8.60,3.04,2.68,2.02,,5.18,1.96,1.64
2023-02-23 01:22:00,2.78,,2.20,5.90,12.1,3,2.70,2.02,21.5,5.22,2.02,
2023-02-23 01:24:00,2.90,1.54,,6.12,8.54,2.98,2.58,2.32,,5.14,2,1.64
2023-02-23 01:26:00,2.84,1.54,,5.74,8.28,3.18,2.64,2.26,,5.18,1.98,1.64
2023-02-23 01:28:00,2.94,1.68,,5.82,8.38,3.10,2.62,2.18,,5.22,1.84,1.64
2023-02-23 01:30:00,3.06,1.88,1.88,6.14,8.26,3.10,2.58,2.26,,5.20,1.98,
2023-02-23 01:32:00,2.94,,1.80,5.86,12.1,3.20,2.60,1.86,36.7,5.08,1.96,
2023-02-23 01:34:00,3.08,1.54,,6.20,8.04,3.04,2.60,2.16,,5.20,1.90,1.64
2023-02-23 01:36:00,2.78,1.54,,6.04,8.12,3.24,2.60,2.04,,5.20,2,1.66
2023-02-23 01:38:00,2.94,1.68,,5.90,7.98,3.22,2.62,2.24,,5.20,1.96,1.68
2023-02-23 01:40:00,3,2.10,2.46,6.16,8.26,3.12,2.58,2.18,,5.20,2.02,
2023-02-23 01:42:00,2.96,,2.20,6.00,12.0,3.24,2.60,2.08,54.7,5.14,1.96,
2023-02-23 01:44:00,2.96,1.54,,6.28,8.44,2.98,2.56,2.26,,5.22,1.92,1.66
2023-02-23 01:46:00,2.88,1.54,,6,8.24,3.12,2.54,2.20,,5.16,2,1.64
2023-02-23 01:48:00,3,1.68,,5.76,8.24,3.08,2.60,2.22,,5.16,2.04,1.66
2023-02-23 01:50:00,3.10,2,,6.22,8.26,3.08,2.52,2.06,,5.16,1.96,1.66
2023-02-23 01:52:00,2.90,,2.20,6.16,11.8,3.10,2.60,2,70.5,5.14,1.92,
2023-02-23 01:54:00,3.16,1.54,,6.16,7.88,3.24,2.66,2.04,,5.20,1.84,1.66
2023-02-23 01:56:00,2.86,1.54,,6.10,7.84,2.90,2.66,2.16,,5.12,1.90,1.64
2023-02-23 01:58:00,2.82,1.68,,5.90,8.18,3.12,2.66,2.22,,5.20,1.94,1.66
2023-02-23 02:00:00,2.72,1.88,1.92,6.26,8.18,3.08,2.60,2.26,,5.18,1.92,
2023-02-23 02:02:00,2.70,,1.80,6.04,11.8,3.24,2.60,2.02,89.5,5.20,1.92,
2023-02-23 02:04:00,3.20,1.54,,6.26,7.90,3.16,2.64,2.12,,5.14,2.02,1.66
2023-02-23 02:06:00,3.06,1.54,,5.82,8.30,2.92,2.54,2.24,,5.08,1.94,1.64
2023-02-23 02:08:00,2.70,1.68,,6.06,7.60,2.86,2.54,2.04,,5.12,1.96,1.64
2023-02-23 02:10:00,2.98,1.88,1.94,6.14,7.90,3.10,2.48,2.18,,5.16,1.92,
2023-02-23 02:12:00,2.74,,1.84,5.96,11.6,3.40,2.58,2.20,97.0,5.16,1.90,
2023-02-23 02:14:00,3.14,1.54,,6.32,7.94,3.18,2.70,2.18,,5.10,1.94,1.64
2023-02-23 02:16:00,3.06,1.54,,6,7.94,3.10,2.58,2.08,,5.14,1.96,1.66
2023-02-23 02:18:00,2.82,1.70,,6.04,8.08,3.06,2.44,2.12,,5.08,1.94,1.66
2023-02-23 02:20:00,2.88,1.88,,5.98,8.54,2.90,2.62,2.18,,5.14,1.96,1.62
2023-02-23 02:22:00,2.94,,2.20,5.78,11.5,3.06,2.64,2.04,97.2,5.12,1.86,
2023-02-23 02:24:00,3.04,1.54,,6.36,7.96,3.08,2.64,2.12,,5.14,1.96,1.66
2023-02-23 02:26:00,2.88,1.54,,5.82,7.94,2.90,2.60,2.02,,5.14,1.90,1.64
2023-02-23 02:28:00,3.32,1.70,,5.88,8.52,3,2.58,2.48,,5.18,1.90,1.66
2023-02-23 02:30:00,3.42,1.88,1.90,6.16,8.64,3.12,2.58,2.32,,5.24,1.90,
2023-02-23 02:32:00,3.30,,,5.96,12.0,3.50,2.58,2.46,88.5,5.18,1.86,1.72
2023-02-23 02:34:00,3.48,1.54,,6.12,8.48,3.16,2.66,2.40,,5.22,1.88,1.68
2023-02-23 02:36:00,3.32,1.54,,6.06,8.38,2.82,2.68,2.32,,5.18,1.90,1.64
2023-02-23 02:38:00,3.26,1.68,,5.98,8.12,3.08,2.58,2.32,,5.16,1.86,1.66
2023-02-23 02:40:00,3.34,2.14,2.44,6.20,8.54,2.92,2.66,2.20,,5.10,1.90,
2023-02-23 02:42:00,3.16,,,5.96,8.08,3.32,2.60,2.44,71.5,5.22,1.94,1.66
2023-02-23 02:44:00,3.48,1.54,,6.02,8.02,3.04,2.60,2.36,,5.10,1.84,1.66
2023-02-23 02:46:00,3.32,1.54,,5.94,8.36,3.02,2.68,2.40,,5.14,1.78,1.66
2023-02-23 02:48:00,3.34,1.68,,6.00,8.20,2.54,2.64,2.40,,5.10,1.92,1.66
2023-02-23 02:50:00,3.38,2,,6.04,8.12,2.78,2.64,2.40,,5.06,1.78,1.66
2023-02-23 02:52:00,3.20,,,6.02,8.14,3,2.56,2.38,53.8,5.18,1.86,1.66
2023-02-23 02:54:00,3.36,1.54,,6.12,7.56,3.06,2.58,2.40,,5.18,1.92,1.66
2023-02-23 02:56:00,3.24,1.54,,5.84,8.18,2.92,2.58,2.44,,5.20,1.94,1.66
2023-02-23 02:58:00,3.22,1.68,,5.98,8.22,2.78,2.62,2.28,,5.12,1.90,1.64
2023-02-23 03:00:00,3.14,1.88,1.90,6.22,8.16,2.64,2.54,2.36,,5.20,1.86,
2023-02-23 03:02:00,3.30,,,5.78,7.86,2.98,2.64,2.30,35.1,5.12,1.94,1.64
2023-02-23 03:04:00,3.44,1.54,,6.10,8.12,3.04,2.50,2.36,,5.14,1.88,1.64
2023-02-23 03:06:00,3.18,1.54,,5.88,8.22,2.82,2.60,2.36,,5.18,1.88,1.62
2023-02-23 03:08:00,3.10,1.70,,6.06,7.92,2.62,2.56,2.40,,5.20,1.92,1.64
2023-02-23 03:10:00,3.32,1.88,1.96,6.16,8.26,3,2.66,2.28,,5.16,1.96,
2023-02-23 03:12:00,3.18,,,5.84,8.14,3.04,2.60,2.34,17.7,5.16,1.86,1.66
2023-02-23 03:14:00,3.26,1.54,,6.36,8.16,3.04,2.66,2.36,,5.08,1.86,1.62
2023-02-23 03:16:00,3.06,1.54,,5.96,8.14,2.52,2.68,2.28,,5.14,1.98,1.66
2023-02-23 03:18:00,3.10,1.70,,5.94,8.26,2.90,2.60,2.16,,5.14,1.86,1.66
2023-02-23 03:20:00,3.34,1.88,,6,7.72,2.86,2.52,2.40,,5.20,1.96,1.60
2023-02-23 03:22:00,3.08,,,5.86,7.88,3.08,2.56,2.32,1.74,5.04,1.90,1.66
2023-02-23 03:24:00,3.34,1.54,,6.04,7.86,2.58,2.62,2.26,,5.14,2,1.68
2023-02-23 03:26:00,3.30,1.54,,6.06,7.86,2.76,2.66,2.28,,5.10,1.92,1.66
2023-02-23 03:28:00,3.20,1.68,,5.94,7.68,2.66,2.62,2.32,,5,1.88,1.72
2023-02-23 03:30:00,3.30,1.88,1.92,6,7.96,2.52,2.60,2.34,,5.14,1.80,
2023-02-23 03:32:00,3.06,1.54,,5.98,7.92,2.60,2.56,2.40,,5.10,1.96,1.66
2023-02-23 03:34:00,3.38,1.54,,6.22,7.32,2.82,2.60,2.42,,5.08,1.92,1.62
2023-02-23 03:36:00,3.08,1.54,,6.06,7.92,2.74,2.48,2.32,,5.08,1.74,1.66
2023-02-23 03:38:00,3.02,1.68,,5.96,7.40,2.76,2.58,2.32,,5.16,1.88,1.64
2023-02-23 03:40:00,3.30,2.14,2.42,6.14,7.48,2.78,2.60,2.28,,5.10,1.82,
2023-02-23 03:42:00,3.08,1.54,,6.08,8.22,2.72,2.56,2.42,,5.06,1.70,1.64
2023-02-23 03:44:00,3.18,1.54,,6.44,7.44,2.88,2.62,2.22,,5.08,1.80,1.64
2023-02-23 03:46:00,3.12,1.54,,5.88,7.58,2.64,2.46,2.26,,5.12,1.84,1.62
2023-02-23 03:48:00,3.10,1.68,,6.06,7.42,2.58,2.64,2.44,,5.02,2,1.62
2023-02-23 03:50:00,3.14,2,,6.12,8.14,2.74,2.46,2.36,,5.16,1.86,1.66
2023-02-23 03:52:00,3.04,1.54,,5.84,7.64,2.60,2.52,2.24,,5.12,1.90,1.66
2023-02-23 03:54:00,3.18,1.54,,6.26,7.34,2.60,2.40,2.34,,5.12,1.94,1.62
