"Time","to-endpoint","to-overlay","to-stack"
2023-02-22 21:02:00,46.9,11.5,26.5
2023-02-22 21:04:00,47.4,13.6,26.5
2023-02-22 21:06:00,47.3,11.0,26.6
2023-02-22 21:08:00,53.0,21.6,26.5
2023-02-22 21:10:00,49.3,13.1,27.1
2023-02-22 21:12:00,47.3,11.6,26.6
2023-02-22 21:14:00,47.6,13.4,26.6
2023-02-22 21:16:00,47.0,10.9,26.6
2023-02-22 21:18:00,46.9,12,26.3
2023-02-22 21:20:00,48.3,12.3,26.9
2023-02-22 21:22:00,47.0,11.5,26.4
2023-02-22 21:24:00,46.8,13.0,26.6
2023-02-22 21:26:00,46.8,10.8,26.3
2023-02-22 21:28:00,46.1,12.1,26.4
2023-02-22 21:30:00,48.7,12.4,26.8
2023-02-22 21:32:00,45.7,11.0,25.9
2023-02-22 21:34:00,47.7,13.0,26.7
2023-02-22 21:36:00,45.9,10.3,26.1
2023-02-22 21:38:00,46.9,12.1,26.5
2023-02-22 21:40:00,49.1,13.4,27.1
2023-02-22 21:42:00,46.3,11.3,25.9
2023-02-22 21:44:00,47.0,13.0,26.2
2023-02-22 21:46:00,46.2,10.9,26.0
2023-02-22 21:48:00,46.4,11.4,26.1
2023-02-22 21:50:00,48.0,12.6,26.7
2023-02-22 21:52:00,46.4,11.2,26.0
2023-02-22 21:54:00,46.7,13.7,26.3
2023-02-22 21:56:00,45.6,11.1,25.8
2023-02-22 21:58:00,45.7,10.8,26.3
2023-02-22 22:00:00,48.1,12.7,26.6
2023-02-22 22:02:00,44.7,10.7,25.4
2023-02-22 22:04:00,47.0,14.3,26.1
2023-02-22 22:06:00,45.3,10.8,25.8
2023-02-22 22:08:00,46.3,10.8,26.1
2023-02-22 22:10:00,53.1,26.4,26.3
2023-02-22 22:12:00,45.2,10.4,25.6
2023-02-22 22:14:00,46.3,14.3,25.9
2023-02-22 22:16:00,45.8,10.3,25.9
2023-02-22 22:18:00,46.1,10.7,26.1
2023-02-22 22:20:00,64.7,41.2,26.6
2023-02-22 22:22:00,45.3,11.0,25.6
2023-02-22 22:24:00,45.7,14.3,26.0
2023-02-22 22:26:00,46.0,10.9,25.8
2023-02-22 22:28:00,45.1,10.5,25.9
