"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcedcc30932457)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcedcc30932457)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-21 12:26:00,0,87.0,33532,62807,0,0,0,0,0,178,286,124,453,66.0,448,38.5,0,589,32.3,0,38.5,1936,4.27,451,0,66.4,42035,290,19.4,1955,7179,1877,87.0,0,36429,66625,0,0.389,0,0,0,222,115,29.0,252,40.6,253,19.4,0,698,26.2,0,19,197,4.13,259,0,41,28103,81.7,38.5,215,1130,1870
2023-03-21 12:28:00,0,78.9,25601,62412,0,0,0,0,0,178,289,118,454,66.1,447,38.5,0,587,32.0,0,38.5,1723,4.27,453,0,66.4,41907,298,19.4,1746,6768,1083,78.9,0,43141,76526,0,0.389,0,0,0,224,111,27.7,254,41,250,19.4,0,700,26.0,0,19,190,4.13,249,0,40.6,20178,85.9,38.5,221,1130,1076
2023-03-21 12:30:00,0,82.2,35492,89347,0,0,0,0,62,176,291,119,441,66.2,451,751,0,586,31.6,0,38.5,1942,4.27,450,0,65.8,41918,513,19,1958,7134,1874,82.2,0,59555,93428,0,0,0,0,151,224,118,27.7,248,40.6,255,471,0,700,25.5,0,19,204,4.13,251,0,40.3,27224,91.1,38.5,215,1152,1865
2023-03-21 12:32:00,0,85.9,25008,53519,0,0,0,0,0,175,287,129,443,65.8,448,38.5,0,587,31.6,0,38.5,1721,4.27,452,0,66.1,41854,71.7,19,1751,6739,1071,85.9,0,35493,61866,0,0,0,0,0,226,116,30.7,250,41.4,254,19,0,701,25.5,0,19,191,4.13,253,0,40.6,20333,70.6,38.5,226,1107,1072
2023-03-21 12:34:00,0,85.1,25634,54264,0,0.389,0,0,0,178,287,130,453,65.7,447,38.5,0,590,31.6,0,38.5,1950,4.27,449,0,66.1,41855,295,19,1958,7174,1866,85.1,0,36300,63984,0,0,0,0,0,225,114,30.3,252,40.6,251,19,0,697,25.5,0,19,205,4.13,252,0,41,20160,79.9,38.5,215,1137,1862
2023-03-21 12:36:00,0,80,35558,64994,0,0,0,0,0,179,290,136,456,66.4,446,38.5,0,592,31.6,0.389,38.5,1953,4.27,450,0,66.4,41962,2591,19,1970,7259,1872,80,0,36366,66625,0,0,0,0,0,223,108,32.2,255,41.4,250,19,0,695,25.5,0,19,209,4.13,252,0,41.7,30124,105,38.5,228,1163,1862
2023-03-21 12:38:00,0,84.0,24507,53019,0,0,0,0,0,177,290,130,454,65.7,451,38.5,0,590,31.6,0,38.5,1723,4.27,448,0,66.0,41891,80.5,19,1750,6841,1081,84.0,0,35541,60788,0,0,0,0,0,224,107,30.9,254,40.3,256,19,0,696,25.5,0,19.4,191,4.13,249,0,41.4,19832,75.5,38.5,221,1142,1078
2023-03-21 12:40:00,0,87.7,37826,92097,0,0,0,0,62,177,287,130,454,66.4,438,751,0,587,31.6,0,38.5,1946,4.27,438,0,65.7,41967,297,19,1961,7141,1874,87.7,0,59869,91980,0,0,0,0,154,224,113,30.3,254,41,254,472,0,700,25.5,0,19,199,4.13,245,0,41,29573,79.5,38.5,230,1115,1867
2023-03-21 12:42:00,0,78.9,25284,53847,0,0,0,0,0,176,284,124,454,65.5,445,38.9,0,587,31.6,0,38.5,1799,4.27,438,0,65.7,41895,142,19,1820,6916,1349,78.9,0,35794,61740,0,0,0,0,0,223,103,29.0,253,39.9,249,19,0,701,25.5,0,19,193,4.13,245,0,41.4,20360,71.7,38.5,218,1114,1338
2023-03-21 12:44:00,0,77.4,24413,52978,0,0,0,0,0,177,285,130,454,65.5,445,38.9,0,590,31.6,0,38.5,1871,4.27,452,0,66.4,41898,224,19,1897,7087,1613,77.4,0,36068,63137,0,0,0,0,0,224,105,30.3,254,39.9,249,19,0,698,25.5,0,19,196,4.13,254,0,42.1,19218,78.0,38.5,231,1162,1603
2023-03-21 12:46:00,0,75.6,31901,61070,0,0,0,0,0,178,291,130,459,66.1,449,38.5,0,587,31.9,0,38.5,1954,4.27,449,0.389,65.8,41942,297,19.0,2010,7210,1875,75.6,0,36372,64070,0,0,0,0,0,224,117,30.3,254,40.6,255,19.0,0,701,25.9,0,19.0,207,4.13,252,0,40.3,26448,79.8,38.5,240,1164,1863
2023-03-21 12:48:00,0,76.0,23098,51502,0,0,0,0,0,175,291,130,454,66.0,449,38.5,0,582,32.0,0,38.5,1724,4.27,448,0.389,65.7,41852,594,19,1754,6790,1081,76.0,0,35500,61263,0,0,0,0,0,226,114,30.3,254,41,253,19,0,699,25.5,0,19,191,4.13,250,0,40.6,18410,87.1,38.5,227,1113,1073
2023-03-21 12:50:00,0,82.2,39069,127700,0,0,0,0,15.7,177,284,136,454,66.5,444,217,0,587,32.4,0,38.5,1938,4.73,449,0,65.8,41939,817,19,1964,7168,1875,82.2,0,91156,130122,0.389,0,0,0,38.3,224,110,31.6,254,41.5,248,132,0,700,26.0,0,19,197,4.60,251,0,40.6,28189,96.0,38.5,225,1162,1867
2023-03-21 12:52:00,0,77.8,36490,171841,0,0,0,0,155,176,283,130,454,66.2,447,1819,0,588,32.3,0,38.5,1879,4.97,451,0,66.5,41919,214,19,1887,7108,1603,77.8,0,135588,182570,0.389,0,0,0,381,224,106,30.3,254,41.1,251,1150,0,698,26.2,0,19,201,4.83,253,0,41.5,20301,73.9,38.5,220,1147,1599
2023-03-21 12:54:00,0,76.7,34088,84826,0,0,0,0,62,177,293,124,453,65.5,451,750,0,591,32.0,0,38.5,1820,4.73,449,0,65.7,42002,1491,19,1832,6916,1339,76.7,0,56226,87741,0,0,0,0,152,224,111,29.0,252,40.3,256,471,0,697,26.0,0,19,202,4.60,251,0,40.6,25902,94.6,38.5,218,1139,1339
2023-03-21 12:56:00,0,80.4,25821,54627,0.389,0,0,0,0,178,298,119,457,65.9,450,38.5,0,591,31.6,0,38.5,1950,4.27,447,0,66.1,41910,1633,19,1965,7213,1865,80.4,0,36345,64539,0,0,0,0,0,223,124,27.7,257,40.3,255,19,0,698,25.5,0,19,205,4.13,249,0.389,41.7,20354,96.8,38.5,226,1172,1859
2023-03-21 12:58:00,0,79.3,22047,50332,0,0,0,0,0,180,289,124,455,66.1,446,38.5,0,589,31.6,0,38.9,1708,4.27,449,0,66.5,41785,71.3,19,1744,6724,1070,79.3,0,35451,60536,0,0,0,0,0.389,221,113,29.0,260,41.4,250,19,0,700,25.5,0,19,178,4.13,251,0,42.1,17351,70.6,38.5,214,1101,1072
2023-03-21 13:00:00,0,80.8,32705,61850,0,0,0,0,0,178,286,130,453,66.0,447,38.5,0,588,31.8,0,38.5,1943,4.89,449,0,66.4,41866,299,19,1955,7111,1875,80.8,0,36318,63002,0,0,0,0,0,223,105,35.2,252,41,251,19,0,701,25.7,0,19,210,4.37,251,0,41.4,27248,87.7,38.5,218,1110,1874
2023-03-21 13:02:00,0,80.4,28175,81568,0,0,0,0,62,178,292,141,452,65.7,449,752,0,588,32.3,0,38.5,1897,4.50,449,0,66.4,41825,443,19,1921,7104,1612,80.4,0,59299,90732,0,0,0,0,152,222,112,32.9,252,40.6,257,472,0,699,26.2,0,19,212,4.37,251,0,41,20149,96.7,38.9,240,1156,1605
2023-03-21 13:04:00,0,76.7,35527,89499,0,0,0,0,62,177,297,124,456,65.7,450,752,0,588,32.5,0,38.5,1826,4.73,447,0,65.8,41961,145,19,1868,6924,1346,76.7,0,59135,90876,0,0,0,0,152,224,124,29.0,255,41,261,472,0,699,26.4,0.389,19,197,4.60,249,0,40.3,27789,71.3,38.5,243,1141,1337
2023-03-21 13:06:00,0,77.8,25816,54503,0,0,0,0,0,176,284,124,457,66.4,446,38.5,0,587,32.5,0,38.5,1940,4.97,449,0,65.8,41869,1889,19,1968,7231,1866,77.8,0,36312,65513,0,0,0,0,0,223,105,29.0,256,41,250,19,0,699,26.4,0.389,19,188,4.83,251,0,40.6,20345,104,38.5,225,1140,1861
2023-03-21 13:08:00,0,81.5,24525,53096,0,0,0,0.389,0.389,174,287,147,452,66.4,446,38.5,0,587,32.3,0,38.5,1745,4.97,448,0,65.5,41824,1664,19,1744,6875,1072,81.5,0,35478,62480,0,0,0,0,0,225,107,34.2,257,40.6,250,19,0.389,700,26.2,0,19,204,4.83,250,0,41.0,19844,94.9,38.5,215,1156,1073
2023-03-21 13:10:00,0.389,80.7,35520,65017,0,0,0,0.389,0.389,178,288,136,459,66.1,447,38.5,0,589,32.3,0,38.5,1947,4.50,451,0,65.8,41929,298,19.0,1977,7207,1874,80.7,0.389,36364,63813,0,0,0,0,0,223,113,31.6,259,40.6,257,19.0,0.389,698,26.2,0,19.0,202,4.37,252,0,41.4,30068,79.1,38.5,240,1199,1873
2023-03-21 13:12:00,0.389,78.2,26057,65019,0,0,0,0,0,178,291,130,447,66.1,450,38.5,0,588,32.3,0,38.5,1951,4.27,451,0,65.7,41853,589,19,1972,7214,1875,78.2,0.389,45808,74716,0,0,0,0,0,222,113,30.3,247,40.6,259,19,0,699,26.2,0,19,212,4.52,254,0,41.4,19677,88.5,38.5,241,1143,1867
2023-03-21 13:14:00,0,79.6,36905,91108,0,0,0,0,62,179,289,119,456,65.7,448,751,0,592,32.0,0,38.5,1740,4.27,453,0,65.7,41958,71.7,19,1762,6818,1081,79.6,0,59036,89704,0,0,0,0,152,222,114,27.7,255,40.3,253,471,0,697,26.0,0,19,209,4.52,255,0,41.4,29434,69.8,38.5,229,1170,1073
2023-03-21 13:16:00,0,76.3,25766,54521,0,0,0,0,0,176,279,114,454,65.7,447,38.5,0,589,32.0,0,38.5,1963,4.27,455,0,65.7,41862,295,19,1975,7188,1868,76.3,0,36301,63816,0,0,0,0,0,223,98.7,26.3,253,40.3,251,19,0,698,26.0,0,19,217,4.13,256,0,41.4,20289,79.5,38.5,243,1164,1868
2023-03-21 13:18:00,0,80.4,23651,52101,0,0,0,0,0,178,286,119,455,66.0,447,38.5,0,587,32.3,0,38.5,1728,4.27,450,0,65.7,41899,80.1,19,1741,6788,1073,80.4,0,35530,61219,0,0,0.389,0,0,223,107,27.7,255,40.6,251,19,0,693,26.2,0,19,195,4.13,252,0,41.4,18963,75.5,38.5,208,1137,1080
2023-03-21 13:20:00,0,87.0,35534,64984,0,0,0.389,0,0,179,292,119,454,66.4,450,38.5,0,590,32.5,0,38.5,1940,4.27,451,0,65.8,41957,288,19,1967,7166,1869,87.0,0,36352,64518,0,0,0,0,0,222,119,27.7,254,41.4,254,19,0,698,26.4,0,19,189,4.13,252,0,41,30095,74.6,38.5,226,1172,1864
2023-03-21 13:22:00,0,84.0,24464,53218,0,0,0,0,0,178,289,124,455,66.0,437,38.5,0,587,32.3,0,38.5,2036,4.27,436,0,65.8,41871,2667,19,2078,7444,2135,84.0,0,36563,70504,0,0,0,0,0,223,122,29.0,255,41.4,248,19,0,700,26.2,0,19,211,4.13,244,0,40.6,18720,112,38.5,256,1197,2128
2023-03-21 13:24:00,0,77.4,36250,90279,0,0,0,0,62,179,283,124,456,65.7,434,751,0.389,585,32.0,0,38.5,1818,4.27,449,0,65.7,41975,141,19.4,1867,6946,1346,77.4,0,59072,90434,0,0,0,0,152,221,113,29.0,255,41.4,245,471,0,703,26.0,0,19,203,4.13,251,0,40.6,28536,71.7,38.5,256,1167,1339
2023-03-21 13:26:00,0,76.3,25510,54125,0,0,0,0,0,177,281,124,456,65.7,448,38.5,0,590,31.6,0,38.5,1872,4.27,450,0,66.0,41880,225,19,1881,7051,1604,76.3,0,36055,62782,0,0,0,0.389,0,223,105,29.0,255,40.6,252,19.4,0,699,25.5,0,19,194,4.13,252,0,41.4,20303,78.4,38.5,210,1136,1597
2023-03-21 13:28:00,0,75.6,29486,58524,0,0,0,0,0,177,282,124,454,65.3,449,38.5,0,589,31.6,0,38.5,1800,4.27,447,0,66.4,42002,149,19,1814,6972,1333,75.6,0,35875,62476,0,0.389,0,0,0,223,105,29.0,254,40.3,254,19,0,698,25.5,0,19,192,4.13,249,0,41.4,24550,76.6,38.5,222,1169,1339
2023-03-21 13:30:00,0,74.1,25809,54566,0,0,0,0,0,178,288,119,452,66.1,449,38.5,0,591,32.0,0,38.5,1958,4.27,449,0,66.1,41948,284,19,1973,7207,1870,74.1,0,36340,63495,0,0.389,0,0,0,223,118,27.7,252,41.4,258,19,0,698,26.0,0,19,202,4.13,251,0,40.3,20343,74.6,38.5,226,1169,1867
2023-03-21 13:32:00,0,77.8,23498,52056,0,0,0,0,0,178,283,130,455,66.1,444,38.5,0,588,32.3,0,38.5,1884,4.27,450,0,66.1,41886,439,19,1899,7099,1612,77.8,0,36046,62675,0,0,0,0,0,222,114,30.3,255,41,247,19,0,699,26.2,0,19.4,205,4.13,254,0,40.3,18293,88.1,38.5,230,1164,1602
2023-03-21 13:34:00,0,74.9,35854,90054,0,0.389,0,0,62,176,282,130,452,66.1,449,753,0,589,32.0,0,38.5,1792,4.27,450,0,66.1,41969,362,19,1812,6927,1341,74.9,0,59343,90630,0,0,0,0,151,223,108,30.3,252,41.0,253,472,0,697,26.0,0,19.4,195,4.13,252,0,41.4,28127,87.4,38.5,215,1172,1336
2023-03-21 13:36:00,0,80.4,26730,62341,0,0.389,0,0,62,176,286,130,455,66.4,448,753,0,592,31.6,0.389,38.5,1874,4.27,447,0,65.8,41883,1559,19,1889,7102,1605,80.4,0,43013,72396,0,0,0,0,151,224,115,30.7,254,41.8,253,472,0,696,25.5,0,19,202,4.13,249,0,40.3,20294,91.7,38.5,221,1133,1600
2023-03-21 13:38:00,0,76.3,32110,61332,0,0,0,0,0,176,285,130,454,65.7,449,38.5,0,589,31.6,0.389,38.5,1806,4.27,450,0,66.1,41939,668,19,1832,7053,1351,76.3,0,35829,64600,0,0,0,0,0,224,116,30.7,254,40.6,255,19,0,698,25.5,0,19,205,4.13,253,0,41.4,27187,93.4,38.5,233,1162,1344
2023-03-21 13:40:00,0,76.7,25493,54204,0,0,0,0,0,177,284,124,457,66.7,447,38.5,0,589,31.6,0,38.5,1890,4.73,450,0,66.4,41834,238,19,1909,7136,1616,76.7,0,35996,62914,0,0,0,0,0,224,109,29.0,257,42.5,251,19,0,700,25.5,0,19,212,4.60,252,0,41.4,20287,75.3,38.5,239,1204,1600
2023-03-21 13:42:00,0,83.3,23329,51738,0,0,0,0,0,176,289,136,455,67.3,445,38.5,0,587,31.6,0,38.5,1871,4.97,449,0.389,66.9,41884,224,19,1900,7060,1616,83.3,0,36038,62695,0,0,0,0,0,225,117,31.6,255,43.6,250,19,0,700,25.5,0,19,190,4.83,251,0,41.4,18126,78.4,38.5,233,1137,1604
2023-03-21 13:44:00,0,77.1,35845,89965,0,0,0,0,62,176,280,124,453,66.3,449,752,0,589,31.8,0,38.5,1793,4.73,450,0,66.9,42012,149,19,1822,6883,1344,77.1,0,59335,90374,0,0,0,0,153,225,102,29.0,252,41.7,254,472,0,698,25.7,0,19,196,4.60,253,0,41.4,28120,76.9,38.5,229,1126,1335
2023-03-21 13:46:00,0,81.1,27935,81498,0,0,0,0,62,178,282,124,456,65.7,447,752,0,586,32.3,0,38.5,1898,4.27,448,0,66.2,41872,215,19,1965,7112,1607,81.1,0,59506,90267,0,0,0,0,153,223,107,29.0,262,40.3,252,472,0,701,26.2,0,19,204,4.13,249,0,41,19915,73.5,38.5,251,1154,1598
2023-03-21 13:48:00,0,86.6,34884,64352,0,0,0,0,0,177,285,124,457,65.7,450,38.5,0,585,32.3,0,38.5,1893,4.27,448,0,65.8,41969,223,19,1921,7142,1606,86.6,0,36137,62755,0,0,0,0,0,223,114,34.6,263,40.3,254,19,0,696,26.2,0,19,202,4.13,250,0,41,29716,85.5,38.5,232,1189,1607
2023-03-21 13:50:00,0,81.8,25570,54192,0,0,0,0,0,176,282,119,454,65.4,446,38.5,0,585,32.2,0,38.5,1877,4.27,448,0,66.0,41886,222,19,1886,7016,1611,81.8,0,36061,62405,0.389,0,0,0,0,224,104,27.7,254,40.6,250,19,0,699,26.1,0,19,200,4.13,250,0,41.7,20380,78.0,38.5,210,1158,1600
2023-03-21 13:52:00,0,76.3,24448,52957,0,0,0,0,0,176,281,136,441,65.3,447,38.5,0,586,31.6,0,38.5,1872,4.27,451,0,65.0,41876,214,19,1891,7112,1606,76.3,0,36019,62514,0,0,0,0,0,224,105,31.6,247,40.3,256,19,0,696,25.5,0,19,194,4.13,254,0.389,40.6,19250,73.1,38.5,220,1143,1599
2023-03-21 13:54:00,0,84.8,37175,90486,0,0,0,0,0,177,285,124,456,66.0,447,38.5,0,590,31.6,0,38.9,1784,4.27,450,0,65.3,42037,148,19,1821,6884,1337,84.8,0,57949,88535,0,0,0,0,0,224,113,29.0,257,40.6,251,19,0,692,25.5,0,19,188,4.13,251,0.389,40.6,30158,76.9,38.5,228,1135,1337
2023-03-21 13:56:00,0,83.7,35046,172989,0,0,0,0,93.2,177,288,119,454,66.4,449,1108,0,591,32.0,0,38.9,1876,4.73,448,0,65.8,41897,1810,19,1892,7064,1607,83.7,0,137441,185863,0,0,0,0,230,224,113,27.7,253,41.1,254,698,0,693,25.5,0,19,192,4.60,249,0,40.6,19244,97.4,38.9,221,1155,1604
2023-03-21 13:58:00,0,87.0,40565,125906,0,0,0,0,140,179,284,124,454,66.1,449,1643,0,588,32.0,0,38.5,1863,4.97,435,0,66.8,42003,220,19,1881,7026,1611,87.0,0,88865,126632,0,0,0,0,342,223,115,29.0,258,41.1,260,1038,0,694,25.5,0,19,183,4.83,243,0,42.5,29042,78.0,38.9,204,1145,1606
2023-03-21 14:00:00,0,75.2,25309,53875,0.389,0,0,0,0,177,283,113,454,65.3,447,38.5,0,589,31.6,0,38.5,1796,5.36,438,0,66.4,41941,149,19,1812,6877,1338,75.2,0,35818,61975,0,0,0,0,0,223,111,26.3,254,40.3,257,19,0,693,25.5,0.389,19,168,4.83,246,0,42.5,20377,76.6,38.5,194,1115,1338
2023-03-21 14:02:00,0,75.6,24270,52785,0.389,0,0,0,0,177,283,124,457,65.4,433,38.5,0,586,31.6,0,38.5,1902,5.36,450,0,65.3,41899,216,19,1938,7099,1603,75.6,0,36051,62098,0,0,0,0,0,225,107,29.0,257,40.3,243,19,0,697,25.5,0.389,19,172,4.83,252,0,41.4,19065,73.1,38.5,213,1120,1601
2023-03-21 14:04:00,0,74.1,29059,57927,0,0,0,0,0,177,285,130,454,66.5,436,38.5,0,587,31.8,0,38.5,1797,4.96,448,0,65.9,41921,149,19.0,1814,6879,1343,74.1,0,35797,62029,0,0,0,0,0.389,222,116,30.3,254,41.4,247,19.0,0,694,25.7,0,19.0,176,4.83,255,0,40.6,24154,76.9,38.5,204,1122,1345
2023-03-21 14:06:00,0,78.9,23754,53593,0,0,0,0,0,177,284,129,452,66.1,451,38.5,0,586,32.6,0,38.5,1879,4.97,449,0,65.6,41830,224,19,1894,64334,1611,78.9,0,36020,119595,0,0,0,0,0,224,111,30.3,252,40.6,257,19,0,697,26.6,0,19,177,4.83,251,0,40.6,18544,78.4,38.5,186,2558,1608
2023-03-21 14:08:00,0,81.5,36626,91884,0,0,0,0,62.4,178,285,124,453,66.0,445,751,0,587,32.3,0,38.5,1941,4.97,450,0,65.3,41945,2883,19,1962,64492,1872,81.5,0,59599,151809,0,0,0,0,151,222,107,29.0,252,40.6,249,471,0,698,26.2,0,19,164,4.83,251,0,40.7,28360,115,38.5,190,2533,1860
2023-03-21 14:10:00,0,83.3,25257,53771,0,0,0,0,0,178,294,124,457,66.1,446,38.5,0,588,31.8,0,38.5,1787,4.97,450,0,65.7,41928,2456,19,1811,6871,1348,83.3,0,35833,64387,0,0,0,0,0,223,122,29.0,257,40.6,250,19,0,698,25.7,0,19,149,5.22,252,0,40.6,20327,104,38.5,175,1069,1335
2023-03-21 14:12:00,0,77.8,32990,62136,0,0,0,0.389,0,178,283,124,457,65.6,451,38.5,0,588,31.6,0,38.5,1867,4.97,448,0,65.8,41963,430,19,1885,7073,1608,77.8,0,36105,64382,0,0,0,0,0,224,108,29.0,257,40.6,255,19,0.389,700,25.5,0,19,164,4.83,250,0,40.3,27814,84.7,38.5,198,1097,1599
2023-03-21 14:14:00,0.389,77.4,25276,53870,0,0,0,0,0,177,282,136,453,65.8,449,38.5,0,588,31.6,0,38.5,1795,4.73,449,0,66.1,41879,148,19,1807,6936,1341,77.4,0.389,35774,63081,0,0,0.389,0,0,224,111,31.6,252,40.6,255,19,0,700,25.5,0,19,180,4.60,251,0,40.4,20330,76.6,38.5,198,1138,1345
2023-03-21 14:16:00,0,84.0,22640,51029,0,0,0.389,0,0,176,290,130,454,65.8,445,38.5,0,586,31.6,0,38.5,1948,4.27,450,0,65.4,41878,293,19,1962,7189,1873,84.0,0,36311,62109,0,0,0,0,0,224,113,30.3,254,40.6,249,19,0,700,25.5,0,19,207,4.13,252,0,39.9,17163,80.2,38.5,228,1114,1869
2023-03-21 14:18:00,0,76.3,35146,88958,0,0,0.389,0,62,178,279,125,456,65.8,453,751,0,583,31.6,0,38.5,1863,4.27,449,0,65.7,41947,216,19,1892,7096,1596,76.3,0,59315,89588,0,0,0,0,151,223,104,29.0,257,41,253,472,0,701,25.5,0,19,191,4.13,251,0,40.6,27159,72.8,38.5,223,1153,1595
2023-03-21 14:20:00,0,77.4,26205,59771,0,0,0,0,62,178,280,130,454,65.8,449,751,0,583,31.6,0,38.5,1790,4.50,451,0,65.8,41867,149,19.4,1794,6884,1344,77.4,0,40937,67271,0,0,0,0,151,223,110,30.3,254,40.3,260,472,0,698,25.5,0,19,175,4.37,253,0,40.6,20195,76.2,38.5,182,1146,1341
2023-03-21 14:22:00,0,82.6,33012,62137,0,0,0,0,0,176,291,130,452,65.4,450,38.5,0.389,590,31.6,0,38.5,1866,4.97,448,0,65.4,41900,225,19.4,1874,7094,1609,82.6,0,36070,61293,0,0,0,0,0,223,117,30.3,252,40.6,254,19,0,697,25.5,0,19,199,4.83,250,0,39.9,27824,78.0,38.5,212,1130,1597
2023-03-21 14:24:00,0,85.5,25287,53823,0,0,0,0,0,175,286,118,452,65.8,447,38.5,0.389,589,31.6,0,38.5,1780,4.97,448,0,66.1,41843,141,19,1806,6834,1351,85.5,0,35751,60831,0,0,0,0,0,223,114,27.7,252,40.6,252,19,0,699,25.5,0,19,188,4.83,250,0,40.3,20352,72.0,38.5,215,1087,1339
2023-03-21 14:26:00,0,83.7,25004,53624,0,0,0,0,0,176,279,119,459,66.2,448,38.5,0,590,32.0,0,38.5,1948,4.97,448,0,65.8,41848,294,19,1960,7187,1613,83.7,0,36026,61688,0,0,0,0,0,224,103,27.7,259,40.6,252,19,0,698,26.0,0,19,195,4.83,250,0,39.9,19797,80.2,38.5,214,1169,1601
2023-03-21 14:28:00,0,76.0,38075,92397,0,0,0,0,62,176,285,124,444,66.2,447,751,0,589,32.3,0,38.5,1855,4.97,451,0,65.7,42002,1556,19,1872,6986,1599,76.0,0,59558,91292,0,0,0,0.389,153,224,111,29.0,250,40.6,251,471,0,698,26.2,0,19,188,4.83,254,0,41,30101,92.3,38.5,210,1158,1601
2023-03-21 14:30:00,0,74.1,26902,78484,0,0,0,0,62,176,284,130,453,65.7,450,751,0,588,32.0,0,38.5,1796,4.97,450,0,65.3,41909,1750,19,1811,6849,1346,74.1,0,57478,88571,0,0,0,0,153,224,114,30.3,253,40.3,255,472,0,699,26.0,0,19,196,4.83,252,0,40.3,19318,102,38.5,218,1145,1341
2023-03-21 14:32:00,0,79.3,34288,63548,0,0,0,0,0,175,287,130,455,66.0,447,38.5,0,588,31.6,0,38.5,1893,4.97,448,0,65.3,41938,743,19,1931,7088,1613,79.3,0,36088,61876,0,0,0,0,0,226,116,30.3,256,41.0,251,19,0,698,25.5,0,19,199,4.83,250,0,39.9,29099,94.9,38.5,237,1142,1602
2023-03-21 14:34:00,0,80.7,25577,54240,0,0,0,0,0,178,283,124,456,66.0,447,38.5,0,587,31.8,0,38.5,1893,4.97,449,0,65.3,41918,210,19,1938,7061,1609,80.7,0,36069,61522,0,0.389,0,0,0,224,108,29.0,256,40.6,251,19,0,699,25.7,0,19,200,4.83,252,0,40.3,20375,73.1,38.5,259,1151,1598
2023-03-21 14:36:00,0,75.2,23933,52521,0,0,0,0,0,179,287,124,454,65.3,447,38.5,0,588,32.3,0,38.5,1878,4.50,439,0,65.7,41902,224,19,1895,7120,1612,75.2,0,36056,61356,0,0,0,0,0,223,116,34.1,254,40.6,251,19,0,698,26.2,0,19,202,4.37,248,0,40.6,18729,85.1,38.5,222,1182,1596
2023-03-21 14:38:00,0,78.9,32166,85918,0,0,0,0,62.0,179,286,129,455,65.8,448,751,0,589,32.4,0,38.5,1877,4.26,448,0,65.7,41911,224,19.0,1891,7116,1615,78.9,0,59463,89687,0,0,0,0,154,221,113,35.7,260,41.4,253,471,0,698,26.3,0,19.4,202,4.13,250,0,41.0,24157,78.0,38.5,223,1169,1608
2023-03-21 14:40:00,0,73.0,26034,79352,0,0.389,0,0,62,176,288,130,454,66.1,452,751,0,591,32.0,0,38.5,1799,4.50,448,0,66.1,41863,140,19,1816,6889,1353,73.0,0,59160,89219,0,0,0,0,154,226,121,30.3,254,41.5,263,472,0,697,26.0,0,19,199,4.37,250,0,41.7,18270,71.7,38.5,218,1141,1344
2023-03-21 14:42:00,0,71.6,33213,62380,0,0.389,0,0,0,174,281,124,454,65.3,450,38.9,0,586,32.0,0.389,38.5,1878,4.73,451,0.389,66.1,41938,223,19,1890,7072,1609,71.6,0,36101,61220,0,0,0,0,0,226,111,29.0,254,40.6,261,19,0,701,26.0,0,19,193,4.60,252,0,41,28026,78.0,38.5,216,1142,1596
