"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf3de66de77bc)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf3de66de77bc)","Receive Total (lxcf97c652df312)"
2023-03-22 06:40:00,0,76.7,32620,85387,0,0,0,0,62,173,282,124,124,65.7,121,753,0,583,31.6,0,38.5,1889,4.27,121,0,65.8,41600,19,1910,7092,0,1607,76.7,0,59116,89241,0,0,0,0,152,224,112,29.0,29.0,40.6,29.0,472,0,698,25.5,0,19,215,4.13,29.0,0,41.1,24676,38.5,241,1172,0,1609
2023-03-22 06:42:00,0,77.8,24646,61038,0,0,0,0,62,174,281,136,129,65.7,132,753,0,586,31.6,0,38.5,1813,4.27,128,0,65.7,41539,19,1834,6980,0,1346,77.8,0,44258,70612,0,0,0,0,152,225,115,31.6,30.3,41.4,31.6,472,0,699,25.5,0,19,212,4.13,30.3,0,40.6,18342,38.5,239,1166,0,1334
2023-03-22 06:44:00,0,74.5,33286,61571,0,0,0,0,0,175,281,141,140,65.7,132,38.5,0,588,31.6,0,38.5,1889,4.27,139,0,65.8,41680,19,1901,7140,0,1614,74.5,0,35826,60245,0,0,0,0,0,224,118,32.9,32.9,41,31.6,19,0,700,25.5,0,19,214,4.52,32.9,0,40.6,28171,38.5,234,1192,0,1600
2023-03-22 06:46:00,0,70.5,25641,53296,0,0,0,0,0,174,280,124,124,66.1,109,38.5,0,586,31.6,0,38.5,1956,4.27,122,0,65.9,41593,19,2026,7216,0,1878,70.5,0,36010,61052,0,0,0,0,0,225,118,34.7,29.0,41.1,26.3,19,0,699,25.5,0,19,221,4.13,29.0,0,41.4,20247,38.5,254,1180,0,1866
2023-03-22 06:48:00,0,74.9,32729,60864,0,0,0.389,0,0,172,279,113,112,66.1,116,38.5,0,586,31.6,0,38.5,1815,4.27,117,0,65.8,41662,19,1841,6968,0,1341,74.9,0,35519,59498,0,0.389,0,0,0,226,117,32.1,26.3,40.7,27.7,19,0,699,25.5,0,19.4,212,4.13,27.7,0,41.4,27874,38.5,246,1154,0,1344
2023-03-22 06:50:00,0,79.6,28234,80652,0,0,0,0,62,173,277,124,123,65.7,126,753,0,585,31.6,0,38.5,1885,4.27,117,0,65.7,41588,19,1912,7116,0,1609,79.6,0,59139,89072,0,0,0,0,151,224,106,29.0,29.0,40.3,30.3,472,0,700,25.5,0,19,217,4.13,27.7,0,40.6,20292,38.5,246,1164,0,1607
2023-03-22 06:52:00,0,73.8,23747,61973,0,0.389,0,0,62,174,277,119,118,66.2,121,753,0,586,31.6,0,38.5,1840,4.27,128,0,66.1,41549,19,1854,7015,0,1347,73.8,0,46038,73045,0,0,0,0,151,224,106,27.7,27.7,41.1,29.4,472,0,700,25.5,0,19,202,4.13,30.3,0,41.4,17270,38.5,228,1150,0,1334
2023-03-22 06:54:00,0,77.1,31996,60054,0,0.389,0,0,0,173,278,124,117,66.2,121,38.5,0,589,31.6,0,38.5,1856,4.27,116,0.389,66.1,41606,19,1885,7044,0,1345,77.1,0,35502,59949,0,0,0,0,0,226,115,29.4,27.7,41.5,29.4,19,0,698,25.5,0,19,212,4.13,27.7,0,41.4,27119,38.5,240,1176,0,1335
2023-03-22 06:56:00,0,83.7,25432,53012,0,0,0,0,0,173,282,136,135,65.3,132,38.5,0,590,31.6,0,38.9,1954,4.27,133,0.389,66.2,41520,19,1981,7239,0,1877,83.7,0,35968,61709,0,0,0,0.389,0,225,121,32.0,31.6,40.3,31.6,19,0,697,25.5,0,19,214,4.13,31.6,0,41.1,20035,38.5,242,1182,0,1863
2023-03-22 06:58:00,0,80.7,32484,60534,0,0,0,0,0,174,278,136,135,65.3,137,38.5,0,587,31.6,0,38.9,1813,4.27,133,0,66.3,41592,19,1827,6998,0,1348,80.7,0,35490,60142,0,0,0,0.389,0,224,108,31.6,37.1,39.9,32.9,19,0,700,25.5,0,19,208,4.13,31.6,0,41.1,27623,38.5,216,1172,0,1343
2023-03-22 07:00:00,0,78.9,28234,80531,0,0,0,0,62,173,276,136,140,65.7,137,753,0,586,31.6,0,38.5,1877,4.27,133,0,65.7,41557,19,1923,7088,0,1614,78.9,0,59028,88676,0,0,0,0,151,225,110,31.6,38.4,40.3,32.9,472,0,702,25.5,0,19,200,4.13,31.6,0,40.3,20285,38.5,234,1176,0,1609
2023-03-22 07:02:00,0,81.5,26664,66969,0,0,0,0,62,174,280,124,129,66.1,126,753,0,586,32.0,0,38.5,1961,4.27,128,0,65.7,41569,19.4,1993,7231,0.389,1868,81.5,0,48303,75733,0,0,0,0,151,224,116,29.0,30.3,40.7,35.6,472,0,700,26.0,0,19,192,4.13,30.3,0,41,19509,38.5,230,1160,0.389,1862
2023-03-22 07:04:00,0,87.0,34600,62801,0,0,0,0,0,173,282,124,123,66.5,126,38.5,0.389,584,32.0,0,38.5,1738,4.27,122,0,65.7,41644,19,1765,6825,0,1073,87.0,0,35250,59095,0,0,0,0,0,224,120,29.0,29.0,40.7,30.3,19.4,0,702,26.0,0,19,191,4.13,34.6,0,41.7,30019,38.5,228,1161,0,1073
2023-03-22 07:06:00,0,79.3,24561,52058,0,0,0,0,0,173,281,124,124,66.1,121,38.5,0,587,31.8,0,38.5,1968,4.27,122,0,66.3,41545,19,1980,7321,0,1869,79.3,0,35954,61462,0,0,0,0,0,224,109,29.0,29.0,40.6,29.0,19,0,702,25.7,0,19,212,4.13,29.0,0,41.5,19161,38.5,224,1167,0,1871
2023-03-22 07:08:00,0,72.7,33721,61816,0,0,0,0,0,174,275,118,117,66.1,121,38.5,0,587,31.6,0,38.5,1818,4.27,116,0,66.0,41624,19,1828,7035,0,1335,72.7,0,35488,59915,0,0,0,0,0,225,105,27.7,27.7,40.6,29.0,19,0,702,25.5,0,19,204,4.13,27.7,0.389,41,28869,38.5,224,1141,0,1334
2023-03-22 07:10:00,0,72.7,28204,80459,0,0,0,0,62,173,273,119,118,65.3,116,752,0,582,31.6,0,38.5,1865,4.27,117,0,65.8,41567,19,1897,7056,0,1607,72.7,0,59085,88696,0.389,0,0,0,152,225,111,27.7,28.0,39.9,27.7,472,0,699,25.5,0,19,183,4.13,27.7,0,41,20258,38.5,230,1103,0,1602
2023-03-22 07:12:00,0,78.9,25962,68295,0,0,0,0,62,175,279,118,117,65.7,116,752,0,585,31.6,0,38.5,1975,4.50,121,0,65.7,41544,19,1972,7312,0,1875,78.9,0,50114,78463,0,0,0,0,152,224,109,27.7,27.7,40.3,27.7,472,0,700,25.5,0,19,221,4.37,29.0,0,40.3,18625,38.5,226,1199,0,1867
2023-03-22 07:14:00,0,79.3,28632,56438,0,0,0,0,0,178,289,124,124,65.7,121,38.5,0,585,31.6,0,38.5,1748,5.36,117,0,65.7,41618,19,1774,6913,0,1072,79.3,0,35231,59270,0,0,0,0,0,221,124,29.0,29.0,40.6,29.0,19,0,701,25.5,0,19,198,4.83,27.7,0,41,24029,38.5,222,1194,0,1072
2023-03-22 07:16:00,0,82.6,23539,50938,0,0,0,0,0,176,276,118,117,66.1,116,38.5,0,588,31.6,0,38.5,1930,5.36,121,0,66.1,41607,19,1978,7179,0,1872,82.6,0,36007,61058,0,0,0,0,0.389,224,113,27.7,27.7,41.1,27.7,19,0.389,698,25.5,0,19,189,4.83,29.0,0,41,18153,38.9,237,1116,0,1866
2023-03-22 07:18:00,0,80.8,32738,60741,0,0,0,0,0,174,276,124,124,66.1,121,38.5,0,590,32.0,0,38.5,1816,4.97,122,0,66.1,41678,19,1832,6956,0,1345,80.8,0,35543,59604,0,0,0,0,0.389,225,108,29.0,29.0,40.6,29.0,19,0.389,696,26.0,0,19,168,4.83,29.0,0,41,27888,38.9,190,1096,0,1339
2023-03-22 07:20:00,0,80.4,28105,80485,0.389,0,0,0,62,174,286,124,124,65.4,116,751,0,587,32.7,0,38.5,1874,4.97,121,0,65.7,41585,19,1904,7135,0,1615,80.4,0,59209,88826,0,0,0,0,151,225,120,29.0,29.0,39.9,27.7,471,0,699,26.2,0.389,19,142,4.83,29.0,0,41,20148,38.5,181,1147,0,1604
2023-03-22 07:22:00,0,76.7,34430,79147,0.389,0,0,0,62,175,275,124,118,66.1,121,751,0,588,32.7,0.389,38.5,1935,4.50,122,0,65.7,41618,19,1948,7272,0,1869,76.7,0,51945,80632,0,0,0,0,151,224,106,29.0,27.7,40.3,29.0,471,0,699,26.2,0.389,19,160,4.37,29.0,0,42.1,26948,38.5,173,1126,0,1864
2023-03-22 07:24:00,0,76.0,25142,52497,0,0,0,0,0,174,273,130,129,65.7,126,38.5,0,589,32.3,0.389,38.5,1798,4.27,128,0,66.1,41623,19,1826,6943,0,1333,76.0,0,35482,59562,0,0,0,0,0,224,102,30.3,30.3,39.9,30.3,19,0,698,26.2,0,19,145,4.13,30.3,0,42.5,20273,38.5,186,1090,0,1333
2023-03-22 07:26:00,0,82.2,22992,50205,0,0,0,0,0,173,288,119,118,66.1,115,38.5,0,586,32.0,0,38.5,1892,4.27,122,0,66.1,41555,19,1905,7095,0,1600,82.2,0,35686,60255,0,0,0,0,0,226,125,27.7,27.7,41.4,27.7,19,0,701,26.0,0,19,161,4.13,29.0,0,41.4,17841,38.5,184,1099,0,1599
2023-03-22 07:28:00,0,78.2,32761,60671,0,0,0,0,0,173,283,124,124,65.7,121,38.5,0,586,31.6,0,38.5,1794,4.27,122,0,66.1,41623,19,1815,6876,0,1335,78.2,0,35485,59675,0,0,0.389,0,0,226,112,29.0,29.0,40.6,29.0,19,0,701,25.5,0,19,152,4.13,29.4,0,41,27898,38.5,182,1072,0,1340
2023-03-22 07:30:00,0,75.6,27591,79645,0,0,0,0,62,174,276,118,124,65.7,120,752,0,587,31.6,0,38.5,1866,4.27,122,0,65.8,41520,19,1890,7009,0,1604,75.6,0,58973,88291,0,0,0,0,151,226,103,27.7,29.0,40.3,29.0,472,0,702,25.5,0,19,158,4.13,29.0,0,41.4,19638,38.5,186,1100,0,1603
2023-03-22 07:32:00,0.389,77.8,37028,83763,0,0,0,0,62.0,175,277,124,129,65.7,126,752,0,586,31.6,0,38.5,1963,4.27,122,0,66.4,41591,19.0,1974,7223,0,1871,77.8,0.389,53657,82663,0,0,0,0,151,225,113,29.0,30.3,40.6,30.3,472,0,701,25.5,0,19.0,160,4.13,29.0,0,41.8,29386,38.5,182,1083,0,1863
2023-03-22 07:34:00,0,73.4,25171,52675,0,0,0,0.389,0,173,283,129,128,65.7,121,38.5,0,585,31.6,0,38.5,1810,4.27,133,0,66.3,41585,19,1829,6933,0,1344,73.4,0,35484,59923,0,0,0,0,0,225,121,35.2,30.3,40.6,29.0,19,0,700,25.5,0,19,183,4.13,31.6,0,41,20302,38.5,202,1123,0,1335
2023-03-22 07:36:00,0,78.9,24420,51835,0,0,0,0,0,175,278,124,124,65.3,121,38.5,0,587,31.6,0,38.5,1868,4.27,128,0,65.7,41592,19,1880,7022,0,1611,78.9,0,35749,60433,0,0,0,0,0,223,110,33.9,29.0,39.9,29.0,19,0,700,25.5,0,19,203,4.13,30.3,0,40.6,19299,38.5,214,1118,0,1600
2023-03-22 07:38:00,0,83.3,34821,63050,0,0,0,0,0.389,172,275,136,135,65.3,126,38.5,0,586,31.6,0,38.5,1816,4.73,132,0,65.8,41702,19,1835,6979,0,1345,83.3,0,35561,60116,0,0,0,0,0,225,112,31.6,31.6,39.9,30.3,19,0,700,25.5,0,19,207,4.60,31.6,0,40.6,29979,38.5,231,1130,0,1340
2023-03-22 07:40:00,0,75.6,26414,78667,0,0,0,0,62.4,176,276,136,135,65.7,126,752,0,585,31.6,0,38.5,1832,4.97,139,0,66.6,41558,19,1842,6992,0,1346,75.6,0,58787,88320,0,0,0,0,151,223,107,31.6,31.6,40.3,30.3,472,0,696,25.5,0,19,208,4.83,32.9,0,41.1,18719,38.5,235,1181,0,1341
2023-03-22 07:42:00,0,74.5,36247,84967,0,0,0,0,62,176,277,124,124,65.7,121,753,0,585,31.6,0,38.5,1936,4.73,128,0,66.4,41624,19,1952,7187,0,1873,74.5,0,55434,84853,0,0,0,0,151,223,112,29.0,29.0,40.3,29.0,472,0,697,25.5,0,19,206,4.60,30.3,0,41.7,28413,38.5,229,1154,0,1867
2023-03-22 07:44:00,0,82.9,25113,52591,0,0,0,0,0,173,279,130,124,65.3,120,38.9,0,589,31.8,0,38.5,1818,4.27,122,0,66.1,41584,19,1840,6955,0,1336,82.9,0,35464,59862,0,0,0,0,0,224,114,30.3,29.0,40.3,29.0,19,0,697,25.7,0,19,203,4.52,29.0,0,41.4,20251,38.5,223,1140,0,1338
2023-03-22 07:46:00,0,80.4,29479,57386,0,0,0,0,0,175,280,130,129,66.5,126,38.5,0,591,32.0,0,38.5,1896,4.27,128,0,66.1,41572,19,1962,7142,0,1602,80.4,0,35741,60493,0,0,0,0,0,223,109,30.3,30.3,41.8,30.3,19,0,696,26.0,0,19,220,4.52,30.3,0,41,24348,38.5,255,1196,0,1601
2023-03-22 07:48:00,0,73.4,25656,53295,0,0,0,0,0,174,275,124,123,65.7,121,38.5,0,588,31.6,0,38.5,1941,4.73,122,0,65.7,41525,19,1961,7276,0,1868,73.4,0,35959,61017,0,0,0,0,0,224,111,29.0,34.0,40.3,29.0,19,0,698,25.5,0,19,215,4.60,29.0,0,41,20256,38.5,233,1206,0,1861
2023-03-22 07:50:00,0,70.5,25213,77300,0,0,0,0,62,174,278,124,118,65.8,126,753,0,587,31.6,0,38.5,1730,4.97,117,0,66.1,41498,19,1751,6756,0,1082,70.5,0,58515,87332,0,0,0,0,150,224,115,29.0,27.7,40.8,35.7,472,0,700,25.5,0,19.4,200,4.83,27.7,0,41.4,17774,38.5,230,1125,0,1077
2023-03-22 07:52:00,0,73.4,35627,86358,0,0.389,0,0,62,177,281,130,128,65.8,126,753,0,585,31.6,0,38.5,1951,4.73,121,0.389,66.1,41613,19,1979,7282,0,1869,73.4,0,57368,87213,0,0,0,0,150,222,109,30.3,30.3,40.4,30.7,472,0,702,25.5,0,19,200,4.60,34.0,0,41,27626,38.5,240,1169,0,1863
2023-03-22 07:54:00,0,80.7,24872,52451,0,0,0,0,0,174,278,113,118,65.7,116,38.5,0,585,31.6,0,38.5,1822,4.27,117,0,65.9,41588,19,1836,7004,0,1341,80.7,0,35466,59819,0,0.389,0,0,0,224,116,26.7,27.7,40.6,27.7,19,0,702,25.5,0,19,225,4.13,32.7,0,40.3,20007,38.5,244,1211,0,1338
2023-03-22 07:56:00,0,76.0,34853,63149,0,0,0.389,0,0,172,278,130,129,65.7,126,38.5,0,587,31.6,0,38.5,1894,4.27,127,0,65.8,41732,19.4,1895,7130,0,1610,76.0,0,35844,60715,0,0,0,0.389,0,226,108,30.3,30.3,40.6,30.7,19,0,701,25.5,0,19,228,4.13,30.3,0,41.7,29748,38.5,232,1169,0,1599
2023-03-22 07:58:00,0,78.5,25668,53190,0,0,0,0,0,172,281,130,129,66.5,121,38.5,0,589,31.8,0,38.9,1949,4.27,133,0,65.8,41681,19,1984,7287,0.389,1873,78.5,0,36063,61170,0,0,0,0,0,226,118,30.3,30.3,41.5,29.0,19,0,698,25.7,0,19,197,4.13,31.6,0,42.5,20270,38.5,244,1139,0,1864
2023-03-22 08:00:00,0,76.3,26872,79073,0,0,0,0,62,173,276,119,118,66.8,121,751,0,588,32.3,0,38.5,1746,4.27,117,0,65.9,41526,19,1764,6854,0,1084,76.3,0,58537,87713,0,0,0,0,151,224,109,27.7,27.7,41.8,29.0,471,0,699,26.2,0,19,205,4.13,27.7,0,41.7,19434,38.5,230,1191,0,1076
2023-03-22 08:02:00,0,74.1,38124,91061,0,0,0,0,62,174,278,124,124,66.0,121,751,0,588,32.0,0,38.5,1978,5.32,122,0,65.8,41591,19,1995,7285,0,1869,74.1,0,59149,89747,0,0,0,0,151,225,111,29.0,29.0,41,29.0,471,0,699,26.0,0,19,226,5.23,29.0,0,40.6,29956,38.5,257,1214,0,1861
2023-03-22 08:04:00,0,73.8,24150,51566,0,0,0,0,0,176,276,130,124,65.7,121,38.5,0,588,31.6,0,38.5,1829,5.79,122,0,65.8,41481,19,1844,6977,0,1342,73.8,0,35387,59944,0,0,0,0,0,223,112,30.3,29.0,40.6,29.0,19,0,699,25.5,0,19,219,5.70,29.0,0,40.6,19283,38.5,232,1144,0,1340
2023-03-22 08:06:00,0,74.9,34109,62296,0,0,0,0,0,176,282,130,129,66.1,120,38.5,0,587,31.6,0,38.5,1897,4.97,128,0,65.8,41625,19,1918,7179,0,1616,74.9,0,35765,60309,0,0,0,0,0,224,111,30.3,30.3,41.1,29.0,19.4,0,699,25.5,0,19,214,4.83,30.3,0,41.4,28981,38.5,242,1173,0.389,1610
2023-03-22 08:08:00,0,76.7,25649,53170,0,0,0,0,0,173,279,124,124,65.7,126,38.5,0.389,586,32.0,0,38.5,1945,4.73,122,0,66.9,41606,19,1971,7304,0,1881,76.7,0,36015,61309,0.389,0,0,0,0,225,109,29.0,29.0,40.3,30.3,19.4,0,700,26.0,0,19,209,4.60,29.0,0,42.6,20250,38.5,239,1150,0.389,1867
2023-03-22 08:10:00,0,80.7,26165,78249,0,0,0,0,62,173,279,141,134,65.7,132,752,0.389,582,32.3,0,38.5,1762,4.66,128,0,66.5,41495,19,1772,6827,0,1082,80.7,0,58356,87367,0.389,0,0,0,152,225,115,32.9,32.0,40.6,31.6,472,0,698,26.2,0,19,219,4.13,30.3,0.389,42.6,18720,38.5,241,1150,0,1075
2023-03-22 08:12:00,0,77.0,31934,84458,0,0,0,0,62.0,175,288,130,129,65.7,126,751,0,585,32.0,0,38.5,1902,4.89,128,0,66.0,41573,19.0,1910,7185,0,1607,77.0,0,58917,88577,0,0,0,0,152,223,115,30.3,30.7,41.0,30.3,472,0,695,26.0,0,19.0,221,4.36,30.3,0.389,41.3,24003,38.5,229,1228,0,1598
2023-03-22 08:14:00,0,76.3,23055,50422,0,0,0,0,0,174,274,124,124,66.1,121,38.5,0,588,32.0,0,38.5,1808,4.50,116,0,65.8,41538,19,1822,6938,0,1338,76.3,0,35420,59560,0,0,0,0,0.389,224,102,29.0,29.0,40.6,29.0,19,0,697,26.0,0,19,209,4.37,27.7,0,41.4,18185,38.9,229,1162,0,1343
2023-03-22 08:16:00,0,78.2,33052,61200,0,0,0,0,0,173,273,130,130,66.4,126,38.5,0,588,32.3,0,38.5,1879,4.50,122,0,65.8,41625,19,1909,7090,0,1602,78.2,0,35758,60262,0,0,0,0,0,224,109,30.3,30.3,41.4,30.3,19,0,699,26.2,0.389,19,206,4.37,29.0,0,41.7,27933,38.5,243,1142,0,1605
2023-03-22 08:18:00,0,78.2,25613,53252,0,0,0,0,0,173,277,136,140,66.4,126,38.5,0,587,32.0,0,38.5,1964,4.73,133,0,65.8,41630,19,1984,7304,0,1873,78.2,0,36031,60854,0,0,0,0,0,224,108,31.6,32.9,41,30.3,19,0,699,26.0,0,19,225,4.60,31.6,0,41,20209,38.5,246,1195,0,1863
2023-03-22 08:20:00,0,76.3,35456,88618,0.389,0,0,0,62,175,278,136,135,66.1,126,751,0,589,32.0,0.389,38.5,1810,4.97,139,0,65.8,41656,19,1828,6974,0,1345,76.3,0,59047,88392,0,0,0,0,152,222,113,31.6,31.6,40.6,30.3,471,0,698,26.0,0,19,205,4.83,32.9,0,40.6,27778,38.5,233,1205,0,1335
2023-03-22 08:22:00,0,79.3,28225,80776,0,0,0,0,62,175,283,130,135,65.7,121,751,0,590,32.7,0,38.5,1882,4.73,133,0,65.9,41564,19,1899,7155,0,1609,79.3,0,59237,88814,0,0,0,0,152,224,120,30.3,31.6,40.3,29.0,471,0,698,26.2,0,19,208,4.60,31.6,0,41.5,20279,38.5,236,1190,0,1602
2023-03-22 08:24:00,0,82.6,22027,49350,0,0,0,0,0,176,277,124,123,65.7,121,38.5,0,589,32.5,0,38.5,1818,4.27,128,0,66.2,41510,19,1844,6969,0,1341,82.6,0,35430,59490,0,0,0,0,0,222,108,33.9,29.0,40.6,29.0,19,0.389,697,26.4,0,19,209,4.13,30.3,0,41.5,17145,38.5,243,1161,0,1335
2023-03-22 08:26:00,0,73.0,31884,59952,0,0,0,0,0,174,279,130,129,66.1,126,38.5,0,587,32.3,0,38.5,1829,4.27,128,0,66.5,41605,19,1846,6929,0,1345,73.0,0,35496,59529,0,0,0,0,0,224,115,30.3,30.3,40.6,30.3,19,0.389,699,26.2,0,19,219,4.13,30.3,0,41.4,27030,38.5,239,1141,0,1340
2023-03-22 08:28:00,0,75.6,25435,52982,0,0,0,0,0,173,275,130,135,66.9,126,38.5,0,585,32.3,0,38.5,1957,4.27,127,0,66.0,41592,19,1974,7232,0,1873,75.6,0,35997,60909,0,0,0,0,0,225,113,30.3,31.6,41.1,30.3,19,0,701,26.2,0,19,224,4.13,30.7,0,42.1,20043,38.5,240,1156,0,1868
2023-03-22 08:30:00,0,77.1,36437,89420,0,0,0,0,62,174,279,124,124,66.5,121,752,0,588,32.3,0,38.5,1813,4.27,122,0,66.4,41695,19,1843,6977,0,1343,77.1,0,58855,88087,0,0,0,0,151,225,109,29.0,29.0,41.1,29.0,472,0,698,26.2,0,19,207,4.13,29.4,0,42.1,28778,38.5,245,1174,0,1341
2023-03-22 08:32:00,0,72.3,28239,80464,0,0,0,0.389,62,173,278,113,112,65.7,116,752,0,593,32.3,0,38.5,1882,4.27,110,0,66.1,41581,19,1912,7119,0,1597,72.3,0,59027,88387,0,0,0.389,0,151,226,113,26.3,26.3,40.3,27.7,472,0,695,26.2,0,19,207,4.13,26.3,0,41,20291,38.5,228,1139,0,1594
2023-03-22 08:34:00,0,76.0,24616,51976,0,0,0,0.389,0,172,281,130,124,66.1,126,38.5,0,590,32.3,0,38.5,1867,4.50,117,0,65.4,41588,19,1886,7042,0,1602,76.0,0,35736,60361,0,0,0.389,0,0,226,108,30.3,29.0,41,30.3,19,0,698,26.2,0,19,193,4.37,27.7,0,39.9,19484,38.5,226,1106,0,1600
2023-03-22 08:36:00,0,74.1,34887,63029,0,0,0,0,0,174,278,130,129,66.1,126,38.5,0,589,32.3,0,38.5,1846,4.50,128,0,66.1,41657,19,1848,7005,0,1334,74.1,0,35521,60458,0,0,0,0,0,224,108,30.3,35.2,40.6,30.3,19,0,698,26.2,0,19,207,4.37,30.3,0,41.4,30052,38.5,210,1132,0,1336
2023-03-22 08:38:00,0,74.1,24387,51928,0,0,0,0,0,176,286,124,124,66.1,120,38.5,0,586,32.3,0,38.5,1961,4.73,122,0,66.0,41538,19,1976,7317,0,1873,74.1,0,35963,61401,0,0,0,0,0,223,123,29.0,29.0,40.6,33.9,19,0,700,26.2,0,19,208,4.60,29.0,0,41,18987,38.5,232,1206,0,1868
2023-03-22 08:40:00,0.389,79.3,36403,89288,0,0,0,0,62,176,281,119,118,65.7,116,751,0,586,32.3,0,38.5,1804,4.97,117,0,66.9,41604,19,1831,6880,0,1349,79.3,0.389,58847,88202,0,0,0,0,151,224,112,27.7,27.7,40.3,27.7,471,0,701,26.2,0,19,197,4.83,27.7,0,42.1,28745,38.5,230,1120,0,1344
2023-03-22 08:42:00,0,80.7,28223,80528,0,0,0,0,62,176,272,119,118,65.0,115,751,0,585,32.0,0,38.5,1890,4.73,122,0,66.6,41519,19,1904,7111,0,1608,80.7,0,59038,88373,0,0,0,0,151,224,108,27.7,27.7,39.5,27.7,471,0,697,26.0,0,19,205,4.60,33.9,0,41.7,20270,38.5,227,1181,0,1604
2023-03-22 08:44:00,0,75.2,23832,51252,0,0,0,0,0.389,174,274,119,124,65.3,116,38.5,0,588,31.6,0,38.5,1955,4.27,122,0,66.1,41578,19,1972,7251,0,1870,75.2,0,35981,60486,0,0,0,0,0,224,111,27.7,29.0,40.3,27.7,19,0,699,25.5,0,19,198,4.13,29.0,0,41.4,18424,38.5,221,1159,0,1868
2023-03-22 08:46:00,0,75.6,24894,52385,0,0,0,0,0,174,280,129,128,65.7,126,38.5,0,587,31.6,0,38.5,1742,4.27,128,0,66.1,41614,19,1804,6775,0,1081,75.6,0,35223,59011,0,0,0,0,0,225,116,30.3,30.3,41.0,30.3,19,0,699,25.5,0,19,203,4.13,30.3,0,41.7,20287,38.5,235,1126,0,1072
2023-03-22 08:48:00,0,81.8,23506,50957,0,0,0,0,0,172,283,130,129,65.7,126,38.5,0,589,31.8,0,38.5,1947,4.50,139,0,65.7,41629,19,1971,7222,0,1873,81.8,0,36023,60849,0,0,0,0,0,226,120,30.3,30.3,40.3,30.3,19,0,698,25.7,0,19.4,197,4.76,32.9,0,41.4,18117,38.5,231,1126,0,1865
2023-03-22 08:50:00,0,80,35522,88424,0,0,0,0,62,173,274,130,129,66.5,126,752,0,591,32.3,0,38.5,1819,4.97,127,0,65.5,41722,19,1837,6962,0,1346,80,0,58901,88070,0,0,0,0,151,225,103,30.3,30.3,41.5,30.3,472,0,696,26.2,0,19.4,204,5.22,30.3,0,40.6,27841,38.5,230,1128,0,1336
2023-03-22 08:52:00,0,75.2,28076,80298,0,0.389,0.389,0,62,173,275,130,129,66.5,121,752,0,586,32.3,0,38.5,1886,4.73,128,0,65.5,41598,19,1891,7146,0,1610,75.2,0,59057,88383,0,0,0,0,151,225,111,30.3,30.3,41.8,29.0,472,0,699,26.2,0,19,203,4.60,30.3,0,40.3,20116,38.5,211,1131,0,1599
2023-03-22 08:54:00,0,75.6,32295,60346,0,0.389,0.389,0,0,173,278,130,129,65.7,121,38.5,0,583,31.8,0,38.5,1950,4.27,128,0,65.7,41670,19,1973,7228,0,1865,75.6,0,36062,60427,0,0.389,0,0.389,0,224,110,30.3,30.3,41,29.0,19,0,704,25.7,0,19,193,4.13,30.3,0,41.4,26911,38.5,223,1138,0,1866
