"Time","Read","Write"
2023-03-21 11:28:00,0,1076929
2023-03-21 11:30:00,0,714297
2023-03-21 11:32:00,0,1099994
2023-03-21 11:34:00,0,892609
2023-03-21 11:36:00,0,941625
2023-03-21 11:38:00,0,1081025
2023-03-21 11:40:00,0,713614
2023-03-21 11:42:00,0,1101551
2023-03-21 11:44:00,0,852014
2023-03-21 11:46:00,0,939850
2023-03-21 11:48:00,0,1079342
2023-03-21 11:50:00,0,750114
2023-03-21 11:52:00,0,1089217
2023-03-21 11:54:00,0,824525
2023-03-21 11:56:00,0,924027
2023-03-21 11:58:00,0,1079933
2023-03-21 12:00:00,0,722125
2023-03-21 12:02:00,0,4161490
2023-03-21 12:04:00,0,842729
2023-03-21 12:06:00,0,951455
2023-03-21 12:08:00,0,1104327
2023-03-21 12:10:00,0,702737
2023-03-21 12:12:00,0,1051716
2023-03-21 12:14:00,0,842365
2023-03-21 12:16:00,0,930520
2023-03-21 12:18:00,0,1119528
2023-03-21 12:20:00,0,725934
2023-03-21 12:22:00,0,1076720
2023-03-21 12:24:00,0,851740
2023-03-21 12:26:00,0,941744
2023-03-21 12:28:00,0,1069329
2023-03-21 12:30:00,0,703647
2023-03-21 12:32:00,0,1128676
2023-03-21 12:34:00,0,888104
2023-03-21 12:36:00,0,927425
2023-03-21 12:38:00,137,1080525
2023-03-21 12:40:00,137,735551
2023-03-21 12:42:00,0,1059499
2023-03-21 12:44:00,0,818199
2023-03-21 12:46:00,0,930095
2023-03-21 12:48:00,0,1080707
2023-03-21 12:50:00,0,726721
2023-03-21 12:52:00,0,1091584
2023-03-21 12:54:00,0,853879
2023-03-21 12:56:00,0,901894
2023-03-21 12:58:00,0,1059635
2023-03-21 13:00:00,0,746382
2023-03-21 13:02:00,0,1438379
2023-03-21 13:04:00,0,1224795
2023-03-21 13:06:00,0,915502
2023-03-21 13:08:00,0,1087989
2023-03-21 13:10:00,0,743972
2023-03-21 13:12:00,0,1045800
2023-03-21 13:14:00,0,845460
2023-03-21 13:16:00,0,985316
2023-03-21 13:18:00,0,1082527
2023-03-21 13:20:00,0,695410
2023-03-21 13:22:00,137,1084530
2023-03-21 13:24:00,137,874450
2023-03-21 13:26:00,0,951273
2023-03-21 13:28:00,0,1077339
2023-03-21 13:30:00,0,708153
2023-03-21 13:32:00,0,1105283
2023-03-21 13:34:00,0,889469
2023-03-21 13:36:00,0,949043
2023-03-21 13:38:00,0,1111245
2023-03-21 13:40:00,13653,756941
2023-03-21 13:42:00,13653,1144832
2023-03-21 13:44:00,0,874678
2023-03-21 13:46:00,0,991245
2023-03-21 13:48:00,0,1086669
2023-03-21 13:50:00,22574,712431
2023-03-21 13:52:00,6781,1049714
2023-03-21 13:54:00,0,847599
2023-03-21 13:56:00,0,947678
2023-03-21 13:58:00,0,1107558
2023-03-21 14:00:00,0,699415
2023-03-21 14:02:00,0,2155270
2023-03-21 14:04:00,45.5,839601
2023-03-21 14:06:00,45.5,948907
