"Time","Transmit Total","Receive Total"
2023-03-21 06:24:00,564798,460698
2023-03-21 06:26:00,581152,459994
2023-03-21 06:28:00,576582,462108
2023-03-21 06:30:00,553542,457224
2023-03-21 06:32:00,696253,567610
2023-03-21 06:34:00,636370,510169
2023-03-21 06:36:00,623294,487982
2023-03-21 06:38:00,583992,590689
2023-03-21 06:40:00,570066,587128
2023-03-21 06:42:00,668987,556585
2023-03-21 06:44:00,642602,526312
2023-03-21 06:46:00,565496,449083
2023-03-21 06:48:00,578392,474269
2023-03-21 06:50:00,592212,466226
2023-03-21 06:52:00,688821,568401
2023-03-21 06:54:00,668980,567179
2023-03-21 06:56:00,571621,454014
2023-03-21 06:58:00,625486,502119
2023-03-21 07:00:00,614885,474013
2023-03-21 07:02:00,630331,527662
2023-03-21 07:04:00,670728,567837
2023-03-21 07:06:00,564605,450280
2023-03-21 07:08:00,580998,476654
2023-03-21 07:10:00,570610,452836
2023-03-21 07:12:00,575750,479119
2023-03-21 07:14:00,689933,580084
2023-03-21 07:16:00,584820,455124
2023-03-21 07:18:00,623507,502956
2023-03-21 07:20:00,572832,454672
2023-03-21 07:22:00,561051,450978
2023-03-21 07:24:00,689940,570474
2023-03-21 07:26:00,570713,459294
2023-03-21 07:28:00,571900,474958
2023-03-21 07:30:00,571007,453921
2023-03-21 07:32:00,563067,462628
2023-03-21 07:34:00,735180,590191
2023-03-21 07:36:00,616768,493093
2023-03-21 07:38:00,586488,484325
2023-03-21 07:40:00,582515,465262
2023-03-21 07:42:00,561165,463770
2023-03-21 07:44:00,684521,563362
2023-03-21 07:46:00,656450,536623
2023-03-21 07:48:00,566266,467245
2023-03-21 07:50:00,587529,468013
2023-03-21 07:52:00,560744,461998
2023-03-21 07:54:00,662332,547423
2023-03-21 07:56:00,671585,561439
2023-03-21 07:58:00,622528,487274
2023-03-21 08:00:00,605093,473665
2023-03-21 08:02:00,557278,459011
2023-03-21 08:04:00,610297,504724
2023-03-21 08:06:00,686503,581992
2023-03-21 08:08:00,589468,466190
2023-03-21 08:10:00,560397,451356
2023-03-21 08:12:00,561294,461680
2023-03-21 08:14:00,583893,469876
2023-03-21 08:16:00,677152,579344
2023-03-21 08:18:00,573294,456679
2023-03-21 08:20:00,558800,449389
2023-03-21 08:22:00,583748,471943
2023-03-21 08:24:00,560767,451090
2023-03-21 08:26:00,676309,577990
2023-03-21 08:28:00,649609,501636
2023-03-21 08:30:00,561002,454612
2023-03-21 08:32:00,568476,447038
2023-03-21 08:34:00,551022,444944
2023-03-21 08:36:00,683088,580507
2023-03-21 08:38:00,669493,535025
2023-03-21 08:40:00,564017,465756
2023-03-21 08:42:00,578311,453325
2023-03-21 08:44:00,572723,455168
2023-03-21 08:46:00,682321,582166
