"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-22 09:28:00,4551,3486,5073,6763,179,34646,0,4146,369,142,0
2023-03-22 09:32:00,4516,3459,4826,9302,180,36502,0,4248,396,143,0
2023-03-22 09:36:00,10467,3670,4322,10177,169,33234,0,4074,369,141,0
2023-03-22 09:40:00,4416,4088,7823,6357,166,35128,0,8476,367,801,0
2023-03-22 09:44:00,4604,3498,5136,7017,188,34476,0,4516,397,143,0
2023-03-22 09:48:00,4697,3525,5234,8072,185,33558,0,4526,432,143,0
2023-03-22 09:52:00,4418,3499,5065,6314,182,33248,0,4464,368,145,0
2023-03-22 09:56:00,4396,3924,4649,9437,178,35258,0,4010,364,143,0
2023-03-22 10:00:00,4353,4005,7076,6661,172,35470,0,7539,385,728,0
2023-03-22 10:04:00,4300,3509,4867,6259,170,32274,0.243,4443,367,145,0
2023-03-22 10:08:00,4749,3499,5104,8074,184,36648,0,4633,429,144,0
2023-03-22 10:12:00,4287,3434,4872,6316,162,33063,0,4464,365,146,0.421
2023-03-22 10:16:00,4332,3437,5084,8739,180,33209,0,4316,357,144,0
2023-03-22 10:20:00,4488,3998,7480,6940,181,34443,0,7346,396,432,0
2023-03-22 10:24:00,4565,3489,4288,7128,175,33021,0,3600,392,144,0
2023-03-22 10:28:00,4273,3462,4801,7237,171,34227,0,4497,379,143,0
2023-03-22 10:32:00,4313,3503,5167,6270,165,35111,0,4406,364,144,0
2023-03-22 10:36:00,11385,3568,4897,10403,174,33166,0,4285,364,146,0
2023-03-22 10:40:00,4587,3983,6936,7025,175,33518,0,6724,397,293,0
2023-03-22 10:44:00,4728,3467,4537,7863,185,33812,0,4227,427,143,0
2023-03-22 10:48:00,4268,3462,4135,6385,165,35757,0,3621,364,142,0
2023-03-22 10:52:00,4353,3461,4863,6362,184,34742,0,4317,368,146,0
2023-03-22 10:56:00,4512,3442,5080,7230,179,32189,0,4356,393,144,0.341
2023-03-22 11:00:00,4403,4099,5924,6304,188,33344,0,5738,362,244,0
2023-03-22 11:04:00,4780,3503,5113,7332,169,34853,0,4616,422,142,0
2023-03-22 11:08:00,4253,3498,4470,6388,181,35103,0,3781,361,144,0.403
2023-03-22 11:12:00,4373,3436,9346,8659,192,34291,0,10747,362,738,0
2023-03-22 11:16:00,4528,3446,5043,9807,194,35006,0,4386,389,143,0
2023-03-22 11:20:00,78134,3971,5627,7215,175,34826,0.241,5148,402,142,0
2023-03-22 11:24:00,4457,3416,4996,6273,196,34433,0,4500,380,143,0
2023-03-22 11:28:00,4353,3468,5191,6336,185,31921,0,4679,359,146,0
2023-03-22 11:32:00,4354,3481,4250,6292,172,34626,0,4148,373,147,0
2023-03-22 11:36:00,10551,3613,4360,10187,171,33272,0,3867,386,145,0
2023-03-22 11:40:00,4788,4005,5285,7691,164,34009,0,4854,430,144,0
2023-03-22 11:44:00,4330,3502,5313,6281,172,34050,0,4602,364,387,0
2023-03-22 11:48:00,4411,3440,4941,6406,179,34538,0,4278,379,143,0
2023-03-22 11:52:00,4526,3432,4816,7022,176,36133,0,4332,391,145,0
2023-03-22 11:56:00,4511,3467,4390,9011,180,34381,0,4171,384,143,0
2023-03-22 12:00:00,4543,3996,4443,7076,162,36206,0,4086,398,144,0
2023-03-22 12:04:00,4319,3486,6306,6275,186,33868,0,5815,363,547,0
2023-03-22 12:08:00,4422,3459,5174,6449,164,34545,0,4552,365,147,0.391
2023-03-22 12:12:00,4475,3479,5188,7109,169,34345,0,4522,404,143,0
2023-03-22 12:16:00,4720,3452,4860,10195,192,33833,0,4027,429,141,0
2023-03-22 12:20:00,4354,3901,3878,6246,168,32246,0,3663,364,142,0
2023-03-22 12:24:00,4252,3454,4968,6402,178,31937,0,4436,363,145,0
2023-03-22 12:28:00,4565,3491,5057,7020,186,34999,0,4655,393,145,0
2023-03-22 12:32:00,4390,3476,4949,6336,176,32410,0,4250,364,144,0
2023-03-22 12:36:00,12250,3599,5125,12232,165,32693,0,4504,422,146,0
2023-03-22 12:40:00,4254,3941,4833,6395,183,31958,0,4223,368,147,0
2023-03-22 12:44:00,4401,3489,3866,6229,180,33056,0,3688,363,145,0
2023-03-22 12:48:00,4539,3459,4567,6947,177,34080,0,4601,391,147,0
2023-03-22 12:52:00,4642,3438,5094,7064,171,34792,0,4258,392,144,0
2023-03-22 12:56:00,4509,3436,5115,9217,175,33289,0,4236,400,145,0.344
2023-03-22 13:00:00,4361,4019,4846,6366,190,34001,0,4422,363,143,0
2023-03-22 13:04:00,4341,3494,4672,6356,195,35043,0,4312,365,144,0
2023-03-22 13:08:00,4503,3430,4206,7250,190,34640,0,3855,394,146,0
2023-03-22 13:12:00,4822,3477,4948,7746,172,35875,0,4689,429,144,0
2023-03-22 13:16:00,4368,3490,5232,9017,179,34457,0,4240,367,146,0
2023-03-22 13:20:00,4357,4157,4934,6294,168,34354,0,4346,365,144,0
2023-03-22 13:24:00,4506,3479,5224,7248,178,33389,0,4774,395,146,0
2023-03-22 13:28:00,4333,3521,4275,6550,178,32445,0,4516,374,142,0
2023-03-22 13:32:00,69688,3512,4596,7095,194,35650,0,4559,398,145,0
2023-03-22 13:36:00,9905,3542,5240,10159,177,33975,0,4552,366,144,0
2023-03-22 13:40:00,4373,3988,5008,6334,179,30751,0,4353,365,142,0
2023-03-22 13:44:00,4580,3480,4929,7151,176,34816,0,4272,398,142,0
2023-03-22 13:48:00,4596,3513,4829,7156,194,33260,0,4121,398,147,0
2023-03-22 13:52:00,4530,3451,4363,6291,178,31178,0,4048,370,146,0
2023-03-22 13:56:00,4427,3452,4474,8465,179,34675,0,4302,366,140,0
2023-03-22 14:00:00,4361,4036,5111,6566,173,35213,0,4444,368,143,0
2023-03-22 14:04:00,4596,3417,5152,6409,187,35037,0,4483,382,144,0.819
2023-03-22 14:08:00,4812,3444,5220,7894,185,33398,0,4565,441,145,0
2023-03-22 14:12:00,4337,3457,4715,6344,172,33812,0,4149,359,144,0
2023-03-22 14:16:00,4327,3449,3897,8877,188,34197,0,3690,363,144,0
2023-03-22 14:20:00,4564,3909,4793,6945,179,34252,0.206,4577,391,146,0
2023-03-22 14:24:00,4236,3505,5035,6915,174,35014,0,4507,393,146,0
2023-03-22 14:28:00,4549,3493,5220,7092,162,33172,0,4599,397,144,0
2023-03-22 14:32:00,4325,3497,5001,6278,189,35496,0,4249,363,144,0
2023-03-22 14:36:00,9478,3616,4929,9904,168,33225,0,4148,365,144,0
2023-03-22 14:40:00,4494,4022,3862,7018,186,33480,0,3814,385,144,0
2023-03-22 14:44:00,4733,3450,5062,7479,175,31077,0,4466,427,143,0
2023-03-22 14:48:00,4326,3456,5020,6443,174,32234,0,4279,364,143,0
2023-03-22 14:52:00,4414,3463,5029,7578,184,33823,0,4255,364,145,0
2023-03-22 14:56:00,4630,3556,5063,10219,179,36140,0,4464,397,142,0
2023-03-22 15:00:00,4268,4045,4822,6269,177,35028,0,4331,359,144,0
