"Time","0(192.168.0.211:10250)","0(192.168.0.211:6443)","200(192.168.0.211:10250)","200(192.168.0.211:6443)","201(192.168.0.211:10250)","201(192.168.0.211:6443)","403(192.168.0.211:10250)","403(192.168.0.211:6443)","404(192.168.0.211:10250)","404(192.168.0.211:6443)","409(192.168.0.211:10250)","409(192.168.0.211:6443)","422(192.168.0.211:10250)","422(192.168.0.211:6443)","500(192.168.0.211:10250)","500(192.168.0.211:6443)","503(192.168.0.211:10250)","503(192.168.0.211:6443)","504(192.168.0.211:10250)","504(192.168.0.211:6443)"
2023-03-23 15:42:00,0,0,22.8,22.9,0.344,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:44:00,0,0,23.0,23.0,0.350,0.344,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:46:00,0,0,23.3,23.2,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:48:00,0,0,22.8,22.8,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:50:00,0,0,22.9,22.9,0.394,0.411,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:52:00,0,0,23.3,23.2,0.417,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:54:00,0,0,23.0,23.1,0.389,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:56:00,0,0,23.0,22.9,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 15:58:00,0,0,23.5,23.5,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:00:00,0,0,24.0,24.2,0.378,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:02:00,0,0,23.9,23.9,0.372,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:04:00,0,0,22.8,22.7,0.372,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:06:00,0,0,23.5,23.7,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:08:00,0,0,23.8,23.8,0.394,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:10:00,0,0,23.1,23.1,0.394,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:12:00,0,0,23.0,23.0,0.411,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:14:00,0,0,23.1,23.2,0.383,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:16:00,0,0,23.1,23.0,0.383,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:18:00,0,0,22.7,22.8,0.406,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:20:00,0,0,23.1,23.1,0.406,0.417,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:22:00,0,0,23.2,23.1,0.378,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:24:00,0,0,22.8,23.0,0.339,0.344,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:26:00,0,0,23.1,23.2,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:28:00,0,0,22.8,22.7,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:30:00,0,0,22.9,23.0,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:32:00,0,0,23.9,23.9,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:34:00,0,0,23.6,23.5,0.378,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:36:00,0,0,23.2,23.2,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:38:00,0,0,23.0,23.0,0.389,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:40:00,0,0,23.0,23.0,0.389,0.406,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:42:00,0,0,23.1,23.1,0.394,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:44:00,0,0,23.7,23.7,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:46:00,0,0,23.7,23.6,0.361,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:48:00,0,0,23.5,23.5,0.372,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:50:00,0,0,23.1,23.1,0.344,0.344,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:52:00,0,0,23.1,23.1,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:54:00,0,0,22.7,22.7,0.361,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:56:00,0,0,23.0,23.0,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 16:58:00,0,0,23.0,22.9,0.428,0.422,0,0,0.0222,0.0222,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:00:00,0,0,23.1,23.1,0.406,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:02:00,0,0,22.8,22.9,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:04:00,0,0,22.9,22.8,0.367,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:06:00,0,0,23.2,23.2,0.417,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:08:00,0,0,23.1,23.2,0.411,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:10:00,0,0,23.3,23.1,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:12:00,0,0,23.1,23.0,0.378,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:14:00,0,0,22.9,22.9,0.378,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:16:00,0,0,23.8,23.8,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:18:00,0,0,24.3,24.4,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:20:00,0,0,23.7,23.7,0.361,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:22:00,0,0,23.2,23.1,0.394,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:24:00,0,0,23.0,23.1,0.356,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:26:00,0,0,23.1,23.1,0.361,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:28:00,0,0,22.8,22.8,0.417,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:30:00,0,0,23.0,23.1,0.389,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:32:00,0,0,23.2,23.1,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:34:00,0,0,22.9,22.8,0.367,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:36:00,0,0,23.1,23.2,0.411,0.400,0,0,0.0222,0.0222,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:38:00,0,0,22.8,22.8,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:40:00,0,0,23.0,22.9,0.356,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:42:00,0,0,23.0,23.1,0.389,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:44:00,0,0,23.6,23.6,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:46:00,0,0,23.2,23.1,0.383,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:48:00,0,0,22.8,22.9,0.394,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:50:00,0,0,22.9,23.0,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:52:00,0,0,23.2,23.2,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:54:00,0,0,23.8,23.8,0.411,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:56:00,0,0,23.3,23.3,0.400,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 17:58:00,0,0,22.7,22.7,0.411,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:00:00,0,0,23.0,23.0,0.356,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:02:00,0,0,23.1,23.0,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:04:00,0,0,22.9,22.8,0.389,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:06:00,0,0,25.8,25.7,2.87,2.86,0,0,0.0389,0.0389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:08:00,0,0,25.5,25.6,2.87,2.88,0,0,0.0389,0.0389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:10:00,0,0,24.0,24.0,0.394,0.400,0,0,0,0,0.0389,0.0389,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:12:00,0,0,27.2,27.2,2.85,2.85,0,0,0.0111,0.0111,0.0833,0.0833,0.0167,0.0167,0,0,0,0,0,0
2023-03-23 18:14:00,0,0,23.7,23.6,0.383,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:16:00,0,0,23.1,23.1,0.400,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:18:00,0,0,22.9,22.9,0.389,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:20:00,0,0,23.1,23.0,0.389,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:22:00,0,0,23.0,23.1,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:24:00,0,0,22.7,22.8,0.383,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:26:00,0,0,23.1,22.9,0.367,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:28:00,0,0,23.0,23.0,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:30:00,0,0,23.2,23.2,0.372,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:32:00,0,0,22.9,22.8,0.361,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:34:00,0,0,22.8,22.8,0.394,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:36:00,0,0,23.3,23.3,0.428,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:38:00,0,0,23.9,23.8,0.417,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:40:00,0,0,24.4,24.5,0.372,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:42:00,0,0,23.1,23.1,0.383,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:44:00,0,0,22.9,22.8,0.378,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:46:00,0,0,23.2,23.1,0.389,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:48:00,0,0,22.9,23.0,0.361,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:50:00,0,0,23.0,22.9,0.367,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:52:00,0,0,22.9,22.9,0.394,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:54:00,0,0,22.8,22.9,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:56:00,0,0,23.9,23.9,0.372,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 18:58:00,0,0,23.0,22.9,0.361,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:00:00,0,0,22.9,22.9,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:02:00,0,0,23.2,23.2,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:04:00,0,0,22.8,22.6,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:06:00,0,0,23.2,23.3,0.428,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:08:00,0,0,23.0,22.9,0.411,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:10:00,0,0,23.0,22.9,0.383,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:12:00,0,0,23.3,23.4,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:14:00,0,0,22.9,22.9,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:16:00,0,0,23.3,23.1,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:18:00,0,0,23.5,23.7,0.372,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:20:00,0,0,22.9,22.8,0.356,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:22:00,0,0,22.9,23.0,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:24:00,0,0,22.8,22.8,0.378,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:26:00,0,0,23.2,23.2,0.383,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:28:00,0,0,23.8,23.7,0.350,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:30:00,0,0,23.5,23.4,0.367,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:32:00,0,0,23.2,23.1,0.422,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:34:00,0,0,22.9,22.9,0.394,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:36:00,0,0,23.2,23.2,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:38:00,0,0,23.2,23.1,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:40:00,0,0,23.8,23.8,0.344,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:42:00,0,0,23.2,23.2,0.394,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:44:00,0,0,22.7,22.7,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:46:00,0,0,23.0,23.0,0.367,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:48:00,0,0,23.1,23.1,0.378,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:50:00,0,0,23.2,23.1,0.367,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:52:00,0,0,23.1,23.0,0.411,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:54:00,0,0,22.8,22.8,0.411,0.417,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:56:00,0,0,23.2,23.2,0.400,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 19:58:00,0,0,23.0,23.0,0.383,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:00:00,0,0,23.1,23.1,0.356,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:02:00,0,0,23.1,23.0,0.372,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:04:00,0,0,22.9,22.8,0.350,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:06:00,0,0,23.2,23.3,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:08:00,0,0,23.0,23.0,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:10:00,0,0,23.7,23.7,0.378,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:12:00,0,0,23.2,23.2,0.406,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:14:00,0,0,23.5,23.4,0.372,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:16:00,0,0,22.9,23.0,0.350,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:18:00,0,0,23.8,23.8,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:20:00,0,0,23.0,23.0,0.394,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:22:00,0,0,23.1,23.2,0.411,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:24:00,0,0,22.9,22.9,0.394,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:26:00,0,0,23.1,23.0,0.383,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:28:00,0,0,23.0,23.1,0.367,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:30:00,0,0,23.0,23.1,0.378,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:32:00,0,0,23.1,23.0,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:34:00,0,0,22.8,22.9,0.356,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:36:00,0,0,23.1,23.1,0.378,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:38:00,0,0,23.0,23.0,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:40:00,0,0,23.5,23.6,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:42:00,0,0,23.7,23.7,0.406,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:44:00,0,0,23.0,23.0,0.383,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:46:00,0,0,23.1,23.1,0.372,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:48:00,0,0,23.0,23.0,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:50:00,0,0,22.9,22.7,0.356,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:52:00,0,0,23.1,23.2,0.350,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:54:00,0,0,22.9,23.0,0.378,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:56:00,0,0,23.0,22.9,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 20:58:00,0,0,22.9,22.8,0.378,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:00:00,0,0,22.9,23.0,0.411,0.394,0,0,0.00556,0.00556,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:02:00,0,0,23.1,23.0,0.394,0.394,0,0,0.0222,0.0222,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:04:00,0,0,22.7,22.7,0.394,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:06:00,0,0,23.0,23.2,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:08:00,0,0,23.1,23.1,0.417,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:10:00,0,0,23.0,22.9,0.417,0.417,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:12:00,0,0,23.2,23.3,0.417,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:14:00,0,0,23.7,23.6,0.383,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:16:00,0,0,23.0,23.0,0.361,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:18:00,0,0,23.5,23.6,0.378,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:20:00,0,0,23.0,22.9,0.372,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:22:00,0,0,23.2,23.2,0.356,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:24:00,0,0,23.4,23.5,0.372,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:26:00,0,0,23.7,23.6,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:28:00,0,0,22.8,22.8,0.361,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:30:00,0,0,23.1,23.2,0.394,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:32:00,0,0,23.2,23.1,0.411,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:34:00,0,0,22.6,22.6,0.394,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:36:00,0,0,22.9,23.0,0.417,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:38:00,0,0,23.1,23.0,0.406,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:40:00,0,0,23.1,23.1,0.389,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:42:00,0,0,23.0,23.1,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:44:00,0,0,22.7,22.7,0.367,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:46:00,0,0,23.1,23.0,0.400,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:48:00,0,0,22.8,22.7,0.411,0.417,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:50:00,0,0,23.1,23.0,0.383,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:52:00,0,0,23.1,23.0,0.400,0.394,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:54:00,0,0,22.8,22.9,0.344,0.356,0,0,0.00556,0.00556,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:56:00,0,0,23.1,23.2,0.389,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 21:58:00,0,0,22.9,22.8,0.383,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:00:00,0,0,23.6,23.7,0.383,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:02:00,0,0,23.2,23.2,0.400,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:04:00,0,0,22.9,22.8,0.339,0.339,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-23 22:06:00,0,0,23.2,23.2,0.406,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
