"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc065c53ebb186)","Transmit Total (lxc112201e91bdd)","Transmit Total (lxc31a18ef1c7a9)","Transmit Total (lxc4bc7dd70a645)","Transmit Total (lxc56ca4202df8d)","Transmit Total (lxc5a79d5ba43a7)","Transmit Total (lxc60183762415c)","Transmit Total (lxc671f68b87d4c)","Transmit Total (lxc6742cb9c73e8)","Transmit Total (lxc677514151648)","Transmit Total (lxc6878f18c3bad)","Transmit Total (lxc6a5ee68e74ae)","Transmit Total (lxc6df0a0a9ae16)","Transmit Total (lxc711d9d9ccaed)","Transmit Total (lxc77e316fd9553)","Transmit Total (lxc7b296e734ec5)","Transmit Total (lxc7dc8d2fe1b5f)","Transmit Total (lxc7de4e72c399e)","Transmit Total (lxc886931b76f29)","Transmit Total (lxc_health)","Transmit Total (lxcba5d8dc031d5)","Transmit Total (lxcbf44a8db0d00)","Transmit Total (lxcd1a0550bd660)","Transmit Total (lxcd980b65d7e59)","Transmit Total (lxcda5bb31ba605)","Transmit Total (lxcdea961bf232d)","Transmit Total (lxceb50a9da2ffb)","Transmit Total (lxceec6fd46dfaf)","Transmit Total (lxcf2945b926349)","Transmit Total (lxcfae62b1bb3cc)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc065c53ebb186)","Receive Total (lxc112201e91bdd)","Receive Total (lxc31a18ef1c7a9)","Receive Total (lxc4bc7dd70a645)","Receive Total (lxc56ca4202df8d)","Receive Total (lxc5a79d5ba43a7)","Receive Total (lxc60183762415c)","Receive Total (lxc671f68b87d4c)","Receive Total (lxc6742cb9c73e8)","Receive Total (lxc677514151648)","Receive Total (lxc6878f18c3bad)","Receive Total (lxc6a5ee68e74ae)","Receive Total (lxc6df0a0a9ae16)","Receive Total (lxc711d9d9ccaed)","Receive Total (lxc77e316fd9553)","Receive Total (lxc7b296e734ec5)","Receive Total (lxc7dc8d2fe1b5f)","Receive Total (lxc7de4e72c399e)","Receive Total (lxc886931b76f29)","Receive Total (lxc_health)","Receive Total (lxcba5d8dc031d5)","Receive Total (lxcbf44a8db0d00)","Receive Total (lxcd1a0550bd660)","Receive Total (lxcd980b65d7e59)","Receive Total (lxcda5bb31ba605)","Receive Total (lxcdea961bf232d)","Receive Total (lxceb50a9da2ffb)","Receive Total (lxceec6fd46dfaf)","Receive Total (lxcf2945b926349)","Receive Total (lxcfae62b1bb3cc)"
2023-03-11 17:46:00,0,70,6687,35396,0,1890,0.600,64.2,0,38.5,2659,3.43,0,446,19,19.4,1912,196,0,89.4,467,32.8,0,271,31.9,128,1924,143,0.389,453,38.5,6986,407,63.5,4443,70,0,2914,23951,0,182,0.600,39.8,0,19,2655,3.57,0,251,38.5,38.5,189,266,0,95,260,21.6,0,81.2,25.7,21.9,181,95.9,0,253,19,1047,582,38.7,1358
2023-03-11 17:48:00,0,71.1,5856,42791,0,1687,0,65.3,0,38.9,1084,3.43,0,446,19,19,1715,105,0,89.8,467,34.0,0,1386,31.6,133,1709,143,0,455,38.5,6649,410,66.1,4248,71.1,0,9095,31336,0,161,0,40.6,0,19,1078,3.57,0,251,38.5,38.5,176,235,0,95,260,22.9,0,85.3,25.5,22.8,156,95.9,0,255,19,1040,582,40.6,1360
2023-03-11 17:50:00,0,71.1,9070,62470,0,1875,38.0,66.1,0,38.9,2658,3.43,0,448,19,375,1895,103,0.389,90.1,468,32.5,0,270,31.6,127,1909,143,0,453,752,6974,408,66.1,4433,71.1,0,25591,51336,0,177,30.6,41.4,0,19,2652,3.57,0,253,38.9,669,181,233,0,95,261,21.8,0,81.2,25.5,21.9,180,96.3,0.389,254,473,1057,583,40.6,1388
2023-03-11 17:52:00,0,70,5619,34114,0,1739,0.389,65.7,0,36.4,1604,3.43,0,446,17.9,19,1752,97.4,0.389,90.9,468,32.1,0.389,137,31.6,122,1779,143,0,452,38.5,6698,408,65.3,4249,70,0,1831,21269,0,155,0,40.6,0,17.9,1603,3.57,0,251,36.8,38.9,169,225,0,94.6,262,21.5,0.389,71.7,25.5,20.9,197,95.9,0.389,252,19,1024,582,40.3,1351
2023-03-11 17:54:00,0,70.7,6158,34783,0,1808,0.600,64.6,0,38.5,2133,3.43,0,446,19,19,1831,187,0,91.2,469,31.5,0.389,192,31.6,127,1828,143,0,454,38.9,6865,409,64.2,4358,70.7,0,2382,22676,0,169,0.600,40.5,0,19,2134,3.57,0.389,251,38.5,38.9,191,261,0,95.4,261,20.6,0.389,72.8,25.5,21.9,173,96.3,0,253,19,1015,583,39.8,1364
2023-03-11 17:56:00,0,70.4,6686,36062,0,1876,0.600,66.8,0,38.5,2654,3.90,0,448,19,19,1903,9796,0,90.1,468,32.1,0,271,32.1,133,1900,142,0,454,38.9,6982,406,66.1,27968,70.4,0,2909,58223,0,164,0.989,42.1,0,19,2656,4.03,0.389,253,38.5,38.5,195,324,0,95.4,261,21.6,0,81.2,26.0,22.8,160,94.9,0,253,19,1026,581,40.6,2002
2023-03-11 17:58:00,0,70.4,5467,38276,0,1683,0,68.6,0,38.5,1072,4.13,0.389,447,19,19,1698,105,0,90.1,468,33.5,0,598,32.1,127,1718,142,0,452,38.5,6675,406,67.9,6236,70.4,0,5148,27889,0,169,0.389,43.3,0,19,1074,4.27,0,259,38.5,38.5,179,235,0.389,95,261,23.3,0,84.8,26.0,21.9,174,94.5,0,252,19,1022,580,41.8,1478
2023-03-11 18:00:00,0,70.7,9070,62681,0,1866,37.6,65.7,0,38.5,2648,3.67,0.389,437,19,375,1896,103,0,90.5,455,32.1,0,271,32.1,127,1900,143,0,441,755,6990,408,65.7,6429,70.7,0,25649,53387,0,169,30.6,40.6,0,19,2652,3.80,0,254,38.5,669,208,232,0.389,95,253,21.4,0,81.6,26.0,21.9,192,96.3,0,252,473,1063,583,40.3,1491
2023-03-11 18:02:00,0,71.1,5712,34299,0,1808,0,65.7,0,38.5,1692,3.44,0,433,19.0,19.0,1834,104,0,90.6,453,32.9,0,405,31.7,117,1833,143,0,441,38.5,6810,407,65.7,4310,71.1,0,1932,22129,0,165,0,41.0,0.389,19.0,1693,3.57,0,243,38.5,38.5,188,231,0,95.1,253,22.8,0,90.7,25.5,20.0,177,96.0,0,247,19.0,1036,583,40.7,1363
2023-03-11 18:04:00,0,71.1,5631,34246,0,1776,0.600,66.4,0,38.5,1611,3.43,0,445,19,19,1793,195,0,90.1,467,30.7,0,388,31.6,111,1805,143,0,452,38.5,6831,411,66.1,4308,71.1,0,1858,22067,0,164,0.600,41.4,0,19,1610,3.57,0,250,38.5,38.5,196,261,0,94.6,260,19.7,0,82.9,25.5,19,183,96.3,0,252,19,1045,583,41,1361
2023-03-11 18:06:00,0,70.7,6687,35468,0,1870,0.600,65.3,0,38.5,2657,3.90,0,448,19,19,1890,197,0,90.5,467,30.7,0,270,32.1,133,1902,143,0,453,38.5,6993,409,65.0,4435,70.7,0,2914,23999,0,177,0.600,40.5,0,19,2655,4.42,0,253,38.5,38.5,196,265,0,95,260,19.7,0,81.6,26.0,22.8,194,96.3,0,253,19,1072,583,40.2,1367
2023-03-11 18:08:00,0,69.6,5090,33638,0,1688,0,64.2,0,36.4,1069,4.13,0,449,17.9,19,1705,99.7,0,90.9,467,32.9,0,71.7,32.3,139,1724,143,0,453,38.5,6619,406,63.5,4245,69.6,0,1298,20632,0,155,0,39.4,0,17.9,1069,4.27,0,255,36.4,38.5,194,227,0,95,260,27.4,0,70.6,26.2,23.8,191,95.9,0,259,19,1005,582,38.7,1364
2023-03-11 18:10:00,0,70.7,9065,62779,0,1887,37.6,63.5,0,38.5,2653,4.13,0,446,19,375,1911,102,0,90.1,469,32.9,0,257,32.1,122,1912,143,0,455,753,6987,406,63.5,4431,70.7,0,25838,51815,0,159,30.6,39.4,0,19,2654,4.27,0,254,38.5,669,200,231,0,95,266,32.5,0,74.2,26.0,25.8,176,96.3,0,261,473,1057,583,38.7,1361
2023-03-11 18:12:00,0,71.1,6681,35430,0,1896,0,66.8,0,38.5,2658,3.90,0,450,19,19,1912,102,0,89.8,468,32.1,0,272,31.6,121,1911,143,0,452,38.5,7010,408,66.4,4434,71.1,0,2891,23914,0,173,0,42.1,0,19,2665,4.03,0,256,38.5,38.5,196,232,0,95,266,26.6,0,89.0,25.5,20.9,171,95.9,0,252,19,1046,582,41.4,1376
2023-03-11 18:14:00,0,71.1,5110,33740,0,1699,0.600,63.9,0,38.5,1070,3.67,0,450,19,19,1718,190,0,89.4,467,30.7,0,2871,31.6,127,1732,143,0,454,38.5,6717,409,63.1,4298,71.1,0,1327,23575,0,170,0.600,39.8,0,19,1076,3.80,0,255,38.5,38.5,195,263,0,95,260,19.7,0,98.3,25.5,21.9,192,95.9,0,254,19.4,1044,582,38.3,1369
2023-03-11 18:16:00,0,71.1,6687,35462,0,1885,0.600,65.0,0,38.5,2653,3.43,0,444,19,19,1913,194,0,89.4,469,34.3,0,1555,32.1,127,1925,143,0,453,38.5,7045,409,65.0,4448,71.1,0,2911,25343,0,151,0.600,39.9,0,19,2654,3.57,0,247,38.5,38.5,193,267,0,95,261,24.0,0,95.5,26.0,21.9,182,96.3,0,253,19.4,1084,583,39.5,1365
2023-03-11 18:18:00,0,71.1,5100,34251,0,1702,0,68.6,0,38.5,1073,3.43,0,446,19,19,1720,105,0,90.1,468,32.1,0,84.6,32.3,139,1719,143,0,453,38.5,6657,408,67.9,27791,71.1,0,1312,45000,0,172,0,42.9,0,19,1074,3.57,0,252,38.5,38.5,199,235,0,95,261,21.6,0,77.9,26.2,23.8,164,95.9,0,253,19,1020,582,42.6,1991
2023-03-11 18:20:00,0,70.7,9078,63331,0,1894,39.4,68.2,0,38.5,2652,3.67,0,451,19.0,377,1895,117,0,90.5,468,30.7,0,257,32.3,133,1905,143,0,453,754,7036,408,67.9,28000,70.7,0,25703,75948,0,173,30.6,42.6,0,19.0,2652,3.80,0,257,38.5,669,196,247,0,95.0,260,19.7,0,73.9,26.2,22.8,212,96.3,0,254,478,1044,583,42.2,2022
2023-03-11 18:22:00,0,70.7,6676,35463,0,1909,0,64.6,0,38.5,2657,4.13,0,446,19,19,1934,117,0,89.4,465,32.9,0,271,32.3,133,1918,143,0,452,38.5,7130,410,64.6,4501,70.7,0,2894,23985,0,159,0,40.2,0,19.4,2653,4.27,0,250,38.5,38.5,196,247,0,95,259,22.3,0,81.2,26.2,22.8,214,96.7,0,252,19,1032,583,39.8,1417
2023-03-11 18:24:00,0,71.1,5105,33613,0,1699,0.600,67.2,0,38.5,1078,4.13,0,445,19,19,1728,188,0,89.8,466,32.9,0,71.3,32.1,133,1728,143,0,452,38.5,6666,409,66.4,4248,71.1,0,1333,20571,0,148,0.600,41.7,0,19.4,1076,4.27,0,249,38.5,38.5,186,260,0,95,259,22.3,0,70.6,26.0,22.8,185,96.3,0,252,19,1048,582,41.4,1363
2023-03-11 18:26:00,0.389,71.1,6680,35315,0,1884,0.600,65.7,0,36.4,2661,3.67,0,433,17.9,19,1908,187,0,89.8,454,31.5,0,444,32.3,121,1910,142,0,442,38.5,6922,406,65.8,4428,71.1,0.389,2900,23932,0,162,0.600,40.3,0,17.9,2662,3.80,0,242,36.4,38.5,186,258,0,95,252,20.7,0,84.3,26.2,20.9,168,94.9,0,248,19,1005,581,40.6,1370
2023-03-11 18:28:00,0,70.7,5102,33756,0,1697,0,64.2,0,38.5,1072,3.43,0,435,19,19,1727,105,0,89.8,454,30.7,0,271,32.3,127,1721,142,0,441,38.5,6721,404,63.2,6259,70.7,0,1311,22970,0,159,0,39.8,0,19,1071,3.57,0,251,38.5,38.5,192,235,0,95,253,19.7,0,88.0,26.2,21.9,164,94.5,0,246,19,1062,580,38.7,1491
2023-03-11 18:30:00,0,69.6,8579,62206,0,1818,40.5,64.6,0,38.5,2129,3.67,0,446,19,378,1850,102,0,90.5,468,54.8,0,191,32.3,133,1856,143,0,452,753,6914,405,65.0,6383,69.6,0,25272,52717,0,164,30.6,40.5,0,19,2127,3.80,0,251,38.5,669,200,232,0,95,261,60.8,0,72.8,26.2,22.8,176,96.3,0,252,476,1030,583,40.5,1501
2023-03-11 18:32:00,0,69.6,6717,35528,0,1910,0,67.2,0,38.5,2656,4.13,0,446,19,19,1936,103,0,91.6,469,60.5,0,269,32.3,127,1938,143,0,452,38.5,7137,407,66.8,4489,69.6,0,2916,24053,0,178,0,42.1,0,19,2657,4.27,0,251,38.5,38.5,211,233,0,95,261,67.1,0,81.2,26.2,21.9,202,96.3,0,252,19,1080,583,41.7,1383
2023-03-11 18:34:00,0,71.1,5115,33663,0,1698,0.367,64.6,0.389,38.5,1075,4.13,0,445,19.4,19,1718,194,0,91.2,467,32.2,0,84.2,32.3,116,1728,143,0,455,38.5,6646,410,63.1,4246,71.1,0,1342,20622,0,175,0.367,40.2,0,19,1079,4.27,0,249,38.5,38.5,193,262,0,95,260,20.6,0,77.9,26.2,20.0,179,95.9,0,255,19,1036,582,39.1,1367
2023-03-11 18:36:00,0,70,6688,35397,0,1882,0.600,68.2,0,38.5,2654,3.67,0,446,19,19,1950,198,0,89.8,464,32.1,0,257,32.1,127,1901,143,0,455,38.5,6979,408,67.9,4432,70,0,2913,23949,0,170,0.600,42.6,0,19,2661,3.80,0,251,38.5,38.5,205,266,0,95,259,21.5,0,74.2,26.0,21.9,156,96.3,0,255,19,1031,583,42.2,1380
2023-03-11 18:38:00,0,70.4,5632,34250,0,1746,0,63.5,0,38.5,1596,3.43,0,450,19.0,19.0,1817,105,0,90.5,467,32.9,0,151,31.9,111,1779,143,0,452,38.5,6804,408,62.8,4306,70.4,0,1852,21761,0,161,0,39.1,0,19.0,1596,3.57,0,255,38.5,38.5,217,235,0,95.0,260,22.5,0,79.0,25.7,19.0,171,95.9,0,252,19.0,1060,582,38.0,1362
2023-03-11 18:40:00,0,70.4,8539,62578,0,1816,37.6,65.3,0,38.5,2128,3.43,0,448,19,375,1826,9711,0,89.4,465,30.7,0,191,31.9,122,1843,143,0,453,753,6853,409,65.0,27890,70.4,0,25071,84717,0,173,30.6,40.3,0,19,2130,3.57,0,253,38.5,669,183,277,0,95,259,19.7,0,72.8,25.7,21.3,191,96.3,0,254,473,1051,582,39.5,1999
2023-03-11 18:42:00,0,69.6,6671,35438,0,1906,0,67.5,0,38.5,2655,3.82,0,447,19,19,1919,102,0,90.1,465,31.9,0,256,32.1,116,1926,143,0,454,38.5,7081,408,67.9,4487,69.6,0,2875,23965,0,197,0,41.5,0,19,2659,3.57,0,251,38.5,38.5,226,232,0,95,259,20.6,0,73.9,26.0,20.3,203,96.3,0,253,19,1029,582,41.8,1381
2023-03-11 18:44:00,0,70.0,5114,33657,0,1689,0,65.7,0,38.5,1068,3.82,0,446,19,19,1707,190,0,90.9,467,32.7,0,84.9,32.7,122,1720,143,0,453,38.5,6716,407,65.7,4268,70.0,0,1338,20672,0,153,0,40.3,0,19,1067,3.57,0,251,38.5,38.5,197,262,0,95,260,21.4,0,77.9,26.2,20.9,168,95.9,0,254,19,1064,582,40.3,1367
2023-03-11 18:46:00,0,70.4,6683,35449,0,1873,0.600,64.6,0,38.5,2649,3.43,0,447,19,19,1903,195,0,89.8,467,32.9,0,510,32.7,122,1910,143,0,455,38.5,6995,406,63.9,4425,70.4,0,2897,24156,0,163,0.600,39.8,0,19,2655,3.57,0,257,38.5,38.5,203,266,0,95,260,22.4,0,85.8,26.2,20.9,190,96.3,0,255,19,1056,583,39.1,1366
2023-03-11 18:48:00,0,70.7,5627,34247,0,1763,0,69.3,0,38.9,1600,3.43,0,448,19,19,1786,105,0,90.1,464,31.5,0,1469,32.3,121,1791,143,0.389,452,38.5,6761,408,68.6,4303,70.7,0,1836,22991,0,168,0,43.3,0,19,1608,3.57,0,257,38.5,38.5,192,235,0,95,259,20.6,0,101,26.2,20.9,179,96.3,0,252,19,1036,583,42.6,1372
2023-03-11 18:50:00,0,70.7,8024,61538,0,1773,51.6,66.4,0,38.5,1598,3.67,0,434,19,404,1786,102,0,90.5,455,31.5,0,149,32.3,122,1798,143,0,441,753,6733,410,66.1,4346,70.7,0,24718,49389,0,173,30.6,41,0,19,1605,3.80,0,244,38.5,669,198,232,0,95,253,21.0,0,79.0,26.2,20.9,178,95.9,0,252,502,1039,582,40.6,1378
2023-03-11 18:52:00,0,71.1,7009,37430,0,1869,51.2,65.7,0,38.5,2649,4.13,0,436,19,404,1899,103,0,90.5,454,32.2,0.389,257,32.3,116,1898,143,0,444,753,7063,410,65.7,4426,71.1,0,4443,25899,0,174,30.6,40.6,0,19,2655,4.27,0,247,38.9,669,200,232,0,95,253,26.0,0,73.9,26.2,20.0,179,96.3,0,256,502,1054,582,40.3,1377
2023-03-11 18:54:00,0,70.4,5116,33753,0,1688,0,67.9,0,38.5,1072,4.13,0,446,19,19,1709,188,0,90.1,468,32.1,0,611,32.3,122,1717,143,0,455,38.5,6700,408,66.8,4242,70.4,0,1338,21236,0,173,0,42.2,0,19,1072,4.27,0.389,251,38.5,38.5,187,262,0,95,261,22.0,0,92.1,26.2,20.9,195,95.9,0.389,255,19,1077,583,41.1,1368
2023-03-11 18:56:00,0,70.4,6680,35421,0,1871,0.600,65.7,0,38.5,2653,3.67,0,447,19,19,1882,192,0.389,89.8,468,30.7,0,782,32.3,127,1899,142,0,452,38.9,6964,406,63.9,4431,70.4,0,2896,24434,0,175,0.600,40.5,0,19,2655,3.80,0,252,38.5,38.5,188,266,0,95,260,19.7,0,88.5,26.2,21.9,188,94.9,0,257,19,1040,581,39.8,1373
2023-03-11 18:58:00,0,71.1,6668,35505,0,1874,0,66.1,0,38.5,2652,3.43,0,449,19,19,1907,105,0,91.2,467,32.9,0,257,32.3,116,1907,142,0,453,38.5,7020,405,65.7,6427,71.1,0,2874,25978,0,163,0,41.4,0,19,2654,3.57,0,254,38.5,38.9,227,235,0.389,95,260,27.8,0.389,73.9,26.2,24.9,187,94.9,0,258,19,999,580,40.6,1491
2023-03-11 19:00:00,0,71.1,7500,61132,0,1689,37.6,66.1,0,38.5,1075,3.67,0.389,447,19,375,1702,103,0,90.9,466,31.5,0,85.7,32.3,116,1716,143,0,452,752,6688,406,65.3,6238,71.1,0,24265,50546,0,174,30.6,40.6,0,19,1075,3.80,0,256,38.5,669,187,232,0,95.4,265,20.9,0,77.9,26.2,24.9,169,95.9,0,252,474,1048,582,39.9,1481
2023-03-11 19:02:00,0,70.4,7625,44952,0,1891,37.6,65.0,0,38.5,2650,4.13,0.389,447,19,375,1908,103,0,90.5,467,32.1,0,257,31.9,122,1926,143,0,457,752,7093,409,63.9,4421,70.4,0,10834,33614,0,150,31.0,40.2,0,19,2653,4.27,0,251,38.5,669,172,232,0,95.0,260,21.5,0,73.9,25.7,20.9,177,96.3,0,257,474,1082,583,39.1,1378
2023-03-11 19:04:00,0,71.1,5115,33670,0,1711,0,66.1,0,38.5,1074,4.13,0,449,19,19,1735,188,0,91.2,465,32.9,0,84.9,31.6,122,1737,143,0,455,38.5,6646,409,65.3,4250,71.1,0,1340,20588,0,169,0.389,41.4,0,19,1078,4.66,0,255,38.5,38.5,203,261,0,94.6,259,22.4,0,77.9,25.5,20.9,186,95.9,0,255,19,1031,582,39.9,1364
2023-03-11 19:06:00,0,70,6689,36044,0,1885,0.600,65.0,0,38.5,2655,4.13,0,448,19,19,1904,191,0,90.9,464,32.3,0,270,31.9,132,1903,143,0,452,38.5,6958,409,65.7,27981,70,0,2911,48102,0,186,0.600,39.9,0,19,2656,4.66,0,254,38.5,38.5,209,266,0,95,259,21.5,0,81.6,25.7,22.8,184,96.3,0,252,19,1021,583,40.6,2007
2023-03-11 19:08:00,0,71.1,6672,35401,0,1901,0,66.8,0,38.5,2651,4.13,0,444,19,19,1922,104,0,90.1,467,32.1,0,443,32.3,127,1933,143,0,453,38.5,7132,409,66.4,4483,71.1,0,2875,24248,0,161,0,41.4,0.389,19,2651,4.27,0,248,38.5,38.5,188,235,0,95,260,21.4,0,84.0,26.2,21.9,174,96.3,0,253,19,1083,583,41,1389
2023-03-11 19:10:00,0,71.1,7500,60821,0,1690,38.3,66.1,0,38.5,1070,3.90,0,448,19,376,1701,102,0,89.8,466,32.9,0,1554,32.3,116,1712,143,0,456,752,6580,408,66.1,4243,71.1,0,24099,49789,0,175,30.6,40.6,0.389,19,1071,4.03,0,253,38.5,669,199,232,0,95,259,22.4,0,102,26.2,20.0,182,95.9,0,257,473,992,582,40.6,1377
2023-03-11 19:12:00,0,70.7,8024,49810,0,1877,38.3,66.1,0,38.5,2656,3.43,0,435,19,376,1900,103,0,89.8,456,32.9,0,3051,32.3,116,1913,143,0,442,752,7018,408,65.3,4430,70.7,0,14884,41396,0,174,30.6,41,0,19,2659,3.57,0,246,38.5,669,190,232,0,95,254,22.5,0,103,26.2,20.0,192,96.3,0,248,473,1041,583,39.9,1376
2023-03-11 19:14:00,0,70.7,5107,33654,0,1695,0,66.4,0,38.5,1072,3.43,0,446,19.0,19.0,1719,192,0,90.5,470,32.1,0,72.1,32.3,122,1721,143,0,453,38.5,6670,408,65.7,4276,70.7,0,1327,20706,0,168,0,41.4,0,19.0,1077,3.57,0,252,38.5,38.5,202,261,0,95.0,262,21.6,0,70.6,26.2,20.9,176,96.3,0,252,19.0,1025,583,40.6,1375
2023-03-11 19:16:00,0,71.1,6685,35409,0,1886,0.600,65.0,0,38.5,2653,3.67,0,448,19,19,1892,209,0,90.5,469,31.5,0,270,32.3,122,1905,143,0,455,38.5,6970,408,63.9,4453,71.1,0,2912,24012,0,161,0.600,40.5,0,19,2652,3.80,0,254,38.5,38.5,185,282,0,95,261,20.5,0,81.6,26.2,20.9,200,95.9,0,255,19,1036,582,39.1,1386
2023-03-11 19:18:00,0,71.1,6670,35417,0,1897,0,66.8,0,38.5,2659,4.13,0,449,19,19,1917,9718,0,90.1,468,32.1,0,256,32.3,122,1911,143,0,455,38.5,7074,410,66.1,4476,71.1,0,2880,34195,0,160,0,41.4,0,19,2653,4.27,0,260,38.5,38.5,189,298,0,95,261,21.0,0,73.9,26.2,20.9,196,96.3,0,255,19.4,1030,583,40.6,1381
2023-03-11 19:20:00,0,71.1,7496,60897,0,1680,39.8,66.1,0,38.5,1080,3.90,0,449,19,376,1699,9716,0,89.8,469,32.9,0,85.7,32.3,127,1705,143,0,453,753,6577,408,66.1,4239,71.1,0,24104,58378,0,176,30.6,41,0,19,1074,4.03,0,260,38.5,669,201,296,0,95,261,22.0,0,77.9,26.2,21.9,183,95.9,0,253,475,1031,582,40.6,1360
2023-03-11 19:22:00,0,71.5,8419,54717,0,1866,39.8,66.4,0,38.5,2656,3.43,0,448,19,376,1897,103,0,89.8,465,31.5,0,270,32.1,133,1907,143,0,453,753,7015,408,66.1,4426,71.5,0,19035,43445,0,167,30.6,41.7,0,19,2656,3.57,0,252,38.5,669,212,233,0,94.6,259,20.6,0,81.2,26.0,22.8,191,96.7,0,253,475,1048,583,41,1371
2023-03-11 19:24:00,0,70.7,5632,34224,0,1757,0,65.7,0,38.5,1595,3.43,0,445,19,19,1770,193,0,90.1,467,32.1,0,139,31.6,122,1781,143,0,453,38.5,6751,409,65.7,4305,70.7,0,1850,21637,0,161,0,40.6,0,19,1603,3.57,0,249,38.5,38.5,188,262,0,95,260,21.5,0,71.7,25.5,20.9,180,96.3,0,253,19,1034,583,41.4,1365
2023-03-11 19:26:00,0,70.4,6162,35453,0,1832,0.600,68.9,0,38.5,2123,3.43,0,446,19,19,1849,197,0,89.8,466,34.3,0,727,31.9,128,1858,143,0,456,38.5,6871,408,68.6,27950,70.4,0,2385,47850,0,156,0.600,42.9,0,19.4,2125,3.57,0,251,38.5,38.5,186,265,0,95,259,24.2,0,95.1,25.7,21.9,180,96.3,0,258,19,1008,582,42.9,2024
2023-03-11 19:28:00,0,71.1,6671,35590,0,1965,0,67.2,0,38.5,2774,3.43,0,448,19.0,19.0,1953,105,0,89.4,467,80.3,0,2091,32.3,132,1938,142,0,453,38.5,7458,402,67.2,6498,71.1,0,2877,28694,0,180,0,41.7,0,19.4,2659,3.57,0,253,38.5,38.5,201,235,0,95.0,260,22.7,0,104,26.2,22.8,192,95.3,0,254,19.0,1066,581,41.7,1487
2023-03-11 19:30:00,0.389,71.1,7507,61011,0,1788,40.2,64.2,0,38.5,1198,3.43,0,448,19,376,1758,102,0,89.8,467,82.0,0,1385,32.3,127,1770,143,0,452,751,7061,406,63.9,6334,71.1,0.389,24016,52423,0,193,30.6,39.8,0,19,1073,3.57,0,253,38.5,669,202,232,0,95,260,22.5,0,85.3,26.2,21.9,210,95.9,0,252,475,1086,582,39.4,1500
2023-03-11 19:32:00,0.389,70.7,8842,59448,0,1884,40.2,64.2,0,38.5,2666,3.43,0,449,19,376,1898,102,0,90.5,468,37.4,0,313,32.3,122,1909,143,0,455,751,7060,408,63.5,4438,70.7,0.389,23033,48399,0,172,30.6,39.8,0,19,2654,3.57,0,255,38.5,669,184,233,0,95,260,23.6,0,98.0,26.2,21.5,185,96.3,0,260,475,1050,583,39.1,1374
2023-03-11 19:34:00,0,71.5,5631,34187,0,1766,0,67.5,0,38.5,1611,3.43,0,448,19,19,1788,189,0,90.1,469,32.9,0,139,32.3,122,1788,143,0,455,38.5,6760,408,66.4,4312,71.5,0,1857,21675,0,165,0,42.1,0,19,1596,3.57,0,254,38.5,38.5,193,262,0,95,261,22.5,0,73.5,26.2,20.9,173,96.3,0,261,19,1022,583,41.4,1372
2023-03-11 19:36:00,0,70.7,6168,34879,0,1827,0.600,68.6,0,38.5,2141,3.43,0,448,19,19,1894,194,0,89.8,469,31.5,0,207,32.3,127,1856,143,0,453,38.5,6839,408,67.5,4410,70.7,0,2406,23067,0,175,0.600,42.6,0,19,2132,3.57,0,253,38.5,38.5,218,265,0,95,261,20.6,0,87.9,26.2,21.9,170,95.9,0,253,19,1049,582,41.5,1397
2023-03-11 19:38:00,0,71.1,6681,35441,0,1867,0,66.1,0.389,38.5,2660,3.43,0,448,19,19,1948,105,0,89.8,470,31.5,0,270,32.3,122,1902,143,0,452,38.5,7016,408,65.7,4429,71.1,0,2903,23921,0,176,0,40.6,0,19,2663,3.57,0,258,38.5,38.5,208,235,0,95,262,20.8,0,81.2,26.2,20.9,195,96.3,0,252,19,1076,583,40.3,1375
2023-03-11 19:40:00,0,71.1,7493,60759,0,1691,39.8,66.1,0,38.5,1075,3.82,0,446,19.4,377,1713,102,0,89.8,468,32.9,0,72.8,32.3,122,1718,143,0,455,751,6556,408,66.4,4251,71.1,0,24056,48424,0,172,30.6,40.6,0,19,1081,3.57,0,251,38.5,669,183,232,0,95,261,27.6,0,70.6,26.2,20.9,181,96.3,0,255,475,1018,583,41,1375
2023-03-11 19:42:00,0,71.1,9075,62498,0,1887,39.8,67.2,0,38.5,2650,3.43,0,446,19,377,1904,102,0,90.1,469,32.9,0,524,31.9,122,1891,143,0,455,751,7021,408,66.4,4441,71.1,0,25642,51964,0,164,30.6,41.7,0,19,2651,3.57,0,251,38.5,669,192,232,0,95,261,26.9,0,93.2,25.7,20.9,153,95.9,0,255,475,1033,582,41.7,1367
2023-03-11 19:44:00,0,70.4,6154,35547,0,1835,0,65.7,0,38.5,2123,3.43,0,446,19,19,1870,191,0,89.4,467,32.1,0,195,31.6,116,1872,143,0,453,38.5,7018,409,65.0,27986,70.4,0,2376,47450,0,156,0,40.6,0,19,2123,3.57,0,251,38.5,38.5,201,261,0,95,260,21.8,0,72.8,25.5,20.3,182,96.3,0,253,19,1063,583,40.3,2022
