"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-11 17:56:00,1355,2668,1201856,6159,460,5754,0,632255,3063,7701,0
2023-03-11 18:00:00,1658,2913,1003036,5862,460,5790,1.04,656632,2899,7627,0
2023-03-11 18:04:00,1403,2683,1130540,12269,487,6215,0,784914,3033,8182,0
2023-03-11 18:08:00,1411,2654,1151288,11145,487,5700,0,860027,3052,12969,0
2023-03-11 18:12:00,1347,2688,868947,6019,499,6011,0,571939,2882,8014,0
2023-03-11 18:16:00,1345,2637,844328,6006,461,5534,0,489483,3027,8123,0
2023-03-11 18:20:00,1423,2629,917991,7785,479,5493,1.26,597445,3215,8000,0
2023-03-11 18:24:00,1363,2695,1117865,11854,507,6314,0,744859,3004,7794,1.01
2023-03-11 18:28:00,1376,2657,1005493,6305,430,6170,0,652727,3184,7848,0
2023-03-11 18:32:00,1414,2641,945061,6026,473,6377,0,607379,3053,8001,0
2023-03-11 18:36:00,1375,2621,1010624,5972,457,5800,0,652620,3083,7809,0
2023-03-11 18:40:00,1337,2611,1163137,6724,455,5650,0,626823,3106,8212,0
2023-03-11 18:44:00,1361,2890,976554,8322,433,5803,0,645056,3030,7788,0
2023-03-11 18:48:00,1353,2676,1035313,6234,454,5944,0,758810,3074,7837,0
2023-03-11 18:52:00,1403,2615,869337,6009,435,6284,0,564677,3204,8040,0
2023-03-11 18:56:00,1323,2662,912660,5842,447,6536,0,536610,3053,7959,0
2023-03-11 19:00:00,1705,2657,1177605,13463,482,5999,0,747179,3011,21025,0
2023-03-11 19:04:00,1383,2663,1064467,6399,429,6291,0,675039,2987,7924,0
2023-03-11 19:08:00,1354,2664,982443,6055,442,5931,0,639875,3141,7946,0
2023-03-11 19:12:00,1356,2649,1131017,6037,463,5868,0,858333,3136,8114,0
2023-03-11 19:16:00,1329,2671,1024363,5944,441,5745,1.23,696786,3184,8029,0
2023-03-11 19:20:00,1345,2614,1423662,13789,460,5851,0,797760,3291,57928,0
2023-03-11 19:24:00,1398,2621,912200,5916,458,6183,0,589218,2985,7859,0
2023-03-11 19:28:00,1395,2673,823414,6057,481,5882,0,561317,3117,7915,0
2023-03-11 19:32:00,1370,2639,822164,6067,498,5725,0,598923,3133,7860,1.11
2023-03-11 19:36:00,1385,2655,1066949,6873,454,6074,0,663338,3105,8098,0
2023-03-11 19:40:00,1353,2650,1797470,7901,461,6312,0,1256026,2988,12182,0
2023-03-11 19:44:00,1374,2792,1045441,6129,442,6295,0,676319,3216,7696,0
2023-03-11 19:48:00,1371,2616,1028270,6103,439,6423,0,595348,3056,8010,0
2023-03-11 19:52:00,1363,2640,911185,6117,446,5781,0,632548,3097,7988,0
2023-03-11 19:56:00,1347,2668,1010798,12119,445,5535,0,713174,3147,8166,0
2023-03-11 20:00:00,1357,2894,1610355,5895,443,6001,0,1288784,3004,68773,0
2023-03-11 20:04:00,1337,2692,898610,6479,449,5885,0,556114,3123,7934,0
2023-03-11 20:08:00,1392,2614,922761,6290,457,6015,0,585945,2926,7970,0
2023-03-11 20:12:00,1377,2668,1055208,5986,487,6066,0,677240,3208,7824,0
2023-03-11 20:16:00,1349,2643,1045912,8178,430,6023,0,692735,3059,7819,0
2023-03-11 20:20:00,1331,2666,1807286,6039,448,6318,1.45,1171574,3069,61285,0
2023-03-11 20:24:00,1426,2599,885566,6769,460,6048,0,687989,2989,7987,0
2023-03-11 20:28:00,1354,2674,972178,6338,474,5725,0,672942,3043,7852,0
2023-03-11 20:32:00,1408,2656,962667,13026,475,6152,0,692483,3253,7940,0
2023-03-11 20:36:00,1378,2659,874566,6029,452,6109,0,540699,3115,8102,0
2023-03-11 20:40:00,1362,2669,1441197,6111,466,6117,0,1129617,3088,38570,0
2023-03-11 20:44:00,1332,2659,988084,6236,424,6012,0,628403,3114,7841,0
2023-03-11 20:48:00,1373,2628,1005092,7897,441,6324,0,650158,3041,7891,0
2023-03-11 20:52:00,1418,2690,1046191,9568,449,5858,0,704278,3087,7876,0
2023-03-11 20:56:00,1414,2636,933674,5926,472,6439,0,624950,3012,7699,0
2023-03-11 21:00:00,1660,2704,1327502,6012,434,5973,0,928738,3014,12295,0
2023-03-11 21:04:00,1333,2822,901235,6008,459,6110,0,652277,3004,7652,0
2023-03-11 21:08:00,1373,2638,1018079,13022,450,5469,0,699254,3229,7744,0
2023-03-11 21:12:00,1376,2660,925625,8047,434,5452,0,641831,3071,8091,0
2023-03-11 21:16:00,1413,2694,848846,6091,448,6433,1.07,571171,3094,7915,0
2023-03-11 21:20:00,1383,2725,1441003,6203,443,5837,0,674946,2993,7779,0
2023-03-11 21:24:00,1394,2659,1039414,6314,427,5897,0,698948,3023,7773,0
2023-03-11 21:28:00,1358,2627,1116590,8991,401,5786,0,744714,3290,8036,0
2023-03-11 21:32:00,1392,2669,961992,6040,471,6031,0,639591,2937,7848,0
2023-03-11 21:36:00,1351,2634,973036,6067,475,5779,0,654566,3032,7685,0
2023-03-11 21:40:00,3153,2752,1318318,6415,440,5776,0,937905,2947,7902,0
2023-03-11 21:44:00,1385,2664,1067466,11624,475,6507,0,692541,3185,7818,0
2023-03-11 21:48:00,1397,2687,953589,8276,487,6501,0,603040,3030,7749,0
2023-03-11 21:52:00,1351,2700,968386,6102,454,6016,0,604613,3030,8079,0
2023-03-11 21:56:00,1370,2723,960765,5834,461,5868,0,642872,3145,7899,0
2023-03-11 22:00:00,1747,2727,1004480,5933,429,6139,0,781012,3038,44451,0
2023-03-11 22:04:00,1320,2636,1158160,14480,474,5664,0,776969,3213,7916,0
2023-03-11 22:08:00,1381,2638,994806,6915,466,5747,0,665856,3121,7896,0
2023-03-11 22:12:00,1344,2641,1148666,6013,470,5671,0,858648,3010,30495,0
2023-03-11 22:16:00,1351,2645,1030903,5859,473,5564,0,611256,3189,7853,0
2023-03-11 22:20:00,1380,2751,882060,5925,478,6316,0,580426,3021,23062,0
2023-03-11 22:24:00,1392,2583,1044657,9454,448,5791,0,634495,3184,7853,0
2023-03-11 22:28:00,1351,2674,857001,6152,418,5984,0,556405,3042,7652,0
2023-03-11 22:32:00,1388,2671,1288141,5942,466,6579,0,933587,3086,63549,0
2023-03-11 22:36:00,1440,2708,983203,6112,487,5884,0,651911,3119,7861,0
2023-03-11 22:40:00,1392,2664,1096072,11605,442,5780,0,699180,3297,7867,0
2023-03-11 22:44:00,1365,2640,1019135,8219,470,5990,0,696932,3160,7780,0
2023-03-11 22:48:00,1362,2653,1080104,6322,459,6142,0,688473,2833,7834,0
2023-03-11 22:52:00,1387,2703,1591058,5985,454,6359,0,1308165,3009,11929,0
2023-03-11 22:56:00,1348,2623,1002091,6157,418,6369,0,570907,3138,7876,0
2023-03-11 23:00:00,4070,2920,1241499,13734,449,5951,0,817311,3128,7884,0
2023-03-11 23:04:00,1384,2794,936889,6281,462,5783,0,578329,3029,7822,0
2023-03-11 23:08:00,1361,2613,937692,5913,425,5537,0,623820,3015,8024,0
2023-03-11 23:12:00,1363,2635,1820389,5885,456,5972,0,1340158,2974,78060,0
2023-03-11 23:16:00,1357,2608,1023476,5960,491,6159,0,685633,2949,7845,0
2023-03-11 23:20:00,1364,2853,1355106,13817,448,5731,0,935705,3005,7931,0
2023-03-11 23:24:00,1343,2595,1082625,6441,476,6204,0,607723,3092,7676,0
2023-03-11 23:28:00,1383,2620,893493,6648,468,5749,0.966,575529,3107,7884,0
2023-03-11 23:32:00,1342,2650,1554987,5918,481,6125,0,1225937,3206,28769,0
2023-03-11 23:36:00,1414,2611,991408,10647,441,6017,0,678408,3217,7981,0
2023-03-11 23:40:00,1371,2804,948049,8237,481,5738,0,566401,3120,7837,0
2023-03-11 23:44:00,1376,2877,1041634,6200,467,5840,0,667997,2990,7834,0
2023-03-11 23:48:00,1349,2675,1010721,5831,471,5861,0,648953,2942,7940,0
2023-03-11 23:52:00,1391,2652,1563584,5909,457,6076,0,1152736,2995,37803,0
2023-03-11 23:56:00,1373,2655,1046073,13012,463,6167,0,747858,3050,7736,0
2023-03-12 00:00:00,1692,2692,996311,6409,459,5519,0,656237,3054,8007,0
2023-03-12 00:04:00,1385,2796,956529,6530,482,6044,0,633452,3088,7886,0
2023-03-12 00:08:00,1372,2643,900119,6138,447,5864,0,585255,3069,7885,0
2023-03-12 00:12:00,1428,2680,1122062,10539,443,6074,0,743952,3159,7730,0
2023-03-12 00:16:00,1384,2617,986740,14676,443,5639,0,620612,3115,7656,0
2023-03-12 00:20:00,1329,2774,990954,5885,472,5802,0,638524,3034,7967,1.16
2023-03-12 00:24:00,1388,2632,1029849,6600,496,5926,0.923,672423,2997,7997,0
2023-03-12 00:28:00,1366,2662,948347,6499,449,5859,0,668501,2959,7986,0
2023-03-12 00:32:00,1411,2656,1092601,13351,482,6102,0,778718,2931,8013,0
2023-03-12 00:36:00,1327,2639,1027906,11553,463,6093,0,657269,2987,7974,0
2023-03-12 00:40:00,1338,2643,845115,5951,475,6425,0,598065,2917,7863,0
2023-03-12 00:44:00,1434,2682,906828,6344,455,5985,0,563392,2920,7930,0
2023-03-12 00:48:00,1391,2663,948245,6191,466,6040,0.936,604619,3161,8046,0
2023-03-12 00:52:00,1382,2596,1063291,13461,460,5845,0,720132,2973,7946,0
2023-03-12 00:56:00,1339,2675,1064657,6116,457,6211,0,651799,2985,7657,0
2023-03-12 01:00:00,1721,2892,1056321,6134,441,6081,0,731561,3016,7968,0
2023-03-12 01:04:00,1361,2641,1058120,6569,419,5854,0,672254,3099,8187,0
2023-03-12 01:08:00,1404,2692,1075683,11583,472,6057,0,688180,3020,7830,0
2023-03-12 01:12:00,1374,2616,1017350,13145,426,6155,0,686688,3229,7869,0
2023-03-12 01:16:00,1371,2648,874037,6096,429,5716,0,606447,3124,7915,0
2023-03-12 01:20:00,1363,2843,830164,5885,470,5998,0,557549,3072,8068,0
2023-03-12 01:24:00,1344,2803,1202398,6393,462,6043,1.02,885472,3176,34323,0
2023-03-12 01:28:00,1376,2669,1094302,13296,460,6017,0,709055,2975,7793,0.943
2023-03-12 01:32:00,1369,2673,1017269,5938,461,6076,1.59,674057,3193,8064,0
2023-03-12 01:36:00,1354,2679,997900,5905,463,5943,0,634018,3077,7973,0
2023-03-12 01:40:00,1330,2807,999778,5975,472,5980,0,659675,3028,8094,0
2023-03-12 01:44:00,1374,2652,1433672,8579,462,6256,0,1002880,3060,54245,0
2023-03-12 01:48:00,1380,2645,1097857,11892,440,6146,0,647091,3113,7775,0
2023-03-12 01:52:00,3216,2724,1006080,5961,477,6044,0,576284,3077,7840,0
