"Time","Load[5m] (172.16.66.116:9796)","Load[5m] (172.16.66.117:9796)","Load[5m] (172.16.66.118:9796)","Load[1m] (172.16.66.116:9796)","Load[1m] (172.16.66.117:9796)","Load[1m] (172.16.66.118:9796)","Load[15m] (172.16.66.116:9796)","Load[15m] (172.16.66.117:9796)","Load[15m] (172.16.66.118:9796)"
2023-03-11 12:32:00,2.98,1.05,1.77,2.71,0.820,1.89,2.43,0.960,1.41
2023-03-11 12:34:00,2.38,1.38,1.95,1.40,1.85,2.31,2.28,1.10,1.52
2023-03-11 12:36:00,2.52,1.45,2.16,2.18,1.44,1.76,2.35,1.16,1.67
2023-03-11 12:38:00,2.21,1.28,1.88,1.55,1.08,1.74,2.26,1.13,1.62
2023-03-11 12:40:00,2.03,1.35,1.63,1.44,1.67,1.07,2.19,1.17,1.56
2023-03-11 12:42:00,1.69,1.54,1.24,0.900,1.54,0.530,2.05,1.27,1.42
2023-03-11 12:44:00,1.79,1.16,1.17,2.03,0.560,0.960,2.03,1.16,1.37
2023-03-11 12:46:00,1.63,0.920,2.14,1.16,0.420,3.14,1.95,1.07,1.71
2023-03-11 12:48:00,1.35,0.780,2.34,0.810,0.460,2.64,1.80,1,1.84
2023-03-11 12:50:00,2.07,0.560,2.88,3.08,0.140,2.38,2.01,0.890,2.14
2023-03-11 12:52:00,1.95,1.25,2.40,1.66,2.01,1.41,1.98,1.10,2.06
2023-03-11 12:54:00,2.84,1.57,2.14,4.51,2.83,1.57,2.29,1.22,2
2023-03-11 12:56:00,2.62,1.32,2.30,2.37,1.09,3.39,2.28,1.17,2.06
2023-03-11 12:58:00,2.55,1.43,1.84,2.35,1.32,1.24,2.29,1.24,1.91
2023-03-11 13:00:00,2.19,1.22,2.15,1.32,0.770,2.12,2.20,1.19,2.03
2023-03-11 13:02:00,2.58,1.08,1.77,2.90,0.730,1.48,2.34,1.14,1.89
2023-03-11 13:04:00,2.60,0.980,2.04,2.51,0.720,2.96,2.37,1.09,1.97
2023-03-11 13:06:00,2.21,0.860,1.54,1.66,0.520,0.830,2.25,1.04,1.79
2023-03-11 13:08:00,2.63,0.660,1.29,3.05,0.340,0.670,2.40,0.940,1.67
2023-03-11 13:10:00,3.02,0.520,1.12,4.85,0.260,0.750,2.54,0.850,1.56
2023-03-11 13:12:00,2.99,0.420,1.04,2.81,0.250,0.830,2.60,0.770,1.47
2023-03-11 13:14:00,2.63,0.470,1.05,2.48,0.560,0.880,2.51,0.740,1.42
2023-03-11 13:16:00,3.28,0.930,0.940,3.91,1.37,0.790,2.77,0.880,1.33
2023-03-11 13:18:00,3.10,0.900,0.880,2.23,0.870,0.760,2.78,0.880,1.26
2023-03-11 13:20:00,2.60,0.800,0.910,1.48,0.500,0.880,2.64,0.850,1.22
2023-03-11 13:22:00,2.12,0.860,1.79,1.20,1.04,3.65,2.45,0.860,1.49
2023-03-11 13:24:00,1.90,0.960,1.57,1.32,1.01,1.73,2.34,0.900,1.44
2023-03-11 13:26:00,2.43,1.03,1.69,3.15,1.55,1.75,2.47,0.930,1.50
2023-03-11 13:28:00,3.07,0.810,1.36,4.40,0.490,0.670,2.69,0.860,1.41
2023-03-11 13:30:00,2.42,0.630,2.11,1.60,0.320,4.16,2.49,0.780,1.65
2023-03-11 13:32:00,2.79,0.720,1.99,4.41,0.950,2.46,2.60,0.790,1.65
2023-03-11 13:34:00,2.84,2.15,1.87,3.35,4.79,1.61,2.64,1.30,1.65
2023-03-11 13:36:00,2.35,2.18,2.20,1.47,2.16,3.37,2.48,1.42,1.78
2023-03-11 13:38:00,2.54,1.55,2.41,2.34,0.460,3.56,2.54,1.28,1.89
2023-03-11 13:40:00,2.79,1.23,2.19,1.81,0.710,1.99,2.67,1.19,1.88
2023-03-11 13:42:00,2.89,0.880,2,2.28,0.230,1.89,2.74,1.06,1.84
2023-03-11 13:44:00,2.44,0.660,3.45,1.98,0.270,6.09,2.58,0.960,2.38
2023-03-11 13:46:00,3.07,1.13,3.13,4.53,1.96,2.97,2.78,1.09,2.40
2023-03-11 13:48:00,3.22,0.940,2.50,3.52,0.720,1.15,2.88,1.02,2.25
2023-03-11 13:50:00,2.63,1.22,2.05,1.32,1.90,1.02,2.71,1.11,2.12
2023-03-11 13:52:00,3.18,1.46,2.23,3.80,1.05,2.60,2.91,1.24,2.17
2023-03-11 13:54:00,2.87,1.57,1.98,2.35,1.33,1.49,2.83,1.31,2.09
2023-03-11 13:56:00,2.89,1.47,2.23,2.43,1.25,2.60,2.85,1.31,2.16
2023-03-11 13:58:00,2.25,1.25,2.42,1.13,0.840,2.97,2.62,1.24,2.24
2023-03-11 14:00:00,3.59,1.45,1.81,5.80,0.790,0.860,3.06,1.34,2.04
2023-03-11 14:02:00,3.54,1.67,1.72,3.95,1.28,1.34,3.10,1.46,1.97
2023-03-11 14:04:00,3.49,1.38,2.05,3.24,0.680,2.03,3.14,1.38,2.07
2023-03-11 14:06:00,2.82,1.64,1.76,1.62,1.39,1.37,2.94,1.49,1.96
2023-03-11 14:08:00,2.91,1.22,1.64,3.02,0.510,1.04,2.95,1.35,1.90
2023-03-11 14:10:00,2.85,1,2.07,2.61,0.700,2.75,2.93,1.25,2.02
2023-03-11 14:12:00,2.53,0.820,1.90,2.09,0.300,1.47,2.79,1.16,1.96
2023-03-11 14:14:00,3.05,0.630,1.72,3.68,0.200,1.34,2.96,1.04,1.89
2023-03-11 14:16:00,4.20,0.560,2.50,6.59,0.350,4.11,3.38,0.970,2.14
2023-03-11 14:18:00,3.65,0.550,1.83,3.56,0.650,0.890,3.27,0.910,1.94
2023-03-11 14:20:00,3.26,0.440,2.20,2.83,0.210,2.54,3.17,0.820,2.06
2023-03-11 14:22:00,3.66,0.520,1.71,5.40,0.650,0.920,3.30,0.810,1.90
2023-03-11 14:24:00,3.38,0.910,1.34,4.15,1.43,0.640,3.22,0.920,1.74
2023-03-11 14:26:00,3.37,1.39,1.16,3.02,1.75,0.740,3.24,1.10,1.62
2023-03-11 14:28:00,3.92,1.47,1.49,5.71,2.03,1.88,3.44,1.15,1.69
2023-03-11 14:30:00,3.43,1.29,1.50,2.94,0.870,1.47,3.32,1.13,1.67
2023-03-11 14:32:00,3.14,1.44,1.18,2.39,1.11,0.670,3.23,1.22,1.53
2023-03-11 14:34:00,2.77,1.13,1.47,1.96,0.470,1.85,3.08,1.13,1.59
2023-03-11 14:36:00,3.52,1.03,1.85,5.40,0.990,2.85,3.29,1.09,1.70
2023-03-11 14:38:00,4.19,1.58,1.42,4.82,2,0.820,3.58,1.29,1.56
2023-03-11 14:40:00,3.67,1.46,1.38,2.23,1.11,1.42,3.49,1.29,1.52
2023-03-11 14:42:00,2.83,1.19,1.69,1.21,0.700,2.04,3.20,1.21,1.62
2023-03-11 14:44:00,2.62,1.61,1.35,2.13,2.44,0.830,3.07,1.35,1.51
2023-03-11 14:46:00,2.51,1.59,1.22,2.34,2.06,1.14,2.97,1.37,1.44
2023-03-11 14:48:00,2.59,1.35,1.48,2.39,1.02,1.64,2.95,1.31,1.51
2023-03-11 14:50:00,2.45,1,1.27,2.45,0.320,0.990,2.85,1.18,1.43
2023-03-11 14:52:00,2.58,1.12,1.32,2.89,1.74,1.04,2.84,1.19,1.44
2023-03-11 14:54:00,3.50,1.36,1.11,5.60,2.11,0.670,3.14,1.26,1.34
2023-03-11 14:56:00,3.49,1.10,0.940,3.69,0.670,0.710,3.18,1.18,1.25
2023-03-11 14:58:00,3.59,1.29,1.04,3.66,2.32,1.19,3.26,1.22,1.25
2023-03-11 15:00:00,3.10,1.02,0.870,2.08,0.880,0.570,3.12,1.12,1.16
2023-03-11 15:02:00,3.11,1.27,1.43,2.27,1.87,1.56,3.14,1.19,1.35
2023-03-11 15:04:00,2.74,1.59,1.50,1.96,2.16,1.74,3,1.32,1.38
2023-03-11 15:06:00,2.26,2.09,1.27,1.45,3.43,1.07,2.78,1.52,1.30
2023-03-11 15:08:00,2.48,1.84,1.22,2.27,1.54,0.860,2.81,1.50,1.28
2023-03-11 15:10:00,2.21,1.61,1.29,2.22,1.39,1.20,2.67,1.45,1.30
2023-03-11 15:12:00,1.90,1.23,1.87,1.38,0.680,4.09,2.49,1.33,1.49
2023-03-11 15:14:00,1.81,0.870,1.67,1.86,0.190,1.71,2.38,1.18,1.45
2023-03-11 15:16:00,2.57,0.890,2,3.06,1.26,1.94,2.60,1.14,1.62
2023-03-11 15:18:00,2.14,1.10,1.79,1.69,1.30,1.51,2.43,1.19,1.59
2023-03-11 15:20:00,2.20,1.52,2.23,2.34,1.59,2.32,2.42,1.35,1.79
2023-03-11 15:22:00,1.98,1.26,2.06,1.45,0.800,1.82,2.31,1.27,1.78
2023-03-11 15:24:00,2.23,1.26,1.93,1.99,1.35,1.67,2.38,1.27,1.77
2023-03-11 15:26:00,2.05,1.42,1.74,1.65,0.960,1.74,2.29,1.35,1.71
2023-03-11 15:28:00,2.06,1.07,1.61,2.06,0.410,1.43,2.27,1.23,1.66
2023-03-11 15:30:00,2.95,0.990,1.71,5.58,0.770,1.51,2.55,1.18,1.70
2023-03-11 15:32:00,2.91,0.820,1.40,3.11,0.580,0.830,2.59,1.08,1.59
2023-03-11 15:34:00,2.74,1.24,2.11,2.70,2.24,2.95,2.56,1.20,1.82
2023-03-11 15:36:00,3.40,1.18,1.75,4.91,0.900,1.59,2.81,1.19,1.72
2023-03-11 15:38:00,3.47,0.980,1.37,2.59,0.470,0.740,2.94,1.12,1.58
2023-03-11 15:40:00,2.98,0.790,1.70,2.14,0.400,2.67,2.83,1.03,1.66
2023-03-11 15:42:00,4.26,0.720,1.38,6.01,0.480,0.900,3.32,0.970,1.55
2023-03-11 15:44:00,3.29,0.520,1.97,2,0.130,1.77,3.08,0.870,1.78
2023-03-11 15:46:00,3.32,0.720,1.55,2.72,1.05,1,3.13,0.900,1.64
2023-03-11 15:48:00,3.04,1.01,1.56,2.67,1.33,1.43,3.04,0.990,1.63
2023-03-11 15:50:00,2.92,2.27,1.93,2.76,4.96,2.24,3,1.44,1.76
2023-03-11 15:52:00,2.94,1.88,2.49,3.29,1.47,2.59,2.98,1.41,2.01
2023-03-11 15:54:00,2.66,2.17,1.84,1.58,3.27,0.830,2.89,1.55,1.82
2023-03-11 15:56:00,2.81,1.77,2.11,3.26,1.22,3.79,2.91,1.48,1.90
2023-03-11 15:58:00,3.20,1.40,1.65,3.18,0.800,1.18,3.05,1.37,1.75
2023-03-11 16:00:00,3.49,1.23,1.94,4.23,0.820,3.25,3.17,1.32,1.82
2023-03-11 16:02:00,3.26,1.18,2.14,2.97,1.20,3.90,3.12,1.28,1.88
2023-03-11 16:04:00,3.64,1.14,2.59,3.63,1.19,4.20,3.29,1.25,2.06
2023-03-11 16:06:00,4.23,1.19,2.13,4.35,1.64,1.66,3.57,1.24,1.95
2023-03-11 16:08:00,3.30,1.09,2.50,1.48,0.740,2.97,3.32,1.21,2.10
2023-03-11 16:10:00,2.87,2.05,2.07,2.27,3.04,1.32,3.15,1.55,2
2023-03-11 16:12:00,2.55,1.76,1.79,1.84,1.40,1.17,3,1.50,1.90
2023-03-11 16:14:00,3.12,1.31,1.54,4.36,0.520,1.13,3.14,1.37,1.79
2023-03-11 16:16:00,3.31,1.95,1.36,4.66,3.80,1.02,3.19,1.57,1.70
2023-03-11 16:18:00,3.54,2.19,1.32,4.14,2.32,1.02,3.28,1.72,1.64
2023-03-11 16:20:00,3.31,2.04,1.35,3.05,1.89,1.36,3.22,1.72,1.62
2023-03-11 16:22:00,3.77,1.98,1.68,4.73,2.07,1.78,3.40,1.73,1.72
2023-03-11 16:24:00,3.65,1.80,1.37,3.04,1.38,0.920,3.42,1.70,1.60
2023-03-11 16:26:00,2.91,1.62,1.28,1.64,1.17,1.02,3.17,1.65,1.53
2023-03-11 16:28:00,2.31,1.29,2.26,1.10,0.690,4.47,2.92,1.52,1.85
2023-03-11 16:30:00,2.79,1.36,2.07,3.56,1.55,1.81,3.01,1.51,1.84
2023-03-11 16:32:00,2.40,2.45,1.86,1.75,3.23,1.34,2.84,1.92,1.79
2023-03-11 16:34:00,3.20,2.03,1.73,4.48,1.38,1.43,3.08,1.83,1.75
2023-03-11 16:36:00,2.48,2.27,2.70,1.21,3.66,4.62,2.83,1.92,2.10
2023-03-11 16:38:00,2.95,1.60,2.01,4.19,0.700,1.21,2.94,1.71,1.91
2023-03-11 16:40:00,2.84,1.41,1.73,2.25,1.23,1.18,2.92,1.62,1.81
2023-03-11 16:42:00,2.66,1.03,1.71,2.16,0.390,1.46,2.85,1.45,1.80
2023-03-11 16:44:00,3.20,1.15,1.56,4.44,1.63,1.07,3.01,1.44,1.74
2023-03-11 16:46:00,3.33,1.06,1.89,3.07,1.12,1.81,3.10,1.36,1.85
2023-03-11 16:48:00,2.83,1.01,1.41,2.29,0.800,0.600,2.93,1.31,1.68
2023-03-11 16:50:00,2.40,2.43,1.42,1.61,4.82,1.15,2.76,1.78,1.65
2023-03-11 16:52:00,2.70,2.11,1.18,3.86,2.05,0.620,2.81,1.73,1.54
2023-03-11 16:54:00,2.87,2.03,1,3.74,1.89,0.600,2.85,1.75,1.43
2023-03-11 16:56:00,2.58,1.98,0.960,2.12,1.63,0.980,2.74,1.77,1.36
2023-03-11 16:58:00,2.28,1.45,1.56,1.45,0.610,1.85,2.62,1.60,1.54
2023-03-11 17:00:00,2.03,1.14,1.50,1.58,0.710,1.63,2.48,1.46,1.52
2023-03-11 17:02:00,2.51,1.15,2.24,3,1.18,2.92,2.61,1.42,1.80
2023-03-11 17:04:00,2.85,1.58,2.35,3.44,1.75,2.32,2.73,1.56,1.91
2023-03-11 17:06:00,3.19,2.05,2.76,3.37,2.56,2.51,2.88,1.74,2.13
2023-03-11 17:08:00,3.32,1.57,2.29,3.97,0.990,1.81,2.95,1.60,2.03
2023-03-11 17:10:00,3.31,1.34,1.89,3.90,0.810,1.34,2.98,1.50,1.90
2023-03-11 17:12:00,2.61,1.23,1.85,1.50,0.990,1.92,2.76,1.44,1.88
2023-03-11 17:14:00,2.26,1.23,1.65,1.88,1.10,1.15,2.61,1.42,1.81
2023-03-11 17:16:00,2.41,1.66,1.46,2.63,2.35,1.13,2.62,1.55,1.72
2023-03-11 17:18:00,2.26,2.06,2,1.81,3.01,3.34,2.55,1.71,1.87
2023-03-11 17:20:00,3.56,1.97,1.87,7.03,1.51,1.78,2.96,1.73,1.84
2023-03-11 17:22:00,3.88,2.10,1.83,4.47,1.97,1.82,3.15,1.81,1.82
2023-03-11 17:24:00,4.16,1.60,2.66,4.41,0.710,4.77,3.35,1.66,2.11
2023-03-11 17:26:00,3.58,1.25,2.73,2.92,0.580,3.29,3.23,1.52,2.20
2023-03-11 17:28:00,2.87,1.62,2.61,1.52,2.21,2.13,3.01,1.62,2.22
2023-03-11 17:30:00,2.52,1.51,2.96,1.69,1.66,4.13,2.86,1.57,2.38
2023-03-11 17:32:00,3.53,1.25,2.19,5.43,0.740,1.16,3.18,1.47,2.17
2023-03-11 17:34:00,3.36,2.27,1.88,3.10,3.82,1.28,3.16,1.81,2.05
