"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-16 10:00:00,0,12207,59264,181381,0,1848,136,163,33.5,132,1907,66.3,1721,0,6978,79.4,5.20,147,87.4,0,17679,1865,135,32.3,1523,66.3,375,388,0,0,128,21653,0,12207,0,22829,82695,0,184,31.6,100,29.3,31.6,2201,42.1,25480,0,1095,3611,6.01,133,66.2,0,17561,195,31.6,26.2,16286,41.8,669,489,0,0,30.7,24202,0
2023-03-16 10:02:00,0,10613,35905,158642,0,1792,130,161,32.1,121,1883,66.0,421,0,6839,78.7,3.27,145,87.7,0,17680,1821,129,32.0,1452,66.1,19,337,0,0,128,177,0.389,10613,0,18453,76721,0,155,30.3,93.8,22.7,29.0,2300,41,6280,0,1063,3632,3.27,135,66.9,0,17558,198,30.3,26.0,16261,40.6,38.5,404,0,0,35.2,580,0
2023-03-16 10:04:00,0,11089,36177,180067,0,1872,130,160,31.1,126,1915,66.7,420,0,6981,78.8,5.33,148,88.5,0,17689,1893,129,32.0,1572,66.6,19,334,0,0,128,175,0,11089,0,18979,78117,0,192,30.3,93.0,20.4,30.3,2203,41,6281,0,1090,3632,6.17,141,68.4,0,17567,218,30.3,26.0,16314,42.1,38.5,403,0,0,35.2,582,0
2023-03-16 10:06:00,0,11537,36199,185019,0,1887,124,160,56.3,121,1956,67.1,419,0,7034,79.5,4.53,148,87.8,0,17675,1908,128,32.0,1566,67.0,19,345,0,0,132,173,0,11537,0,19405,78691,0,196,29.0,92.8,64.1,29.0,2328,41.7,6280,0,1088,3633,10.1,140,67.3,0,17560,222,30.3,26.0,16316,44.3,38.5,420,0,0,31.6,578,0
2023-03-16 10:08:00,0,12007,57426,186441,0,1804,118,162,36.7,104,1908,66.1,1296,0,6946,117,3.03,145,86.8,0,17674,1812,124,31.6,1476,66.1,19,368,0,0,122,20788,0,12007,0,21932,81703,0,196,27.7,98.5,26.0,25.0,2332,41.7,24595,0,1128,3647,3.03,133,66.2,0,17564,202,29.4,25.5,16279,42.5,38.5,456,0,0,29.0,23135,0
2023-03-16 10:10:00,0,10254,59498,181833,0,1881,124,166,31.5,126,1921,66.1,1722,0,7007,80.1,4.30,147,88.2,0,17703,1895,112,31.6,1600,67.0,375,385,0,0,110,21845,0,10254,0,20945,80865,0,198,29.0,104,21.0,30.3,2211,41.7,25668,0,1121,3634,4.22,131,68.8,0,17576,219,26.3,25.5,16437,42.1,669,492,0,0,26.3,24318,0.389
2023-03-16 10:12:00,0,10230,36011,158602,0,1789,135,161,30.7,121,1880,66.1,422,0,6838,78.1,4.73,147,88.2,0,17703,1803,124,31.8,1544,67.6,19,337,0,0,122,176,0,10230,0,18143,76539,0,192,31.6,94.2,21.2,29.0,2299,41.7,6283,0,1088,3563,5.13,134,67.3,0,17575,209,29.0,25.7,16442,42.8,38.5,409,0,0,29.0,587,0
2023-03-16 10:14:00,0,10142,36109,156087,0,1862,136,156,32.1,132,1906,66.5,418,0,6922,79.2,5.10,146,87.1,0,17690,1866,124,32.3,1546,67.2,19,331,0,0,122,180,0,10142,0,18017,76486,0,201,31.6,86.7,23.0,31.6,2216,41.7,6281,0,1059,3616,11.1,134,65.5,0,17570,216,29.0,26.2,16301,41.7,38.9,399,0,0,29.0,587,0
2023-03-16 10:16:00,0,13981,36486,161027,0.389,1938,136,166,33.6,126,2010,66.0,420,0,7142,80.6,5.33,147,85.6,0,17682,1959,135,32.3,1606,66.5,19,335,0,0,128,173,0,13981,0,21834,81067,0,196,31.6,105,23.2,30.3,2342,40.6,6285,0,1116,3641,11.1,134,64.7,0,17567,232,31.6,26.2,16297,41.4,38.9,410,0,0,30.3,580,0
2023-03-16 10:18:00,0,12813,41059,174425,0.389,1797,130,164,31.5,126,1887,66.2,628,0,6862,119,4.73,150,86.2,0,17684,1813,129,31.8,1535,66.2,19,361,0,0,128,5068,0,12813,0,21199,80274,0,195,30.3,103,22.7,30.3,2315,41.5,10634,0,1095,3654,5.29,132,65.5,0,17566,220,30.3,25.7,16298,41.4,38.5,449,0,0,30.3,5954,0
2023-03-16 10:20:00,0,11282,59561,181772,0,1853,124,159,32.1,126,1911,65.7,1721,0,6957,79.9,3.93,151,87.5,0,17675,1869,135,31.6,1571,66.5,375,384,0,0,128,21989,0,11282,0,21951,81893,0,188,29.0,90.2,22.7,30.3,2198,41.4,25810,0.389,1089,3648,4.36,135,66.2,0,17563,217,31.6,25.5,16283,41.4,669,487,0,0,30.3,24527,0
2023-03-16 10:22:00,0,11092,35870,160506,0,1799,130,159,32.1,120,1879,66.0,420,0,6922,79.9,3.27,148,87.5,0,17665,1812,129,31.6,1568,66.6,17.9,336,0,0,128,163,0,11092,0,19005,77614,0,192,30.3,91.8,21.8,29.0,2302,40.6,6283,0.389,1116,3640,3.27,131,66.2,0,17556,212,30.3,25.5,16295,41,36.4,407,0,0,30.3,587,0
2023-03-16 10:24:00,0.389,11541,36093,156330,0,1867,130,164,32.1,126,1905,66.0,420,0,7010,78.2,3.27,148,87.5,0,17666,1882,128,31.6,1581,66.3,19,334,0,0,127,171,0,11541,0.389,19431,78154,0,205,30.3,97.9,22.6,30.3,2192,41,6283,0,1126,3563,3.27,132,66.9,0,17548,223,30.3,25.5,16301,42.1,38.5,401,0,0,30.3,581,0
2023-03-16 10:26:00,0,12405,36398,160832,0,1936,118,164,32.9,115,2003,66.0,418,0,7087,78.4,5.70,150,87.7,0,17665,1952,124,31.6,1606,66.4,19.7,337,0,0,122,172,0,12405,0,20259,79325,0,204,27.7,104,23.2,27.7,2315,40.3,6285,0,1094,3609,6.46,132,66.2,0,17547,230,29.0,25.5,16302,42.6,38.5,409,0.389,0,29.0,581,0
2023-03-16 10:28:00,0,11538,35911,158639,0,1787,124,161,30.7,121,1885,66.3,419,0,6867,116,6.19,148,88.1,0,17660,1810,124,31.8,1503,66.0,19,355,0,0,122,177,0,11538,0,19400,77964,0,190,29.0,93.1,20.8,29.0,2319,41.4,6287,0,1082,3579,6.61,136,67.3,0,17548,217,29.0,25.7,16309,40.7,38.5,438,0,0,29.0,584,0
2023-03-16 10:30:00,0,10180,59437,181655,0,1871,130,162,31.5,126,1912,66.1,1719,0,7005,79.7,4.63,144,87.5,0,17668,1881,124,32.4,1563,66.3,375,377,0,0,122,22007,0,10180,0,20824,80737,0,207,30.3,93.8,21.6,30.3,2198,41.7,25829,0,1125,3541,5.44,134,66.9,0,17557,222,29.0,26.0,16302,41,669,474,0,0,29.0,24451,0
2023-03-16 10:32:00,0,10679,36140,159791,0,1870,124,166,31.5,126,1942,66.1,422,0,7016,79.6,4.67,144,88.0,0,17696,1884,135,32.0,1607,65.9,19,336,0,0,128,173,0,10679,0,18601,77437,0.389,201,29.4,100,21.6,30.3,2304,41.4,6284,0,1140,3593,5.06,135,66.6,0,17571,226,31.6,26.0,16306,40.6,38.5,405,0,0,30.3,580,0
2023-03-16 10:34:00,0,10178,35859,178535,0,1784,130,161,32.9,132,1849,66.2,422,0,6809,81.9,3.27,145,88.2,0,17683,1815,129,31.6,1533,66.2,19,368,0,0,133,175,0,10178,0,18088,76984,0,184,30.3,95.2,22.5,31.6,2203,41.4,6282,0,1098,3694,3.27,134,66.6,0,17558,225,30.3,25.5,16302,41.4,38.5,465,0,0,31.6,580,0
2023-03-16 10:36:00,0,12081,36172,161187,0,1870,124,162,31.5,121,1947,66.7,421,0,6977,79.4,4.07,144,88.0,0,17677,1900,135,31.6,1558,66.2,19,401,0,0,133,177,0,12081,0,19951,78828,0,204,29.0,100.0,20.6,29.0,2323,41.7,6283,0,1088,3616,4.52,131,66.9,0.389,17566,235,31.6,25.5,16305,42.1,38.5,482,0,0,31.6,583,0
2023-03-16 10:38:00,0,13727,35976,163128,0,1809,124,161,32.9,121,1902,66.6,422,0,6941,119,4.31,144,88.0,0,17667,1829,123,31.8,1512,66.1,19,375,0,0.389,116,171,0,13727,0,21594,80587,0,190,34.7,98.6,23.4,29.0,2331,42.8,6285,0,1067,3648,4.73,132,66.6,0.389,17563,214,29.0,25.7,16294,43.2,38.5,469,0,0,27.7,576,0
2023-03-16 10:40:00,0,11304,59473,181604,0,1859,130,159,32.1,126,1903,66.3,1733,0.389,6984,82.1,3.27,147,87.8,0,17676,1868,124,31.6,1526,66.1,375,377,0,0.389,117,21984,0,11304,0,21920,81768,0,193,30.3,91.3,22.7,30.3,2199,41.4,25812,0,1143,3688,3.27,134,66.2,0,17564,212,29.0,25.5,16276,41.7,669,473,0,0.389,27.7,24460,0
2023-03-16 10:42:00,0,10993,47490,172725,0,1871,130,165,31.5,126,1945,66.4,1241,0.389,7077,79.4,4.30,147,88.4,0,17678,1896,128,32.0,1568,67.1,375,376,0,0,127,10484,0,10993,0,20468,80091,0,186,30.3,97.7,26.1,30.3,2302,40.6,15584,0,1133,3633,4.67,133,66.6,0,17564,215,30.3,26.0,16294,42.5,669,473,0,0.389,30.3,11835,0
2023-03-16 10:44:00,0,10609,36108,156536,0,1862,124,164,32.9,121,1908,65.8,422,0,6977,80.3,5.47,144,86.9,0,17678,1884,129,32.3,1563,67.6,19,334,0,0,128,181,0,10609,0,18491,77182,0,207,29.0,97.4,28.2,29.0,2203,40.3,6286,0,1056,3702,5.16,134,65.5,0,17563,227,35.8,26.2,16273,42.1,38.5,403,0,0,30.3,586,0
2023-03-16 10:46:00,0,13041,36226,159499,0,1863,125,161,32.1,127,1946,65.8,421,0,7003,80.8,4.40,148,86.9,0,17685,1915,124,32.3,1590,66.4,19,360,0,0,128,172,0,13041,0,20947,79852,0,200,29.0,93.5,22.6,35.3,2322,40.3,6282,0,1133,3709,4.82,140,65.8,0,17565,228,34.5,26.2,16287,41.4,38.5,445,0,0,30.3,582,0
2023-03-16 10:48:00,0,12855,35984,158735,0,1795,136,163,31.5,132,1902,66.0,420,0,6869,121,3.93,147,87.7,0,17681,1808,129,32.3,1511,66.0,19,368,0,0,128,175,0,12855,0,20740,79426,0,192,31.6,102,21.3,31.7,2326,40.6,6282,0,1165,3661,4.36,134,66.9,0,17562,218,30.3,26.2,16294,41,38.5,453,0,0,30.3,583,0
2023-03-16 10:50:00,0,10119,59360,181728,0,1869,130,164,33.7,121,1919,66.9,1722,0,6971,82.7,5.71,147,86.9,0,17682,1890,129,32.3,1556,66.0,375,381,0,0,133,21804,0,10119,0,20760,80737,0,199,30.3,98.4,29.1,29.0,2206,41.5,25628,0,1119,3688,6.46,133,66.6,0,17565,230,30.3,26.2,16301,41,669,482,0,0,31.6,24344,0
2023-03-16 10:52:00,0,11304,59416,197740,0,1872,119,163,31.5,121,1948,66.8,1723,0,7073,79.2,3.94,146,85.4,0,17675,1900,129,32.0,1554,66.4,375,385,0.389,0,128,21796,0,11304,0,21930,82194,0,200,27.7,95.3,21.3,29.0,2301,42.2,25631,0,1119,3669,4.30,132,64.7,0,17551,232,30.3,26.0,16300,41.4,669,492,0,0,36.0,24337,0
2023-03-16 10:54:00,0,10485,35858,165295,0,1799,130,162,30.7,126,1860,66.4,421,0,6928,78.8,4.07,146,86.4,0,17691,1814,124,31.6,1513,66.2,19,338,0,0,117,177,0,10485,0,18370,76805,0,203,30.3,93.7,20.1,30.3,2197,41.8,6280,0,1135,3616,4.49,131,64.7,0,17565,222,29.0,25.5,16303,41,38.5,408,0,0,27.7,585,0
2023-03-16 10:56:00,0,12452,36178,159464,0,1869,130,159,32.1,126,1951,66.0,419,0,7045,79.6,3.27,146,87.7,0,17686,1891,128,31.6,1566,66.2,19,335,0,0,127,180,0,12452,0,20324,79236,0,205,30.3,90.1,22.3,30.3,2326,41,6283,0,1130,3610,3.27,133,66.2,0,17575,233,30.3,25.5,16302,41.4,38.5,412,0,0,30.3,585,0
2023-03-16 10:58:00,0,12589,35948,158880,0,1803,118,165,34.3,120,1893,66.0,419,0,6948,120,3.73,148,87.5,0.389,17676,1833,124,31.8,1518,66.6,19,365,0,0,122,153,0,12589,0,20472,79242,0,197,27.7,103,24.6,29.0,2324,41,6280,0,1131,3626,3.73,132,66.6,0,17557,234,29.0,25.7,16298,42.1,38.5,457,0,0,29.0,576,0
2023-03-16 11:00:00,0,11256,54586,199626,0,1855,136,160,32.9,137,1901,65.9,1166,0,6984,80.4,7.81,148,88.0,0.389,17666,1879,128,32.3,1552,66.1,19,334,0,0,121,17871,0,11256,0,20871,80871,0,202,31.6,92.2,23.5,33.3,2197,40.6,22040,0,1132,3588,14.2,131,67.7,0,17553,226,30.3,26.2,16275,42.5,38.5,405,0,0,29.0,19995,0
2023-03-16 11:02:00,0,10634,59878,187171,0,1935,136,162,30.7,132,1993,66.1,1722,0,7120,80.2,4.77,147,87.5,0,17667,1945,135,32.0,1611,66.6,375,384,0,0,133,22040,0.389,10634,0,21273,81502,0,203,31.6,93.7,20.8,32.0,2296,41.4,25868,0,1086,3640,10.3,131,67.3,0,17558,215,31.6,26.0,16289,41.7,669,490,0,0,31.6,24589,0
2023-03-16 11:04:00,0,11281,35969,155053,0,1780,130,164,30.7,132,1855,66.7,420,0,6820,78.8,3.60,148,87.7,0,17686,1804,129,31.6,1537,66.6,19,329,0,0,128,178,0.389,11281,0,19188,77623,0,178,30.3,102,20.8,31.6,2213,41.4,6288,0,1087,3586,3.60,134,67.0,0,17567,218,30.3,25.5,16413,41.4,38.5,393,0,0,30.7,581,0
2023-03-16 11:06:00,0,13294,36205,161176,0,1848,124,162,33.7,116,1944,66.8,422,0,6971,79.6,5.43,146,87.9,0,17671,1870,129,31.6,1550,66.6,19,340,0,0,133,174,0,13294,0,21162,80054,0,188,29.0,98.6,24.6,27.7,2323,41.4,6284,0,1116,3633,11.7,133,68.8,0,17549,215,30.3,25.5,16286,41.5,38.5,410,0,0,32.0,575,0
2023-03-16 11:08:00,0,11968,35955,162999,0,1797,119,162,31.9,121,1899,65.9,420,0,6959,122,5.33,146,89.0,0,17681,1814,118,31.6,1519,66.2,19,373,0,0,122,170,0,11968,0,19857,78580,0,188,27.7,94.6,20.9,29.0,2326,40.6,6284,0,1109,3626,6.21,133,68.8,0,17558,211,27.7,25.5,16291,41.8,38.5,464,0,0,29.0,578,0
2023-03-16 11:10:00,0,10644,37923,157688,0,1857,124,164,31.1,126,1901,66.2,495,0,6976,80.9,4.30,147,89.0,0,17678,1873,124,31.6,1578,66.9,19,326,0,0,122,1944,0,10644,0,18685,77285,0,200,29.0,97.6,20.4,30.3,2196,41.7,7859,0,1079,3573,4.73,132,67.3,0,17554,210,29.0,25.5,16301,42.1,38.5,390,0,0,29.0,2519,0
2023-03-16 11:12:00,0,9902,59793,186831,0,1922,130,161,32.9,120,1995,66.3,1722,0,7113,80.7,3.27,148,87.9,0,17683,1945,129,31.6,1600,66.2,375,383,0,0,128,21970,0,9902,0,20545,80742,0,191,30.3,94.1,22.8,29.0,2305,42.1,25807,0,1109,3640,3.27,134,66.6,0,17559,214,30.7,25.5,16307,41.4,669,490,0,0,30.3,24523,0.389
2023-03-16 11:14:00,0,10711,35854,154768,0,1778,124,160,32.1,116,1850,66.8,419,0,6809,81.1,3.70,148,88.0,0,17699,1812,123,31.6,1476,66.8,19,331,0,0,127,161,0,10711,0,18586,76715,0,181,29.0,92.0,22.7,27.7,2193,42.1,6284,0,1081,3709,4.07,133,67.3,0,17574,222,29.0,25.5,16267,41.7,38.9,399,0,0,30.3,583,0
2023-03-16 11:16:00,0,13986,36209,159369,0,1835,129,164,32.1,120,1942,67.1,417,0,6981,79,4.73,146,87.8,0,17690,1864,124,31.6,1551,66.9,19,331,0,0,122,169,0,13986,0,21856,80487,0,172,30.3,102,21.9,29.0,2320,42.1,6287,0,1093,3638,5.49,133,66.6,0,17554,198,29.0,25.5,16275,42.1,38.5,403,0,0,29.0,584,0
2023-03-16 11:18:00,0,12728,36101,158665,0,1780,130,163,30.7,121,1878,66.5,420,0,6799,121,4.97,146,88,0,17686,1790,129,32.0,1477,66.1,19,366,0,0,121,173,0,12728,0,20607,79014,0,175,30.3,96.5,20.1,29.0,2308,42.5,6286,0,1067,3633,5.78,136,66.2,0,17555,180,30.3,26.0,16424,41.4,38.5,457,0,0,29.0,574,0
2023-03-16 11:20:00,0,12496,35907,154345,0.389,1750,136,160,32.9,132,1839,65.8,418,0,6742,80.7,4.30,149,87.1,0,17681,1772,129,32.3,1449,66.4,19,337,0,0,128,174,0,12496,0,20346,78435,0,154,31.6,91.8,22.8,31.6,2195,41.4,6284,0.389,1054,3612,4.67,135,66.9,0,17568,180,30.3,26.2,16255,41.7,38.5,401,0,0,30.3,577,0
2023-03-16 11:22:00,0,11671,59537,187396,0,1822,130,164,33.0,132,1942,65.8,1721,0,7000,78.5,4.30,148,86.6,0,17686,1849,135,32.0,1528,67.2,375,392,0,0,133,21890,0,11671,0,22316,82184,0,156,30.3,97.2,21.9,31.6,2308,41,25718,0,1071,3586,4.67,133,65.8,0,17577,184,31.6,26.0,16258,43.6,669,499,0,0,31.6,24443,0
2023-03-16 11:24:00,0,12114,35898,155282,0,1772,130,163,33.6,126,1855,66.2,420,0,6823,78.9,5.93,148,87.5,0,17696,1790,135,32.0,1497,67.6,19,335,0,0,134,176,0,12114,0,19992,78280,0,171,30.3,100,23.1,30.3,2198,41.4,6287,0,1044,3609,6.84,132,66.9,0,17584,188,31.6,26.0,16263,43.2,38.5,397,0,0,31.6,586,0
2023-03-16 11:26:00,0.389,14448,36224,183024,0,1852,119,160,32.9,116,1955,66.4,422,0,6988,80.8,6.59,147,87.5,0,17685,1860,129,31.8,1577,66.6,19,336,0,0,134,177,0,14448,0.389,22315,81643,0,183,32.6,97.8,23.2,27.7,2325,41.4,6283,0,1090,3686,7.88,135,68.0,0,17570,202,30.3,25.7,16292,41,38.5,404,0,0,31.6,583,0
2023-03-16 11:28:00,0.389,13466,36213,183333,0,1854,119,163,30.7,115,1960,66.0,421,0,7019,123,3.93,148,86.3,0,17656,1874,124,32.4,1552,65.9,19.0,355,0,0,117,171,0,13466,0.389,21325,80644,0,183,27.6,102,20.8,27.6,2326,41.4,6284,0,1097,3778,4.30,134,65.8,0,17558,212,29.0,26.0,16272,41.4,38.5,442,0,0,27.6,575,0
2023-03-16 11:30:00,0,12087,36127,156199,0,1876,130,163,54.9,126,1907,65.8,420,0,6972,81.8,3.27,147,86,0,17678,1896,118,32.7,1576,66.6,19,333,0,0,117,171,0,12087,0,19971,78655,0,188,30.3,95.2,62.0,30.3,2196,42.1,6282,0,1080,3635,3.27,134,65.8,0,17563,222,27.7,26.2,16271,41.7,38.5,400,0.389,0,27.7,577,0
2023-03-16 11:32:00,0,11297,59549,185797,0,1854,130,161,35.9,126,1933,67.2,1717,0,7014,80.2,6.22,147,87.4,0,17667,1877,128,32.0,1581,66.2,375,387,0,0,121,21935,0,11297,0,21951,82132,0,191,30.7,93.5,30.2,30.3,2295,42.6,25774,0,1129,3617,6.65,131,66.9,0.389,17560,216,30.3,26.0,16291,42.6,669,497,0.389,0,29.0,24460,0
2023-03-16 11:34:00,0,10499,49855,170595,0,1789,141,159,31.5,137,1852,67.2,1340,0,6820,78.1,7.26,148,88.0,0,17660,1810,129,31.6,1501,66.0,375,382,0,0,133,12956,0,10499,0,20225,79470,0,194,33.3,90.0,21.0,38.5,2196,42.6,17784,0,1100,3563,8.05,130,66.6,0.389,17557,219,35.3,25.5,16287,41.8,669,482,0,0,31.6,14603,0
2023-03-16 11:36:00,0,13716,36224,161270,0,1859,124,164,30.7,121,1960,65.7,421,0,7016,78.8,4.30,147,88.4,0,17677,1888,135,31.6,1577,66.5,19,343,0,0.389,133,178,0,13716,0,21590,80518,0,187,29.0,103,20.1,34.6,2327,41.4,6283,0,1079,3609,4.67,140,66.9,0,17560,220,31.6,25.5,16291,42.6,38.5,420,0,0,31.6,584,0
2023-03-16 11:38:00,0,14046,36235,164028,0,1851,118,162,32.1,121,1957,66.1,421,0,7111,119,3.73,147,88.0,0,17671,1876,118,32.0,1548,66.3,19,360,0,0,122,177,0,14046,0,21907,81035,0.389,182,27.7,95.9,27.7,29.0,2326,41,6283,0,1117,3678,4.12,132,66.6,0,17551,215,27.7,26.0,16285,42.6,38.5,448,0,0.389,29.0,583,0
2023-03-16 11:40:00,0,13201,36144,156169,0,1855,130,157,33.5,126,1887,65.9,419,0,7006,82.1,6.03,147,88.6,0,17665,1874,124,32.3,1557,65.8,19,330,0,0,117,174,0,13201,0,21049,79799,0,195,30.3,88.1,25.0,30.3,2184,40.6,6283,0,1153,3688,6.84,135,67.6,0,17552,219,29.0,26.2,16279,41.4,38.5,394,0,0,32.6,582,0
2023-03-16 11:42:00,0,13048,59475,185685,0,1866,130,160,59.2,121,1929,65.9,1720,0.389,7004,81.3,5.21,145,88.6,0,17680,1885,124,32.0,1542,66.6,375,385,0,0,122,21807,0,13048,0,23679,83861,0,195,30.3,91.5,67.8,29.0,2290,41,25638,0,1115,3716,5.96,134,66.6,0,17567,215,29.0,26.0,16287,41.7,669,492,0,0,34.0,24347,0
2023-03-16 11:44:00,0,11429,59108,204092,0,1778,130,166,33.0,121,1859,66.1,1723,0,6799,79.1,3.27,147,87.6,0,17681,1793,124,31.6,1468,65.7,375,371,0,0,122,21815,0,11429,0,22056,82238,0,187,30.3,100,22.8,29.0,2270,41,25639,0,1059,3609,3.27,130,66.9,0,17565,213,29.0,25.5,16289,41.4,669,465,0,0,29.0,24349,0
2023-03-16 11:46:00,0,12846,36196,182911,0,1859,124,162,32.9,121,1934,66.6,422,0,6978,78.1,4.43,149,87.7,0,17686,1913,129,31.6,1559,65.8,19,353,0,0,128,176,0,12846,0,20722,80004,0,194,29.0,99.9,23.6,29.0,2255,41.8,6282,0,1098,3586,4.86,133,66.6,0,17564,223,30.3,25.5,16290,41,38.5,443,0,0,30.3,582,0
2023-03-16 11:48:00,0,13706,37152,162047,0,1925,124,161,33.7,126,2005,65.8,422,0,7152,118,5.10,149,87.5,0,17669,1942,118,31.6,1618,66.3,19,363,0,0,122,164,0,13706,0,21579,80698,0,194,29.0,94.2,25.2,30.3,2326,40.6,6284,0,1104,3722,11.3,134,66.6,0,17551,219,27.7,25.5,16989,41,38.5,454,0,0,29.0,583,0
2023-03-16 11:50:00,0,12507,35876,154578,0,1794,130,162,31.5,132,1848,66.1,417,0,6833,81.6,4.30,146,87.7,0,17670,1801,134,31.6,1475,66.4,19,336,0,0,132,160,0,12507,0,20358,78728,0,196,30.3,93.1,21.7,31.6,2194,40.6,6288,0,1123,3665,4.74,133,66.6,0,17567,207,31.6,25.5,16295,41.7,38.5,402,0,0,31.6,576,0
2023-03-16 11:52:00,0,11396,51718,188768,0,1865,129,166,32.1,120,1941,65.8,1050,0,7029,80.9,3.27,145,87.9,0,17672,1881,135,31.6,1549,67.1,19.4,343,0,0,128,15139,0,11396,0,20751,80448,0,200,30.3,98.5,22.3,29.0,2327,40.7,19590,0,1117,3657,3.27,132,66.9,0,17557,223,31.6,25.5,16305,42.8,38.5,417,0,0,30.3,16944,0
2023-03-16 11:54:00,0,11625,59164,191182,0,1793,119,162,32.1,121,1858,66.4,1721,0,6862,81.4,7.44,147,87.9,0,17680,1812,124,31.6,1485,66.3,375,376,0.389,0,121,21932,0,11625,0,22247,82205,0,193,27.7,99.6,22.3,29.0,2290,41.4,25760,0,1086,3710,13.1,133,66.6,0,17560,213,29.0,25.5,16305,42.1,669,475,0,0,29.0,24399,0
2023-03-16 11:56:00,0,16069,36252,159619,0,1863,124,160,32.9,121,1941,66.3,419,0,7033,78.3,5.33,146,87.8,0,17677,1883,118,31.6,1533,67.4,19,338,0.389,0,122,180,0,16069,0,23910,83012,0,192,29.0,97.1,23.1,29.0,2253,41,6283,0,1125,3662,6.09,134,66.9,0,17560,221,27.7,25.5,16293,41.8,38.5,412,0,0,29.0,593,0
2023-03-16 11:58:00,0,14438,36495,161379,0,1924,136,165,31.5,121,2010,66.8,418,0,7168,118,2.90,147,88.0,0,17684,1935,129,32.0,1606,68.1,19,362,0,0,128,178,0,14438,0,22301,81528,0,195,31.6,97.2,22.0,29.0,2328,42.1,6287,0,1131,3607,2.90,133,67.3,0,17561,205,30.3,26.0,16300,42.9,38.5,447,0,0,30.3,581,0
2023-03-16 12:00:00,0,10552,35811,154451,0,1792,130,160,33.5,126,1857,66.7,422,0,6808,80.8,5.46,146,88.8,0,17685,1807,129,32.3,1494,66.1,19,330,0,0,128,174,0,10552,0,18416,76638,0,196,30.3,91.3,24.2,30.3,2198,41.7,6287,0,1085,3602,6.26,132,67.3,0,17558,218,30.3,26.2,16276,40.6,38.5,393,0,0,30.3,578,0
2023-03-16 12:02:00,0,10372,36148,183187,0,1855,124,161,32.1,126,1944,66.2,419,0,6961,79.5,4.07,148,87.6,0.389,17663,1873,135,32.0,1592,66.1,19.0,339,0,0,128,177,0,10372,0,18274,77525,0,197,29.0,93.2,23.1,30.3,2297,41.7,6285,0,1083,3632,4.49,133,67.6,0,17553,219,31.6,26.0,16329,41.0,38.5,415,0,0,30.3,583,0
2023-03-16 12:04:00,0,12274,59198,180856,0,1781,124,162,31.1,121,1855,66.7,1723,0,6810,79.8,4.76,150,87.9,0,17663,1806,123,31.6,1540,65.8,375,374,0,0,128,21813,0,12274,0,22928,82817,0,186,29.0,99.3,20.4,29.0,2263,42.6,25657,0,1108,3656,5.16,132,68.0,0,17559,216,29.0,25.5,16357,41.4,669,474,0,0,30.3,24370,0
