"Time","all nodes","min/node","avg/node","max/node"
2023-03-17 16:08:00,340,109,113,117
2023-03-17 16:10:00,343,112,114,116
2023-03-17 16:12:00,340,109,113,117
2023-03-17 16:14:00,342,114,114,114
2023-03-17 16:16:00,343,113,114,116
2023-03-17 16:18:00,336,109,112,115
2023-03-17 16:20:00,338,110,113,116
2023-03-17 16:22:00,339,111,113,114
2023-03-17 16:24:00,335,109,112,114
2023-03-17 16:26:00,340,109,113,117
2023-03-17 16:28:00,336,109,112,117
2023-03-17 16:30:00,349,114,116,119
2023-03-17 16:32:00,344,114,115,116
2023-03-17 16:34:00,347,114,116,117
2023-03-17 16:36:00,336,109,112,114
2023-03-17 16:38:00,342,109,114,118
2023-03-17 16:40:00,347,114,116,117
2023-03-17 16:42:00,347,114,116,117
2023-03-17 16:44:00,334,109,111,114
2023-03-17 16:46:00,341,109,114,117
2023-03-17 16:48:00,336,108,112,114
2023-03-17 16:50:00,342,114,114,114
2023-03-17 16:52:00,339,112,113,114
2023-03-17 16:54:00,342,114,114,114
2023-03-17 16:56:00,335,109,112,114
2023-03-17 16:58:00,328,107,109,112
2023-03-17 17:00:00,341,112,114,115
2023-03-17 17:02:00,335,109,112,114
2023-03-17 17:04:00,340,109,113,117
2023-03-17 17:06:00,334,108,111,117
2023-03-17 17:08:00,337,109,112,114
2023-03-17 17:10:00,334,109,111,114
2023-03-17 17:12:00,337,109,112,116
2023-03-17 17:14:00,336,109,112,114
2023-03-17 17:16:00,340,112,113,114
2023-03-17 17:18:00,344,114,115,116
2023-03-17 17:20:00,337,109,112,114
2023-03-17 17:22:00,337,109,112,114
2023-03-17 17:24:00,340,112,113,114
2023-03-17 17:26:00,339,111,113,114
2023-03-17 17:28:00,337,109,112,114
2023-03-17 17:30:00,338,110,113,114
2023-03-17 17:32:00,334,109,111,113
2023-03-17 17:34:00,341,109,114,117
2023-03-17 17:36:00,344,113,115,117
2023-03-17 17:38:00,337,109,112,114
2023-03-17 17:40:00,340,109,113,117
2023-03-17 17:42:00,338,109,113,115
2023-03-17 17:44:00,343,114,114,115
2023-03-17 17:46:00,343,112,114,116
2023-03-17 17:48:00,349,116,116,117
2023-03-17 17:50:00,336,109,112,114
2023-03-17 17:52:00,335,109,112,114
2023-03-17 17:54:00,346,114,115,117
2023-03-17 17:56:00,337,109,112,114
2023-03-17 17:58:00,345,113,115,117
2023-03-17 18:00:00,344,111,115,117
2023-03-17 18:02:00,336,109,112,117
2023-03-17 18:04:00,336,109,112,117
2023-03-17 18:06:00,337,109,112,114
2023-03-17 18:08:00,344,113,115,117
2023-03-17 18:10:00,337,110,112,114
2023-03-17 18:12:00,342,112,114,116
2023-03-17 18:14:00,335,110,112,113
2023-03-17 18:16:00,335,107,112,114
2023-03-17 18:18:00,342,109,114,119
2023-03-17 18:20:00,337,111,112,114
2023-03-17 18:22:00,342,109,114,117
2023-03-17 18:24:00,340,112,113,114
2023-03-17 18:26:00,337,109,112,114
2023-03-17 18:28:00,335,109,112,114
2023-03-17 18:30:00,344,114,115,116
2023-03-17 18:32:00,345,113,115,117
2023-03-17 18:34:00,335,109,112,114
2023-03-17 18:36:00,334,109,111,114
2023-03-17 18:38:00,340,110,113,116
2023-03-17 18:40:00,342,111,114,117
2023-03-17 18:42:00,335,107,112,114
2023-03-17 18:44:00,335,109,112,114
2023-03-17 18:46:00,338,109,113,115
2023-03-17 18:48:00,338,110,113,114
2023-03-17 18:50:00,343,109,114,118
2023-03-17 18:52:00,341,109,114,117
2023-03-17 18:54:00,347,114,116,117
2023-03-17 18:56:00,339,109,113,119
2023-03-17 18:58:00,349,114,116,119
2023-03-17 19:00:00,337,111,112,114
2023-03-17 19:02:00,347,114,116,117
2023-03-17 19:04:00,335,109,112,114
2023-03-17 19:06:00,337,109,112,117
2023-03-17 19:08:00,345,114,115,116
2023-03-17 19:10:00,342,112,114,116
2023-03-17 19:12:00,329,107,110,114
2023-03-17 19:14:00,335,109,112,114
2023-03-17 19:16:00,349,114,116,119
2023-03-17 19:18:00,341,112,114,115
2023-03-17 19:20:00,344,109,115,119
2023-03-17 19:22:00,337,109,112,114
2023-03-17 19:24:00,335,109,112,114
2023-03-17 19:26:00,340,109,113,117
2023-03-17 19:28:00,334,109,111,114
2023-03-17 19:30:00,340,109,113,117
2023-03-17 19:32:00,340,109,113,117
2023-03-17 19:34:00,337,109,112,114
2023-03-17 19:36:00,335,109,112,114
2023-03-17 19:38:00,342,111,114,117
2023-03-17 19:40:00,335,109,112,114
2023-03-17 19:42:00,341,113,114,114
2023-03-17 19:44:00,335,109,112,114
2023-03-17 19:46:00,346,113,115,117
2023-03-17 19:48:00,338,109,113,115
2023-03-17 19:50:00,338,109,113,115
2023-03-17 19:52:00,337,109,112,114
2023-03-17 19:54:00,340,109,113,117
2023-03-17 19:56:00,346,114,115,117
2023-03-17 19:58:00,337,109,112,114
2023-03-17 20:00:00,342,109,114,117
2023-03-17 20:02:00,337,109,112,114
2023-03-17 20:04:00,344,114,115,116
2023-03-17 20:06:00,337,107,112,117
2023-03-17 20:08:00,348,114,116,118
2023-03-17 20:10:00,336,109,112,117
2023-03-17 20:12:00,337,109,112,114
2023-03-17 20:14:00,349,114,116,119
2023-03-17 20:16:00,344,114,115,116
2023-03-17 20:18:00,336,109,112,114
2023-03-17 20:20:00,347,114,116,117
2023-03-17 20:22:00,348,115,116,117
2023-03-17 20:24:00,344,113,115,116
2023-03-17 20:26:00,337,110,112,114
2023-03-17 20:28:00,336,109,112,115
2023-03-17 20:30:00,340,112,113,115
2023-03-17 20:32:00,340,109,113,117
2023-03-17 20:34:00,344,114,115,116
2023-03-17 20:36:00,347,114,116,119
2023-03-17 20:38:00,347,114,116,117
2023-03-17 20:40:00,337,109,112,114
2023-03-17 20:42:00,335,109,112,114
2023-03-17 20:44:00,342,114,114,114
2023-03-17 20:46:00,337,109,112,114
2023-03-17 20:48:00,338,112,113,114
2023-03-17 20:50:00,343,113,114,116
2023-03-17 20:52:00,345,114,115,117
2023-03-17 20:54:00,337,109,112,114
2023-03-17 20:56:00,337,109,112,114
2023-03-17 20:58:00,346,114,115,116
2023-03-17 21:00:00,340,109,113,117
2023-03-17 21:02:00,344,113,115,117
2023-03-17 21:04:00,337,109,112,114
2023-03-17 21:06:00,337,109,112,114
2023-03-17 21:08:00,344,114,115,116
2023-03-17 21:10:00,344,114,115,116
2023-03-17 21:12:00,337,109,112,114
2023-03-17 21:14:00,340,109,113,117
2023-03-17 21:16:00,340,109,113,117
2023-03-17 21:18:00,340,109,113,117
2023-03-17 21:20:00,337,109,112,114
2023-03-17 21:22:00,346,114,115,116
2023-03-17 21:24:00,342,109,114,117
2023-03-17 21:26:00,344,112,115,116
2023-03-17 21:28:00,344,114,115,116
2023-03-17 21:30:00,343,114,114,115
2023-03-17 21:32:00,340,109,113,117
2023-03-17 21:34:00,346,114,115,116
2023-03-17 21:36:00,344,113,115,117
2023-03-17 21:38:00,334,109,111,114
2023-03-17 21:40:00,343,113,114,116
2023-03-17 21:42:00,341,112,114,115
2023-03-17 21:44:00,346,114,115,117
2023-03-17 21:46:00,344,114,115,116
2023-03-17 21:48:00,340,109,113,117
2023-03-17 21:50:00,335,110,112,114
2023-03-17 21:52:00,340,111,113,115
2023-03-17 21:54:00,337,109,112,114
2023-03-17 21:56:00,344,114,115,116
2023-03-17 21:58:00,332,107,111,117
2023-03-17 22:00:00,339,111,113,116
2023-03-17 22:02:00,339,111,113,114
2023-03-17 22:04:00,342,111,114,117
2023-03-17 22:06:00,340,109,113,117
2023-03-17 22:08:00,344,114,115,116
2023-03-17 22:10:00,342,112,114,116
2023-03-17 22:12:00,344,114,115,116
2023-03-17 22:14:00,342,109,114,117
2023-03-17 22:16:00,340,109,113,117
2023-03-17 22:18:00,340,109,113,117
2023-03-17 22:20:00,344,114,115,116
2023-03-17 22:22:00,335,109,112,114
2023-03-17 22:24:00,340,109,113,117
2023-03-17 22:26:00,347,114,116,117
2023-03-17 22:28:00,347,114,116,117
2023-03-17 22:30:00,337,109,112,114
2023-03-17 22:32:00,343,112,114,117
2023-03-17 22:34:00,336,109,112,114
2023-03-17 22:36:00,341,110,114,117
2023-03-17 22:38:00,335,109,112,114
2023-03-17 22:40:00,337,109,112,114
2023-03-17 22:42:00,337,109,112,114
2023-03-17 22:44:00,335,109,112,114
2023-03-17 22:46:00,342,113,114,115
2023-03-17 22:48:00,337,110,112,114
2023-03-17 22:50:00,345,114,115,117
2023-03-17 22:52:00,349,116,116,117
2023-03-17 22:54:00,347,114,116,119
2023-03-17 22:56:00,339,111,113,114
2023-03-17 22:58:00,337,109,112,114
2023-03-17 23:00:00,340,109,113,117
2023-03-17 23:02:00,335,109,112,114
2023-03-17 23:04:00,347,114,116,117
2023-03-17 23:06:00,335,109,112,114
2023-03-17 23:08:00,335,109,112,114
2023-03-17 23:10:00,346,114,115,117
2023-03-17 23:12:00,337,109,112,114
2023-03-17 23:14:00,344,109,115,119
2023-03-17 23:16:00,340,109,113,117
2023-03-17 23:18:00,342,109,114,117
2023-03-17 23:20:00,348,114,116,118
2023-03-17 23:22:00,335,109,112,114
2023-03-17 23:24:00,335,109,112,114
2023-03-17 23:26:00,337,109,112,114
2023-03-17 23:28:00,339,108,113,117
2023-03-17 23:30:00,342,109,114,119
2023-03-17 23:32:00,337,109,112,114
2023-03-17 23:34:00,340,112,113,114
2023-03-17 23:36:00,335,109,112,114
2023-03-17 23:38:00,339,111,113,114
2023-03-17 23:40:00,340,109,113,117
2023-03-17 23:42:00,347,114,116,117
2023-03-17 23:44:00,335,109,112,114
2023-03-17 23:46:00,340,109,113,117
2023-03-17 23:48:00,347,114,116,117
2023-03-17 23:50:00,338,107,113,117
2023-03-17 23:52:00,342,109,114,119
2023-03-17 23:54:00,343,112,114,117
2023-03-17 23:56:00,337,109,112,114
2023-03-17 23:58:00,331,108,110,114
2023-03-18 00:00:00,341,109,114,117

