"Time","Transmit Total","Receive Total"
2023-03-12 02:50:00,440298,330118
2023-03-12 02:52:00,422027,319982
2023-03-12 02:54:00,559760,447939
2023-03-12 02:56:00,574052,467709
2023-03-12 02:58:00,419012,309957
2023-03-12 03:00:00,448613,335867
2023-03-12 03:02:00,439198,339014
2023-03-12 03:04:00,547308,435868
2023-03-12 03:06:00,602214,496047
2023-03-12 03:08:00,443105,312645
2023-03-12 03:10:00,492588,361461
2023-03-12 03:12:00,426378,324308
2023-03-12 03:14:00,537322,425391
2023-03-12 03:16:00,581314,475728
2023-03-12 03:18:00,440709,324314
2023-03-12 03:20:00,456237,336906
2023-03-12 03:22:00,425360,322038
2023-03-12 03:24:00,499876,390711
2023-03-12 03:26:00,624210,496527
2023-03-12 03:28:00,535137,369607
2023-03-12 03:30:00,846371,610357
2023-03-12 03:32:00,554996,411576
2023-03-12 03:34:00,477851,369361
2023-03-12 03:36:00,586069,478849
2023-03-12 03:38:00,419349,313179
2023-03-12 03:40:00,436686,326560
2023-03-12 03:42:00,428818,325115
2023-03-12 03:44:00,472595,362996
2023-03-12 03:46:00,579146,471738
2023-03-12 03:48:00,423451,317505
2023-03-12 03:50:00,444418,331455
2023-03-12 03:52:00,487676,360376
2023-03-12 03:54:00,480848,373429
2023-03-12 03:56:00,581181,474783
2023-03-12 03:58:00,454066,345212
2023-03-12 04:00:00,432425,320760
2023-03-12 04:02:00,427412,323892
2023-03-12 04:04:00,438394,332310
2023-03-12 04:06:00,583971,476925
2023-03-12 04:08:00,448040,329963
2023-03-12 04:10:00,428971,320945
2023-03-12 04:12:00,471172,346192
2023-03-12 04:14:00,431368,323306
2023-03-12 04:16:00,601835,495176
2023-03-12 04:18:00,439160,331885
2023-03-12 04:20:00,453916,346118
2023-03-12 04:22:00,428398,324382
2023-03-12 04:24:00,432793,327055
2023-03-12 04:26:00,579560,472727
2023-03-12 04:28:00,454040,344638
2023-03-12 04:30:00,481877,348479
2023-03-12 04:32:00,458616,354721
2023-03-12 04:34:00,423599,318260
2023-03-12 04:36:00,576556,469635
2023-03-12 04:38:00,480961,374024
2023-03-12 04:40:00,427071,319465
2023-03-12 04:42:00,458024,354396
2023-03-12 04:44:00,433561,323834
2023-03-12 04:46:00,579644,471070
2023-03-12 04:48:00,478448,370768
2023-03-12 04:50:00,426395,318207
2023-03-12 04:52:00,433230,328917
2023-03-12 04:54:00,440164,332800
2023-03-12 04:56:00,613970,486723
2023-03-12 04:58:00,567788,427341
2023-03-12 05:00:00,448069,327490
2023-03-12 05:02:00,436740,332444
2023-03-12 05:04:00,455336,348223
2023-03-12 05:06:00,571020,465586
2023-03-12 05:08:00,552176,444037
2023-03-12 05:10:00,418211,311579
2023-03-12 05:12:00,491770,370116
2023-03-12 05:14:00,461961,353642
2023-03-12 05:16:00,569965,464942
2023-03-12 05:18:00,543568,434729
2023-03-12 05:20:00,425064,318409
2023-03-12 05:22:00,424296,319846
2023-03-12 05:24:00,438210,330497
2023-03-12 05:26:00,564483,459069
2023-03-12 05:28:00,556153,445197
2023-03-12 05:30:00,454472,344569
2023-03-12 05:32:00,425972,322721
2023-03-12 05:34:00,462603,355046
2023-03-12 05:36:00,563811,458944
2023-03-12 05:38:00,624531,492773
2023-03-12 05:40:00,452379,334352
2023-03-12 05:42:00,433496,330665
2023-03-12 05:44:00,441913,332432
2023-03-12 05:46:00,561847,456371
2023-03-12 05:48:00,578804,468117
2023-03-12 05:50:00,434850,325924
2023-03-12 05:52:00,438747,336895
2023-03-12 05:54:00,441034,333935
2023-03-12 05:56:00,571471,467090
2023-03-12 05:58:00,577955,466480
2023-03-12 06:00:00,449754,338055
2023-03-12 06:02:00,473718,349131
2023-03-12 06:04:00,445635,336607
2023-03-12 06:06:00,534377,429009
2023-03-12 06:08:00,577750,467294
2023-03-12 06:10:00,432610,324623
2023-03-12 06:12:00,420629,319473
2023-03-12 06:14:00,440714,330304
2023-03-12 06:16:00,523126,417940
2023-03-12 06:18:00,591189,482331
2023-03-12 06:20:00,434702,326121
2023-03-12 06:22:00,493352,369082
2023-03-12 06:24:00,441207,332426
2023-03-12 06:26:00,515887,411853
2023-03-12 06:28:00,572544,462885
2023-03-12 06:30:00,447784,335792
2023-03-12 06:32:00,422980,320987
2023-03-12 06:34:00,464935,347029
2023-03-12 06:36:00,490369,383468
2023-03-12 06:38:00,569274,461111
2023-03-12 06:40:00,477466,346597
2023-03-12 06:42:00,416715,315049
2023-03-12 06:44:00,462771,352170
2023-03-12 06:46:00,468406,361105
2023-03-12 06:48:00,594849,486574
2023-03-12 06:50:00,437409,328178
2023-03-12 06:52:00,427115,324545
2023-03-12 06:54:00,438182,329023
2023-03-12 06:56:00,456196,350315
2023-03-12 06:58:00,571522,462507
2023-03-12 07:00:00,449876,336985
2023-03-12 07:02:00,421126,320050
2023-03-12 07:04:00,435734,327162
2023-03-12 07:06:00,440929,336120
2023-03-12 07:08:00,619164,490064
2023-03-12 07:10:00,505620,373569
2023-03-12 07:12:00,423382,321397
2023-03-12 07:14:00,469677,351813
2023-03-12 07:16:00,452953,338884
2023-03-12 07:18:00,590069,482433
2023-03-12 07:20:00,443231,334564
2023-03-12 07:22:00,437544,333066
2023-03-12 07:24:00,433345,326687
2023-03-12 07:26:00,434390,328859
2023-03-12 07:28:00,568768,458908
2023-03-12 07:30:00,662774,558718
2023-03-12 07:32:00,422362,318884
2023-03-12 07:34:00,476462,347846
2023-03-12 07:36:00,474893,368848
2023-03-12 07:38:00,567027,461184
2023-03-12 07:40:00,499942,391812
2023-03-12 07:42:00,426941,324249
2023-03-12 07:44:00,458565,349870
2023-03-12 07:46:00,441873,324608
2023-03-12 07:48:00,595666,479072
2023-03-12 07:50:00,480879,371406
2023-03-12 07:52:00,429711,327233
2023-03-12 07:54:00,430355,324286
2023-03-12 07:56:00,436821,329666
2023-03-12 07:58:00,571850,462602
2023-03-12 08:00:00,510129,399217
2023-03-12 08:02:00,497259,372302
2023-03-12 08:04:00,452126,346064
2023-03-12 08:06:00,461769,355665
2023-03-12 08:08:00,572397,462886
2023-03-12 08:10:00,523639,416611
2023-03-12 08:12:00,428850,326156
2023-03-12 08:14:00,431895,322650
2023-03-12 08:16:00,435810,329136
2023-03-12 08:18:00,622943,492159
2023-03-12 08:20:00,576342,447581
2023-03-12 08:22:00,431959,328253
2023-03-12 08:24:00,443167,337203
2023-03-12 08:26:00,432639,326206
2023-03-12 08:28:00,624191,503670
2023-03-12 08:30:00,563621,452523
2023-03-12 08:32:00,445359,339413
2023-03-12 08:34:00,479776,353086
2023-03-12 08:36:00,479409,351106
2023-03-12 08:38:00,574729,465119
2023-03-12 08:40:00,560005,452157
2023-03-12 08:42:00,427071,323257
2023-03-12 08:44:00,433264,326331
2023-03-12 08:46:00,446745,340736
2023-03-12 08:48:00,571822,462189
2023-03-12 08:50:00,600390,492152
2023-03-12 08:52:00,435168,330396
