"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-17 08:56:00,0,80,14938,47293,269,0,14997,4411,4503,0,1902,117,0,118,303,34.3,469,64521,4.52,0,32.0,66.1,66.2,0,103,0,110,18043,303,2613,221,80,0,18501,116756,269,0,3498,1446,1449,0,190,20.0,0,20.0,381,24.3,262,2353,4.27,0,25.5,41,42.2,0,232,0,19,11731,441,1293,215
2023-03-17 08:58:00,0,80.4,15695,48225,270,0,15058,4719,4457,0,1885,111,0,112,305,33.5,467,64570,4.13,0,31.6,66.3,65.8,0,184,38.0,110,19729,507,2588,225,80.4,0,20425,118926,270,0,3537,1468,1440,0,171,19,0,19,379,23.3,260,2360,4.27,0,25.5,41.1,41.8,0,261,35.0,19,12314,586,1289,226
2023-03-17 09:00:00,0,83.7,14092,45988,269,0,11181,4351,4385,0,1823,117,0,118,306,32.1,468,64463,4.13,0,31.6,65.3,65.8,0,107,0,110,27114,305,2584,221,83.7,0,27557,122162,269,0,3185,1415,1387,0,190,20.0,0,20.0,378,21.6,261,2340,4.27,0,25.5,39.9,41.4,0,235,0,19,10898,439,1279,215
2023-03-17 09:02:00,0,80,13833,46126,269,0,15070,4762,4504,0,1945,117,0,118,302,57.0,468,64505,4.13,0,31.8,66.5,65.8,0,103,0.600,116,19706,302,2611,220,80,0,20194,118790,269,0,3487,1487,1409,0,221,20.0,0,20.0,380,64.3,261,2354,4.27,0,25.7,40.7,41,0.389,232,0.600,20.0,10581,442,1292,215
2023-03-17 09:04:00,0,82.6,14025,46751,269,0.389,11689,4711,27167,0.389,1920,117,0,118,304,58.1,458,64542,4.13,0,32.3,66.1,65.7,0,104,0.600,121,26370,306,2586,221,82.6,0,26844,145892,270,0,3385,1480,1901,0,230,20.0,0,20.0,380,64.4,257,2374,4.27,0,26.2,40.7,41.7,0,231,0.600,20.9,10781,441,1282,215
2023-03-17 09:06:00,0,76.7,14729,47320,269,0,16071,4346,27094,0,1816,122,0,124,305,31.5,457,64442,4.13,0,32.3,66.1,66.1,0,104,0,126,16991,305,2585,225,76.7,0,17437,139713,269,0,3252,1459,1928,0,208,20.9,0,20.9,379,25.6,255,2353,4.27,0,26.2,40.6,41.4,0,232,0,22.2,11533,440,1280,225
2023-03-17 09:08:00,0,80.7,14841,47582,269,0,17013,4835,6597,0,1901,128,0,130,306,31.5,468,64497,4.13,0,31.8,65.8,65.7,0,183,38.0,126,25478,508,2613,218,80.7,0,26168,129637,270,0,3565,1523,1536,0,204,21.9,0,21.9,379,20.6,260,2346,4.27,0,25.7,40.3,41,0,263,35.0,21.9,11474,583,1293,211
2023-03-17 09:10:00,0,86.6,14244,46222,270,0,11339,4337,4406,0,1819,128,0,129,308,30.7,469,64447,4.13,0,31.6,65.7,66.1,0,107,0,120,16735,303,2584,225,86.6,0,17218,111250,270,0,3274,1403,1401,0,183,21.9,0,21.9,378,19.7,262,2352,4.27,0,25.5,40.3,41.5,0,235,0,20.9,11035,441,1279,221
2023-03-17 09:12:00,0,78.9,13576,45827,269,0,15010,4712,4470,0,1883,128,0,129,306,33.9,471,64489,4.13,0,31.6,65.3,66.1,0,104,0.600,126,19692,303,2584,225,78.9,0,20150,118552,268,0,3519,1461,1407,0,185,21.9,0,21.9,376,23.5,263,2347,4.27,0,25.5,39.9,41.8,0,231,0.600,21.9,10373,441,1281,222
2023-03-17 09:14:00,0,78.2,15009,47745,269,0,12200,4747,4580,0,1962,128,0,129,306,34.7,468,64588,4.13,0.389,31.6,65.4,65.3,0,9786,0.600,121,27051,302,2614,222,78.2,0,27489,134076,268,0,3629,1490,1430,0,200,21.9,0,21.9,377,29.3,261,2375,4.27,0,25.5,39.9,41,0,315,0.600,20.9,11813,440,1297,217
2023-03-17 09:16:00,0.389,79.6,16376,48648,269,0,14409,4334,4392,0,1815,121,0,123,306,31.5,469,64474,4.13,0.389,31.6,65.3,65.3,0,9786,0,116,17815,301,2582,222,79.6,0.389,18262,125572,269,0,3259,1422,1409,0,204,20.9,0,20.9,378,25.6,262,2367,4.27,0,25.5,40.3,39.9,0,315,0,20.0,13178,442,1277,229
2023-03-17 09:18:00,0.389,76.3,16286,48975,270,0,15084,4753,4509,0,1901,117,0,118,306,31.5,468,64535,3.67,0,32.0,65.7,65.7,0,189,38.0,121,28897,504,2615,223,76.3,0.389,29569,129057,270,0,3516,1493,1438,0,200,20.0,0.389,20.0,379,20.7,261,2360,3.80,0,26.0,40.6,40.6,0,262,35.4,20.9,12923,588,1297,230
2023-03-17 09:20:00,0,85.5,14496,46424,270,0,11218,4382,4442,0,1825,122,0,124,304,33.7,468,64422,3.43,0,32.3,65.8,65.8,0,106,0,126,19376,303,2614,220,85.5,0,19822,114027,270,0,3163,1425,1429,0,186,20.9,0.389,20.9,381,23.4,261,2341,3.57,0,26.2,40.3,40.6,0,235,0.389,21.9,11300,441,1295,215
2023-03-17 09:22:00,0,87.7,13588,45871,269,0,16691,4759,4460,0,1869,128,0,129,304,31.5,467,64503,3.43,0,32.3,65.4,66.6,0,103,0,121,19713,303,2582,223,87.7,0,20166,120373,269,0,3530,1482,1414,0,195,21.9,0,21.9,380,20.6,261,2336,3.57,0,26.2,39.9,41.8,0,232,0,25.9,10392,441,1277,218
2023-03-17 09:24:00,0,83.3,13439,46089,270,0,12315,4827,4589,0,1968,122,0,124,307,33.5,468,64579,3.90,0,32.3,66.2,65.7,0,104,0.600,132,28340,303,2613,221,83.3,0,28781,125703,270,0,3681,1537,1424,0,198,20.9,0,20.9,377,23.7,261,2349,4.03,0,26.2,40.6,40.3,0,231,0.600,28.2,10254,442,1293,214
2023-03-17 09:26:00,0,83.7,14497,46561,269,0,14465,4399,4429,0,1826,128,0,129,307,34.3,465,64450,4.13,0,32.3,65.9,65.8,0,104,0,126,19724,301,2616,223,83.7,0,20174,117862,269,0,3218,1459,1411,0,201,21.9,0,21.9,376,24.6,259,2350,4.27,0,26.2,40.6,40.6,0,231,0,21.9,11305,442,1302,224
2023-03-17 09:28:00,0,77.4,16184,48767,269,0,15000,4708,4458,0,1864,133,0,135,306,31.5,469,64562,3.67,0,32.3,65.8,65.7,0,184,38.0,120,28170,500,2584,225,77.4,0,28832,128026,269,0,3495,1469,1402,0,188,22.8,0,28.3,378,20.6,267,2363,3.80,0,26.2,40.3,41.4,0,263,35.0,20.9,12829,590,1279,226
2023-03-17 09:30:00,0,71.9,14238,46893,270,0,11253,4393,27179,0,1826,121,0,123,306,32.1,471,64481,3.43,0,32.3,65.7,65.7,0,106,38.0,126,18590,501,2613,221,71.9,0,19251,136973,270,0,3208,1439,1981,0,191,26.6,0,20.9,379,21.6,268,2351,3.57,0,26.2,40.3,41,0,236,35.0,21.9,10884,588,1298,216
2023-03-17 09:32:00,0,74.9,14007,46339,269,0,15041,4749,4497,0,1904,122,0,124,305,30.7,471,64532,3.43,0,32.0,66.1,66.2,0.389,104,0,115,19693,305,2611,221,74.9,0,20143,118954,269,0,3485,1476,1425,0,219,20.9,0,20.9,379,19.7,263,2352,3.57,0,26.0,40.6,41,0,231,0,20.0,10804,440,1292,214
2023-03-17 09:34:00,0,80.7,16046,48484,270,0,11681,4714,4452,0,1880,110,0,112,306,32.3,469,64533,3.90,0,31.6,65.8,66.2,0,104,0.600,121,27723,302,2587,222,80.7,0,28168,123671,270,0.389,3421,1487,1413,0.389,202,19.4,0,19,377,21.4,261,2373,4.03,0,25.5,40.3,41,0,231,0.600,20.9,12850,443,1283,216
2023-03-17 09:36:00,0,76.7,15406,47613,270,0,16185,4397,4439,0,1834,117,0,118,305,32.3,468,64481,4.13,0,31.6,65.7,65.7,0,104,0.389,109,19755,304,2614,226,76.7,0,20191,119620,270,0.389,3313,1436,1413,0.389,201,20.3,0,20.0,378,21.4,261,2365,4.27,0,25.5,40.3,40.6,0,230,0,19,12215,441,1295,228
2023-03-17 09:38:00,0,77.8,15200,47920,269,0,16854,4809,6576,0,1900,116,0.389,117,306,32.1,469,64533,4.13,0,32.0,66.1,65.7,0,191,38.4,116,27688,505,2582,219,77.8,0,28354,131669,269,0,3558,1503,1509,0,185,20.0,0,20.0,378,21.6,261,2358,4.27,0,26.0,40.6,41,0,259,35.0,20.0,11847,588,1276,213
2023-03-17 09:40:00,0,80,12968,45154,270,0,11623,4365,4476,0,1890,117,0.389,118,305,31.5,469,64529,4.13,0,32.3,65.7,65.7,0,108,38.0,116,18102,504,2584,222,80,0,18788,113397,270,0,3393,1448,1426,0,210,20.0,0,20.0,379,20.5,262,2367,4.27,0,26.2,40.3,40.6,0,234,35.0,20.0,9598,588,1278,216
2023-03-17 09:42:00,0,76.7,13726,46163,269,0,15069,4771,4526,0,1913,122,0,124,306,32.1,469,64513,4.13,0,32.3,65.7,65.7,0,105,0,116,19599,307,2617,225,76.7,0,20054,118822,269,0,3529,1516,1443,0,235,20.9,0,20.9,378,21.6,262,2357,4.27,0,26.2,40.3,40.6,0,231,0,20.0,10530,436,1299,220
2023-03-17 09:44:00,0,79.6,14468,46777,269,0,11745,4724,4473,0,1889,122,0,124,305,32.9,469,64496,4.13,0,32.3,66.0,65.7,0,103,0.600,126,16550,306,2584,220,79.6,0,17026,111811,268,0,3484,1503,1435,0,228,20.9,0,20.9,377,22.5,261,2351,4.27,0,26.2,40.6,40.3,0,232,0.600,21.9,11250,438,1279,215
2023-03-17 09:46:00,0,78.9,16353,48553,270,0,14431,4340,4387,0,1868,128,0,129,306,31.5,467,64434,4.13,0,32.3,66.1,65.7,0,104,0,121,19756,306,2582,222,78.9,0,20215,117676,270,0,3253,1438,1413,0,239,21.9,0,21.9,379,20.6,261,2346,4.27,0,26.2,40.6,40.6,0,232,0,20.9,13145,438,1277,222
2023-03-17 09:48:00,0,78.2,15506,47906,269,0,15085,4746,4494,0,1889,128,0,129,306,32.1,467,64478,3.90,0,32.3,65.8,65.8,0,186,0,126,28338,306,2613,218,78.2,0,28796,128033,270,0,3477,1487,1419,0,189,21.9,0,21.9,378,21.5,261,2318,4.03,0,26.2,40.3,41,0,264,0,21.9,12297,438,1293,214
2023-03-17 09:50:00,0,79.3,15040,47286,270,0,11609,4329,4464,0,1883,128,0,129,306,32.9,467,64504,3.43,0,32.7,65.7,65.8,0,106,38.0,132,19680,503,2586,225,79.3,0,20360,115205,270,0,3396,1405,1409,0,193,21.9,0,21.9,376,22.4,261,2335,3.57,0,26.2,40.6,40.6,0,236,35.0,22.8,11668,586,1282,221
2023-03-17 09:52:00,0,78.2,14515,47448,269,0,16814,4849,27147,0,1907,133,0,135,308,32.2,468,64505,3.67,0,32.3,65.7,65.8,0,103,0,132,27083,303,2614,222,78.2,0,27533,152344,269,0,3576,1516,1841,0,217,22.8,0,22.8,376,26.1,261,2325,4.19,0.389,26.2,40.6,40.6,0,232,0,22.8,11320,440,1295,217
2023-03-17 09:54:00,0,77.1,15771,48186,269,0,11791,4802,4496,0,1886,133,0,135,305,33.6,471,64445,4.60,0,32.0,66.1,65.8,0,103,0.600,120,17664,305,2583,221,77.1,0,18126,113058,269,0,3454,1517,1450,0,228,22.8,0,22.8,379,27.5,262,2320,4.73,0,26.0,40.6,41,0,232,0.600,20.9,12564,438,1277,214
2023-03-17 09:56:00,0,75.6,18364,50748,270,0,14461,4356,4407,0,1816,121,0,123,306,30.7,468,64380,4.83,0,31.8,66.1,65.8,0,102,0.600,126,25247,306,2584,223,75.6,0,25659,123527,270,0,3272,1439,1425,0,215,20.9,0,20.9,378,19.7,261,2322,4.97,0,25.7,41.4,41,0,233,0.600,21.9,15182,438,1279,223
2023-03-17 09:58:00,0,74.9,18494,51252,269,0,15152,4768,4516,0,1910,128,0,129,306,32.1,466,64477,4.37,0,32.3,65.7,65.8,0,185,0,121,19437,305,2611,226,74.9,0,19902,118677,269,0,3567,1486,1439,0,231,21.9,0,22.2,378,21.6,260,2344,4.50,0,26.2,40.3,40.7,0,261,0,20.9,15280,438,1293,228
2023-03-17 10:00:00,0,79.6,14104,46490,270,0.389,12085,4354,4543,0,1955,117,0,118,306,33.5,468,64535,4.52,0,32.3,65.7,65.7,0,109,38.0,126,19591,504,2583,221,79.6,0,20278,115730,270,0,3605,1428,1407,0,204,20.0,0,20.3,377,23.3,261,2331,4.27,0,26.2,40.3,41.8,0,233,35.0,21.9,10730,587,1284,214
2023-03-17 10:02:00,0,80.4,15712,47881,270,0.389,14518,4714,4398,0,1863,128,0,129,306,75.0,466,64456,4.52,0,32.3,66.1,66.2,0,104,0,137,21500,304,2585,218,80.4,0,21988,120050,270,0,3258,1469,1414,0,235,21.8,0,21.8,378,95.4,259,2336,4.27,0,26.2,40.3,41.1,0.389,231,0,24.1,12448,440,1286,213
2023-03-17 10:04:00,0,76.3,14652,46916,269,0,11761,4757,4507,0,1914,133,0,135,305,52.7,467,64481,4.13,0,32.3,66.5,66.5,0,117,0.600,120,19707,303,2613,219,76.3,0,20187,115306,269,0,3399,1469,1418,0,213,22.8,0,22.8,379,55.4,261,2356,4.27,0,26.2,40.6,41,0.389,248,0.600,21.3,11415,442,1293,213
2023-03-17 10:06:00,0,79.3,17059,49357,270,0,16087,4341,4393,0,1806,122,0,124,306,30.7,465,64459,4.13,0,32.3,65.7,66.1,0,105,0.600,116,29042,302,2587,223,79.3,0,29456,129352,270,0,3259,1410,1430,0,205,20.9,0,20.9,378,19.7,259,2354,4.27,0,26.2,40.3,42.1,0,231,0.600,20.0,13875,443,1282,229
2023-03-17 10:08:00,0,81.1,17047,49902,270,0,17021,4811,6586,0.389,1873,117,0,118,306,34.3,470,64587,4.13,0,32.0,65.8,66.6,0,191,0,126,19833,305,2612,226,81.1,0,20301,123182,269,0,3622,1512,1540,0,187,20.0,0,20.0,378,29.6,262,2384,4.27,0,26.0,40.3,42.2,0,261,0,21.9,13837,441,1293,222
2023-03-17 10:10:00,0,82.2,13826,46242,270,0,12145,4301,4492,0.389,1922,127,0,128,307,34.3,468,64644,4.13,0,31.6,66.2,66.1,0,107,38.0,121,28046,507,2582,219,82.2,0,28699,124701,270,0,3581,1416,1408,0,182,21.9,0,21.9,377,29.6,261,2384,4.27,0,25.5,40.7,41.0,0,235,35.0,20.9,10454,586,1277,218
2023-03-17 10:12:00,0,78.2,14606,46731,270,0,14560,4734,4420,0,1819,117,0,118,304,30.7,469,64480,4.13,0,31.6,65.8,65.7,0,105,0,115,18553,303,2615,225,78.2,0,19012,116932,270,0,3271,1480,1423,0,195,20.0,0,20.0,379,19.7,262,2354,4.27,0,25.5,40.3,41,0,230,0,25.2,11391,441,1297,224
2023-03-17 10:14:00,0,78.9,14075,46371,268,0,11651,4691,4450,0,1872,116,0,117,306,31.1,467,64541,4.13,0,32.0,65.8,65.7,0,9774,0.367,116,19680,306,2588,222,78.9,0,20141,125017,268,0,3446,1474,1414,0,194,20.0,0,20.0,378,19.7,260,2358,4.27,0,26.0,40.3,41.0,0,299,0.367,25.2,10863,440,1284,217
2023-03-17 10:16:00,0,79.3,15034,47855,270,0,14434,4328,27094,0,1817,117,0,118,302,33.7,468,64525,4.13,0,32.3,66.9,65.7,0,104,0.600,126,27461,306,2583,221,79.3,0,27864,149365,270,0,3282,1446,1985,0,229,20.0,0,25.0,380,23.3,261,2370,4.27,0,26.2,41.7,40.3,0,232,0.600,21.9,11852,440,1278,217
2023-03-17 10:18:00,0,77.1,14053,46447,269,0,15004,4692,4449,0,1874,127,0,128,303,30.7,457,64598,3.90,0,32.0,66.0,65.7,0,184,0,132,19723,302,2584,222,77.1,0,20206,118565,269,0,3520,1483,1442,0,216,21.9,0,26.9,380,19.7,260,2377,4.03,0,26.0,41,41,0,260,0,22.8,10836,441,1284,217
2023-03-17 10:20:00,0.389,80.4,14154,46571,270,0,11597,4350,4464,0,1880,133,0,135,303,30.7,472,64605,3.43,0,31.6,65.6,65.7,0,107,38.0,132,26509,502,2585,220,80.4,0.389,27166,122221,270,0,3415,1468,1454,0,227,27.8,0.389,22.8,381,19.7,268,2390,3.57,0,25.5,40.3,40.6,0,235,35.0,22.8,10786,589,1285,215
2023-03-17 10:22:00,0,71.6,14974,47373,270,0,16281,4820,4429,0,1826,133,0,135,303,30.7,469,64487,3.43,0.389,31.6,66.4,65.7,0,104,38.0,126,17180,504,2615,220,71.6,0,17848,117741,270,0,3344,1527,1433,0,225,22.8,0,22.8,381,19.7,267,2364,3.57,0,25.5,41,40.6,0,232,35.4,21.9,11607,587,1296,219
2023-03-17 10:24:00,0,72.7,14972,47431,269,0,11757,4768,4472,0,1865,122,0,124,306,32.9,468,64579,4.37,0.389,32.0,66.2,66.0,0,104,0,121,28890,303,2582,221,72.7,0,29316,125081,269,0,3440,1518,1424,0,212,20.9,0,20.9,380,22.4,261,2365,4.50,0,26.0,41,41,0,231,0.389,20.9,11786,441,1276,215
2023-03-17 10:26:00,0,77.1,16563,49210,270,0,14970,4362,4495,0,1893,128,0,129,305,33.5,469,64571,4.83,0,32.3,65.8,66.0,0,105,0.600,120,19483,304,2613,228,77.1,0,19912,118289,270,0,3532,1461,1444,0,216,21.9,0,21.9,379,23.4,262,2380,4.97,0,26.2,40.6,41.7,0,231,0.600,20.9,13375,441,1293,225
2023-03-17 10:28:00,0,78.5,15103,47686,270,0,15057,4718,4484,0,1887,121,0,123,308,30.7,468,64588,4.37,0,32.3,66.1,65.7,0,186,0,132,19776,306,2584,219,78.5,0,20242,118957,270,0,3566,1519,1428,0,221,20.9,0,20.9,376,19.7,261,2398,4.50,0,26.2,40.6,41.7,0,262,0,22.8,11892,439,1278,213
2023-03-17 10:30:00,0,80,13103,45427,269,0,11653,4352,4468,0,1920,133,0,135,309,32.1,469,64578,4.13,0,32.3,65.7,65.7,0.389,106,38.2,132,28032,505,2585,218,80,0,28678,123958,269,0,3451,1441,1408,0,225,22.8,0,22.8,376,21.6,261,2382,4.27,0,26.2,40.3,41.7,0,235,35.3,22.8,9740,587,1281,213
2023-03-17 10:32:00,0,88.8,14455,46706,270,0,14566,4727,4403,0,1814,133,0,135,304,33.5,468,64522,4.13,0,32.3,66.1,65.7,0.389,104,38.2,132,19742,504,2591,222,88.8,0,20419,118527,270,0,3343,1487,1409,0,196,22.8,0,22.8,382,23.4,261,2364,4.27,0,26.2,40.6,41.7,0,232,35.3,22.8,11086,587,1283,221
2023-03-17 10:34:00,0,81.1,13476,45687,269,0,11708,4723,4473,0,1892,133,0,135,303,32.9,466,64546,4.13,0,32.3,65.8,66.1,0,105,0,132,27482,304,2589,225,81.1,0,27918,123415,269,0.389,3453,1464,1407,0.389,188,22.8,0,22.8,383,22.4,260,2357,4.27,0,26.2,40.6,42.1,0,231,0,22.8,10278,441,1281,223
2023-03-17 10:36:00,0,80,16031,49002,270,0,16547,4345,27216,0,1895,133,0,135,304,30.7,468,64583,4.13,0,32.3,65.8,66.1,0,104,0.600,126,18065,306,2583,222,80,0,18501,141678,270,0,3515,1418,1939,0,198,22.8,0,22.8,381,19.7,261,2387,4.27,0,26.2,40.3,41.7,0,232,0.600,21.9,12840,440,1279,217
2023-03-17 10:38:00,0,82.2,16265,49385,270,0,16699,4777,29275,0,1867,122,0,124,304,32.1,468,64572,3.90,0,32.3,66.1,65.8,0,186,0.389,116,19767,303,2584,223,82.2,0,20222,146253,270,0,3456,1501,2049,0,189,20.9,0,20.9,380,21.6,261,2383,4.03,0,26.2,40.6,41.4,0,260,0,20.0,13060,441,1278,218
2023-03-17 10:40:00,0,89.2,14191,46397,269,0,11586,4352,4469,0,1862,122,0.389,124,307,34.3,469,64559,3.43,0,32.3,65.7,65.8,0,108,0.367,126,27154,303,2614,219,89.2,0,27573,122658,269,0,3371,1431,1408,0,180,21.3,0,20.9,378,24.3,261,2377,3.57,0,26.2,40.3,42.5,0,235,0.367,21.9,11009,442,1295,218
2023-03-17 10:42:00,0,81.5,14556,46821,270,0,14506,4682,4382,0,1793,127,0,128,307,32.1,469,64549,3.43,0,32.3,66.0,65.7,0,105,38.2,116,19754,504,2584,219,81.5,0,20422,118326,270,0,3300,1482,1420,0,194,21.9,0,21.9,377,21.5,261,2399,3.57,0,26.2,40.6,41.4,0,232,35.3,20.0,11199,587,1279,213
2023-03-17 10:44:00,0,78.5,13300,45627,268,0,11683,4723,4466,0,1889,117,0,118,308,30.7,468,64596,3.90,0,32.3,66.4,66.1,0,105,0,115,26340,303,2582,225,78.5,0,26786,122086,268,0,3448,1495,1449,0,228,20.0,0,20.0,377,19.7,261,2394,4.03,0,26.2,41,42.1,0,230,0,20.0,10099,440,1277,221
2023-03-17 10:46:00,0,80.7,16369,49138,269,0,15393,4367,4540,0,2003,116,0,117,308,32.9,468,64638,4.13,0,32.3,65.8,65.7,0,104,0.600,121,16999,306,2586,225,80.7,0,17460,116173,268,0,3745,1449,1448,0,241,20.0,0,20.0,377,22.4,261,2386,4.27,0,26.2,40.3,41.7,0,232,0.600,20.9,13164,439,1287,221
2023-03-17 10:48:00,0,78.5,16123,48638,270,0,14633,4725,4397,0,1810,122,0,124,308,32.9,469,64529,3.90,0,32.4,65.8,66.1,0,190,0.600,121,25434,309,2587,221,78.5,0,25896,124486,270,0,3429,1495,1444,0,219,20.9,0,20.9,377,21.8,262,2376,4.03,0,26.0,40.3,41.4,0,264,0.600,20.9,12919,437,1287,217
2023-03-17 10:50:00,0,73.0,13604,45860,269,0,11671,4377,4475,0,1880,122,0,124,304,30.7,467,64615,3.43,0,32.0,65.6,66.1,0,106,0,121,17511,303,2612,221,73.0,0,17964,112361,269,0,3459,1469,1442,0,213,20.9,0,20.9,380,20.1,260,2393,3.57,0,25.5,40.7,42.1,0,236,0,20.9,10398,442,1292,219
2023-03-17 10:52:00,0,77.1,13781,46129,270,0,16282,4792,4443,0,1821,117,0,118,307,30.7,467,64554,3.43,0,31.6,66.4,66.1,0,104,38.2,132,19714,503,2585,221,77.1,0,20396,120328,270,0,3359,1539,1437,0,225,20.0,0,20.0,377,20.1,261,2386,3.96,0,25.5,41.4,41.7,0,232,35.3,22.8,10408,588,1281,219
2023-03-17 10:54:00,0,88.5,14152,46696,269,0,11804,4799,4514,0,1892,128,0,129,304,32.9,468,64570,3.90,0,32.0,65.7,65.7,0,117,0,126,27919,302,2584,225,88.5,0,28356,124187,270,0,3497,1546,1446,0,229,21.9,0,21.9,379,27.8,261,2373,4.42,0.389,26.0,40.3,41.4,0,247,0,21.9,10962,442,1279,226
2023-03-17 10:56:00,0,83.7,16328,49725,269,0,15445,4364,27332,0,1962,122,0,124,303,32.9,469,64619,4.13,0,32.3,65.7,65.3,0,118,0.600,126,18889,304,2585,219,83.7,0,19317,141699,269,0,3773,1470,1983,0,227,20.9,0,20.9,380,22.6,261,2378,4.27,0.389,26.2,40.3,40.6,0,246,0.600,21.9,13136,441,1281,213
2023-03-17 10:58:00,0,77.4,16179,48811,269,0,14636,4721,4431,0,1829,128,0,129,303,31.5,467,64535,4.13,0,32.3,65.7,65.7,0,9832,0.600,120,28474,305,2585,221,77.4,0,28917,137788,270,0,3413,1519,1445,0,232,21.9,0,22.2,380,20.6,261,2372,4.27,0,26.2,40.3,41.8,0,323,0.600,20.9,12976,439,1281,215
2023-03-17 11:00:00,0,80.4,13250,45490,270,0,11617,4353,4481,0,1891,122,0,124,304,33.6,470,64595,4.13,0,32.3,66.1,65.7,0,106,0,121,18853,306,2586,223,80.4,0,19306,113738,270,0,3453,1465,1445,0,230,20.9,0,20.9,379,22.4,262,2377,4.27,0,26.2,40.6,41,0,236,0,25.8,10041,439,1281,218
2023-03-17 11:02:00,0,80,15582,48056,269,0.389,14576,4732,4425,0,1821,117,0,118,310,33.6,468,64540,4.13,0,32.3,65.8,66.1,0,104,38.2,115,19752,508,2586,224,80,0,20418,118534,269,0,3353,1528,1447,0,230,20.0,0,20.0,376,22.4,261,2389,4.27,0,26.2,40.3,41,0,231,35.3,25.3,12215,585,1282,225
2023-03-17 11:04:00,0,81.1,14089,46619,269,0,11765,4783,4496,0,1894,116,0,117,308,30.7,453,64577,4.06,0,31.8,65.8,66.0,0,104,0,126,27931,305,2586,221,81.1,0,28372,124004,270,0,3523,1545,1455,0,234,20.0,0,20.0,376,19.7,253,2391,3.80,0,25.7,40.3,42.1,0,231,0,21.9,10892,440,1282,221
2023-03-17 11:06:00,0,76.3,14593,47402,270,0,17086,4375,4563,0,1965,122,0,124,306,32.1,470,64654,3.43,0,31.6,66.0,66.1,0,104,0,120,19722,306,2583,223,76.3,0,20162,120847,270,0,3802,1471,1464,0,238,20.9,0,25.8,377,21.5,268,2400,3.57,0,25.5,40.6,41,0.389,231,0,20.9,11390,439,1282,220
2023-03-17 11:08:00,0,77.8,14468,47131,269,0,16510,4813,6522,0.389,1824,127,0,128,308,34.3,468,64544,3.67,0,31.8,66.1,66.8,0,188,0.600,116,27176,306,2583,221,77.8,0,27635,130530,269,0,3430,1552,1561,0,228,26.8,0,26.8,377,24.2,267,2395,3.80,0,25.7,40.6,41.8,0,263,0.600,20.0,11274,438,1282,215
2023-03-17 11:10:00,0,77.8,14490,46893,270,0,11816,4354,4487,0,1892,111,0,112,307,32.1,467,64639,4.13,0,32.3,65.7,65.7,0,107,0,121,17704,305,2587,222,77.8,0,18162,112795,270,0,3511,1472,1427,0,229,19,0,19,378,21.6,260,2400,4.27,0,26.2,40.3,41,0,236,0,20.9,11280,440,1282,216
