"Time","Read","Write"
2023-03-17 16:18:00,637,3531753
2023-03-17 16:20:00,0,717574
2023-03-17 16:22:00,0,1052945
2023-03-17 16:24:00,0,883462
2023-03-17 16:26:00,0,894839
2023-03-17 16:28:00,0,1069830
2023-03-17 16:30:00,0,702874
2023-03-17 16:32:00,0,1076884
2023-03-17 16:34:00,0,890652
2023-03-17 16:36:00,0,891290
2023-03-17 16:38:00,0,1097500
2023-03-17 16:40:00,0,705104
2023-03-17 16:42:00,0,1062593
2023-03-17 16:44:00,0,881550
2023-03-17 16:46:00,0,881505
2023-03-17 16:48:00,0,1056586
2023-03-17 16:50:00,0,703056
2023-03-17 16:52:00,0,1072287
2023-03-17 16:54:00,0,884470
2023-03-17 16:56:00,0,909221
2023-03-17 16:58:00,0,1044161
2023-03-17 17:00:00,0,695598
2023-03-17 17:02:00,0,1466140
2023-03-17 17:04:00,0,1286599
2023-03-17 17:06:00,0,877363
2023-03-17 17:08:00,0,1092540
2023-03-17 17:10:00,819,719728
2023-03-17 17:12:00,0,1067873
2023-03-17 17:14:00,0,870673
2023-03-17 17:16:00,0,913954
2023-03-17 17:18:00,0,1095906
2023-03-17 17:20:00,0,715571
2023-03-17 17:22:00,0,1051580
2023-03-17 17:24:00,0,885191
2023-03-17 17:26:00,0,910268
2023-03-17 17:28:00,0,1078880
2023-03-17 17:30:00,0,701235
2023-03-17 17:32:00,0,1128903
2023-03-17 17:34:00,0,963379
2023-03-17 17:36:00,0,883780
2023-03-17 17:38:00,0,1042609
2023-03-17 17:40:00,0,713250
2023-03-17 17:42:00,0,1117571
2023-03-17 17:44:00,0,965200
2023-03-17 17:46:00,0,894475
2023-03-17 17:48:00,0,1088808
2023-03-17 17:50:00,273,745654
2023-03-17 17:52:00,182,1073562
2023-03-17 17:54:00,0,886238
2023-03-17 17:56:00,0,891017
2023-03-17 17:58:00,0,1048602
2023-03-17 18:00:00,0,728040
2023-03-17 18:02:00,0,4211098
2023-03-17 18:04:00,0,873631
2023-03-17 18:06:00,0,881323
2023-03-17 18:08:00,0,1035560
2023-03-17 18:10:00,0,714889
2023-03-17 18:12:00,0,1064596
2023-03-17 18:14:00,0,894293
2023-03-17 18:16:00,0,887831
2023-03-17 18:18:00,0,1120939
2023-03-17 18:20:00,0,749796
2023-03-17 18:22:00,0,1050260
2023-03-17 18:24:00,0,881232
2023-03-17 18:26:00,0,864416
2023-03-17 18:28:00,0,1060181
2023-03-17 18:30:00,0,803499
2023-03-17 18:32:00,0,1201084
2023-03-17 18:34:00,0,918687
2023-03-17 18:36:00,0,851212
2023-03-17 18:38:00,0,1061683
2023-03-17 18:40:00,0,720304
2023-03-17 18:42:00,0,1067281
2023-03-17 18:44:00,0,877909
2023-03-17 18:46:00,0,883689
2023-03-17 18:48:00,0,1071150
2023-03-17 18:50:00,0,732228
2023-03-17 18:52:00,0,1072542
2023-03-17 18:54:00,0,887330
2023-03-17 18:56:00,0,885874
2023-03-17 18:58:00,0,1070831
2023-03-17 19:00:00,0,713114
2023-03-17 19:02:00,0,1430278
2023-03-17 19:04:00,0,1237402
2023-03-17 19:06:00,0,898708
2023-03-17 19:08:00,1229,1082846
