"Time","to-endpoint","to-overlay","to-stack"
2023-03-11 19:16:00,50.0,12.4,29.1
2023-03-11 19:18:00,75.0,80.1,28.9
2023-03-11 19:20:00,49.8,11.8,29
2023-03-11 19:22:00,49.5,12.0,28.9
2023-03-11 19:24:00,51.3,11.6,29.0
2023-03-11 19:26:00,49.7,12.2,28.9
2023-03-11 19:28:00,69.1,66.0,28.7
2023-03-11 19:30:00,49.3,12.1,28.6
2023-03-11 19:32:00,49,12.1,28.7
2023-03-11 19:34:00,51.5,11.5,29.0
2023-03-11 19:36:00,49.4,12.4,28.8
2023-03-11 19:38:00,60.7,51.2,28.3
2023-03-11 19:40:00,50.0,11.6,29.0
2023-03-11 19:42:00,48.9,12.1,28.5
2023-03-11 19:44:00,51.7,12.6,28.9
2023-03-11 19:46:00,49.3,12.3,28.7
2023-03-11 19:48:00,55.3,37.1,28.3
2023-03-11 19:50:00,49.6,11.7,28.9
2023-03-11 19:52:00,48.0,12.0,28.0
2023-03-11 19:54:00,50.2,12.1,28.8
2023-03-11 19:56:00,49.1,12.3,28.6
2023-03-11 19:58:00,48.3,21.2,28.3
2023-03-11 20:00:00,48.6,11.8,28.2
2023-03-11 20:02:00,48.4,11.6,28.2
2023-03-11 20:04:00,51.1,11.9,28.8
2023-03-11 20:06:00,49.2,12.3,28.2
2023-03-11 20:08:00,48.5,11.9,28.5
2023-03-11 20:10:00,49.0,12.1,28.6
2023-03-11 20:12:00,48.1,12.4,28.2
2023-03-11 20:14:00,50.5,12.0,28.5
2023-03-11 20:16:00,48.1,12.3,28.0
2023-03-11 20:18:00,47.9,12.0,28
2023-03-11 20:20:00,48.2,11.6,28.1
2023-03-11 20:22:00,48.8,12.3,28.3
2023-03-11 20:24:00,50.5,11.5,28.6
2023-03-11 20:26:00,48.1,12.4,28
2023-03-11 20:28:00,48.5,12.2,28.4
2023-03-11 20:30:00,47.9,12.0,27.9
2023-03-11 20:32:00,47.9,11.8,28.1
2023-03-11 20:34:00,50.6,11.7,28.6
2023-03-11 20:36:00,48.0,12.2,27.9
2023-03-11 20:38:00,48.0,11.9,28.2
2023-03-11 20:40:00,47.9,11.9,28.1
2023-03-11 20:42:00,47.6,11.6,28.1
2023-03-11 20:44:00,50.9,12.8,28.4
2023-03-11 20:46:00,48.1,12.4,28.1
2023-03-11 20:48:00,47.5,11.4,27.9
2023-03-11 20:50:00,52.3,14.8,28.0
2023-03-11 20:52:00,48.2,11.5,28.1
2023-03-11 20:54:00,50.0,12.5,28.4
2023-03-11 20:56:00,47.5,12.3,27.8
2023-03-11 20:58:00,48.1,12.0,27.9
2023-03-11 21:00:00,63.8,31.2,27.9
2023-03-11 21:02:00,46.5,11.8,27.2
2023-03-11 21:04:00,48.8,12.3,27.7
2023-03-11 21:06:00,47.2,12.4,27.7
2023-03-11 21:08:00,46.8,11.9,27.5
2023-03-11 21:10:00,71.1,46.5,28.2
2023-03-11 21:12:00,49.1,11.8,28.7
2023-03-11 21:14:00,50.9,12.0,28.9
2023-03-11 21:16:00,48.9,12.7,28.5
2023-03-11 21:18:00,48.3,11.1,28.3
2023-03-11 21:20:00,78.5,62.1,28.4
2023-03-11 21:22:00,48.5,11.6,28.4
2023-03-11 21:24:00,50.8,11.9,28.9
2023-03-11 21:26:00,49.1,12.6,28.5
2023-03-11 21:28:00,48.5,12.9,28.4
2023-03-11 21:30:00,85.7,76.7,28.6
2023-03-11 21:32:00,48.8,11.2,28.3
2023-03-11 21:34:00,50.8,11.6,28.8
2023-03-11 21:36:00,48.7,12.4,28.4
2023-03-11 21:38:00,49.0,11.3,28.6
2023-03-11 21:40:00,91.1,91.5,28.2
2023-03-11 21:42:00,48.2,11.1,28.2
2023-03-11 21:44:00,51.6,12.6,28.5
2023-03-11 21:46:00,48.5,12.7,28.2
2023-03-11 21:48:00,48.0,11.6,28.1
2023-03-11 21:50:00,92.3,102,28.7
