"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8081/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-11 17:36:00,3.12,,1.52,,6.70,8.06,2.80,2.42,,2.04,,5,1.90,1.68
2023-03-11 17:38:00,3.12,,1.52,,6.82,7.46,2.74,2.48,,2.14,,5,1.82,1.66
2023-03-11 17:40:00,3.18,,1.84,,6.98,7.96,2.52,2.42,,2.10,,4.90,1.68,1.60
2023-03-11 17:42:00,2.86,,1.52,,6.54,7.54,2.68,2.48,,2.02,,5.02,1.82,1.68
2023-03-11 17:44:00,2.60,,1.90,2.26,6.80,7.96,2.64,2.38,,2.06,,4.98,1.82,
2023-03-11 17:46:00,3.02,,1.70,,6.72,7.64,2.76,2.48,,2.20,,5.06,1.80,1.70
2023-03-11 17:48:00,2.90,,1.52,,6.58,8.32,2.80,2.38,,2.18,,5.02,1.92,1.68
2023-03-11 17:50:00,2.92,,1.82,,6.96,7.92,2.68,2.52,,2.08,,5.08,1.88,1.64
2023-03-11 17:52:00,3.02,,1.52,,6.64,7.68,2.58,2.48,,1.88,,4.90,1.78,1.66
2023-03-11 17:54:00,3.06,,1.72,,6.58,7.80,2.42,2.50,,2.22,,5.04,1.70,1.64
2023-03-11 17:56:00,2.96,,1.52,,6.62,7.78,2.60,2.52,,1.88,,4.98,1.96,1.64
2023-03-11 17:58:00,3.04,,,1.92,6.64,15,2.66,2.54,,2.14,7.46,4.90,1.80,
2023-03-11 18:00:00,3.42,,1.84,,6.50,9.54,3.24,2.56,,2.44,,5.24,1.92,1.68
2023-03-11 18:02:00,3.38,,1.52,,6.84,9.50,3.32,2.54,,2.36,,5.20,1.86,1.78
2023-03-11 18:04:00,3.40,,1.72,,6.16,9.34,3.28,2.44,,2.38,,5.22,1.98,1.68
2023-03-11 18:06:00,3.44,,1.52,,6.56,9.36,3.30,2.50,,2.48,,5.18,1.98,1.68
2023-03-11 18:08:00,3.22,,,2.08,6.62,16.4,3.36,2.54,,2.40,25.3,5.20,1.92,
2023-03-11 18:10:00,3.38,,1.82,,6.42,9.32,3.16,2.44,,2.36,,5.18,1.94,1.70
2023-03-11 18:12:00,3.24,1.52,,,6.58,9.20,3.18,2.60,,2.40,,5.16,2,1.68
2023-03-11 18:14:00,3.36,,1.72,,6.72,9.34,3.24,2.46,,2.36,,5.20,1.96,1.68
2023-03-11 18:16:00,3.44,,1.52,,6.74,9.22,3,2.46,,2.46,,5.20,1.96,1.68
2023-03-11 18:18:00,3.32,,,1.92,6.76,16.5,3.40,2.46,,2.36,44.2,5.18,1.96,
2023-03-11 18:20:00,3.34,,1.82,,6.86,9.16,3.30,2.54,,2.30,,5.12,1.94,1.68
2023-03-11 18:22:00,3.34,,1.52,,6.70,9.18,3.10,2.46,,2.28,,5.22,1.90,1.70
2023-03-11 18:24:00,3.36,,1.72,,6.56,9.34,3.04,2.58,,2.30,,5.20,1.90,1.68
2023-03-11 18:26:00,3.42,,1.52,,6.70,9.10,3.04,2.56,,2.38,,5.16,1.98,1.72
2023-03-11 18:28:00,3.40,,,1.92,6.76,16.2,3.34,2.52,,2.32,66.6,5.16,1.86,
2023-03-11 18:30:00,3.46,,1.82,,6.58,9.12,3.12,2.50,,2.38,,5.20,1.88,1.74
2023-03-11 18:32:00,3.34,,1.52,,6.88,9.38,3.22,2.48,,2.38,,5.06,1.92,1.82
2023-03-11 18:34:00,3.30,,1.72,,6.68,9.22,3.06,2.48,,2.26,,5.16,1.98,1.68
2023-03-11 18:36:00,3.38,,1.52,,6.80,9.26,3.32,2.60,,2.32,,5.18,2,1.72
2023-03-11 18:38:00,3.18,,,1.84,6.58,15.9,3.10,2.40,,2.38,83.2,5.20,1.94,
2023-03-11 18:40:00,3.02,,1.82,,6.62,9.08,3.24,2.50,,2.38,,5.18,1.96,1.66
2023-03-11 18:42:00,3.28,,1.52,,6.54,8.98,3.18,2.56,,2.38,,5.16,2.04,1.64
2023-03-11 18:44:00,3.18,,1.90,2.06,6.56,8.90,3.20,2.52,,2.38,,5.18,1.86,
2023-03-11 18:46:00,3.24,,1.70,,6.74,9.04,3.10,2.42,,2.26,,5.08,1.96,1.72
2023-03-11 18:48:00,3.40,,,1.92,6.52,16.1,3.44,2.40,,2.34,95.6,5.18,1.96,
2023-03-11 18:50:00,3.32,,1.82,,6.98,9.28,3.26,2.52,,2.40,,5.14,2,1.66
2023-03-11 18:52:00,3.32,,1.52,,6.70,9.14,3.08,2.44,,2.24,,5.14,1.94,1.64
2023-03-11 18:54:00,3.38,,1.72,,6.36,9.04,3.04,2.48,,2.38,,5.20,1.94,1.68
2023-03-11 18:56:00,3.50,,1.52,,6.68,9.26,2.98,2.54,,2.10,,5.16,1.88,1.68
2023-03-11 18:58:00,3.22,,,1.92,6.60,16.2,3.26,2.42,,2.26,99.9,5.18,1.98,
2023-03-11 19:00:00,3.28,,1.84,,6.76,9.08,3.02,2.46,,2.36,,5.16,2,1.90
2023-03-11 19:02:00,3.34,,1.52,,6.70,8.80,3.04,2.56,,2.24,,5.16,1.86,1.78
2023-03-11 19:04:00,3,,1.82,,6.52,8.64,2.96,2.48,,2.38,,5.18,1.92,1.70
2023-03-11 19:06:00,3.44,1.52,,,6.58,8.70,3.14,2.44,,2.38,,5.18,1.88,1.74
2023-03-11 19:08:00,3.08,,,,6.68,14.2,3.10,2.48,,2.32,97.0,5.12,1.86,1.74
2023-03-11 19:10:00,3.16,,1.76,,6.60,8.66,3.06,2.46,,2.30,,5.10,1.84,1.76
2023-03-11 19:12:00,3.34,,1.52,,6.48,9.04,2.80,2.50,,2.30,,5.06,1.96,1.78
2023-03-11 19:14:00,3.32,,1.82,,6.58,8.54,2.96,2.54,,2.20,,5.04,2,1.74
2023-03-11 19:16:00,3.28,,1.52,,6.86,8.88,3.26,2.56,,2.14,,5.06,1.86,1.74
2023-03-11 19:18:00,3.16,,,,6.80,8.68,3.32,2.50,,2.24,81.3,5.14,1.82,1.72
2023-03-11 19:20:00,3,,1.74,,6.78,8.58,2.98,2.48,,2.32,,5.20,1.80,1.78
2023-03-11 19:22:00,3.36,,1.52,,6.74,8.60,3.04,2.46,,2.22,,5.12,1.92,1.76
2023-03-11 19:24:00,3.28,,1.82,,6.60,8.46,3.12,2.46,,2.28,,5.12,1.94,1.76
2023-03-11 19:26:00,3.28,,1.52,,6.82,8.86,2.90,2.42,,2.28,,5.10,1.94,1.74
2023-03-11 19:28:00,3.26,,,,6.80,8.66,2.86,2.54,,2.28,64.1,5.10,1.84,1.76
2023-03-11 19:30:00,3.02,,1.74,,6.56,8.42,3.08,2.40,,2.14,,5.12,1.96,1.76
2023-03-11 19:32:00,3.12,,1.52,,6.64,8.66,3.04,2.48,,2.20,,5.10,1.96,1.70
2023-03-11 19:34:00,3.38,,1.82,,6.58,8.78,2.92,2.56,,2.24,,5.08,1.84,1.76
2023-03-11 19:36:00,3.32,,1.52,,6.88,8.34,2.88,2.38,,2.26,,5.08,1.94,1.72
2023-03-11 19:38:00,3.16,,,,6.66,8.28,3.26,2.54,,1.96,45.5,5.10,1.92,1.80
2023-03-11 19:40:00,3.32,,1.74,,6.78,8.68,2.96,2.50,,2.38,,5.10,1.88,1.76
2023-03-11 19:42:00,3.08,,1.52,,6.52,8.90,2.82,2.44,,2.26,,5.18,1.92,1.76
2023-03-11 19:44:00,3.10,,2,2.30,6.46,8.30,2.76,2.48,,2.34,,5.12,1.88,
2023-03-11 19:46:00,3.28,,1.70,,7,8.46,2.74,2.48,,2.24,,5.14,1.92,1.74
2023-03-11 19:48:00,3.16,,,,6.56,8.24,3.06,2.40,,2.28,28.4,5.06,1.94,1.74
2023-03-11 19:50:00,3.14,,1.74,,6.68,8.36,3.18,2.44,,2.08,,5.18,1.94,1.76
2023-03-11 19:52:00,2.96,,1.52,,6.74,7.96,2.78,2.48,,2.30,,5.06,1.92,1.78
2023-03-11 19:54:00,3.26,,1.82,,6.56,8.22,2.90,2.40,,2.14,,5.10,1.92,1.74
2023-03-11 19:56:00,3.24,,1.52,,6.96,8.58,2.70,2.38,,2.22,,5.20,1.92,1.76
2023-03-11 19:58:00,2.92,,,,6.68,8.48,2.84,2.38,,2.18,8.96,5.08,1.72,1.80
2023-03-11 20:00:00,2.88,,1.76,,6.58,8.08,2.94,2.48,,2.14,,5.14,1.98,1.86
2023-03-11 20:02:00,3,,1.52,,6.76,8.26,2.90,2.48,,2.04,,5.08,1.88,1.86
2023-03-11 20:04:00,3.28,,1.82,,6.56,8.36,2.96,2.54,,2.22,,5.16,1.90,1.76
2023-03-11 20:06:00,3.26,,1.52,,6.82,8.26,2.84,2.46,,2.32,,5.00,1.74,1.74
2023-03-11 20:08:00,3.04,,1.52,,6.62,8.18,2.88,2.54,,2.32,,5.12,1.96,1.76
2023-03-11 20:10:00,3.08,,1.74,,6.76,8.38,3.04,2.50,,2.18,,5.08,1.88,1.74
2023-03-11 20:12:00,2.98,,1.52,,6.74,8.10,2.68,2.54,,2.32,,5.12,1.86,1.70
2023-03-11 20:14:00,3.02,,1.82,,6.66,8.40,2.78,2.42,,2.26,,5.12,1.88,1.76
2023-03-11 20:16:00,3.14,,1.52,,6.96,7.88,2.78,2.42,,2.08,,4.96,1.96,1.72
2023-03-11 20:18:00,2.94,,1.52,,6.52,8.40,2.62,2.38,,2.30,,5.02,1.90,1.74
2023-03-11 20:20:00,3.06,,1.74,,6.60,7.86,2.98,2.46,,2.04,,5.04,1.94,1.74
2023-03-11 20:22:00,3.14,1.52,,,6.72,8.14,3.02,2.50,,2.20,,5.08,1.88,1.70
2023-03-11 20:24:00,3.02,,1.82,,6.60,8.36,2.88,2.40,,2.24,,5.06,1.84,1.70
2023-03-11 20:26:00,3.14,,1.52,,7.00,8.12,2.68,2.26,,2.08,,5.12,1.86,1.78
2023-03-11 20:28:00,3.16,,1.52,,6.90,8.12,2.80,2.44,,2.22,,5.06,1.78,1.74
2023-03-11 20:30:00,2.96,,1.74,,6.66,7.82,2.72,2.36,,2.08,,5.04,1.76,1.76
2023-03-11 20:32:00,2.82,,1.52,,6.80,7.86,2.90,2.52,,2.34,,5.10,1.76,1.78
2023-03-11 20:34:00,3.14,,1.82,,6.70,8.56,2.78,2.50,,2.08,,5.06,1.84,1.72
2023-03-11 20:36:00,3.16,1.52,,,6.88,7.96,2.84,2.42,,2.02,,4.98,1.86,1.72
2023-03-11 20:38:00,3.16,,1.52,,6.76,7.94,2.70,2.44,,2.18,,5.06,1.90,1.76
2023-03-11 20:40:00,2.72,,1.74,,6.72,8.00,2.68,2.46,,2.26,,5,1.80,1.72
2023-03-11 20:42:00,2.94,,1.52,,6.80,8.12,2.58,2.46,,2.08,,5.06,1.82,1.80
2023-03-11 20:44:00,2.96,,2,2.52,6.68,7.64,2.76,2.46,,2.10,,5,1.82,
2023-03-11 20:46:00,3.10,,1.70,,6.78,7.98,2.64,2.46,,2.26,,5.08,1.78,1.74
2023-03-11 20:48:00,2.98,,1.52,,6.72,7.72,2.86,2.48,,2.08,,5.06,1.94,1.72
2023-03-11 20:50:00,2.96,,1.74,,6.60,9.12,2.94,2.48,,2.24,,5.04,1.94,1.76
2023-03-11 20:52:00,2.98,,1.52,,6.74,8.22,2.68,2.48,,2.22,,5.08,1.86,1.76
2023-03-11 20:54:00,3.12,,1.82,,6.92,8.08,2.72,2.44,,1.98,,5.02,1.78,1.70
2023-03-11 20:56:00,3.20,,1.52,,6.80,7.60,2.62,2.50,,2.06,,5.08,1.90,1.68
2023-03-11 20:58:00,3,,1.52,,6.80,8.26,2.86,2.46,,2.14,,5.04,1.82,1.70
2023-03-11 21:00:00,2.98,,1.78,2.28,6.56,14.9,2.54,2.44,,2.10,15.2,5.14,,
2023-03-11 21:02:00,2.70,,1.52,,6.58,7.74,2.84,2.38,,1.96,,4.96,1.72,1.70
2023-03-11 21:04:00,3.16,,1.82,,6.64,7.60,2.32,2.48,,2.06,,4.98,1.68,1.80
2023-03-11 21:06:00,3.26,,1.52,,6.68,7.52,2.54,2.36,,2.02,,5.08,1.76,1.78
2023-03-11 21:08:00,2.88,,1.52,,6.56,7.62,2.80,2.34,,2.10,,5.00,1.86,1.70
2023-03-11 21:10:00,3.24,,,2.20,6.68,15.5,2.82,2.42,,2.18,33.9,4.94,1.82,
2023-03-11 21:12:00,3.44,,1.52,,6.82,8.70,2.50,2.44,,2.42,,5.06,1.96,1.72
2023-03-11 21:14:00,3.34,,1.82,,6.60,8.12,2.72,2.48,,2.40,,5.14,1.98,1.76
2023-03-11 21:16:00,3.48,,1.52,,6.88,7.88,2.74,2.48,,2.42,,5.04,1.94,1.78
2023-03-11 21:18:00,3.38,,1.52,,6.70,8.16,2.48,2.38,,2.34,,5.08,2,1.78
2023-03-11 21:20:00,3.28,,,2.26,6.48,14.7,2.78,2.50,,2.42,53.2,5,1.88,
2023-03-11 21:22:00,3.44,,1.52,,6.72,7.72,2.54,2.36,,2.40,,5.08,2,1.92
2023-03-11 21:24:00,3.40,,1.82,,6.82,8.30,2.62,2.34,,2.40,,5.10,1.96,1.86
2023-03-11 21:26:00,3.44,,1.52,,6.96,8.16,2.74,2.38,,2.30,,5.06,1.92,1.86
2023-03-11 21:28:00,3.26,,1.52,,6.60,8.46,2.26,2.46,,2.34,,5.08,1.86,1.84
2023-03-11 21:30:00,3.40,,,2.24,6.54,15.6,2.94,2.50,,2.40,70.3,5.00,1.96,
2023-03-11 21:32:00,3.46,,1.52,,6.64,8.28,2.80,2.40,,2.42,,5.06,2,1.78
2023-03-11 21:34:00,3.30,,1.82,,6.54,8.28,2.76,2.50,,2.46,,5.08,1.90,1.72
2023-03-11 21:36:00,3.42,,1.52,,6.92,7.90,2.46,2.44,,2.36,,5.02,1.98,1.78
2023-03-11 21:38:00,3.38,,1.52,,6.76,8.24,2.88,2.40,,2.36,,5.04,1.96,1.82
2023-03-11 21:40:00,3.40,,,2.18,6.48,15.2,2.98,2.42,,2.10,87.3,5.06,1.90,
2023-03-11 21:42:00,3.50,,1.52,,6.78,7.90,2.62,2.34,,2.40,,5.00,1.96,1.78
2023-03-11 21:44:00,3.38,,2,2.48,6.50,7.82,2.48,2.48,,2.24,,5.04,2,
2023-03-11 21:46:00,3.54,,1.70,,6.86,7.94,2.42,2.34,,2.32,,5.10,1.82,1.74
2023-03-11 21:48:00,3.32,,1.52,,6.62,8.16,2.56,2.36,,2.38,,4.94,1.84,1.78
2023-03-11 21:50:00,3.28,,,2.28,6.66,15.3,3.18,2.50,,2.22,99.0,5.02,1.92,
2023-03-11 21:52:00,3.40,,1.52,,6.76,7.80,2.70,2.50,,2.40,,4.96,1.92,1.78
2023-03-11 21:54:00,3.34,,1.82,,6.66,7.58,2.84,2.36,,2.48,,4.98,1.90,1.76
2023-03-11 21:56:00,3.38,,1.52,,6.76,7.98,2.48,2.36,,2.24,,5.06,2,1.74
2023-03-11 21:58:00,3.32,,1.52,,6.62,8.02,2.82,2.56,,2.42,,5.06,1.90,1.72
2023-03-11 22:00:00,3.32,,,2.26,6.56,15.2,3.16,2.36,,2.46,101,5.16,1.94,
2023-03-11 22:02:00,3.34,,1.52,,6.66,8.06,2.44,2.52,,2.26,,5.02,1.88,1.80
2023-03-11 22:04:00,3.14,,1.82,,6.58,7.46,2.58,2.38,,2.32,,5.00,1.94,1.72
2023-03-11 22:06:00,3.38,,1.52,,6.96,7.84,2.26,2.52,,2.26,,4.94,1.92,1.72
2023-03-11 22:08:00,3.22,,1.52,,6.76,7.86,2.68,2.34,,2.30,,5.08,1.82,1.74
2023-03-11 22:10:00,3.30,,1.74,,6.96,13.4,3.08,2.38,,2.30,95.4,5.00,1.90,
2023-03-11 22:12:00,3.30,,1.52,,6.76,7.64,2.62,2.48,,2.16,,5.10,1.98,1.70
2023-03-11 22:14:00,3.26,,1.82,,6.60,7.90,2.38,2.40,,2.32,,5.04,1.92,1.74
2023-03-11 22:16:00,3.46,,1.52,,6.80,8.22,2.44,2.36,,2.22,,5.06,1.92,1.72
2023-03-11 22:18:00,3.28,,1.52,,6.64,8.04,2.70,2.50,,2.22,,5.02,1.84,1.70
2023-03-11 22:20:00,3.54,,1.74,,6.98,7.82,2.96,2.30,,2.36,79.4,5.00,1.92,
2023-03-11 22:22:00,3.44,,1.52,,6.60,7.64,2.66,2.22,,2.10,,5,1.90,1.70
2023-03-11 22:24:00,3.38,,1.82,,6.50,7.78,2.66,2.40,,2.34,,5.02,1.98,1.72
2023-03-11 22:26:00,3.32,,1.52,,6.70,7.42,2.46,2.50,,2.18,,4.96,1.96,1.74
2023-03-11 22:28:00,3.44,,1.52,,6.62,7.44,2.62,2.38,,2.28,,5.12,1.84,1.70
2023-03-11 22:30:00,3.22,,1.74,,6.96,7.62,2.88,2.30,,2.34,61.3,4.96,1.86,
2023-03-11 22:32:00,3.16,,1.52,,6.68,7.66,2.62,2.34,,2.06,,5.10,1.94,1.70
2023-03-11 22:34:00,3.28,,1.82,,6.62,8.10,2.48,2.28,,2.34,,5.00,2,1.68
2023-03-11 22:36:00,3.28,,1.52,,6.54,7.92,2.26,2.38,,2.28,,5.04,1.98,1.70
2023-03-11 22:38:00,3.10,,1.52,,6.60,8.12,2.90,2.42,,2.20,,4.90,1.88,1.68
2023-03-11 22:40:00,3.36,,1.74,,6.86,8.10,2.94,2.54,,2.22,41.9,4.96,1.80,
2023-03-11 22:42:00,3.20,,1.52,,6.86,7.30,2.56,2.52,,2.16,,5.06,1.90,1.72
2023-03-11 22:44:00,3.38,,2,2.28,6.60,7.74,2.54,2.48,,2.08,,4.96,1.82,
2023-03-11 22:46:00,2.98,,1.70,,6.82,7.54,2.42,2.20,,2.20,,5.10,1.88,1.70
2023-03-11 22:48:00,3.22,,1.52,,6.66,9,3.02,2.48,,2.30,,5.16,1.90,1.72
2023-03-11 22:50:00,3.16,,,,7.16,8.82,3.38,2.46,,2.04,24.1,5.16,1.86,1.74
2023-03-11 22:52:00,3.34,,1.52,,6.88,9.06,3.32,2.44,,2.44,,5.14,1.90,1.84
2023-03-11 22:54:00,3.12,,1.82,,6.72,9.28,3.20,2.44,,2.24,,5.24,1.84,1.80
2023-03-11 22:56:00,3.10,,1.52,,6.72,9.18,3.24,2.48,,2.12,,5.14,1.92,1.86
2023-03-11 22:58:00,3.10,,1.52,,6.62,9.14,3.12,2.52,,2.12,,5.20,1.98,1.88
2023-03-11 23:00:00,3.10,,,,6.96,8.60,3.24,2.46,,2.14,7.76,5.14,1.88,1.80
2023-03-11 23:02:00,3.32,,1.52,,6.70,8.98,3.30,2.48,,2.26,,5.14,1.82,1.76
2023-03-11 23:04:00,3.24,,1.82,,6.84,9.12,3.20,2.54,,1.96,,5.10,1.98,1.74
2023-03-11 23:06:00,3.24,,1.52,,6.80,9.22,3.18,2.48,,2.28,,5.18,1.86,1.78
2023-03-11 23:08:00,3.10,,1.52,,6.76,8.98,3.22,2.48,,2.20,,5.16,1.90,1.76
2023-03-11 23:10:00,2.94,,1.74,,6.80,9.04,3.10,2.38,,2.18,,5.10,1.86,1.74
2023-03-11 23:12:00,3.12,1.56,,,6.94,8.92,3.18,2.46,,2.24,,5.16,1.80,1.76
2023-03-11 23:14:00,3.08,,1.82,,6.72,8.76,3.32,2.50,,2.24,,5.18,1.92,1.76
2023-03-11 23:16:00,3.02,,1.52,,6.66,8.76,3.08,2.54,,2,,5.20,1.82,1.74
2023-03-11 23:18:00,3.12,1.52,,,6.78,8.84,3.24,2.52,,2.10,,5.12,1.82,1.78
2023-03-11 23:20:00,2.94,,1.74,,7.04,8.78,3.20,2.42,,2.14,,5.12,1.84,1.72
2023-03-11 23:22:00,2.98,,1.52,,6.84,8.50,3.02,2.56,,2.26,,5.14,1.76,1.72
2023-03-11 23:24:00,3,,1.82,,7.02,8.84,3,2.52,,2.18,,5.16,1.90,1.76
2023-03-11 23:26:00,3.26,,1.52,,6.90,8.74,3.06,2.52,,2.12,,5.16,1.86,1.76
2023-03-11 23:28:00,3.24,,1.52,,6.66,8.60,3.22,2.46,,2.26,,5.10,1.94,1.74
2023-03-11 23:30:00,3.04,,1.74,,6.90,8.90,3,2.48,,2.04,,5.14,1.84,1.74
2023-03-11 23:32:00,2.98,,1.52,,6.66,8.86,3.32,2.46,,2.18,,5.14,1.84,1.70
2023-03-11 23:34:00,3.16,,1.82,,6.66,8.84,3.10,2.40,,2.20,,5.16,1.86,1.74
2023-03-11 23:36:00,3.08,,1.52,,6.60,8.32,3.12,2.44,,2.26,,5.10,1.92,1.72
2023-03-11 23:38:00,3.02,,1.52,,6.66,8.68,2.90,2.52,,1.98,,5.16,1.96,1.70
2023-03-11 23:40:00,3.16,,1.74,,6.76,9.22,3.10,2.50,,2.24,,5.10,1.84,1.74
2023-03-11 23:42:00,2.98,,1.52,,6.74,8.78,3,2.48,,2.10,,5.10,1.86,1.76
2023-03-11 23:44:00,3.02,,2,2.48,6.66,8.58,3.12,2.48,,1.98,,5.14,1.88,
2023-03-11 23:46:00,3.04,,1.70,,6.88,8.42,2.96,2.48,,2.06,,5.16,1.96,1.74
2023-03-11 23:48:00,2.92,,1.52,,6.70,8.92,2.86,2.50,,2.08,,5.08,1.90,1.74
2023-03-11 23:50:00,3.14,,1.74,,6.60,8.66,3.20,2.46,,2.26,,5.12,1.82,1.74
2023-03-11 23:52:00,2.86,,1.52,,6.48,8.60,2.96,2.52,,2.40,,5.16,1.86,1.70
2023-03-11 23:54:00,2.94,,1.82,,6.62,8.54,3.02,2.52,,2.24,,5.10,1.74,1.76
2023-03-11 23:56:00,3.06,,1.52,,6.66,8.72,2.96,2.42,,2.22,,5.08,1.78,1.74
2023-03-11 23:58:00,3,,1.52,,6.74,8.76,2.96,2.48,,2.08,,5.18,1.80,1.76
2023-03-12 00:00:00,3.16,,1.76,,6.64,8.62,2.96,2.50,,2,,5.06,1.76,1.72
2023-03-12 00:02:00,3.32,,,2.04,6.88,15.6,3.02,2.46,,2.26,7.08,5.18,1.88,
2023-03-12 00:04:00,2.70,,1.82,,6.58,8.66,3.12,2.50,,2.04,,5.14,1.96,1.72
2023-03-12 00:06:00,3.04,,1.52,,6.64,8.44,2.94,2.56,,2.16,,5.08,1.78,1.72
2023-03-12 00:08:00,2.88,,1.52,,6.82,8.38,3.04,2.46,,2.12,,5.20,1.86,1.72
2023-03-12 00:10:00,2.52,,1.74,,6.64,8.58,3.04,2.48,,2.18,,5.04,1.82,1.72
2023-03-12 00:12:00,3.10,,,2.18,6.68,15.6,3.18,2.50,,2.04,25.1,5.08,1.88,
2023-03-12 00:14:00,3.04,,1.82,,6.60,8.44,3.18,2.44,,2.06,,5.04,1.82,1.68
2023-03-12 00:16:00,3.12,,1.52,,6.80,8.02,2.86,2.48,,2.18,,5.10,1.84,1.74
2023-03-12 00:18:00,2.92,,1.52,,6.62,8.18,3.04,2.44,,2.18,,5.10,1.80,1.70
2023-03-12 00:20:00,3.10,,1.74,,6.52,8.58,2.86,2.54,,2.08,,5.10,1.82,1.72
2023-03-12 00:22:00,2.94,,,2.28,6.64,15.1,3.04,2.44,,1.96,43,5.04,1.88,
2023-03-12 00:24:00,3.44,,1.82,,6.88,9.18,2.98,2.46,,2.34,,5.10,2,1.80
2023-03-12 00:26:00,3.62,1.52,,,6.78,9.08,2.90,2.50,,2.46,,5.20,1.94,1.84
2023-03-12 00:28:00,3.40,,1.52,,6.64,8.42,3.18,2.38,,2.42,,5.10,1.88,1.82
2023-03-12 00:30:00,3.40,,1.74,,6.68,8.66,2.78,2.40,,2.44,,5.12,1.96,1.86
2023-03-12 00:32:00,3.48,,,2.28,6.66,16.1,2.98,2.54,,2.36,61.2,5.20,1.94,
2023-03-12 00:34:00,3.40,,1.82,,6.70,8.78,2.94,2.50,,2.44,,5.14,1.90,1.74
2023-03-12 00:36:00,3.60,,1.52,,6.78,8.44,2.84,2.54,,2.36,,5.18,1.88,1.74
2023-03-12 00:38:00,3.30,,1.52,,6.84,8.50,2.64,2.48,,2.42,,5.10,1.96,1.76
2023-03-12 00:40:00,3.40,,1.76,,6.62,8.84,2.78,2.48,,2.22,,5.12,1.94,1.76
2023-03-12 00:42:00,3.30,,,1.96,6.58,16.0,3.28,2.48,,2.40,79.5,5.10,1.86,
2023-03-12 00:44:00,3.46,,2,2.12,6.80,8.86,3.02,2.54,,2.36,,5.04,1.98,
2023-03-12 00:46:00,3.64,,1.70,,6.66,8.60,2.98,2.46,,2.34,,5.14,1.88,1.74
2023-03-12 00:48:00,3.34,,1.52,,6.60,9.06,2.98,2.48,,2.40,,5.08,1.90,1.82
2023-03-12 00:50:00,3.36,,1.74,,6.70,8.90,3,2.52,,2.42,,5.14,1.92,1.80
2023-03-12 00:52:00,3.34,,,2,6.52,15.8,3.14,2.42,,2.40,94.3,5.08,1.84,
2023-03-12 00:54:00,3.32,,1.82,,6.44,8.46,2.94,2.46,,2.38,,5.08,1.92,1.76
2023-03-12 00:56:00,3.62,,1.52,,6.62,8.28,2.54,2.52,,2.22,,5.10,1.84,1.76
2023-03-12 00:58:00,3.40,,1.52,,6.48,8.40,3.08,2.34,,2.22,,5.14,1.96,1.76
2023-03-12 01:00:00,3.26,,1.76,,6.74,8.60,3.16,2.34,,2.34,,5.16,1.98,1.76
2023-03-12 01:02:00,3.18,,,2.04,6.74,15.3,3.02,2.46,,2.18,101,5.10,1.94,
2023-03-12 01:04:00,3.26,,1.82,,6.60,8.58,2.78,2.52,,2.40,,5.12,1.88,1.76
2023-03-12 01:06:00,3.58,1.52,,,6.90,8.82,3.04,2.52,,2.32,,5.00,1.88,1.76
2023-03-12 01:08:00,3.38,,1.52,,6.64,8.32,3.04,2.44,,2.36,,5.06,1.82,1.76
2023-03-12 01:10:00,3.44,,1.74,,6.44,8.24,2.88,2.52,,2.40,,5.08,1.88,1.72
2023-03-12 01:12:00,3.20,,,,6.64,14.2,2.92,2.52,,2.34,99.5,5.10,1.84,1.74
2023-03-12 01:14:00,3.28,,1.82,,6.74,8.38,2.80,2.44,,2.14,,5.16,1.98,1.74
2023-03-12 01:16:00,3.46,,1.52,,6.48,8.48,2.82,2.36,,2.14,,5.08,1.94,1.72
2023-03-12 01:18:00,3.24,,1.52,,6.44,8.30,2.68,2.50,,2.24,,5.06,1.94,1.72
2023-03-12 01:20:00,3.18,,1.74,,6.62,8.62,2.58,2.58,,2.38,,5.04,1.92,1.74
2023-03-12 01:22:00,3.12,,,,6.80,8.04,3.06,2.44,,2.12,86.9,5.06,1.92,1.74
2023-03-12 01:24:00,3.28,,1.82,,6.64,7.94,2.98,2.50,,2.24,,5.08,1.80,1.74
2023-03-12 01:26:00,3.40,,1.52,,6.92,8.36,3.06,2.54,,2.18,,5.04,1.96,1.70
2023-03-12 01:28:00,3.08,,1.52,,6.66,8.10,2.60,2.46,,2.32,,5.10,1.88,1.70
2023-03-12 01:30:00,3.28,,1.74,,6.76,8,2.70,2.62,,2.28,,5.06,1.84,1.74
2023-03-12 01:32:00,3.32,,,,6.84,8.20,3.06,2.54,,2.16,68.4,5.10,1.80,1.74
2023-03-12 01:34:00,3.16,,1.82,,6.50,8.70,2.74,2.44,,2.28,,5.06,1.98,1.74
2023-03-12 01:36:00,3.28,,1.52,,6.90,7.82,2.98,2.50,,2.24,,5.10,1.94,1.68
2023-03-12 01:38:00,3.10,,1.52,,6.82,8.12,2.64,2.44,,2.22,,5.06,1.84,1.74
2023-03-12 01:40:00,3.18,,1.74,,6.70,8.16,2.56,2.50,,2.26,,5.12,1.86,1.70
2023-03-12 01:42:00,3.42,,,,6.78,8.30,2.94,2.42,,2.18,51.7,5.12,1.94,1.72
2023-03-12 01:44:00,3.14,,2,2.12,6.62,8.42,3,2.46,,2.32,,5.06,1.90,
