"Time","avg","min","max"
2023-03-21 08:20:00,88.3,88.3,88.3
2023-03-21 08:22:00,90.2,90.2,90.2
2023-03-21 08:24:00,95.0,95.0,95.0
2023-03-21 08:26:00,92.0,92.0,92.0
2023-03-21 08:28:00,89.5,89.5,89.5
2023-03-21 08:30:00,87.5,87.5,87.5
2023-03-21 08:32:00,89.6,89.6,89.6
2023-03-21 08:34:00,90.9,90.9,90.9
2023-03-21 08:36:00,93.7,93.7,93.7
2023-03-21 08:38:00,90.8,90.8,90.8
2023-03-21 08:40:00,88.9,88.9,88.9
2023-03-21 08:42:00,92.2,92.2,92.2
2023-03-21 08:44:00,91.2,91.2,91.2
2023-03-21 08:46:00,138,138,138
2023-03-21 08:48:00,88.8,88.8,88.8
2023-03-21 08:50:00,88.0,88.0,88.0
2023-03-21 08:52:00,89.8,89.8,89.8
2023-03-21 08:54:00,88.9,88.9,88.9
2023-03-21 08:56:00,268,268,268
2023-03-21 08:58:00,256,256,256
2023-03-21 09:00:00,87.3,87.3,87.3
2023-03-21 09:02:00,89.5,89.5,89.5
2023-03-21 09:04:00,89.8,89.8,89.8
2023-03-21 09:06:00,93.8,93.8,93.8
2023-03-21 09:08:00,155,155,155
2023-03-21 09:10:00,89.3,89.3,89.3
2023-03-21 09:12:00,90.0,90.0,90.0
2023-03-21 09:14:00,87.9,87.9,87.9
2023-03-21 09:16:00,93.1,93.1,93.1
2023-03-21 09:18:00,89.8,89.8,89.8
2023-03-21 09:20:00,89.0,89.0,89.0
2023-03-21 09:22:00,89.9,89.9,89.9
2023-03-21 09:24:00,87.2,87.2,87.2
2023-03-21 09:26:00,94.5,94.5,94.5
2023-03-21 09:28:00,88.7,88.7,88.7
2023-03-21 09:30:00,90.1,90.1,90.1
2023-03-21 09:32:00,88.6,88.6,88.6
2023-03-21 09:34:00,88.4,88.4,88.4
2023-03-21 09:36:00,94.2,94.2,94.2
2023-03-21 09:38:00,88.2,88.2,88.2
2023-03-21 09:40:00,140,140,140
2023-03-21 09:42:00,89.0,89.0,89.0
2023-03-21 09:44:00,87.3,87.3,87.3
2023-03-21 09:46:00,93.1,93.1,93.1
2023-03-21 09:48:00,88.7,88.7,88.7
2023-03-21 09:50:00,214,214,214
2023-03-21 09:52:00,89.8,89.8,89.8
2023-03-21 09:54:00,87.7,87.7,87.7
2023-03-21 09:56:00,94.4,94.4,94.4
2023-03-21 09:58:00,87.4,87.4,87.4
2023-03-21 10:00:00,183,183,183
2023-03-21 10:02:00,281,281,281
2023-03-21 10:04:00,88.2,88.2,88.2
2023-03-21 10:06:00,94.4,94.4,94.4
2023-03-21 10:08:00,88.6,88.6,88.6
2023-03-21 10:10:00,88.7,88.7,88.7
2023-03-21 10:12:00,90.0,90.0,90.0
2023-03-21 10:14:00,88.7,88.7,88.7
2023-03-21 10:16:00,95.0,95.0,95.0
2023-03-21 10:18:00,86.8,86.8,86.8
2023-03-21 10:20:00,86.7,86.7,86.7
2023-03-21 10:22:00,88.5,88.5,88.5
2023-03-21 10:24:00,95.0,95.0,95.0
2023-03-21 10:26:00,93.7,93.7,93.7
2023-03-21 10:28:00,88.7,88.7,88.7
2023-03-21 10:30:00,88.5,88.5,88.5
2023-03-21 10:32:00,90.3,90.3,90.3
2023-03-21 10:34:00,177,177,177
2023-03-21 10:36:00,95.1,95.1,95.1
2023-03-21 10:38:00,88.3,88.3,88.3
2023-03-21 10:40:00,89.3,89.3,89.3
2023-03-21 10:42:00,91.9,91.9,91.9
2023-03-21 10:44:00,223,223,223
2023-03-21 10:46:00,93.1,93.1,93.1
2023-03-21 10:48:00,89.4,89.4,89.4
2023-03-21 10:50:00,88.5,88.5,88.5
2023-03-21 10:52:00,89.4,89.4,89.4
2023-03-21 10:54:00,136,136,136
2023-03-21 10:56:00,93.2,93.2,93.2
2023-03-21 10:58:00,89.8,89.8,89.8
2023-03-21 11:00:00,87.9,87.9,87.9
2023-03-21 11:02:00,90.3,90.3,90.3
2023-03-21 11:04:00,88.8,88.8,88.8
2023-03-21 11:06:00,92.3,92.3,92.3
2023-03-21 11:08:00,88.8,88.8,88.8
2023-03-21 11:10:00,88.4,88.4,88.4
2023-03-21 11:12:00,91.1,91.1,91.1
2023-03-21 11:14:00,88.7,88.7,88.7
2023-03-21 11:16:00,110,110,110
2023-03-21 11:18:00,87.0,87.0,87.0
2023-03-21 11:20:00,87.1,87.1,87.1
2023-03-21 11:22:00,88.7,88.7,88.7
2023-03-21 11:24:00,87.9,87.9,87.9
2023-03-21 11:26:00,190,190,190
2023-03-21 11:28:00,88.4,88.4,88.4
2023-03-21 11:30:00,87.9,87.9,87.9
2023-03-21 11:32:00,89.9,89.9,89.9
2023-03-21 11:34:00,89.5,89.5,89.5
2023-03-21 11:36:00,205,205,205
2023-03-21 11:38:00,89.3,89.3,89.3
2023-03-21 11:40:00,87.6,87.6,87.6
2023-03-21 11:42:00,89.7,89.7,89.7
2023-03-21 11:44:00,88.9,88.9,88.9
2023-03-21 11:46:00,124,124,124
2023-03-21 11:48:00,90.2,90.2,90.2
2023-03-21 11:50:00,88.0,88.0,88.0
2023-03-21 11:52:00,89.7,89.7,89.7
2023-03-21 11:54:00,89.3,89.3,89.3
2023-03-21 11:56:00,93.3,93.3,93.3
2023-03-21 11:58:00,91.0,91.0,91.0
2023-03-21 12:00:00,88.9,88.9,88.9
2023-03-21 12:02:00,89.7,89.7,89.7
2023-03-21 12:04:00,87.2,87.2,87.2
2023-03-21 12:06:00,93.8,93.8,93.8
2023-03-21 12:08:00,119,119,119
2023-03-21 12:10:00,87.2,87.2,87.2
2023-03-21 12:12:00,89.6,89.6,89.6
2023-03-21 12:14:00,87.1,87.1,87.1
2023-03-21 12:16:00,91.8,91.8,91.8
2023-03-21 12:18:00,202,202,202
2023-03-21 12:20:00,88.5,88.5,88.5
2023-03-21 12:22:00,90.6,90.6,90.6
2023-03-21 12:24:00,89.5,89.5,89.5
2023-03-21 12:26:00,94.6,94.6,94.6
2023-03-21 12:28:00,187,187,187
2023-03-21 12:30:00,89.7,89.7,89.7
2023-03-21 12:32:00,90.3,90.3,90.3
2023-03-21 12:34:00,88.0,88.0,88.0
2023-03-21 12:36:00,93.6,93.6,93.6
2023-03-21 12:38:00,103,103,103
2023-03-21 12:40:00,88.5,88.5,88.5
2023-03-21 12:42:00,90.5,90.5,90.5
2023-03-21 12:44:00,89.5,89.5,89.5
2023-03-21 12:46:00,92.6,92.6,92.6
2023-03-21 12:48:00,86.8,86.8,86.8
2023-03-21 12:50:00,265,265,265
2023-03-21 12:52:00,110,110,110
2023-03-21 12:54:00,88.9,88.9,88.9
2023-03-21 12:56:00,91.4,91.4,91.4
2023-03-21 12:58:00,87.2,87.2,87.2
2023-03-21 13:00:00,90.1,90.1,90.1
2023-03-21 13:02:00,195,195,195
2023-03-21 13:04:00,91.1,91.1,91.1
2023-03-21 13:06:00,92.9,92.9,92.9
2023-03-21 13:08:00,87.6,87.6,87.6
2023-03-21 13:10:00,90.7,90.7,90.7
2023-03-21 13:12:00,198,198,198
2023-03-21 13:14:00,89.5,89.5,89.5
2023-03-21 13:16:00,93.0,93.0,93.0
2023-03-21 13:18:00,88.3,88.3,88.3
2023-03-21 13:20:00,91.1,91.1,91.1
2023-03-21 13:22:00,112,112,112
2023-03-21 13:24:00,90.3,90.3,90.3
2023-03-21 13:26:00,93.6,93.6,93.6
2023-03-21 13:28:00,89.1,89.1,89.1
2023-03-21 13:30:00,90.1,90.1,90.1
2023-03-21 13:32:00,90.1,90.1,90.1
2023-03-21 13:34:00,90.2,90.2,90.2
2023-03-21 13:36:00,96.4,96.4,96.4
2023-03-21 13:38:00,89.0,89.0,89.0
2023-03-21 13:40:00,89.8,89.8,89.8
2023-03-21 13:42:00,90.8,90.8,90.8
2023-03-21 13:44:00,131,131,131
2023-03-21 13:46:00,94.7,94.7,94.7
2023-03-21 13:48:00,90.4,90.4,90.4
2023-03-21 13:50:00,89.0,89.0,89.0
2023-03-21 13:52:00,90.1,90.1,90.1
2023-03-21 13:54:00,252,252,252
2023-03-21 13:56:00,268,268,268
2023-03-21 13:58:00,88.5,88.5,88.5
2023-03-21 14:00:00,89.8,89.8,89.8
2023-03-21 14:02:00,90.1,90.1,90.1
2023-03-21 14:04:00,89.1,89.1,89.1
2023-03-21 14:06:00,125,125,125
2023-03-21 14:08:00,91.8,91.8,91.8
2023-03-21 14:10:00,89.3,89.3,89.3
2023-03-21 14:12:00,90.2,90.2,90.2
2023-03-21 14:14:00,90.3,90.3,90.3
2023-03-21 14:16:00,94.0,94.0,94.0
2023-03-21 14:18:00,90.6,90.6,90.6
2023-03-21 14:20:00,90.1,90.1,90.1
2023-03-21 14:22:00,90.3,90.3,90.3
2023-03-21 14:24:00,89.7,89.7,89.7
2023-03-21 14:26:00,94.1,94.1,94.1
2023-03-21 14:28:00,121,121,121
2023-03-21 14:30:00,88.7,88.7,88.7
2023-03-21 14:32:00,90.6,90.6,90.6
2023-03-21 14:34:00,89.7,89.7,89.7
2023-03-21 14:36:00,95.4,95.4,95.4
2023-03-21 14:38:00,204,204,204
2023-03-21 14:40:00,88.2,88.2,88.2
2023-03-21 14:42:00,91.8,91.8,91.8
2023-03-21 14:44:00,90.7,90.7,90.7
2023-03-21 14:46:00,95.5,95.5,95.5
2023-03-21 14:48:00,187,187,187
2023-03-21 14:50:00,87.8,87.8,87.8
2023-03-21 14:52:00,92.2,92.2,92.2
2023-03-21 14:54:00,89.0,89.0,89.0
2023-03-21 14:56:00,94.6,94.6,94.6
2023-03-21 14:58:00,90.9,90.9,90.9
2023-03-21 15:00:00,89.6,89.6,89.6
2023-03-21 15:02:00,93.1,93.1,93.1
2023-03-21 15:04:00,89.7,89.7,89.7
2023-03-21 15:06:00,94.6,94.6,94.6
2023-03-21 15:08:00,89.6,89.6,89.6
2023-03-21 15:10:00,89.2,89.2,89.2
2023-03-21 15:12:00,92.1,92.1,92.1
2023-03-21 15:14:00,89.5,89.5,89.5
2023-03-21 15:16:00,94.0,94.0,94.0
2023-03-21 15:18:00,88.9,88.9,88.9
2023-03-21 15:20:00,89.9,89.9,89.9
2023-03-21 15:22:00,91.1,91.1,91.1
2023-03-21 15:24:00,88.7,88.7,88.7
2023-03-21 15:26:00,94.4,94.4,94.4
2023-03-21 15:28:00,88.9,88.9,88.9
2023-03-21 15:30:00,89.4,89.4,89.4
2023-03-21 15:32:00,91.1,91.1,91.1
2023-03-21 15:34:00,89.2,89.2,89.2
2023-03-21 15:36:00,96.4,96.4,96.4
2023-03-21 15:38:00,88.6,88.6,88.6
2023-03-21 15:40:00,89.4,89.4,89.4
2023-03-21 15:42:00,89.7,89.7,89.7
2023-03-21 15:44:00,90.6,90.6,90.6
2023-03-21 15:46:00,95.0,95.0,95.0
2023-03-21 15:48:00,89.2,89.2,89.2
2023-03-21 15:50:00,88.9,88.9,88.9
2023-03-21 15:52:00,88.4,88.4,88.4
2023-03-21 15:54:00,88.6,88.6,88.6
2023-03-21 15:56:00,93.3,93.3,93.3
2023-03-21 15:58:00,88.4,88.4,88.4
2023-03-21 16:00:00,89.7,89.7,89.7
2023-03-21 16:02:00,89.1,89.1,89.1
2023-03-21 16:04:00,89.3,89.3,89.3
2023-03-21 16:06:00,104,104,104
2023-03-21 16:08:00,93.1,93.1,93.1
2023-03-21 16:10:00,94.8,94.8,94.8
2023-03-21 16:12:00,91.5,91.5,91.5
2023-03-21 16:14:00,89.8,89.8,89.8
2023-03-21 16:16:00,95.7,95.7,95.7
2023-03-21 16:18:00,197,197,197
2023-03-21 16:20:00,90.7,90.7,90.7
2023-03-21 16:22:00,89.0,89.0,89.0
2023-03-21 16:24:00,89.8,89.8,89.8
2023-03-21 16:26:00,92.5,92.5,92.5
2023-03-21 16:28:00,105,105,105
2023-03-21 16:30:00,90.1,90.1,90.1
2023-03-21 16:32:00,90.1,90.1,90.1
2023-03-21 16:34:00,89.6,89.6,89.6
2023-03-21 16:36:00,92.8,92.8,92.8
2023-03-21 16:38:00,91.2,91.2,91.2
2023-03-21 16:40:00,88.9,88.9,88.9
2023-03-21 16:42:00,90.2,90.2,90.2
2023-03-21 16:44:00,90.6,90.6,90.6
2023-03-21 16:46:00,92.8,92.8,92.8
2023-03-21 16:48:00,92.1,92.1,92.1
2023-03-21 16:50:00,136,136,136
2023-03-21 16:52:00,89.4,89.4,89.4
2023-03-21 16:54:00,91.0,91.0,91.0
2023-03-21 16:56:00,93.1,93.1,93.1
2023-03-21 16:58:00,91.4,91.4,91.4
2023-03-21 17:00:00,214,214,214
2023-03-21 17:02:00,90.0,90.0,90.0
2023-03-21 17:04:00,90.8,90.8,90.8
2023-03-21 17:06:00,93.7,93.7,93.7
2023-03-21 17:08:00,90.8,90.8,90.8
2023-03-21 17:10:00,167,167,167
2023-03-21 17:12:00,91.2,91.2,91.2
2023-03-21 17:14:00,90.1,90.1,90.1
2023-03-21 17:16:00,93.6,93.6,93.6
2023-03-21 17:18:00,89.7,89.7,89.7
2023-03-21 17:20:00,92.8,92.8,92.8
2023-03-21 17:22:00,90.5,90.5,90.5
2023-03-21 17:24:00,89.4,89.4,89.4
2023-03-21 17:26:00,93.9,93.9,93.9
2023-03-21 17:28:00,90.5,90.5,90.5
2023-03-21 17:30:00,88.1,88.1,88.1
2023-03-21 17:32:00,90.3,90.3,90.3
2023-03-21 17:34:00,88.4,88.4,88.4
2023-03-21 17:36:00,97.1,97.1,97.1
2023-03-21 17:38:00,90.5,90.5,90.5
2023-03-21 17:40:00,89.2,89.2,89.2
2023-03-21 17:42:00,156,156,156
2023-03-21 17:44:00,88.9,88.9,88.9
2023-03-21 17:46:00,93.8,93.8,93.8
2023-03-21 17:48:00,90.6,90.6,90.6
2023-03-21 17:50:00,89.9,89.9,89.9
2023-03-21 17:52:00,221,221,221
2023-03-21 17:54:00,89.4,89.4,89.4
2023-03-21 17:56:00,93.9,93.9,93.9
2023-03-21 17:58:00,90.4,90.4,90.4
2023-03-21 18:00:00,89.8,89.8,89.8
2023-03-21 18:02:00,154,154,154
2023-03-21 18:04:00,89.9,89.9,89.9
2023-03-21 18:06:00,95.9,95.9,95.9
2023-03-21 18:08:00,90.8,90.8,90.8
2023-03-21 18:10:00,91.2,91.2,91.2
2023-03-21 18:12:00,89.6,89.6,89.6
2023-03-21 18:14:00,91.4,91.4,91.4
2023-03-21 18:16:00,95.2,95.2,95.2
2023-03-21 18:18:00,90.2,90.2,90.2
2023-03-21 18:20:00,90.4,90.4,90.4
2023-03-21 18:22:00,88.8,88.8,88.8
2023-03-21 18:24:00,89.9,89.9,89.9
2023-03-21 18:26:00,92.4,92.4,92.4
2023-03-21 18:28:00,91.1,91.1,91.1
2023-03-21 18:30:00,89.5,89.5,89.5
2023-03-21 18:32:00,88.5,88.5,88.5
2023-03-21 18:34:00,175,175,175
2023-03-21 18:36:00,94.0,94.0,94.0
2023-03-21 18:38:00,90.7,90.7,90.7
2023-03-21 18:40:00,89.5,89.5,89.5
2023-03-21 18:42:00,89.3,89.3,89.3
2023-03-21 18:44:00,221,221,221
2023-03-21 18:46:00,95.3,95.3,95.3
2023-03-21 18:48:00,90.5,90.5,90.5
2023-03-21 18:50:00,88.9,88.9,88.9
2023-03-21 18:52:00,89.0,89.0,89.0
2023-03-21 18:54:00,141,141,141
2023-03-21 18:56:00,93.9,93.9,93.9
2023-03-21 18:58:00,89.3,89.3,89.3
2023-03-21 19:00:00,88.1,88.1,88.1

