"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","8765/TCP","9093/TCP","9443/TCP"
2023-03-21 05:26:00,3.58,1.88,2.08,6.22,9.08,3.30,2.48,2.04,,5.16,,1.72,
2023-03-21 05:28:00,3.42,,,6.20,8.86,3.38,2.56,2.10,67.5,5.18,,1.68,1.66
2023-03-21 05:30:00,3.38,,,6.62,8.84,3.40,2.54,2.10,,5.14,1.62,1.68,1.70
2023-03-21 05:32:00,3.52,1.62,,6.16,8.44,3.18,2.52,2.02,,5.20,,1.66,1.68
2023-03-21 05:34:00,3.44,,,6,8.60,3.20,2.50,1.98,,5.10,1.62,1.64,1.68
2023-03-21 05:36:00,3.62,1.88,1.96,6.34,8.80,3.18,2.54,2.06,,5.16,,1.74,
2023-03-21 05:38:00,3.50,,,6.04,8.76,3.24,2.52,2.06,4.92,5.12,1.62,,1.80
2023-03-21 05:40:00,3.40,,,6.32,8.82,3.02,2.48,2.06,,5.20,1.68,1.68,1.68
2023-03-21 05:42:00,3.34,1.62,,6.10,8.94,3.14,2.48,1.94,,5.16,,1.64,1.68
2023-03-21 05:44:00,3.38,,,5.96,9.08,3.04,2.50,2.04,,5.20,1.60,1.62,1.68
2023-03-21 05:46:00,3.50,2.06,1.88,6.54,9.16,3.10,2.50,1.98,,5.14,,,1.68
2023-03-21 05:48:00,3.40,,,6.08,9.18,3.18,2.50,1.94,,5.12,1.64,1.64,1.66
2023-03-21 05:50:00,3.18,,,6.16,8.96,3.26,2.50,2,,5.18,1.64,1.64,1.68
2023-03-21 05:52:00,3.34,1.62,,6.26,9.26,3.20,2.52,1.92,,5.18,,1.62,1.66
2023-03-21 05:54:00,3.40,,,6.30,8.68,3.28,2.52,1.92,,5.24,1.66,1.60,1.66
2023-03-21 05:56:00,3.42,1.88,1.80,6.54,8.74,3.14,2.58,1.96,,5.20,,,1.70
2023-03-21 05:58:00,3.32,1.58,,6.20,8.80,3.30,2.52,1.96,,5.14,1.62,,1.68
2023-03-21 06:00:00,3.40,,,6.16,15.6,3.26,2.56,1.96,24.0,5.24,,1.68,1.68
2023-03-21 06:02:00,3.40,1.62,,6.26,8.92,3.24,2.60,2.04,,5.14,,1.74,1.70
2023-03-21 06:04:00,3.42,,,6.28,8.92,3.24,2.54,2,,5.16,1.60,1.66,1.68
2023-03-21 06:06:00,3.44,2.54,2.60,6.84,8.82,3.32,2.52,2.04,,5.22,,,1.76
2023-03-21 06:08:00,3.42,1.66,,6.22,8.94,3.06,2.54,2.04,,5.14,,1.64,1.76
2023-03-21 06:10:00,3.44,,,6.34,15.5,3.36,2.44,1.96,89.6,5.22,,1.62,1.68
2023-03-21 06:12:00,3.40,1.62,,6.28,9.08,3.30,2.52,2.04,,5.20,,1.62,1.66
2023-03-21 06:14:00,3.46,,,6.18,8.86,3.18,2.52,1.84,,5.22,1.58,1.72,1.68
2023-03-21 06:16:00,3.38,1.88,2.24,6.50,8.84,3.20,2.52,2.04,,5.26,,,1.76
2023-03-21 06:18:00,3.22,,,6.04,8.92,3.26,2.50,2.02,,5.20,1.64,1.66,1.78
2023-03-21 06:20:00,3.36,,,6.04,10.8,3.14,2.52,2.02,90.7,5.20,,1.74,1.68
2023-03-21 06:22:00,3.32,1.62,,6.30,9.06,3.24,2.50,2.06,,5.20,,1.72,1.68
2023-03-21 06:24:00,3.34,,,6.20,8.86,3.30,2.50,2,,5.22,1.60,1.66,1.68
2023-03-21 06:26:00,3.60,1.88,2.16,6.60,9,3.26,2.52,1.92,,5.24,,,1.70
2023-03-21 06:28:00,3.32,,,6.10,8.44,3.18,2.52,1.98,,5.22,1.62,1.70,1.68
2023-03-21 06:30:00,3.32,,,6.28,8.78,3.30,2.50,2.08,21.7,5.16,,1.62,1.66
2023-03-21 06:32:00,3.56,1.62,,6.28,8.60,3.14,2.52,1.90,,5.16,,1.62,1.70
2023-03-21 06:34:00,3.26,,,6.16,8.98,3.22,2.50,1.88,,5.16,1.62,1.68,1.66
2023-03-21 06:36:00,3.64,1.88,2.18,6.66,9.12,3.12,2.44,1.86,,5.18,,1.68,
2023-03-21 06:38:00,3.28,1.58,,6.06,8.92,3.18,2.52,2.06,,5.18,,1.68,1.68
2023-03-21 06:40:00,3.42,,,6.22,9.24,3.32,2.50,2.10,,5.24,1.64,1.70,1.68
2023-03-21 06:42:00,3.48,1.62,,6.64,9.02,3.22,2.54,2.06,,5.20,,1.70,1.68
2023-03-21 06:44:00,3.28,,,6.12,9.04,3.28,2.52,2.02,,5.24,1.62,1.62,1.68
2023-03-21 06:46:00,3.56,2.06,2.44,6.70,9.28,3.20,2.52,2.10,,5.20,,,1.66
2023-03-21 06:48:00,3.38,,,6.22,8.90,3.20,2.52,2.06,,5.22,1.62,1.62,1.68
2023-03-21 06:50:00,3.38,,,6.28,9.10,3.24,2.52,2.02,,5.18,1.66,1.70,1.66
2023-03-21 06:52:00,3.46,,1.76,6.50,14.3,3.06,2.50,1.96,5.78,5.18,,,1.68
2023-03-21 06:54:00,3.42,,,6.12,9,3.32,2.48,2.04,,5.24,1.62,1.68,1.68
2023-03-21 06:56:00,3.62,1.88,2.34,6.36,9,3.14,2.54,2.04,,5.16,,1.68,
2023-03-21 06:58:00,3.28,,,6.06,8.76,3.28,2.48,1.98,,5.16,1.64,1.70,1.68
2023-03-21 07:00:00,3.34,,,6.36,8.80,3.22,2.44,2,,5.20,1.60,1.68,1.68
2023-03-21 07:02:00,3.42,,1.96,6.48,15.8,3.36,2.44,1.96,70.2,5.18,,,1.80
2023-03-21 07:04:00,3.36,,,6.18,9.16,3.24,2.52,1.96,,5.16,1.58,1.68,1.68
2023-03-21 07:06:00,3.52,1.88,2.12,6.50,8.96,3.08,2.58,2.06,,5.24,,,1.68
2023-03-21 07:08:00,3.40,1.66,,6.30,8.52,3.08,2.52,1.98,,5.16,,1.62,1.68
2023-03-21 07:10:00,3.32,,,6.14,8.80,3.16,2.48,2.06,,5.16,1.60,1.66,1.66
2023-03-21 07:12:00,3.30,,,6.34,14.9,3.32,2.54,2.10,97.8,5.20,,1.62,1.70
2023-03-21 07:14:00,3.28,,,6.20,8.72,3.30,2.50,2.04,,5.12,1.56,1.68,1.68
2023-03-21 07:16:00,3.58,1.88,1.88,6.46,8.72,3.16,2.46,2.06,,5.20,,,1.68
2023-03-21 07:18:00,3.42,1.58,,6.14,8.74,3.28,2.50,2.06,,5.18,1.62,,1.68
2023-03-21 07:20:00,3.48,,,6.30,8.94,3.32,2.50,2.08,,5.18,1.62,1.68,1.66
2023-03-21 07:22:00,3.48,,,6.48,8.60,3.30,2.54,2.08,44.8,5.08,,1.66,1.70
2023-03-21 07:24:00,3.36,,,6.18,8.66,3.38,2.52,2,,5.24,1.62,1.54,1.66
2023-03-21 07:26:00,3.50,1.88,2.16,6.58,8.58,3.18,2.54,2,,5.20,,1.70,
2023-03-21 07:28:00,3.28,,,6.40,8.86,3.20,2.50,2,,5.12,1.60,1.76,1.68
2023-03-21 07:30:00,3.34,,,6.12,8.70,3.30,2.50,2.02,,5.22,1.62,1.66,1.68
2023-03-21 07:32:00,3.52,,,6.24,8.54,3.26,2.46,2.02,,5.16,1.64,1.64,1.68
2023-03-21 07:34:00,3.38,,,6.18,8.64,3.30,2.52,1.96,,5.20,1.60,1.58,1.78
2023-03-21 07:36:00,3.58,1.88,2.12,6.76,8.76,3.14,2.48,2.02,,5.18,,,1.68
2023-03-21 07:38:00,3.30,,,6.28,9.26,3.16,2.50,2.02,,5.28,1.62,1.66,1.70
2023-03-21 07:40:00,3.46,,,6.32,9.30,3.10,2.48,2.04,,5.22,1.62,1.68,1.68
2023-03-21 07:42:00,3.42,,,6.26,9.14,3.20,2.48,2.02,,5.22,1.64,1.64,1.68
2023-03-21 07:44:00,3.38,,,6.20,9.18,3.16,2.54,2.06,,5.18,1.64,1.70,1.68
2023-03-21 07:46:00,3.60,2.06,2.22,6.40,9.08,3.14,2.52,1.94,,5.14,,1.70,
2023-03-21 07:48:00,3.26,1.58,,6.44,9.20,3.24,2.48,1.98,,5.22,,1.64,1.70
2023-03-21 07:50:00,3.46,,,6.06,9,3.16,2.44,2,,5.16,1.60,1.66,1.68
2023-03-21 07:52:00,3.38,1.62,,6.10,8.82,3.08,2.52,2.00,,5.18,,1.66,1.68
2023-03-21 07:54:00,3.44,,,6.06,16,3.20,2.54,2.08,46.0,5.20,,1.70,1.66
2023-03-21 07:56:00,3.60,1.88,2.10,6.24,8.86,3.30,2.50,2,,5.14,,1.70,
2023-03-21 07:58:00,3.48,,,6.24,9.06,3.30,2.50,2.06,,5.24,1.64,1.70,1.68
2023-03-21 08:00:00,3.42,,,6.04,9.04,3.24,2.54,1.96,,5.24,1.64,1.66,1.68
2023-03-21 08:02:00,3.52,1.62,,6.18,8.70,3.34,2.56,2.02,,5.12,,1.68,1.66
2023-03-21 08:04:00,3.50,,,6.18,16.0,3.54,2.58,2.04,99.2,5.24,,1.68,1.64
2023-03-21 08:06:00,3.70,1.88,2.02,6.20,8.84,3.24,2.52,2.06,,5.18,,1.70,
2023-03-21 08:08:00,3.44,1.66,,6.02,9.12,3.34,2.50,1.96,,5.16,,1.68,1.70
2023-03-21 08:10:00,3.42,,,6.16,8.76,3.14,2.58,2.06,,5.22,1.62,1.54,1.74
2023-03-21 08:12:00,3.54,,,6.52,8.78,3.18,2.50,1.96,,5.22,1.64,1.72,1.66
2023-03-21 08:14:00,3.36,,,6.32,8.64,3.40,2.46,1.94,67.8,5.24,,1.68,1.70
2023-03-21 08:16:00,3.68,1.88,2,6.22,8.78,3.26,2.50,2.04,,5.20,,,1.64
2023-03-21 08:18:00,3.40,,,6.24,9.02,3.26,2.56,1.92,,5.16,1.64,1.68,1.66
2023-03-21 08:20:00,3.26,,,6.18,8.86,3.04,2.48,1.98,,5.20,1.60,1.68,1.68
2023-03-21 08:22:00,3.30,1.62,,6.22,8.76,3.36,2.54,2.12,,5.16,,1.70,1.68
2023-03-21 08:24:00,3.32,,,6.58,8.56,3.14,2.50,2,5.56,5.18,,1.62,1.68
2023-03-21 08:26:00,3.58,1.88,1.86,6.40,8.34,3.20,2.48,1.98,,5.14,,,1.66
2023-03-21 08:28:00,3.46,,,5.98,8.86,3.14,2.52,2,,5.18,1.60,1.68,1.68
2023-03-21 08:30:00,3.26,,,6.16,8.48,3.10,2.46,2,,5.24,1.60,1.70,1.66
2023-03-21 08:32:00,3.40,1.62,,6.36,8,3.26,2.54,2.04,,5.22,,1.72,1.68
2023-03-21 08:34:00,3.46,,,6.40,9.32,3.36,2.52,2.06,,5.16,1.60,1.68,1.68
2023-03-21 08:36:00,3.58,1.88,1.76,6.26,9.18,3.30,2.52,2.08,,5.18,,,1.68
2023-03-21 08:38:00,3.46,1.58,,6.18,9.08,3.30,2.46,2,,5.16,,1.64,1.66
2023-03-21 08:40:00,3.42,,,6.12,9.24,3.12,2.54,2.06,,5.20,1.60,1.66,1.66
2023-03-21 08:42:00,3.50,,,6.40,8.90,3.34,2.54,2.04,,5.20,1.66,1.66,1.68
2023-03-21 08:44:00,3.34,,,6.40,8.92,3.18,2.48,2.04,,5.16,1.62,1.66,1.68
2023-03-21 08:46:00,3.68,2.06,2.86,6.56,16.1,3.10,2.54,2.02,23.0,5.18,,,
2023-03-21 08:48:00,3.44,1.58,,6.16,8.94,3.32,2.56,2.06,,5.18,1.62,,1.66
2023-03-21 08:50:00,3.44,,,6.14,8.92,3.02,2.48,2.04,,5.20,1.60,1.64,1.68
2023-03-21 08:52:00,3.32,1.62,,6.32,9.06,3.20,2.52,2.02,,5.24,,1.66,1.68
2023-03-21 08:54:00,3.38,,,6.24,9.04,3.36,2.48,2.04,,5.18,1.60,1.64,1.68
2023-03-21 08:56:00,3.56,1.88,2.22,6.48,9.02,3.36,2.46,2.04,148,5.18,,,
2023-03-21 08:58:00,3.20,,,6.32,20.9,3.30,2.54,1.86,119,5.14,,1.72,1.68
2023-03-21 09:00:00,3.48,,,6.36,8.74,3.16,2.50,2,,5.20,1.60,1.74,1.68
2023-03-21 09:02:00,3.34,1.62,,6.24,9.08,3.22,2.50,2.02,,5.20,,1.70,1.68
2023-03-21 09:04:00,3.22,,,6.40,9.10,3.28,2.52,1.94,,5.16,1.62,1.64,1.68
2023-03-21 09:06:00,3.56,1.88,2.14,6.42,9.10,3.20,2.48,1.92,,5.20,,,1.78
2023-03-21 09:08:00,3.34,1.66,,6.26,9.08,3.04,2.44,1.94,59.3,5.14,,,1.68
2023-03-21 09:10:00,3.44,,,6.36,9.06,3.30,2.50,2.12,,5.18,1.56,1.68,1.68
2023-03-21 09:12:00,3.52,1.62,,6.10,9.10,3.32,2.50,2.10,,5.20,,1.62,1.68
2023-03-21 09:14:00,3.42,,,6.14,8.54,3.24,2.52,2.04,,5.20,1.62,1.74,1.68
2023-03-21 09:16:00,3.48,1.88,2.22,6.52,9.08,3.14,2.48,2.06,,5.20,,,1.68
2023-03-21 09:18:00,3.36,,,6.40,8.64,3.36,2.48,2.08,,5.20,1.64,1.66,1.68
2023-03-21 09:20:00,3.38,,,6.32,9.02,3.12,2.54,2.06,,5.20,1.62,1.66,1.68
2023-03-21 09:22:00,3.50,,,6.42,8.48,3.32,2.54,2.06,,5.14,1.64,1.74,1.68
2023-03-21 09:24:00,3.32,1.52,,6.24,8.70,3.18,2.50,2.02,,5.18,,1.64,1.68
2023-03-21 09:26:00,3.62,2.02,2.82,6.48,8.72,3.28,2.50,2.02,,5.18,,,1.66
2023-03-21 09:28:00,3.32,1.66,,6.40,9.04,3.16,2.52,2.08,,5.26,,1.62,1.68
2023-03-21 09:30:00,3.38,,,6.52,9,3.30,2.48,2.02,,5.14,1.66,1.74,1.70
2023-03-21 09:32:00,3.20,1.62,,6.42,8.90,3.16,2.58,1.98,,5.18,,1.64,1.68
2023-03-21 09:34:00,3.14,,,6.24,9.14,3.28,2.54,1.98,,5.20,1.64,1.66,1.80
2023-03-21 09:36:00,3.50,1.88,2.30,6.48,9.10,3.10,2.52,2,,5.24,,,1.66
2023-03-21 09:38:00,3.36,,,6.18,9.24,3.14,2.54,2.04,,5.20,1.60,1.64,1.68
2023-03-21 09:40:00,3.38,,,6.42,16.3,3.24,2.48,1.94,29.1,5.18,,1.60,1.70
2023-03-21 09:42:00,3.42,1.62,,6.38,9.26,3.14,2.52,2.04,,5.22,,1.64,1.66
2023-03-21 09:44:00,3.38,,,6.26,9,3.04,2.52,1.86,,5.16,1.68,1.66,1.68
2023-03-21 09:46:00,3.44,2.06,1.84,6.64,8.90,3.08,2.52,2.04,,5.14,,,1.68
2023-03-21 09:48:00,3.44,,,6.12,9,3.10,2.52,2,,5.22,1.60,1.76,1.68
2023-03-21 09:50:00,3.40,,,6.36,16.0,3.36,2.50,2.06,92.4,5.18,,1.62,1.70
2023-03-21 09:52:00,3.56,1.62,,6.36,8.88,3.28,2.52,2.04,,5.18,,1.72,1.68
2023-03-21 09:54:00,3.40,,,6.38,8.64,3.24,2.52,2.12,,5.16,1.60,1.72,1.68
2023-03-21 09:56:00,3.58,1.88,2.24,6.70,8.80,3.28,2.50,2.06,,5.20,,1.70,
2023-03-21 09:58:00,3.34,1.58,,6,8.64,3.32,2.54,2.02,,5.16,,1.72,1.68
2023-03-21 10:00:00,3.28,,,6.30,8.84,3.32,2.56,2.06,82.9,5.14,,1.68,1.68
2023-03-21 10:02:00,3.48,,1.94,6.36,16.0,3.32,2.56,2.06,149,5.22,,,1.76
2023-03-21 10:04:00,3.38,,,6.28,8.90,3.36,2.52,2,,5.20,1.60,1.76,1.68
2023-03-21 10:06:00,3.32,1.88,1.76,6.60,8.90,3.30,2.60,2.04,,5.26,,,1.70
2023-03-21 10:08:00,3.46,1.66,,6.22,9.06,3.38,2.58,2.14,,5.20,,1.68,1.68
2023-03-21 10:10:00,3.34,,,6.18,8.60,3.18,2.54,2.16,,5.22,1.58,1.68,1.66
2023-03-21 10:12:00,3.32,1.62,,6.36,8.70,3.22,2.48,2.12,,5.16,,1.70,1.68
2023-03-21 10:14:00,3.48,1.52,,6.20,8.80,3.38,2.50,2.20,,5.10,,1.70,1.68
2023-03-21 10:16:00,3.60,1.88,2.18,6.72,8.74,3.06,2.60,2.06,,5.18,,1.74,
2023-03-21 10:18:00,3.24,1.58,,6.32,8.52,3.12,2.56,1.80,,5.18,,1.70,1.68
2023-03-21 10:20:00,3.24,,,6.26,8.86,3.20,2.50,2.02,,5.14,1.56,1.62,1.62
2023-03-21 10:22:00,3.48,1.62,,6.26,8.48,3.14,2.50,2.14,,5.20,,1.56,1.68
2023-03-21 10:24:00,3.36,,,6.28,11.7,3.20,2.50,2.02,,5.08,1.58,1.74,1.68
2023-03-21 10:26:00,3.44,1.88,2.24,6.68,8.68,3.18,2.50,2.06,,5.20,,1.70,
2023-03-21 10:28:00,3.32,,,6.18,9.26,3.32,2.50,2.12,,5.26,1.60,1.66,1.68
2023-03-21 10:30:00,3.32,,,6.26,9.12,3.32,2.56,2.10,,5.26,1.64,1.70,1.68
2023-03-21 10:32:00,3.52,1.62,,6.20,9.28,3.30,2.54,2.12,,5.24,,1.72,1.68
2023-03-21 10:34:00,3.48,,,6.34,16.2,3.40,2.50,2.06,58.9,5.22,,1.78,1.68
2023-03-21 10:36:00,3.38,1.88,2.12,6.56,9.34,3.24,2.56,2.14,,5.30,,,1.74
2023-03-21 10:38:00,3.36,,,6.26,9.16,3.36,2.56,2.12,,5.22,1.66,1.78,1.68
2023-03-21 10:40:00,3.38,,,6.32,9.04,3.22,2.54,2.06,,5.22,1.60,1.72,1.68
2023-03-21 10:42:00,3.48,1.62,,6.52,9.16,3.30,2.54,1.94,,5.22,,1.82,1.66
2023-03-21 10:44:00,3.46,,,6.16,16.2,3.38,2.50,2.08,99.3,5.22,,1.64,1.68
2023-03-21 10:46:00,3.46,2.06,2.06,6.30,9.12,3.26,2.52,2.02,,5.16,,1.72,
2023-03-21 10:48:00,3.32,,,6.16,8.92,3.30,2.50,2.06,,5.10,1.62,1.68,1.68
2023-03-21 10:50:00,3.38,,,6.18,9.16,3.24,2.54,2.16,,5.20,1.64,1.76,1.68
2023-03-21 10:52:00,3.34,,,6.14,9.02,3.26,2.54,2.06,,5.20,1.68,1.78,1.68
2023-03-21 10:54:00,3.36,,,6,8.88,3.26,2.48,2,44.0,5.20,,1.72,1.66
2023-03-21 10:56:00,3.46,1.88,2.24,6.30,9.20,3.20,2.54,1.94,,5.20,,1.82,
2023-03-21 10:58:00,3.44,,,6.04,9.40,3.22,2.50,2.08,,5.20,1.62,1.72,1.68
2023-03-21 11:00:00,3.32,,,6.14,8.78,3,2.48,2.02,,5.16,1.58,1.68,1.66
2023-03-21 11:02:00,3.46,1.62,,6.40,8.90,2.94,2.54,2.08,,5.24,,1.82,1.80
2023-03-21 11:04:00,3.36,,,6.18,9.20,3.06,2.52,2.18,,5.20,1.62,1.70,1.68
2023-03-21 11:06:00,3.44,1.88,1.78,6.18,9.12,3.30,2.54,2.04,,5.22,,1.74,
2023-03-21 11:08:00,3.38,,,6.06,8.90,3.32,2.50,2.10,,5.10,1.68,1.72,1.68
2023-03-21 11:10:00,3.30,,,6.22,8.84,3.32,2.56,2.12,,5.08,1.62,1.70,1.66
2023-03-21 11:12:00,3.42,1.62,,6.50,8.70,3.18,2.52,2.12,,5.26,,1.74,1.68
2023-03-21 11:14:00,3.46,,,6.18,9.14,3.22,2.52,2.08,,5.18,1.56,1.64,1.68
2023-03-21 11:16:00,3.46,1.90,2.68,6.32,13.9,3.34,2.50,2.16,4.66,5.22,,,
2023-03-21 11:18:00,3.34,,,6.02,8.56,3.28,2.54,2.06,,5.14,1.60,1.72,1.68
2023-03-21 11:20:00,3.32,,,6.20,8.68,3.30,2.60,2.04,,5.18,1.58,1.68,1.66
2023-03-21 11:22:00,3.42,1.62,,6.46,8.58,3.30,2.50,2.04,,5.14,,1.70,1.66
2023-03-21 11:24:00,3.26,,,6.10,8.84,3.12,2.42,1.94,,5.20,1.60,1.78,1.66
2023-03-21 11:26:00,3.54,1.88,2.72,6.44,16.1,3.34,2.52,2.22,68.1,5.20,,,
2023-03-21 11:28:00,3.34,,,6.10,9.28,3.24,2.52,2.06,,5.18,1.62,1.68,1.68
2023-03-21 11:30:00,3.38,,,5.96,8.92,3.16,2.52,2.16,,5.12,1.64,1.68,1.68
2023-03-21 11:32:00,3.46,1.62,,6.24,9.16,3.30,2.50,1.98,,5.16,,1.66,1.68
2023-03-21 11:34:00,3.16,,,6.02,9.24,3.20,2.50,2.10,,5.24,1.68,1.80,1.68
2023-03-21 11:36:00,3.24,1.88,1.82,6.26,11.0,3.38,2.58,1.96,93.7,5.14,,,
2023-03-21 11:38:00,3.40,1.58,,6.32,9.28,3.20,2.56,1.92,,5.20,,1.72,1.68
2023-03-21 11:40:00,3.08,,,6.22,8.96,3.08,2.52,2.08,,5.20,1.60,1.70,1.68
2023-03-21 11:42:00,3.46,1.62,,6.30,9.06,3.28,2.56,2.08,,5.14,,1.78,1.64
2023-03-21 11:44:00,3.40,,,6.12,8.70,3.34,2.54,2.10,,5.16,1.62,1.60,1.68
2023-03-21 11:46:00,3.42,2.06,,6.26,9,3.32,2.54,2.08,28.6,5.16,,1.84,
2023-03-21 11:48:00,3.42,1.58,,6.48,9.06,3.28,2.50,2.06,,5.16,,1.78,1.70
2023-03-21 11:50:00,3.36,,,5.98,8.90,3.26,2.52,2.08,,5.18,1.60,1.70,1.68
2023-03-21 11:52:00,3.50,1.62,,6.30,8.76,3.30,2.54,2.18,,5.14,,1.76,1.68
2023-03-21 11:54:00,3.36,,,6.14,8.92,3.24,2.54,2.12,,5.24,1.58,1.80,1.68
2023-03-21 11:56:00,3.44,1.88,2.22,6.26,9.16,3.18,2.52,2.14,,5.22,,1.76,
2023-03-21 11:58:00,3.30,1.58,,6.50,9.20,3.32,2.50,2.12,,5.16,,1.76,1.70
2023-03-21 12:00:00,3.36,,,6.10,8.86,3.28,2.56,1.96,,5.18,1.60,1.78,1.68
2023-03-21 12:02:00,3.40,,,6.08,9.02,3.28,2.56,2.12,,5.18,1.64,1.76,1.68
2023-03-21 12:04:00,3.42,,,6.02,8.94,3.32,2.56,2.10,,5.20,1.60,1.78,1.68
2023-03-21 12:06:00,3.40,1.88,2.42,6.36,9,3.30,2.58,1.90,,5.20,,1.76,
2023-03-21 12:08:00,3.42,,,5.94,16.0,3.28,2.52,2.02,11.5,5.16,,1.80,1.68
2023-03-21 12:10:00,3.24,,,6.02,9.08,3.16,2.56,2.08,,5.18,1.56,1.74,1.68
2023-03-21 12:12:00,3.34,1.62,,6.16,8.78,3.12,2.56,2,,5.16,,1.72,1.68
2023-03-21 12:14:00,3.14,,,6.12,8.88,3.14,2.46,2.16,,5.20,1.56,1.76,1.66
2023-03-21 12:16:00,3.42,1.88,1.96,6.22,8.86,3.10,2.54,1.94,,5.14,,,1.76
2023-03-21 12:18:00,3.34,,,6.16,15.7,3.38,2.52,2.04,81.6,5.14,,1.74,1.68
2023-03-21 12:20:00,3.28,,,6.22,8.78,3.30,2.52,2.04,,5.14,1.58,1.74,1.68
2023-03-21 12:22:00,3.42,1.62,,6.18,9.26,3.38,2.56,2.10,,5.22,,1.72,1.68
2023-03-21 12:24:00,3.28,,,6.44,9.38,3.22,2.54,2.08,,5.18,1.62,1.82,1.70
2023-03-21 12:26:00,3.44,1.88,2.20,6.28,9.20,3.18,2.56,2.08,,5.18,,1.82,
2023-03-21 12:28:00,3.38,,,6.20,9.18,3.38,2.60,2.16,83.9,5.26,,1.72,1.70
2023-03-21 12:30:00,3.32,,,6.10,9.16,3.22,2.50,2.12,,5.26,1.60,1.64,1.68
2023-03-21 12:32:00,3.46,1.64,,6.38,9.08,3.04,2.52,2.16,,5.22,,1.78,1.68
2023-03-21 12:34:00,3.24,,,6.28,8.96,3.24,2.52,2.12,,5.18,1.64,1.70,1.70
2023-03-21 12:36:00,3.48,1.88,2.24,6.28,9.26,3.12,2.50,2.10,,5.24,,1.72,
2023-03-21 12:38:00,3.26,1.74,,6.24,9.02,3.12,2.52,2.08,14.7,5.22,,1.72,
2023-03-21 12:40:00,3.42,,,6.12,9.38,3.06,2.54,2.10,,5.16,1.54,1.58,1.66
2023-03-21 12:42:00,3.44,1.62,,6.32,8.90,3.28,2.58,2.08,,5.12,,1.74,1.68
2023-03-21 12:44:00,3.32,,,6.42,8.98,3.24,2.56,2.10,,5.28,1.62,1.64,1.68
2023-03-21 12:46:00,3.30,2.06,2.18,6.24,8.86,3.28,2.52,2.06,,5.18,,,1.68
2023-03-21 12:48:00,3.28,1.58,,6.06,8.84,3.18,2.50,2.10,,5.20,,1.64,1.62
2023-03-21 12:50:00,3.26,,,6.26,11.7,3.38,2.54,1.90,144,5.20,,1.66,1.68
2023-03-21 12:52:00,3.52,,,6.06,14.0,3.30,2.64,2.16,5.70,5.18,,1.70,1.68
2023-03-21 12:54:00,3.06,,,6.40,8.96,3.10,2.54,1.94,,5.14,1.62,1.66,1.72
2023-03-21 12:56:00,3.36,1.88,2.20,6.26,8.74,2.94,2.54,2.10,,5.14,,1.80,
2023-03-21 12:58:00,3.46,1.58,,5.88,8.38,3.32,2.52,2.14,,5.26,,1.78,1.68
2023-03-21 13:00:00,3.36,,,6.48,8.84,3.22,2.58,2.08,,5.16,1.66,1.68,1.68
2023-03-21 13:02:00,3.52,,,6.06,15.8,3.36,2.52,2.12,74.3,5.20,,1.76,1.72
2023-03-21 13:04:00,3.28,,,5.94,9.06,3.36,2.58,2.14,,5.22,1.64,1.74,1.68
2023-03-21 13:06:00,3.56,1.88,,6.38,8.40,3.28,2.56,2.22,,5.22,1.68,,1.68
2023-03-21 13:08:00,3.34,1.66,,6.10,8.46,3.24,2.50,2,,5.22,,1.70,1.66
2023-03-21 13:10:00,3.40,,,6.22,8.98,3.28,2.56,2.04,,5.20,1.66,1.66,1.70
2023-03-21 13:12:00,3.46,,,6.06,10.5,3.46,2.56,2.14,91.3,5.18,,1.78,1.66
2023-03-21 13:14:00,3.44,,,6.14,8.88,3.30,2.50,2.14,,5.22,1.64,1.72,1.68
2023-03-21 13:16:00,3.60,1.88,2.18,6.10,8.74,3.26,2.58,2.12,,5.10,,,1.68
2023-03-21 13:18:00,3.38,,,6.04,8.84,3.28,2.56,2.02,,5.20,1.62,1.82,1.68
2023-03-21 13:20:00,3.48,,,6.10,9.44,3.22,2.60,1.96,,5.22,1.68,1.80,1.68
2023-03-21 13:22:00,3.44,,,6.04,9.20,3.24,2.54,2.02,20.5,5.18,,1.82,1.78
2023-03-21 13:24:00,3.36,,,6.10,9.36,3.32,2.50,2.10,,5.18,1.62,1.76,1.68
2023-03-21 13:26:00,3.48,1.88,2.08,5.98,9.16,3.14,2.48,2.06,,5.20,,1.78,
2023-03-21 13:28:00,3.36,,,6.04,9.12,3.28,2.52,2.06,,5.18,1.60,1.72,1.66
2023-03-21 13:30:00,3.18,,,6.26,9.08,3.10,2.52,2.08,,5.22,1.64,1.72,1.68
2023-03-21 13:32:00,3.28,,,6.20,9.26,3.26,2.50,2.12,,5.08,1.64,1.76,1.68
2023-03-21 13:34:00,3.16,,,6.16,9.26,3.14,2.50,2,,5.20,1.62,1.70,1.68
2023-03-21 13:36:00,3.46,2.06,2.48,6.36,8.90,3.28,2.54,2.12,,5.16,,1.74,
2023-03-21 13:38:00,3.38,1.86,,6.16,8.98,3.22,2.60,2.08,,5.24,,1.76,1.68
2023-03-21 13:40:00,3.44,,,6.34,8.76,3.26,2.52,2.10,,5.18,1.56,1.72,1.68
2023-03-21 13:42:00,3.48,1.62,,6.32,9,3.30,2.50,2.10,,5.24,,1.70,1.68
