"Time","avg","min","max"
2023-03-23 22:20:00,93.5,93.5,93.5
2023-03-23 22:22:00,225,225,225
2023-03-23 22:24:00,93.1,93.1,93.1
2023-03-23 22:26:00,97.3,97.3,97.3
2023-03-23 22:28:00,91.3,91.3,91.3
2023-03-23 22:30:00,93.3,93.3,93.3
2023-03-23 22:32:00,192,192,192
2023-03-23 22:34:00,94.6,94.6,94.6
2023-03-23 22:36:00,96.4,96.4,96.4
2023-03-23 22:38:00,93.9,93.9,93.9
2023-03-23 22:40:00,92.6,92.6,92.6
2023-03-23 22:42:00,149,149,149
2023-03-23 22:44:00,91.5,91.5,91.5
2023-03-23 22:46:00,97.9,97.9,97.9
2023-03-23 22:48:00,93.1,93.1,93.1
2023-03-23 22:50:00,91.9,91.9,91.9
2023-03-23 22:52:00,106,106,106
2023-03-23 22:54:00,91.2,91.2,91.2
2023-03-23 22:56:00,95.3,95.3,95.3
2023-03-23 22:58:00,92.6,92.6,92.6
2023-03-23 23:00:00,90.6,90.6,90.6
2023-03-23 23:02:00,93.2,93.2,93.2
2023-03-23 23:04:00,89.1,89.1,89.1
2023-03-23 23:06:00,97.5,97.5,97.5
2023-03-23 23:08:00,94.1,94.1,94.1
2023-03-23 23:10:00,91.2,91.2,91.2
2023-03-23 23:12:00,92.1,92.1,92.1
2023-03-23 23:14:00,276,276,276
2023-03-23 23:16:00,95.3,95.3,95.3
2023-03-23 23:18:00,92.6,92.6,92.6
2023-03-23 23:20:00,93.0,93.0,93.0
2023-03-23 23:22:00,92.0,92.0,92.0
2023-03-23 23:24:00,92.0,92.0,92.0
2023-03-23 23:26:00,139,139,139
2023-03-23 23:28:00,91.4,91.4,91.4
2023-03-23 23:30:00,92.3,92.3,92.3
2023-03-23 23:32:00,94.1,94.1,94.1
2023-03-23 23:34:00,92.5,92.5,92.5
2023-03-23 23:36:00,182,182,182
2023-03-23 23:38:00,92.1,92.1,92.1
2023-03-23 23:40:00,91.1,91.1,91.1
2023-03-23 23:42:00,93.6,93.6,93.6
2023-03-23 23:44:00,92.3,92.3,92.3
2023-03-23 23:46:00,222,222,222
2023-03-23 23:48:00,94.7,94.7,94.7
2023-03-23 23:50:00,90.6,90.6,90.6
2023-03-23 23:52:00,92.7,92.7,92.7
2023-03-23 23:54:00,92.0,92.0,92.0
2023-03-23 23:56:00,220,220,220
2023-03-23 23:58:00,93.4,93.4,93.4
2023-03-24 00:00:00,91.8,91.8,91.8
2023-03-24 00:02:00,92.0,92.0,92.0
2023-03-24 00:04:00,91.8,91.8,91.8
2023-03-24 00:06:00,180,180,180
2023-03-24 00:08:00,93.0,93.0,93.0
2023-03-24 00:10:00,92.4,92.4,92.4
2023-03-24 00:12:00,93.5,93.5,93.5
2023-03-24 00:14:00,93.1,93.1,93.1
2023-03-24 00:16:00,133,133,133
2023-03-24 00:18:00,93.8,93.8,93.8
2023-03-24 00:20:00,93.1,93.1,93.1
2023-03-24 00:22:00,92.5,92.5,92.5
2023-03-24 00:24:00,93.3,93.3,93.3
2023-03-24 00:26:00,97.4,97.4,97.4
2023-03-24 00:28:00,94.1,94.1,94.1
2023-03-24 00:30:00,92.0,92.0,92.0
2023-03-24 00:32:00,93.3,93.3,93.3
2023-03-24 00:34:00,92.1,92.1,92.1
2023-03-24 00:36:00,96.1,96.1,96.1
2023-03-24 00:38:00,93.2,93.2,93.2
2023-03-24 00:40:00,90.3,90.3,90.3
2023-03-24 00:42:00,92.7,92.7,92.7
2023-03-24 00:44:00,91.6,91.6,91.6
2023-03-24 00:46:00,97.3,97.3,97.3
2023-03-24 00:48:00,92.5,92.5,92.5
2023-03-24 00:50:00,92.0,92.0,92.0
2023-03-24 00:52:00,92.8,92.8,92.8
2023-03-24 00:54:00,92.0,92.0,92.0
2023-03-24 00:56:00,95.0,95.0,95.0
2023-03-24 00:58:00,118,118,118
2023-03-24 01:00:00,91.4,91.4,91.4
2023-03-24 01:02:00,91.2,91.2,91.2
2023-03-24 01:04:00,93.2,93.2,93.2
2023-03-24 01:06:00,96.6,96.6,96.6
2023-03-24 01:08:00,165,165,165
2023-03-24 01:10:00,93.4,93.4,93.4
2023-03-24 01:12:00,93.7,93.7,93.7
2023-03-24 01:14:00,96.5,96.5,96.5
2023-03-24 01:16:00,96.3,96.3,96.3
2023-03-24 01:18:00,213,213,213
2023-03-24 01:20:00,94.8,94.8,94.8
2023-03-24 01:22:00,93.2,93.2,93.2
2023-03-24 01:24:00,93.7,93.7,93.7
2023-03-24 01:26:00,95.4,95.4,95.4
2023-03-24 01:28:00,225,225,225
2023-03-24 01:30:00,92.6,92.6,92.6
2023-03-24 01:32:00,93.5,93.5,93.5
2023-03-24 01:34:00,92.0,92.0,92.0
2023-03-24 01:36:00,98.3,98.3,98.3
2023-03-24 01:38:00,191,191,191
2023-03-24 01:40:00,91.6,91.6,91.6
2023-03-24 01:42:00,91.7,91.7,91.7
2023-03-24 01:44:00,91.2,91.2,91.2
2023-03-24 01:46:00,94.9,94.9,94.9
2023-03-24 01:48:00,147,147,147
2023-03-24 01:50:00,92.7,92.7,92.7
2023-03-24 01:52:00,91.7,91.7,91.7
2023-03-24 01:54:00,90.8,90.8,90.8
2023-03-24 01:56:00,95.4,95.4,95.4
2023-03-24 01:58:00,102,102,102
2023-03-24 02:00:00,91.5,91.5,91.5
2023-03-24 02:02:00,92.4,92.4,92.4
2023-03-24 02:04:00,90.9,90.9,90.9
2023-03-24 02:06:00,95.4,95.4,95.4
2023-03-24 02:08:00,91.5,91.5,91.5
2023-03-24 02:10:00,92.3,92.3,92.3
2023-03-24 02:12:00,94.3,94.3,94.3
2023-03-24 02:14:00,93.3,93.3,93.3
2023-03-24 02:16:00,94.3,94.3,94.3
2023-03-24 02:18:00,91.0,91.0,91.0
2023-03-24 02:20:00,89.7,89.7,89.7
2023-03-24 02:22:00,91.6,91.6,91.6
2023-03-24 02:24:00,89.9,89.9,89.9
2023-03-24 02:26:00,97.7,97.7,97.7
2023-03-24 02:28:00,91.1,91.1,91.1
2023-03-24 02:30:00,104,104,104
2023-03-24 02:32:00,92.2,92.2,92.2
2023-03-24 02:34:00,90.1,90.1,90.1
2023-03-24 02:36:00,96.6,96.6,96.6
2023-03-24 02:38:00,91.5,91.5,91.5
2023-03-24 02:40:00,147,147,147
2023-03-24 02:42:00,91.2,91.2,91.2
2023-03-24 02:44:00,91.8,91.8,91.8
2023-03-24 02:46:00,97.6,97.6,97.6
2023-03-24 02:48:00,91.6,91.6,91.6
2023-03-24 02:50:00,194,194,194
2023-03-24 02:52:00,90.8,90.8,90.8
2023-03-24 02:54:00,91.9,91.9,91.9
2023-03-24 02:56:00,93.7,93.7,93.7
2023-03-24 02:58:00,92.2,92.2,92.2
2023-03-24 03:00:00,221,221,221
2023-03-24 03:02:00,91.1,91.1,91.1
2023-03-24 03:04:00,91.6,91.6,91.6
2023-03-24 03:06:00,97.7,97.7,97.7
2023-03-24 03:08:00,92.0,92.0,92.0
2023-03-24 03:10:00,211,211,211
2023-03-24 03:12:00,93.6,93.6,93.6
2023-03-24 03:14:00,92.2,92.2,92.2
2023-03-24 03:16:00,96.4,96.4,96.4
2023-03-24 03:18:00,90.7,90.7,90.7
2023-03-24 03:20:00,165,165,165
2023-03-24 03:22:00,91.1,91.1,91.1
2023-03-24 03:24:00,90.6,90.6,90.6
2023-03-24 03:26:00,93.8,93.8,93.8
2023-03-24 03:28:00,90.7,90.7,90.7
2023-03-24 03:30:00,120,120,120
2023-03-24 03:32:00,90.9,90.9,90.9
2023-03-24 03:34:00,91.9,91.9,91.9
2023-03-24 03:36:00,95.8,95.8,95.8
2023-03-24 03:38:00,92.1,92.1,92.1
2023-03-24 03:40:00,90.2,90.2,90.2
2023-03-24 03:42:00,92.6,92.6,92.6
2023-03-24 03:44:00,92.6,92.6,92.6
2023-03-24 03:46:00,94.8,94.8,94.8
2023-03-24 03:48:00,90.9,90.9,90.9
2023-03-24 03:50:00,89.7,89.7,89.7
2023-03-24 03:52:00,92.1,92.1,92.1
2023-03-24 03:54:00,92.1,92.1,92.1
2023-03-24 03:56:00,94.7,94.7,94.7
2023-03-24 03:58:00,91.7,91.7,91.7
2023-03-24 04:00:00,90.1,90.1,90.1
2023-03-24 04:02:00,94.0,94.0,94.0
2023-03-24 04:04:00,90.1,90.1,90.1
2023-03-24 04:06:00,102,102,102
2023-03-24 04:08:00,93.0,93.0,93.0
2023-03-24 04:10:00,93.1,93.1,93.1
2023-03-24 04:12:00,91.7,91.7,91.7
2023-03-24 04:14:00,91.6,91.6,91.6
2023-03-24 04:16:00,94.6,94.6,94.6
2023-03-24 04:18:00,91.8,91.8,91.8
2023-03-24 04:20:00,90.6,90.6,90.6
2023-03-24 04:22:00,91.9,91.9,91.9
2023-03-24 04:24:00,93.3,93.3,93.3
2023-03-24 04:26:00,106,106,106
2023-03-24 04:28:00,93.9,93.9,93.9
2023-03-24 04:30:00,92.0,92.0,92.0
2023-03-24 04:32:00,90.8,90.8,90.8
2023-03-24 04:34:00,91.0,91.0,91.0
2023-03-24 04:36:00,146,146,146
2023-03-24 04:38:00,92.6,92.6,92.6
2023-03-24 04:40:00,89.6,89.6,89.6
2023-03-24 04:42:00,92.2,92.2,92.2
2023-03-24 04:44:00,90.1,90.1,90.1
2023-03-24 04:46:00,193,193,193
2023-03-24 04:48:00,92.7,92.7,92.7
2023-03-24 04:50:00,91.9,91.9,91.9
2023-03-24 04:52:00,91.5,91.5,91.5
2023-03-24 04:54:00,89.8,89.8,89.8
2023-03-24 04:56:00,225,225,225
2023-03-24 04:58:00,92.7,92.7,92.7
2023-03-24 05:00:00,91.6,91.6,91.6
2023-03-24 05:02:00,91.3,91.3,91.3
2023-03-24 05:04:00,91.5,91.5,91.5
2023-03-24 05:06:00,219,219,219
2023-03-24 05:08:00,279,279,279
2023-03-24 05:10:00,93.1,93.1,93.1
2023-03-24 05:12:00,91.6,91.6,91.6
2023-03-24 05:14:00,93.9,93.9,93.9
2023-03-24 05:16:00,93.9,93.9,93.9
2023-03-24 05:18:00,134,134,134
2023-03-24 05:20:00,91.1,91.1,91.1
2023-03-24 05:22:00,93.3,93.3,93.3
2023-03-24 05:24:00,90.9,90.9,90.9
2023-03-24 05:26:00,94.2,94.2,94.2
2023-03-24 05:28:00,98.0,98.0,98.0
2023-03-24 05:30:00,90.9,90.9,90.9
2023-03-24 05:32:00,92.6,92.6,92.6
2023-03-24 05:34:00,91.3,91.3,91.3
2023-03-24 05:36:00,97.8,97.8,97.8
2023-03-24 05:38:00,91.0,91.0,91.0
2023-03-24 05:40:00,91.5,91.5,91.5
2023-03-24 05:42:00,92.3,92.3,92.3
2023-03-24 05:44:00,93.1,93.1,93.1
2023-03-24 05:46:00,96.1,96.1,96.1
2023-03-24 05:48:00,91.0,91.0,91.0
2023-03-24 05:50:00,91.5,91.5,91.5
2023-03-24 05:52:00,90.0,90.0,90.0
2023-03-24 05:54:00,91.4,91.4,91.4
2023-03-24 05:56:00,94.6,94.6,94.6
2023-03-24 05:58:00,91.7,91.7,91.7
2023-03-24 06:00:00,114,114,114
2023-03-24 06:02:00,91.0,91.0,91.0
2023-03-24 06:04:00,90.5,90.5,90.5
2023-03-24 06:06:00,95.6,95.6,95.6
2023-03-24 06:08:00,91.5,91.5,91.5
2023-03-24 06:10:00,160,160,160
2023-03-24 06:12:00,91.4,91.4,91.4
2023-03-24 06:14:00,90.0,90.0,90.0
2023-03-24 06:16:00,96.6,96.6,96.6
2023-03-24 06:18:00,90.8,90.8,90.8
2023-03-24 06:20:00,208,208,208
2023-03-24 06:22:00,90.9,90.9,90.9
2023-03-24 06:24:00,92.2,92.2,92.2
2023-03-24 06:26:00,95.3,95.3,95.3
2023-03-24 06:28:00,90.5,90.5,90.5
2023-03-24 06:30:00,91.5,91.5,91.5
2023-03-24 06:32:00,91.6,91.6,91.6
2023-03-24 06:34:00,91.1,91.1,91.1
2023-03-24 06:36:00,93.5,93.5,93.5
2023-03-24 06:38:00,90.9,90.9,90.9
2023-03-24 06:40:00,89.2,89.2,89.2
2023-03-24 06:42:00,91.3,91.3,91.3
2023-03-24 06:44:00,90.7,90.7,90.7
2023-03-24 06:46:00,94.4,94.4,94.4
2023-03-24 06:48:00,91.5,91.5,91.5
2023-03-24 06:50:00,90.9,90.9,90.9
2023-03-24 06:52:00,95.3,95.3,95.3
2023-03-24 06:54:00,92.8,92.8,92.8
2023-03-24 06:56:00,97.8,97.8,97.8
2023-03-24 06:58:00,92.3,92.3,92.3
2023-03-24 07:00:00,93.7,93.7,93.7
2023-03-24 07:02:00,91.6,91.6,91.6
2023-03-24 07:04:00,92.2,92.2,92.2
2023-03-24 07:06:00,96.3,96.3,96.3
2023-03-24 07:08:00,93.7,93.7,93.7
2023-03-24 07:10:00,93.3,93.3,93.3
2023-03-24 07:12:00,92.6,92.6,92.6
2023-03-24 07:14:00,92.9,92.9,92.9
2023-03-24 07:16:00,96.3,96.3,96.3
2023-03-24 07:18:00,92.1,92.1,92.1
2023-03-24 07:20:00,92.1,92.1,92.1
2023-03-24 07:22:00,93.9,93.9,93.9
2023-03-24 07:24:00,89.8,89.8,89.8
2023-03-24 07:26:00,98.7,98.7,98.7
2023-03-24 07:28:00,91.8,91.8,91.8
2023-03-24 07:30:00,92.5,92.5,92.5
2023-03-24 07:32:00,93.2,93.2,93.2
2023-03-24 07:34:00,91.7,91.7,91.7
2023-03-24 07:36:00,97.3,97.3,97.3
2023-03-24 07:38:00,91.0,91.0,91.0
2023-03-24 07:40:00,92.2,92.2,92.2
2023-03-24 07:42:00,91.4,91.4,91.4
2023-03-24 07:44:00,93.8,93.8,93.8
2023-03-24 07:46:00,94.6,94.6,94.6
2023-03-24 07:48:00,92.0,92.0,92.0
2023-03-24 07:50:00,91.8,91.8,91.8
2023-03-24 07:52:00,93.8,93.8,93.8
2023-03-24 07:54:00,93.1,93.1,93.1
2023-03-24 07:56:00,95.1,95.1,95.1
2023-03-24 07:58:00,92.0,92.0,92.0
2023-03-24 08:00:00,139,139,139
2023-03-24 08:02:00,93.2,93.2,93.2
2023-03-24 08:04:00,89.4,89.4,89.4
2023-03-24 08:06:00,95.4,95.4,95.4
2023-03-24 08:08:00,91.3,91.3,91.3
2023-03-24 08:10:00,188,188,188
2023-03-24 08:12:00,92.6,92.6,92.6
2023-03-24 08:14:00,91.4,91.4,91.4
2023-03-24 08:16:00,96.4,96.4,96.4
2023-03-24 08:18:00,92.2,92.2,92.2
2023-03-24 08:20:00,223,223,223
2023-03-24 08:22:00,92.1,92.1,92.1
2023-03-24 08:24:00,91.8,91.8,91.8
2023-03-24 08:26:00,94.6,94.6,94.6
2023-03-24 08:28:00,92.8,92.8,92.8
2023-03-24 08:30:00,212,212,212
2023-03-24 08:32:00,92.6,92.6,92.6
2023-03-24 08:34:00,91.6,91.6,91.6
2023-03-24 08:36:00,95.3,95.3,95.3
2023-03-24 08:38:00,92.3,92.3,92.3
2023-03-24 08:40:00,166,166,166
2023-03-24 08:42:00,92.0,92.0,92.0
2023-03-24 08:44:00,91.2,91.2,91.2
2023-03-24 08:46:00,97.8,97.8,97.8
2023-03-24 08:48:00,92.4,92.4,92.4
2023-03-24 08:50:00,123,123,123
2023-03-24 08:52:00,91.4,91.4,91.4
2023-03-24 08:54:00,92.9,92.9,92.9
2023-03-24 08:56:00,94.7,94.7,94.7
2023-03-24 08:58:00,94.6,94.6,94.6
2023-03-24 09:00:00,93.6,93.6,93.6

