"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8081/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-23 11:06:00,3.54,,1.92,1.94,7.02,9.26,3.14,2.54,,1.90,,5.18,1.80,
2023-03-23 11:08:00,3.24,,1.68,,6.82,9.44,3.24,2.54,,2.14,,5.20,1.80,1.78
2023-03-23 11:10:00,3.20,,1.52,,6.54,9.20,3.14,2.54,,2.10,,5.20,1.78,1.76
2023-03-23 11:12:00,3.38,,1.60,,6.84,8.96,3.24,2.54,,1.92,,5.18,1.80,1.80
2023-03-23 11:14:00,3.36,,,,6.78,16.3,3.30,2.54,,2.04,57.9,5.22,1.70,1.78
2023-03-23 11:16:00,3.60,,1.88,1.86,6.88,9.14,3.24,2.56,,2.24,,5.22,,1.78
2023-03-23 11:18:00,3.38,,1.68,,6.66,9.24,3.24,2.52,,2.12,,5.22,1.74,1.76
2023-03-23 11:20:00,3.34,,1.52,,6.68,9.12,3.12,2.54,,2.10,,5.14,1.70,1.78
2023-03-23 11:22:00,3.48,,1.52,,6.64,9.20,3.28,2.58,,2.16,,5.18,1.74,1.78
2023-03-23 11:24:00,3.34,,,,6.70,16.0,3.38,2.50,,2.04,93.3,5.18,1.66,1.78
2023-03-23 11:26:00,3.64,,1.88,,6.80,9.28,3.14,2.54,,2.06,,5.20,1.68,1.80
2023-03-23 11:28:00,3.34,,1.68,,6.80,9.48,3.18,2.50,,2.12,,5.18,1.66,1.76
2023-03-23 11:30:00,3.30,,1.52,,6.94,9.10,3.08,2.64,,2.06,,5.10,1.72,1.78
2023-03-23 11:32:00,3.44,1.54,,,6.78,8.84,3.12,2.50,,2.14,,5.18,1.74,1.78
2023-03-23 11:34:00,3.38,,,,6.64,12.4,3.22,2.60,,1.92,98.7,5.16,1.64,1.78
2023-03-23 11:36:00,3.62,,1.88,,6.88,9.14,3.10,2.56,,2,,5.24,1.74,1.78
2023-03-23 11:38:00,3.44,,1.68,,6.70,8.94,3.20,2.58,,2,,5.22,1.64,1.78
2023-03-23 11:40:00,3.20,,1.52,,6.90,8.98,2.98,2.46,,1.96,,5.14,1.78,1.78
2023-03-23 11:42:00,3.48,,1.52,,7.06,8.84,3.18,2.58,,2.06,,5.20,1.74,1.78
2023-03-23 11:44:00,3.24,,,,6.64,9.24,3.20,2.48,,2.14,71.3,5.20,1.70,1.78
2023-03-23 11:46:00,3.38,,2.08,,6.98,9.00,2.80,2.52,,1.96,,5.22,1.64,1.78
2023-03-23 11:48:00,3.16,,1.68,,6.62,9.02,3.14,2.56,,2.04,,5.22,1.70,1.76
2023-03-23 11:50:00,3.22,,,,6.68,8.78,3.02,2.52,1.56,2.14,,5.14,1.70,1.76
2023-03-23 11:52:00,3.46,1.52,,,6.74,9.34,3.18,2.52,,2.08,,5.22,1.70,1.78
2023-03-23 11:54:00,3.38,,,,6.72,9.10,3.30,2.56,,2.06,32.5,5.22,1.68,1.78
2023-03-23 11:56:00,3.58,,1.88,,7.10,9.04,3.24,2.54,,2.16,,5.22,1.72,1.76
2023-03-23 11:58:00,3.40,,1.68,,6.90,9.40,3.16,2.56,,2.12,,5.24,1.70,1.80
2023-03-23 12:00:00,3.44,1.52,,,6.74,9.02,3,2.50,,2.06,,5.22,1.74,1.78
2023-03-23 12:02:00,3.48,,1.52,,6.92,9.06,3.10,2.58,,2.16,,5.14,1.62,1.84
2023-03-23 12:04:00,3.46,,1.52,,6.86,8.88,3.20,2.54,,2.02,,5.22,1.76,1.76
2023-03-23 12:06:00,3.50,,1.88,1.92,6.94,9.04,3.36,2.48,,2.10,,5.18,,1.78
2023-03-23 12:08:00,3.22,,1.68,,6.76,9.14,3.18,2.52,,2.04,,5.22,1.60,1.78
2023-03-23 12:10:00,3.22,,1.52,,6.84,8.94,3.08,2.60,,2.14,,5.20,1.62,1.78
2023-03-23 12:12:00,3.48,,1.60,,6.78,9.26,3.18,2.62,,2.10,,5.20,1.72,1.78
2023-03-23 12:14:00,3.32,,1.52,,6.78,8.82,3.10,2.50,,1.98,,5.24,1.68,1.84
2023-03-23 12:16:00,3.62,,1.88,1.88,7,9.08,3.24,2.56,,2.08,,5.20,,1.78
2023-03-23 12:18:00,3.44,,1.68,,6.80,8.60,2.94,2.64,,2.02,,5.22,1.72,1.78
2023-03-23 12:20:00,3.34,,1.52,,6.78,9.36,3.32,2.50,,2.10,,5.20,1.82,1.78
2023-03-23 12:22:00,3.50,,1.52,,6.94,8.78,3.12,2.50,,2.02,,5.18,1.70,1.78
2023-03-23 12:24:00,3.26,,1.52,,6.80,9.38,3.20,2.60,,2.06,,5.18,1.72,1.78
2023-03-23 12:26:00,3.48,,1.88,1.88,7.12,9.34,3.18,2.56,,2,,5.22,,1.78
2023-03-23 12:28:00,3.52,,1.68,,6.68,9.22,3.24,2.54,,1.96,,5.22,1.68,1.78
2023-03-23 12:30:00,3.36,,1.52,,6.60,9.18,3.28,2.54,,2.10,,5.20,1.74,1.78
2023-03-23 12:32:00,3.40,,1.52,,6.78,9.12,3.16,2.52,,2.20,,5.22,1.74,1.78
2023-03-23 12:34:00,3.40,,1.52,,6.76,8.78,3.26,2.56,,2.14,,5.24,1.76,1.80
2023-03-23 12:36:00,3.72,,1.88,2.76,6.68,15.9,3.36,2.58,,2.08,20.4,5.18,,
2023-03-23 12:38:00,3.42,,1.68,,6.82,8.88,3.16,2.56,,2.02,,5.20,1.74,1.78
2023-03-23 12:40:00,3.38,,1.52,,6.60,9.30,3.12,2.66,,2.12,,5.20,1.68,1.76
2023-03-23 12:42:00,3.54,,1.52,,6.86,9.08,2.88,2.54,,2.10,,5.12,1.68,1.78
2023-03-23 12:44:00,3.40,,,,6.72,9.04,3.10,2.48,1.56,1.98,,5.12,1.74,1.78
2023-03-23 12:46:00,3.80,,2.08,2.38,7.10,16.2,3.14,2.50,,1.94,65.2,5.14,,
2023-03-23 12:48:00,3.22,,1.68,,6.60,8.94,3.12,2.50,,2,,5.22,1.70,1.78
2023-03-23 12:50:00,3.38,,1.52,,6.70,9.22,3.28,2.54,,2.04,,5.18,1.68,1.78
2023-03-23 12:52:00,3.34,,1.52,,6.68,9.38,3.12,2.52,,1.92,,5.24,1.68,1.78
2023-03-23 12:54:00,3.38,,1.52,,6.74,8.94,3.04,2.44,,2.02,,5.24,1.72,1.80
2023-03-23 12:56:00,3.46,,1.88,2.74,6.86,16.2,3.12,2.58,,2.08,98.9,5.22,,
2023-03-23 12:58:00,3.46,,1.68,,6.78,9.22,3.18,2.58,,2.02,,5.22,1.78,1.78
2023-03-23 13:00:00,3.14,,1.52,,6.74,9.12,3.20,2.50,,2.02,,5.16,1.62,1.76
2023-03-23 13:02:00,3.38,,1.52,,7.08,8.92,3.08,2.48,,1.94,,5.14,1.62,1.78
2023-03-23 13:04:00,3.48,,1.52,,6.86,9.12,3.18,2.56,,2.10,,5.20,1.72,1.76
2023-03-23 13:06:00,3.64,,1.88,1.90,7.06,11.3,3.34,2.58,,2.08,91.1,5.20,,
2023-03-23 13:08:00,3.40,,1.68,,6.62,9.14,3.24,2.56,,2,,5.22,1.60,1.78
2023-03-23 13:10:00,3.36,,1.52,,6.64,9.14,3.20,2.54,,2.12,,5.20,1.72,1.78
2023-03-23 13:12:00,3.46,,1.60,,6.80,8.94,3.20,2.48,,2.06,,5.20,1.68,1.78
2023-03-23 13:14:00,3.44,,1.52,,6.68,9.08,3.26,2.56,,2.06,,5.24,1.74,1.78
2023-03-23 13:16:00,3.68,,1.88,1.86,7.12,8.80,3.28,2.48,,2.04,51.2,5.14,,
2023-03-23 13:18:00,3.30,,1.68,,6.92,8.82,3.38,2.56,,2.06,,5.18,1.58,1.80
2023-03-23 13:20:00,3.50,,1.52,,7.12,8.78,3.18,2.56,,2.02,,5.20,1.70,1.80
2023-03-23 13:22:00,3.54,1.48,1.52,,6.86,8.80,3.16,2.64,,2.04,,5.22,,1.76
2023-03-23 13:24:00,3.36,,1.52,,6.76,8.82,3.20,2.52,,2.08,,5.24,1.60,1.84
2023-03-23 13:26:00,3.58,,1.88,,6.90,8.74,3.16,2.64,,2.02,13.7,5.18,,1.78
2023-03-23 13:28:00,3.42,,1.68,,6.68,8.76,3.22,2.58,,2.14,,5.16,1.60,1.80
2023-03-23 13:30:00,3.32,1.52,,,6.84,8.68,3.18,2.54,,2,,5.16,1.68,1.76
2023-03-23 13:32:00,3.38,,1.52,,6.88,8.82,3.10,2.56,,2,,5.22,1.64,1.76
2023-03-23 13:34:00,3.44,,1.52,,6.68,8.90,3.28,2.52,,1.96,,5.18,1.60,1.76
2023-03-23 13:36:00,3.60,,2.06,2.04,7,8.72,3.16,2.60,,1.98,,5.20,,1.76
2023-03-23 13:38:00,3.28,,1.98,,6.72,8.84,3.34,2.56,,1.98,,5.20,1.62,1.86
2023-03-23 13:40:00,3.30,,1.52,,6.60,9,3.22,2.46,,1.98,,5.18,1.70,1.86
2023-03-23 13:42:00,3.42,,1.52,,6.86,8.92,3,2.54,,2.08,,5.20,1.68,1.78
2023-03-23 13:44:00,3.36,,1.52,,6.82,8.92,3.12,2.56,,2.04,,5.16,1.66,1.76
2023-03-23 13:46:00,3.48,,2.08,1.88,7,9.42,3.28,2.56,,2.08,,5.24,,1.78
2023-03-23 13:48:00,3.44,,1.68,,6.92,9.36,3.16,2.52,,2.10,,5.24,1.76,1.88
2023-03-23 13:50:00,3.44,,1.52,,6.84,9.38,3.22,2.60,,2.06,,5.18,1.68,1.84
2023-03-23 13:52:00,3.52,,1.52,,7.08,9.22,3.18,2.50,,2.06,,5.24,1.74,1.78
2023-03-23 13:54:00,3.38,,1.52,,6.82,9.06,3.22,2.66,,2.06,,5.22,1.72,1.88
2023-03-23 13:56:00,3.64,,1.88,1.86,6.94,9.30,3.20,2.66,,2.16,,5.24,,1.78
2023-03-23 13:58:00,3.42,,1.68,,6.76,12.8,3.30,2.56,,1.92,,5.18,1.70,1.84
2023-03-23 14:00:00,3.28,,1.52,,6.76,8.90,3.26,2.54,,2.10,,5.22,1.68,1.78
2023-03-23 14:02:00,3.36,,1.52,,6.76,9.12,3.20,2.54,,2.02,,5.20,1.70,1.84
2023-03-23 14:04:00,3.38,,1.52,,6.62,9.40,3.24,2.52,,1.96,,5.22,1.74,1.86
2023-03-23 14:06:00,3.50,,2.14,2.72,6.70,8.90,3.10,2.56,,1.98,,5.20,,1.84
2023-03-23 14:08:00,3.32,,1.68,,6.64,16.1,3.16,2.56,,2.10,26.5,5.20,,1.84
2023-03-23 14:10:00,3.34,,1.52,,6.76,9.24,3.22,2.54,,2.02,,5.14,1.64,1.86
2023-03-23 14:12:00,3.48,,1.60,,6.78,9.02,3,2.46,,2.04,,5.20,1.62,1.84
2023-03-23 14:14:00,3.22,1.52,,,6.76,9.22,3.08,2.48,,2.02,,5.20,1.64,1.88
2023-03-23 14:16:00,3.44,,1.88,1.78,6.86,9.38,3.24,2.58,,1.96,,5.22,,1.88
2023-03-23 14:18:00,3.32,,1.68,,7.08,16.1,3.28,2.46,,2.06,65.4,5.20,,1.88
2023-03-23 14:20:00,3.36,,1.52,,6.86,9.24,3.22,2.58,,2.06,,5.24,1.70,1.86
2023-03-23 14:22:00,3.48,,1.52,,7.02,9.08,3.22,2.46,,1.92,,5.22,1.70,1.86
2023-03-23 14:24:00,3.34,,1.52,,6.78,9.36,3.28,2.54,,2.10,,5.20,1.68,1.84
2023-03-23 14:26:00,3.68,,1.88,,6.86,8.92,3.26,2.56,,2.10,,5.22,1.62,1.78
2023-03-23 14:28:00,3.38,,1.68,,6.80,16.3,3.36,2.50,,2.08,95.8,5.20,,1.86
2023-03-23 14:30:00,3.38,,1.52,,6.78,8.72,3.36,2.56,,2.06,,5.20,1.70,1.84
2023-03-23 14:32:00,3.50,,1.52,,6.78,8.68,3.30,2.60,,2.10,,5.20,1.62,1.84
2023-03-23 14:34:00,3.44,,1.52,,6.86,8.82,3.28,2.54,,2.04,,5.22,1.72,1.76
2023-03-23 14:36:00,3.58,,1.88,,7,8.62,3.34,2.54,,2.08,,5.14,1.70,1.86
2023-03-23 14:38:00,3.32,,1.68,,6.52,12.7,3.40,2.52,,2.10,97.0,5.22,,1.78
2023-03-23 14:40:00,3.34,,1.52,,6.72,9.02,3.16,2.52,,2.14,,5.12,1.64,1.78
2023-03-23 14:42:00,3.48,,,,6.72,8.90,3.18,2.56,1.56,2.04,,5.16,1.64,1.78
2023-03-23 14:44:00,3.26,,1.52,,6.66,9.24,3.30,2.56,,2.08,,5.18,1.68,1.76
2023-03-23 14:46:00,3.50,,2.08,1.86,6.82,9.12,3.02,2.50,,2.02,,5.20,,1.78
2023-03-23 14:48:00,3.24,,1.68,,6.80,9.28,3.22,2.50,,2.06,68.9,5.20,,1.78
2023-03-23 14:50:00,3.22,,1.52,,6.84,9.32,3.22,2.58,,2.10,,5.10,1.58,1.76
2023-03-23 14:52:00,3.50,,1.52,,7.02,8.94,2.90,2.52,,1.96,,5.14,1.70,1.78
2023-03-23 14:54:00,3.32,,1.52,,6.92,9.28,3.22,2.60,,2.04,,5.20,1.66,1.78
2023-03-23 14:56:00,3.52,,1.88,1.84,6.90,8.84,3.08,2.54,,2.08,,5.22,,1.74
2023-03-23 14:58:00,3.34,,,,6.80,8.72,3.14,2.54,,1.96,30.3,5.18,1.70,1.78
2023-03-23 15:00:00,3.24,1.54,,,6.82,9.08,3.34,2.50,,1.96,,5.14,1.64,1.78
2023-03-23 15:02:00,3.52,,1.52,,6.70,9.02,3.34,2.48,,2.02,,5.22,1.58,1.80
2023-03-23 15:04:00,3.52,,1.52,,6.60,8.94,3.24,2.56,,2.16,,5.20,1.60,1.90
2023-03-23 15:06:00,3.62,,1.88,1.90,7.08,9,3.20,2.54,,2.06,,5.22,,1.78
2023-03-23 15:08:00,3.50,,1.68,,6.72,9.18,3.16,2.54,,2.08,,5.16,1.40,1.78
2023-03-23 15:10:00,3.46,,1.52,,6.90,9,3.22,2.48,,2.08,,5.18,1.74,1.78
2023-03-23 15:12:00,3.32,,1.60,,6.84,9.04,3.12,2.58,,2.10,,5.22,1.72,1.80
2023-03-23 15:14:00,3.34,,1.52,,6.84,9.10,3.14,2.58,,2.06,,5.24,1.72,1.78
2023-03-23 15:16:00,3.66,,1.88,,6.84,9.20,3.24,2.54,,2.06,,5.20,1.72,1.78
2023-03-23 15:18:00,3.12,,1.68,,6.58,9,3.18,2.52,,2.02,,5.20,1.60,1.78
2023-03-23 15:20:00,3.40,,1.52,,6.56,8.62,2.92,2.52,,1.98,,5.20,1.70,1.78
2023-03-23 15:22:00,3.34,,1.52,,6.86,9.02,2.92,2.48,,2.08,,5.22,1.74,1.78
2023-03-23 15:24:00,3.48,,1.50,,6.76,9.10,3.20,2.54,,2.06,,5.20,1.68,1.76
2023-03-23 15:26:00,3.60,,1.88,,6.90,8.86,3.18,2.50,,2,,5.20,1.74,1.78
2023-03-23 15:28:00,3.18,,1.68,,6.82,9.18,3.12,2.54,,2.12,,5.22,1.66,1.78
2023-03-23 15:30:00,3.36,,1.52,,6.84,9.30,3.22,2.54,,1.98,,5.18,1.76,1.78
2023-03-23 15:32:00,3.46,,1.52,,6.88,9.10,3.14,2.52,,1.92,,5.22,1.64,1.78
2023-03-23 15:34:00,3.40,,1.52,,6.88,8.60,3.14,2.58,,2.04,,5.20,1.66,1.78
2023-03-23 15:36:00,3.54,,1.88,1.90,6.62,9.04,2.94,2.60,,2.10,,5.16,,1.78
2023-03-23 15:38:00,3.34,,1.68,,6.66,9.08,3.26,2.56,,2.02,,5.16,1.70,1.78
2023-03-23 15:40:00,3.48,,,,6.68,16.1,3.22,2.54,,2.02,10.1,5.16,1.70,1.78
2023-03-23 15:42:00,3.46,,1.52,,6.72,9.30,3.18,2.56,,2.02,,5.24,1.76,1.78
2023-03-23 15:44:00,3.42,,1.52,,6.70,9.32,3.20,2.54,,2.04,,5.24,1.68,1.78
2023-03-23 15:46:00,3.64,,2.08,1.88,6.92,9.36,3.16,2.50,,2.04,,5.18,,1.88
2023-03-23 15:48:00,3.50,,1.68,,6.80,9.24,3.14,2.48,,2.14,,5.24,1.64,1.78
2023-03-23 15:50:00,3.38,,,,6.64,16.3,3.24,2.54,,2.02,48.6,5.20,1.70,1.78
2023-03-23 15:52:00,3.48,,,,6.82,9.22,3.08,2.62,1.56,2.08,,5.20,1.72,1.78
2023-03-23 15:54:00,3.42,,1.52,,6.84,9.16,3.22,2.54,,2.04,,5.18,1.66,1.78
2023-03-23 15:56:00,3.72,,1.88,1.88,6.88,9.06,3.28,2.54,,2.06,,5.22,,1.78
2023-03-23 15:58:00,3.36,,1.68,,6.84,8.94,3.22,2.52,,2.10,,5.24,1.66,1.78
2023-03-23 16:00:00,3.56,,,,6.78,16.4,3.48,2.66,,2,85.2,5.22,1.74,1.78
2023-03-23 16:02:00,3.40,,1.52,,6.78,8.70,3.28,2.56,,2.10,,5.18,1.68,1.86
2023-03-23 16:04:00,3.44,,,,6.70,9.26,3.12,2.54,1.64,1.96,,5.20,1.70,1.78
2023-03-23 16:06:00,3.46,,1.88,,6.88,9.12,2.96,2.48,,2.06,,5.14,1.72,1.76
2023-03-23 16:08:00,3.40,,1.68,,6.84,8.92,3.18,2.54,,2.02,,5.20,1.68,1.78
2023-03-23 16:10:00,3.36,,,,6.62,16.3,3.26,2.62,,2.04,97.6,5.18,1.76,1.78
2023-03-23 16:12:00,3.40,,1.70,,6.78,9.12,2.98,2.54,,2.02,,5.16,1.64,1.78
2023-03-23 16:14:00,3.26,,1.52,,6.88,9.30,3.12,2.58,,2,,5.22,1.62,1.78
2023-03-23 16:16:00,3.68,,1.88,,6.86,8.84,2.96,2.58,,1.96,,5.20,1.62,1.78
2023-03-23 16:18:00,3.42,,1.68,,6.74,9.06,3.16,2.66,,2.08,,5.20,1.70,1.80
2023-03-23 16:20:00,3.38,,,,6.80,8.76,3.24,2.60,,2.04,86,5.20,1.66,1.78
2023-03-23 16:22:00,3.48,,1.52,,6.82,9.16,3.20,2.56,,2.10,,5.16,1.74,1.78
2023-03-23 16:24:00,3.42,,1.52,,6.74,8.84,3.26,2.56,,2.10,,5.20,1.70,1.76
2023-03-23 16:26:00,3.70,,1.88,1.86,6.62,8.76,3.30,2.58,,2.04,,5.18,,1.78
2023-03-23 16:28:00,3.44,,1.68,,6.66,8.58,3.14,2.56,,2.12,,5.20,1.72,1.78
2023-03-23 16:30:00,3.32,,,,6.78,8.72,3.26,2.52,,2.10,47.9,5.18,1.68,1.78
2023-03-23 16:32:00,3.46,,1.52,,6.80,8.66,3.28,2.56,1.46,2.04,,5.24,,1.78
2023-03-23 16:34:00,3.30,,1.52,,6.62,8.88,3.18,2.54,,2.06,,5.14,1.72,1.76
2023-03-23 16:36:00,3.42,,1.88,1.94,6.90,9,3.34,2.52,,2.10,,5.22,,1.78
2023-03-23 16:38:00,3.38,,1.68,,7.16,9.52,3.26,2.56,,2,,5.22,1.70,1.78
2023-03-23 16:40:00,3.32,,,,6.74,9.42,3.08,2.48,,1.98,11.8,5.16,1.74,1.78
2023-03-23 16:42:00,3.48,,1.52,,7.24,9.38,3.28,2.54,,2.08,,5.24,1.70,1.78
2023-03-23 16:44:00,3.36,,1.52,,6.70,9.34,3.20,2.54,,2.06,,5.22,1.76,1.80
2023-03-23 16:46:00,3.56,,2.08,1.82,7.18,9.26,3.06,2.54,,2.02,,5.22,,1.78
2023-03-23 16:48:00,3.38,,1.68,,6.74,9.20,2.86,2.60,,2.14,,5.16,1.72,1.78
2023-03-23 16:50:00,3.22,,1.52,,6.54,9.40,3.20,2.52,,2.10,,5.20,1.66,1.78
2023-03-23 16:52:00,3.44,,1.52,,6.96,9.26,3.20,2.54,,1.98,,5.22,1.74,1.78
2023-03-23 16:54:00,3.28,,1.52,,6.78,9.08,3.26,2.54,,2,,5.22,1.74,1.80
2023-03-23 16:56:00,3.66,,1.88,,6.84,9.12,3.18,2.58,,2.12,,5.24,1.72,1.78
2023-03-23 16:58:00,3.38,,1.68,,6.76,9.36,3.24,2.56,,2.14,,5.22,1.64,1.84
2023-03-23 17:00:00,3.50,,,,6.74,9.10,3.06,2.54,1.58,2.08,,5.18,1.76,1.78
2023-03-23 17:02:00,3.44,,1.52,,6.80,9.10,3.34,2.48,,2.04,,5.22,1.68,1.78
2023-03-23 17:04:00,3.48,1.52,,,6.84,9.10,3.20,2.56,,2.08,,5.20,1.70,1.78
2023-03-23 17:06:00,3.52,,1.88,,6.98,8.94,3.28,2.56,,2.08,,5.18,1.72,1.86
2023-03-23 17:08:00,3.44,,1.68,,6.76,9.20,3.18,2.54,,2.04,,5.20,1.72,1.78
2023-03-23 17:10:00,3.42,,1.52,,6.80,8.98,3.22,2.42,,2.08,,5.22,1.74,1.84
2023-03-23 17:12:00,3.54,,,,6.96,12.3,3.14,2.58,,2.14,2.06,5.20,1.72,1.78
2023-03-23 17:14:00,3.18,,1.52,,6.88,9.14,3.08,2.50,,2.02,,5.24,1.66,1.86
2023-03-23 17:16:00,3.72,,1.88,1.86,6.90,9.22,3.14,2.50,,2.06,,5.24,,1.76
2023-03-23 17:18:00,3.38,,1.68,,6.76,8.74,3.12,2.52,,2,,5.18,1.76,1.78
2023-03-23 17:20:00,3.44,,1.52,,6.76,9.06,3.16,2.52,,1.94,,5.10,1.66,1.84
2023-03-23 17:22:00,3.42,,,,6.92,15.9,3.18,2.62,,2.14,30.5,5.18,1.76,1.86
2023-03-23 17:24:00,3.36,,1.52,,6.76,8.84,3.06,2.50,,1.92,,5.22,1.70,1.86
2023-03-23 17:26:00,3.66,,1.88,1.82,6.78,8.72,3.18,2.54,,2.02,,5.22,,1.82
2023-03-23 17:28:00,3.40,,1.68,,6.72,8.84,3.28,2.60,,2,,5.18,1.66,1.88
2023-03-23 17:30:00,3.34,,,,6.78,9.06,3.20,2.62,1.64,1.96,,5.20,1.76,1.84
2023-03-23 17:32:00,3.44,,,,6.92,15.9,3.40,2.50,,1.94,68.5,5.22,1.60,1.82
2023-03-23 17:34:00,3.44,,1.52,,6.74,9.20,3.24,2.58,,2.04,,5.20,1.64,1.76
2023-03-23 17:36:00,3.52,,1.88,1.90,6.86,9.20,3.28,2.62,,2.10,,5.18,,1.84
2023-03-23 17:38:00,3.40,,1.68,,6.84,9.06,3.30,2.56,,2.06,,5.20,1.72,1.82
2023-03-23 17:40:00,3.50,,1.52,,6.84,9.14,3.22,2.60,,2.10,,5.16,1.72,1.88
2023-03-23 17:42:00,3.40,,,,6.88,16.3,3.40,2.52,,2.10,99.2,5.20,1.68,1.86
2023-03-23 17:44:00,3.38,,1.52,,6.98,9.22,3.24,2.58,,2.08,,5.18,1.56,1.84
2023-03-23 17:46:00,3.52,,2.08,,7.08,9.14,3.28,2.58,,2.06,,5.18,1.68,1.86
2023-03-23 17:48:00,3.42,,1.68,,6.88,8.76,3.12,2.52,1.60,2.02,,5.24,,1.88
2023-03-23 17:50:00,3.40,,1.52,,6.66,8.98,3.22,2.50,,2,,5.16,1.66,1.86
2023-03-23 17:52:00,3.28,,,,6.92,12.6,3.34,2.62,,2,96.3,5.24,1.64,1.88
2023-03-23 17:54:00,3.46,,1.52,,6.86,9.14,3.24,2.52,,2.04,,5.16,1.74,1.82
2023-03-23 17:56:00,3.42,,1.88,,6.88,9.02,2.86,2.54,,2.12,,5.10,1.72,1.84
2023-03-23 17:58:00,3.34,,1.68,,6.84,9.08,3.14,2.56,,1.92,,5.24,1.64,1.84
2023-03-23 18:00:00,3.32,,1.52,,6.92,9.08,3.30,2.46,,2.04,,5.20,1.66,1.74
2023-03-23 18:02:00,3.48,,,,6.92,9.42,3.24,2.54,,2.08,66.3,5.20,1.76,1.82
2023-03-23 18:04:00,3.28,,1.52,,6.86,9.06,3.08,2.56,,2.04,,5.22,1.66,1.86
2023-03-23 18:06:00,3.40,,2.38,2,7.16,9.10,3.28,2.52,,1.98,,5.24,,1.84
2023-03-23 18:08:00,3.36,,1.80,,6.74,9.04,3.20,2.56,,1.96,,5.22,1.70,1.84
2023-03-23 18:10:00,3.18,,1.52,,6.84,9.36,3.14,2.66,,2.12,,5.18,1.68,1.92
2023-03-23 18:12:00,3.52,,,,6.86,8.82,3.30,2.50,,2.06,28.1,5.22,1.62,1.98
2023-03-23 18:14:00,3.50,,,,6.62,14.1,3.32,2.52,,2.08,151,5.22,1.68,1.88
2023-03-23 18:16:00,3.70,,1.88,1.90,6.94,9.12,3.32,2.60,,2.10,,5.22,,1.86
2023-03-23 18:18:00,3.52,,1.68,,6.72,9.08,3.20,2.58,,2.12,,5.18,1.60,1.92
2023-03-23 18:20:00,3.40,,,,6.62,9.30,3.20,2.54,1.60,2.14,,5.22,1.72,1.86
2023-03-23 18:22:00,3.52,,1.52,,6.84,8.82,3.16,2.54,,2,,5.20,1.64,1.84
2023-03-23 18:24:00,3.42,,,,6.64,9.04,3.34,2.50,1.60,2.02,,5.18,1.66,1.90
2023-03-23 18:26:00,3.50,,1.88,,6.96,8.96,3.20,2.52,,2.04,,5.24,1.76,1.90
2023-03-23 18:28:00,3.26,,1.68,,6.70,9.06,3.16,2.56,,2.08,,5.20,1.78,1.86
2023-03-23 18:30:00,2.98,,1.52,,6.66,9.04,3.12,2.48,,2.04,,5.22,1.68,1.82
2023-03-23 18:32:00,3.18,,1.52,,6.72,9.06,3.24,2.54,,2.12,,5.24,1.76,1.84
2023-03-23 18:34:00,3.34,,1.52,,6.88,9.16,2.88,2.52,,2,,5.20,1.68,1.88
2023-03-23 18:36:00,3.54,,1.88,,6.94,9.22,3.26,2.56,,2.10,,5.22,1.72,1.84
2023-03-23 18:38:00,3.46,,1.68,,6.70,9.38,3.26,2.58,,2.02,,5.22,1.68,1.88
2023-03-23 18:40:00,3.44,,1.52,,6.70,9.20,2.88,2.50,,1.94,,5.10,1.62,1.84
2023-03-23 18:42:00,3.40,,,,6.92,8.82,3.10,2.70,1.58,2.04,,5.20,1.72,1.88
2023-03-23 18:44:00,3.34,,1.52,,6.74,9.18,3.16,2.54,,2.16,,5.20,1.68,1.84
2023-03-23 18:46:00,3.30,,2.16,2.78,7.12,14.5,3.06,2.56,,2.06,7.50,5.18,,
2023-03-23 18:48:00,3.38,,1.98,,6.92,8.98,3.18,2.52,,1.98,,5.24,1.72,1.86
2023-03-23 18:50:00,3.38,,1.52,,6.82,9.48,3.20,2.56,,2.18,,5.14,1.76,1.78
2023-03-23 18:52:00,3.46,,,,6.86,9.12,3.22,2.54,1.58,2.08,,5.24,1.66,1.86
2023-03-23 18:54:00,3.40,,1.52,,6.86,9.02,3.20,2.58,,2.08,,5.22,1.64,1.78
2023-03-23 18:56:00,3.46,,1.88,2.70,6.90,15.7,3.34,2.60,,2.10,46.4,5.22,,
2023-03-23 18:58:00,3.32,,1.68,,6.80,9.04,3.32,2.54,,2.04,,5.22,1.64,1.78
2023-03-23 19:00:00,3.30,,1.52,,6.72,8.88,3.26,2.54,,2.06,,5.20,1.64,1.76
2023-03-23 19:02:00,3.48,1.52,,,6.92,9.12,3.24,2.56,,2.02,,5.22,1.72,1.78
2023-03-23 19:04:00,3.32,,1.52,,6.72,8.98,3.22,2.56,,2.06,,5.22,1.60,1.78
2023-03-23 19:06:00,3.54,,1.88,2.78,6.94,15.8,3.14,2.56,,2.12,84.9,5.20,,
2023-03-23 19:08:00,3.26,,1.68,,6.70,9,3.24,2.52,,2.06,,5.24,1.76,1.78
2023-03-23 19:10:00,3.42,,1.52,,6.78,9.14,3.24,2.52,,2.08,,5.18,1.66,1.80
2023-03-23 19:12:00,3.46,,1.60,,6.94,8.76,3.16,2.56,,1.96,,5.24,1.72,1.78
2023-03-23 19:14:00,3.38,,,,6.76,8.66,2.96,2.56,1.64,2,,5.12,1.74,1.84
