"Time","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","kubearmor-8v62p","kubearmor-8v7lc","kubearmor-annotation-manager-85857fc8d7-j2v79","kubearmor-host-policy-manager-7b9c9db44-vsgj9","kubearmor-policy-manager-8569dd9d6f-s8wgx","kubearmor-relay-64c6fff875-9cxdt","kubearmor-wcph8","local-path-provisioner-687d6d7765-dblqm","metrics-server-667586758d-9bmlb","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","traefik-64b96ccbcd-64qtj"
2023-03-23 09:04:00,315,155,369,379,3.65,1.34,0,155,306,4.30,0.840,3.81,81.9,367,0.0567,8.94,0,0,0,1.53
2023-03-23 09:06:00,303,191,418,410,3.82,1.39,0,191,298,4.57,0.863,3.76,80.7,421,0.0767,9.35,0,0,0,15.2
2023-03-23 09:08:00,303,191,418,410,3.82,1.39,0,191,298,4.57,0.863,3.76,80.7,421,0.0767,9.35,0,0,0,15.2
2023-03-23 09:10:00,303,162,375,376,3.55,1.25,0.00333,162,299,4.49,0.917,3.74,76.8,357,0.0600,8.90,0,0,0,1.53
2023-03-23 09:12:00,303,162,375,376,3.55,1.25,0.00333,162,299,4.49,0.917,3.74,76.8,357,0.0600,8.90,0,0,0,1.53
2023-03-23 09:14:00,303,162,375,376,3.55,1.25,0.00333,162,299,4.49,0.917,3.74,76.8,357,0.0600,8.90,0,0,0,1.53
2023-03-23 09:16:00,304,195,414,412,3.85,1.41,0,196,301,4.52,0.907,3.78,81.8,425,0.0600,9.42,0,0.00333,0,15.3
2023-03-23 09:18:00,304,195,414,412,3.85,1.41,0,196,301,4.52,0.907,3.78,81.8,425,0.0600,9.42,0,0.00333,0,15.3
2023-03-23 09:20:00,302,151,367,382,3.52,1.29,0,150,302,4.62,0.877,3.60,74.9,378,0.0600,9.22,0,0,0,1.47
2023-03-23 09:22:00,302,151,367,382,3.52,1.29,0,150,302,4.62,0.877,3.60,74.9,378,0.0600,9.22,0,0,0,1.47
2023-03-23 09:24:00,302,151,367,382,3.52,1.29,0,150,302,4.62,0.877,3.60,74.9,378,0.0600,9.22,0,0,0,1.47
2023-03-23 09:26:00,289,199,411,404,3.97,1.36,0,196,299,4.34,0.853,3.82,81.5,404,0.0700,9.03,0,0,0,15.4
2023-03-23 09:28:00,289,199,411,404,3.97,1.36,0,196,299,4.34,0.853,3.82,81.5,404,0.0700,9.03,0,0,0,15.4
2023-03-23 09:30:00,316,158,384,385,3.54,1.31,0,157,303,4.47,0.923,3.62,79.2,380,0.0700,9.25,0,0,0.00333,1.56
2023-03-23 09:32:00,316,158,384,385,3.54,1.31,0,157,303,4.47,0.923,3.62,79.2,380,0.0700,9.25,0,0,0.00333,1.56
2023-03-23 09:34:00,316,158,384,385,3.54,1.31,0,157,303,4.47,0.923,3.62,79.2,380,0.0700,9.25,0,0,0.00333,1.56
2023-03-23 09:36:00,300,203,412,419,3.90,1.31,0,207,302,4.35,0.837,3.95,78.8,427,0.0567,8.91,0,0,0,15.3
2023-03-23 09:38:00,300,203,412,419,3.90,1.31,0,207,302,4.35,0.837,3.95,78.8,427,0.0567,8.91,0,0,0,15.3
2023-03-23 09:40:00,304,151,380,370,3.46,1.36,0,153,310,4.57,0.877,3.71,78.4,368,0.0567,9.56,0,0,0,1.53
2023-03-23 09:42:00,304,151,380,370,3.46,1.36,0,153,310,4.57,0.877,3.71,78.4,368,0.0567,9.56,0,0,0,1.53
2023-03-23 09:44:00,304,151,380,370,3.46,1.36,0,153,310,4.57,0.877,3.71,78.4,368,0.0567,9.56,0,0,0,1.53
2023-03-23 09:46:00,315,199,420,418,3.87,1.36,0,193,300,4.49,0.917,3.73,79.6,408,0.0600,8.91,0,0,0,15.2
2023-03-23 09:48:00,315,199,420,418,3.87,1.36,0,193,300,4.49,0.917,3.73,79.6,408,0.0600,8.91,0,0,0,15.2
2023-03-23 09:50:00,295,151,367,377,3.74,1.33,0,155,301,4.67,0.887,3.80,80.7,383,0.0533,9.26,0.00333,0,0,1.52
2023-03-23 09:52:00,295,151,367,377,3.74,1.33,0,155,301,4.67,0.887,3.80,80.7,383,0.0533,9.26,0.00333,0,0,1.52
2023-03-23 09:54:00,295,151,367,377,3.74,1.33,0,155,301,4.67,0.887,3.80,80.7,383,0.0533,9.26,0.00333,0,0,1.52
2023-03-23 09:56:00,304,201,427,424,3.81,1.28,0,201,312,4.44,0.953,3.78,79.5,424,0.0733,9.35,0,0,0,15.4
2023-03-23 09:58:00,304,201,427,424,3.81,1.28,0,201,312,4.44,0.953,3.78,79.5,424,0.0733,9.35,0,0,0,15.4
2023-03-23 10:00:00,289,154,381,364,3.69,1.31,0,153,289,4.51,0.840,3.75,76.1,366,0.0700,9.08,0,0,0,1.50
2023-03-23 10:02:00,289,154,381,364,3.69,1.31,0,153,289,4.51,0.840,3.75,76.1,366,0.0700,9.08,0,0,0,1.50
2023-03-23 10:04:00,289,154,381,364,3.69,1.31,0,153,289,4.51,0.840,3.75,76.1,366,0.0700,9.08,0,0,0,1.50
2023-03-23 10:06:00,306,197,418,428,3.71,1.36,0,200,300,4.39,0.897,3.59,80.4,427,0.0533,9.28,0,0,0,15.2
2023-03-23 10:08:00,306,197,418,428,3.71,1.36,0,200,300,4.39,0.897,3.59,80.4,427,0.0533,9.28,0,0,0,15.2
2023-03-23 10:10:00,323,160,369,377,3.48,1.33,0.00333,157,322,4.38,0.910,3.79,77.1,383,0.0633,9.20,0,0,0,1.56
2023-03-23 10:12:00,323,160,369,377,3.48,1.33,0.00333,157,322,4.38,0.910,3.79,77.1,383,0.0633,9.20,0,0,0,1.56
2023-03-23 10:14:00,323,160,369,377,3.48,1.33,0.00333,157,322,4.38,0.910,3.79,77.1,383,0.0633,9.20,0,0,0,1.56
2023-03-23 10:16:00,290,196,419,428,3.91,1.33,0,192,294,4.51,0.803,3.85,82.0,420,0.0733,9.18,0,0.00333,0,15.3
2023-03-23 10:18:00,290,196,419,428,3.91,1.33,0,192,294,4.51,0.803,3.85,82.0,420,0.0733,9.18,0,0.00333,0,15.3
2023-03-23 10:20:00,303,151,369,359,3.73,1.33,0,156,294,4.53,0.940,3.71,76.1,362,0.0600,9.16,0,0,0,1.51
2023-03-23 10:22:00,303,151,369,359,3.73,1.33,0,156,294,4.53,0.940,3.71,76.1,362,0.0600,9.16,0,0,0,1.51
2023-03-23 10:24:00,303,151,369,359,3.73,1.33,0,156,294,4.53,0.940,3.71,76.1,362,0.0600,9.16,0,0,0,1.51
2023-03-23 10:26:00,314,196,421,430,3.74,1.36,0,197,324,4.44,0.910,3.71,80.2,420,0.0533,9.34,0,0,0,15.4
2023-03-23 10:28:00,314,196,421,430,3.74,1.36,0,197,324,4.44,0.910,3.71,80.2,420,0.0533,9.34,0,0,0,15.4
2023-03-23 10:30:00,290,160,372,351,3.78,1.30,0,163,292,4.40,0.870,3.83,79.6,365,0.0633,8.97,0,0,0.00333,1.49
2023-03-23 10:32:00,290,160,372,351,3.78,1.30,0,163,292,4.40,0.870,3.83,79.6,365,0.0633,8.97,0,0,0.00333,1.49
2023-03-23 10:34:00,290,160,372,351,3.78,1.30,0,163,292,4.40,0.870,3.83,79.6,365,0.0633,8.97,0,0,0.00333,1.49
2023-03-23 10:36:00,311,204,417,432,3.76,1.31,0,193,304,4.47,0.927,3.79,75.8,425,0.0633,9.10,0,0,0,15.4
2023-03-23 10:38:00,311,204,417,432,3.76,1.31,0,193,304,4.47,0.927,3.79,75.8,425,0.0633,9.10,0,0,0,15.4
2023-03-23 10:40:00,297,152,371,363,3.63,1.33,0,164,287,4.75,0.880,3.73,79.8,370,0.0600,9.65,0,0,0,1.55
2023-03-23 10:42:00,297,152,371,363,3.63,1.33,0,164,287,4.75,0.880,3.73,79.8,370,0.0600,9.65,0,0,0,1.55
2023-03-23 10:44:00,297,152,371,363,3.63,1.33,0,164,287,4.75,0.880,3.73,79.8,370,0.0600,9.65,0,0,0,1.55
2023-03-23 10:46:00,314,213,424,427,3.89,1.30,0,209,323,4.37,0.903,3.77,81.5,430,0.0567,9.24,0,0,0,15.4
2023-03-23 10:48:00,314,213,424,427,3.89,1.30,0,209,323,4.37,0.903,3.77,81.5,430,0.0567,9.24,0,0,0,15.4
2023-03-23 10:50:00,288,154,381,378,3.62,1.39,0,151,300,4.62,0.880,3.74,77.5,378,0.0600,9.17,0.00333,0,0,1.52
2023-03-23 10:52:00,288,154,381,378,3.62,1.39,0,151,300,4.62,0.880,3.74,77.5,378,0.0600,9.17,0.00333,0,0,1.52
2023-03-23 10:54:00,288,154,381,378,3.62,1.39,0,151,300,4.62,0.880,3.74,77.5,378,0.0600,9.17,0.00333,0,0,1.52
2023-03-23 10:56:00,323,197,413,414,3.97,1.34,0,198,308,4.37,0.817,3.70,80.6,405,0.0533,8.84,0,0,0,15.3
2023-03-23 10:58:00,323,197,413,414,3.97,1.34,0,198,308,4.37,0.817,3.70,80.6,405,0.0533,8.84,0,0,0,15.3
2023-03-23 11:00:00,288,153,349,358,3.62,1.30,0,151,294,4.45,0.910,3.81,76.3,356,0.0700,9.07,0,0,0,1.61
2023-03-23 11:02:00,288,153,349,358,3.62,1.30,0,151,294,4.45,0.910,3.81,76.3,356,0.0700,9.07,0,0,0,1.61
2023-03-23 11:04:00,288,153,349,358,3.62,1.30,0,151,294,4.45,0.910,3.81,76.3,356,0.0700,9.07,0,0,0,1.61
2023-03-23 11:06:00,304,204,432,415,3.80,1.34,0.00333,205,310,4.46,0.923,3.65,80.1,418,0.0567,9.52,0,0,0,15.3
2023-03-23 11:08:00,304,204,432,415,3.80,1.34,0.00333,205,310,4.46,0.923,3.65,80.1,418,0.0567,9.52,0,0,0,15.3
2023-03-23 11:10:00,292,149,355,368,3.61,1.30,0,150,286,4.66,0.860,3.75,77.9,370,0.0567,9.09,0,0.00333,0,1.54
2023-03-23 11:12:00,292,149,355,368,3.61,1.30,0,150,286,4.66,0.860,3.75,77.9,370,0.0567,9.09,0,0.00333,0,1.54
2023-03-23 11:14:00,292,149,355,368,3.61,1.30,0,150,286,4.66,0.860,3.75,77.9,370,0.0567,9.09,0,0.00333,0,1.54
2023-03-23 11:16:00,310,197,414,417,3.88,1.33,0,196,307,4.26,0.933,3.87,80.6,408,0.0767,9.38,0,0,0,15.4
2023-03-23 11:18:00,310,197,414,417,3.88,1.33,0,196,307,4.26,0.933,3.87,80.6,408,0.0767,9.38,0,0,0,15.4
2023-03-23 11:20:00,292,152,360,365,3.82,1.33,0,154,302,4.66,0.853,3.75,76.0,359,0.0767,9.19,0,0,0,1.48
2023-03-23 11:22:00,292,152,360,365,3.82,1.33,0,154,302,4.66,0.853,3.75,76.0,359,0.0767,9.19,0,0,0,1.48
2023-03-23 11:24:00,292,152,360,365,3.82,1.33,0,154,302,4.66,0.853,3.75,76.0,359,0.0767,9.19,0,0,0,1.48
2023-03-23 11:26:00,298,196,403,402,3.75,1.36,0,195,295,4.32,0.917,3.76,81.8,416,0.0533,9.17,0,0,0,15.5
2023-03-23 11:28:00,298,196,403,402,3.75,1.36,0,195,295,4.32,0.917,3.76,81.8,416,0.0533,9.17,0,0,0,15.5
2023-03-23 11:30:00,286,156,375,370,3.61,1.25,0,152,296,4.62,0.843,3.72,77.7,372,0.0667,8.83,0,0,0.00333,1.50
2023-03-23 11:32:00,286,156,375,370,3.61,1.25,0,152,296,4.62,0.843,3.72,77.7,372,0.0667,8.83,0,0,0.00333,1.50
2023-03-23 11:34:00,286,156,375,370,3.61,1.25,0,152,296,4.62,0.843,3.72,77.7,372,0.0667,8.83,0,0,0.00333,1.50
2023-03-23 11:36:00,317,197,413,414,3.75,1.37,0,200,309,4.45,0.923,3.59,79.1,409,0.0567,9.67,0,0,0,15.3
2023-03-23 11:38:00,317,197,413,414,3.75,1.37,0,200,309,4.45,0.923,3.59,79.1,409,0.0567,9.67,0,0,0,15.3
2023-03-23 11:40:00,311,159,384,373,3.73,1.35,0,157,315,4.47,0.870,3.87,78.6,386,0.0567,8.70,0,0,0,1.57
2023-03-23 11:42:00,311,159,384,373,3.73,1.35,0,157,315,4.47,0.870,3.87,78.6,386,0.0567,8.70,0,0,0,1.57
2023-03-23 11:44:00,311,159,384,373,3.73,1.35,0,157,315,4.47,0.870,3.87,78.6,386,0.0567,8.70,0,0,0,1.57
2023-03-23 11:46:00,297,195,413,413,3.97,1.28,0,197,286,4.71,0.877,3.70,76.9,396,0.0633,9.57,0,0,0,15.3
2023-03-23 11:48:00,297,195,413,413,3.97,1.28,0,197,286,4.71,0.877,3.70,76.9,396,0.0633,9.57,0,0,0,15.3
2023-03-23 11:50:00,301,151,339,364,3.62,1.38,0,144,316,4.51,0.827,3.89,80.6,356,0.0667,9.09,0.00333,0,0,1.58
2023-03-23 11:52:00,301,151,339,364,3.62,1.38,0,144,316,4.51,0.827,3.89,80.6,356,0.0667,9.09,0.00333,0,0,1.58
2023-03-23 11:54:00,301,151,339,364,3.62,1.38,0,144,316,4.51,0.827,3.89,80.6,356,0.0667,9.09,0.00333,0,0,1.58
2023-03-23 11:56:00,300,196,418,417,3.87,1.34,0,202,281,4.31,0.907,3.73,78.0,414,0.0700,9.42,0,0,0,15.3
2023-03-23 11:58:00,300,196,418,417,3.87,1.34,0,202,281,4.31,0.907,3.73,78.0,414,0.0700,9.42,0,0,0,15.3
2023-03-23 12:00:00,288,151,384,369,3.56,1.31,0,157,299,4.45,0.863,3.65,79.3,369,0.0633,9.08,0,0,0,1.57
2023-03-23 12:02:00,288,151,384,369,3.56,1.31,0,157,299,4.45,0.863,3.65,79.3,369,0.0633,9.08,0,0,0,1.57
2023-03-23 12:04:00,288,151,384,369,3.56,1.31,0,157,299,4.45,0.863,3.65,79.3,369,0.0633,9.08,0,0,0,1.57
2023-03-23 12:06:00,309,204,408,415,3.95,1.38,0.00333,204,301,4.52,0.907,3.87,81.4,426,0.0600,9.26,0,0.00333,0,15.4
2023-03-23 12:08:00,309,204,408,415,3.95,1.38,0.00333,204,301,4.52,0.907,3.87,81.4,426,0.0600,9.26,0,0.00333,0,15.4
2023-03-23 12:10:00,316,149,381,380,3.58,1.29,0,146,312,4.67,0.880,3.66,74.7,384,0.0533,8.97,0,0,0,1.51
2023-03-23 12:12:00,316,149,381,380,3.58,1.29,0,146,312,4.67,0.880,3.66,74.7,384,0.0533,8.97,0,0,0,1.51
2023-03-23 12:14:00,316,149,381,380,3.58,1.29,0,146,312,4.67,0.880,3.66,74.7,384,0.0533,8.97,0,0,0,1.51
2023-03-23 12:16:00,299,198,421,414,3.98,1.36,0,196,298,4.31,0.877,3.82,81.2,391,0.0733,9.56,0,0,0,15.3
2023-03-23 12:18:00,299,198,421,414,3.98,1.36,0,196,298,4.31,0.877,3.82,81.2,391,0.0733,9.56,0,0,0,15.3
2023-03-23 12:20:00,294,156,365,363,3.53,1.30,0,155,304,4.47,0.930,3.74,75.8,381,0.0767,8.95,0,0,0,1.53
2023-03-23 12:22:00,294,156,365,363,3.53,1.30,0,155,304,4.47,0.930,3.74,75.8,381,0.0767,8.95,0,0,0,1.53
2023-03-23 12:24:00,294,156,365,363,3.53,1.30,0,155,304,4.47,0.930,3.74,75.8,381,0.0767,8.95,0,0,0,1.53
2023-03-23 12:26:00,291,170,411,393,3.54,1.31,0,187,287,4.51,0.843,3.78,79.5,407,0.0700,9.01,0,0,0,14.0
2023-03-23 12:28:00,291,170,411,393,3.54,1.31,0,187,287,4.51,0.843,3.78,79.5,407,0.0700,9.01,0,0,0,14.0
2023-03-23 12:30:00,314,182,379,397,3.98,1.36,0,168,316,4.68,0.927,3.56,79.8,377,0.0733,9.65,0,0,0.00333,2.97
2023-03-23 12:32:00,314,182,379,397,3.98,1.36,0,168,316,4.68,0.927,3.56,79.8,377,0.0733,9.65,0,0,0.00333,2.97
2023-03-23 12:34:00,314,182,379,397,3.98,1.36,0,168,316,4.68,0.927,3.56,79.8,377,0.0733,9.65,0,0,0.00333,2.97
2023-03-23 12:36:00,290,165,379,351,3.61,1.36,0,158,291,4.37,0.863,3.79,76.1,387,0.0633,9.00,0,0,0,8.80
2023-03-23 12:38:00,290,165,379,351,3.61,1.36,0,158,291,4.37,0.863,3.79,76.1,387,0.0633,9.00,0,0,0,8.80
2023-03-23 12:40:00,299,180,388,421,3.88,1.28,0,187,302,4.47,0.893,3.76,81.0,398,0.0600,9.32,0,0,0,8.03
2023-03-23 12:42:00,299,180,388,421,3.88,1.28,0,187,302,4.47,0.893,3.76,81.0,398,0.0600,9.32,0,0,0,8.03
2023-03-23 12:44:00,299,180,388,421,3.88,1.28,0,187,302,4.47,0.893,3.76,81.0,398,0.0600,9.32,0,0,0,8.03
2023-03-23 12:46:00,304,165,373,360,3.70,1.34,0,163,300,4.42,0.853,3.69,64.2,369,0.0567,9.62,0,0,0,1.48
2023-03-23 12:48:00,304,165,373,360,3.70,1.34,0,163,300,4.42,0.853,3.69,64.2,369,0.0567,9.62,0,0,0,1.48
2023-03-23 12:50:00,305,195,413,416,3.85,1.33,0,195,299,4.39,0.863,3.86,80.1,405,0.0767,9.08,0.00333,0,0,15.3
2023-03-23 12:52:00,305,195,413,416,3.85,1.33,0,195,299,4.39,0.863,3.86,80.1,405,0.0767,9.08,0.00333,0,0,15.3
2023-03-23 12:54:00,305,195,413,416,3.85,1.33,0,195,299,4.39,0.863,3.86,80.1,405,0.0767,9.08,0.00333,0,0,15.3
2023-03-23 12:56:00,305,156,364,372,3.38,1.36,0,157,305,4.53,0.937,3.74,74.5,370,0.0700,9.18,0,0,0,1.57
2023-03-23 12:58:00,305,156,364,372,3.38,1.36,0,157,305,4.53,0.937,3.74,74.5,370,0.0700,9.18,0,0,0,1.57
2023-03-23 13:00:00,301,200,427,436,3.94,1.28,0,199,307,4.53,0.883,3.63,81.8,415,0.0567,9.35,0,0,0,15.3
2023-03-23 13:02:00,301,200,427,436,3.94,1.28,0,199,307,4.53,0.883,3.63,81.8,415,0.0567,9.35,0,0,0,15.3
2023-03-23 13:04:00,301,200,427,436,3.94,1.28,0,199,307,4.53,0.883,3.63,81.8,415,0.0567,9.35,0,0,0,15.3
2023-03-23 13:06:00,298,157,373,373,3.59,1.33,0.00333,156,300,4.39,0.923,3.84,76.8,391,0.0633,9.14,0,0,0,1.53
2023-03-23 13:08:00,298,157,373,373,3.59,1.33,0.00333,156,300,4.39,0.923,3.84,76.8,391,0.0633,9.14,0,0,0,1.53
2023-03-23 13:10:00,318,194,412,416,3.78,1.35,0,195,301,4.45,0.887,3.70,81.0,409,0.0600,9.12,0,0.00333,0,15.3
2023-03-23 13:12:00,318,194,412,416,3.78,1.35,0,195,301,4.45,0.887,3.70,81.0,409,0.0600,9.12,0,0.00333,0,15.3
2023-03-23 13:14:00,318,194,412,416,3.78,1.35,0,195,301,4.45,0.887,3.70,81.0,409,0.0600,9.12,0,0.00333,0,15.3
2023-03-23 13:16:00,295,151,370,369,3.60,1.31,0,155,313,4.55,0.870,3.88,79.4,365,0.0767,9.29,0,0,0,1.56
2023-03-23 13:18:00,295,151,370,369,3.60,1.31,0,155,313,4.55,0.870,3.88,79.4,365,0.0767,9.29,0,0,0,1.56
2023-03-23 13:20:00,307,199,416,425,3.85,1.33,0,194,305,4.49,0.860,3.70,79.4,428,0.0833,9.25,0,0,0,15.3
2023-03-23 13:22:00,307,199,416,425,3.85,1.33,0,194,305,4.49,0.860,3.70,79.4,428,0.0833,9.25,0,0,0,15.3
2023-03-23 13:24:00,307,199,416,425,3.85,1.33,0,194,305,4.49,0.860,3.70,79.4,428,0.0833,9.25,0,0,0,15.3
2023-03-23 13:26:00,292,157,387,366,3.51,1.29,0,159,292,4.59,0.920,3.74,79.9,379,0.0667,9.27,0,0,0,1.50
2023-03-23 13:28:00,292,157,387,366,3.51,1.29,0,159,292,4.59,0.920,3.74,79.9,379,0.0667,9.27,0,0,0,1.50
2023-03-23 13:30:00,310,201,415,425,3.93,1.36,0,202,308,4.38,0.860,3.80,78.7,416,0.0567,9.03,0,0,0,15.4
2023-03-23 13:32:00,310,201,415,425,3.93,1.36,0,202,308,4.38,0.860,3.80,78.7,416,0.0567,9.03,0,0,0,15.4
2023-03-23 13:34:00,310,201,415,425,3.93,1.36,0,202,308,4.38,0.860,3.80,78.7,416,0.0567,9.03,0,0,0,15.4
2023-03-23 13:36:00,294,151,375,352,3.52,1.35,0,150,286,4.35,0.907,3.68,76.3,364,0.0767,9.22,0,0,0.00333,1.49
2023-03-23 13:38:00,294,151,375,352,3.52,1.35,0,150,286,4.35,0.907,3.68,76.3,364,0.0767,9.22,0,0,0.00333,1.49
2023-03-23 13:40:00,297,196,419,431,3.95,1.33,0,195,317,4.72,0.877,3.67,81.5,409,0.0700,9.50,0,0,0,15.7
2023-03-23 13:42:00,297,196,419,431,3.95,1.33,0,195,317,4.72,0.877,3.67,81.5,409,0.0700,9.50,0,0,0,15.7
2023-03-23 13:44:00,297,196,419,431,3.95,1.33,0,195,317,4.72,0.877,3.67,81.5,409,0.0700,9.50,0,0,0,15.7
2023-03-23 13:46:00,303,149,366,375,3.64,1.34,0,156,299,4.48,0.870,3.81,76.5,391,0.0733,8.99,0,0,0,1.49
2023-03-23 13:48:00,303,149,366,375,3.64,1.34,0,156,299,4.48,0.870,3.81,76.5,391,0.0733,8.99,0,0,0,1.49
2023-03-23 13:50:00,306,199,410,411,3.91,1.31,0,196,296,4.32,0.877,3.69,80.7,413,0.0633,9.39,0.00333,0,0,15.4
2023-03-23 13:52:00,306,199,410,411,3.91,1.31,0,196,296,4.32,0.877,3.69,80.7,413,0.0633,9.39,0.00333,0,0,15.4
2023-03-23 13:54:00,306,199,410,411,3.91,1.31,0,196,296,4.32,0.877,3.69,80.7,413,0.0633,9.39,0.00333,0,0,15.4
2023-03-23 13:56:00,313,155,374,378,3.52,1.35,0,154,318,4.62,0.883,3.79,74.7,363,0.0633,9.26,0,0,0,1.44
2023-03-23 13:58:00,313,155,374,378,3.52,1.35,0,154,318,4.62,0.883,3.79,74.7,363,0.0633,9.26,0,0,0,1.44
2023-03-23 14:00:00,300,205,428,408,3.96,1.38,0,201,294,4.35,0.897,3.78,81.9,422,0.0633,8.94,0,0,0,15.4
2023-03-23 14:02:00,300,205,428,408,3.96,1.38,0,201,294,4.35,0.897,3.78,81.9,422,0.0633,8.94,0,0,0,15.4
2023-03-23 14:04:00,300,205,428,408,3.96,1.38,0,201,294,4.35,0.897,3.78,81.9,422,0.0633,8.94,0,0,0,15.4
2023-03-23 14:06:00,294,151,360,376,3.52,1.28,0,156,305,4.61,0.900,3.77,78.9,365,0.0633,9.30,0,0,0,1.56
2023-03-23 14:08:00,294,151,360,376,3.52,1.28,0,156,305,4.61,0.900,3.77,78.9,365,0.0633,9.30,0,0,0,1.56
2023-03-23 14:10:00,304,236,427,418,4.01,1.33,0.00333,228,303,4.40,0.870,3.76,80.3,432,0.0800,9.11,0,0,0,15.2
2023-03-23 14:12:00,304,236,427,418,4.01,1.33,0.00333,228,303,4.40,0.870,3.76,80.3,432,0.0800,9.11,0,0,0,15.2
2023-03-23 14:14:00,304,236,427,418,4.01,1.33,0.00333,228,303,4.40,0.870,3.76,80.3,432,0.0800,9.11,0,0,0,15.2
2023-03-23 14:16:00,299,149,373,381,3.42,1.33,0,154,293,4.33,0.897,3.72,77.7,377,0.0733,9.23,0,0.00333,0,1.54
2023-03-23 14:18:00,299,149,373,381,3.42,1.33,0,154,293,4.33,0.897,3.72,77.7,377,0.0733,9.23,0,0.00333,0,1.54
2023-03-23 14:20:00,323,202,430,430,3.87,1.33,0,199,324,4.65,0.900,3.89,80.5,418,0.0667,9.01,0,0,0,15.3
2023-03-23 14:22:00,323,202,430,430,3.87,1.33,0,199,324,4.65,0.900,3.89,80.5,418,0.0667,9.01,0,0,0,15.3
2023-03-23 14:24:00,323,202,430,430,3.87,1.33,0,199,324,4.65,0.900,3.89,80.5,418,0.0667,9.01,0,0,0,15.3
2023-03-23 14:26:00,300,154,356,360,3.67,1.36,0,147,285,4.45,0.883,3.79,75.8,380,0.0600,9.42,0,0,0,1.48
2023-03-23 14:28:00,300,154,356,360,3.67,1.36,0,147,285,4.45,0.883,3.79,75.8,380,0.0600,9.42,0,0,0,1.48
2023-03-23 14:30:00,294,191,424,417,3.87,1.25,0,198,302,4.52,0.867,3.60,81.2,409,0.0733,9.28,0,0,0.00333,15.4
2023-03-23 14:32:00,294,191,424,417,3.87,1.25,0,198,302,4.52,0.867,3.60,81.2,409,0.0733,9.28,0,0,0.00333,15.4
2023-03-23 14:34:00,294,191,424,417,3.87,1.25,0,198,302,4.52,0.867,3.60,81.2,409,0.0733,9.28,0,0,0.00333,15.4
2023-03-23 14:36:00,285,158,384,377,3.47,1.36,0,155,298,4.38,0.920,3.87,75.9,374,0.0700,9.24,0,0,0,1.45
2023-03-23 14:38:00,285,158,384,377,3.47,1.36,0,155,298,4.38,0.920,3.87,75.9,374,0.0700,9.24,0,0,0,1.45
2023-03-23 14:40:00,323,203,425,427,3.99,1.33,0,202,316,4.67,0.883,3.71,82.8,432,0.0567,9.08,0,0,0,15.3
2023-03-23 14:42:00,323,203,425,427,3.99,1.33,0,202,316,4.67,0.883,3.71,82.8,432,0.0567,9.08,0,0,0,15.3
2023-03-23 14:44:00,323,203,425,427,3.99,1.33,0,202,316,4.67,0.883,3.71,82.8,432,0.0567,9.08,0,0,0,15.3
2023-03-23 14:46:00,308,148,361,378,3.60,1.33,0,153,306,4.24,0.867,3.68,75.1,366,0.0600,9.00,0,0,0,1.45
2023-03-23 14:48:00,308,148,361,378,3.60,1.33,0,153,306,4.24,0.867,3.68,75.1,366,0.0600,9.00,0,0,0,1.45
2023-03-23 14:50:00,306,199,424,411,3.81,1.33,0,197,308,4.54,0.893,3.88,80.6,420,0.0667,9.01,0,0,0,15.9
2023-03-23 14:52:00,306,199,424,411,3.81,1.33,0,197,308,4.54,0.893,3.88,80.6,420,0.0667,9.01,0,0,0,15.9
2023-03-23 14:54:00,306,199,424,411,3.81,1.33,0,197,308,4.54,0.893,3.88,80.6,420,0.0667,9.01,0,0,0,15.9
2023-03-23 14:56:00,288,154,373,382,3.70,1.33,0,155,292,4.44,0.857,3.71,76.3,365,0.0600,9.38,0.00333,0,0,1.53
2023-03-23 14:58:00,288,154,373,382,3.70,1.33,0,155,292,4.44,0.857,3.71,76.3,365,0.0600,9.38,0.00333,0,0,1.53
2023-03-23 15:00:00,309,200,421,418,3.83,1.33,0,200,302,4.52,0.900,3.77,81.5,436,0.0600,9.14,0,0,0,15.3
2023-03-23 15:02:00,309,200,421,418,3.83,1.33,0,200,302,4.52,0.900,3.77,81.5,436,0.0600,9.14,0,0,0,15.3
2023-03-23 15:04:00,309,200,421,418,3.83,1.33,0,200,302,4.52,0.900,3.77,81.5,436,0.0600,9.14,0,0,0,15.3
2023-03-23 15:06:00,289,156,380,375,3.55,1.36,0,152,298,4.49,0.857,3.78,76.9,362,0.0600,9.01,0,0,0,1.54
2023-03-23 15:08:00,289,156,380,375,3.55,1.36,0,152,298,4.49,0.857,3.78,76.9,362,0.0600,9.01,0,0,0,1.54
2023-03-23 15:10:00,306,194,424,409,3.93,1.33,0.00333,199,312,4.50,0.963,3.74,79.8,414,0.0633,9.31,0,0,0,15.4
2023-03-23 15:12:00,306,194,424,409,3.93,1.33,0.00333,199,312,4.50,0.963,3.74,79.8,414,0.0633,9.31,0,0,0,15.4
2023-03-23 15:14:00,306,194,424,409,3.93,1.33,0.00333,199,312,4.50,0.963,3.74,79.8,414,0.0633,9.31,0,0,0,15.4
