"Time","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","kubearmor-8v62p","kubearmor-8v7lc","kubearmor-annotation-manager-85857fc8d7-j2v79","kubearmor-host-policy-manager-7b9c9db44-vsgj9","kubearmor-policy-manager-8569dd9d6f-s8wgx","kubearmor-relay-64c6fff875-9cxdt","kubearmor-wcph8","local-path-provisioner-687d6d7765-dblqm","metrics-server-667586758d-9bmlb","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","traefik-64b96ccbcd-64qtj"
2023-03-23 03:00:00,462,320,571,585,3.44,0.947,0,,,,,,,,0.0733,7.76,0,0,0,1.50
2023-03-23 03:02:00,462,320,571,585,3.44,0.947,0,,,,,,,,0.0733,7.76,0,0,0,1.50
2023-03-23 03:04:00,462,320,571,585,3.44,0.947,0,,,,,,,,0.0733,7.76,0,0,0,1.50
2023-03-23 03:06:00,254,193,448,427,3.75,0.933,0,195,248,3.61,0.903,3.21,91.3,446,0.0667,7.21,0,0,0,15.2
2023-03-23 03:08:00,254,193,448,427,3.75,0.933,0,195,248,3.61,0.903,3.21,91.3,446,0.0667,7.21,0,0,0,15.2
2023-03-23 03:10:00,251,152,393,414,3.46,0.960,0,152,255,3.82,0.897,3.12,90.5,392,0.0600,7.86,0,0,0.00333,1.35
2023-03-23 03:12:00,251,152,393,414,3.46,0.960,0,152,255,3.82,0.897,3.12,90.5,392,0.0600,7.86,0,0,0.00333,1.35
2023-03-23 03:14:00,251,152,393,414,3.46,0.960,0,152,255,3.82,0.897,3.12,90.5,392,0.0600,7.86,0,0,0.00333,1.35
2023-03-23 03:16:00,258,196,456,429,3.74,0.957,0.00333,194,257,3.72,0.867,3.34,90.5,454,0.0733,7.39,0,0.00333,0,15.1
2023-03-23 03:18:00,258,196,456,429,3.74,0.957,0.00333,194,257,3.72,0.867,3.34,90.5,454,0.0733,7.39,0,0.00333,0,15.1
2023-03-23 03:20:00,253,153,385,401,3.52,0.950,0,152,253,3.67,0.907,3.22,85.5,396,0.0700,7.24,0,0,0,1.31
2023-03-23 03:22:00,253,153,385,401,3.52,0.950,0,152,253,3.67,0.907,3.22,85.5,396,0.0700,7.24,0,0,0,1.31
2023-03-23 03:24:00,253,153,385,401,3.52,0.950,0,152,253,3.67,0.907,3.22,85.5,396,0.0700,7.24,0,0,0,1.31
2023-03-23 03:26:00,263,196,462,463,3.58,0.967,0,198,264,3.65,0.820,3.10,93.3,449,0.0567,7.44,0,0,0,15.1
2023-03-23 03:28:00,263,196,462,463,3.58,0.967,0,198,264,3.65,0.820,3.10,93.3,449,0.0567,7.44,0,0,0,15.1
2023-03-23 03:30:00,260,152,396,398,3.49,0.947,0,148,251,3.74,0.897,3.32,88.1,405,0.0767,7.55,0,0,0,1.39
2023-03-23 03:32:00,260,152,396,398,3.49,0.947,0,148,251,3.74,0.897,3.32,88.1,405,0.0767,7.55,0,0,0,1.39
2023-03-23 03:34:00,260,152,396,398,3.49,0.947,0,148,251,3.74,0.897,3.32,88.1,405,0.0767,7.55,0,0,0,1.39
2023-03-23 03:36:00,250,194,450,455,3.59,0.957,0,195,257,3.69,0.810,3.23,90.9,451,0.0833,7.19,0,0,0,15.2
2023-03-23 03:38:00,250,194,450,455,3.59,0.957,0,195,257,3.69,0.810,3.23,90.9,451,0.0833,7.19,0,0,0,15.2
2023-03-23 03:40:00,261,152,414,391,3.66,0.933,0,153,263,3.65,0.890,3.24,87.1,397,0.0800,7.61,0,0,0,1.31
2023-03-23 03:42:00,261,152,414,391,3.66,0.933,0,153,263,3.65,0.890,3.24,87.1,397,0.0800,7.61,0,0,0,1.31
2023-03-23 03:44:00,261,152,414,391,3.66,0.933,0,153,263,3.65,0.890,3.24,87.1,397,0.0800,7.61,0,0,0,1.31
2023-03-23 03:46:00,253,188,441,462,3.61,0.923,0,189,247,3.84,0.880,3.32,93.0,455,0.0700,7.51,0.00333,0,0,15.1
2023-03-23 03:48:00,253,188,441,462,3.61,0.923,0,189,247,3.84,0.880,3.32,93.0,455,0.0700,7.51,0.00333,0,0,15.1
2023-03-23 03:50:00,249,147,393,387,3.53,0.963,0,148,248,3.59,0.883,3.20,91.2,392,0.0833,7.25,0,0,0,1.37
2023-03-23 03:52:00,249,147,393,387,3.53,0.963,0,148,248,3.59,0.883,3.20,91.2,392,0.0833,7.25,0,0,0,1.37
2023-03-23 03:54:00,249,147,393,387,3.53,0.963,0,148,248,3.59,0.883,3.20,91.2,392,0.0833,7.25,0,0,0,1.37
2023-03-23 03:56:00,250,196,465,462,3.71,0.947,0,193,251,3.74,0.813,3.18,88.2,452,0.0667,7.67,0,0,0,15.2
2023-03-23 03:58:00,250,196,465,462,3.71,0.947,0,193,251,3.74,0.813,3.18,88.2,452,0.0667,7.67,0,0,0,15.2
2023-03-23 04:00:00,251,155,385,383,3.48,0.957,0,153,256,3.71,0.860,3.21,89.7,405,0.0900,7.26,0,0,0,1.24
2023-03-23 04:02:00,251,155,385,383,3.48,0.957,0,153,256,3.71,0.860,3.21,89.7,405,0.0900,7.26,0,0,0,1.24
2023-03-23 04:04:00,251,155,385,383,3.48,0.957,0,153,256,3.71,0.860,3.21,89.7,405,0.0900,7.26,0,0,0,1.24
2023-03-23 04:06:00,264,188,452,463,3.69,0.997,0,194,265,3.78,0.877,3.25,89.7,454,0.0733,7.57,0,0,0.00333,15.2
2023-03-23 04:08:00,264,188,452,463,3.69,0.997,0,194,265,3.78,0.877,3.25,89.7,454,0.0733,7.57,0,0,0.00333,15.2
2023-03-23 04:10:00,254,154,401,398,3.41,0.890,0.00333,146,243,3.61,0.877,3.24,89.3,397,0.0800,7.52,0,0,0,1.48
2023-03-23 04:12:00,254,154,401,398,3.41,0.890,0.00333,146,243,3.61,0.877,3.24,89.3,397,0.0800,7.52,0,0,0,1.48
2023-03-23 04:14:00,254,154,401,398,3.41,0.890,0.00333,146,243,3.61,0.877,3.24,89.3,397,0.0800,7.52,0,0,0,1.48
2023-03-23 04:16:00,262,351,643,644,4.21,0.960,0,353,267,3.82,0.867,3.20,102,635,0.0633,7.36,0,0,0,69.1
2023-03-23 04:18:00,262,351,643,644,4.21,0.960,0,353,267,3.82,0.867,3.20,102,635,0.0633,7.36,0,0,0,69.1
2023-03-23 04:20:00,253,142,404,402,3.39,0.943,0,151,256,3.54,0.853,3.39,88.0,406,0.0700,7.48,0,0.00333,0,1.40
2023-03-23 04:22:00,253,142,404,402,3.39,0.943,0,151,256,3.54,0.853,3.39,88.0,406,0.0700,7.48,0,0.00333,0,1.40
2023-03-23 04:24:00,253,142,404,402,3.39,0.943,0,151,256,3.54,0.853,3.39,88.0,406,0.0700,7.48,0,0.00333,0,1.40
2023-03-23 04:26:00,247,201,445,450,3.61,0.957,0,177,242,3.73,0.863,3.22,87.7,453,0.0633,7.58,0,0,0,15.1
2023-03-23 04:28:00,247,201,445,450,3.61,0.957,0,177,242,3.73,0.863,3.22,87.7,453,0.0633,7.58,0,0,0,15.1
2023-03-23 04:30:00,267,146,401,397,3.42,0.940,0,160,272,3.81,0.857,3.11,88.3,401,0.0667,7.22,0,0,0,1.30
2023-03-23 04:32:00,267,146,401,397,3.42,0.940,0,160,272,3.81,0.857,3.11,88.3,401,0.0667,7.22,0,0,0,1.30
2023-03-23 04:34:00,267,146,401,397,3.42,0.940,0,160,272,3.81,0.857,3.11,88.3,401,0.0667,7.22,0,0,0,1.30
2023-03-23 04:36:00,242,165,413,439,3.53,0.933,0,188,241,3.53,0.937,3.23,88.3,422,0.0567,7.34,0,0,0,11.2
2023-03-23 04:38:00,242,165,413,439,3.53,0.933,0,188,241,3.53,0.937,3.23,88.3,422,0.0567,7.34,0,0,0,11.2
2023-03-23 04:40:00,252,172,434,401,3.76,1.00,0,156,248,3.89,0.847,3.36,90.5,417,0.0800,7.53,0.00333,0,0,5.29
2023-03-23 04:42:00,252,172,434,401,3.76,1.00,0,156,248,3.89,0.847,3.36,90.5,417,0.0800,7.53,0.00333,0,0,5.29
2023-03-23 04:44:00,252,172,434,401,3.76,1.00,0,156,248,3.89,0.847,3.36,90.5,417,0.0800,7.53,0.00333,0,0,5.29
2023-03-23 04:46:00,262,159,430,405,3.46,0.913,0,160,271,3.64,0.847,3.16,89.1,419,0.0700,7.59,0,0,0,5.97
2023-03-23 04:48:00,262,159,430,405,3.46,0.913,0,160,271,3.64,0.847,3.16,89.1,419,0.0700,7.59,0,0,0,5.97
2023-03-23 04:50:00,257,187,425,459,3.78,0.953,0,185,247,3.81,0.913,3.34,90.2,446,0.0900,7.49,0,0,0,10.4
2023-03-23 04:52:00,257,187,425,459,3.78,0.953,0,185,247,3.81,0.913,3.34,90.2,446,0.0900,7.49,0,0,0,10.4
2023-03-23 04:54:00,257,187,425,459,3.78,0.953,0,185,247,3.81,0.913,3.34,90.2,446,0.0900,7.49,0,0,0,10.4
2023-03-23 04:56:00,253,150,397,397,3.42,0.887,0,149,257,3.73,0.843,3.21,88.6,389,0.0700,7.25,0,0,0,1.30
2023-03-23 04:58:00,253,150,397,397,3.42,0.887,0,149,257,3.73,0.843,3.21,88.6,389,0.0700,7.25,0,0,0,1.30
2023-03-23 05:00:00,252,192,457,440,3.81,0.947,0,192,251,3.59,0.900,3.26,91.2,449,0.0933,7.49,0,0,0,15.1
2023-03-23 05:02:00,252,192,457,440,3.81,0.947,0,192,251,3.59,0.900,3.26,91.2,449,0.0933,7.49,0,0,0,15.1
2023-03-23 05:04:00,252,192,457,440,3.81,0.947,0,192,251,3.59,0.900,3.26,91.2,449,0.0933,7.49,0,0,0,15.1
2023-03-23 05:06:00,255,153,390,412,3.29,0.923,0,153,257,3.84,0.930,3.12,86.7,408,0.0700,7.51,0,0,0.00333,1.35
2023-03-23 05:08:00,255,153,390,412,3.29,0.923,0,153,257,3.84,0.930,3.12,86.7,408,0.0700,7.51,0,0,0.00333,1.35
2023-03-23 05:10:00,253,200,464,448,3.78,0.967,0,197,254,3.73,0.820,3.33,91.0,449,0.0733,7.20,0,0,0,15.2
2023-03-23 05:12:00,253,200,464,448,3.78,0.967,0,197,254,3.73,0.820,3.33,91.0,449,0.0733,7.20,0,0,0,15.2
2023-03-23 05:14:00,253,200,464,448,3.78,0.967,0,197,254,3.73,0.820,3.33,91.0,449,0.0733,7.20,0,0,0,15.2
2023-03-23 05:16:00,264,149,400,402,3.46,0.913,0,150,267,3.63,0.890,3.30,88.5,410,0.0867,7.78,0,0,0,1.30
2023-03-23 05:18:00,264,149,400,402,3.46,0.913,0,150,267,3.63,0.890,3.30,88.5,410,0.0867,7.78,0,0,0,1.30
2023-03-23 05:20:00,257,197,457,456,3.79,0.933,0.00333,198,252,3.69,0.913,3.20,87.2,453,0.0733,7.26,0,0.00333,0,15.1
2023-03-23 05:22:00,257,197,457,456,3.79,0.933,0.00333,198,252,3.69,0.913,3.20,87.2,453,0.0733,7.26,0,0.00333,0,15.1
2023-03-23 05:24:00,257,197,457,456,3.79,0.933,0.00333,198,252,3.69,0.913,3.20,87.2,453,0.0733,7.26,0,0.00333,0,15.1
2023-03-23 05:26:00,252,150,393,394,3.53,0.933,0,151,259,3.79,0.840,3.22,86.0,395,0.0600,7.56,0,0,0,1.36
2023-03-23 05:28:00,252,150,393,394,3.53,0.933,0,151,259,3.79,0.840,3.22,86.0,395,0.0600,7.56,0,0,0,1.36
2023-03-23 05:30:00,257,196,442,449,3.74,0.930,0,192,252,3.66,0.893,3.30,89.5,450,0.0800,7.34,0,0,0,15.2
2023-03-23 05:32:00,257,196,442,449,3.74,0.930,0,192,252,3.66,0.893,3.30,89.5,450,0.0800,7.34,0,0,0,15.2
2023-03-23 05:34:00,257,196,442,449,3.74,0.930,0,192,252,3.66,0.893,3.30,89.5,450,0.0800,7.34,0,0,0,15.2
2023-03-23 05:36:00,260,152,400,392,3.38,0.943,0,155,251,3.69,0.827,3.11,87.9,400,0.0833,7.49,0,0,0,1.37
2023-03-23 05:38:00,260,152,400,392,3.38,0.943,0,155,251,3.69,0.827,3.11,87.9,400,0.0833,7.49,0,0,0,1.37
2023-03-23 05:40:00,259,191,468,474,3.69,0.923,0,190,269,3.82,0.897,3.37,95.1,458,0.0733,7.44,0,0,0,15.1
2023-03-23 05:42:00,259,191,468,474,3.69,0.923,0,190,269,3.82,0.897,3.37,95.1,458,0.0733,7.44,0,0,0,15.1
2023-03-23 05:44:00,259,191,468,474,3.69,0.923,0,190,269,3.82,0.897,3.37,95.1,458,0.0733,7.44,0,0,0,15.1
2023-03-23 05:46:00,257,151,388,402,3.57,0.950,0,153,259,3.65,0.873,3.19,88.2,394,0.0867,7.58,0.00333,0,0,1.26
2023-03-23 05:48:00,257,151,388,402,3.57,0.950,0,153,259,3.65,0.873,3.19,88.2,394,0.0867,7.58,0.00333,0,0,1.26
2023-03-23 05:50:00,261,197,474,443,3.84,0.913,0,200,262,3.68,0.857,3.27,89.2,454,0.0833,7.41,0,0,0,15.1
2023-03-23 05:52:00,261,197,474,443,3.84,0.913,0,200,262,3.68,0.857,3.27,89.2,454,0.0833,7.41,0,0,0,15.1
2023-03-23 05:54:00,261,197,474,443,3.84,0.913,0,200,262,3.68,0.857,3.27,89.2,454,0.0833,7.41,0,0,0,15.1
2023-03-23 05:56:00,258,153,393,395,3.32,0.953,0,154,256,3.71,0.897,3.16,84.5,397,0.0633,7.41,0,0,0,1.35
2023-03-23 05:58:00,258,153,393,395,3.32,0.953,0,154,256,3.71,0.897,3.16,84.5,397,0.0633,7.41,0,0,0,1.35
2023-03-23 06:00:00,258,200,447,442,3.75,0.920,0,187,253,3.71,0.883,3.34,92.3,442,0.0700,7.56,0,0,0,15.2
2023-03-23 06:02:00,258,200,447,442,3.75,0.920,0,187,253,3.71,0.883,3.34,92.3,442,0.0700,7.56,0,0,0,15.2
2023-03-23 06:04:00,258,200,447,442,3.75,0.920,0,187,253,3.71,0.883,3.34,92.3,442,0.0700,7.56,0,0,0,15.2
2023-03-23 06:06:00,260,154,393,401,3.32,0.933,0,162,262,3.71,0.867,3.28,85.5,405,0.0600,7.16,0,0,0.00333,1.26
2023-03-23 06:08:00,260,154,393,401,3.32,0.933,0,162,262,3.71,0.867,3.28,85.5,405,0.0600,7.16,0,0,0.00333,1.26
2023-03-23 06:10:00,265,192,469,469,3.88,0.933,0,191,257,3.89,0.880,3.21,90.0,458,0.0800,7.48,0,0,0,15.2
2023-03-23 06:12:00,265,192,469,469,3.88,0.933,0,191,257,3.89,0.880,3.21,90.0,458,0.0800,7.48,0,0,0,15.2
2023-03-23 06:14:00,265,192,469,469,3.88,0.933,0,191,257,3.89,0.880,3.21,90.0,458,0.0800,7.48,0,0,0,15.2
2023-03-23 06:16:00,251,149,390,400,3.45,0.933,0.00333,153,263,3.72,0.920,3.28,86.0,405,0.0600,7.72,0,0,0,1.28
2023-03-23 06:18:00,251,149,390,400,3.45,0.933,0.00333,153,263,3.72,0.920,3.28,86.0,405,0.0600,7.72,0,0,0,1.28
2023-03-23 06:20:00,251,197,444,451,3.75,0.937,0,190,249,3.62,0.823,3.21,94.3,436,0.0767,7.43,0,0,0,15.0
2023-03-23 06:22:00,251,197,444,451,3.75,0.937,0,190,249,3.62,0.823,3.21,94.3,436,0.0767,7.43,0,0,0,15.0
2023-03-23 06:24:00,251,197,444,451,3.75,0.937,0,190,249,3.62,0.823,3.21,94.3,436,0.0767,7.43,0,0,0,15.0
2023-03-23 06:26:00,266,148,400,394,3.46,0.960,0,156,262,3.82,0.860,3.19,84.8,406,0.0767,7.44,0,0.00333,0,1.34
2023-03-23 06:28:00,266,148,400,394,3.46,0.960,0,156,262,3.82,0.860,3.19,84.8,406,0.0767,7.44,0,0.00333,0,1.34
2023-03-23 06:30:00,256,202,459,458,3.77,0.893,0,199,255,3.58,0.877,3.30,92.1,451,0.0667,7.30,0,0,0,15.2
2023-03-23 06:32:00,256,202,458,458,3.77,0.893,0,199,255,3.58,0.877,3.30,92.1,451,0.0667,7.30,0,0,0,15.2
2023-03-23 06:34:00,256,202,458,458,3.77,0.893,0,199,255,3.58,0.877,3.30,92.1,451,0.0667,7.30,0,0,0,15.2
2023-03-23 06:36:00,256,153,413,393,3.39,0.933,0,152,263,3.74,0.883,3.19,87.1,417,0.0733,7.48,0,0,0,1.35
2023-03-23 06:38:00,256,153,413,393,3.39,0.933,0,152,263,3.74,0.883,3.19,87.1,417,0.0733,7.48,0,0,0,1.35
2023-03-23 06:40:00,260,189,434,458,3.76,0.970,0,190,252,3.80,0.897,3.19,89.8,444,0.0533,7.62,0,0,0,15.1
2023-03-23 06:42:00,260,189,434,458,3.76,0.970,0,190,252,3.80,0.897,3.19,89.8,444,0.0533,7.62,0,0,0,15.1
2023-03-23 06:44:00,260,189,434,458,3.76,0.970,0,190,252,3.80,0.897,3.19,89.8,444,0.0533,7.62,0,0,0,15.1
2023-03-23 06:46:00,260,146,404,398,3.55,0.883,0,153,258,3.74,0.827,3.39,85.2,398,0.0733,7.37,0,0,0,1.36
2023-03-23 06:48:00,260,146,404,398,3.55,0.883,0,153,258,3.74,0.827,3.39,85.2,398,0.0733,7.37,0,0,0,1.36
2023-03-23 06:50:00,256,205,446,452,3.78,0.980,0,199,251,3.71,0.897,3.11,89.4,446,0.0533,7.34,0.00333,0,0,15.0
2023-03-23 06:52:00,256,205,446,452,3.78,0.980,0,199,251,3.71,0.897,3.11,89.4,446,0.0533,7.34,0.00333,0,0,15.0
2023-03-23 06:54:00,256,205,446,452,3.78,0.980,0,199,251,3.71,0.897,3.11,89.4,446,0.0533,7.34,0.00333,0,0,15.0
2023-03-23 06:56:00,258,153,405,408,3.35,0.933,0,153,262,3.55,0.860,3.23,86.5,406,0.0833,7.27,0,0,0,1.35
2023-03-23 06:58:00,258,153,405,408,3.35,0.933,0,153,262,3.55,0.860,3.23,86.5,406,0.0833,7.27,0,0,0,1.35
2023-03-23 07:00:00,260,193,454,439,3.76,0.893,0,195,262,3.83,0.857,3.24,90.0,455,0.0700,7.25,0,0,0,15.1
2023-03-23 07:02:00,260,193,454,439,3.76,0.893,0,195,262,3.83,0.857,3.24,90.0,455,0.0700,7.25,0,0,0,15.1
2023-03-23 07:04:00,260,193,454,439,3.76,0.893,0,195,262,3.83,0.857,3.24,90.0,455,0.0700,7.25,0,0,0,15.1
2023-03-23 07:06:00,244,157,395,410,3.34,0.937,0,155,254,3.82,0.857,3.29,86.8,382,0.0667,7.90,0,0,0,1.34
2023-03-23 07:08:00,244,157,395,410,3.34,0.937,0,155,254,3.82,0.857,3.29,86.8,382,0.0667,7.90,0,0,0,1.34
2023-03-23 07:10:00,268,198,451,450,3.91,0.943,0,193,266,3.61,0.873,3.24,89.3,461,0.0700,7.42,0,0,0.00333,15.2
2023-03-23 07:12:00,268,198,451,450,3.91,0.943,0,193,266,3.61,0.873,3.24,89.3,461,0.0700,7.42,0,0,0.00333,15.2
2023-03-23 07:14:00,268,198,451,450,3.91,0.943,0,193,266,3.61,0.873,3.24,89.3,461,0.0700,7.42,0,0,0.00333,15.2
2023-03-23 07:16:00,257,143,410,391,3.36,0.920,0,146,253,3.65,0.910,3.22,87.8,400,0.0633,7.06,0,0,0,1.34
2023-03-23 07:18:00,257,143,410,391,3.36,0.920,0,146,253,3.65,0.910,3.22,87.8,400,0.0633,7.06,0,0,0,1.34
2023-03-23 07:20:00,263,204,456,469,3.82,0.933,0.00333,206,268,3.87,0.860,3.30,89.7,469,0.0733,7.40,0,0.00333,0,15.1
2023-03-23 07:22:00,263,204,456,469,3.82,0.933,0.00333,206,268,3.87,0.860,3.30,89.7,469,0.0733,7.40,0,0.00333,0,15.1
2023-03-23 07:24:00,263,204,456,469,3.82,0.933,0.00333,206,268,3.87,0.860,3.30,89.7,469,0.0733,7.40,0,0.00333,0,15.1
2023-03-23 07:26:00,253,145,399,383,3.40,0.940,0,143,256,3.62,0.877,3.30,85.0,383,0.0767,7.88,0,0,0,1.34
2023-03-23 07:28:00,253,145,399,383,3.40,0.940,0,143,256,3.62,0.877,3.30,85.0,383,0.0767,7.88,0,0,0,1.34
2023-03-23 07:30:00,258,193,441,461,3.68,0.937,0,193,253,3.81,0.920,3.17,90.0,463,0.0633,7.23,0,0,0,15.1
2023-03-23 07:32:00,258,193,441,461,3.68,0.937,0,193,253,3.81,0.920,3.17,90.0,463,0.0633,7.23,0,0,0,15.1
2023-03-23 07:34:00,258,193,441,461,3.68,0.937,0,193,253,3.81,0.920,3.17,90.0,463,0.0633,7.23,0,0,0,15.1
2023-03-23 07:36:00,258,152,397,383,3.43,0.947,0,151,258,3.71,0.870,3.25,84.2,388,0.0833,7.33,0,0,0,1.35
2023-03-23 07:38:00,258,152,397,383,3.43,0.947,0,151,258,3.71,0.870,3.25,84.2,388,0.0833,7.33,0,0,0,1.35
2023-03-23 07:40:00,269,196,463,461,3.89,0.900,0,199,263,3.75,0.833,3.18,89.3,467,0.0733,7.63,0,0,0,15.1
2023-03-23 07:42:00,269,196,463,461,3.89,0.900,0,199,263,3.75,0.833,3.18,89.3,467,0.0733,7.63,0,0,0,15.1
2023-03-23 07:44:00,269,196,463,461,3.89,0.900,0,199,263,3.75,0.833,3.18,89.3,467,0.0733,7.63,0,0,0,15.1
2023-03-23 07:46:00,255,156,385,400,3.46,0.927,0,153,256,3.51,0.830,3.33,88.6,384,0.0733,7.53,0,0,0,1.33
2023-03-23 07:48:00,255,156,385,400,3.46,0.927,0,153,256,3.51,0.830,3.33,88.6,384,0.0733,7.53,0,0,0,1.33
2023-03-23 07:50:00,261,196,466,460,3.70,0.987,0,197,259,3.73,0.870,3.18,89.2,455,0.0633,7.30,0.00333,0,0,15.0
2023-03-23 07:52:00,261,196,466,460,3.70,0.987,0,197,259,3.73,0.870,3.18,89.2,455,0.0633,7.30,0.00333,0,0,15.0
2023-03-23 07:54:00,261,196,466,460,3.70,0.987,0,197,259,3.73,0.870,3.18,89.2,455,0.0633,7.30,0.00333,0,0,15.0
2023-03-23 07:56:00,258,150,396,383,3.29,0.900,0,151,264,3.90,0.890,3.29,85.7,385,0.0767,7.53,0,0,0,1.41
2023-03-23 07:58:00,258,150,396,383,3.29,0.900,0,151,264,3.90,0.890,3.29,85.7,385,0.0767,7.53,0,0,0,1.41
2023-03-23 08:00:00,263,198,470,471,3.90,0.913,0,198,256,3.60,0.893,3.28,86.9,483,0.0800,7.45,0,0,0,15.1
2023-03-23 08:02:00,263,198,470,471,3.90,0.913,0,198,256,3.60,0.893,3.28,86.9,483,0.0800,7.45,0,0,0,15.1
2023-03-23 08:04:00,263,198,470,471,3.90,0.913,0,198,256,3.60,0.893,3.28,86.9,483,0.0800,7.45,0,0,0,15.1
2023-03-23 08:06:00,262,155,392,392,3.38,0.953,0,155,260,3.86,0.823,3.17,87.9,395,0.0667,7.30,0,0,0,1.36
2023-03-23 08:08:00,262,155,392,392,3.38,0.953,0,155,260,3.86,0.823,3.17,87.9,395,0.0667,7.30,0,0,0,1.36
2023-03-23 08:10:00,280,216,526,527,3.82,0.947,0,217,277,3.72,0.883,3.29,90.2,513,0.0667,8.05,0,0,0,15.0
2023-03-23 08:12:00,280,216,526,527,3.82,0.947,0,217,277,3.72,0.883,3.29,90.2,513,0.0667,8.05,0,0,0,15.0
2023-03-23 08:14:00,280,216,526,527,3.82,0.947,0,217,277,3.72,0.883,3.29,90.2,513,0.0667,8.05,0,0,0,15.0
2023-03-23 08:16:00,274,158,440,441,3.44,0.923,0,161,287,3.88,0.850,3.25,83.9,456,0.0600,7.45,0,0,0.00333,1.31
2023-03-23 08:18:00,274,158,440,441,3.44,0.923,0,161,287,3.88,0.850,3.25,83.9,456,0.0600,7.45,0,0,0.00333,1.31
2023-03-23 08:20:00,267,199,453,461,3.76,0.900,0.00333,198,265,3.79,0.923,3.13,92.6,458,0.0700,7.24,0,0.00333,0,15.2
2023-03-23 08:22:00,267,199,453,461,3.76,0.900,0.00333,198,265,3.79,0.923,3.13,92.6,458,0.0700,7.24,0,0.00333,0,15.2
2023-03-23 08:24:00,267,199,453,461,3.76,0.900,0.00333,198,265,3.79,0.923,3.13,92.6,458,0.0700,7.24,0,0.00333,0,15.2
2023-03-23 08:26:00,269,154,394,404,3.37,0.947,0,150,250,4.07,0.877,3.22,82.9,386,0.0667,7.70,0,0,0,1.34
2023-03-23 08:28:00,269,154,394,404,3.37,0.947,0,150,250,4.07,0.877,3.22,82.9,386,0.0667,7.70,0,0,0,1.34
2023-03-23 08:30:00,256,181,434,451,3.71,0.970,0,175,263,3.78,0.840,3.23,89.5,407,0.0800,7.20,0,0,0,15.2
2023-03-23 08:32:00,256,181,434,451,3.71,0.970,0,175,263,3.78,0.840,3.23,89.5,407,0.0800,7.20,0,0,0,15.2
2023-03-23 08:34:00,256,181,434,451,3.71,0.970,0,175,263,3.78,0.840,3.23,89.5,407,0.0800,7.20,0,0,0,15.2
2023-03-23 08:36:00,249,158,421,392,3.48,0.933,0,169,264,3.89,0.877,3.30,88.0,427,0.0600,7.88,0,0,0,1.29
2023-03-23 08:38:00,249,158,421,392,3.48,0.933,0,169,264,3.89,0.877,3.30,88.0,427,0.0600,7.88,0,0,0,1.29
2023-03-23 08:40:00,267,159,442,444,3.42,0.940,0,166,257,3.78,0.883,3.19,82.7,444,0.0633,7.18,0,0,0,4.25
2023-03-23 08:42:00,267,159,442,444,3.42,0.940,0,166,257,3.78,0.883,3.19,82.7,444,0.0633,7.18,0,0,0,4.25
2023-03-23 08:44:00,267,159,442,444,3.42,0.940,0,166,257,3.78,0.883,3.19,82.7,444,0.0633,7.18,0,0,0,4.25
2023-03-23 08:46:00,264,196,413,409,3.81,0.907,0,185,259,3.94,0.857,3.27,91.7,428,0.0700,7.55,0,0,0,12.2
2023-03-23 08:48:00,264,196,413,409,3.81,0.907,0,185,259,3.94,0.857,3.27,91.7,428,0.0700,7.55,0,0,0,12.2
2023-03-23 08:50:00,257,150,390,412,3.50,0.893,0,160,259,3.91,0.867,3.20,86.4,394,0.0833,7.36,0,0,0,1.49
2023-03-23 08:52:00,257,150,390,412,3.50,0.893,0,160,259,3.91,0.867,3.20,86.4,394,0.0833,7.36,0,0,0,1.49
2023-03-23 08:54:00,257,150,390,412,3.50,0.893,0,160,259,3.91,0.867,3.20,86.4,394,0.0833,7.36,0,0,0,1.49
2023-03-23 08:56:00,250,192,473,434,3.62,0.947,0,182,269,3.97,0.913,3.34,83.3,471,0.0733,7.71,0.00333,0,0,15.0
2023-03-23 08:58:00,250,192,473,434,3.62,0.947,0,182,269,3.97,0.913,3.34,83.3,471,0.0733,7.71,0.00333,0,0,15.0
2023-03-23 09:00:00,262,153,392,411,3.52,0.937,0,153,259,3.73,0.833,3.28,89.4,391,0.0600,7.23,0,0,0,1.35
2023-03-23 09:02:00,262,153,392,411,3.52,0.937,0,153,259,3.73,0.833,3.28,89.4,391,0.0600,7.23,0,0,0,1.35
2023-03-23 09:04:00,262,153,392,411,3.52,0.937,0,153,259,3.73,0.833,3.28,89.4,391,0.0600,7.23,0,0,0,1.35
2023-03-23 09:06:00,260,189,452,442,3.68,0.987,0,190,256,3.91,0.857,3.25,88.5,455,0.0833,7.52,0,0,0,15.1
2023-03-23 09:08:00,260,189,452,442,3.68,0.987,0,190,256,3.91,0.857,3.25,88.5,455,0.0833,7.52,0,0,0,15.1
2023-03-23 09:10:00,252,153,400,400,3.46,0.880,0,153,249,3.89,0.900,3.24,82.2,380,0.0667,7.21,0,0,0,1.32
2023-03-23 09:12:00,252,153,400,400,3.46,0.880,0,153,249,3.89,0.900,3.24,82.2,380,0.0667,7.21,0,0,0,1.32
