"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-22 04:44:00,3.28,,1.58,,6.02,9.32,3.10,2.50,2.02,,5.16,1.54,1.68
2023-03-22 04:46:00,3.08,,2.06,,6.22,8.72,3.30,2.56,1.98,57.0,5.12,,1.66
2023-03-22 04:48:00,3.38,,1.68,,6.18,9.28,3.38,2.54,2.12,,5.22,1.60,1.68
2023-03-22 04:50:00,3.40,,1.52,,6.14,8.60,3.36,2.58,2.04,,5.16,1.68,1.68
2023-03-22 04:52:00,3.52,,1.52,,5.94,9.12,3.34,2.52,2.10,,5.22,1.66,1.70
2023-03-22 04:54:00,3.36,,1.52,,5.92,9.16,3.34,2.54,2.10,,5.20,1.70,1.68
2023-03-22 04:56:00,3.44,,1.88,,6.22,8.84,3.42,2.60,2.06,48.4,5.18,,1.68
2023-03-22 04:58:00,3.34,,1.68,,6.12,17.6,3.48,2.60,2.10,150,5.20,,1.68
2023-03-22 05:00:00,3.20,,1.52,,6.02,9.28,3.28,2.62,2.08,,5.26,1.76,1.68
2023-03-22 05:02:00,3.42,,1.52,,6.22,9.06,3.28,2.56,2.08,,5.18,1.70,1.68
2023-03-22 05:04:00,3.38,,1.52,,6.18,9.02,3.24,2.54,2.14,,5.22,1.72,1.68
2023-03-22 05:06:00,3.50,,1.88,,6.46,8.56,3.20,2.60,2.08,,5.18,1.80,1.68
2023-03-22 05:08:00,3.34,,1.68,,6,8.66,3.36,2.44,2.06,10.2,5.18,1.72,
2023-03-22 05:10:00,3.24,,1.52,,6.10,9.20,3.38,2.48,2,,5.18,1.70,1.68
2023-03-22 05:12:00,3.38,,1.60,,6.10,8.78,3.22,2.64,2.08,,5.20,1.72,1.68
2023-03-22 05:14:00,3.42,,1.52,,6.04,8.98,3.20,2.60,2.06,,5.22,1.70,1.66
2023-03-22 05:16:00,3.40,,1.88,1.70,6.30,8.82,3.16,2.52,2.02,,5.18,1.76,
2023-03-22 05:18:00,3.24,,1.68,,6.18,9.06,3.08,2.60,2.14,5.16,5.22,,1.80
2023-03-22 05:20:00,3.26,,1.52,,6.04,8.94,3.32,2.56,2.06,,5.10,1.66,1.68
2023-03-22 05:22:00,3.24,,1.52,,6.12,8.92,3.06,2.58,2.04,,5.16,1.64,1.70
2023-03-22 05:24:00,3.44,,1.52,,6.24,8.84,3.12,2.52,1.92,,5.16,1.62,1.66
2023-03-22 05:26:00,3.38,,1.88,1.84,6.34,8.78,3.16,2.58,2.16,,5.10,,1.68
2023-03-22 05:28:00,3.40,,1.68,,6.24,9.26,3.26,2.52,2.12,,5.20,1.68,1.68
2023-03-22 05:30:00,3.44,,1.52,,6.36,9.26,3.36,2.54,2.14,,5.24,1.64,1.68
2023-03-22 05:32:00,3.62,,1.52,,6.24,9.26,3.24,2.54,2.08,,5.20,1.76,1.68
2023-03-22 05:34:00,3.38,,1.52,,6.16,9.20,3.30,2.50,2.12,,5.24,1.70,1.66
2023-03-22 05:36:00,3.48,,1.88,1.88,6.46,9.16,3.22,2.56,2.06,,5.24,1.82,
2023-03-22 05:38:00,3.28,,1.68,,6.20,9.24,3.18,2.62,1.96,,5.22,1.64,1.68
2023-03-22 05:40:00,3.38,,1.52,,6.08,9.06,3.30,2.50,2.04,,5.24,1.70,1.66
2023-03-22 05:42:00,3.36,,1.52,,6.14,8.90,3.24,2.52,2.14,,5.24,1.74,1.68
2023-03-22 05:44:00,3.38,,1.58,,6.26,9.16,3.30,2.58,2.00,,5.22,1.64,1.68
2023-03-22 05:46:00,3.46,,2.08,1.92,6.14,8.78,3.30,2.56,2,,5.24,,1.68
2023-03-22 05:48:00,3.38,,1.68,,6.12,8.82,3.26,2.52,2.02,,5.22,1.64,1.70
2023-03-22 05:50:00,3.24,,1.52,,6.10,8.92,3.24,2.54,2.10,,5.22,1.68,1.68
2023-03-22 05:52:00,3.34,,1.52,,6.22,8.68,3.32,2.56,2,,5.14,1.66,1.66
2023-03-22 05:54:00,3.30,,1.52,,6.26,8.96,3.18,2.58,2.06,,5.16,1.68,1.70
2023-03-22 05:56:00,3.40,,1.88,1.88,6.38,9.14,3.18,2.62,1.96,,5.14,1.70,
2023-03-22 05:58:00,3.22,,1.68,,6.06,8.92,3.10,2.52,2.08,,5.14,1.72,1.70
2023-03-22 06:00:00,3.14,,1.52,,6.06,9.08,3.06,2.52,2,,5.18,1.76,1.68
2023-03-22 06:02:00,3.20,,1.52,,6.22,8.84,3.32,2.54,1.98,,5.16,1.68,1.74
2023-03-22 06:04:00,3.36,,1.52,,5.98,8.74,3.24,2.50,1.96,,5.18,1.64,1.68
2023-03-22 06:06:00,3.48,,1.88,1.86,6.32,8.64,3.32,2.52,2.08,,5.20,,1.68
2023-03-22 06:08:00,3.36,,1.68,,6.04,8.50,3.38,2.56,2.02,,5.20,1.70,1.66
2023-03-22 06:10:00,3.36,,1.52,,6.12,8.58,3.38,2.50,2.16,,5.16,1.70,1.66
2023-03-22 06:12:00,3.54,,1.60,,6.26,8.50,3.32,2.50,2.02,,5.20,1.68,1.68
2023-03-22 06:14:00,3.26,,1.52,,6.08,8.64,3.28,2.60,2.06,,5.18,1.58,1.66
2023-03-22 06:16:00,3.50,,1.88,1.90,6.22,8.78,3.30,2.54,2.12,,5.18,,1.66
2023-03-22 06:18:00,3.36,,1.68,,6.26,8.80,3.26,2.54,2.04,,5.16,1.66,1.64
2023-03-22 06:20:00,3.42,,1.52,,6.18,8.54,3.24,2.52,2.08,,5.16,1.60,1.68
2023-03-22 06:22:00,3.50,,1.52,,6.24,8.80,3.20,2.52,2.10,,5.16,1.64,1.64
2023-03-22 06:24:00,3.40,,1.52,,6.22,8.56,3.30,2.54,1.98,,5.16,1.64,1.66
2023-03-22 06:26:00,3.22,,1.88,1.88,6.32,9.56,3.22,2.56,2.08,,5.22,1.72,
2023-03-22 06:28:00,3.42,,1.68,,6.14,9.26,3.18,2.50,1.90,,5.20,1.72,1.68
2023-03-22 06:30:00,3.34,1.52,,,6.46,9.16,3.30,2.52,2.10,,5.24,1.66,1.80
2023-03-22 06:32:00,3.54,,1.52,,6.26,9.24,3.32,2.58,2.02,,5.16,1.64,1.68
2023-03-22 06:34:00,3.34,,1.52,,6.14,9.06,3.16,2.48,2.18,,5.18,1.70,1.70
2023-03-22 06:36:00,3.36,,1.88,1.88,6.38,9.14,3.18,2.50,1.92,,5.26,1.72,
2023-03-22 06:38:00,3.32,,1.68,,6.02,8.98,3.26,2.58,1.92,,5.20,1.64,1.68
2023-03-22 06:40:00,3.42,,1.52,,6.12,9.22,3.34,2.62,1.88,,5.18,1.74,1.70
2023-03-22 06:42:00,3.52,,1.52,,6.16,8.98,3.24,2.52,2.04,,5.22,1.72,1.68
2023-03-22 06:44:00,3.44,,1.58,,6.22,9.04,3.36,2.54,2.06,,5.18,1.76,1.70
2023-03-22 06:46:00,3.46,,2.08,,6.30,8.98,3.38,2.54,2.08,,5.18,1.70,1.68
2023-03-22 06:48:00,3.38,,1.68,,6.22,9.26,3.30,2.52,2.04,,5.22,1.66,1.68
2023-03-22 06:50:00,3.48,,1.52,,6.18,8.88,3.28,2.54,2.06,,5.24,1.70,1.68
2023-03-22 06:52:00,3.42,,1.52,,6.12,9.04,3.22,2.48,2.08,,5.20,1.68,1.74
2023-03-22 06:54:00,3.42,,1.52,,6.22,9.26,3.22,2.50,2.06,,5.20,1.62,1.70
2023-03-22 06:56:00,3.40,,1.88,,6.40,9.10,3.30,2.50,2.06,,5.24,1.70,1.66
2023-03-22 06:58:00,3.36,,1.68,,6.08,8.90,3.28,2.54,2.04,,5.22,1.66,1.68
2023-03-22 07:00:00,3.30,,1.52,,6.12,8.82,3.10,2.52,2,,5.18,1.60,1.68
2023-03-22 07:02:00,3.40,,1.52,,6.10,8.88,3.18,2.50,2.06,,5.24,1.72,1.74
2023-03-22 07:04:00,3.40,,1.52,,6,8.98,3.30,2.50,2.04,,5.28,1.64,1.68
2023-03-22 07:06:00,3.36,,1.88,,6.30,8.66,3.20,2.54,2.04,,5.12,1.62,1.70
2023-03-22 07:08:00,3.34,,1.68,,6.18,8.66,3.32,2.50,2.02,,5.22,1.56,1.66
2023-03-22 07:10:00,3.22,,1.52,,6.24,8.78,3.24,2.54,2.02,,5.22,1.66,1.66
2023-03-22 07:12:00,3.42,,1.60,,6.20,8.90,3.02,2.58,2,,5.14,1.66,1.68
2023-03-22 07:14:00,3.40,,1.52,,6.22,8.40,3.24,2.54,2.04,,5.04,1.72,1.68
2023-03-22 07:16:00,3.30,,1.88,,6.26,8.62,3.08,2.48,2.04,,5.24,1.66,1.70
2023-03-22 07:18:00,3.20,,1.68,,6.20,8.44,3.10,2.48,2.14,,5.24,1.70,1.66
2023-03-22 07:20:00,3.26,,1.52,,6.18,8.54,3.14,2.54,2.10,,5.12,1.74,1.68
2023-03-22 07:22:00,3.48,,1.52,,6.22,9.40,3.36,2.50,2.12,,5.20,1.62,1.68
2023-03-22 07:24:00,3.30,,1.52,,6,8.98,3.30,2.58,2.08,,5.18,1.68,1.66
2023-03-22 07:26:00,3.40,,1.88,,6.38,8.94,3.36,2.48,2.08,,5.20,1.70,1.68
2023-03-22 07:28:00,3.38,,1.68,,6.10,9.14,3.34,2.52,2.04,,5.12,1.60,1.68
2023-03-22 07:30:00,3.38,,1.52,,6.10,12.3,3.26,2.60,2.04,,5.08,1.64,1.70
2023-03-22 07:32:00,3.50,,1.52,,6.10,9.18,3.26,2.54,2.10,,5.26,1.58,1.68
2023-03-22 07:34:00,3.36,1.52,,,6.10,9,3.32,2.52,2.08,,5.18,1.70,1.68
2023-03-22 07:36:00,3.40,,1.88,,6.48,8.78,3.24,2.48,2.08,,5.20,1.70,1.68
2023-03-22 07:38:00,3.36,,1.68,,6.08,8.96,3.24,2.54,1.96,,5.20,1.58,1.66
2023-03-22 07:40:00,3.30,,,,6.12,12.5,3.26,2.52,2.02,3.74,5.18,1.72,1.70
2023-03-22 07:42:00,3.40,,1.52,,6.20,9.02,3.08,2.50,2.06,,5.16,1.66,1.66
2023-03-22 07:44:00,3.54,,1.58,,6.18,9.04,3.02,2.52,2.12,,5.16,1.64,1.66
2023-03-22 07:46:00,3.26,,2.06,1.88,6.28,9.32,3.22,2.44,2,,5.20,,1.66
2023-03-22 07:48:00,3.42,,1.68,,6.08,8.90,3.26,2.46,1.98,,5.16,1.72,1.66
2023-03-22 07:50:00,3.36,,,,6.28,14.2,3.32,2.54,2.06,6.74,5.22,1.74,1.70
2023-03-22 07:52:00,3.36,,1.52,,6.30,9.20,3.24,2.50,2.04,,5.22,1.66,1.68
2023-03-22 07:54:00,3.42,,1.52,,6.02,9,3.16,2.50,2,,5.18,1.68,1.68
2023-03-22 07:56:00,3.40,,1.88,1.86,6.50,9.12,3.16,2.56,2.08,,5.18,,1.68
2023-03-22 07:58:00,3.28,,1.68,,6.14,8.86,3.30,2.52,2.02,,5.16,1.66,1.68
2023-03-22 08:00:00,3.46,,,,6.18,16.2,3.44,2.52,2.04,15.7,5.22,1.70,1.68
2023-03-22 08:02:00,3.50,,1.50,,6.22,8.98,3.32,2.56,2.08,,5.18,1.74,1.76
2023-03-22 08:04:00,3.42,,1.52,,6.10,9.02,3.32,2.56,1.96,,5.20,1.80,1.68
2023-03-22 08:06:00,3.56,,1.88,,6.26,9.06,3.04,2.52,1.92,,5.18,1.68,1.68
2023-03-22 08:08:00,3.24,,1.68,,6.10,8.98,3.12,2.52,2.08,,5.28,1.70,1.66
2023-03-22 08:10:00,3.38,,,,6.18,16.2,3.30,2.54,2.10,23.6,5.18,1.72,1.68
2023-03-22 08:12:00,3.36,,1.60,,6.34,8.76,3.34,2.60,2.08,,5.22,1.62,1.68
2023-03-22 08:14:00,3.26,,1.52,,6.16,8.74,3.10,2.44,1.94,,5.14,1.66,1.68
2023-03-22 08:16:00,3.40,,1.88,1.88,6.46,8.64,3.26,2.54,1.98,,5.16,,1.68
2023-03-22 08:18:00,3.38,,1.68,,6.22,8.76,3.34,2.52,2.04,,5.22,1.64,1.68
2023-03-22 08:20:00,3.36,,,,6.36,16.3,3.34,2.44,2.04,31.3,5.24,1.76,1.68
2023-03-22 08:22:00,3.48,,1.52,,6.20,9.40,3.22,2.56,2.06,,5.18,1.64,1.68
2023-03-22 08:24:00,3.34,,1.52,,6.12,9.28,3.34,2.48,2.02,,5.18,1.58,1.66
2023-03-22 08:26:00,3.44,,1.88,1.90,6.20,9.32,3.18,2.52,2,,5.18,,1.68
2023-03-22 08:28:00,3.36,,1.68,,6.02,9.02,3.32,2.52,2.12,,5.20,1.66,1.66
2023-03-22 08:30:00,3.30,,,,6,16.4,3.44,2.56,2.02,38.6,5.20,1.66,1.68
2023-03-22 08:32:00,3.44,,1.52,,6.30,9.28,3.16,2.50,1.96,,5.20,1.66,1.68
2023-03-22 08:34:00,3.36,,1.52,,6.00,9.14,3.26,2.52,1.96,,5.20,1.64,1.68
2023-03-22 08:36:00,3.60,,1.88,1.84,6.36,8.92,3.32,2.48,2.08,,5.18,,1.78
2023-03-22 08:38:00,3.44,,1.68,,6.12,9.00,3.30,2.54,2.10,,5.16,1.68,1.68
2023-03-22 08:40:00,3.42,,,,6.10,15.9,3.46,2.52,2.08,47.2,5.10,1.70,1.68
2023-03-22 08:42:00,3.46,,1.52,,6.28,8.76,3.36,2.54,2,,5.22,1.68,1.68
2023-03-22 08:44:00,3.42,,1.58,,6.14,8.98,3.38,2.58,2,,5.18,1.64,1.66
2023-03-22 08:46:00,3.54,,2.06,1.88,6.66,8.90,3.34,2.56,2.10,,5.14,,1.66
2023-03-22 08:48:00,3.50,,1.68,,6.38,8.74,3.32,2.56,1.98,,5.18,1.64,1.68
2023-03-22 08:50:00,3.46,,,,6.12,16.2,3.36,2.56,2.16,54.3,5.10,1.72,1.68
2023-03-22 08:52:00,3.46,,1.52,,6.32,8.72,3.10,2.54,2.14,,5.18,1.72,1.64
2023-03-22 08:54:00,3.46,,1.52,,6.02,8.86,3.24,2.54,1.98,,5.20,1.60,1.64
2023-03-22 08:56:00,3.42,,1.88,1.84,6.36,9.16,3.24,2.56,2.06,,5.20,,1.66
2023-03-22 08:58:00,3.22,,1.68,,6.24,8.68,3.24,2.56,1.90,,5.16,1.74,1.68
2023-03-22 09:00:00,3.24,,,,6.30,15.8,3.38,2.46,2.06,59.9,5.20,1.70,1.68
2023-03-22 09:02:00,3.42,,1.52,,6.26,8.64,3.28,2.54,1.98,,5.18,1.68,1.70
2023-03-22 09:04:00,3.40,,1.52,,6.10,8.40,3.22,2.52,2.08,,5.16,1.68,1.80
2023-03-22 09:06:00,3.44,,1.88,1.84,6.46,9,3.16,2.54,2.12,,5.12,,1.68
2023-03-22 09:08:00,3.42,,1.68,,6.16,8.82,3.22,2.52,2,,5.16,1.62,1.66
2023-03-22 09:10:00,3.34,,,,5.98,16.1,3.30,2.52,2.06,69.2,5.16,1.62,1.66
2023-03-22 09:12:00,3.30,,1.60,,6.22,8.72,3.14,2.60,2.06,,5.16,1.64,1.66
2023-03-22 09:14:00,3.42,,1.52,,6.12,8.86,3.28,2.58,2.06,,5.08,1.58,1.68
2023-03-22 09:16:00,3.66,,1.88,,6.26,9.30,3.24,2.52,2.10,,5.20,1.70,1.68
2023-03-22 09:18:00,3.52,,1.68,,6.16,9.34,3.22,2.52,2,,5.22,1.68,1.68
2023-03-22 09:20:00,3.40,,,,6.16,16.6,3.36,2.60,2.14,77.5,5.16,1.70,1.68
2023-03-22 09:22:00,3.56,,1.52,,6.26,9.36,3.32,2.54,2.12,,5.26,1.70,1.68
2023-03-22 09:24:00,3.38,,1.52,,6.04,9.36,3.36,2.48,2,,5.20,1.74,1.68
2023-03-22 09:26:00,3.62,,1.88,,6.46,9.30,3.30,2.50,2.10,,5.24,1.74,1.68
2023-03-22 09:28:00,3.44,,1.68,,6.04,9.20,3.18,2.56,2.06,,5.14,1.74,1.68
2023-03-22 09:30:00,3.34,,,,6.04,16.2,3.42,2.50,2.06,84.7,5.24,1.68,1.68
2023-03-22 09:32:00,3.50,,1.52,,6.28,9.30,3.20,2.56,2.04,,5.20,1.70,1.68
2023-03-22 09:34:00,3.38,,1.52,,6.06,9.12,3.26,2.62,2.08,,5.16,1.74,1.70
2023-03-22 09:36:00,3.44,,1.88,,6.36,9.14,3.32,2.58,2.12,,5.22,1.64,1.66
2023-03-22 09:38:00,3.36,,1.68,,6.58,9.02,3.16,2.54,1.94,,5.16,1.66,1.68
2023-03-22 09:40:00,3.26,,,,6.04,16.0,3.28,2.60,2.04,88.9,5.18,1.68,1.66
2023-03-22 09:42:00,3.32,,1.52,,6.06,8.70,3.22,2.52,2.04,,5.16,1.66,1.68
2023-03-22 09:44:00,3.36,,1.58,,6.14,9,3.22,2.54,2.12,,5.16,1.64,1.66
2023-03-22 09:46:00,3.38,,2.06,,6.24,8.86,3.32,2.52,2.02,,5.18,1.66,1.68
2023-03-22 09:48:00,3.30,,1.68,,6.24,9.08,3.18,2.64,2.02,,5.12,1.72,1.68
2023-03-22 09:50:00,3.24,,,,6,16.1,3.28,2.54,2.06,93.7,5.12,1.72,1.68
2023-03-22 09:52:00,3.42,,1.52,,6.12,8.80,3.38,2.56,2.02,,5.24,1.66,1.68
2023-03-22 09:54:00,3.42,,1.52,,6.24,8.90,3.40,2.62,2.08,,5.16,1.78,1.68
2023-03-22 09:56:00,3.62,,1.88,,6.32,9.04,3.28,2.54,2.06,,5.20,1.74,1.66
2023-03-22 09:58:00,3.42,,1.68,,6.10,8.70,3.28,2.52,2.02,,5.20,1.68,1.68
2023-03-22 10:00:00,3.34,,,,5.94,16.1,3.44,2.58,2.16,99.5,5.14,1.68,1.68
2023-03-22 10:02:00,3.50,,1.52,,6.24,8.84,3.30,2.50,2.08,,5.16,1.72,1.76
2023-03-22 10:04:00,3.34,,1.52,,6.08,8.68,3.24,2.52,2.12,,5.12,1.58,1.68
2023-03-22 10:06:00,3.60,,1.88,,6.12,9.02,3.20,2.50,2.22,,5.14,1.80,1.74
2023-03-22 10:08:00,3.12,,1.68,,6.08,8.76,3.30,2.56,2.04,,5.18,1.76,1.68
2023-03-22 10:10:00,3.48,,,,6.16,15.7,3.50,2.58,2.22,99.6,5.16,1.76,1.68
2023-03-22 10:12:00,3.42,,1.60,,6.40,8.88,3.22,2.50,2.06,,5.10,1.70,1.68
2023-03-22 10:14:00,3.40,,1.52,,5.96,9.18,3.38,2.62,2.14,,5.20,1.76,1.68
2023-03-22 10:16:00,3.58,,1.88,,6.34,9.22,3.26,2.48,2.20,,5.22,1.74,1.68
2023-03-22 10:18:00,3.34,,1.68,,6.18,9.26,3.36,2.54,2.10,,5.20,1.80,1.70
2023-03-22 10:20:00,3.36,,,,6,12.8,3.48,2.56,2.20,98.3,5.18,1.68,1.68
2023-03-22 10:22:00,3.26,,1.52,,6.22,9.28,3.16,2.54,2.12,,5.14,1.72,1.66
2023-03-22 10:24:00,3.24,,1.52,,6.10,9.28,3.22,2.58,2.18,,5.14,1.80,1.68
2023-03-22 10:26:00,3.50,,1.88,1.84,6.38,9.02,3.24,2.58,2.14,,5.20,1.70,
2023-03-22 10:28:00,3.38,,1.68,,6.12,9.16,3.14,2.50,2.14,,5.18,1.64,1.66
2023-03-22 10:30:00,3.30,,,,6.14,11.0,3.40,2.48,2.16,92.8,5.18,1.68,1.68
2023-03-22 10:32:00,3.46,,1.52,,6.18,8.96,3.36,2.56,2.22,,5.22,1.62,1.68
2023-03-22 10:34:00,3.40,,1.52,,6.24,8.64,3.30,2.56,2.14,,5.20,1.72,1.68
2023-03-22 10:36:00,3.58,,1.88,1.86,6.24,9.22,3.34,2.58,2.20,,5.20,,1.68
2023-03-22 10:38:00,3.48,,1.68,,6.10,8.72,3.32,2.56,2.14,,5.18,1.74,1.68
2023-03-22 10:40:00,3.38,,,,6.26,8.92,3.36,2.54,2.06,77.7,5.20,1.64,1.68
2023-03-22 10:42:00,3.42,,1.52,,6.36,9.36,3.28,2.54,2.04,,5.28,1.78,1.68
2023-03-22 10:44:00,3.22,,1.58,,6.20,9,3.32,2.62,2.16,,5.18,1.76,1.68
2023-03-22 10:46:00,3.64,,2.06,1.92,6.28,9.18,3.34,2.60,2.04,,5.20,1.74,
2023-03-22 10:48:00,3.30,,1.68,,6.10,9.12,3.14,2.60,2.18,,5.18,1.76,1.76
2023-03-22 10:50:00,3.40,,,,6.08,9.14,3.40,2.50,2.08,62.1,5.20,1.78,1.66
2023-03-22 10:52:00,3.50,,1.52,,6.24,8.80,3.24,2.58,2.04,,5.18,1.76,1.68
2023-03-22 10:54:00,3.38,,1.52,,6.14,9.14,3,2.58,2,,5.22,1.84,1.70
2023-03-22 10:56:00,3.54,,1.88,,6.22,9.08,3.28,2.52,2.02,,5.20,1.72,1.68
2023-03-22 10:58:00,3.34,,1.68,,5.96,8.98,3.36,2.58,2.10,,5.20,1.82,1.66
2023-03-22 11:00:00,3.40,,,,6.10,8.90,3.42,2.62,2.08,48.6,5.22,1.78,1.68
2023-03-22 11:02:00,3.50,,1.52,,6.08,8.86,3.24,2.52,2.06,,5.22,1.72,1.68
2023-03-22 11:04:00,3.42,,1.52,,6.14,8.76,3.06,2.64,2.20,,5.20,1.72,1.70
2023-03-22 11:06:00,3.50,,1.88,1.82,6.24,8.94,3.18,2.56,2.04,,5.08,1.78,
2023-03-22 11:08:00,3.48,,1.68,,5.98,8.68,3.28,2.60,2.04,,5.18,1.66,1.66
2023-03-22 11:10:00,3.40,,,,6,9,3.40,2.50,2.20,33.9,5.18,1.72,1.68
2023-03-22 11:12:00,3.52,,,,6.16,12.7,3.38,2.56,2.12,141,5.20,1.82,1.68
2023-03-22 11:14:00,3.36,,1.52,,6.02,9.40,3.34,2.58,2.14,,5.16,1.68,1.68
2023-03-22 11:16:00,3.66,,1.88,1.90,6.26,9.14,3.28,2.48,2.12,,5.24,,1.68
2023-03-22 11:18:00,3.22,,1.68,,6.30,9.36,3.20,2.62,2.18,,5.20,1.78,1.68
2023-03-22 11:20:00,3.40,,1.52,,6.12,9.10,3.02,2.56,2.14,,5.22,1.68,1.68
2023-03-22 11:22:00,3.42,,1.52,,6.08,9.02,3.38,2.56,2.18,,5.12,1.80,1.68
2023-03-22 11:24:00,3.42,,1.52,,6.22,9.42,3.32,2.58,2.10,,5.22,1.84,1.68
2023-03-22 11:26:00,3.42,,1.88,1.90,6.34,8.90,3.34,2.56,2.08,,5.24,1.76,
2023-03-22 11:28:00,3.38,,1.68,,6,9.10,3.24,2.58,2.10,,5.22,1.72,1.68
2023-03-22 11:30:00,3.48,,1.52,,6.12,8.64,3.22,2.50,2,,5.20,1.64,1.70
2023-03-22 11:32:00,3.42,,1.52,,6.22,8.98,3.30,2.56,2.18,,5.20,1.70,1.68
2023-03-22 11:34:00,3.26,,1.52,,6.10,8.94,3.38,2.48,2.10,,5.20,1.76,1.68
2023-03-22 11:36:00,3.62,,1.88,1.80,6.26,9.14,3.02,2.62,2.18,,5.24,1.70,
2023-03-22 11:38:00,3.20,,1.68,,6.06,8.94,3.18,2.52,2,,5.14,1.80,1.68
2023-03-22 11:40:00,3.28,,1.52,,6.12,8.68,3.20,2.42,2,,5.16,1.78,1.68
2023-03-22 11:42:00,3.48,,1.52,,6.10,9.12,3.06,2.48,1.94,,5.18,1.78,1.66
2023-03-22 11:44:00,3.22,,1.58,,6.26,9.22,3.30,2.54,2.18,,5.10,1.70,1.62
2023-03-22 11:46:00,3.56,,2.08,,6.10,8.94,3.30,2.62,2.16,,5.18,1.72,1.68
2023-03-22 11:48:00,3.34,,1.68,,6.08,8.90,3.28,2.62,2.20,,5.18,1.76,1.76
2023-03-22 11:50:00,3.36,,1.52,,5.80,8.56,3.32,2.54,2.10,,5.16,1.68,1.68
2023-03-22 11:52:00,3.50,,1.52,,6.14,8.78,3.32,2.58,2.04,,5.16,1.76,1.66
2023-03-22 11:54:00,3.40,,1.52,,6.08,8.88,3.38,2.52,2.10,,5.22,1.78,1.68
2023-03-22 11:56:00,3.60,,1.88,,6.14,8.24,3.34,2.54,2.08,,5.16,1.70,1.66
2023-03-22 11:58:00,3.30,,1.68,,5.90,8.60,3.14,2.58,2.10,,5.16,1.78,1.66
2023-03-22 12:00:00,3.44,,1.52,,5.94,8.68,3.36,2.58,2.12,,5.06,1.68,1.68
2023-03-22 12:02:00,3.40,,1.52,,6.02,9.02,3.28,2.50,2.10,,5.20,1.68,1.70
2023-03-22 12:04:00,3.38,,1.52,,6.02,12.3,3.34,2.46,2.02,,5.20,1.62,1.68
2023-03-22 12:06:00,3.58,,2.44,1.96,6.22,9.30,3.16,2.54,2.08,,5.18,1.74,
2023-03-22 12:08:00,3.18,,1.80,,6.08,9.36,3.18,2.56,1.88,,5.26,1.78,1.68
2023-03-22 12:10:00,3.56,,1.52,,6.24,9.40,3.34,2.54,2.14,,5.22,1.80,1.78
2023-03-22 12:12:00,3.32,,1.60,,6.28,9.36,3.06,2.46,2.04,,5.26,1.78,1.88
2023-03-22 12:14:00,3.06,,,,6.20,11.1,3.44,2.50,2.04,98.1,5.22,1.72,1.68
2023-03-22 12:16:00,3.28,,1.88,,6.08,9.12,3.20,2.60,2.20,,5.20,1.78,1.68
2023-03-22 12:18:00,3.20,,1.68,,6.16,9.34,3,2.52,2.16,,5.22,1.74,1.68
2023-03-22 12:20:00,3.32,,1.52,,6.04,9.32,3.24,2.56,2.08,,5.10,1.78,1.66
2023-03-22 12:22:00,3.38,,1.52,,6.12,9.22,3.12,2.52,1.98,,5.24,1.82,1.64
2023-03-22 12:24:00,3.38,,1.52,,6.06,9.38,3.20,2.60,2.16,,5.18,1.76,1.68
2023-03-22 12:26:00,3.44,,1.88,,6.18,9.14,3.34,2.52,2.16,,5.20,1.74,1.68
2023-03-22 12:28:00,3.28,,1.68,,5.94,8.92,3.20,2.54,2.08,,5.16,1.74,1.68
2023-03-22 12:30:00,3.30,,1.52,,6,9.32,3.24,2.56,2.14,,5.16,1.72,1.68
2023-03-22 12:32:00,3.44,,1.52,,6.28,8.78,3.22,2.50,2.12,,5.22,1.72,1.68
2023-03-22 12:34:00,3.34,,1.52,,5.88,8.98,3.28,2.54,2.10,,5.18,1.72,1.68
2023-03-22 12:36:00,3.54,,1.88,1.84,6.18,9.12,3.32,2.56,2.20,,5.16,1.70,
2023-03-22 12:38:00,3.44,,1.68,,5.90,9.18,3.32,2.50,2.04,,5.14,1.70,1.78
2023-03-22 12:40:00,3.20,,1.52,,5.82,9.08,3.26,2.56,2,,5.20,1.70,1.68
2023-03-22 12:42:00,3.36,1.58,,,6.34,8.96,3.24,2.58,2.24,,5.18,1.72,1.68
2023-03-22 12:44:00,3.44,,1.58,,6,9.02,3.16,2.50,2.12,,5.14,1.82,1.68
2023-03-22 12:46:00,3.34,,2.08,1.90,6.08,8.82,3.18,2.50,2,,5.18,1.78,
2023-03-22 12:48:00,3.22,,1.68,,6.04,8.82,3.18,2.50,2,,5.24,1.58,1.70
2023-03-22 12:50:00,3.30,,1.52,,5.98,9.06,3.26,2.72,2.12,,5.16,1.72,1.68
2023-03-22 12:52:00,3.38,,1.52,,6.16,8.84,3.32,2.50,2.12,,5.12,1.72,1.68
2023-03-22 12:54:00,3.40,,1.52,,6.18,9.18,3.30,2.50,2.12,,5.24,1.72,1.68
2023-03-22 12:56:00,3.68,,1.88,1.92,6.14,8.84,3.22,2.54,1.98,,5.18,1.80,
2023-03-22 12:58:00,3.16,,1.68,,6.16,8.26,3.16,2.58,2.08,,5.08,1.80,1.68
2023-03-22 13:00:00,3.20,,1.52,,6.12,8.98,3.18,2.46,1.98,,5.08,1.60,1.68
