"Time","to-endpoint","to-overlay","to-stack"
2023-03-22 06:50:00,48.0,10.2,27.3
2023-03-22 06:52:00,47.3,10.2,27.2
2023-03-22 06:54:00,48.1,10.9,27.5
2023-03-22 06:56:00,49.5,12.0,27.9
2023-03-22 06:58:00,48.2,9.52,27.4
2023-03-22 07:00:00,47.2,10.0,27.0
2023-03-22 07:02:00,47.3,10.0,27.2
2023-03-22 07:04:00,47.6,10.0,27.1
2023-03-22 07:06:00,48.6,11.7,27.5
2023-03-22 07:08:00,47.7,9.96,27.3
2023-03-22 07:10:00,47.4,10.2,27.1
2023-03-22 07:12:00,47.6,10.2,27.2
2023-03-22 07:14:00,47.1,9.96,26.8
2023-03-22 07:16:00,48.3,11.4,27.3
2023-03-22 07:18:00,47.5,10.4,27.2
2023-03-22 07:20:00,46.9,11.0,26.9
2023-03-22 07:22:00,48.5,10.2,27.5
2023-03-22 07:24:00,47.8,9.96,27.2
2023-03-22 07:26:00,49.2,11.2,27.8
2023-03-22 07:28:00,48.2,9.88,27.5
2023-03-22 07:30:00,52.3,13.9,27.1
2023-03-22 07:32:00,48.0,10.7,27.2
2023-03-22 07:34:00,48.0,10.3,27.5
2023-03-22 07:36:00,49.2,11.7,27.8
2023-03-22 07:38:00,48.0,10.2,27.4
2023-03-22 07:40:00,55.6,16.6,27.1
2023-03-22 07:42:00,47.6,10.2,27.2
2023-03-22 07:44:00,48.1,9.82,27.4
2023-03-22 07:46:00,49.4,11.2,27.6
2023-03-22 07:48:00,48.1,10.5,27.4
2023-03-22 07:50:00,60.4,17.9,27.5
2023-03-22 07:52:00,48.3,11.8,27.5
2023-03-22 07:54:00,47.2,9.48,27.1
2023-03-22 07:56:00,49.5,11.5,27.9
2023-03-22 07:58:00,47.8,9.82,27.3
2023-03-22 08:00:00,66.8,26.7,27.4
2023-03-22 08:02:00,48.1,11.7,27.5
2023-03-22 08:04:00,47.6,9.76,27.2
2023-03-22 08:06:00,49.0,12.4,27.7
2023-03-22 08:08:00,47.6,9.82,27.4
2023-03-22 08:10:00,69.9,33.1,27.4
2023-03-22 08:12:00,47.6,10.1,27.4
2023-03-22 08:14:00,46.7,9.42,26.9
2023-03-22 08:16:00,49.3,12.3,27.6
2023-03-22 08:18:00,48.0,10.00,27.6
2023-03-22 08:20:00,73.0,39.2,27.7
2023-03-22 08:22:00,48.4,10.1,27.6
2023-03-22 08:24:00,47.5,9.44,27.4
2023-03-22 08:26:00,49.9,12.5,27.8
2023-03-22 08:28:00,48.2,9.86,27.4
2023-03-22 08:30:00,75.3,44.9,27.3
2023-03-22 08:32:00,48,10.0,27.3
2023-03-22 08:34:00,47.3,9.96,27.1
2023-03-22 08:36:00,49.7,12.7,27.9
2023-03-22 08:38:00,48.0,10.6,27.6
2023-03-22 08:40:00,77.9,52.2,27.2
2023-03-22 08:42:00,47.9,10.6,27.3
2023-03-22 08:44:00,47.9,10.7,27.2
2023-03-22 08:46:00,49.6,11.6,28.0
2023-03-22 08:48:00,47.9,8.92,27.5
2023-03-22 08:50:00,81.3,58.3,27.2
2023-03-22 08:52:00,47.6,9.92,27.3
2023-03-22 08:54:00,47.4,8.66,27.0
2023-03-22 08:56:00,49.7,10.7,27.7
2023-03-22 08:58:00,47.3,9.74,27.4
2023-03-22 09:00:00,81.2,62.5,27.1
2023-03-22 09:02:00,47.1,9.62,27.2
2023-03-22 09:04:00,46.8,10.2,27.2
2023-03-22 09:06:00,49.5,10.9,27.6
2023-03-22 09:08:00,47.8,9.44,27.2
2023-03-22 09:10:00,85.4,70.4,27.0
2023-03-22 09:12:00,46.9,9.88,27.1
2023-03-22 09:14:00,47.5,9.30,27.1
2023-03-22 09:16:00,49.9,10.6,27.9
2023-03-22 09:18:00,48.7,9.24,27.7
2023-03-22 09:20:00,90.5,76.1,27.5
2023-03-22 09:22:00,48.4,9.42,27.7
2023-03-22 09:24:00,48.3,9.98,27.5
2023-03-22 09:26:00,50.2,9.94,28.2
2023-03-22 09:28:00,48.3,8.94,27.4
2023-03-22 09:30:00,92.2,82.3,27.3
2023-03-22 09:32:00,47.9,9.02,27.4
2023-03-22 09:34:00,48.0,9.58,27.3
2023-03-22 09:36:00,49.5,10.6,27.8
2023-03-22 09:38:00,48.1,9.56,27.8
2023-03-22 09:40:00,91.2,86.4,26.9
2023-03-22 09:42:00,46.9,9.34,27.0
