"Time","Load[5m]","Load[1m]","Load[15m]"
2023-02-22 17:52:00,0.800,0.500,0.820
2023-02-22 17:54:00,0.710,0.470,0.790
2023-02-22 17:56:00,0.650,0.490,0.760
2023-02-22 17:58:00,0.620,0.540,0.730
2023-02-22 18:00:00,0.480,0.250,0.670
2023-02-22 18:02:00,0.430,0.270,0.620
2023-02-22 18:04:00,0.430,0.420,0.600
2023-02-22 18:06:00,0.480,0.570,0.600
2023-02-22 18:08:00,0.390,0.240,0.550
2023-02-22 18:10:00,0.380,0.380,0.530
2023-02-22 18:12:00,0.510,0.720,0.550
2023-02-22 18:14:00,0.490,0.520,0.540
2023-02-22 18:16:00,0.460,0.330,0.520
2023-02-22 18:18:00,0.430,0.390,0.510
2023-02-22 18:20:00,0.400,0.350,0.480
2023-02-22 18:22:00,0.380,0.370,0.460
2023-02-22 18:24:00,0.490,0.670,0.490
2023-02-22 18:26:00,0.390,0.220,0.450
2023-02-22 18:28:00,1.01,2.13,0.660
2023-02-22 18:30:00,0.910,0.800,0.670
2023-02-22 18:32:00,0.750,0.470,0.640
2023-02-22 18:34:00,0.590,0.250,0.590
2023-02-22 18:36:00,0.610,0.700,0.600
2023-02-22 18:38:00,0.500,0.290,0.560
2023-02-22 18:40:00,0.470,0.350,0.540
2023-02-22 18:42:00,0.440,0.320,0.520
2023-02-22 18:44:00,0.410,0.390,0.500
2023-02-22 18:46:00,0.730,1.27,0.600
2023-02-22 18:48:00,1.30,1.49,0.850
2023-02-22 18:50:00,1,0.560,0.790
2023-02-22 18:52:00,0.840,0.550,0.760
2023-02-22 18:54:00,0.690,0.330,0.710
2023-02-22 18:56:00,0.720,0.630,0.720
2023-02-22 18:58:00,1.15,1.20,0.900
2023-02-22 19:00:00,0.860,0.340,0.820
2023-02-22 19:02:00,0.730,0.440,0.780
2023-02-22 19:04:00,0.870,1.30,0.820
2023-02-22 19:06:00,0.850,0.680,0.820
2023-02-22 19:08:00,0.600,0.180,0.730
2023-02-22 19:10:00,0.580,0.370,0.710
2023-02-22 19:12:00,0.480,0.290,0.660
2023-02-22 19:14:00,1.12,2.05,0.870
2023-02-22 19:16:00,0.930,0.880,0.830
2023-02-22 19:18:00,0.780,0.560,0.780
2023-02-22 19:20:00,0.650,0.390,0.730
2023-02-22 19:22:00,0.550,0.280,0.690
2023-02-22 19:24:00,0.460,0.270,0.630
2023-02-22 19:26:00,0.540,0.400,0.650
2023-02-22 19:28:00,0.800,0.820,0.740
2023-02-22 19:30:00,0.680,0.420,0.700
2023-02-22 19:32:00,0.650,0.510,0.700
2023-02-22 19:34:00,0.590,0.500,0.660
2023-02-22 19:36:00,0.740,0.770,0.720
2023-02-22 19:38:00,0.650,0.460,0.690
2023-02-22 19:40:00,0.810,0.790,0.750
2023-02-22 19:42:00,0.580,0.210,0.670
2023-02-22 19:44:00,0.530,0.400,0.640
2023-02-22 19:46:00,0.420,0.210,0.590
2023-02-22 19:48:00,0.440,0.600,0.570
2023-02-22 19:50:00,0.450,0.450,0.550
2023-02-22 19:52:00,0.570,0.600,0.580
2023-02-22 19:54:00,1.01,1.40,0.750
2023-02-22 19:56:00,0.800,0.500,0.700
2023-02-22 19:58:00,0.700,0.430,0.680
2023-02-22 20:00:00,0.550,0.220,0.630
2023-02-22 20:02:00,0.910,0.940,0.770
2023-02-22 20:04:00,0.760,0.450,0.730
2023-02-22 20:06:00,0.630,0.430,0.690
2023-02-22 20:08:00,0.520,0.360,0.630
2023-02-22 20:10:00,0.570,0.710,0.640
2023-02-22 20:12:00,0.840,1.44,0.720
2023-02-22 20:14:00,0.890,1.15,0.750
2023-02-22 20:16:00,0.710,0.470,0.700
2023-02-22 20:18:00,0.640,0.570,0.680
2023-02-22 20:20:00,0.550,0.390,0.640
2023-02-22 20:22:00,0.450,0.280,0.590
2023-02-22 20:24:00,0.430,0.340,0.560
2023-02-22 20:26:00,0.410,0.360,0.540
2023-02-22 20:28:00,0.460,0.520,0.540
2023-02-22 20:30:00,0.450,0.500,0.530
2023-02-22 20:32:00,0.450,0.450,0.520
2023-02-22 20:34:00,0.440,0.370,0.510
2023-02-22 20:36:00,0.930,1.71,0.680
2023-02-22 20:38:00,0.790,0.660,0.650
2023-02-22 20:40:00,0.850,0.930,0.690
2023-02-22 20:42:00,1.23,1.51,0.860
2023-02-22 20:44:00,0.970,0.660,0.800
2023-02-22 20:46:00,0.810,0.500,0.770
2023-02-22 20:48:00,1,1.71,0.830
2023-02-22 20:50:00,1.13,1.15,0.910
2023-02-22 20:52:00,0.830,0.290,0.830
2023-02-22 20:54:00,1.14,1.07,0.950
2023-02-22 20:56:00,0.890,0.550,0.880
2023-02-22 20:58:00,0.810,0.680,0.850
2023-02-22 21:00:00,0.700,0.440,0.810
2023-02-22 21:02:00,1.12,1.15,0.970
2023-02-22 21:04:00,0.900,0.550,0.900
2023-02-22 21:06:00,0.750,0.450,0.850
2023-02-22 21:08:00,0.820,1.07,0.860
2023-02-22 21:10:00,0.890,1.21,0.870
2023-02-22 21:12:00,0.850,0.780,0.860
2023-02-22 21:14:00,0.850,0.950,0.860
2023-02-22 21:16:00,0.730,0.530,0.810
2023-02-22 21:18:00,0.620,0.470,0.760
2023-02-22 21:20:00,1.22,3.14,0.940
2023-02-22 21:22:00,0.920,0.720,0.860
2023-02-22 21:24:00,0.750,0.470,0.810
2023-02-22 21:26:00,0.660,0.320,0.770
2023-02-22 21:28:00,0.590,0.350,0.730
2023-02-22 21:30:00,1.06,1.27,0.890
2023-02-22 21:32:00,0.840,0.540,0.830
2023-02-22 21:34:00,0.680,0.350,0.780
2023-02-22 21:36:00,0.650,0.560,0.750
2023-02-22 21:38:00,0.470,0.170,0.670
2023-02-22 21:40:00,0.570,0.880,0.680
2023-02-22 21:42:00,0.580,0.540,0.670
2023-02-22 21:44:00,0.540,0.460,0.640
2023-02-22 21:46:00,0.800,0.850,0.730
2023-02-22 21:48:00,0.660,0.430,0.690
2023-02-22 21:50:00,0.780,0.620,0.740
2023-02-22 21:52:00,0.650,0.480,0.690
2023-02-22 21:54:00,1.08,1.04,0.870
2023-02-22 21:56:00,0.870,0.550,0.820
2023-02-22 21:58:00,1.10,1.21,0.910
2023-02-22 22:00:00,0.810,0.380,0.830
2023-02-22 22:02:00,0.800,0.530,0.830
2023-02-22 22:04:00,0.610,0.210,0.760
2023-02-22 22:06:00,0.950,0.800,0.880
2023-02-22 22:08:00,0.780,0.450,0.830
2023-02-22 22:10:00,1.15,1.21,0.970
2023-02-22 22:12:00,1.05,1.02,0.950
2023-02-22 22:14:00,2.14,5,1.34
2023-02-22 22:16:00,1.62,1.10,1.25
2023-02-22 22:18:00,1.24,0.630,1.15
2023-02-22 22:20:00,0.930,0.340,1.05
2023-02-22 22:22:00,0.740,0.410,0.960
2023-02-22 22:24:00,0.700,0.590,0.910
2023-02-22 22:26:00,0.730,0.670,0.900
2023-02-22 22:28:00,0.630,0.400,0.840
2023-02-22 22:30:00,0.570,0.370,0.790
2023-02-22 22:32:00,0.670,0.990,0.800
2023-02-22 22:34:00,1.28,1.73,1.02
2023-02-22 22:36:00,1.12,0.940,0.990
2023-02-22 22:38:00,1.83,2.89,1.26
2023-02-22 22:40:00,1.40,0.940,1.17
2023-02-22 22:42:00,1.67,2.78,1.27
2023-02-22 22:44:00,1.34,1,1.20
2023-02-22 22:46:00,1,0.440,1.09
2023-02-22 22:48:00,0.840,0.600,1.01
2023-02-22 22:50:00,0.640,0.280,0.910
2023-02-22 22:52:00,0.520,0.230,0.840
2023-02-22 22:54:00,0.890,0.860,0.950
2023-02-22 22:56:00,0.730,0.410,0.880
2023-02-22 22:58:00,0.620,0.390,0.830
2023-02-22 23:00:00,0.990,1.39,0.930
2023-02-22 23:02:00,0.890,0.880,0.900
2023-02-22 23:04:00,0.820,0.890,0.870
2023-02-22 23:06:00,1.33,2.88,1.03
