"Time","Cluster","172.16.66.106:9796","172.16.66.107:9796","172.16.66.112:9796"
2023-02-22 21:34:00,5.79,6.50,5.46,5.41
2023-02-22 21:36:00,5.79,6.41,5.54,5.42
2023-02-22 21:38:00,5.79,6.41,5.54,5.42
2023-02-22 21:40:00,5.79,6.38,5.55,5.44
2023-02-22 21:42:00,5.76,6.44,5.45,5.40
2023-02-22 21:44:00,5.89,6.51,5.74,5.41
2023-02-22 21:46:00,5.80,6.43,5.54,5.42
2023-02-22 21:48:00,5.80,6.40,5.59,5.40
2023-02-22 21:50:00,5.81,6.42,5.55,5.45
2023-02-22 21:52:00,5.83,6.43,5.70,5.38
2023-02-22 21:54:00,5.77,6.51,5.39,5.40
2023-02-22 21:56:00,5.81,6.41,5.61,5.41
2023-02-22 21:58:00,5.79,6.42,5.58,5.37
2023-02-22 22:00:00,5.80,6.52,5.43,5.45
2023-02-22 22:02:00,5.81,6.56,5.49,5.38
2023-02-22 22:04:00,5.81,6.55,5.51,5.39
2023-02-22 22:06:00,5.84,6.51,5.61,5.40
2023-02-22 22:08:00,5.82,6.46,5.63,5.37
2023-02-22 22:10:00,5.82,6.48,5.53,5.45
2023-02-22 22:12:00,5.84,6.52,5.60,5.41
2023-02-22 22:14:00,5.79,6.47,5.52,5.39
2023-02-22 22:16:00,5.80,6.43,5.56,5.41
2023-02-22 22:18:00,5.80,6.45,5.57,5.38
2023-02-22 22:20:00,5.79,6.48,5.47,5.42
2023-02-22 22:22:00,5.90,6.50,5.78,5.42
2023-02-22 22:24:00,5.84,6.52,5.60,5.42
2023-02-22 22:26:00,5.82,6.47,5.55,5.45
2023-02-22 22:28:00,5.77,6.46,5.48,5.38
2023-02-22 22:30:00,5.77,6.41,5.47,5.42
2023-02-22 22:32:00,5.75,6.46,5.37,5.42
2023-02-22 22:34:00,5.76,6.42,5.49,5.39
2023-02-22 22:36:00,5.81,6.45,5.54,5.43
2023-02-22 22:38:00,5.75,6.44,5.44,5.38
2023-02-22 22:40:00,5.78,6.38,5.55,5.42
2023-02-22 22:42:00,5.81,6.39,5.60,5.43
2023-02-22 22:44:00,5.79,6.49,5.49,5.38
2023-02-22 22:46:00,5.78,6.45,5.46,5.43
2023-02-22 22:48:00,5.84,6.47,5.65,5.38
2023-02-22 22:50:00,5.83,6.50,5.57,5.42
2023-02-22 22:52:00,5.87,6.50,5.71,5.41
2023-02-22 22:54:00,5.74,6.43,5.42,5.39
2023-02-22 22:56:00,5.89,6.41,5.83,5.44
2023-02-22 22:58:00,5.78,6.38,5.58,5.37
2023-02-22 23:00:00,5.80,6.47,5.52,5.43
2023-02-22 23:02:00,5.75,6.51,5.37,5.38
2023-02-22 23:04:00,5.77,6.50,5.43,5.37
2023-02-22 23:06:00,5.79,6.39,5.54,5.44
2023-02-22 23:08:00,5.74,6.40,5.43,5.38
2023-02-22 23:10:00,5.77,6.39,5.50,5.42
2023-02-22 23:12:00,5.76,6.42,5.46,5.40
2023-02-22 23:14:00,5.81,6.53,5.50,5.40
2023-02-22 23:16:00,5.79,6.39,5.54,5.44
2023-02-22 23:18:00,5.75,6.38,5.49,5.38
2023-02-22 23:20:00,5.81,6.46,5.54,5.41
2023-02-22 23:22:00,5.79,6.47,5.45,5.45
2023-02-22 23:24:00,5.81,6.51,5.52,5.39
2023-02-22 23:26:00,5.84,6.39,5.68,5.45
2023-02-22 23:28:00,5.74,6.39,5.44,5.39
2023-02-22 23:30:00,5.74,6.38,5.42,5.42
2023-02-22 23:32:00,5.76,6.38,5.46,5.45
2023-02-22 23:34:00,5.76,6.53,5.38,5.38
2023-02-22 23:36:00,5.81,6.48,5.52,5.44
2023-02-22 23:38:00,5.80,6.51,5.44,5.46
2023-02-22 23:40:00,5.78,6.39,5.52,5.41
2023-02-22 23:42:00,5.84,6.46,5.59,5.47
2023-02-22 23:44:00,5.81,6.57,5.46,5.40
2023-02-22 23:46:00,5.81,6.51,5.47,5.44
2023-02-22 23:48:00,5.82,6.49,5.58,5.39
2023-02-22 23:50:00,5.77,6.39,5.54,5.40
2023-02-22 23:52:00,5.79,6.36,5.57,5.43
