"Time","0(172.16.66.122:10250)","0(172.16.66.122:6443)","200(172.16.66.122:10250)","200(172.16.66.122:6443)","201(172.16.66.122:10250)","201(172.16.66.122:6443)","403(172.16.66.122:10250)","403(172.16.66.122:6443)","404(172.16.66.122:10250)","404(172.16.66.122:6443)","409(172.16.66.122:10250)","409(172.16.66.122:6443)","422(172.16.66.122:10250)","422(172.16.66.122:6443)","500(172.16.66.122:10250)","500(172.16.66.122:6443)","504(172.16.66.122:10250)","504(172.16.66.122:6443)"
2023-03-11 23:10:00,0,0,19.9,19.7,0.350,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:12:00,0,0,19.7,19.7,0.367,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11 23:14:00,0,0,19.8,19.9,0.372,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:16:00,0,0,19.9,19.8,0.339,0.339,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-11 23:18:00,0,0,19.4,19.6,0.356,0.372,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:20:00,0,0,19.9,19.9,0.344,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:22:00,0,0,19.7,19.7,0.328,0.344,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11 23:24:00,0,0,19.8,19.9,0.378,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:26:00,0,0,20.0,19.8,0.356,0.345,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-11 23:28:00,0,0,19.8,19.5,0.361,0.383,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:30:00,0,0,19.8,19.9,0.417,0.425,0,0,0.0111,0.0167,0,0,0,0,0,0,0,0
2023-03-11 23:32:00,0,0,19.8,19.9,0.494,0.483,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11 23:34:00,0,0,19.9,19.8,0.528,0.555,0,0,0.0111,0.00834,0,0,0,0,0,0,0,0
2023-03-11 23:36:00,0,0,20.0,19.9,0.572,0.506,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-11 23:38:00,0,0,19.6,19.6,0.444,0.406,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:40:00,0,0,19.8,20.1,0.422,0.411,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:42:00,0,0,19.8,19.6,0.383,0.400,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11 23:44:00,0,0,19.7,19.8,0.378,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-11 23:46:00,0,0,20.1,20.0,0.339,0.356,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-11 23:48:00,0,0,19.6,19.5,0.328,0.342,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11 23:50:00,0,0,19.7,20.0,0.367,0.392,0,0,0.0111,0.0167,0,0,0,0,0,0,0,0
2023-03-11 23:52:00,0,0,19.9,20.0,0.383,0.354,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-11 23:54:00,0,0,19.7,19.7,0.356,0.367,0,0,0.0111,0.00834,0,0,0,0,0,0,0,0
2023-03-11 23:56:00,0,0,19.8,19.8,0.378,0.389,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-11 23:58:00,0,0,19.7,19.6,0.333,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:00:00,0,0,19.9,19.9,0.378,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:02:00,0,0,20.0,19.7,0.383,0.339,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 00:04:00,0,0,19.9,19.9,0.333,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:06:00,0,0,19.8,19.7,0.367,0.383,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 00:08:00,0,0,19.4,19.6,0.339,0.322,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:10:00,0,0,19.9,19.9,0.356,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:12:00,0,0,20.1,20.0,0.406,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 00:14:00,0,0,19.7,19.6,0.350,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:16:00,0,0,19.5,19.8,0.378,0.400,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 00:18:00,0,0,19.9,20.1,0.383,0.383,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:20:00,0,0,20.0,20.0,0.467,0.528,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:22:00,0,0,19.7,19.6,0.517,0.550,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 00:24:00,0,0,19.6,19.7,0.528,0.544,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:26:00,0,0,20.0,20.0,0.489,0.456,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 00:28:00,0,0,19.7,19.9,0.433,0.389,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:30:00,0,0,19.9,19.8,0.378,0.422,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:32:00,0,0,19.8,19.7,0.450,0.400,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 00:34:00,0,0,19.9,19.7,0.333,0.317,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:36:00,0,0,19.7,19.7,0.339,0.395,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 00:38:00,0,0,19.7,19.8,0.372,0.361,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:40:00,0,0,19.8,19.6,0.311,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:42:00,0,0,19.8,19.8,0.367,0.383,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 00:44:00,0,0,20.1,19.7,0.344,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:46:00,0,0,19.7,20.0,0.344,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 00:48:00,0,0,19.6,19.8,0.378,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:50:00,0,0,19.8,19.9,0.322,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:52:00,0,0,19.8,19.7,0.389,0.378,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 00:54:00,0,0,19.9,20.0,0.361,0.322,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 00:56:00,0,0,19.9,19.8,0.328,0.383,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 00:58:00,0,0,19.7,19.6,0.372,0.372,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:00:00,0,0,19.9,19.9,0.350,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:02:00,0,0,20.1,19.8,0.389,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:04:00,0,0,20.0,19.8,0.356,0.342,0,0,0.0111,0.0167,0,0,0,0,0,0,0,0
2023-03-12 01:06:00,0,0,20.0,19.8,0.339,0.394,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 01:08:00,0,0,19.6,19.6,0.439,0.454,0,0,0,0.00834,0,0,0,0,0,0,0,0
2023-03-12 01:10:00,0,0,20.0,19.8,0.478,0.506,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:12:00,0,0,19.6,19.8,0.556,0.567,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 01:14:00,0,0,20.1,19.8,0.522,0.483,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:16:00,0,0,19.9,19.6,0.411,0.417,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 01:18:00,0,0,19.6,19.6,0.433,0.405,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:20:00,0,0,20.1,19.9,0.406,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:22:00,0,0,19.8,19.6,0.372,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 01:24:00,0,0,19.8,19.8,0.372,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:26:00,0,0,19.7,19.7,0.339,0.356,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 01:28:00,0,0,19.9,20.2,0.367,0.389,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:30:00,0,0,20.2,19.9,0.367,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:32:00,0,0,19.6,19.6,0.333,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 01:34:00,0,0,19.7,19.8,0.361,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:36:00,0,0,19.9,19.8,0.344,0.344,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 01:38:00,0,0,19.8,20.0,0.372,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:40:00,0,0,19.9,19.9,0.378,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:42:00,0,0,19.6,19.6,0.356,0.339,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 01:44:00,0,0,20.1,20.1,0.372,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:46:00,0,0,19.8,19.7,0.367,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 01:48:00,0,0,19.4,19.9,0.339,0.394,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:50:00,0,0,20.1,20.1,0.378,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:52:00,0,0,19.8,19.3,0.361,0.339,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 01:54:00,0,0,19.8,19.8,0.367,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 01:56:00,0,0,20.1,19.7,0.406,0.417,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 01:58:00,0,0,19.7,19.8,0.472,0.489,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:00:00,0,0,20.0,19.9,0.556,0.578,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:02:00,0,0,19.7,19.7,0.567,0.528,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 02:04:00,0,0,20.0,19.9,0.456,0.428,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:06:00,0,0,20.0,19.7,0.433,0.406,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 02:08:00,0,0,19.5,19.8,0.400,0.389,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:10:00,0,0,19.9,19.8,0.383,0.394,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:12:00,0,0,19.4,19.6,0.361,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 02:14:00,0,0,20.0,20.1,0.339,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:16:00,0,0,19.9,19.7,0.372,0.378,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 02:18:00,0,0,19.5,19.8,0.350,0.328,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:20:00,0,0,19.8,20.0,0.356,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:22:00,0,0,19.6,19.8,0.394,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 02:24:00,0,0,20.1,19.9,0.344,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:26:00,0,0,19.9,19.5,0.356,0.395,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 02:28:00,0,0,19.5,19.8,0.339,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:30:00,0,0,20.3,20.2,0.339,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:32:00,0,0,19.7,19.6,0.372,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 02:34:00,0,0,19.9,19.9,0.333,0.322,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:36:00,0,0,20.0,20.1,0.367,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 02:38:00,0,0,19.7,19.7,0.378,0.328,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:40:00,0,0,19.8,20.1,0.344,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:42:00,0,0,19.7,19.7,0.372,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 02:44:00,0,0,19.7,19.8,0.367,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:46:00,0,0,19.8,19.8,0.450,0.483,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 02:48:00,0,0,19.3,19.7,0.517,0.533,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:50:00,0,0,20.0,20.1,0.511,0.517,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:52:00,0,0,19.7,19.4,0.472,0.450,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 02:54:00,0,0,19.7,19.9,0.422,0.389,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 02:56:00,0,0,20.1,19.8,0.406,0.406,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 02:58:00,0,0,19.5,19.6,0.422,0.389,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:00:00,0,0,19.9,20.1,0.372,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:02:00,0,0,19.9,19.5,0.378,0.372,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 03:04:00,0,0,19.8,20.0,0.344,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:06:00,0,0,20.0,20.1,0.339,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 03:08:00,0,0,19.5,19.6,0.361,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:10:00,0,0,20.1,19.9,0.328,0.345,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:12:00,0,0,19.7,19.5,0.361,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 03:14:00,0,0,20.0,19.7,0.356,0.325,0,0,0.0111,0.0167,0,0,0,0,0,0,0,0
2023-03-12 03:16:00,0,0,19.8,19.6,0.361,0.356,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 03:18:00,0,0,19.5,19.5,0.372,0.363,0,0,0,0.00834,0,0,0,0,0,0,0,0
2023-03-12 03:20:00,0,0,20.0,20.0,0.350,0.355,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:22:00,0,0,19.8,19.5,0.383,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:24:00,0,0,19.7,19.7,0.378,0.361,0,0,0.0222,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:26:00,0,0,20.0,20.1,0.344,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 03:28:00,0,0,19.7,24.0,0.372,5.19,0,0,0,0.0444,0,0,0,0,0,0,0,0
2023-03-12 03:30:00,0,0,25.4,26.4,5.22,5.23,0,0,0.0444,0.0444,0.106,0.133,0,0,0,0,0,0
2023-03-12 03:32:00,0,0,20.9,20.8,0.417,0.422,0,0,0,0,0.0611,0.0611,0,0,0,0,0,0
2023-03-12 03:34:00,0,0,20.0,20.0,0.422,0.439,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:36:00,0,0,20.0,19.8,0.500,0.522,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 03:38:00,0,0,19.7,19.6,0.600,0.544,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:40:00,0,0,19.6,20.0,0.517,0.450,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:42:00,0,0,19.8,19.9,0.422,0.439,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 03:44:00,0,0,19.8,19.6,0.417,0.411,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:46:00,0,0,19.9,19.8,0.372,0.400,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 03:48:00,0,0,19.8,19.8,0.372,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:50:00,0,0,19.8,19.9,0.333,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:52:00,0,0,19.6,19.6,0.361,0.350,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 03:54:00,0,0,19.8,19.9,0.367,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 03:56:00,0,0,20.0,19.8,0.344,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 03:58:00,0,0,19.7,19.7,0.361,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:00:00,0,0,19.8,19.9,0.367,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:02:00,0,0,19.8,19.8,0.344,0.362,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 04:04:00,0,0,20.0,19.8,0.361,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:06:00,0,0,19.9,19.9,0.344,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 04:08:00,0,0,19.7,19.7,0.350,0.356,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:10:00,0,0,19.9,20.1,0.344,0.417,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:12:00,0,0,20.0,19.8,0.417,0.439,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 04:14:00,0,0,19.7,19.5,0.361,0.375,0,0,0.0111,0.0167,0,0,0,0,0,0,0,0
2023-03-12 04:16:00,0,0,19.6,19.7,0.344,0.339,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 04:18:00,0,0,19.9,19.7,0.372,0.359,0,0,0,0.00834,0,0,0,0,0,0,0,0
2023-03-12 04:20:00,0,0,20.0,19.6,0.367,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:22:00,0,0,19.4,19.3,0.417,0.433,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 04:24:00,0,0,20.0,20.0,0.461,0.512,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:26:00,0,0,20.0,19.9,0.544,0.589,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 04:28:00,0,0,19.5,19.8,0.500,0.517,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:30:00,0,0,20.1,20.1,0.428,0.456,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:32:00,0,0,19.9,19.5,0.411,0.411,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 04:34:00,0,0,20.0,19.6,0.394,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:36:00,0,0,19.6,19.8,0.361,0.356,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 04:38:00,0,0,19.9,19.9,0.356,0.344,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:40:00,0,0,19.7,19.9,0.350,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:42:00,0,0,19.8,19.7,0.356,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 04:44:00,0,0,20.0,19.8,0.361,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:46:00,0,0,19.8,20.1,0.372,0.350,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 04:48:00,0,0,19.9,20.0,0.350,0.328,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:50:00,0,0,19.9,19.7,0.344,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:52:00,0,0,19.5,19.5,0.361,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 04:54:00,0,0,19.8,19.7,0.339,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 04:56:00,0,0,19.5,19.6,0.367,0.378,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 04:58:00,0,0,19.7,20.0,0.350,0.345,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:00:00,0,0,20.1,19.9,0.328,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:02:00,0,0,19.9,19.8,0.378,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 05:04:00,0,0,19.8,19.6,0.356,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:06:00,0,0,19.7,19.9,0.372,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 05:08:00,0,0,19.8,19.8,0.356,0.361,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:10:00,0,0,19.8,19.7,0.367,0.428,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:12:00,0,0,19.5,19.8,0.472,0.500,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 05:14:00,0,0,20.0,20.1,0.517,0.556,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:16:00,0,0,20.0,19.8,0.522,0.522,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 05:18:00,0,0,19.8,19.7,0.450,0.422,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:20:00,0,0,19.9,19.7,0.428,0.439,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:22:00,0,0,19.5,19.7,0.456,0.444,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 05:24:00,0,0,20.0,19.8,0.378,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:26:00,0,0,19.8,19.6,0.361,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 05:28:00,0,0,19.6,19.7,0.356,0.344,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:30:00,0,0,20.0,19.9,0.339,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:32:00,0,0,19.8,19.9,0.383,0.361,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 05:34:00,0,0,20.1,20.0,0.367,0.328,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:36:00,0,0,19.8,19.7,0.367,0.361,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 05:38:00,0,0,19.8,19.9,0.378,0.350,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:40:00,0,0,20.0,19.9,0.333,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:42:00,0,0,19.5,19.6,0.350,0.378,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 05:44:00,0,0,19.8,19.8,0.333,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:46:00,0,0,19.8,19.8,0.339,0.344,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 05:48:00,0,0,19.7,19.9,0.356,0.344,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:50:00,0,0,20.0,19.9,0.344,0.345,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:52:00,0,0,19.4,19.5,0.361,0.356,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 05:54:00,0,0,20.1,20.0,0.356,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 05:56:00,0,0,20.0,19.9,0.333,0.355,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 05:58:00,0,0,19.7,19.8,0.344,0.394,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:00:00,0,0,20.0,20.0,0.411,0.483,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:02:00,0,0,19.5,19.4,0.517,0.539,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 06:04:00,0,0,20.1,20.1,0.550,0.517,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:06:00,0,0,20.0,19.7,0.494,0.444,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 06:08:00,0,0,19.3,19.9,0.428,0.444,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:10:00,0,0,19.9,20.0,0.406,0.428,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:12:00,0,0,19.6,19.7,0.406,0.400,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 06:14:00,0,0,20.0,19.8,0.356,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:16:00,0,0,19.9,19.7,0.333,0.361,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 06:18:00,0,0,19.6,19.9,0.356,0.339,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:20:00,0,0,19.9,19.7,0.339,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:22:00,0,0,19.4,19.5,0.372,0.355,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 06:24:00,0,0,20.1,20.0,0.367,0.355,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:26:00,0,0,19.9,19.6,0.367,0.367,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 06:28:00,0,0,19.4,19.8,0.361,0.361,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:30:00,0,0,20.3,20.3,0.350,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:32:00,0,0,19.8,19.4,0.361,0.367,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-12 06:34:00,0,0,19.7,19.7,0.356,0.350,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:36:00,0,0,20.0,20.0,0.333,0.372,0,0,0.0111,0,0,0,0,0,0,0,0,0
2023-03-12 06:38:00,0,0,19.7,20.1,0.367,0.372,0,0,0,0.0111,0,0,0,0,0,0,0,0
2023-03-12 06:40:00,0,0,20.1,19.8,0.356,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0,0,0
