"Time","0(172.16.66.116:10250)","0(172.16.66.116:6443)","200(172.16.66.116:10250)","200(172.16.66.116:6443)","201(172.16.66.116:10250)","201(172.16.66.116:6443)","403(172.16.66.116:10250)","403(172.16.66.116:6443)","404(172.16.66.116:10250)","404(172.16.66.116:6443)","409(172.16.66.116:10250)","409(172.16.66.116:6443)","422(172.16.66.116:10250)","422(172.16.66.116:6443)","500(172.16.66.116:10250)","500(172.16.66.116:6443)"
2023-03-11 17:28:00,0,0,22.4,22.5,0.350,0.361,0,0,0,0,0,0,0,0,0,0
2023-03-11 17:30:00,0,0,23.1,23.1,0.383,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:32:00,0,0,22.6,22.5,0.389,0.389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:34:00,0,0,22.6,22.7,0.372,0.383,0,0,0,0,0,0,0,0,0,0
2023-03-11 17:36:00,0,0,23.7,23.7,0.361,0.367,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:38:00,0,0,23.2,22.8,0.356,0.356,0,0,0,0,0,0,0,0,0,0
2023-03-11 17:40:00,0,0,22.9,23.0,0.439,0.428,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:42:00,0,0,22.7,22.7,0.422,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:44:00,0,0,22.8,22.8,0.367,0.356,0,0,0,0,0,0,0,0,0,0
2023-03-11 17:46:00,0,0,23.2,23.2,0.372,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:48:00,0,0,22.8,22.8,0.333,0.356,0,0,0,0,0,0,0,0,0,0
2023-03-11 17:50:00,0,0,22.5,22.5,0.344,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:52:00,0,0,22.7,22.8,0.372,0.372,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:54:00,0,0,23.0,23.1,0.489,0.483,0,0,0,0,0,0,0,0,0,0
2023-03-11 17:56:00,0,0,23.3,23.3,0.506,0.489,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 17:58:00,0,0,23.5,23.4,0.383,0.367,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:00:00,0,0,23.0,23.0,0.394,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:02:00,0,0,23.0,23.1,0.378,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:04:00,0,0,23.7,23.8,0.339,0.333,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:06:00,0,0,23.4,23.3,0.372,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:08:00,0,0,22.6,22.6,0.344,0.344,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:10:00,0,0,22.8,22.8,0.333,0.339,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:12:00,0,0,22.9,23.0,0.356,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:14:00,0,0,22.9,23.0,0.333,0.328,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:16:00,0,0,22.8,22.8,0.367,0.378,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:18:00,0,0,22.7,22.5,0.344,0.350,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:20:00,0,0,22.8,22.8,0.339,0.356,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:22:00,0,0,22.7,22.8,0.406,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:24:00,0,0,22.8,22.8,0.328,0.322,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:26:00,0,0,23.0,22.9,0.367,0.389,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:28:00,0,0,22.7,22.6,0.444,0.428,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:30:00,0,0,23.2,23.0,0.422,0.411,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:32:00,0,0,22.9,23.0,0.411,0.411,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:34:00,0,0,23.0,22.9,0.322,0.339,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:36:00,0,0,23.5,23.5,0.328,0.361,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:38:00,0,0,22.8,22.8,0.372,0.378,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:40:00,0,0,23.6,23.5,0.333,0.333,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:42:00,0,0,22.8,22.6,0.511,0.522,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:44:00,0,0,22.9,23.0,0.539,0.522,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:46:00,0,0,22.8,22.9,0.406,0.406,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:48:00,0,0,22.7,22.7,0.400,0.400,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:50:00,0,0,22.9,23.0,0.339,0.322,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:52:00,0,0,22.8,22.7,0.383,0.383,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:54:00,0,0,23.5,23.5,0.372,0.356,0,0,0,0,0,0,0,0,0,0
2023-03-11 18:56:00,0,0,23.6,23.4,0.328,0.344,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-11 18:58:00,0,0,22.8,22.9,0.367,0.405,0,0,0,0,0,0,0,0,0,0
2023-03-11 19:00:00,0,0,30.4,30.3,6.46,6.44,0,0,0.0389,0.0389,0.128,0.128,0,0,0,0
2023-03-11 19:02:00,0,0,23.5,23.4,1.56,1.56,0,0,0,0,0,0,0.0246,0.0231,0,0
2023-03-11 19:04:00,0,0,23.0,23.0,0.361,0.355,0,0,0.0111,0.0111,0,0,0.0333,0.0333,0,0
2023-03-11 19:06:00,0,0,22.8,22.8,0.317,0.322,0,0,0.0111,0.0111,0,0,0.0333,0.0333,0,0
2023-03-11 19:08:00,0,0,22.7,22.7,0.383,0.378,0,0,0,0,0,0,0.0333,0.0333,0,0
2023-03-11 19:10:00,0,0,23.0,22.9,0.411,0.394,0,0,0.0111,0.0111,0,0,0.0222,0.0167,0,0
2023-03-11 19:12:00,0,0,22.6,22.6,0.394,0.383,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:14:00,0,0,23.0,23.2,0.389,0.405,0,0,0.0111,0.0111,0,0,0.00556,0.00555,0,0
2023-03-11 19:16:00,0,0,23.2,23.2,0.394,0.394,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:18:00,0,0,23.4,23.4,0.450,0.444,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:20:00,0,0,23.1,22.8,0.394,0.383,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:22:00,0,0,22.7,22.7,0.328,0.322,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:24:00,0,0,23.6,23.7,0.361,0.356,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:26:00,0,0,22.7,22.7,0.333,0.333,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:28:00,0,0,23.4,23.4,0.356,0.372,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:30:00,0,0,23.8,23.8,0.472,0.472,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:32:00,0,0,22.7,22.8,0.500,0.489,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:34:00,0,0,22.9,23.0,0.450,0.456,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:36:00,0,0,22.9,22.8,0.394,0.378,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:38:00,0,0,22.6,22.6,0.344,0.367,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:40:00,0,0,23.2,23.2,0.367,0.378,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:42:00,0,0,22.7,22.7,0.344,0.339,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:44:00,0,0,22.9,22.9,0.344,0.339,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:46:00,0,0,23.0,22.9,0.367,0.361,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:48:00,0,0,22.9,22.9,0.328,0.322,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:50:00,0,0,23.2,23.2,0.372,0.367,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:52:00,0,0,22.7,22.6,0.350,0.344,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 19:54:00,0,0,22.9,22.9,0.344,0.350,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:56:00,0,0,23.5,23.5,0.372,0.383,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 19:58:00,0,0,23.0,22.7,0.378,0.372,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:00:00,0,0,22.9,23.1,0.400,0.400,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:02:00,0,0,22.9,23.2,0.389,0.383,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:04:00,0,0,23.5,23.6,0.361,0.389,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:06:00,0,0,23.4,23.3,0.433,0.444,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:08:00,0,0,22.5,22.6,0.406,0.383,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:10:00,0,0,23.1,23.1,0.356,0.344,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:12:00,0,0,22.5,22.4,0.372,0.372,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:14:00,0,0,22.7,22.7,0.317,0.311,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:16:00,0,0,23.0,23.1,0.372,0.367,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:18:00,0,0,22.7,22.7,0.400,0.400,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:20:00,0,0,22.9,22.9,0.494,0.483,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:22:00,0,0,22.6,22.5,0.522,0.500,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:24:00,0,0,22.9,22.9,0.389,0.372,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:26:00,0,0,22.9,22.9,0.383,0.389,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:28:00,0,0,22.5,22.6,0.372,0.367,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:30:00,0,0,23.1,23.1,0.333,0.350,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:32:00,0,0,22.9,22.8,0.356,0.361,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:34:00,0,0,22.9,23.0,0.333,0.317,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:36:00,0,0,22.8,23.0,0.350,0.344,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:38:00,0,0,22.6,22.6,0.389,0.344,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:40:00,0,0,23.2,23.2,0.356,0.350,0,0,0.0444,0.0444,0,0,0.00556,0.00556,0,0
2023-03-11 20:42:00,0,0,22.7,22.8,0.367,0.372,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:44:00,0,0,22.9,23.0,0.333,0.339,0,0,0.0111,0.0111,0,0,0.00556,0.00555,0,0
2023-03-11 20:46:00,0,0,23.5,23.5,0.361,0.378,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:48:00,0,0,22.9,22.7,0.406,0.406,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:50:00,0,0,23.4,23.7,0.356,0.356,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:52:00,0,0,23.3,23.3,0.383,0.383,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 20:54:00,0,0,23.5,23.7,0.417,0.405,0,0,0.0111,0.0111,0,0,0.00556,0.00555,0,0
2023-03-11 20:56:00,0,0,23.8,23.7,0.406,0.428,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 20:58:00,0,0,22.5,22.4,0.367,0.372,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:00:00,0,0,22.8,23.0,0.339,0.328,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:02:00,0,0,22.9,22.8,0.356,0.356,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:04:00,0,0,22.8,22.7,0.350,0.333,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:06:00,0,0,22.7,22.9,0.378,0.372,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:08:00,0,0,22.6,22.8,0.494,0.456,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:10:00,0,0,23.0,23.0,0.483,0.494,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:12:00,0,0,22.7,22.7,0.428,0.439,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:14:00,0,0,22.8,22.8,0.389,0.383,0,0,0.0111,0.0111,0,0,0.00556,0.00555,0,0
2023-03-11 21:16:00,0,0,22.9,23.0,0.350,0.372,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:18:00,0,0,22.7,22.9,0.367,0.378,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:20:00,0,0,23.0,22.9,0.333,0.328,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:22:00,0,0,23.0,23.3,0.356,0.356,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:24:00,0,0,23.4,23.4,0.344,0.339,0,0,0.0111,0.0111,0,0,0.00556,0.00555,0,0
2023-03-11 21:26:00,0,0,23.1,23.1,0.333,0.333,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:28:00,0,0,22.6,22.5,0.361,0.350,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:30:00,0,0,23.1,23.0,0.344,0.339,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:32:00,0,0,22.7,22.5,0.356,0.378,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:34:00,0,0,23.1,23.4,0.378,0.372,0,0,0.0111,0.0111,0,0,0.00556,0.00555,0,0
2023-03-11 21:36:00,0,0,24.2,24.4,0.378,0.383,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:38:00,0,0,22.8,22.9,0.389,0.400,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:40:00,0,0,22.9,23.0,0.361,0.361,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:42:00,0,0,22.5,22.4,0.389,0.389,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:44:00,0,0,22.9,22.9,0.428,0.411,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:46:00,0,0,23.1,23.1,0.389,0.400,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:48:00,0,0,22.6,22.5,0.389,0.378,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:50:00,0,0,22.7,22.6,0.372,0.378,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:52:00,0,0,22.9,23.0,0.344,0.361,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 21:54:00,0,0,22.8,22.9,0.367,0.378,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:56:00,0,0,22.8,22.8,0.417,0.411,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 21:58:00,0,0,22.7,22.6,0.489,0.489,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 22:00:00,0,0,23.2,23.0,0.455,0.439,0,0,0.0111,0.0111,0,0,0.00555,0.00556,0,0
2023-03-11 22:02:00,0,0,22.9,22.9,0.367,0.361,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 22:04:00,0,0,22.8,22.8,0.400,0.378,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 22:06:00,0,0,23.0,22.8,0.389,0.378,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 22:08:00,0,0,22.6,22.7,0.350,0.355,0,0,0,0,0,0,0.00556,0.00555,0,0
2023-03-11 22:10:00,0,0,22.8,22.9,0.356,0.367,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 22:12:00,0,0,23.4,23.4,0.333,0.333,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 22:14:00,0,0,22.8,22.6,0.344,0.356,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 22:16:00,0,0,23.0,23.0,0.344,0.350,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 22:18:00,0,0,23.6,23.7,0.339,0.333,0,0,0,0,0,0,0.00556,0.00556,0,0
2023-03-11 22:20:00,0,0,23.2,22.8,0.361,0.361,0,0,0.0111,0.0111,0,0,0.00556,0.00556,0,0
2023-03-11 22:22:00,0,0,22.6,22.6,0.344,0.356,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 22:24:00,0,0,22.9,22.9,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:26:00,0,0,22.9,22.9,0.383,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:28:00,0,0,22.8,22.7,0.339,0.333,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 22:30:00,0,0,22.9,23.0,0.406,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:32:00,0,0,23.3,23.4,0.456,0.444,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 22:34:00,0,0,23.3,22.9,0.406,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:36:00,0,0,22.8,22.7,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:38:00,0,0,22.7,22.7,0.350,0.350,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 22:40:00,0,0,22.9,22.8,0.339,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:42:00,0,0,22.8,22.8,0.372,0.372,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 22:44:00,0,0,23.1,23.0,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:46:00,0,0,23.1,23.1,0.494,0.522,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:48:00,0,0,22.8,22.8,0.489,0.461,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 22:50:00,0,0,22.8,22.8,0.378,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:52:00,0,0,22.6,22.7,0.383,0.383,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 22:54:00,0,0,22.8,22.9,0.356,0.339,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:56:00,0,0,23.0,23.0,0.361,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 22:58:00,0,0,23.7,23.5,0.361,0.350,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:00:00,0,0,22.9,22.8,0.356,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:02:00,0,0,22.6,22.8,0.372,0.383,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:04:00,0,0,22.8,22.9,0.328,0.317,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:06:00,0,0,22.9,22.9,0.339,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:08:00,0,0,22.9,22.8,0.344,0.344,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:10:00,0,0,22.7,22.8,0.317,0.317,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:12:00,0,0,23.2,23.4,0.383,0.367,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:14:00,0,0,23.0,23.0,0.394,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:16:00,0,0,22.8,22.8,0.389,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:18:00,0,0,22.4,22.6,0.417,0.428,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:20:00,0,0,23.7,23.8,0.394,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:22:00,0,0,22.6,22.6,0.428,0.439,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:24:00,0,0,22.6,22.6,0.361,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:26:00,0,0,22.9,22.9,0.344,0.344,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:28:00,0,0,22.7,22.9,0.350,0.361,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:30:00,0,0,22.8,22.9,0.350,0.344,0,0,0.0111,0.0111,0,0,0.0111,0.00556,0,0
2023-03-11 23:32:00,0,0,22.7,22.8,0.400,0.394,0,0,0,0,0,0,0.0111,0.00556,0,0
2023-03-11 23:34:00,0,0,23.2,23.1,0.461,0.456,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:36:00,0,0,22.8,22.7,0.478,0.494,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:38:00,0,0,22.5,22.6,0.433,0.439,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-11 23:40:00,0,0,23.4,23.4,0.372,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:42:00,0,0,22.8,22.9,0.361,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-11 23:44:00,0,0,23.0,23.1,0.356,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:46:00,0,0,22.8,22.8,0.328,0.322,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:48:00,0,0,22.8,22.9,0.344,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-11 23:50:00,0,0,23.1,23.3,0.356,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:52:00,0,0,23.1,23.2,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-11 23:54:00,0,0,22.7,23.0,0.367,0.344,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:56:00,0,0,22.7,22.7,0.350,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-11 23:58:00,0,0,22.7,23.1,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:00:00,0,0,23.8,23.7,0.356,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:02:00,0,0,22.4,22.5,0.400,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:04:00,0,0,23.0,22.9,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:06:00,0,0,22.9,22.9,0.383,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:08:00,0,0,22.6,22.4,0.389,0.422,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:10:00,0,0,22.8,22.8,0.411,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:12:00,0,0,22.7,22.6,0.378,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:14:00,0,0,22.8,22.8,0.350,0.344,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:16:00,0,0,22.7,22.7,0.333,0.350,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:18:00,0,0,22.7,22.6,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:20:00,0,0,22.9,23.0,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:22:00,0,0,22.8,23.0,0.444,0.456,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:24:00,0,0,23.4,23.5,0.483,0.478,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:26:00,0,0,24.1,23.9,0.439,0.433,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:28:00,0,0,23.5,23.6,0.400,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:30:00,0,0,24.0,24.0,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:32:00,0,0,22.5,22.5,0.356,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:34:00,0,0,22.8,22.8,0.344,0.333,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:36:00,0,0,22.8,22.9,0.333,0.333,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:38:00,0,0,22.6,22.7,0.350,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:40:00,0,0,23.0,23.0,0.356,0.344,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:42:00,0,0,22.5,22.5,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:44:00,0,0,22.9,23.0,0.367,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:46:00,0,0,23.2,23.2,0.344,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:48:00,0,0,22.5,22.6,0.344,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:50:00,0,0,22.8,23.0,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
2023-03-12 00:52:00,0,0,22.6,22.6,0.389,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0
2023-03-12 00:54:00,0,0,22.8,22.9,0.378,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0
