"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc00d4707b4685)","Receive Errors (lxc11b7de99fee9)","Receive Errors (lxc1487b4f71a6a)","Receive Errors (lxc174762456bf8)","Receive Errors (lxc1f76b332c6b1)","Receive Errors (lxc29f19afa8424)","Receive Errors (lxc35e92b3d5977)","Receive Errors (lxc466f848c9cad)","Receive Errors (lxc4822e6a0695a)","Receive Errors (lxc554bb5d483ce)","Receive Errors (lxc6785802c60c2)","Receive Errors (lxc6d59e3d3f36b)","Receive Errors (lxc738ce238446a)","Receive Errors (lxc74f7a15366d8)","Receive Errors (lxc79995667619b)","Receive Errors (lxc836c011344a5)","Receive Errors (lxc91473471cede)","Receive Errors (lxc_health)","Receive Errors (lxca27e14829b96)","Receive Errors (lxca3ac3e7139b1)","Receive Errors (lxca7f6177f45fe)","Receive Errors (lxcd46667dfcb9b)","Receive Errors (lxcebc2a0c39b0e)","Receive Errors (lxcfe6ead5c1335)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc00d4707b4685)","Receive Total (lxc11b7de99fee9)","Receive Total (lxc1487b4f71a6a)","Receive Total (lxc174762456bf8)","Receive Total (lxc1f76b332c6b1)","Receive Total (lxc29f19afa8424)","Receive Total (lxc35e92b3d5977)","Receive Total (lxc466f848c9cad)","Receive Total (lxc4822e6a0695a)","Receive Total (lxc554bb5d483ce)","Receive Total (lxc6785802c60c2)","Receive Total (lxc6d59e3d3f36b)","Receive Total (lxc738ce238446a)","Receive Total (lxc74f7a15366d8)","Receive Total (lxc79995667619b)","Receive Total (lxc836c011344a5)","Receive Total (lxc91473471cede)","Receive Total (lxc_health)","Receive Total (lxca27e14829b96)","Receive Total (lxca3ac3e7139b1)","Receive Total (lxca7f6177f45fe)","Receive Total (lxcd46667dfcb9b)","Receive Total (lxcebc2a0c39b0e)","Receive Total (lxcfe6ead5c1335)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc00d4707b4685)","Transmit Errors (lxc11b7de99fee9)","Transmit Errors (lxc1487b4f71a6a)","Transmit Errors (lxc174762456bf8)","Transmit Errors (lxc1f76b332c6b1)","Transmit Errors (lxc29f19afa8424)","Transmit Errors (lxc35e92b3d5977)","Transmit Errors (lxc466f848c9cad)","Transmit Errors (lxc4822e6a0695a)","Transmit Errors (lxc554bb5d483ce)","Transmit Errors (lxc6785802c60c2)","Transmit Errors (lxc6d59e3d3f36b)","Transmit Errors (lxc738ce238446a)","Transmit Errors (lxc74f7a15366d8)","Transmit Errors (lxc79995667619b)","Transmit Errors (lxc836c011344a5)","Transmit Errors (lxc91473471cede)","Transmit Errors (lxc_health)","Transmit Errors (lxca27e14829b96)","Transmit Errors (lxca3ac3e7139b1)","Transmit Errors (lxca7f6177f45fe)","Transmit Errors (lxcd46667dfcb9b)","Transmit Errors (lxcebc2a0c39b0e)","Transmit Errors (lxcfe6ead5c1335)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc00d4707b4685)","Receive Dropped (lxc11b7de99fee9)","Receive Dropped (lxc1487b4f71a6a)","Receive Dropped (lxc174762456bf8)","Receive Dropped (lxc1f76b332c6b1)","Receive Dropped (lxc29f19afa8424)","Receive Dropped (lxc35e92b3d5977)","Receive Dropped (lxc466f848c9cad)","Receive Dropped (lxc4822e6a0695a)","Receive Dropped (lxc554bb5d483ce)","Receive Dropped (lxc6785802c60c2)","Receive Dropped (lxc6d59e3d3f36b)","Receive Dropped (lxc738ce238446a)","Receive Dropped (lxc74f7a15366d8)","Receive Dropped (lxc79995667619b)","Receive Dropped (lxc836c011344a5)","Receive Dropped (lxc91473471cede)","Receive Dropped (lxc_health)","Receive Dropped (lxca27e14829b96)","Receive Dropped (lxca3ac3e7139b1)","Receive Dropped (lxca7f6177f45fe)","Receive Dropped (lxcd46667dfcb9b)","Receive Dropped (lxcebc2a0c39b0e)","Receive Dropped (lxcfe6ead5c1335)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc00d4707b4685)","Transmit Dropped (lxc11b7de99fee9)","Transmit Dropped (lxc1487b4f71a6a)","Transmit Dropped (lxc174762456bf8)","Transmit Dropped (lxc1f76b332c6b1)","Transmit Dropped (lxc29f19afa8424)","Transmit Dropped (lxc35e92b3d5977)","Transmit Dropped (lxc466f848c9cad)","Transmit Dropped (lxc4822e6a0695a)","Transmit Dropped (lxc554bb5d483ce)","Transmit Dropped (lxc6785802c60c2)","Transmit Dropped (lxc6d59e3d3f36b)","Transmit Dropped (lxc738ce238446a)","Transmit Dropped (lxc74f7a15366d8)","Transmit Dropped (lxc79995667619b)","Transmit Dropped (lxc836c011344a5)","Transmit Dropped (lxc91473471cede)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca27e14829b96)","Transmit Dropped (lxca3ac3e7139b1)","Transmit Dropped (lxca7f6177f45fe)","Transmit Dropped (lxcd46667dfcb9b)","Transmit Dropped (lxcebc2a0c39b0e)","Transmit Dropped (lxcfe6ead5c1335)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc00d4707b4685)","Transmit Total (lxc11b7de99fee9)","Transmit Total (lxc1487b4f71a6a)","Transmit Total (lxc174762456bf8)","Transmit Total (lxc1f76b332c6b1)","Transmit Total (lxc29f19afa8424)","Transmit Total (lxc35e92b3d5977)","Transmit Total (lxc466f848c9cad)","Transmit Total (lxc4822e6a0695a)","Transmit Total (lxc554bb5d483ce)","Transmit Total (lxc6785802c60c2)","Transmit Total (lxc6d59e3d3f36b)","Transmit Total (lxc738ce238446a)","Transmit Total (lxc74f7a15366d8)","Transmit Total (lxc79995667619b)","Transmit Total (lxc836c011344a5)","Transmit Total (lxc91473471cede)","Transmit Total (lxc_health)","Transmit Total (lxca27e14829b96)","Transmit Total (lxca3ac3e7139b1)","Transmit Total (lxca7f6177f45fe)","Transmit Total (lxcd46667dfcb9b)","Transmit Total (lxcebc2a0c39b0e)","Transmit Total (lxcfe6ead5c1335)"
2023-03-05 11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.5,133,0,0.400,0.267,0.00556,10.9,7.78,0.994,20.8,2.01,0.400,2.27,8.32,0.267,2.03,1.72,0,1.23,0,0.328,3.49,0.0667,0.550,0.539,0.944,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.4,113,0,0.267,0.311,0,10.9,9.87,1.02,23.1,3.19,0.267,3.14,10.7,0.267,2.25,1.99,0,1.42,0,0.394,3.89,0.0667,1,0.983,0.972,0.828
2023-03-05 11:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.3,83.3,0,0.400,0,0,11.1,7.78,1,18.9,2.07,0.383,2.51,7.53,0.267,2.02,1.72,0,1.22,0,0.333,3.47,0.0667,0.544,0.533,0.850,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.18,66.2,0,0.267,0,0,11.0,9.97,1.02,21.4,3.22,0.256,3.32,9.44,0.267,2.28,2.02,0,1.42,0,0.400,3.83,0.0667,0.994,0.978,0.889,0.700
2023-03-05 11:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.5,87.2,0,0.350,0.0111,0,11.0,7.83,0.999,20.7,2.32,0.350,2.69,7.61,0.233,1.98,1.73,0,1.22,0,0.333,3.46,0.0666,0.544,0.549,0.954,0.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.40,69.2,0,0.233,0.0111,0,11.0,9.93,1.02,23.0,3.32,0.233,3.33,9.65,0.233,2.17,1.98,0.00555,1.41,0.00555,0.399,3.88,0.0666,0.988,0.988,1.00,0.738
2023-03-05 11:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.6,87.3,0,0.350,0,0,11.5,7.99,1,20.9,2.14,0.350,2.31,7.34,0.233,2,1.74,0,1.22,0,0.322,3.49,0.0667,0.539,0.550,0.956,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.48,68.8,0,0.233,0,0,11.4,9.81,1.01,23.0,3.14,0.233,2.97,9.52,0.233,2.17,1.94,0.00556,1.41,0.00556,0.389,3.98,0.0667,0.989,0.994,0.983,0.756
2023-03-05 11:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.7,131,0,0.367,0.267,0,11.7,7.88,1,19.1,2.17,0.367,2.34,7.83,0.244,1.99,1.73,0,1.23,0,0.317,3.54,0.0667,0.539,0.533,0.850,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.8,115,0,0.244,0.328,0,11.0,9.63,1,21.1,3.02,0.244,2.92,10.3,0.244,2.20,1.99,0,1.42,0,0.383,3.94,0.0667,0.989,0.983,0.878,0.711
2023-03-05 11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.8,137,0,0.383,0.267,0,11.6,7.87,1.00,20.5,2.48,0.383,2.63,7.92,0.256,2.00,1.72,0,1.22,0,0.317,3.53,0.0667,0.533,0.533,0.939,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.8,118,0,0.256,0.328,0,10.6,9.70,1.01,22.7,2.93,0.256,2.78,10.9,0.256,2.18,1.98,0,1.41,0,0.383,3.91,0.0667,0.984,0.984,0.961,0.856
2023-03-05 11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.77,84.6,0,0.383,0,0,11.3,7.89,1,19.4,2.40,0.383,2.50,7.54,0.256,2.01,1.73,0.00556,1.20,0,0.317,3.49,0.0667,0.539,0.539,1.12,0.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.87,68.0,0,0.256,0,0,10.9,9.72,1.02,21.5,3.04,0.256,2.83,9.72,0.256,2.16,1.95,0,1.38,0,0.383,3.86,0.0667,0.989,0.989,1.37,0.844
2023-03-05 11:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.79,86.9,0,0.367,0.0111,0,10.3,7.88,1,20.1,2.30,0.367,2.65,7.54,0.244,2,1.72,0,1.22,0,0.322,3.52,0.0667,0.522,0.539,1.18,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.62,68.2,0,0.244,0.0111,0,10.3,9.71,1.01,22.5,3.07,0.244,2.79,9.48,0.244,2.17,1.98,0,1.41,0,0.389,3.89,0.0667,0.972,0.983,1.43,0.861
2023-03-05 11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.1,86.4,0,0.400,0,0,10.5,7.86,1,20.4,2.42,0.417,2.67,7.33,0.267,2,1.72,0,1.20,0,0.333,3.53,0.0667,0.533,0.544,0.944,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.72,68.3,0,0.267,0,0,10.7,9.69,1.01,22.8,2.98,0.278,2.79,9.53,0.267,2.17,1.96,0,1.40,0,0.400,3.95,0.0667,0.983,0.983,0.972,0.800
2023-03-05 11:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.7,147,0,0.400,0.267,0,11.2,16.1,1,18.8,2.48,0.400,2.63,8.05,0.272,1.99,1.74,0,1.23,0,0.333,3.49,0.0667,0.550,0.550,1.01,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.4,123,0,0.267,0.433,0,11.3,15.5,1.01,21.0,2.90,0.267,2.82,10.3,0.267,2.17,1.96,0,1.42,0,0.400,3.93,0.0667,0.994,0.994,1.09,0.611
2023-03-05 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,30.5,135,0,0.383,0.267,0,11.5,7.88,1,20.4,2.24,0.383,2.52,8.14,0.256,1.98,1.73,0,1.20,0,0.333,3.50,0.0667,0.544,0.556,1.28,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,28.0,117,0,0.256,0.433,0,11.7,9.67,1,22.5,3.02,0.256,2.92,10.5,0.256,2.21,1.98,0,1.40,0,0.400,3.91,0.0667,0.989,0.994,1.51,0.778
2023-03-05 11:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.8,84.2,0,0.383,0,0,11.9,7.93,1,19.4,2.40,0.383,2.39,7.49,0.256,1.99,1.73,0,1.22,0,0.333,3.49,0.0667,0.550,0.544,0.961,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.63,68.5,0,0.256,0,0,11.8,9.75,1,21.6,3.13,0.256,2.92,9.78,0.256,2.23,2.01,0,1.41,0,0.400,3.89,0.0667,0.989,0.989,0.989,0.939
2023-03-05 11:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.1,85.4,0,0.383,0.0111,0,11.9,7.92,1,20.3,2.32,0.350,2.53,7.74,0.256,2,1.71,0,1.22,0.00556,0.333,3.49,0.0667,0.550,0.544,0.856,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.97,67.7,0,0.256,0.0111,0,11.1,9.63,1.01,22.4,3.01,0.233,2.86,10.5,0.256,2.19,1.98,0,1.41,0,0.400,3.89,0.0667,0.989,0.989,0.878,0.722
2023-03-05 11:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.74,90.4,0,0.356,0,0,11.0,8.95,1,21.3,2.24,0.367,2.45,7.47,0.233,1.99,1.74,0,1.23,0.00556,0.333,3.49,0.0667,0.550,0.561,0.950,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.82,70.0,0,0.233,0,0,10.5,10.8,1.02,23.3,3.13,0.244,3.03,9.93,0.233,2.19,1.98,0,1.42,0,0.400,3.88,0.0722,1,0.983,0.961,0.778
2023-03-05 11:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.2,129,0,0.339,0.267,0,11.6,7.96,1,19.1,2.37,0.350,2.37,8.18,0.222,2,1.72,0,1.22,0,0.333,3.49,0.0667,0.544,0.544,0.850,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.5,114,0,0.222,0.322,0,11.2,9.80,1.01,21.1,3.04,0.233,2.88,10.6,0.222,2.21,1.93,0,1.41,0,0.400,3.89,0.0722,0.994,0.983,0.889,0.622
2023-03-05 11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.4,135,0,0.367,0.267,0,11.1,7.93,1,20.6,2.36,0.383,2.43,8.29,0.244,1.99,1.74,0,1.20,0,0.333,3.52,0.0722,0.550,0.539,1.01,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.5,116,0,0.244,0.322,0,11.1,9.69,1.02,22.9,3.04,0.256,2.88,10.6,0.244,2.19,1.97,0,1.40,0,0.400,3.89,0.0722,0.994,0.989,1.05,0.717
2023-03-05 11:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.6,86.4,0,0.367,0,0,11.7,8.02,1,20.5,2.36,0.383,2.54,7.49,0.244,1.99,1.74,0,1.23,0,0.333,3.48,0.0833,0.544,0.539,1.02,0.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.29,70.1,0,0.244,0,0,11.4,9.96,1.02,22.5,3.26,0.256,3.13,9.82,0.244,2.19,1.97,0,1.42,0,0.400,3.88,0.0833,0.983,0.983,1.05,0.861
2023-03-05 11:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.7,85.2,0,0.350,0.0111,0,12.6,7.93,1,20.7,2.42,0.350,2.42,7.64,0.233,2,1.72,0,1.20,0,0.328,3.54,0.0833,0.539,0.550,0.850,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.53,68.9,0,0.233,0.0111,0,12.0,10.0,1.01,22.8,3.14,0.233,3.08,10.3,0.233,2.18,1.97,0,1.40,0,0.400,3.92,0.0833,0.978,0.994,0.878,0.644
2023-03-05 11:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.3,103,0,0.383,0.00556,0,12.4,15.9,1,20.1,2.29,0.383,2.31,7.46,0.256,2,1.74,0,1.20,0,0.317,3.51,0.0833,0.550,0.550,0.944,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.32,76.2,0,0.256,0.00556,0,11.5,15.6,1.01,22.2,3.04,0.256,2.93,10.3,0.256,2.18,1.96,0,1.38,0,0.383,3.89,0.0833,0.994,0.989,0.978,0.761
2023-03-05 11:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.3,127,0,0.400,0,0,11.7,7.88,1,18.8,2.28,0.417,2.53,7.71,0.267,2,1.72,0,1.22,0,0.317,3.48,0.0889,0.550,0.533,0.917,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.3,113,0,0.267,0,0,11.1,9.68,1.01,20.9,2.96,0.278,2.89,10.7,0.267,2.21,1.96,0,1.41,0,0.383,3.85,0.0833,1,0.978,0.950,0.606
2023-03-05 11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.9,134,0,0.383,0.267,0,11.9,7.96,0.994,20.9,2.21,0.400,2.33,7.77,0.256,2,1.72,0,1.22,0,0.322,3.47,0.0722,0.544,0.544,0.878,0.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.8,117,0,0.256,0.311,0,11.6,9.98,1.02,23.3,3.14,0.267,3.01,10.7,0.256,2.16,1.98,0,1.41,0,0.389,3.82,0.0722,0.994,0.983,0.906,0.756
2023-03-05 11:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.3,85.1,0,0.383,0,0,12.0,8,0.989,19.7,2.13,0.417,2.31,7.39,0.256,1.99,1.73,0,1.20,0,0.333,3.53,0.0667,0.539,0.550,1.28,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.09,68.7,0,0.256,0,0,11.5,9.81,1.02,22.0,3.08,0.278,2.96,10.2,0.256,2.19,1.99,0,1.40,0,0.400,3.87,0.0667,0.989,0.983,1.54,0.844
2023-03-05 11:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.55,84.9,0,0.400,0.0111,0,11.5,7.89,1,20.2,2.41,0.367,2.63,7.67,0.267,2,1.74,0,1.23,0,0.333,3.54,0.0667,0.528,0.550,1.16,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.28,67.7,0,0.267,0.0111,0,11.2,9.69,1,22.3,2.96,0.244,2.74,10.3,0.267,2.22,2,0,1.42,0,0.400,3.89,0.0667,0.978,0.994,1.43,0.600
