"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop","tracee-system"
2023-03-22 00:32:00,1408,1391,6412,1847,148,3041,0,,6563,78.3,1479,0
2023-03-22 00:34:00,1408,1391,6412,1847,148,3041,0,,6563,78.3,1479,0
2023-03-22 00:36:00,1500,1356,5777,1812,145,3055,0.0467,,5540,78.0,602,0
2023-03-22 00:38:00,1500,1356,5777,1812,145,3055,0.0467,,5540,78.0,602,0
2023-03-22 00:40:00,1829,1377,6775,1851,151,3172,0,,6924,81.9,1465,0
2023-03-22 00:42:00,1829,1377,6775,1851,151,3172,0,,6924,81.9,1465,0
2023-03-22 00:44:00,1829,1377,6775,1851,151,3172,0,,6924,81.9,1465,0
2023-03-22 00:46:00,1444,1422,5865,1834,148,3099,0.0467,,5822,81.1,582,0
2023-03-22 00:48:00,1444,1422,5865,1834,148,3099,0.0467,,5822,81.1,582,0
2023-03-22 00:50:00,1381,1374,8758,1828,149,2980,0,,9709,79.3,4719,0
2023-03-22 00:52:00,1381,1374,8758,1828,149,2980,0,,9709,79.3,4719,0
2023-03-22 00:54:00,1381,1374,8758,1828,149,2980,0,,9709,79.3,4719,0
2023-03-22 00:56:00,1837,1402,6185,1821,151,3105,0,,5981,78.4,762,0.0778
2023-03-22 00:58:00,1837,1402,6185,1821,151,3105,0,,5981,78.4,762,0.0778
2023-03-22 01:00:00,1398,1351,6227,1796,146,3073,0.0467,,6265,79.2,1342,0.0778
2023-03-22 01:02:00,1398,1351,6227,1796,146,3073,0.0467,,6265,79.2,1342,0.0778
2023-03-22 01:04:00,1398,1351,6227,1796,146,3073,0.0467,,6265,79.2,1342,0.0778
2023-03-22 01:06:00,1427,1410,6094,1879,151,3089,0,,6014,79.2,714,0.0778
2023-03-22 01:08:00,1427,1410,6094,1879,151,3089,0,,6014,79.2,714,0.0778
2023-03-22 01:10:00,1527,1359,6097,1817,149,3009,0.0467,,6211,75.7,1031,0
2023-03-22 01:12:00,1527,1359,6097,1817,149,3009,0.0467,,6211,75.7,1031,0
2023-03-22 01:14:00,1527,1359,6097,1817,149,3009,0.0467,,6211,75.7,1031,0
2023-03-22 01:16:00,1445,1388,6121,1866,151,3041,0.0467,,6029,79.8,1035,0
2023-03-22 01:18:00,1445,1388,6121,1866,151,3041,0.0467,,6029,79.8,1035,0
2023-03-22 01:20:00,1751,1364,6551,1828,145,3086,0,,6252,74.5,1008,0
2023-03-22 01:22:00,1751,1364,6551,1828,145,3086,0,,6252,74.5,1008,0
2023-03-22 01:24:00,1751,1364,6551,1828,145,3086,0,,6252,74.5,1008,0
2023-03-22 01:26:00,1394,1386,6088,1782,155,3148,0,,6286,73.1,1043,0
2023-03-22 01:28:00,1394,1386,6088,1782,155,3148,0,,6286,73.1,1043,0
2023-03-22 01:30:00,1423,1329,6331,1817,146,3005,0.0467,,5980,74.5,931,0
2023-03-22 01:32:00,1423,1329,6331,1817,146,3005,0.0467,,5980,74.5,931,0
2023-03-22 01:34:00,1423,1329,6331,1817,146,3005,0.0467,,5980,74.5,931,0
2023-03-22 01:36:00,1753,1450,6332,1818,149,3064,0,,6559,78.2,1132,0
2023-03-22 01:38:00,1753,1450,6332,1818,149,3064,0,,6559,78.2,1132,0
2023-03-22 01:40:00,1507,1379,5859,1815,147,3097,0,,5797,74.4,864,0
2023-03-22 01:42:00,1507,1379,5859,1815,147,3097,0,,5797,74.4,864,0
2023-03-22 01:44:00,1507,1379,5859,1815,147,3097,0,,5797,74.4,864,0
2023-03-22 01:46:00,1427,1357,6403,1848,155,3091,0.0467,,6409,78.3,1213,0
2023-03-22 01:48:00,1427,1357,6403,1848,155,3091,0.0467,,6409,78.3,1213,0
2023-03-22 01:50:00,1405,1421,5926,1812,146,3042,0,,5633,80.3,702,0
2023-03-22 01:52:00,1405,1421,5926,1812,146,3042,0,,5633,80.3,702,0
2023-03-22 01:54:00,1405,1421,5926,1812,146,3042,0,,5633,80.3,702,0
2023-03-22 01:56:00,1519,1366,8723,1841,151,2931,0,,9839,77.6,4732,0
2023-03-22 01:58:00,1519,1366,8723,1841,151,2931,0,,9839,77.6,4732,0
2023-03-22 02:00:00,1744,1394,5967,1831,152,3101,0,,5954,80.0,593,0.0778
2023-03-22 02:02:00,1744,1394,5967,1831,152,3101,0,,5954,80.0,593,0.0778
2023-03-22 02:04:00,1744,1394,5967,1831,152,3101,0,,5954,80.0,593,0.0778
2023-03-22 02:06:00,1509,1391,6390,1842,146,3153,0.0467,,6531,82.1,1486,0.0778
2023-03-22 02:08:00,1509,1391,6390,1842,146,3153,0.0467,,6531,82.1,1486,0.0778
2023-03-22 02:10:00,2049,1594,7457,2755,159,3089,0,,7545,87.6,585,0.0778
2023-03-22 02:12:00,2049,1594,7457,2755,159,3089,0,,7545,87.6,585,0.0778
2023-03-22 02:14:00,2049,1594,7457,2755,159,3089,0,,7545,87.6,585,0.0778
2023-03-22 02:16:00,2024,1534,7298,2315,156,2949,0.0933,,7374,81.2,1477,0
2023-03-22 02:18:00,2024,1534,7298,2315,156,2949,0.0933,,7374,81.2,1477,0
2023-03-22 02:20:00,1427,1372,5924,1804,147,3078,0,,5820,78.4,579,0
2023-03-22 02:22:00,1427,1372,5924,1804,147,3078,0,,5820,78.4,579,0
2023-03-22 02:24:00,1427,1372,5924,1804,147,3078,0,,5820,78.4,579,0
2023-03-22 02:26:00,1436,1385,6328,1808,149,3135,0,,6407,78.6,1495,0
2023-03-22 02:28:00,1436,1385,6328,1808,149,3135,0,,6407,78.6,1495,0
2023-03-22 02:30:00,1756,1422,6069,1821,147,3014,0,,6035,78.6,576,0
2023-03-22 02:32:00,1756,1422,6069,1821,147,3014,0,,6035,78.6,576,0
2023-03-22 02:34:00,1756,1422,6069,1821,147,3014,0,,6035,78.6,576,0
2023-03-22 02:36:00,1417,1350,6435,1770,154,3089,0.0467,,6420,78.1,1486,0
2023-03-22 02:38:00,1417,1350,6435,1770,154,3089,0.0467,,6420,78.1,1486,0
2023-03-22 02:40:00,1485,1387,5969,1804,143,3085,0,,5744,79.1,581,0
2023-03-22 02:42:00,1485,1387,5969,1804,143,3085,0,,5744,79.1,581,0
2023-03-22 02:44:00,1485,1387,5969,1804,143,3085,0,,5744,79.1,581,0
2023-03-22 02:46:00,1474,1421,6313,1812,158,3039,0.0467,,6536,79.3,1477,0
2023-03-22 02:48:00,1474,1421,6313,1812,158,3039,0.0467,,6536,79.3,1477,0
2023-03-22 02:50:00,1434,1357,5913,1813,146,3042,0,,5771,79.6,586,0
2023-03-22 02:52:00,1434,1357,5913,1813,146,3042,0,,5771,79.6,586,0
2023-03-22 02:54:00,1434,1357,5913,1813,146,3042,0,,5771,79.6,586,0
2023-03-22 02:56:00,1439,1343,6370,1835,151,3116,0,,6410,78.0,1477,0
2023-03-22 02:58:00,1439,1343,6370,1835,151,3116,0,,6410,78.0,1477,0
2023-03-22 03:00:00,1745,1422,6037,1785,147,3088,0.0467,,5823,78.0,574,0.0778
2023-03-22 03:02:00,1745,1422,6037,1785,147,3088,0.0467,,5823,78.0,574,0.0778
2023-03-22 03:04:00,1745,1422,6037,1785,147,3088,0.0467,,5823,78.0,574,0.0778
2023-03-22 03:06:00,1354,1349,6401,1796,149,3038,0,,6607,75.5,1477,0.0778
2023-03-22 03:08:00,1354,1349,6401,1796,149,3038,0,,6607,75.5,1477,0.0778
2023-03-22 03:10:00,1504,1391,5899,1814,149,3009,0,,5653,74.4,583,0.0778
2023-03-22 03:12:00,1504,1391,5899,1814,149,3009,0,,5653,74.4,583,0.0778
2023-03-22 03:14:00,1504,1391,5899,1814,149,3009,0,,5653,74.4,583,0.0778
2023-03-22 03:16:00,1809,1418,6819,1846,151,3157,0.0933,,6877,78.9,1488,0
2023-03-22 03:18:00,1809,1418,6819,1846,151,3157,0.0933,,6877,78.9,1488,0
2023-03-22 03:20:00,1396,1352,5967,1809,152,3065,0,,5827,77.9,589,0
2023-03-22 03:22:00,1396,1352,5967,1809,152,3065,0,,5827,77.9,589,0
2023-03-22 03:24:00,1396,1352,5967,1809,152,3065,0,,5827,77.9,589,0
2023-03-22 03:26:00,1485,1378,6389,1849,150,3039,0,,6501,78.3,1476,0
2023-03-22 03:28:00,1485,1378,6389,1849,150,3039,0,,6501,78.3,1476,0
2023-03-22 03:30:00,1782,1410,6043,1777,146,3133,0.0467,,5883,79.3,566,0
2023-03-22 03:32:00,1782,1410,6043,1777,146,3133,0.0467,,5883,79.3,566,0
2023-03-22 03:34:00,1782,1410,6043,1777,146,3133,0.0467,,5883,79.3,566,0
2023-03-22 03:36:00,1380,1412,6387,1893,150,3068,0,,6583,77.2,1475,0
2023-03-22 03:38:00,1380,1412,6387,1893,150,3068,0,,6583,77.2,1475,0
2023-03-22 03:40:00,1527,1335,5814,1661,156,3030,0.0467,,5684,73.9,602,0
2023-03-22 03:42:00,1527,1335,5814,1661,156,3030,0.0467,,5684,73.9,602,0
2023-03-22 03:44:00,1527,1335,5814,1661,156,3030,0.0467,,5684,73.9,602,0
2023-03-22 03:46:00,1371,1394,6480,1787,142,3016,0,,6444,74.9,1487,0
2023-03-22 03:48:00,1371,1394,6480,1787,142,3016,0,,6444,74.9,1487,0
2023-03-22 03:50:00,1409,1396,5798,1863,154,3105,0,,5666,77.7,583,0
2023-03-22 03:52:00,1409,1396,5798,1863,154,3105,0,,5666,77.7,583,0
2023-03-22 03:54:00,1409,1396,5798,1863,154,3105,0,,5666,77.7,583,0
2023-03-22 03:56:00,1459,1370,7842,1786,147,3057,0,,8465,78.7,3215,0
2023-03-22 03:58:00,1459,1370,7842,1786,147,3057,0,,8465,78.7,3215,0
2023-03-22 04:00:00,1715,1375,7125,1857,149,3136,0,,7497,79.5,2251,0
2023-03-22 04:02:00,1715,1375,7125,1857,149,3136,0,,7497,79.5,2251,0
2023-03-22 04:04:00,1715,1375,7125,1857,149,3136,0,,7497,79.5,2251,0
2023-03-22 04:06:00,1438,1426,5787,1828,148,3002,0.0467,,5606,79.9,567,0.156
2023-03-22 04:08:00,1438,1426,5787,1828,148,3002,0.0467,,5606,79.9,567,0.156
2023-03-22 04:10:00,1534,1376,6458,1843,147,3150,0,,6607,78.6,1487,0
2023-03-22 04:12:00,1534,1376,6458,1843,147,3150,0,,6607,78.6,1487,0
2023-03-22 04:14:00,1534,1376,6458,1843,147,3150,0,,6607,78.6,1487,0
2023-03-22 04:16:00,1433,1401,5873,1832,152,2986,0.0467,,5650,80.4,595,0.0778
2023-03-22 04:18:00,1433,1401,5873,1832,152,2986,0.0467,,5650,80.4,595,0.0778
2023-03-22 04:20:00,1358,1373,6383,1847,148,3094,0.0467,,6510,76.1,1469,0
2023-03-22 04:22:00,1358,1373,6383,1847,148,3094,0.0467,,6510,76.1,1469,0
2023-03-22 04:24:00,1358,1373,6383,1847,148,3094,0.0467,,6510,76.1,1469,0
2023-03-22 04:26:00,1745,1377,6097,1779,152,3124,0,,5935,72.1,588,0
2023-03-22 04:28:00,1745,1377,6097,1779,152,3124,0,,5935,72.1,588,0
2023-03-22 04:30:00,1395,1358,6501,1806,150,3083,0,,6576,73.0,1473,0
2023-03-22 04:32:00,1395,1358,6501,1806,150,3083,0,,6576,73.0,1473,0
2023-03-22 04:34:00,1395,1358,6501,1806,150,3083,0,,6576,73.0,1473,0
2023-03-22 04:36:00,1431,1393,5791,1813,144,3052,0,,5414,76.6,589,0
2023-03-22 04:38:00,1431,1393,5791,1813,144,3052,0,,5414,76.6,589,0
2023-03-22 04:40:00,1524,1415,6508,1852,153,3049,0.0467,,6624,79.2,1470,0
2023-03-22 04:42:00,1524,1415,6508,1852,153,3049,0.0467,,6624,79.2,1470,0
2023-03-22 04:44:00,1524,1415,6508,1852,153,3049,0.0467,,6624,79.2,1470,0
2023-03-22 04:46:00,1778,1361,5942,1841,149,3070,0.0467,,5949,80.6,606,0
2023-03-22 04:48:00,1778,1361,5942,1841,149,3070,0.0467,,5949,80.6,606,0
2023-03-22 04:50:00,1470,1429,6354,1872,151,3163,0,,6449,80.2,1480,0
2023-03-22 04:52:00,1470,1429,6354,1872,151,3163,0,,6449,80.2,1480,0
2023-03-22 04:54:00,1470,1429,6354,1872,151,3163,0,,6449,80.2,1480,0
2023-03-22 04:56:00,1494,1379,5920,1822,145,3143,0,,5781,79.2,569,0
2023-03-22 04:58:00,1494,1379,5920,1822,145,3143,0,,5781,79.2,569,0
2023-03-22 05:00:00,1399,1403,8753,1870,154,2958,0,,9805,79.4,4880,0
2023-03-22 05:02:00,1399,1403,8753,1870,154,2958,0,,9805,79.4,4880,0
2023-03-22 05:04:00,1399,1403,8753,1870,154,2958,0,,9805,79.4,4880,0
2023-03-22 05:06:00,1825,1388,6129,1841,148,3192,0.0467,,5919,81.2,575,0
2023-03-22 05:08:00,1825,1388,6129,1841,148,3192,0.0467,,5919,81.2,575,0
2023-03-22 05:10:00,1605,1454,6464,1881,152,3034,0,,6531,82.1,1482,0.233
2023-03-22 05:12:00,1605,1454,6464,1881,152,3034,0,,6531,82.1,1482,0.233
2023-03-22 05:14:00,1605,1454,6464,1881,152,3034,0,,6531,82.1,1482,0.233
2023-03-22 05:16:00,1468,1387,5784,1870,151,3014,0,,5737,80.5,582,0
2023-03-22 05:18:00,1468,1387,5784,1870,151,3014,0,,5737,80.5,582,0
2023-03-22 05:20:00,1800,1402,6657,1888,148,3156,0.0933,,6772,84.1,1477,0
2023-03-22 05:22:00,1800,1402,6657,1888,148,3156,0.0933,,6772,84.1,1477,0
2023-03-22 05:24:00,1800,1402,6657,1888,148,3156,0.0933,,6772,84.1,1477,0
2023-03-22 05:26:00,1460,1400,5816,1869,147,3118,0,,5674,81.8,588,0
2023-03-22 05:28:00,1460,1400,5816,1869,147,3118,0,,5674,81.8,588,0
2023-03-22 05:30:00,1499,1414,6531,1865,153,2983,0,,6655,80.7,1478,0
2023-03-22 05:32:00,1499,1414,6531,1865,153,2983,0,,6655,80.7,1478,0
2023-03-22 05:34:00,1499,1414,6531,1865,153,2983,0,,6655,80.7,1478,0
2023-03-22 05:36:00,1810,1380,6194,1861,150,3052,0.0467,,5962,82.4,588,0
2023-03-22 05:38:00,1810,1380,6194,1861,150,3052,0.0467,,5962,82.4,588,0
2023-03-22 05:40:00,1533,1407,6462,1823,152,3127,0,,6644,80.5,1485,0
2023-03-22 05:42:00,1533,1407,6462,1823,152,3127,0,,6644,80.5,1485,0
2023-03-22 05:44:00,1533,1407,6462,1823,152,3127,0,,6644,80.5,1485,0
2023-03-22 05:46:00,1395,1393,5850,1883,145,3082,0,,5569,81.1,565,0
2023-03-22 05:48:00,1395,1393,5850,1883,145,3082,0,,5569,81.1,565,0
2023-03-22 05:50:00,1809,1423,6646,1838,154,3205,0.0467,,6790,79.8,1490,0
2023-03-22 05:52:00,1809,1423,6646,1838,154,3205,0.0467,,6790,79.8,1490,0
2023-03-22 05:54:00,1809,1423,6646,1838,154,3205,0.0467,,6790,79.8,1490,0
2023-03-22 05:56:00,1449,1400,5818,1814,150,3063,0,,5666,76.9,589,0
2023-03-22 05:58:00,1449,1400,5818,1814,150,3063,0,,5666,76.9,589,0
2023-03-22 06:00:00,1467,1407,6377,1878,148,3030,0,,6491,79.8,1470,0
2023-03-22 06:02:00,1467,1407,6377,1878,148,3030,0,,6491,79.8,1470,0
2023-03-22 06:04:00,1467,1407,6377,1878,148,3030,0,,6491,79.8,1470,0
2023-03-22 06:06:00,1410,1343,5932,1845,152,3152,0,,5731,82.4,589,0.0778
2023-03-22 06:08:00,1410,1343,5932,1845,152,3152,0,,5731,82.4,589,0.0778
2023-03-22 06:10:00,1901,1422,6726,1846,152,3155,0.0467,,6751,81.0,1476,0.156
2023-03-22 06:12:00,1901,1422,6726,1846,152,3155,0.0467,,6751,81.0,1476,0.156
2023-03-22 06:14:00,1901,1422,6726,1846,152,3155,0.0467,,6751,81.0,1476,0.156
2023-03-22 06:16:00,1407,1398,5726,1819,144,3004,0.0467,,5661,79.8,579,0
