"Time","ct4_global delete","ct4_global delete","ct4_global delete","ct_any4_global delete","ct_any4_global delete","ct_any4_global delete","ipcache update","ipcache update","ipcache update","snat_v4_external delete","snat_v4_external delete","snat_v4_external delete","tunnel_map update","tunnel_map update","tunnel_map update"
2023-03-14 07:16:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 07:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 07:20:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 07:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 07:24:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 07:26:00,,,32.5,,,4.07,0.0517,0.0517,,,,0.359,,,
2023-03-14 07:28:00,35.0,45.3,32.5,,,4.07,,,,,16.5,,,,
2023-03-14 07:30:00,35.0,45.3,32.5,,,4.07,,,,,16.5,,,,
2023-03-14 07:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 07:34:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 07:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 07:38:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 07:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 07:42:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 07:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 07:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 07:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 07:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 07:52:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 07:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 07:56:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 07:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 08:00:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 08:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 08:04:00,,,33.5,,,4.59,0.0517,0.0517,,,,0.290,,,
2023-03-14 08:06:00,,,33.5,,,4.59,0.0517,0.0517,,,,0.290,,,
2023-03-14 08:08:00,,,33.5,,,4.59,0.0517,0.0517,,,,0.290,,,
2023-03-14 08:10:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 08:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 08:14:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 08:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 08:18:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 08:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 08:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 08:24:00,35.2,,,3.04,,,0.0517,0.0517,,0.400,,,,,
2023-03-14 08:26:00,35.2,,,3.04,,,0.0517,0.0517,,0.400,,,,,
2023-03-14 08:28:00,35.2,,,3.04,,,0.0517,0.0517,,0.400,,,,,
2023-03-14 08:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 08:32:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 08:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 08:36:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 08:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 08:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 08:42:00,,,33.5,,,4.43,0.0517,0.0517,,,,0.345,,,
2023-03-14 08:44:00,,,33.5,,,4.43,0.0517,0.0517,,,,0.345,,,
2023-03-14 08:46:00,,,33.5,,,4.43,0.0517,0.0517,,,,0.345,,,
2023-03-14 08:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 08:50:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 08:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 08:54:00,,45.7,,,2.66,,0.0517,0.0517,,,18.0,,,,
2023-03-14 08:56:00,,45.7,,,2.66,,0.0517,0.0517,,,18.0,,,,
2023-03-14 08:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 09:00:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 09:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 09:04:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 09:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 09:08:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 09:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 09:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 09:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 09:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 09:18:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 09:20:00,,,32.4,,,4.25,0.0517,0.0517,,,,0.338,,,
2023-03-14 09:22:00,35.0,,32.4,3.06,,4.25,,,,0.400,,,,,
2023-03-14 09:24:00,35.0,,32.4,3.06,,4.25,,,,0.400,,,,,
2023-03-14 09:26:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 09:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 09:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 09:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 09:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 09:36:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 09:38:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0207,,0.0276
2023-03-14 09:40:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 09:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 09:44:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 09:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 09:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 09:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 09:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 09:54:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 09:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 09:58:00,,,33.5,,,4.37,0.0517,0.0517,,,,0.352,,,
2023-03-14 10:00:00,,,33.5,,,4.37,0.0517,0.0517,,,,0.352,,,
2023-03-14 10:02:00,,,33.5,,,4.37,0.0517,0.0517,,,,0.352,,,
2023-03-14 10:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 10:06:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 10:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 10:12:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 10:16:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:18:00,34.9,45.2,,2.91,2.60,,,,,,16.3,,,,
2023-03-14 10:20:00,34.9,45.2,,2.91,2.60,,,,,,16.3,,,,
2023-03-14 10:22:00,34.9,45.2,,2.91,2.60,,,,,,16.3,,,,
2023-03-14 10:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 10:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 10:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 10:30:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 10:34:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:36:00,,,33.6,,,4.21,0.0517,0.0517,,,,0.345,,,
2023-03-14 10:38:00,,,33.6,,,4.21,0.0517,0.0517,,,,0.345,,,
2023-03-14 10:40:00,,,33.6,,,4.21,0.0517,0.0517,,,,0.345,,,
2023-03-14 10:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 10:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 10:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 10:48:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 10:52:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 10:56:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 10:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 11:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 11:02:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 11:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:06:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 11:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:10:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 11:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:14:00,,,32.3,,,4.38,0.0517,0.0517,,,,0.310,,,
2023-03-14 11:16:00,34.9,,32.3,3.00,,4.38,,,,0.469,,,,,
2023-03-14 11:18:00,34.9,,32.3,3.00,,4.38,,,,0.469,,,,,
2023-03-14 11:20:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 11:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:24:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 11:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:28:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 11:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 11:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 11:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 11:38:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 11:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:42:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 11:44:00,,44.8,,,2.63,,0.0517,0.0517,,,16.0,,,,
2023-03-14 11:46:00,,44.8,,,2.63,,0.0517,0.0517,,,16.0,,,,
2023-03-14 11:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 11:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 11:52:00,,,33.7,,,4.51,0.0517,0.0517,,,,0.352,,,
2023-03-14 11:54:00,,,33.7,,,4.51,0.0517,0.0517,,,,0.352,,,
2023-03-14 11:56:00,,,33.7,,,4.51,0.0517,0.0517,,,,0.352,,,
2023-03-14 11:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 12:00:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 12:04:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 12:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 12:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 12:12:00,35.0,,,3.04,,,0.0517,0.0517,,0.386,,,,,
2023-03-14 12:14:00,35.0,,,3.04,,,0.0517,0.0517,,0.386,,,,,
2023-03-14 12:16:00,35.0,,,3.04,,,0.0517,0.0517,,0.386,,,,,
2023-03-14 12:18:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 12:22:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 12:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 12:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 12:30:00,,,33.5,,,4.15,0.0517,0.0517,,,,0.331,,,
2023-03-14 12:32:00,,,33.5,,,4.15,0.0517,0.0517,,,,0.331,,,
2023-03-14 12:34:00,,,33.5,,,4.15,0.0517,0.0517,,,,0.331,,,
2023-03-14 12:36:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 12:40:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 12:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 12:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 12:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 12:50:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 12:54:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 12:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 12:58:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 13:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 13:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 13:04:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 13:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 13:08:00,,,32.5,,,4.52,0.0517,0.0517,,,,0.407,,,
2023-03-14 13:10:00,35.0,45.3,32.5,,,4.52,,,,,15.8,,,,
2023-03-14 13:12:00,35.0,45.3,32.5,,,4.52,,,,,15.8,,,,
2023-03-14 13:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 13:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 13:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 13:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 13:22:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 13:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 13:26:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 13:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 13:30:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 13:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 13:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 13:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 13:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 13:40:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 13:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 13:44:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 13:46:00,,,33.5,,,4.55,0.0517,0.0517,,,,0.324,,,
2023-03-14 13:48:00,,,33.5,,,4.55,0.0517,0.0517,,,,0.324,,,
2023-03-14 13:50:00,,,33.5,,,4.55,0.0517,0.0517,,,,0.324,,,
2023-03-14 13:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 13:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 13:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 13:58:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 14:02:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 14:06:00,35.0,,,2.94,,,0.0517,0.0517,,0.386,,,,,
2023-03-14 14:08:00,35.0,,,2.94,,,0.0517,0.0517,,0.386,,,,,
2023-03-14 14:10:00,35.0,,,2.94,,,0.0517,0.0517,,0.386,,,,,
2023-03-14 14:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 14:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 14:16:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 14:20:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 14:24:00,,,32.8,,,4.26,0.0517,0.0517,,,,0.379,,,
2023-03-14 14:26:00,,,32.8,,,4.26,0.0517,0.0517,,,,0.379,,,
2023-03-14 14:28:00,,,32.8,,,4.26,0.0517,0.0517,,,,0.379,,,
2023-03-14 14:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 14:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 14:34:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:36:00,,45.5,,,2.69,,0.0517,0.0517,,,17.8,,,,
2023-03-14 14:38:00,,45.5,,,2.69,,0.0517,0.0517,,,17.8,,,,
2023-03-14 14:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 14:42:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 14:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 14:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 14:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 14:52:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 14:56:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 14:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:00:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:02:00,,,33.1,,,4.51,0.0517,0.0517,,,,0.448,,,
2023-03-14 15:04:00,34.9,,33.1,3.02,,4.51,,,,,,0.448,,,
2023-03-14 15:06:00,34.9,,33.1,3.02,,4.51,,,,,,0.448,,,
2023-03-14 15:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:10:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:14:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:18:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 15:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 15:24:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0207,
2023-03-14 15:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:28:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:32:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 15:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 15:40:00,,,33.7,,,4.41,0.0517,0.0517,,,,0.317,,,
2023-03-14 15:42:00,,,33.7,,,4.41,0.0517,0.0517,,,,0.317,,,
2023-03-14 15:44:00,,,33.7,,,4.41,0.0517,0.0517,,,,0.317,,,
2023-03-14 15:46:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:50:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 15:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 15:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 15:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 15:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 16:00:00,35.1,45.3,,3.11,2.69,,,,,,16.9,,,,
2023-03-14 16:02:00,35.1,45.3,,3.11,2.69,,,,,,16.9,,,,
2023-03-14 16:04:00,35.1,45.3,,3.11,2.69,,,,,,16.9,,,,
2023-03-14 16:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 16:08:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 16:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 16:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 16:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 16:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 16:18:00,,,32.4,,,4.27,0.0517,0.0517,,,,0.324,,,
2023-03-14 16:20:00,,,32.4,,,4.27,0.0517,0.0517,,,,0.324,,,
2023-03-14 16:22:00,,,32.4,,,4.27,0.0517,0.0517,,,,0.324,,,
2023-03-14 16:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 16:26:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 16:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 16:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 16:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 16:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 16:36:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 16:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 16:40:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 16:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 16:44:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 16:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 16:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0276,0.0276
2023-03-14 16:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0207
2023-03-14 16:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,0.0207,0.0276
2023-03-14 16:54:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
2023-03-14 16:56:00,,,33.7,,,4.41,0.0517,0.0517,,,,0.255,,,
2023-03-14 16:58:00,34.9,,33.7,3.07,,4.41,,,,0.359,,,,,
2023-03-14 17:00:00,34.9,,33.7,3.07,,4.41,,,,0.359,,,,,
2023-03-14 17:02:00,,,,,,,0.0517,0.0517,0.0517,,,,0.0276,0.0276,
