"Time","DELETE /v1/endpoint","DELETE /v1/endpoint","DELETE /v1/endpoint","GET /v1/cluster","GET /v1/cluster","GET /v1/cluster","GET /v1/config","GET /v1/config","GET /v1/config","GET /v1/healthz","GET /v1/healthz","GET /v1/healthz","POST /v1/ipam","POST /v1/ipam","POST /v1/ipam","PUT /v1/endpoint","PUT /v1/endpoint","PUT /v1/endpoint"
2023-02-22 15:24:00,,,,,,0.0000582,,,,0.00166,0.00179,0.00162,,,,,,
2023-02-22 15:26:00,,,,,,0.0000876,,,,0.00175,0.00177,0.00141,,,,,,
2023-02-22 15:28:00,,,,,,0.0000555,,,,0.00169,0.00180,0.00143,,,,,,
2023-02-22 15:30:00,,,,,,0.0000634,,,,0.00170,0.00176,0.00120,,,,,,
2023-02-22 15:32:00,,,,,,0.0000587,,,,0.00209,0.00177,0.00130,,,,,,
2023-02-22 15:34:00,,,,,,0.0000660,,,,0.00172,0.00177,0.00142,,,,,,
2023-02-22 15:36:00,,,,,,0.0000569,,,,0.00165,0.00177,0.00136,,,,,,
2023-02-22 15:38:00,,,,,,0.0000606,,,,0.00155,0.00181,0.00148,,,,,,
2023-02-22 15:40:00,,,,,,0.0000528,,,,0.00169,0.00199,0.00137,,,,,,
2023-02-22 15:42:00,,,,,,0.0000700,,,,0.00173,0.00181,0.00153,,,,,,
2023-02-22 15:44:00,,,,,,0.0000542,,,,0.00169,0.00178,0.00140,,,,,,
2023-02-22 15:46:00,,,,,,0.0000623,,,,0.00174,0.00183,0.00138,,,,,,
2023-02-22 15:48:00,,,,,,0.0000639,,,,0.00168,0.00189,0.00153,,,,,,
2023-02-22 15:50:00,,,,,,0.0000582,,,,0.00161,0.00181,0.00154,,,,,,
2023-02-22 15:52:00,,,,,,0.0000631,,,,0.00176,0.00211,0.00144,,,,,,
2023-02-22 15:54:00,,,,,,0.0000624,,,,0.00174,0.00184,0.00165,,,,,,
2023-02-22 15:56:00,,,,,,0.0000619,,,,0.00179,0.00180,0.00179,,,,,,
2023-02-22 15:58:00,,,,,,0.0000707,,,,0.00175,0.00196,0.00163,,,,,,
2023-02-22 16:00:00,,,,,,0.0000672,,,,0.00178,0.00180,0.00133,,,,,,
2023-02-22 16:02:00,,,,,,0.0000586,,,,0.00171,0.00183,0.00143,,,,,,
2023-02-22 16:04:00,,,,,,0.0000656,,,,0.00168,0.00171,0.00142,,,,,,
2023-02-22 16:06:00,,,,,,0.0000599,,,,0.00181,0.00179,0.00145,,,,,,
2023-02-22 16:08:00,,,,,,0.0000847,,,,0.00190,0.00183,0.00143,,,,,,
2023-02-22 16:10:00,,,,,,0.0000612,,,,0.00176,0.00175,0.00141,,,,,,
2023-02-22 16:12:00,,,,,,0.0000616,,,,0.00171,0.00178,0.00141,,,,,,
2023-02-22 16:14:00,,,,,,0.0000623,,,,0.00163,0.00197,0.00136,,,,,,
2023-02-22 16:16:00,,,,,,0.0000590,,,,0.00173,0.00174,0.00156,,,,,,
2023-02-22 16:18:00,,,,,,0.0000481,,,,0.00176,0.00177,0.00145,,,,,,
2023-02-22 16:20:00,,,,,,0.0000597,,,,0.00156,0.00194,0.00146,,,,,,
2023-02-22 16:22:00,,,,,,0.0000606,,,,0.00183,0.00227,0.00145,,,,,,
2023-02-22 16:24:00,,,,,,0.0000629,,,,0.00180,0.00189,0.00149,,,,,,
2023-02-22 16:26:00,,,,,,0.0000651,,,,0.00196,0.00178,0.00138,,,,,,
2023-02-22 16:28:00,,,,,,0.0000599,,,,0.00171,0.00179,0.00153,,,,,,
