"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc658d02a437db)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc658d02a437db)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-20 21:22:00,0,80,12776,47015,270,0.389,17187,4801,4573,0,1964,127,0,128,297,303,32.9,470,68400,3.43,0,31.6,65.8,65.5,0,101,0.600,126,29826,303,2585,225,80,0,30270,137529,270,0,3780,1538,1466,0,230,30.3,0,30.3,80.6,381,22.4,262,2502,3.57,0,25.5,41,41.1,0,233,0.600,30.7,9380,442,1281,221
2023-03-20 21:24:00,0,78.9,12636,46065,270,0.389,10913,4807,4353,0,1749,128,0,129,70.5,305,32.9,470,68200,3.43,0,31.6,66.1,65.5,0,103,0,126,20298,306,2612,225,78.9,0,20765,120043,270,0,3085,1543,1459,0,218,30.3,0,30.3,70.2,379,22.7,261,2494,3.57,0,25.5,40.6,41.5,0,232,0,30.3,9223,441,1292,220
2023-03-20 21:26:00,0,80.4,14578,48676,269,0,14960,4353,4462,0,1897,127,0,128,479,306,30.7,469,68293,3.43,0,31.6,66.4,65.7,0,103,38.2,126,29148,507,2585,219,80.4,0,29813,134197,269,0,3536,1467,1444,0,229,30.3,0,30.3,104,379,19.7,261,2510,3.57,0,25.5,40.6,41.4,0,233,35.3,30.3,11011,586,1281,213
2023-03-20 21:28:00,0,78.9,14865,49273,270,0,15542,4725,4543,0,1973,128,0,129,554,308,32.9,467,68350,3.43,0,32.0,66.1,65.7,0,184,38.2,121,19443,507,2585,221,78.9,0,20159,126623,270,0,3777,1504,1452,0,230,30.3,0,30.3,107,379,27.7,260,2517,3.57,0,26.0,40.6,40.6,0,260,35.3,29.0,11277,586,1286,219
2023-03-20 21:30:00,0,78.5,13763,47258,269,0,10681,4381,4330,0,1747,128,0.389,129,1675,309,32.1,467,68175,3.43,0.389,32.3,65.8,65.7,0,9818,0,126,20269,305,2585,226,78.5,0,20730,132030,269,0,3001,1476,1451,0,219,30.3,0,30.3,96.2,379,21.6,260,2503,3.57,0,26.2,40.3,40.3,0,365,0,30.3,10343,440,1286,228
2023-03-20 21:32:00,0,83.7,13759,48182,270,0,15460,4718,4534,0,1965,133,0,135,1576,304,30.7,468,68396,3.43,0,32.0,65.8,66.1,0,9829,0.600,132,28666,303,2584,222,83.7,0,29118,145794,270,0,3790,1496,1452,0,233,31.6,0.389,32.0,94.3,379,19.7,261,2523,3.57,0,26.0,40.3,41.4,0.389,376,0.600,31.6,10339,442,1279,217
2023-03-20 21:34:00,0,81.1,13752,48204,270,0,11720,4720,28107,0,1880,133,0,135,214,305,31.1,468,68358,3.90,0,31.6,65.7,65.7,0,104,0.389,126,20326,305,2587,218,81.1,0,20791,146167,270,0,3489,1495,2023,0,205,31.6,0,31.6,73.1,380,19.7,261,2515,4.03,0.389,25.5,40.3,41.4,0,231,0,30.3,10340,441,1282,213
2023-03-20 21:36:00,0,77.4,15891,50283,269,0,16066,4351,28040,0,1821,127,0,128,144,308,32.9,454,68277,4.13,0,31.6,65.7,66.0,0,104,38.2,126,28084,507,2585,224,77.4,0,28729,157826,269,0,3277,1428,2009,0,184,30.3,0,30.3,72.4,378,27.4,253,2504,4.27,0,25.5,40.3,41.4,0,232,35.3,30.3,12338,583,1281,224
2023-03-20 21:38:00,0,80,15510,50016,270,0,17242,4802,6622,0,1969,133,0,135,296,306,32.9,455,68427,3.67,0,31.6,65.7,66.3,0,189,38.2,126,18342,506,2584,223,80,0,19053,128014,270,0,3778,1508,1532,0,194,31.6,0,31.6,79.5,379,22.4,254,2538,3.80,0,25.5,40.3,41.7,0,262,35.3,30.3,11924,586,1279,229
2023-03-20 21:40:00,0,82.2,12711,46062,268,0,10727,4355,4329,0.389,1753,127,0,128,72.3,306,30.7,465,68277,3.43,0,31.6,66.1,66.0,0,107,0,132,20180,305,2586,225,82.2,0,20656,119253,268,0,3067,1446,1445,0,212,30.3,0,30.3,69.8,379,19.7,259,2537,3.57,0,25.5,40.6,41,0,235,0,31.6,9300,439,1282,226
2023-03-20 21:42:00,0,80.4,13703,47946,268,0,15484,4737,4558,0.389,1972,133,0,135,295,307,31.5,467,68392,3.43,0,31.6,66.1,65.7,0,105,0.600,121,21871,307,2585,225,80.4,0,22341,127080,268,0,3765,1521,1465,0,228,31.6,0,31.6,79.1,378,20.6,261,2528,3.57,0,25.5,41.0,40.6,0,231,0.600,29.0,10295,439,1280,220
2023-03-20 21:44:00,0,75.2,13904,47973,270,0,11998,4734,4478,0,1893,128,0,129,222,301,32.1,468,68332,3.43,0,31.6,65.8,66.8,0,104,0.233,121,20298,307,2583,221,75.2,0,20766,121987,270,0,3659,1521,1450,0,227,30.3,0,30.3,78.0,382,21.6,267,2505,3.57,0,25.5,40.7,41.8,0,232,0.233,29.0,10487,439,1277,216
2023-03-20 21:46:00,0.389,89.2,14230,47773,269,0,13963,4340,4307,0,1777,122,0,124,2348,306,32.1,467,68217,3.43,0,31.6,66.4,66.5,0,103,0,126,27922,305,2554,223,89.2,0.389,28374,133287,269,0,3122,1459,1445,0,231,29.0,0,29.0,101,377,21.9,267,2498,3.57,0,25.5,41.4,41.8,0,233,0.389,30.3,10824,441,1264,224
2023-03-20 21:48:00,0.389,87.0,15077,49464,270,0,15519,4716,4538,0,1962,128,0,129,295,308,34.3,469,68417,3.43,0,31.6,66.0,65.4,0,189,38.2,126,18333,502,2585,223,87.0,0.389,19059,127732,270,0,3784,1489,1443,0,221,36.0,0,30.3,79.1,376,25.0,262,2505,3.57,0,25.5,40.6,40.3,0,260,35.7,30.3,11489,589,1280,224
2023-03-20 21:50:00,0,84.8,13792,47199,270,0,10718,4350,4330,0,1751,128,0,129,71.9,308,32.9,468,68215,3.43,0,32.0,65.7,65.8,0,107,0,121,29708,308,2583,228,84.8,0,30144,133247,270,0,3039,1436,1413,0,194,30.3,0,30.3,69.8,376,22.8,262,2503,3.57,0,25.5,40.3,41,0,236,0,34.3,10393,437,1284,224
2023-03-20 21:52:00,0,85.5,12422,46391,269,0,17153,4798,4562,0,1949,128,0,129,287,307,32.1,468,68431,3.43,0,31.6,65.7,65.7,0,102,0.600,121,18924,305,2585,223,85.5,0,19401,127165,269,0,3702,1512,1414,0,183,30.3,0,35.8,75.0,375,21.5,261,2514,3.57,0,25.5,40.3,41.7,0,233,0.600,34.3,8996,440,1286,219
2023-03-20 21:54:00,0,80,12746,46634,270,0,12211,4798,4565,0,1951,116,0,117,588,304,32.1,468,68418,3.43,0,32.0,65.7,66.1,0,103,0.600,126,20291,305,2585,222,80,0,20769,122881,270,0,3626,1497,1415,0,174,27.7,0,27.7,92.9,380,21.5,261,2519,3.57,0,26.0,40.3,41,0,232,0.600,30.3,9324,440,1281,222
2023-03-20 21:56:00,0,81.5,15386,49400,269,0,14012,4352,27949,0,1761,128,0,129,71.2,304,33.6,468,68222,3.43,0,32.3,65.7,65.8,0,103,0,132,29584,304,2583,219,81.5,0,30012,157013,269,0,3099,1408,1923,0,191,30.3,0,30.3,70.6,379,22.5,261,2527,3.57,0,26.2,40.6,41,0,232,0,31.6,11990,442,1276,218
2023-03-20 21:58:00,0,79.3,15795,50197,270,0,15490,4718,4550,0,1955,133,0,135,299,306,32.8,465,68399,3.43,0,31.8,65.8,66.0,0,184,38.2,131,20359,505,2587,224,79.3,0,21071,126024,270,0,3757,1506,1427,0,207,31.6,0,31.6,87.3,377,21.6,259,2520,3.57,0,25.7,40.3,41,0,263,35.3,31.6,12205,588,1282,220
2023-03-20 22:00:00,0,81.8,15148,48647,270,0,10714,4357,4349,0,1744,144,0,146,80.4,307,32.9,468,68210,3.43,0,31.6,65.8,65.7,0.389,107,0,121,28783,306,2587,223,81.8,0,29229,128567,270,0,3039,1474,1425,0,208,34.6,0,34.2,74.7,377,22.4,261,2499,3.57,0,25.5,40.3,40.6,0,236,0,29.0,11749,439,1282,218
2023-03-20 22:02:00,0,86.6,13181,47369,269,0,15534,4731,4557,0,2029,128,0,129,287,307,76.2,468,68404,3.43,0,31.6,65.7,66.1,0,103,0.367,120,19016,306,2584,221,86.6,0,19537,124745,269,0,3804,1527,1430,0,250,30.3,0,30.3,75.3,377,98.1,261,2502,3.57,0,25.5,40.3,42.1,0,232,0.367,29.0,9690,438,1279,215
2023-03-20 22:04:00,0,76.3,14055,48113,270,0,12176,4714,4543,0,1981,122,0,124,1907,309,53.2,469,68446,3.43,0,31.6,65.8,65.7,0,105,0.600,126,20239,306,2586,218,76.3,0,20729,124006,270,0,3667,1478,1411,0.389,198,29.6,0,29.6,107,376,56.5,261,2519,3.57,0,25.5,40.6,40.6,0,231,0.600,30.3,10603,439,1282,211
2023-03-20 22:06:00,0,75.2,14350,47862,270,0,15672,4343,4320,0,1757,128,0,129,71.6,307,32.9,466,68218,3.43,0,31.6,65.8,65.8,0,105,0,126,27918,305,2587,226,75.2,0,28352,132320,269,0,3132,1425,1422,0.389,195,30.3,0,30.3,71.0,380,21.8,260,2505,3.57,0,25.5,40.6,40.6,0,231,0,30.3,10950,441,1282,228
2023-03-20 22:08:00,0,80.7,15434,50074,270,0,17452,4816,6628,0,1981,127,0,128,287,307,32.3,469,68366,3.67,0,31.6,66.1,66.1,0,9883,38.0,116,20388,507,2584,225,80.7,0,21088,140933,270,0,3858,1522,1525,0,191,30.3,0,30.3,74.2,379,21.5,261,2501,3.80,0,25.5,40.6,42.5,0,327,35.0,27.7,11859,584,1279,221
2023-03-20 22:10:00,0,74.9,14514,47933,270,0,10859,4346,4324,0,1751,128,0,129,80.4,304,30.7,470,68224,4.13,0,31.6,65.7,66.4,0,107,38.0,116,27507,507,2585,221,74.9,0,28180,127191,270,0,3060,1418,1391,0,186,30.3,0,30.3,74.4,379,19.7,262,2508,4.66,0,25.5,40.3,42.5,0,235,35.0,27.7,10945,584,1280,214
2023-03-20 22:12:00,0,79.6,12775,46616,268,0,15019,4730,4465,0,1896,121,0,123,216,304,32.9,469,68303,4.13,0,31.6,65.7,66.1,0,103,0,116,17768,306,2583,223,79.6,0,18241,122316,268,0,3609,1486,1422,0,210,29.0,0,29.0,73.9,380,22.4,262,2507,4.66,0,25.5,40.6,41.4,0,233,0,27.7,9357,441,1277,218
2023-03-20 22:14:00,0,81.1,12993,47003,270,0,12154,4735,4540,0,1958,117,0,118,1030,307,32.9,468,68381,4.13,0,31.6,65.7,66.2,0,104,0.600,126,26086,308,2586,226,81.1,0,26540,129453,270,0,3663,1491,1443,0,200,27.7,0,27.7,105,379,22.4,261,2497,4.27,0,25.5,40.3,41.5,0,233,0.600,30.3,9583,438,1281,228
2023-03-20 22:16:00,0,77.8,13624,46943,270,0,13946,4338,4323,0,1733,122,0,124,596,304,31.5,468,68220,4.13,0,31.6,66.0,66.1,0,104,0,121,17206,306,2585,223,77.8,0,17680,120036,270,0.389,3043,1456,1419,0,200,29.0,0,29.0,88.6,379,25.7,261,2498,4.27,0,25.5,40.6,42.2,0,231,0,29.0,10210,440,1281,224
2023-03-20 22:18:00,0,80.4,14297,48593,269,0,15512,4748,4544,0,1965,122,0,124,288,305,32.1,457,68378,4.52,0,31.6,66.0,65.7,0,187,38.0,126,20312,505,2582,221,80.4,0,21024,126502,269,0,3766,1507,1443,0,219,29.0,0,29.0,76.1,380,21.0,255,2515,4.27,0,25.5,41,42.1,0,263,35.0,30.3,10715,585,1277,214
2023-03-20 22:20:00,0,78.9,13626,47249,269,0,11172,4343,4392,0,1811,122,0,124,151,307,31.5,468,68284,4.13,0,31.6,66.4,65.7,0,107,38.0,126,27813,506,2585,222,78.9,0,28496,128790,270,0,3264,1431,1416,0,192,29.0,0,29.0,76.9,377,26,260,2517,4.27,0,25.5,42.1,42.5,0,234,35.0,30.3,10049,585,1286,217
2023-03-20 22:22:00,0,83.7,14439,48699,269,0,16211,4780,28009,0,1810,133,0,135,144,307,32.9,469,68276,4.13,0,31.8,65.7,65.8,0,119,0,132,18328,304,2587,218,83.7,0,18794,148778,269,0,3313,1515,1984,0,199,31.6,0,31.6,72.0,378,27.8,262,2502,4.27,0,25.7,40.6,41,0,245,0,31.6,11027,442,1288,211
2023-03-20 22:24:00,0,85.5,14569,49196,269,0.389,12169,4773,28140,0,1938,128,0,129,287,304,32.9,468,68345,3.67,0,32.3,65.4,65.8,0,119,0.600,121,29773,302,2584,225,85.5,0,30210,157234,270,0,3610,1505,1987,0,197,30.3,0,30.3,75.3,380,22.5,261,2498,3.80,0,26.2,39.9,40.6,0,246,0.600,29.4,11178,442,1279,226
2023-03-20 22:26:00,0,85.1,13925,47256,269,0,13941,4330,4315,0,1738,128,0,129,79.6,308,31.5,468,68192,3.43,0,32.3,65.7,65.7,0,104,0,121,19973,305,2584,223,85.1,0,20451,122134,270,0,3098,1436,1427,0,207,30.3,0,30.3,75.5,377,20.6,261,2498,3.57,0,26.2,40.3,40.6,0,232,0,29.0,10509,440,1279,224
2023-03-20 22:28:00,0,87.0,15084,49414,269,0,15498,4707,4531,0,1945,117,0,118,1565,305,32.1,468,68375,3.43,0,32.0,66.1,65.7,0,183,38.0,132,20366,505,2585,221,87.0,0,21064,127644,269,0,3769,1497,1429,0,212,27.7,0,27.7,89.8,380,21.5,261,2518,3.57,0,26.0,40.3,40.6,0,261,35.0,31.6,11507,588,1281,219
2023-03-20 22:30:00,0,80,13958,47890,269,0,11616,4350,4460,0,1892,127,0,128,1501,306,32.1,469,68318,3.43,0,31.6,66.4,66.0,0,106,38.4,126,28735,507,2586,222,80,0,29391,131407,270,0,3445,1457,1440,0,237,30.3,0.389,30.3,92.4,378,21.5,261,2499,3.57,0,25.5,41,41.7,0,236,35.0,30.3,10385,586,1282,217
2023-03-20 22:32:00,0,82.6,12875,46259,269,0,14036,4706,4303,0,1742,133,0,135,79.6,306,32.9,467,68217,3.43,0,31.6,66.4,66.8,0,105,0.389,132,20270,306,2584,223,82.6,0,20746,123121,269,0,3097,1495,1420,0,221,31.6,0.389,32.0,75.5,378,22.5,266,2516,3.57,0.389,25.5,41.4,41.5,0.389,232,0,31.6,9450,440,1279,219
2023-03-20 22:34:00,0,82.9,13595,47717,269,0,12187,4755,4571,0,1968,128,0.389,129,580,311,33.3,469,68392,3.43,0,31.8,65.8,66.8,0,104,0.600,120,28507,304,2613,222,82.9,0,28952,131487,270,0,3677,1491,1443,0,215,30.3,0,30.7,88.4,375,22.4,267,2518,3.57,0.389,25.7,40.3,41.8,0.389,231,0.600,29.0,10195,442,1293,218
2023-03-20 22:36:00,0,81.1,15338,48854,269,0,15604,4336,4319,0,1735,128,0.389,129,80.8,308,31.9,467,68236,3.43,0,31.8,65.8,65.8,0,104,0.600,116,18809,303,2583,218,81.1,0,19279,122607,270,0,3113,1442,1423,0,215,35.3,0,30.3,75.5,378,20.5,260,2503,3.57,0,25.7,40.6,40.6,0,231,0.600,27.7,11933,441,1277,218
2023-03-20 22:38:00,0,78.5,14763,49249,269,0,17250,4795,6617,0,1962,117,0,118,286,303,31.5,466,68410,3.67,0.389,32.0,65.8,65.7,0,190,0,115,20324,307,2585,223,78.5,0,20797,130388,270,0,3805,1541,1530,0,221,32.7,0,27.7,75.0,380,20.6,260,2518,3.80,0,26.0,40.6,41.4,0,263,0,32.9,11359,438,1285,223
2023-03-20 22:40:00,0,80.0,13175,47272,270,0,12097,4348,4535,0,1965,117,0,118,2568,306,30.7,468,68394,4.13,0,32.3,65.7,65.7,0,106,38.2,121,22049,508,2585,221,80.0,0,22732,126321,270,0,3652,1437,1444,0,231,27.6,0,32.7,105,378,19.7,261,2538,4.27,0,26.2,40.3,41.0,0,237,35.3,29.3,9600,586,1285,216
2023-03-20 22:42:00,0,80.7,13750,47225,269,0,14067,4740,4322,0,1729,117,0,118,81.1,306,32.1,468,68212,4.13,0,32.3,65.8,65.7,0,104,0,121,20297,303,2583,222,80.7,0,20774,123251,268,0,3136,1497,1454,0,204,27.7,0,32.7,74.4,377,21.6,261,2506,4.27,0,26.2,40.3,41,0,231,0,29.0,10339,443,1277,216
2023-03-20 22:44:00,0,76.7,14039,48806,270,0,12176,4744,28155,0,1964,117,0,118,799,306,33.5,468,68352,3.67,0,31.8,65.8,65.7,0,104,0.600,132,27032,306,2585,226,76.7,0,27490,155015,270,0,3690,1501,2025,0,229,27.7,0,27.7,92.1,378,23.3,261,2496,3.80,0,25.7,40.3,41,0,231,0.600,31.6,10635,438,1281,228
2023-03-20 22:46:00,0,75.2,14827,48886,270,0,12337,4371,27938,0.389,1801,133,0,135,590,305,32.1,464,68264,3.43,0,31.6,65.7,65.3,0,104,0.600,116,17368,307,2582,222,75.2,0,17858,142651,270,0,3076,1449,2016,0,242,31.6,0,31.6,91.9,378,21.6,259,2516,3.57,0,25.5,40.3,40.3,0,232,0.600,27.7,11400,438,1277,221
2023-03-20 22:48:00,0,73.4,14407,48780,269,0,15535,4751,4553,0,1977,121,0,123,297,306,33.5,468,68446,3.43,0,31.8,65.7,65.3,0,189,0,110,29890,306,2583,219,73.4,0,30355,136506,269,0,3783,1514,1452,0,240,29.0,0,29.0,80.6,379,23.4,261,2524,3.57,0,25.7,41.0,41,0,263,0,26.3,10999,438,1279,213
2023-03-20 22:50:00,0,77.4,13512,47686,270,0,12141,4373,4567,0,1973,117,0,118,288,306,31.5,469,68400,3.43,0,32.0,66.0,65.7,0,106,38.2,121,20057,505,2585,228,77.4,0,20736,121803,270,0,3718,1470,1452,0,235,27.7,0,27.7,75.0,378,20.5,261,2504,3.57,0,26.0,41.0,41.4,0,234,35.3,29.0,9933,586,1281,224
2023-03-20 22:52:00,0.389,81.5,13851,47561,270,0,15839,4835,4387,0,1764,116,0,117,1910,304,30.7,468,68209,3.43,0,32.4,66.4,66.0,0,105,0,126,20311,305,2584,228,81.5,0.389,20787,127127,270,0,3211,1555,1468,0,239,27.7,0,27.7,111,379,19.7,261,2484,3.57,0,26.0,41,41,0,231,0.389,30.3,10432,441,1280,225
2023-03-20 22:54:00,0.389,83.7,14651,48975,269,0,12301,4831,4605,0,1973,117,0,118,504,304,31.5,469,68378,3.43,0,32.0,66.0,65.7,0,105,0.600,126,29005,304,2584,221,83.7,0.389,29446,132147,269,0,3728,1545,1476,0,232,27.7,0,27.7,86.5,379,21.0,262,2495,3.57,0,25.5,40.6,41.7,0,232,0.989,30.3,11253,441,1279,222
2023-03-20 22:56:00,0,82.2,16026,49694,270,0,14067,4385,4352,0,1754,133,0,135,74.8,306,34.3,467,68182,3.43,0,31.6,65.7,66.1,0,104,0.600,120,20373,306,2583,223,82.2,0,20823,122851,270,0,3174,1472,1459,0,237,31.6,0,31.6,78.4,378,24.6,261,2491,3.57,0,25.5,40.3,42.0,0,232,0.600,29.0,12632,440,1276,218
2023-03-20 22:58:00,0,82.6,15861,50413,269,0,15605,4765,4568,0,1983,128,0,129,296,308,33.5,455,68362,3.43,0,31.6,65.7,65.7,0,188,0,126,28694,307,2586,226,82.6,0,29166,135094,269,0,3850,1528,1477,0,246,30.7,0,30.3,80.2,375,23.3,254,2506,3.57,0,25.5,40.3,42.1,0,261,0,30.3,12459,438,1283,222
2023-03-20 23:00:00,0,80.4,13032,47190,270,0,12136,4369,4557,0,1978,128,0,129,287,307,30.7,456,68408,3.43,0,31.6,65.8,66.0,0,107,38.2,132,18824,507,2582,219,80.4,0,19524,120590,270,0,3722,1458,1487,0,239,30.7,0,30.3,74.6,376,19.7,254,2522,3.57,0,25.5,40.6,41.7,0,235,35.3,31.6,9447,588,1278,213
2023-03-20 23:02:00,0,78.5,13188,46784,270,0,14129,4783,4328,0,1750,133,0,135,79.3,306,32.8,468,68159,3.43,0,31.6,66.0,65.8,0.389,104,38.2,126,20238,507,2582,221,78.5,0,20941,124480,270,0,3194,1521,1465,0,219,31.6,0,31.6,74.7,377,26.5,261,2493,3.57,0,25.5,40.6,40.6,0,231,35.3,30.3,9609,588,1278,216
2023-03-20 23:04:00,0,82.2,12945,47104,269,0,12168,4748,4540,0,1962,133,0,135,592,307,31.5,469,68369,3.43,0,31.6,66.0,65.8,0,103,0,126,27966,304,2587,225,82.2,0,28429,134016,269,0,3704,1508,1451,0,229,31.6,0,31.6,93.7,378,21.0,261,2507,3.57,0,25.5,40.6,41.4,0,232,0,30.3,9553,442,1285,226
2023-03-20 23:06:00,0,85.5,14807,48694,270,0,16089,4348,4398,0,1812,121,0,123,1714,306,31.5,467,68263,3.43,0,31.6,66.2,65.7,0,9807,0.600,126,20329,305,2554,225,85.5,0,20791,139817,270,0,3377,1460,1463,0,224,29.0,0,29.0,99.2,378,20.7,261,2505,3.57,0,25.5,40.6,41,0,313,0.600,30.3,11399,441,1266,220
2023-03-20 23:08:00,0,78.9,16905,52097,270,0,17022,4816,30157,0,1894,128,0,129,224,306,30.7,467,68359,3.43,0,31.6,66.1,65.7,0,185,0,116,27678,306,2583,217,78.9,0,28141,166480,270,0,3712,1567,2166,0.389,224,30.3,0,30.3,78.8,381,19.7,260,2514,3.57,0,25.5,40.6,41,0,263,0,27.7,13494,438,1278,211
2023-03-20 23:10:00,0,88.8,14745,48970,269,0,12271,4358,4538,0,1967,117,0,118,287,307,32.1,467,68400,3.43,0,31.6,66.4,65.8,0,107,37.6,126,17868,508,2585,222,88.8,0,18576,125401,269,0,3743,1463,1452,0,233,27.7,0,27.7,75.4,378,26.5,260,2502,3.57,0,25.5,41,40.7,0,235,34.7,30.3,11153,586,1286,216
2023-03-20 23:12:00,0,80.4,13343,46885,269,0,14101,4732,4332,0,1746,122,0,124,71.9,306,31.5,470,68237,3.43,0,31.6,66.0,65.7,0,105,37.6,137,26055,507,2586,225,80.4,0,26732,135517,268,0,3142,1486,1425,0,206,29.0,0,29.0,70.6,377,20.6,262,2500,3.57,0,25.5,40.6,40.3,0,230,34.7,32.9,9771,587,1281,226
2023-03-20 23:14:00,0,82.2,12525,46395,269,0,12130,4726,4543,0,1949,139,0,140,296,307,32.3,470,68382,3.43,0,31.6,66.4,65.7,0,103,0,126,18101,304,2584,219,82.2,0,18589,123178,269,0,3634,1493,1428,0,194,32.9,0,32.9,79.9,377,21.5,262,2507,3.96,0,25.5,41,41.4,0,232,0,30.3,9106,440,1279,213
2023-03-20 23:16:00,0,90.3,16571,50586,270,0,14930,4350,4471,0,1884,128,0,129,213,307,32.1,468,68349,3.43,0,31.6,65.3,65.7,0,102,0.600,116,20409,303,2583,224,90.3,0,20869,124371,270,0.389,3548,1444,1414,0,191,30.3,0,30.3,73.1,377,21.5,261,2509,3.96,0,25.5,39.9,42.1,0,232,0.600,27.7,13163,441,1277,225
2023-03-20 23:18:00,0,82.2,16232,50073,270,0,14619,4754,4392,0,1816,117,0,118,2443,308,30.7,468,68263,3.67,0,31.6,66.1,66.2,0,186,0,115,27667,306,2583,227,82.2,0,28140,134885,270,0.389,3354,1492,1397,0,180,27.7,0,27.7,107,377,19.7,261,2487,3.80,0,25.5,40.6,43.7,0,260,0,27.7,12816,438,1279,225
2023-03-20 23:20:00,0,82.2,13143,46942,269,0.389,12071,4335,4537,0,1964,116,0,117,296,304,31.5,468,68415,4.13,0,31.6,65.8,66.1,0,106,0,126,18108,306,2585,222,82.2,0,18594,119701,269,0,3610,1415,1416,0,191,27.7,0,27.7,79.9,380,20.6,261,2507,4.27,0,25.5,40.3,41.7,0,236,0,30.3,9725,439,1281,217
2023-03-20 23:22:00,0,82.9,13677,47238,270,0.389,15809,4796,4338,0,1744,122,0,124,70.8,304,33.5,470,68249,4.52,0,31.6,66.4,66.1,0,104,38.0,132,29490,506,2583,220,82.9,0,30147,135190,270,0,3127,1498,1412,0,178,29.0,0,29.0,70.2,379,23.3,267,2509,4.27,0,25.5,41,41.4,0,231,35.0,31.6,10123,587,1277,219
2023-03-20 23:24:00,0,81.1,13694,47614,269,0,12241,4794,4545,0,1951,132,0,134,295,305,32.1,470,68381,4.06,0,31.6,66.7,65.7,0,104,0,126,19653,304,2584,223,81.1,0,20131,122112,269,0,3631,1500,1403,0,172,36.6,0,31.6,79.5,378,21.6,267,2503,3.80,0,25.5,41.4,41.8,0,232,0,30.3,10279,442,1279,223
2023-03-20 23:26:00,0,81.5,15336,49416,270,0,15383,4347,4537,0,1960,128,0,129,286,303,30.7,468,68391,3.43,0,31.6,66.4,65.7,0,105,0.600,116,20345,303,2584,223,81.5,0,20801,125067,270,0,3714,1421,1405,0,184,35.3,0,30.3,73.5,380,19.7,261,2505,3.57,0,25.5,41.1,40.3,0,230,0.600,32.6,11937,443,1284,220
2023-03-20 23:28:00,0,78.2,13563,47579,270,0,14128,4741,27933,0,1746,117,0,118,72.3,304,32.9,454,68209,3.67,0,31.6,66.1,65.7,0,190,0.600,126,28773,305,2585,223,78.2,0,29234,156763,270,0,3099,1477,1982,0,176,27.7,0.389,27.7,70.2,379,22.4,253,2521,3.80,0.389,25.5,40.7,42.1,0,261,0.600,35.2,10152,439,1286,219
2023-03-20 23:30:00,0,76.7,13460,47782,269,0,12005,4318,28092,0,1960,122,0,124,1035,306,30.7,468,68392,4.13,0,31.6,65.7,66.1,0,107,0,121,20282,305,2586,222,76.7,0,20743,146862,269,0,3569,1413,1964,0,183,29.0,0,33.9,108,379,19.7,260,2498,4.27,0,25.5,40.3,42.1,0,234,0,29.4,10043,441,1282,216
2023-03-20 23:32:00,0,80.4,15069,48640,270,0,14022,4705,4303,0,1750,133,0,135,289,306,31.5,468,68246,4.13,0,31.6,66.4,66.4,0,104,38.4,115,28699,505,2584,223,80.4,0,29353,132340,270,0,3085,1484,1410,0,195,31.6,0,31.6,81.8,379,20.6,261,2521,4.27,0,25.5,41,41.7,0,231,35.0,27.7,11501,587,1279,223
