"Time","Transmit Total","Receive Total"
2023-03-16 04:06:00,679706,575707
2023-03-16 04:08:00,591350,467261
2023-03-16 04:10:00,558926,459674
2023-03-16 04:12:00,569760,446752
2023-03-16 04:14:00,600305,465200
2023-03-16 04:16:00,729786,598220
2023-03-16 04:18:00,581892,463701
2023-03-16 04:20:00,559370,461078
2023-03-16 04:22:00,573516,449733
2023-03-16 04:24:00,556439,444796
2023-03-16 04:26:00,680305,560634
2023-03-16 04:28:00,633291,508327
2023-03-16 04:30:00,550258,449542
2023-03-16 04:32:00,563814,440207
2023-03-16 04:34:00,604887,481732
2023-03-16 04:36:00,725742,577927
2023-03-16 04:38:00,694292,569247
2023-03-16 04:40:00,561243,461655
2023-03-16 04:42:00,579224,455496
2023-03-16 04:44:00,555430,456597
2023-03-16 04:46:00,638416,528656
2023-03-16 04:48:00,666311,555060
2023-03-16 04:50:00,565553,465891
2023-03-16 04:52:00,571660,452278
2023-03-16 04:54:00,549305,449087
2023-03-16 04:56:00,631938,495033
2023-03-16 04:58:00,662123,549767
2023-03-16 05:00:00,579081,467669
2023-03-16 05:02:00,559550,445740
2023-03-16 05:04:00,549997,450788
2023-03-16 05:06:00,581812,458633
2023-03-16 05:08:00,683283,575021
2023-03-16 05:10:00,589231,466881
2023-03-16 05:12:00,565115,452820
2023-03-16 05:14:00,551196,452090
2023-03-16 05:16:00,626596,482767
2023-03-16 05:18:00,723020,599996
2023-03-16 05:20:00,642606,507881
2023-03-16 05:22:00,568171,454091
2023-03-16 05:24:00,560712,462465
2023-03-16 05:26:00,587463,489015
2023-03-16 05:28:00,675371,574657
2023-03-16 05:30:00,690165,558965
2023-03-16 05:32:00,585123,463466
2023-03-16 05:34:00,556356,455547
2023-03-16 05:36:00,561406,446554
2023-03-16 05:38:00,649385,552844
2023-03-16 05:40:00,671274,550662
2023-03-16 05:42:00,600297,464596
2023-03-16 05:44:00,560080,438583
2023-03-16 05:46:00,561749,449994
2023-03-16 05:48:00,590710,501020
2023-03-16 05:50:00,675599,554505
2023-03-16 05:52:00,568698,465432
2023-03-16 05:54:00,573304,453031
2023-03-16 05:56:00,570304,460494
2023-03-16 05:58:00,577051,476959
2023-03-16 06:00:00,672529,557628
2023-03-16 06:02:00,562431,460506
2023-03-16 06:04:00,589358,460113
2023-03-16 06:06:00,739532,613479
2023-03-16 06:08:00,923218,715546
2023-03-16 06:10:00,768708,617568
2023-03-16 06:12:00,656478,518468
2023-03-16 06:14:00,568407,448457
2023-03-16 06:16:00,576909,475066
2023-03-16 06:18:00,576206,455776
2023-03-16 06:20:00,660860,551577
2023-03-16 06:22:00,667692,555067
2023-03-16 06:24:00,579734,459958
2023-03-16 06:26:00,575490,475531
2023-03-16 06:28:00,581068,460734
2023-03-16 06:30:00,687737,559364
2023-03-16 06:32:00,668081,563641
2023-03-16 06:34:00,564476,450868
2023-03-16 06:36:00,571618,469383
2023-03-16 06:38:00,585450,460968
2023-03-16 06:40:00,585481,491002
2023-03-16 06:42:00,673854,549621
2023-03-16 06:44:00,573682,453399
2023-03-16 06:46:00,571808,470363
2023-03-16 06:48:00,582756,462541
2023-03-16 06:50:00,563032,466257
2023-03-16 06:52:00,735727,587763
2023-03-16 06:54:00,603546,473843
2023-03-16 06:56:00,575975,476794
2023-03-16 06:58:00,581820,460481
2023-03-16 07:00:00,558334,459263
2023-03-16 07:02:00,689038,565026
2023-03-16 07:04:00,586075,468248
2023-03-16 07:06:00,580218,460244
2023-03-16 07:08:00,573217,457184
2023-03-16 07:10:00,553883,456123
2023-03-16 07:12:00,677371,553448
2023-03-16 07:14:00,643451,530329
2023-03-16 07:16:00,576345,453964
2023-03-16 07:18:00,583970,462831
2023-03-16 07:20:00,580133,470595
2023-03-16 07:22:00,733672,584227
2023-03-16 07:24:00,686002,587061
2023-03-16 07:26:00,580387,458373
2023-03-16 07:28:00,569743,458641
2023-03-16 07:30:00,560128,461337
2023-03-16 07:32:00,625822,522593
2023-03-16 07:34:00,661633,562897
2023-03-16 07:36:00,576733,452564
2023-03-16 07:38:00,576644,461736
2023-03-16 07:40:00,561650,443011
2023-03-16 07:42:00,573200,468511
2023-03-16 07:44:00,657328,557456
2023-03-16 07:46:00,624351,480133
2023-03-16 07:48:00,626592,502488
2023-03-16 07:50:00,583188,454248
2023-03-16 07:52:00,586909,462866
2023-03-16 07:54:00,665065,565878
2023-03-16 07:56:00,593985,468491
2023-03-16 07:58:00,573920,470685
2023-03-16 08:00:00,564134,445330
2023-03-16 08:02:00,561683,449005
2023-03-16 08:04:00,707508,584645
2023-03-16 08:06:00,636680,507490
2023-03-16 08:08:00,580023,474804
2023-03-16 08:10:00,564151,446164
2023-03-16 08:12:00,561732,449202
2023-03-16 08:14:00,671824,551252
2023-03-16 08:16:00,663744,549302
2023-03-16 08:18:00,570443,469588
2023-03-16 08:20:00,566578,448745
2023-03-16 08:22:00,575814,471823
2023-03-16 08:24:00,644865,532330
2023-03-16 08:26:00,665397,552920
2023-03-16 08:28:00,620562,496678
2023-03-16 08:30:00,565326,445897
2023-03-16 08:32:00,566322,462882
2023-03-16 08:34:00,594269,485542
2023-03-16 08:36:00,669420,558106
2023-03-16 08:38:00,581509,476967
2023-03-16 08:40:00,558014,445602
2023-03-16 08:42:00,564249,461690
2023-03-16 08:44:00,573138,451400
2023-03-16 08:46:00,683202,562438
2023-03-16 08:48:00,587471,473712
2023-03-16 08:50:00,550639,440470
2023-03-16 08:52:00,559699,455844
2023-03-16 08:54:00,566341,446119
2023-03-16 08:56:00,726152,604843
2023-03-16 08:58:00,678314,521412
2023-03-16 09:00:00,546787,435979
2023-03-16 09:02:00,567134,464359
2023-03-16 09:04:00,578482,460472
