"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-15 21:42:00,0,646,0,0,0,657
2023-03-15 21:44:00,0,621,0,0,0,637
2023-03-15 21:46:00,0,612,0,0,0,626
2023-03-15 21:48:00,0,619,0,0,0,625
2023-03-15 21:50:00,0,747,0,0,0,774
2023-03-15 21:52:00,0,738,0,0,0,755
2023-03-15 21:54:00,0,603,0,0,0,622
2023-03-15 21:56:00,0,609,0,0,0,623
2023-03-15 21:58:00,0,618,0,0,0,626
2023-03-15 22:00:00,0,719,0,0,0,747
2023-03-15 22:02:00,0,797,0,0,0,813
2023-03-15 22:04:00,0,597,0,0,0,616
2023-03-15 22:06:00,0,600,0,0,0,613
2023-03-15 22:08:00,0,624,0,0,0,636
2023-03-15 22:10:00,0,646,0,0,0,660
2023-03-15 22:12:00,0,758,0,0,0,776
2023-03-15 22:14:00,0,600,0,0,0,619
2023-03-15 22:16:00,0,614,0,0,0,622
2023-03-15 22:18:00,0,608,0,0,0,626
2023-03-15 22:20:00,0,592,0,0,0,602
2023-03-15 22:22:00,0,768,0,0,0,781
2023-03-15 22:24:00,0,606,0,0,0,622
2023-03-15 22:26:00,0,644,0,0,0,648
2023-03-15 22:28:00,0,621,0,0,0,638
2023-03-15 22:30:00,0,596,0,0,0,605
2023-03-15 22:32:00,0,767,0,0,0,781
2023-03-15 22:34:00,0,652,0,0,0,669
2023-03-15 22:36:00,0,607,0,0,0,613
2023-03-15 22:38:00,0,610,0,0,0,629
2023-03-15 22:40:00,0,587,0,0,0,599
2023-03-15 22:42:00,0,757,0,0,0,782
2023-03-15 22:44:00,0,719,0,0,0,740
2023-03-15 22:46:00,0,604,0,0,0,611
2023-03-15 22:48:00,0,603,0,0,0,621
2023-03-15 22:50:00,0,600,0,0,0,607
2023-03-15 22:52:00,0,719,0,0,0,744
2023-03-15 22:54:00,0,782,0,0,0,804
2023-03-15 22:56:00,0,635,0,0,0,633
2023-03-15 22:58:00,0,612,0,0,0,630
2023-03-15 23:00:00,0,605,0,0,0,613
2023-03-15 23:02:00,0,646,0,0,0,664
2023-03-15 23:04:00,0,746,0,0,0,768
2023-03-15 23:06:00,0,612,0,0,0,619
2023-03-15 23:08:00,0,619,0,0,0,634
2023-03-15 23:10:00,0,598,0,0,0,604
2023-03-15 23:12:00,0,593,0,0,0,613
2023-03-15 23:14:00,0,746,0,0,0,769
2023-03-15 23:16:00,0,607,0,0,0,625
2023-03-15 23:18:00,0,605,0,0,0,618
2023-03-15 23:20:00,0,620,0,0,0,628
2023-03-15 23:22:00,0,593,0,0,0,612
2023-03-15 23:24:00,0,760,0,0,0,778
2023-03-15 23:26:00,0,680,0,0,0,701
2023-03-15 23:28:00,0,609,0,0,0,623
2023-03-15 23:30:00,0,598,0,0,0,604
2023-03-15 23:32:00,0,600,0,0,0,619
2023-03-15 23:34:00,0,753,0,0,0,769
2023-03-15 23:36:00,0,737,0,0,0,767
2023-03-15 23:38:00,0,613,0,0,0,628
2023-03-15 23:40:00,0,601,0,0,0,613
2023-03-15 23:42:00,0,597,0,0,0,610
