"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-13 21:12:00,0,604,0,0,0,621
2023-03-13 21:14:00,0,709,0,0,0,718
2023-03-13 21:16:00,0,747,0,0,0,775
2023-03-13 21:18:00,0,610,0,0,0,621
2023-03-13 21:20:00,0,603,0,0,0,609
2023-03-13 21:22:00,0,599,0,0,0,616
2023-03-13 21:24:00,0,661,0,0,0,667
2023-03-13 21:26:00,0,793,0,0,0,822
2023-03-13 21:28:00,0,621,0,0,0,628
2023-03-13 21:30:00,0,605,0,0,0,610
2023-03-13 21:32:00,0,596,0,0,0,606
2023-03-13 21:34:00,0,610,0,0,0,617
2023-03-13 21:36:00,0,736,0,0,0,768
2023-03-13 21:38:00,0,634,0,0,0,650
2023-03-13 21:40:00,0,590,0,0,0,606
2023-03-13 21:42:00,0,582,0,0,0,594
2023-03-13 21:44:00,0,589,0,0,0,595
2023-03-13 21:46:00,0,762,0,0,0,792
2023-03-13 21:48:00,0,710,0,0,0,729
2023-03-13 21:50:00,0,595,0,0,0,615
2023-03-13 21:52:00,0,598,0,0,0,611
2023-03-13 21:54:00,0,603,0,0,0,608
2023-03-13 21:56:00,0,737,0,0,0,765
2023-03-13 21:58:00,0,763,0,0,0,779
2023-03-13 22:00:00,0,590,0,0,0,609
2023-03-13 22:02:00,0,593,0,0,0,607
2023-03-13 22:04:00,0,618,0,0,0,625
2023-03-13 22:06:00,0,676,0,0,0,694
2023-03-13 22:08:00,0,768,0,0,0,783
2023-03-13 22:10:00,0,602,0,0,0,620
2023-03-13 22:12:00,0,633,0,0,0,645
2023-03-13 22:14:00,0,613,0,0,0,625
2023-03-13 22:16:00,0,607,0,0,0,625
2023-03-13 22:18:00,0,750,0,0,0,772
2023-03-13 22:20:00,0,591,0,0,0,614
2023-03-13 22:22:00,0,600,0,0,0,614
2023-03-13 22:24:00,0,581,0,0,0,601
2023-03-13 22:26:00,0,588,0,0,0,605
2023-03-13 22:28:00,0,741,0,0,0,759
2023-03-13 22:30:00,0,634,0,0,0,657
2023-03-13 22:32:00,0,630,0,0,0,637
2023-03-13 22:34:00,0,618,0,0,0,639
2023-03-13 22:36:00,0,598,0,0,0,612
2023-03-13 22:38:00,0,759,0,0,0,774
2023-03-13 22:40:00,0,712,0,0,0,736
2023-03-13 22:42:00,0,617,0,0,0,625
2023-03-13 22:44:00,0,598,0,0,0,616
2023-03-13 22:46:00,0,605,0,0,0,622
2023-03-13 22:48:00,0,735,0,0,0,756
2023-03-13 22:50:00,0,731,0,0,0,755
2023-03-13 22:52:00,0,597,0,0,0,606
2023-03-13 22:54:00,0,587,0,0,0,606
2023-03-13 22:56:00,0,635,0,0,0,647
2023-03-13 22:58:00,0,684,0,0,0,702
2023-03-13 23:00:00,0,733,0,0,0,756
2023-03-13 23:02:00,0,594,0,0,0,603
2023-03-13 23:04:00,0,588,0,0,0,606
2023-03-13 23:06:00,0,613,0,0,0,621
2023-03-13 23:08:00,0,615,0,0,0,637
2023-03-13 23:10:00,0,737,0,0,0,767
2023-03-13 23:12:00,0,635,0,0,0,649
2023-03-13 23:14:00,0,596,0,0,0,618
2023-03-13 23:16:00,0,610,0,0,0,623
2023-03-13 23:18:00,0,598,0,0,0,622
2023-03-13 23:20:00,0,739,0,0,0,766
2023-03-13 23:22:00,0,657,0,0,0,676
