"Time","Total"
2023-03-14 13:52:00,0.0650
2023-03-14 13:54:00,0.0810
2023-03-14 13:56:00,0.0823
2023-03-14 13:58:00,0.0831
2023-03-14 14:00:00,0.0834
2023-03-14 14:02:00,0.0695
2023-03-14 14:04:00,0.0831
2023-03-14 14:06:00,0.0831
2023-03-14 14:08:00,0.0888
2023-03-14 14:10:00,0.0824
2023-03-14 14:12:00,0.0793
2023-03-14 14:14:00,0.0847
2023-03-14 14:16:00,0.0687
2023-03-14 14:18:00,0.0812
2023-03-14 14:20:00,0.0811
2023-03-14 14:22:00,0.0827
2023-03-14 14:24:00,0.0841
2023-03-14 14:26:00,0.0655
2023-03-14 14:28:00,0.0788
2023-03-14 14:30:00,0.0807
2023-03-14 14:32:00,0.0822
2023-03-14 14:34:00,0.0824
2023-03-14 14:36:00,0.0743
2023-03-14 14:38:00,0.0777
2023-03-14 14:40:00,0.0733
2023-03-14 14:42:00,0.0827
2023-03-14 14:44:00,0.0817
2023-03-14 14:46:00,0.0781
2023-03-14 14:48:00,0.0777
2023-03-14 14:50:00,0.0649
2023-03-14 14:52:00,0.0803
2023-03-14 14:54:00,0.0815
2023-03-14 14:56:00,0.0872
2023-03-14 14:58:00,0.0819
2023-03-14 15:00:00,0.0707
2023-03-14 15:02:00,0.0808
2023-03-14 15:04:00,0.0782
2023-03-14 15:06:00,0.0938
2023-03-14 15:08:00,0.0829
2023-03-14 15:10:00,0.0727
2023-03-14 15:12:00,0.0773
2023-03-14 15:14:00,0.0740
2023-03-14 15:16:00,0.0855
2023-03-14 15:18:00,0.0809
2023-03-14 15:20:00,0.0771
2023-03-14 15:22:00,0.0795
2023-03-14 15:24:00,0.0656
2023-03-14 15:26:00,0.0811
2023-03-14 15:28:00,0.0829
2023-03-14 15:30:00,0.0813
2023-03-14 15:32:00,0.0814
2023-03-14 15:34:00,0.0660
2023-03-14 15:36:00,0.0801
2023-03-14 15:38:00,0.0787
2023-03-14 15:40:00,0.0843
2023-03-14 15:42:00,0.0835
2023-03-14 15:44:00,0.0709
2023-03-14 15:46:00,0.0806
2023-03-14 15:48:00,0.0735
2023-03-14 15:50:00,0.0819
2023-03-14 15:52:00,0.0802
2023-03-14 15:54:00,0.0802
2023-03-14 15:56:00,0.0828
2023-03-14 15:58:00,0.0697
2023-03-14 16:00:00,0.0813
2023-03-14 16:02:00,0.0812
2023-03-14 16:04:00,0.0826
2023-03-14 16:06:00,0.0832
2023-03-14 16:08:00,0.0723
2023-03-14 16:10:00,0.0791
2023-03-14 16:12:00,0.0772
2023-03-14 16:14:00,0.0836
2023-03-14 16:16:00,0.0827
2023-03-14 16:18:00,0.0774
2023-03-14 16:20:00,0.0781
2023-03-14 16:22:00,0.0688
2023-03-14 16:24:00,0.0810
2023-03-14 16:26:00,0.0835
2023-03-14 16:28:00,0.0832
2023-03-14 16:30:00,0.0838
2023-03-14 16:32:00,0.0665
2023-03-14 16:34:00,0.0792
2023-03-14 16:36:00,0.0807
2023-03-14 16:38:00,0.0809
2023-03-14 16:40:00,0.0867
2023-03-14 16:42:00,0.0761
2023-03-14 16:44:00,0.0785
2023-03-14 16:46:00,0.0727
2023-03-14 16:48:00,0.0828
2023-03-14 16:50:00,0.0847
2023-03-14 16:52:00,0.0804
2023-03-14 16:54:00,0.0817
2023-03-14 16:56:00,0.0673
2023-03-14 16:58:00,0.0807
2023-03-14 17:00:00,0.0853
2023-03-14 17:02:00,0.0841
2023-03-14 17:04:00,0.0835
2023-03-14 17:06:00,0.0685
2023-03-14 17:08:00,0.0795
2023-03-14 17:10:00,0.0804
2023-03-14 17:12:00,0.0839
2023-03-14 17:14:00,0.0830
2023-03-14 17:16:00,0.0701
2023-03-14 17:18:00,0.0792
2023-03-14 17:20:00,0.0758
2023-03-14 17:22:00,0.0878
2023-03-14 17:24:00,0.0838
2023-03-14 17:26:00,0.0761
2023-03-14 17:28:00,0.0778
2023-03-14 17:30:00,0.0734
2023-03-14 17:32:00,0.0894
2023-03-14 17:34:00,0.0817
2023-03-14 17:36:00,0.0797
2023-03-14 17:38:00,0.0822
2023-03-14 17:40:00,0.0655
2023-03-14 17:42:00,0.0866
2023-03-14 17:44:00,0.0822
2023-03-14 17:46:00,0.0852
2023-03-14 17:48:00,0.0837
2023-03-14 17:50:00,0.0677
2023-03-14 17:52:00,0.0811
2023-03-14 17:54:00,0.0790
2023-03-14 17:56:00,0.0834
2023-03-14 17:58:00,0.0821
2023-03-14 18:00:00,0.0739

