"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-11 16:56:00,3.30,1.54,,5.96,9.20,3.28,2.80,2.44,,5.16,2,1.66
2023-03-11 16:58:00,3.44,1.94,3.76,5.98,12.7,3.38,2.78,2.30,,5.16,1.94,
2023-03-11 17:00:00,3.28,1.68,,6.16,9.08,3.34,2.74,2.48,,5.18,1.92,1.68
2023-03-11 17:02:00,3.46,1.54,,6.12,8.98,3.28,2.78,2.38,,5.16,1.98,1.66
2023-03-11 17:04:00,3.40,1.64,,5.92,8.90,3.26,2.78,2.16,,5.16,1.96,1.66
2023-03-11 17:06:00,3.34,1.54,,5.90,8.90,3.22,2.78,2.24,,5.10,1.96,1.66
2023-03-11 17:08:00,3.28,,4.66,6.06,13.8,3.30,2.78,2.44,6.06,5.10,1.94,
2023-03-11 17:10:00,3.30,1.68,,6.14,8.90,3.24,2.66,2.46,,5.16,2,1.66
2023-03-11 17:12:00,3.40,1.54,,6.18,8.88,3.30,2.78,2.40,,5.14,1.96,1.64
2023-03-11 17:14:00,3.30,1.64,,6.10,9.04,3.14,2.72,2.46,,5.14,1.90,1.64
2023-03-11 17:16:00,3.30,1.54,,6.22,9.04,3.28,2.70,2.42,,5.12,1.96,1.66
2023-03-11 17:18:00,3.38,1.94,4.32,6.02,14.2,3.32,2.74,2.36,36.4,5.12,,
2023-03-11 17:20:00,3.34,1.68,,5.98,8.88,3.20,2.74,2.34,,5.16,1.98,1.66
2023-03-11 17:22:00,3.52,1.54,,6.30,8.92,3.32,2.74,2.42,,5.12,1.92,1.68
2023-03-11 17:24:00,3.02,1.64,,6.02,8.90,3.18,2.76,2.24,,5.16,1.94,1.72
2023-03-11 17:26:00,3.20,1.54,,6.24,8.90,3.12,2.66,2.36,,5.10,1.96,1.68
2023-03-11 17:28:00,3.38,2.50,5.60,6.24,14.1,3.42,2.74,2.46,53.1,5.16,,
2023-03-11 17:30:00,3.32,1.80,,5.96,8.56,3.12,2.80,2.16,,5.08,1.94,1.80
2023-03-11 17:32:00,3.52,1.54,,6.18,8.42,3.20,2.80,2.28,,5.10,1.94,1.74
2023-03-11 17:34:00,3.10,1.54,,5.90,8.42,3.08,2.74,2.40,,5.06,1.92,1.66
2023-03-11 17:36:00,3.24,1.54,,5.94,8.60,3.16,2.76,2.26,,5.14,1.94,1.66
2023-03-11 17:38:00,3.12,2.04,5.16,6.22,13.8,3.16,2.68,2.40,72,5.12,,
2023-03-11 17:40:00,3.22,1.68,,6,8.62,3.20,2.68,2.22,,5.16,1.94,1.66
2023-03-11 17:42:00,3.48,1.54,,6.44,8.54,3.30,2.78,2.24,,5.10,1.90,1.66
2023-03-11 17:44:00,3.24,1.54,,6.04,8.42,3.10,2.72,2.26,,5.10,1.88,1.66
2023-03-11 17:46:00,3.34,1.54,,6.16,8.60,3.14,2.76,2.10,,5.16,1.94,1.66
2023-03-11 17:48:00,3.36,2.04,4.78,6.16,13.8,3.54,2.70,2.34,88.4,5.12,,
2023-03-11 17:50:00,3.24,1.92,1.72,6.04,8.48,3.32,2.68,2.22,,5.06,1.88,
2023-03-11 17:52:00,3.10,1.54,,6.08,8.38,3.10,2.74,2.36,,5.14,1.84,1.64
2023-03-11 17:54:00,3.14,1.54,,6.16,8.54,2.94,2.70,2.34,,5.14,1.94,1.64
2023-03-11 17:56:00,3.28,1.54,,6.14,8.80,3.14,2.72,2.34,,5.16,1.88,1.66
2023-03-11 17:58:00,3.18,2.04,4.88,6.18,13.4,3.48,2.70,2.14,95.9,5.10,,
2023-03-11 18:00:00,3.04,1.68,,6.10,8.24,3.08,2.74,2.22,,5.08,1.92,1.66
2023-03-11 18:02:00,3.38,1.54,,6.42,8.42,3.04,2.74,1.92,,5.06,1.88,1.78
2023-03-11 18:04:00,3.02,1.54,,5.84,8.22,3.10,2.76,2.26,,5.06,1.88,1.64
2023-03-11 18:06:00,3.26,1.54,,6.04,8.48,2.80,2.72,2.16,,5.12,1.82,1.64
2023-03-11 18:08:00,3.10,2.04,4.28,6.28,9.90,3.34,2.76,2.38,99.8,5.16,,
2023-03-11 18:10:00,3.22,1.68,,5.98,8.58,2.92,2.76,2.24,,5.10,1.76,1.62
2023-03-11 18:12:00,3.34,1.54,,6.24,8.12,3.14,2.68,2.24,,5.04,1.90,1.62
2023-03-11 18:14:00,3.14,1.54,,6.06,8.16,3.20,2.74,2.38,,5.12,1.90,1.66
2023-03-11 18:16:00,3.12,1.54,,6.06,8.16,2.98,2.64,2.26,,5.02,1.92,1.66
2023-03-11 18:18:00,3.08,2.04,3.26,6.14,8.30,3.38,2.70,2.26,90.6,5.10,,
2023-03-11 18:20:00,3.16,1.68,,6.22,8.34,3.10,2.70,2.08,,5.14,1.80,1.66
2023-03-11 18:22:00,3.20,1.54,,6.32,8.22,3,2.82,2.20,,5.06,1.88,1.64
2023-03-11 18:24:00,2.80,1.54,,6,7.78,2.96,2.82,2.28,,5.04,1.84,1.66
2023-03-11 18:26:00,3.12,1.54,,6.10,8.18,2.72,2.72,2.26,,5.02,1.92,1.66
2023-03-11 18:28:00,3.20,2.28,3.48,6.22,7.88,3.14,2.70,2.28,74.4,5.10,,
2023-03-11 18:30:00,2.92,1.74,,5.92,8.24,3.02,2.72,2.26,,5.06,1.90,1.62
2023-03-11 18:32:00,3.30,1.54,,6.14,8.26,3.18,2.72,2.28,,5.04,1.92,1.68
2023-03-11 18:34:00,3.08,1.54,,5.76,7.98,2.92,2.66,2.18,,5,1.76,1.66
2023-03-11 18:36:00,3.10,1.54,,5.96,7.94,3,2.74,2.24,,5.06,1.92,1.66
2023-03-11 18:38:00,3.18,2.04,3.40,6,7.50,3.22,2.72,2.24,54.9,4.98,,
2023-03-11 18:40:00,3.14,1.68,,5.98,8.62,2.98,2.78,2.14,,5.12,1.90,1.66
2023-03-11 18:42:00,3.22,1.54,,5.98,7.86,3.08,2.68,2.16,,5.02,1.86,1.64
2023-03-11 18:44:00,3,1.54,,6.08,8.10,2.82,2.72,2.22,,5.06,1.84,1.66
2023-03-11 18:46:00,3.10,1.54,,5.86,7.98,2.98,2.76,2.18,,5,1.76,1.62
2023-03-11 18:48:00,3.16,2.04,3.38,5.96,7.78,3.16,2.74,,37.8,5.06,2.02,
2023-03-11 18:50:00,2.86,1.92,,6,7.88,3.12,2.66,2.10,,5.08,1.92,1.66
2023-03-11 18:52:00,3.30,1.54,,5.84,8.14,3.10,2.70,2.30,,5.06,1.94,1.62
2023-03-11 18:54:00,3.02,1.54,,5.96,7.70,3,2.76,2.28,,5,1.82,1.66
2023-03-11 18:56:00,3.12,1.54,,5.86,7.96,2.84,2.66,2.14,,5,1.74,1.62
2023-03-11 18:58:00,3,2.04,2.98,5.94,7.88,3.08,2.70,2.20,20.3,5.04,,
2023-03-11 19:00:00,2.96,1.68,,6.12,7.58,3.04,2.80,2.10,,5.02,1.88,1.64
2023-03-11 19:02:00,3.18,1.54,,6.04,7.92,2.50,2.78,2.26,,5.04,1.86,1.66
2023-03-11 19:04:00,2.94,1.54,,5.92,8.08,2.98,2.70,2.20,,4.92,1.90,1.64
2023-03-11 19:06:00,2.90,1.54,,6.02,8.10,3.14,2.70,2.40,,5.02,1.88,1.64
2023-03-11 19:08:00,3.20,2.04,3.40,6.10,7.94,3.18,2.76,2.18,,5.08,1.90,
2023-03-11 19:10:00,2.80,1.68,,5.94,7.86,3.08,2.68,1.94,,4.96,1.76,1.66
2023-03-11 19:12:00,3.42,1.54,,5.70,7.82,2.84,2.74,1.98,,5.08,1.92,1.64
2023-03-11 19:14:00,2.90,1.54,,6.06,7.54,2.88,2.66,2.08,,4.96,1.74,1.62
2023-03-11 19:16:00,2.84,1.54,,5.98,7.64,2.84,2.70,2.22,,5.02,1.84,1.64
2023-03-11 19:18:00,3.20,2.04,3.38,6.04,7.98,2.82,2.74,2.12,,4.98,1.90,
2023-03-11 19:20:00,2.90,1.68,,6.04,7.34,2.96,2.72,2.38,,4.98,1.76,1.66
2023-03-11 19:22:00,3.10,1.54,,5.92,7.74,2.78,2.62,2.02,,5.04,1.96,1.66
2023-03-11 19:24:00,3.14,1.54,,5.98,8,2.92,2.74,2.24,,4.98,1.90,1.66
2023-03-11 19:26:00,3.26,1.54,,5.92,7.56,2.76,2.70,2.16,,5.10,1.76,1.64
2023-03-11 19:28:00,3.24,2.30,3.46,6.10,7.86,2.78,2.78,2.04,,4.96,1.92,
2023-03-11 19:30:00,2.96,1.74,,6.02,7.62,2.50,2.64,2.30,,5.08,1.88,1.62
2023-03-11 19:32:00,3.06,1.54,,5.98,7.60,2.92,2.68,2,,5.04,1.78,1.76
2023-03-11 19:34:00,2.88,1.54,,5.98,7.86,2.78,2.74,2.20,,5.02,1.86,1.64
2023-03-11 19:36:00,2.98,1.54,,6.02,7.82,2.68,2.66,1.90,,5.04,1.90,1.60
2023-03-11 19:38:00,2.74,2.04,3.38,6.16,7.94,2.84,2.58,2.12,,4.96,1.76,
2023-03-11 19:40:00,2.80,1.68,,6.08,7.46,2.94,2.68,2.10,,5.04,1.90,1.66
2023-03-11 19:42:00,3.18,1.54,,6.36,7.98,2.80,2.58,2.20,,5.04,1.94,1.62
2023-03-11 19:44:00,2.94,1.54,,5.88,7.38,2.66,2.74,2.04,,5.08,1.78,1.64
2023-03-11 19:46:00,2.98,1.54,,6.10,7.22,2.50,2.74,2.22,,5,1.70,1.66
2023-03-11 19:48:00,3.28,2.04,3.40,5.92,7,2.76,2.70,2.16,,5.02,1.76,
2023-03-11 19:50:00,3.06,1.92,2.24,6.02,10.8,2.66,2.68,1.98,,4.96,1.84,
2023-03-11 19:52:00,2.76,1.54,,6.40,8.08,2.50,2.66,2.08,,5.02,1.80,1.60
2023-03-11 19:54:00,2.82,1.54,,5.84,7.54,2.82,2.70,2.22,,5.04,1.72,1.56
2023-03-11 19:56:00,3.16,1.54,,6.08,7.66,2.88,2.76,2.14,,5,1.94,1.66
2023-03-11 19:58:00,2.72,2.04,2.98,6.08,7.16,2.92,2.80,2.32,,4.92,1.86,
2023-03-11 20:00:00,2.94,1.68,,6.12,12.6,2.90,2.64,2.18,2.46,4.96,1.84,
2023-03-11 20:02:00,3.18,1.54,,6,7.64,2.46,2.74,2.24,,5,1.98,1.64
2023-03-11 20:04:00,3.32,1.54,,6.22,8.14,2.60,2.74,2.40,,5.06,1.98,1.72
2023-03-11 20:06:00,3.34,1.54,,5.88,8.16,2.66,2.86,2.34,,5.04,1.94,1.74
2023-03-11 20:08:00,3.30,2.04,3.38,6.18,8.14,2.82,2.72,2.46,,4.98,1.88,
2023-03-11 20:10:00,3.26,,2.08,5.92,13.6,3.20,2.58,2.38,19.8,4.96,2,
2023-03-11 20:12:00,3.52,1.54,,6.26,7.82,2.82,2.70,2.44,,5,1.96,1.64
2023-03-11 20:14:00,3.30,1.54,,5.90,7.90,2.90,2.74,2.42,,5.02,1.98,1.64
2023-03-11 20:16:00,3.32,1.54,,5.94,8,2.58,2.72,2.38,,5.02,1.96,1.60
2023-03-11 20:18:00,3.34,2.04,3.36,6.14,7.92,2.62,2.76,2.38,,5.02,1.98,
2023-03-11 20:20:00,3.28,,1.84,5.98,12.9,2.74,2.74,2.40,37.2,5.04,1.96,
2023-03-11 20:22:00,3.44,1.54,,6.26,7.86,2.68,2.74,2.38,,5.12,1.96,1.66
2023-03-11 20:24:00,3.36,1.54,,6.00,7.50,2.48,2.68,2.36,,5,1.92,1.64
2023-03-11 20:26:00,3.28,1.54,,6.00,7.58,2.66,2.74,2.42,,5.02,1.90,1.66
2023-03-11 20:28:00,3.28,2.30,3.42,5.98,7.42,2.80,2.68,2.24,,4.96,1.88,
2023-03-11 20:30:00,3.34,,2.16,6.08,12.6,2.78,2.72,2.44,54.9,5.08,2,
2023-03-11 20:32:00,3.52,1.54,,6.10,7.60,2.62,2.72,2.44,,4.96,1.90,1.64
2023-03-11 20:34:00,3.32,1.54,,6.06,7.72,2.44,2.70,2.32,,4.98,1.90,1.66
2023-03-11 20:36:00,3.16,1.54,,5.96,8.06,2.74,2.66,2.34,,4.98,1.84,1.66
2023-03-11 20:38:00,3.36,2.04,3.14,5.96,7.36,2.70,2.78,2.18,,5.06,1.90,
2023-03-11 20:40:00,3.14,,2.20,6.10,13.2,2.74,2.68,2.36,73.8,5,1.88,
2023-03-11 20:42:00,3.44,1.54,,6.20,7.58,2.62,2.62,2.30,,5.02,2,1.64
2023-03-11 20:44:00,3.06,1.54,,6.12,7.84,2.68,2.68,2.46,,5.04,1.94,1.66
2023-03-11 20:46:00,3.16,1.54,,5.88,7.58,2.80,2.60,2.28,,5,1.96,1.66
2023-03-11 20:48:00,3.38,2.04,3.36,6.08,7.84,2.58,2.70,2.12,,5.02,1.90,
2023-03-11 20:50:00,3.32,,3.10,6.14,12.7,2.98,2.72,2.40,91,5.02,1.96,
2023-03-11 20:52:00,3.36,1.54,,6.08,7.66,3.20,2.52,2.38,,5.02,1.88,1.60
2023-03-11 20:54:00,3.24,1.54,,5.74,7.04,2.48,2.68,2.34,,4.96,1.96,1.64
2023-03-11 20:56:00,3.04,1.54,,6,7.84,2.62,2.68,2.28,,5.02,1.96,1.62
2023-03-11 20:58:00,3.30,2.04,3.24,6.10,7.56,2.66,2.74,2.36,,4.98,1.82,
2023-03-11 21:00:00,3.22,,2.16,5.96,12.6,2.94,2.70,2.30,99.4,5.04,1.94,
2023-03-11 21:02:00,3.22,1.54,,6.16,7.78,2.78,2.68,2.40,,5.08,1.98,1.78
2023-03-11 21:04:00,3.22,1.54,,5.94,7.58,2.46,2.80,2.20,,5.04,1.98,1.66
2023-03-11 21:06:00,3.16,1.54,,5.98,7.72,2.74,2.76,2.20,,4.94,1.78,1.66
2023-03-11 21:08:00,3.30,2.04,3.02,6.12,7.40,2.48,2.64,2.22,,4.98,1.92,
2023-03-11 21:10:00,3.28,1.70,,5.98,9,3.18,2.80,2.26,98.8,5.02,1.88,
2023-03-11 21:12:00,3.34,1.54,,6.20,7.70,2.68,2.66,2.08,,4.94,1.94,1.64
2023-03-11 21:14:00,3.16,1.54,,5.98,7.40,2.68,2.56,2.22,,5.08,1.90,1.62
2023-03-11 21:16:00,2.90,1.54,,5.92,7.34,2.48,2.70,2.24,,5.06,1.94,1.64
2023-03-11 21:18:00,3.14,2.04,3.40,6.20,7.14,2.88,2.54,2.30,,5,1.94,
2023-03-11 21:20:00,3.08,1.68,,5.84,7.80,2.76,2.64,2.36,91.6,4.96,1.84,
2023-03-11 21:22:00,3.44,1.54,,6.18,7.28,2.90,2.62,2.36,,5.04,1.80,1.64
2023-03-11 21:24:00,3.20,1.54,,6.04,7.48,2.68,2.64,2.22,,4.98,1.90,1.62
2023-03-11 21:26:00,2.98,1.54,,5.96,7.64,2.62,2.66,2.30,,4.90,1.86,1.64
2023-03-11 21:28:00,3.16,2.28,3.80,5.90,7.30,2.82,2.62,2.16,,5.02,1.94,
2023-03-11 21:30:00,2.96,1.74,,5.94,7.08,2.72,2.76,2.22,71.9,4.98,1.80,
2023-03-11 21:32:00,3.22,1.54,,6.12,7.30,2.40,2.72,2.16,,5,1.84,1.64
2023-03-11 21:34:00,3.10,1.54,,6.02,7.56,2.46,2.62,2.20,,4.96,1.88,1.66
2023-03-11 21:36:00,3.14,1.54,,5.96,7.44,2.38,2.76,2.24,,4.96,1.90,1.64
2023-03-11 21:38:00,3.20,2.04,3,6.06,7.18,2.36,2.76,2.36,,5.02,1.92,
2023-03-11 21:40:00,3.20,1.68,,5.82,7.26,2.66,2.76,2.16,53.1,4.88,1.92,
2023-03-11 21:42:00,3.26,1.54,,6.20,7.08,2.88,2.66,2.32,,5,1.84,1.64
2023-03-11 21:44:00,3,1.54,,6.12,9,3.34,2.82,2.18,,5.12,1.96,1.74
2023-03-11 21:46:00,2.92,1.54,,6.06,8.82,3.30,2.68,2.26,,5.16,1.98,1.66
2023-03-11 21:48:00,3.34,2.04,3.40,5.92,8.84,3.34,2.72,2.08,,5.10,1.96,
2023-03-11 21:50:00,2.98,1.90,,5.98,8.68,3.52,2.72,2.14,37.3,5.12,1.88,
2023-03-11 21:52:00,3.10,1.54,,6.20,8.70,3.26,2.82,2.36,,5.12,1.98,1.64
2023-03-11 21:54:00,3.08,1.54,,6.08,8.74,3.22,2.72,2.28,,5.14,1.84,1.66
2023-03-11 21:56:00,3,1.54,,5.94,8.56,3.18,2.78,2.04,,5.14,2,1.66
2023-03-11 21:58:00,3.14,2.04,3.36,5.84,8.48,3.28,2.78,2.08,,5.14,1.80,
2023-03-11 22:00:00,2.96,1.70,,5.84,8.68,3.36,2.76,2.46,17.9,5.04,1.88,
2023-03-11 22:02:00,3.16,1.54,,6.18,8.62,3.30,2.78,2.20,,5.10,1.90,1.74
2023-03-11 22:04:00,3.10,1.54,,6.34,8.22,3.26,2.66,2.20,,5.10,1.84,1.66
2023-03-11 22:06:00,2.98,1.54,,5.92,8.36,3.18,2.74,2.32,,5.08,1.94,1.66
2023-03-11 22:08:00,3.24,2.04,3.02,5.98,8.32,3.28,2.74,2,,5.16,1.94,
2023-03-11 22:10:00,3.28,1.68,,5.90,8.58,3.26,2.62,2.16,,5.04,1.92,1.64
2023-03-11 22:12:00,2.82,1.54,,6.12,8.72,3.08,2.80,2.18,,5.02,1.86,1.68
2023-03-11 22:14:00,3.16,1.54,,6,8.54,2.96,2.66,2.16,,5.14,1.78,1.66
2023-03-11 22:16:00,2.90,1.54,,6.10,8.66,3.24,2.70,2.10,,5.14,1.78,1.62
2023-03-11 22:18:00,3.08,2.04,3.16,6.18,8.58,3.32,2.68,2,,5.04,1.88,
2023-03-11 22:20:00,2.90,1.70,,5.76,8.10,3.24,2.70,2.18,,5.14,1.88,1.64
2023-03-11 22:22:00,3.14,1.54,,6.34,8.22,3.26,2.76,2.18,,5,1.94,1.66
2023-03-11 22:24:00,2.84,1.54,,5.88,8.56,2.96,2.74,2.26,,5.08,1.84,1.64
2023-03-11 22:26:00,2.94,1.54,,5.92,8.32,3.32,2.72,2.26,,5.08,1.88,1.64
2023-03-11 22:28:00,3.20,2.26,3.84,6.04,8.22,3.10,2.70,2.14,,5.08,1.98,
2023-03-11 22:30:00,2.84,1.74,,5.90,8.12,3.08,2.70,2.16,,5.08,1.74,1.64
2023-03-11 22:32:00,3.10,1.54,,6.36,8.46,3.32,2.74,1.92,,5.10,1.90,1.80
2023-03-11 22:34:00,2.76,1.54,,5.96,8.26,2.96,2.78,2.04,,4.94,1.80,1.66
2023-03-11 22:36:00,2.94,1.54,,5.98,8.26,3.12,2.80,2.06,,5.08,1.84,1.62
2023-03-11 22:38:00,3.08,2.04,3.28,6.14,8.50,3.26,2.68,2.08,,5.08,1.84,
2023-03-11 22:40:00,2.72,1.68,,5.82,8.16,3.14,2.78,2.06,,5.08,1.88,1.64
2023-03-11 22:42:00,3.06,1.54,,6.10,8.02,3.20,2.76,2.08,,5.10,1.92,1.64
2023-03-11 22:44:00,3.06,1.54,,5.98,8.64,3.14,2.72,2.16,,5.04,1.86,1.64
2023-03-11 22:46:00,2.72,1.54,,5.90,8.20,3.10,2.76,2.16,,5.12,1.94,1.66
2023-03-11 22:48:00,2.82,2.04,3.16,6.06,8.14,3.10,2.74,2.10,,5.12,1.74,
2023-03-11 22:50:00,2.96,1.90,1.72,6.04,8.38,3.06,2.70,1.98,,5.10,1.80,
2023-03-11 22:52:00,3.16,1.54,,6.14,8,3.10,2.72,2.18,,5.04,1.84,1.64
2023-03-11 22:54:00,2.86,1.54,,6.14,8.50,2.90,2.72,2.10,,5.08,1.86,1.68
2023-03-11 22:56:00,3,1.54,,5.84,7.96,2.96,2.74,2.16,,5.04,1.62,1.70
2023-03-11 22:58:00,2.86,2.04,3.36,6.42,7.98,3,2.66,1.98,,5.08,1.94,
2023-03-11 23:00:00,2.98,1.70,,6.22,8.16,2.96,2.74,2.16,,5.04,1.84,1.66
2023-03-11 23:02:00,2.88,1.54,,6.06,11.9,3,2.74,2.16,,5.12,1.76,1.66
2023-03-11 23:04:00,2.92,1.54,,5.84,8.24,3.08,2.66,2.16,,5.02,1.72,1.66
2023-03-11 23:06:00,2.94,1.54,,6.04,8.20,2.82,2.74,1.90,,5.14,1.86,1.66
2023-03-11 23:08:00,3.08,2.04,3.28,6.24,8.04,3.02,2.74,2.08,,5.08,1.80,
2023-03-11 23:10:00,2.84,1.68,,5.92,8,2.92,2.88,1.98,,5.04,1.92,1.62
2023-03-11 23:12:00,2.88,,2.16,5.96,13.2,3.24,2.66,1.98,15.0,5.02,1.76,
2023-03-11 23:14:00,2.86,1.54,,5.92,8.14,2.74,2.70,2.08,,4.98,1.76,1.62
2023-03-11 23:16:00,3.28,1.54,,6.08,8.10,2.78,2.74,2.38,,5.08,1.96,1.66
2023-03-11 23:18:00,3.46,2.04,3.04,6.14,8.36,3.06,2.76,2.40,,5.10,1.96,
2023-03-11 23:20:00,3.28,1.68,,5.94,8.80,3.08,2.78,2.44,,5.04,1.92,1.64
2023-03-11 23:22:00,3.52,,1.84,6.14,13.9,3.24,2.74,2.44,33.2,5.08,1.90,
2023-03-11 23:24:00,3.28,1.54,,6.10,8.66,2.60,2.68,2.40,,5.12,1.90,1.66
2023-03-11 23:26:00,3.34,1.54,,6.06,8.52,2.80,2.74,2.38,,5,1.98,1.66
2023-03-11 23:28:00,3.42,2.28,3.84,6.32,8.66,2.82,2.80,2.36,,5.08,2,
2023-03-11 23:30:00,3.32,1.74,,6.26,8.28,2.92,2.70,2.38,,5.12,1.96,1.68
2023-03-11 23:32:00,3.48,,2.16,6.18,13.3,3.10,2.70,2.46,52.2,5.10,1.96,
2023-03-11 23:34:00,3.16,1.54,,5.80,8.20,2.62,2.86,2.38,,5.02,1.98,1.66
2023-03-11 23:36:00,3.22,1.54,,6.16,8.44,2.48,2.80,2.38,,5.04,1.96,1.66
2023-03-11 23:38:00,3.36,2.04,3.38,6.30,8.58,2.88,2.74,2.40,,5.06,1.92,
2023-03-11 23:40:00,3.22,1.68,,5.98,8.32,3.08,2.78,2.28,,5.02,1.94,1.66
2023-03-11 23:42:00,3.44,,2.20,5.96,13.5,2.74,2.78,2.44,69.6,5.02,1.96,
2023-03-11 23:44:00,3.22,1.54,,5.94,7.74,2.62,2.74,2.20,,5.12,1.96,1.68
2023-03-11 23:46:00,3.22,1.54,,6.08,7.90,2.74,2.56,2.42,,5.10,1.98,1.66
2023-03-11 23:48:00,3.40,2.04,3.04,6.06,8.26,3.10,2.74,2.44,,5.08,1.94,
2023-03-11 23:50:00,3.14,1.90,1.70,6.06,8.24,2.88,2.68,2.30,,5.10,1.94,
2023-03-11 23:52:00,3.44,,1.84,6,13.3,3.20,2.76,2.40,87.0,5.08,1.94,
2023-03-11 23:54:00,3.16,1.54,,5.96,8.04,2.94,2.74,2.42,,5.08,1.88,1.64
2023-03-11 23:56:00,3.16,1.54,,6.10,7.90,3.06,2.64,2.32,,5.08,1.90,1.64
2023-03-11 23:58:00,3.22,2.04,3.36,6.14,7.94,2.76,2.68,2.26,,5.02,1.94,
2023-03-12 00:00:00,3.38,1.68,,6.18,8.56,2.92,2.74,2.18,,5.06,2,1.66
2023-03-12 00:02:00,3.42,,2.14,5.92,13.1,3.30,2.74,2.30,98.5,5.06,1.82,
2023-03-12 00:04:00,3.28,1.54,,5.98,7.98,2.86,2.66,2.28,,5.10,1.88,1.66
2023-03-12 00:06:00,3.32,1.54,,5.98,8.30,2.80,2.60,2.46,,5.06,1.92,1.66
2023-03-12 00:08:00,3.28,2.04,3.38,6.08,8.46,2.60,2.62,2.36,,4.94,1.94,
2023-03-12 00:10:00,3.34,1.68,,5.82,8.30,2.82,2.62,2.18,,5.04,1.92,1.76
2023-03-12 00:12:00,3.46,,,5.94,9.08,3.26,2.78,2.34,99.8,5.04,2,1.64
2023-03-12 00:14:00,3.10,1.54,,5.90,8.28,2.70,2.68,2.24,,4.94,1.96,1.66
2023-03-12 00:16:00,3.08,1.54,,6.04,8.20,2.82,2.68,2.46,,5.12,1.86,1.64
2023-03-12 00:18:00,3.30,2.04,3.02,6.00,7.98,3.02,2.72,2.24,,5.04,1.88,
2023-03-12 00:20:00,3.12,1.68,,5.94,7.84,2.88,2.78,2.38,,5,1.90,1.64
2023-03-12 00:22:00,3.50,,,5.94,7.68,3,2.66,2.40,94.2,4.98,2.02,1.64
2023-03-12 00:24:00,3.06,1.54,,6,7.58,2.86,2.66,2.22,,4.92,1.82,1.64
2023-03-12 00:26:00,3.20,1.54,,5.90,7.64,2.86,2.62,2.28,,5.10,1.94,1.66
2023-03-12 00:28:00,3.14,2.28,3.84,5.90,7.98,2.28,2.70,2.34,,5.02,1.82,
2023-03-12 00:30:00,3.18,1.74,,6.10,7.76,2.80,2.76,2.24,,5.04,1.96,1.66
2023-03-12 00:32:00,3.50,,,6.26,8.16,3.22,2.68,2.22,78.1,5.02,1.94,1.66
2023-03-12 00:34:00,3.32,1.54,,5.84,7.32,2.92,2.70,2.40,,4.96,1.90,1.64
2023-03-12 00:36:00,3.16,1.54,,5.84,7.86,2.58,2.72,2.40,,5.04,1.86,1.66
2023-03-12 00:38:00,3.30,2.04,3.38,5.98,7.50,2.82,2.60,2.36,,5,1.86,
2023-03-12 00:40:00,3.06,1.68,,6.06,7.60,2.74,2.70,2.20,,5.12,1.96,1.66
2023-03-12 00:42:00,3.14,,,6.04,7.88,3.20,2.72,2.32,61.2,5.06,1.92,1.64
2023-03-12 00:44:00,3.16,1.54,,5.92,7.80,2.90,2.68,2.34,,5.04,1.92,1.64
2023-03-12 00:46:00,3.02,1.54,,5.88,7.46,2.84,2.76,2.30,,5,1.72,1.60
2023-03-12 00:48:00,3.18,2.04,2.96,6.20,7.96,2.68,2.76,2.28,,5.04,1.94,
2023-03-12 00:50:00,3.10,1.90,1.68,6,6.98,2.72,2.70,2.16,,5,1.90,
2023-03-12 00:52:00,3.22,,,6.18,7.60,2.94,2.70,2.26,44.4,5,1.88,1.66
2023-03-12 00:54:00,3.06,1.54,,6,8.18,2.70,2.62,2.02,,5.04,1.90,1.66
2023-03-12 00:56:00,3.20,1.54,,5.92,7.62,2.98,2.74,2.02,,5.06,1.78,1.58
2023-03-12 00:58:00,3.08,2.04,3.10,5.86,7.66,2.66,2.64,2.20,,4.94,1.88,
2023-03-12 01:00:00,3.20,1.68,,5.78,7.74,2.92,2.64,2.16,,4.98,1.88,1.66
2023-03-12 01:02:00,3.42,,,6.14,7.84,2.94,2.68,2.10,25.4,5.06,1.92,1.74
2023-03-12 01:04:00,3.10,1.54,,5.98,7.76,2.72,2.64,2.30,,4.98,1.62,1.60
2023-03-12 01:06:00,2.94,1.54,,6.10,7.60,3.12,2.66,2.40,,5.06,1.84,1.66
2023-03-12 01:08:00,3.10,2.04,3.38,5.92,7.78,2.68,2.74,2.24,,4.96,1.86,
2023-03-12 01:10:00,2.98,1.68,,5.86,7.48,2.72,2.68,2.32,,5.02,1.96,1.62
2023-03-12 01:12:00,3.28,,,6.40,7.32,2.84,2.84,2.26,8.56,5.02,1.92,1.64
2023-03-12 01:14:00,2.98,1.54,,5.70,7.90,2.76,2.74,2.30,,4.94,1.88,1.66
2023-03-12 01:16:00,2.90,1.54,,5.74,7.44,2.70,2.64,2.24,,5.04,1.92,1.66
2023-03-12 01:18:00,3.02,2.04,3.02,5.96,7.64,2.70,2.62,1.96,,5.10,1.88,
2023-03-12 01:20:00,3,1.68,,5.94,6.96,2.74,2.76,2.12,,5,1.84,1.64
2023-03-12 01:22:00,3.28,1.54,,6.10,7.56,2.40,2.72,2.26,,4.98,1.92,1.64
2023-03-12 01:24:00,2.94,1.54,,6,7.66,2.46,2.70,2.12,,4.98,1.92,1.66
