"Time","ICMPv4","TCP","UDP"
2023-03-12 03:06:00,0.180,45.6,0.400
2023-03-12 03:08:00,0.180,45.0,3.04
2023-03-12 03:10:00,0.180,45.2,0.440
2023-03-12 03:12:00,0.180,45.4,0.0800
2023-03-12 03:14:00,0.180,150,2.20
2023-03-12 03:16:00,0.180,43.9,0.0800
2023-03-12 03:18:00,0.180,45.3,3.40
2023-03-12 03:20:00,0.180,44.7,0.0800
2023-03-12 03:22:00,0.180,45.8,0.440
2023-03-12 03:24:00,0.180,145,0.960
2023-03-12 03:26:00,0.180,45.3,0.440
2023-03-12 03:28:00,0.180,45.5,4.32
2023-03-12 03:30:00,0.180,44.6,0.160
2023-03-12 03:32:00,0.180,45.1,0.380
2023-03-12 03:34:00,0.180,131,0.0400
2023-03-12 03:36:00,0.180,44.1,0.400
2023-03-12 03:38:00,0.180,44.5,3
2023-03-12 03:40:00,0.180,44.7,0.420
2023-03-12 03:42:00,0.180,44.0,0.0800
2023-03-12 03:44:00,0.180,114,0.420
2023-03-12 03:46:00,0.180,44.3,0.0800
2023-03-12 03:48:00,0.180,45.4,3.40
2023-03-12 03:50:00,0.180,44.2,1.58
2023-03-12 03:52:00,0.180,44.3,0.440
2023-03-12 03:54:00,0.180,94.4,0.440
2023-03-12 03:56:00,0.180,44.1,0.200
2023-03-12 03:58:00,0.180,44.6,3.34
2023-03-12 04:00:00,0.180,44.3,0.0400
2023-03-12 04:02:00,0.180,43.9,0.400
2023-03-12 04:04:00,0.180,75.2,0.0400
2023-03-12 04:06:00,0.180,44.8,0.380
2023-03-12 04:08:00,0.180,44.2,2.98
2023-03-12 04:10:00,0.180,43.9,0.420
2023-03-12 04:12:00,0.180,43.8,0.0800
2023-03-12 04:14:00,0.180,59.0,0.440
2023-03-12 04:16:00,0.180,44.4,0.300
2023-03-12 04:18:00,0.180,43.7,3.14
2023-03-12 04:20:00,0.180,44.2,0.420
2023-03-12 04:22:00,0.180,43.4,0.0800
2023-03-12 04:24:00,0.180,44.2,0.440
2023-03-12 04:26:00,0.180,43.3,0.0800
2023-03-12 04:28:00,0.180,45.2,3.80
2023-03-12 04:30:00,0.180,44.0,0.0400
2023-03-12 04:32:00,0.180,44.1,0.400
2023-03-12 04:34:00,0.180,42.8,0.260
2023-03-12 04:36:00,0.180,43.7,0.400
2023-03-12 04:38:00,0.180,45.0,3.36
2023-03-12 04:40:00,0.180,43.7,0.200
2023-03-12 04:42:00,0.180,43.1,0.440
2023-03-12 04:44:00,0.180,42.7,0.0800
2023-03-12 04:46:00,0.180,43.2,0.420
2023-03-12 04:48:00,0.180,44.7,3.04
2023-03-12 04:50:00,0.180,43.9,1.70
2023-03-12 04:52:00,0.180,43.3,0.0800
2023-03-12 04:54:00,0.180,43.9,0.440
2023-03-12 04:56:00,0.180,43.8,0.0800
2023-03-12 04:58:00,0.180,48.0,3.40
2023-03-12 05:00:00,0.180,46.8,0.0400
2023-03-12 05:02:00,0.180,46.8,0.400
2023-03-12 05:04:00,0.180,46.9,0.280
2023-03-12 05:06:00,0.180,50.3,1.06
2023-03-12 05:08:00,0.180,47.7,3.36
2023-03-12 05:10:00,0.180,46.6,0.200
2023-03-12 05:12:00,0.180,46.7,0.440
2023-03-12 05:14:00,0.180,46.0,0.0800
2023-03-12 05:16:00,0.180,53.7,1.32
2023-03-12 05:18:00,0.180,46.8,3.04
2023-03-12 05:20:00,0.180,46.0,0.440
2023-03-12 05:22:00,0.180,46.5,0.0800
2023-03-12 05:24:00,0.180,46.7,0.440
2023-03-12 05:26:00,0.180,68.7,1.84
2023-03-12 05:28:00,0.180,47.1,3.86
2023-03-12 05:30:00,0.180,46.5,0.280
2023-03-12 05:32:00,0.180,45.8,0.160
2023-03-12 05:34:00,0.180,46.5,0.400
2023-03-12 05:36:00,0.180,86.4,1.80
2023-03-12 05:38:00,0.180,46.9,3.34
2023-03-12 05:40:00,0.180,47.7,0.0800
2023-03-12 05:42:00,0.180,47.9,0.420
2023-03-12 05:44:00,0.180,47.7,0.0800
2023-03-12 05:46:00,0.180,108,2.16
2023-03-12 05:48:00,0.180,47.7,3.04
2023-03-12 05:50:00,0.180,47.8,1.68
2023-03-12 05:52:00,0.180,47.4,0.320
2023-03-12 05:54:00,0.180,47.6,0.440
2023-03-12 05:56:00,0.180,125,2.20
2023-03-12 05:58:00,0.180,48.1,3.16
2023-03-12 06:00:00,0.180,47.5,0.400
2023-03-12 06:02:00,0.180,47.4,0.0400
2023-03-12 06:04:00,0.180,47.2,0.400
2023-03-12 06:06:00,0.180,142,1.80
2023-03-12 06:08:00,0.180,47.8,3.34
2023-03-12 06:10:00,0.180,47.2,0.0800
2023-03-12 06:12:00,0.180,47.5,0.440
2023-03-12 06:14:00,0.180,46.6,0.0800
2023-03-12 06:16:00,0.180,153,2.20
2023-03-12 06:18:00,0.180,47.7,3.28
2023-03-12 06:20:00,0.180,46.3,0.440
2023-03-12 06:22:00,0.180,47.8,0.420
2023-03-12 06:24:00,0.180,46.6,0.200
2023-03-12 06:26:00,0.180,148,1.32
2023-03-12 06:28:00,0.180,47.1,3.48
2023-03-12 06:30:00,0.180,47.1,0.400
2023-03-12 06:32:00,0.180,46.8,0.0400
2023-03-12 06:34:00,0.180,46.7,0.400
2023-03-12 06:36:00,0.180,138,0.0400
2023-03-12 06:38:00,0.180,47.2,3.34
2023-03-12 06:40:00,0.180,46.8,0.280
2023-03-12 06:42:00,0.180,46.7,0.440
2023-03-12 06:44:00,0.180,46.7,0.320
2023-03-12 06:46:00,0.180,119,0.200
2023-03-12 06:48:00,0.180,47.0,3.38
2023-03-12 06:50:00,0.180,46.6,1.46
2023-03-12 06:52:00,0.180,46.1,0.440
2023-03-12 06:54:00,0.180,46.7,0.0800
2023-03-12 06:56:00,0.180,100,0.440
2023-03-12 06:58:00,0.180,47.4,3.02
2023-03-12 07:00:00,0.180,46.5,0.380
2023-03-12 07:02:00,0.180,46.0,0.0400
2023-03-12 07:04:00,0.180,46.4,0.400
2023-03-12 07:06:00,0.180,82.6,0.260
2023-03-12 07:08:00,0.180,47.1,3.36
2023-03-12 07:10:00,0.180,46.9,0.280
2023-03-12 07:12:00,0.180,46.8,0.440
2023-03-12 07:14:00,0.180,45.8,0.440
2023-03-12 07:16:00,0.180,64.5,0.200
2023-03-12 07:18:00,0.180,46.4,3.40
2023-03-12 07:20:00,0.180,45.1,0.0800
2023-03-12 07:22:00,0.180,46.4,0.440
2023-03-12 07:24:00,0.180,44.8,0.0800
2023-03-12 07:26:00,0.180,47.2,0.440
2023-03-12 07:28:00,0.180,46.1,4.72
2023-03-12 07:30:00,0.180,45.7,0.440
2023-03-12 07:32:00,0.180,45.9,0.0400
2023-03-12 07:34:00,0.180,45.1,0.380
2023-03-12 07:36:00,0.180,45.4,0.280
2023-03-12 07:38:00,0.180,45.9,3.32
2023-03-12 07:40:00,0.180,45.9,0.400
2023-03-12 07:42:00,0.180,45.1,0.200
2023-03-12 07:44:00,0.180,45.1,0.420
2023-03-12 07:46:00,0.180,44.8,0.0800
2023-03-12 07:48:00,0.180,46.5,4.08
2023-03-12 07:50:00,0.180,45.8,1.36
2023-03-12 07:52:00,0.180,45.1,0.440
2023-03-12 07:54:00,0.180,45.1,0.0800
2023-03-12 07:56:00,0.180,45.0,0.420
2023-03-12 07:58:00,0.180,44.8,3.26
2023-03-12 08:00:00,0.180,45.1,0.440
2023-03-12 08:02:00,0.180,44.9,0.280
2023-03-12 08:04:00,0.180,44.6,0.160
2023-03-12 08:06:00,0.180,44.6,0.400
2023-03-12 08:08:00,0.180,47.7,3.52
2023-03-12 08:10:00,0.180,45.1,0.400
2023-03-12 08:12:00,0.180,44.9,0.0800
2023-03-12 08:14:00,0.180,45.1,0.440
2023-03-12 08:16:00,0.180,45.0,0.0800
2023-03-12 08:18:00,0.180,50.7,4.28
2023-03-12 08:20:00,0.180,43.4,0.0800
2023-03-12 08:22:00,0.180,45.5,0.440
2023-03-12 08:24:00,0.180,45.0,0.320
2023-03-12 08:26:00,0.180,44.0,0.440
2023-03-12 08:28:00,0.180,68.6,5.56
2023-03-12 08:30:00,0.180,44.3,0.0800
2023-03-12 08:32:00,0.180,44.7,0.400
2023-03-12 08:34:00,0.180,44.1,0.0400
2023-03-12 08:36:00,0.180,44.6,0.400
2023-03-12 08:38:00,0.180,86.1,4.76
2023-03-12 08:40:00,0.180,44.6,0.340
2023-03-12 08:42:00,0.180,45.0,0.0800
2023-03-12 08:44:00,0.180,44.7,0.420
2023-03-12 08:46:00,0.180,44.4,0.320
2023-03-12 08:48:00,0.180,102,5.14
2023-03-12 08:50:00,0.180,43.8,1.72
2023-03-12 08:52:00,0.180,46.4,0.200
2023-03-12 08:54:00,0.180,46.6,0.440
2023-03-12 08:56:00,0.180,45.4,0.200
2023-03-12 08:58:00,0.180,123,5.16
2023-03-12 09:00:00,0.180,45.9,0.0800
2023-03-12 09:02:00,0.180,46.6,0.400
2023-03-12 09:04:00,0.180,45.8,0.0400
2023-03-12 09:06:00,0.180,45.8,0.400
2023-03-12 09:08:00,0.180,144,4.76
2023-03-12 09:10:00,0.180,46.2,0.400
2023-03-12 09:12:00,0.180,45.4,0.280
2023-03-12 09:14:00,0.180,45.3,0.400
2023-03-12 09:16:00,0.180,46.2,0.440
2023-03-12 09:18:00,0.180,151,4.92
2023-03-12 09:20:00,0.180,45.1,0.440
2023-03-12 09:22:00,0.180,45.7,0.0800
2023-03-12 09:24:00,0.180,45.3,0.440
2023-03-12 09:26:00,0.180,44.9,0.0800
2023-03-12 09:28:00,0.180,147,4.74
2023-03-12 09:30:00,0.180,45.1,0.0800
2023-03-12 09:32:00,0.180,45.9,0.380
2023-03-12 09:34:00,0.180,45.4,0.280
2023-03-12 09:36:00,0.180,45.2,0.380
2023-03-12 09:38:00,0.180,138,3.24
2023-03-12 09:40:00,0.180,45.2,0.400
2023-03-12 09:42:00,0.180,45.6,0.400
2023-03-12 09:44:00,0.180,44.6,0.200
2023-03-12 09:46:00,0.180,45.1,0.440
2023-03-12 09:48:00,0.180,120,2.98
2023-03-12 09:50:00,0.180,45.7,1.72
2023-03-12 09:52:00,0.180,45.5,0.0800
2023-03-12 09:54:00,0.180,44.8,0.440
2023-03-12 09:56:00,0.180,44.5,0.0800
2023-03-12 09:58:00,0.180,103,3.38
2023-03-12 10:00:00,0.180,44.9,0.320
2023-03-12 10:02:00,0.180,45.5,0.380
2023-03-12 10:04:00,0.180,45.3,0.400
2023-03-12 10:06:00,0.180,44.8,0.160
2023-03-12 10:08:00,0.180,85.4,3.36
2023-03-12 10:10:00,0.180,44.4,0.0400
2023-03-12 10:12:00,0.180,44.7,0.400
2023-03-12 10:14:00,0.180,43.9,0.0800
2023-03-12 10:16:00,0.180,44.6,0.400
2023-03-12 10:18:00,0.180,66.0,3.02
2023-03-12 10:20:00,0.180,45.3,0.440
2023-03-12 10:22:00,0.180,44.6,0.0800
2023-03-12 10:24:00,0.180,44.9,0.440
2023-03-12 10:26:00,0.180,43.6,0.300
2023-03-12 10:28:00,0.180,48.7,3.84
2023-03-12 10:30:00,0.180,44.8,0.420
2023-03-12 10:32:00,0.180,44.7,0.200
2023-03-12 10:34:00,0.180,44.0,0.400
2023-03-12 10:36:00,0.180,44.5,0.0400
2023-03-12 10:38:00,0.180,44.9,3.36
2023-03-12 10:40:00,0.180,43.7,0.0400
2023-03-12 10:42:00,0.180,43.9,0.400
2023-03-12 10:44:00,0.180,43.8,0.0800
2023-03-12 10:46:00,0.180,44.3,0.440
2023-03-12 10:48:00,0.180,44.2,3.26
2023-03-12 10:50:00,0.180,44.4,1.68
2023-03-12 10:52:00,0.180,43.7,0.320
2023-03-12 10:54:00,0.180,43.6,0.440
2023-03-12 10:56:00,0.180,43.6,0.440
2023-03-12 10:58:00,0.180,44.1,3.16
2023-03-12 11:00:00,0.180,44.5,0.420
2023-03-12 11:02:00,0.180,44.1,0.0800
2023-03-12 11:04:00,0.180,43.5,0.380
2023-03-12 11:06:00,0.180,43.6,0.0400
2023-03-12 11:08:00,0.180,44.8,3.30
2023-03-12 11:10:00,0.180,43.7,0.0400
2023-03-12 11:12:00,0.180,44.0,0.400
2023-03-12 11:14:00,0.180,42.6,0.0800
2023-03-12 11:16:00,0.180,43.0,0.440
2023-03-12 11:18:00,0.180,44.1,3.24
2023-03-12 11:20:00,0.180,47.0,1.32
2023-03-12 11:22:00,0.180,44.1,0.440
2023-03-12 11:24:00,0.180,43.4,0.200
2023-03-12 11:26:00,0.180,43.7,0.440
2023-03-12 11:28:00,0.180,43.7,3.52
2023-03-12 11:30:00,0.180,58.2,2.20
2023-03-12 11:32:00,0.180,42.8,0.0800
2023-03-12 11:34:00,0.180,44.0,0.380
2023-03-12 11:36:00,0.180,42.9,0.0400
2023-03-12 11:38:00,0.180,44.0,3.34
2023-03-12 11:40:00,0.180,76.2,2.04
2023-03-12 11:42:00,0.180,43.4,0.160
2023-03-12 11:44:00,0.180,43.5,0.420
2023-03-12 11:46:00,0.180,42.8,0.0800
2023-03-12 11:48:00,0.180,43.3,3.40
2023-03-12 11:50:00,0.180,91.2,3.10
2023-03-12 11:52:00,0.180,44.0,0.440
2023-03-12 11:54:00,0.180,43.4,0.0800
2023-03-12 11:56:00,0.180,42.8,0.440
2023-03-12 11:58:00,0.180,42.6,3.02
2023-03-12 12:00:00,0.180,107,2.16
2023-03-12 12:02:00,0.180,43.0,0.320
2023-03-12 12:04:00,0.180,43.3,0.400
2023-03-12 12:06:00,0.180,44.4,0.400
2023-03-12 12:08:00,0.180,44.7,3.12
2023-03-12 12:10:00,0.180,135,2.16
2023-03-12 12:12:00,0.180,48.3,0.0400
2023-03-12 12:14:00,0.180,48.1,0.400
2023-03-12 12:16:00,0.180,47.7,0.0800
2023-03-12 12:18:00,0.180,48.7,3.32
2023-03-12 12:20:00,0.180,152,1.84
2023-03-12 12:22:00,0.180,48.7,0.440
2023-03-12 12:24:00,0.180,47.6,0.320
2023-03-12 12:26:00,0.180,48.3,0.440
2023-03-12 12:28:00,0.180,48.9,3.76
2023-03-12 12:30:00,0.180,154,2.20
2023-03-12 12:32:00,0.180,48.5,0.440
2023-03-12 12:34:00,0.180,47.2,0.0400
2023-03-12 12:36:00,0.180,47.5,0.400
2023-03-12 12:38:00,0.180,48.0,3
2023-03-12 12:40:00,0.180,149,1.28
2023-03-12 12:42:00,0.180,47.6,0.0400
2023-03-12 12:44:00,0.180,47.9,0.400
2023-03-12 12:46:00,0.180,47.2,0.0800
2023-03-12 12:48:00,0.180,48.4,3.40
2023-03-12 12:50:00,0.180,134,1.58
2023-03-12 12:52:00,0.180,47.4,0.440
2023-03-12 12:54:00,0.180,47.3,0.320
2023-03-12 12:56:00,0.180,46.9,0.440
2023-03-12 12:58:00,0.180,47.5,3.40
2023-03-12 13:00:00,0.180,115,0.200
2023-03-12 13:02:00,0.180,47.9,0.440
2023-03-12 13:04:00,0.180,47.2,0.0800
2023-03-12 13:06:00,0.180,47.6,0.400
2023-03-12 13:08:00,0.180,46.9,3
2023-03-12 13:10:00,0.180,97.7,0.400
2023-03-12 13:12:00,0.180,47.0,0.0400
2023-03-12 13:14:00,0.180,47.3,0.400
2023-03-12 13:16:00,0.180,46.2,0.0800
2023-03-12 13:18:00,0.180,47.3,3.40
2023-03-12 13:20:00,0.180,80.4,0.320
2023-03-12 13:22:00,0.180,47.3,0.200
2023-03-12 13:24:00,0.180,47.0,0.440
2023-03-12 13:26:00,0.180,45.8,0.0800
2023-03-12 13:28:00,0.180,47.7,4.36
2023-03-12 13:30:00,0.180,61.5,0.0800
2023-03-12 13:32:00,0.180,47.3,0.440
2023-03-12 13:34:00,0.180,46.8,0.0800
2023-03-12 13:36:00,0.180,46.1,0.380
2023-03-12 13:38:00,0.180,46.3,3
2023-03-12 13:40:00,0.180,46.1,0.400
2023-03-12 13:42:00,0.180,47.1,0.280
2023-03-12 13:44:00,0.180,46.7,0.400
2023-03-12 13:46:00,0.180,45.8,0.440
2023-03-12 13:48:00,0.180,46.0,3.16
2023-03-12 13:50:00,0.180,47.0,1.70
2023-03-12 13:52:00,0.180,45.8,0.0800
2023-03-12 13:54:00,0.180,46.1,0.420
2023-03-12 13:56:00,0.180,45.5,0.0800
2023-03-12 13:58:00,0.180,47.1,3.36
2023-03-12 14:00:00,0.180,45.8,0.0800
2023-03-12 14:02:00,0.180,46.0,0.440
2023-03-12 14:04:00,0.180,45.3,0.0800
2023-03-12 14:06:00,0.180,45.5,0.400
2023-03-12 14:08:00,0.180,46.7,3.24
2023-03-12 14:10:00,0.180,45.6,0.160
2023-03-12 14:12:00,0.180,46.0,0.400
2023-03-12 14:14:00,0.180,45.5,0.160
2023-03-12 14:16:00,0.180,45.5,0.440
2023-03-12 14:18:00,0.180,45.8,3.04
2023-03-12 14:20:00,0.180,45.5,0.440
2023-03-12 14:22:00,0.180,46.8,0.200
2023-03-12 14:24:00,0.180,45.2,0.440
2023-03-12 14:26:00,0.180,44.9,0.0800
2023-03-12 14:28:00,0.180,46.6,3.88
2023-03-12 14:30:00,0.180,45.0,0.320

