"Time","Read (sda)","Write (sda)"
2023-03-12 08:14:00,0,120400
2023-03-12 08:16:00,0,119990
2023-03-12 08:18:00,0,55712
2023-03-12 08:20:00,0,121902
2023-03-12 08:22:00,0,52071
2023-03-12 08:24:00,0,119353
2023-03-12 08:26:00,0,117897
2023-03-12 08:28:00,0,54591
2023-03-12 08:30:00,0,122280
2023-03-12 08:32:00,0,52025
2023-03-12 08:34:00,0,118056
2023-03-12 08:36:00,0,119012
2023-03-12 08:38:00,0,51246
2023-03-12 08:40:00,0,120545
2023-03-12 08:42:00,0,52081
2023-03-12 08:44:00,0,117851
2023-03-12 08:46:00,0,118907
2023-03-12 08:48:00,0,50870
2023-03-12 08:50:00,0,120491
2023-03-12 08:52:00,0,50842
2023-03-12 08:54:00,0,118852
2023-03-12 08:56:00,0,118306
2023-03-12 08:58:00,0,48623
2023-03-12 09:00:00,0,120741
2023-03-12 09:02:00,0,190714
2023-03-12 09:04:00,0,184730
2023-03-12 09:06:00,0,136124
2023-03-12 09:08:00,0,51616
2023-03-12 09:10:00,0,119512
2023-03-12 09:12:00,0,51479
2023-03-12 09:14:00,0,116668
2023-03-12 09:16:00,0,118283
2023-03-12 09:18:00,0,52532
2023-03-12 09:20:00,0,121424
2023-03-12 09:22:00,0,51831
2023-03-12 09:24:00,0,119194
2023-03-12 09:26:00,0,118215
2023-03-12 09:28:00,0,50472
2023-03-12 09:30:00,0,119230
2023-03-12 09:32:00,0,50290
2023-03-12 09:34:00,0,117058
2023-03-12 09:36:00,0,117637
2023-03-12 09:38:00,0,50153
2023-03-12 09:40:00,0,119661
2023-03-12 09:42:00,0,51337
2023-03-12 09:44:00,0,119103
2023-03-12 09:46:00,0,121993
2023-03-12 09:48:00,0,50768
2023-03-12 09:50:00,0,120309
2023-03-12 09:52:00,0,51928
2023-03-12 09:54:00,0,119023
2023-03-12 09:56:00,0,119230
2023-03-12 09:58:00,0,51240
2023-03-12 10:00:00,0,119589
2023-03-12 10:02:00,0,379449
2023-03-12 10:04:00,0,122834
2023-03-12 10:06:00,0,117419
2023-03-12 10:08:00,0,51564
2023-03-12 10:10:00,0,118850
