"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05f9280b1f7d)","Transmit Total (lxc0ba74fa7007d)","Transmit Total (lxc25abdb9518a6)","Transmit Total (lxc2e15697085ba)","Transmit Total (lxc351b734952bf)","Transmit Total (lxc439d18cf1dfb)","Transmit Total (lxc455426f94f9c)","Transmit Total (lxc479ad4d1b42f)","Transmit Total (lxc48fb769fcb98)","Transmit Total (lxc51649e01d43c)","Transmit Total (lxc6652d1a74bef)","Transmit Total (lxc71c73856a325)","Transmit Total (lxc75487fceda84)","Transmit Total (lxc7de18daac863)","Transmit Total (lxc943bedc4eaa3)","Transmit Total (lxc958e3c40dcda)","Transmit Total (lxc9b6e428e64f8)","Transmit Total (lxc9c44d2cefee9)","Transmit Total (lxc_health)","Transmit Total (lxcf05a48dbfe36)","Transmit Total (lxcf1111066d3f9)","Transmit Total (lxcf6a76edb12f4)","Transmit Total (lxcfd79045a9c86)","Transmit Total (lxcffe99ab4c80b)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05f9280b1f7d)","Receive Total (lxc0ba74fa7007d)","Receive Total (lxc25abdb9518a6)","Receive Total (lxc2e15697085ba)","Receive Total (lxc351b734952bf)","Receive Total (lxc439d18cf1dfb)","Receive Total (lxc455426f94f9c)","Receive Total (lxc479ad4d1b42f)","Receive Total (lxc48fb769fcb98)","Receive Total (lxc51649e01d43c)","Receive Total (lxc6652d1a74bef)","Receive Total (lxc71c73856a325)","Receive Total (lxc75487fceda84)","Receive Total (lxc7de18daac863)","Receive Total (lxc943bedc4eaa3)","Receive Total (lxc958e3c40dcda)","Receive Total (lxc9b6e428e64f8)","Receive Total (lxc9c44d2cefee9)","Receive Total (lxc_health)","Receive Total (lxcf05a48dbfe36)","Receive Total (lxcf1111066d3f9)","Receive Total (lxcf6a76edb12f4)","Receive Total (lxcfd79045a9c86)","Receive Total (lxcffe99ab4c80b)"
2023-03-11 10:42:00,0,70.7,21080,48277,0,4.27,66.4,296,2551,0,109,0,1686,0,0,66.1,3.43,0,112,1453,110,38267,19,32.1,0,1705,0,111,13530,70.7,0,16494,47070,0,4.13,41.4,446,1264,0,19,0,157,0,0,40.6,3.57,0,19,15533,19,18253,38.5,26.0,0,182,0,26.3,2929
2023-03-11 10:44:00,0,69.3,24402,77204,0,4.27,66.1,501,2551,41.6,110,0.389,1795,62,0,66.4,3.90,0,119,1645,116,38343,376,31.6,0,1832,0,118,13212,69.3,0,39580,75150,0,4.13,41,595,1264,30.6,19,0,158,156,0,41,4.03,0,20.0,15619,20.0,18687,669,25.5,0,199,0,27.7,3608
2023-03-11 10:46:00,0,70.0,22803,66246,0,4.27,66.8,500,2550,41.6,120,0.389,1813,62,0,66.8,4.13,0,123,1646,121,38330,376,31.6,0,1832,0,123,16466,70.0,0,30859,68323,0,4.13,41.4,596,1268,30.6,20.9,0,168,156,0,41,4.27,0,20.9,15626,20.9,17919,669,25.5,0,188,0,29.0,3729
2023-03-11 10:48:00,0,70.4,21226,48652,0,4.27,66.8,295,2551,0,126,0,1754,0,0,66.4,4.13,0,130,1599,127,38341,19,32.1,0,1775,0,129,10947,70.4,0,16489,44632,0,4.13,41.4,447,1264,0,21.9,0.389,157,0,0,40.6,4.27,0,21.9,15613,21.9,18502,38.5,26.0,0,179,0,30.3,3151
2023-03-11 10:50:00,0,70.3,19782,48117,0,4.26,66.7,296,2578,0.600,137,0,1893,0,0,66.7,4.13,0,141,1721,138,38312,19.0,32.3,0,1961,0,140,15498,70.3,0,16509,49976,0,4.13,41.3,447,1276,0.600,23.7,0.389,166,0,0,41.3,4.26,0,23.7,15627,23.7,17033,38.5,26.2,0,212,0,32.9,4031
2023-03-11 10:52:00,0,69.6,20860,48853,0,4.27,66.4,296,2550,0,121,0,1807,0,0,66.1,4.13,0,130,1635,127,38356,19,32.3,0,1877,0,129,14701,69.6,0,16504,48897,0,4.13,41.4,448,1263,0,20.9,0,167,0,0,41,4.27,0,21.9,15631,21.9,18088,38.5,26.2,0,205,0,30.3,3615
2023-03-11 10:54:00,0,69.6,23613,76084,0,4.73,66.4,501,2552,42.7,115,0,1743,62,0,65.7,4.13,0,119,1534,116,38289,383,32.3,0,1762,0,118,11186,69.6,0,39608,72929,0,4.60,41.4,596,1265,30.6,20.0,0,165,156,0.389,41,4.27,0.389,20.0,15564,20.0,17812,669,26.2,0,202,0,27.7,3255
2023-03-11 10:56:00,0,70.4,23919,72079,0,4.97,66.5,501,2553,42.8,126,0,1812,62.0,0,66.1,4.14,0,124,1512,122,38247,383,32.4,0,1842,0,123,14889,70.4,0,35220,71943,0,4.84,41.4,596,1265,30.6,21.9,0,186,156,0.389,40.7,4.27,0.389,20.9,15494,20.9,18478,669,26.2,0,204,0,29.0,3666
2023-03-11 10:58:00,0,69.6,27197,55195,0,4.50,66.4,296,2550,0,132,0,1763,0.389,0,65.7,3.90,0,135,1608,133,38410,19.0,32.3,0,1771,0.389,134,11013,69.6,0,16524,44805,0,4.76,41.4,446,1262,0,23.2,0,165,0,0,40.3,4.03,0,23.2,15630,22.8,24487,38.5,26.2,0,175,0,31.6,3215
2023-03-11 11:00:00,0,69.3,20980,49489,0,4.03,66.4,296,2583,0.600,126,0,1890,0,0,66.4,3.43,0,130,1721,126,38361,19.4,32.3,0,1908,0,129,17163,69.3,0,16511,51686,0,3.90,41.4,447,1282,0.600,21.8,0,166,0,0,41.0,3.57,0,21.8,15637,21.8,18247,38.5,26.2,0,197,0.389,30.3,4071
2023-03-11 11:02:00,0,70.7,29584,58249,0,4.27,66.1,296,2551,0,121,0,1825,0,0,66.0,3.43,0.389,124,1656,122,38429,19.0,32.3,0,1859,0,123,14793,70.7,0,16557,49182,0,4.13,40.6,447,1264,0,20.9,0,167,0,0,40.6,3.57,0,20.9,15627,20.9,26877,38.5,26.2,0.389,203,0,29.0,3594
2023-03-11 11:04:00,0,69.6,23144,75723,0,4.27,66.4,502,2550,40.9,120,0,1769,62.0,0.389,66.0,4.29,0,118,1613,116,38338,379,32.3,0,1814,0,117,11169,69.6,0,39723,73221,0,4.13,41.0,595,1262,30.6,20.9,0,149,157,0,40.6,4.03,0,19.9,15639,19.9,17406,669,26.2,0,191,0,27.6,3259
2023-03-11 11:06:00,0,70,31167,84878,0,4.27,66.1,502,2548,41.3,115,0,1806,62,0,65.7,4.13,0,119,1604,116,38394,379,32.3,0,1834,0,118,14860,70,0,39803,77641,0,4.13,40.6,595,1261,31.0,25.2,0,180,157,0,41,4.27,0,24.9,15579,25.2,25409,669,26.2,0,190,0,33.1,3718
2023-03-11 11:08:00,0,70,20406,47576,0,4.50,66.4,295,2568,0,125,0,1695,0,0,66.0,4.13,0,124,1448,121,38302,19,32.3,0,1705,0,123,10470,70,0,16485,44087,0,4.37,41,447,1271,0,27.1,0,176,0,0,41.4,4.27,0,20.9,15566,26.2,17565,38.5,26.2,0,174,0,29.0,2853
2023-03-11 11:10:00,0,70,24020,52604,0,4.97,66.1,295,2552,0.600,121,0,1856,0,0,66.0,4.13,0,130,1712,127,38428,19,32.3,0,1885,0,129,15398,70,0,16545,49961,0,4.83,40.6,447,1266,0.600,20.9,0,166,0,0,41.0,4.27,0,21.9,15679,21.9,21286,38.5,26.2,0,200,0,30.3,3946
2023-03-11 11:12:00,0,70.0,21331,49305,0,4.97,66.4,295,2550,0,126,0,1807,0,0,66.1,4.13,0,130,1656,127,38383,19.0,32.3,0.389,1837,0,129,14698,70.0,0,16507,49027,0,4.83,41.0,447,1263,0,21.9,0,151,0,0,40.6,4.27,0,21.9,15623,21.9,18608,38.5,26.2,0,182,0,30.3,3624
2023-03-11 11:14:00,0,69.6,24491,77048,0,4.27,66.1,501,2550,41.6,126,0,1760,62.0,0,65.7,3.67,0,130,1555,127,38368,377,32.3,0.389,1769,0,129,12688,69.6,0,39592,74524,0,4.13,40.6,596,1263,30.6,21.9,0,167,156,0,40.3,4.19,0,21.9,15601,21.9,18715,669,26.2,0,185,0,30.3,3301
2023-03-11 11:16:00,0,69.3,23835,77100,0,4.27,65.7,501,2550,41.6,115,0,1862,62.0,0,66.1,3.43,0,119,1707,116,38345,377,32.3,0,1892,0,118,17041,69.3,0,39579,79640,0,4.13,40.6,596,1263,30.6,20.0,0,161,156,0,40.6,3.96,0,20.0,15642,20.0,18091,669,26.2,0,197,0,27.7,4024
2023-03-11 11:18:00,0,70.4,21209,48442,0,4.27,65.7,296,2582,0,132,0,1703,0,0,66.8,3.43,0,130,1577,127,38346,19.0,32.3,0,1730,0,129,10511,70.4,0,16476,44241,0,4.13,40.3,447,1286,0,22.8,0,172,0,0,41.4,3.57,0,21.9,15638,21.9,18491,38.5,26.2,0,201,0,30.3,2865
2023-03-11 11:20:00,0,70.4,19995,48249,0,4.27,66.1,297,2550,0.600,137,0,1869,0,0,66.1,3.90,0,135,1702,133,38335,19.0,32.4,0,1885,0,135,15425,70.4,0,16506,49860,0,4.14,40.7,447,1262,0.600,23.8,0,164,0,0,40.7,4.04,0,22.8,15629,23.2,17248,38.5,26.2,0,202,0,31.6,3986
2023-03-11 11:22:00,0,69.3,20927,48814,0,4.27,66.4,297,2549,0,136,0,1812,0,0,66.4,4.13,0,140,1575,138,38285,19.0,32.3,0,1826,0,139,14696,69.3,0,16477,48846,0,4.13,41.4,447,1261,0,23.8,0,161,0,0,41.0,4.27,0,23.8,15582,23.8,18138,38.5,26.2,0,186,0,32.9,3603
2023-03-11 11:24:00,0,70.7,22636,74915,0,4.73,66.4,500,2553,48.6,132,0,1749,62.0,0,66.0,4.13,0,135,1604,133,38314,393,32.3,0,1774,0,134,11171,70.7,0,39521,72907,0,4.60,41.4,596,1267,30.6,22.8,0,174,156,0,41.0,4.27,0,22.8,15627,22.8,16895,669,26.2,0,190,0,31.6,3244
2023-03-11 11:26:00,0,69.3,24401,77604,0,4.97,66.8,501,2553,48.6,126,0,1867,62.0,0,65.7,4.14,0,135,1702,133,38366,393,32.4,0,1896,0,135,15440,69.3,0,39574,78061,0,4.84,41.4,597,1266,30.6,21.9,0,159,156,0,40.3,4.27,0,22.8,15635,22.8,18646,669,26.2,0,192,0,31.6,3997
2023-03-11 11:28:00,0,69.3,26525,54188,0,4.97,66.4,296,2578,0,132,0,1709,0,0,66.4,4.13,0,141,1572,138,38383,19,32.3,0,1724,0,140,10545,69.3,0,16506,44452,0,4.83,41,447,1275,0,22.8,0,175,0,0,41,4.27,0,23.8,15630,23.8,23790,38.5,26.2,0,202,0,32.9,2873
2023-03-11 11:30:00,0,69.3,21089,49189,0,4.97,66.0,295,2579,0.600,126,0,1825,0,0,66.8,3.67,0,130,1676,127,38357,19.0,32.3,0,1848,0,129,16784,69.3,0,16530,50946,0,4.83,41.0,447,1277,0.600,21.8,0,162,0,0,41.4,3.80,0,21.8,15632,21.8,18341,38.5,26.2,0,187,0,30.3,3774
2023-03-11 11:32:00,0,69.6,29707,58358,0,4.97,66.1,295,2550,0.233,126,0,1834,0,0,66.8,3.43,0,130,1528,126,38307,19,32.3,0,1847,0,129,14858,69.6,0,16562,49192,0,4.83,41.4,447,1263,0.233,21.9,0,177,0,0,41.4,3.57,0,21.9,15505,21.9,26851,38.5,26.2,0,193,0,30.3,3623
2023-03-11 11:34:00,0,70.0,23464,75821,0,4.50,66.0,387,2551,17.4,115,0,1753,27.9,0,66.4,3.43,0,124,1529,122,38257,179,32.1,0,1772,0,123,11151,70.0,0,39360,72477,0,4.36,41.3,514,1275,13.5,19.9,0,153,70.1,0,41.0,3.56,0,20.9,15555,20.9,18106,317,25.9,0,183,0,28.9,3301
2023-03-11 11:36:00,0,70.4,32235,86188,0,4.66,65.7,500,2549,42.7,125,0,1875,62.0,0,66.0,3.43,0,129,1660,127,38396,382,32.1,0,1897,0,128,15413,70.4,0,39725,78201,0,4.13,40.6,595,1263,30.6,21.8,0,159,155,0,40.6,3.57,0,21.8,15608,21.8,26496,669,26.0,0,190,0,30.3,4032
2023-03-11 11:38:00,0.389,68.9,19719,47190,0,4.66,65.7,296,2548,0,132,0,1764,0,0,65.7,3.43,0,135,1575,133,38331,19,32.1,0,1779,0,134,10993,68.9,0.389,16477,44927,0,4.13,40.6,447,1261,0,22.8,0,167,0,0,40.3,3.57,0,22.8,15625,22.8,16968,38.5,26.0,0,185,0,31.6,3174
2023-03-11 11:40:00,0.389,69.3,22507,50321,0,4.73,66.1,297,2580,0.600,126,0,1775,0,0,65.7,3.43,0,130,1604,127,38376,19,32.3,0,1797,0,129,14399,69.3,0.389,16546,48436,0,4.60,40.6,447,1279,0.600,21.9,0,162,0,0,40.3,3.57,0,21.9,15621,21.9,19761,38.5,25.7,0,201,0,30.3,3348
2023-03-11 11:42:00,0,70.0,21322,49328,0,4.96,66.4,295,2549,0.600,121,0,1819,0,0,65.3,3.43,0,130,1652,127,38324,19.0,32.2,0,1827,0,129,14706,70.0,0,16476,48930,0,4.83,41.0,447,1264,0.600,20.9,0,170,0,0,39.9,3.56,0,21.8,15622,21.8,18590,38.5,25.7,0,190,0,30.3,3635
2023-03-11 11:44:00,0,70.0,23151,70710,0,4.50,66.0,295,2551,0,126,0,1749,0,0,65.7,3.67,0,130,1606,127,38361,19.0,32.3,0,1774,0,129,12662,70.0,0,34843,68493,0,4.37,40.6,447,1265,0,21.8,0,153,0,0,40.6,3.80,0,21.8,15619,21.8,18652,38.5,26.2,0,185,0,30.3,3284
2023-03-11 11:46:00,0,69.6,23743,77082,0,4.27,66.4,500,2550,44.6,121,0.389,1860,62,0,65.7,4.13,0,124,1694,121,38363,380,32.3,0,1890,0,123,17015,69.6,0,39729,79726,0,4.13,41,597,1263,30.6,20.9,0,155,156,0,40.3,4.27,0,20.9,15622,20.9,18007,669,26.2,0,183,0,29.0,4003
2023-03-11 11:48:00,0,68.5,21227,49128,0,4.27,66.8,296,2552,0,121,0,1802,0,0,66.1,4.13,0,124,1650,122,38370,19,32.3,0,1824,0,123,11552,68.5,0,16488,45623,0,4.13,41.4,447,1264,0,20.3,0,172,0,0,40.3,4.27,0,20.9,15631,20.9,18505,38.5,26.2,0,185,0,29.0,3512
2023-03-11 11:50:00,0,68.9,19647,47241,0,4.73,66.8,296,2551,0.600,109,0,1743,0,0,65.3,4.13,0,112,1537,110,38287,19.0,32.6,0,1823,0,111,14316,68.9,0,16534,48121,0,4.60,41.8,447,1269,0.600,19.0,0,160,0,0,39.9,4.27,0,19.0,15556,19.0,16825,38.5,26.4,0,220,0,26.3,3352
2023-03-11 11:52:00,0,69.0,20783,48766,0,4.97,66.5,296,2553,0.600,121,0,1805,0,0,66.5,4.14,0,124,1641,122,38387,19.0,32.8,0,1869,0,123,14711,69.0,0,16522,49036,0,4.84,41.0,447,1265,0.600,20.9,0,175,0,0,41.0,4.27,0,20.9,15646,20.9,18045,38.5,26.7,0,193,0,29.0,3633
2023-03-11 11:54:00,0,69.3,21824,64300,0,4.50,66.1,295,2552,0,115,0,1745,0,0,66.1,4.13,0,123,1606,121,38355,19,32.6,0,1763,0.389,123,11140,69.3,0,30192,61457,0,4.37,40.6,448,1264,0,20.0,0.389,156,0,0,40.6,4.27,0,25.8,15647,20.9,17779,38.5,26.4,0,183,0,33.9,3241
2023-03-11 11:56:00,0,70.0,24480,77904,0,4.27,66.1,500,2552,43.8,115,0,1877,62.0,0,66.1,3.90,0,119,1709,116,38386,382,32.3,0,1895,0,118,15400,70.0,0,39671,78056,0,4.52,40.6,596,1264,30.6,24.9,0,169,155,0,41.0,4.03,0,20.0,15636,24.9,18747,669,26.2,0,202,0,32.6,4006
2023-03-11 11:58:00,0,70.0,30177,58813,0,4.27,66.4,297,2584,0,109,0,1816,0,0,66.1,3.67,0,118,1667,115,38484,19.0,32.3,0,1846,0,117,11606,70.0,0,16572,45925,0,4.52,41.4,447,1282,0,19.0,0,167,0.389,0,41.0,3.80,0.389,20.3,15626,20.0,27470,38.5,26.2,0,193,0,27.7,3503
2023-03-11 12:00:00,0,70.7,20753,48411,0,4.27,66.1,297,2550,0.600,126,0,1745,0,0,66.1,3.67,0.389,130,1599,127,38408,19.0,32.6,0,1765,0,129,15926,70.7,0,16554,49785,0,4.13,41.0,447,1263,0.600,21.9,0,147,0.389,0.389,40.6,3.80,0.389,22.2,15624,21.9,18004,38.9,26.4,0,172,0,30.3,3371
2023-03-11 12:02:00,0,70.4,29125,58105,0,4.27,66.4,295,2548,0.600,126,0,1869,0.389,0,66.1,3.43,0.389,135,1713,133,38466,19,32.6,0,1891,0,134,15394,70.4,0,16580,49911,0,4.13,41,447,1261,0.989,22.2,0,161,0,0.389,40.6,3.57,0,22.2,15634,22.8,26410,38.9,26.4,0,194,0.389,32.0,3962
2023-03-11 12:04:00,0,70,20981,58022,0,4.50,66.8,296,2551,0,127,0,1691,0.389,0,66.1,3.67,0,130,1543,127,38356,19.4,32.3,0,1717,0,129,10562,70,0,25567,54918,0,4.37,41.4,447,1265,0.389,22.2,0,182,0,0,40.6,3.80,0,21.9,15606,21.9,17358,38.5,26.2,0.389,206,0.389,30.7,2888
2023-03-11 12:06:00,0,70,31289,85278,0,4.97,66.4,502,2552,41.6,127,0,1861,62,0,66.4,4.13,0,124,1661,122,38425,381,32.3,0,1892,0,123,15421,70,0,39829,78338,0,4.83,41,595,1264,30.6,21.9,0,167,157,0,41,4.27,0,20.9,15610,20.9,25514,669,26.2,0.389,193,0,29.0,3989
2023-03-11 12:08:00,0,70.7,20448,48367,0,4.97,66.1,297,2581,0.389,132,0,1822,0,0.389,66.1,4.52,0,135,1604,133,38338,19,32.3,0,1837,0,134,11652,70.7,0,16499,45945,0,4.83,40.6,447,1279,0,22.8,0,174,0,0,40.6,4.27,0,22.8,15586,22.8,17662,38.5,26.2,0,176,0,31.6,3554
2023-03-11 12:10:00,0,70.7,24090,52044,0,4.27,66.4,296,2549,0.600,126,0,1744,0,0,66.1,4.13,0,130,1599,127,38390,19,32.3,0,1764,0,129,14298,70.7,0,16560,48324,0,4.13,41,447,1261,0.600,21.9,0,166,0,0,40.6,4.27,0,21.9,15624,21.9,21358,38.5,26.2,0,182,0,30.3,3351
2023-03-11 12:12:00,0,70,21251,49617,0,4.27,66.1,296,2552,0.600,115,0,1878,0,0,66.8,4.13,0,118,1703,115,38346,19,32.3,0,1902,0,117,15271,70,0,16498,49766,0,4.13,41.4,447,1265,0.600,20.0,0,163,0,0,41.4,4.66,0,20.0,15631,20.0,18515,38.5,26.2,0,211,0,27.7,3953
2023-03-11 12:14:00,0,69.6,21787,53624,0,4.27,66.1,295,2551,0,132,0,1699,0,0,66.1,3.90,0,135,1552,133,38346,19.0,32.3,0,1719,0,134,12089,69.6,0,20691,50731,0,4.13,41.4,447,1263,0,22.8,0,161,0,0,41.0,4.03,0,22.8,15630,22.8,18643,38.5,26.2,0,191,0,31.6,2935
2023-03-11 12:16:00,0,70,23484,76840,0,4.27,66.1,499,2550,40.5,132,0,1875,62,0,65.3,3.43,0,141,1705,138,38360,377,32.3,0,1887,0,140,17082,70,0,39672,79898,0,4.13,41,596,1263,30.6,22.8,0,167,155,0,41.0,3.57,0,23.8,15620,23.8,17745,669,26.2,0,168,0,32.9,4069
2023-03-11 12:18:00,0,70.4,20935,48843,0,4.27,66.4,296,2578,0,126,0,1823,0,0,66.1,3.43,0,130,1666,127,38350,19,32.3,0.389,1852,0,129,11627,70.4,0,16474,45984,0,4.13,41.4,447,1275,0,21.9,0,151,0,0,41,3.57,0,21.9,15621,21.9,18206,38.5,26.2,0,199,0,30.3,3537
2023-03-11 12:20:00,0,69.6,18956,46461,0,4.27,66.4,296,2553,0.600,121,0,1743,0,0,66.1,3.43,0,130,1609,127,38355,19,32.1,0.389,1762,0,129,14274,69.6,0,16507,48147,0,4.13,41.4,447,1271,0.600,20.9,0,151,0,0,40.6,3.57,0,21.9,15628,21.9,16209,38.5,26.0,0,173,0,30.3,3338
2023-03-11 12:22:00,0,68.9,20466,48760,0,4.27,66.1,296,2555,0.600,137,0,1877,0,0,65.4,3.44,0,141,1707,138,38380,19.0,32.4,0,1890,0,140,15288,68.9,0,16497,49778,0,4.14,41.0,448,1276,0.600,23.8,0,166,0,0,39.9,3.57,0,23.8,15638,23.8,17744,38.5,26.2,0,177,0,32.9,3985
2023-03-11 12:24:00,0,69.6,25364,53321,0,4.27,65.7,295,2553,0,126,0,1744,0,0,65.7,3.43,0,136,1597,133,38397,19.0,32.3,0,1766,0,135,11140,69.6,0,16543,45187,0,4.13,41.0,447,1269,0,21.9,0,155,0,0,40.3,3.57,0,22.8,15633,22.8,22639,38.5,26.2,0,179,0,31.6,3276
2023-03-11 12:26:00,0,70.0,23982,76542,0,4.27,66.4,499,2556,42.7,126,0,1741,62.0,0,66.1,3.90,0,129,1530,127,38269,380,32.3,0,1769,0,128,14282,70.0,0,39603,76296,0,4.13,41.4,596,1268,30.6,22.4,0,161,155,0,41.0,4.03,0,21.9,15557,22.2,18169,669,26.2,0,192,0,30.3,3331
2023-03-11 12:28:00,0,69.6,29639,58171,0,4.27,66.8,296,2566,0,132,0,1811,0,0,65.7,4.13,0,136,1577,133,38345,19,32.3,0,1832,0,135,11545,69.6,0,16535,45767,0,4.13,41.4,447,1270,0,22.8,0,171,0,0,40.3,4.27,0,22.8,15562,23.2,26863,38.5,26.2,0,194,0,31.6,3473
2023-03-11 12:30:00,0,69.6,20705,48456,0,4.27,65.7,296,2550,0.600,121,0,1759,0,0,66.1,4.13,0,124,1602,122,38340,19,32.8,0,1799,0,123,16154,69.6,0,16538,50059,0,4.13,40.6,447,1262,0.600,20.9,0,164,0,0,40.6,4.27,0,20.9,15630,20.9,17950,38.5,26.7,0,213,0,29.0,3430
2023-03-11 12:32:00,0,70.0,29227,58192,0,4.66,66.1,296,2554,0.600,121,0,1884,0,0,65.7,4.13,0,119,1645,116,38375,19.0,33.0,0,1939,0,118,15457,70.0,0,16550,49981,0,4.13,40.6,447,1265,0.600,20.9,0,157,0,0,40.6,4.27,0,20.0,15579,20.0,26469,38.5,26.9,0,222,0,27.7,3981
2023-03-11 12:34:00,0,70.4,19624,47448,0,4.27,66.8,296,2556,0,132,0,1811,0,0,66.1,4.14,0,136,1593,133,38313,19.0,32.8,0,1832,0,135,11730,70.4,0,16507,45798,0,4.14,41.4,447,1268,0,22.8,0,177,0,0,40.7,4.27,0,22.8,15578,22.8,16826,38.5,26.7,0,177,0,31.6,3575
2023-03-11 12:36:00,0,70.0,26239,79081,0,4.27,66.8,498,2566,41.6,126,0,1758,62.0,0,66.0,4.13,0,130,1604,127,38390,379,32.3,0,1770,0,129,14332,70.0,0,39793,76609,0,4.13,41.4,599,1271,30.6,21.8,0,156,154,0,40.6,4.27,0,21.8,15613,21.8,20510,669,26.2,0,176,0,30.3,3321
2023-03-11 12:38:00,0,70.0,21398,49435,0,4.27,66.8,296,2583,0,126,0,1844,0,0,65.3,4.13,0,130,1675,127,38385,19.0,32.3,0,1863,0,129,11718,70.0,0,16492,46027,0,4.13,41.4,447,1280,0,21.9,0,160,0,0,39.9,4.27,0,21.9,15635,21.9,18679,38.5,26.2,0,197,0,30.3,3600
2023-03-11 12:40:00,0.389,69.6,21474,49260,0,4.27,66.4,296,2554,0.367,120,0,1763,0,0,65.7,3.67,0,124,1612,121,38385,19.0,32.7,0,1783,0,123,14382,69.6,0.389,16535,48448,0,4.13,41.0,447,1265,0.367,20.9,0,158,0,0,40.6,3.80,0,20.9,15631,20.9,18728,38.5,26.2,0,177,0,29.0,3407
2023-03-11 12:42:00,0,69.6,20821,49188,0,4.27,65.7,295,2552,0.600,126,0,1886,0,0,66.0,3.43,0,130,1647,127,38309,19.0,32.3,0,1899,0,129,15280,69.6,0,16499,49888,0,4.13,40.3,447,1263,0.600,21.8,0,171,0,0,40.6,3.57,0,26.8,15569,21.8,18032,38.5,26.2,0,184,0,35.2,3933
2023-03-11 12:44:00,0,69.6,21189,49155,0,4.50,65.7,296,2554,0,126,0.389,1807,0,0,65.7,3.43,0,124,1574,121,38298,19,32.3,0,1822,0,123,13194,69.6,0,16508,47333,0,4.37,40.6,447,1265,0,26.8,0,151,0,0,40.3,3.57,0,25.8,15555,25.8,18385,38.5,26.2,0,178,0,33.9,3609
2023-03-11 12:46:00,0,70.7,21928,74337,0,4.97,66.1,499,2554,40.9,126,0.389,1749,62,0,65.7,3.43,0,124,1544,122,38281,379,32.1,0,1785,0,123,15946,70.7,0,39554,77924,0,4.83,41.4,596,1265,30.6,21.9,0,144,155,0,40.3,3.57,0,20.9,15564,25.8,16115,669,26.0,0,188,0,29.0,3387
2023-03-11 12:48:00,0,71.1,20591,48865,0,4.97,66.4,296,2583,0,121,0,1890,0,0,65.7,3.43,0,124,1724,122,38357,19,32.1,0,1909,0,123,12232,71.1,0,16477,46535,0,4.83,41.4,447,1279,0,20.9,0,179,0,0,40.3,3.57,0,20.9,15630,20.9,17864,38.5,26.0,0,181,0,29.0,3899
2023-03-11 12:50:00,0,70.4,25510,53163,0,4.50,66.8,297,2552,0,115,0,1676,0,0,66.1,3.67,0,119,1543,116,38395,19.0,31.9,0,1755,0.389,118,13708,70.4,0,16565,47376,0,4.37,41.4,448,1263,0,19.9,0,138,0,0,40.3,3.80,0,19.9,15613,19.9,22768,38.5,25.7,0,187,0,27.6,2973
2023-03-11 12:52:00,0,70.4,21251,49667,0,4.27,66.8,296,2553,0.600,126,0,1882,0,0,66.4,4.13,0,124,1710,122,38391,19.0,31.6,0,1946,0.389,123,15307,70.4,0,16526,49736,0,4.13,41.4,448,1270,0.600,21.8,0.389,162,0,0,40.6,4.27,0,20.9,15637,20.9,18524,38.5,25.5,0,207,0,29.0,3981
2023-03-11 12:54:00,0,70,30007,58676,0,4.27,66.4,296,2552,0,126,0,1800,0,0,66.8,4.13,0,130,1664,127,38462,19,31.9,0,1837,0,129,11735,70,0,16579,45901,0,4.13,41.4,447,1264,0,21.9,0.389,161,0,0,41.4,4.27,0,21.9,15643,21.9,27300,38.5,25.7,0,203,0,30.3,3592
2023-03-11 12:56:00,0,70.4,24032,76615,0,4.27,66.8,501,2552,41.6,126,0,1763,62.0,0,65.7,4.13,0,130,1615,127,38372,379,32.3,0,1769,0,129,14296,70.4,0,39691,76351,0,4.52,41.8,595,1263,30.6,21.8,0,166,156,0,40.3,4.27,0,22.2,15625,21.8,18299,669,26.2,0,175,0,30.3,3335
2023-03-11 12:58:00,0,70,29491,58396,0,4.27,66.1,296,2559,0,126,0,1875,0,0,65.7,4.13,0,130,1703,127,38454,19,32.3,0,1903,0,129,12139,70,0,16561,46604,0,4.13,41,447,1267,0,21.9,0,161,0,0.389,40.3,4.27,0.389,21.9,15622,21.9,26781,38.5,26.2,0,187,0,30.3,3865
2023-03-11 13:00:00,0,70,19782,47083,0,4.27,66.1,296,2554,0,126,0,1694,0,0,66.4,4.13,0,130,1487,127,38289,19,32.3,0,1718,0,129,15378,70,0,16522,49126,0,4.13,41.4,447,1266,0,21.9,0,173,0.389,0,41,4.27,0,21.9,15567,21.9,16968,38.5,26.2,0,190,0,30.3,3044
2023-03-11 13:02:00,0,70.7,22583,51016,0,4.27,66.0,296,2551,0.600,120,0,1881,0.389,0,66.4,4.13,0.389,124,1629,121,38299,19.0,32.3,0,1895,0,123,15372,70.7,0,16510,49672,0,4.13,40.6,447,1262,0.600,20.9,0,167,0,0,41.0,4.27,0,20.9,15564,20.9,19781,38.5,26.2,0,184,0,29.0,3979
