"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-11 22:18:00,0,633,0,0,0,633
2023-03-11 22:20:00,0,671,0,0,0,673
2023-03-11 22:22:00,0,822,0,0,0,842
2023-03-11 22:24:00,0,627,0,0,0,633
2023-03-11 22:26:00,0,628,0,0,0,635
2023-03-11 22:28:00,0,613,0,0,0,618
2023-03-11 22:30:00,0,652,0,0,0,665
2023-03-11 22:32:00,0,826,0,0,0,847
2023-03-11 22:34:00,0,634,0,0,0,650
2023-03-11 22:36:00,0,631,0,0,0,641
2023-03-11 22:38:00,0,615,0,0,0,618
2023-03-11 22:40:00,0,636,0,0,0,636
2023-03-11 22:42:00,0,831,0,0,0,843
2023-03-11 22:44:00,0,662,0,0,0,672
2023-03-11 22:46:00,0,631,0,0,0,635
2023-03-11 22:48:00,0,617,0,0,0,619
2023-03-11 22:50:00,0,624,0,0,0,635
2023-03-11 22:52:00,0,816,0,0,0,837
2023-03-11 22:54:00,0,677,0,0,0,692
2023-03-11 22:56:00,0,639,0,0,0,644
2023-03-11 22:58:00,0,641,0,0,0,641
2023-03-11 23:00:00,0,632,0,0,0,639
2023-03-11 23:02:00,0,830,0,0,0,848
2023-03-11 23:04:00,0,702,0,0,0,718
2023-03-11 23:06:00,0,628,0,0,0,635
2023-03-11 23:08:00,0,617,0,0,0,621
2023-03-11 23:10:00,0,633,0,0,0,639
2023-03-11 23:12:00,0,839,0,0,0,854
2023-03-11 23:14:00,0,713,0,0,0,727
2023-03-11 23:16:00,0,635,0,0,0,638
2023-03-11 23:18:00,0,624,0,0,0,619
2023-03-11 23:20:00,0,637,0,0,0,640
2023-03-11 23:22:00,0,825,0,0,0,842
2023-03-11 23:24:00,0,743,0,0,0,759
2023-03-11 23:26:00,0,637,0,0,0,640
2023-03-11 23:28:00,0,618,0,0,0,622
2023-03-11 23:30:00,0,630,0,0,0,643
2023-03-11 23:32:00,0,821,0,0,0,840
2023-03-11 23:34:00,0,760,0,0,0,778
2023-03-11 23:36:00,0,630,0,0,0,640
2023-03-11 23:38:00,0,618,0,0,0,627
2023-03-11 23:40:00,0,644,0,0,0,651
2023-03-11 23:42:00,0,829,0,0,0,842
2023-03-11 23:44:00,0,772,0,0,0,790
2023-03-11 23:46:00,0,633,0,0,0,636
2023-03-11 23:48:00,0,617,0,0,0,617
2023-03-11 23:50:00,0,630,0,0,0,639
2023-03-11 23:52:00,0,815,0,0,0,838
2023-03-11 23:54:00,0,793,0,0,0,817
