"Time","Total"
2023-03-12 11:22:00,0.0691
2023-03-12 11:24:00,0.0718
2023-03-12 11:26:00,0.0683
2023-03-12 11:28:00,0.0710
2023-03-12 11:30:00,0.0705
2023-03-12 11:32:00,0.0701
2023-03-12 11:34:00,0.0699
2023-03-12 11:36:00,0.0696
2023-03-12 11:38:00,0.0716
2023-03-12 11:40:00,0.0725
2023-03-12 11:42:00,0.0689
2023-03-12 11:44:00,0.0724
2023-03-12 11:46:00,0.0692
2023-03-12 11:48:00,0.0711
2023-03-12 11:50:00,0.0735
2023-03-12 11:52:00,0.0692
2023-03-12 11:54:00,0.0721
2023-03-12 11:56:00,0.0710
2023-03-12 11:58:00,0.0700
2023-03-12 12:00:00,0.0727
2023-03-12 12:02:00,0.0689
2023-03-12 12:04:00,0.0702
2023-03-12 12:06:00,0.0685
2023-03-12 12:08:00,0.0701
2023-03-12 12:10:00,0.0723
2023-03-12 12:12:00,0.0679
2023-03-12 12:14:00,0.0722
2023-03-12 12:16:00,0.0705
2023-03-12 12:18:00,0.0676
2023-03-12 12:20:00,0.0695
2023-03-12 12:22:00,0.0683
2023-03-12 12:24:00,0.0720
2023-03-12 12:26:00,0.0709
2023-03-12 12:28:00,0.0696
2023-03-12 12:30:00,0.0727
2023-03-12 12:32:00,0.0677
2023-03-12 12:34:00,0.0704
2023-03-12 12:36:00,0.0701
2023-03-12 12:38:00,0.0703
2023-03-12 12:40:00,0.0706
2023-03-12 12:42:00,0.0671
2023-03-12 12:44:00,0.0712
2023-03-12 12:46:00,0.0697
2023-03-12 12:48:00,0.0690
2023-03-12 12:50:00,0.0723
2023-03-12 12:52:00,0.0689
2023-03-12 12:54:00,0.0722
2023-03-12 12:56:00,0.0711
2023-03-12 12:58:00,0.0727
2023-03-12 13:00:00,0.0730
2023-03-12 13:02:00,0.0659
2023-03-12 13:04:00,0.0713
2023-03-12 13:06:00,0.0696
2023-03-12 13:08:00,0.0690
2023-03-12 13:10:00,0.0721
2023-03-12 13:12:00,0.0670
2023-03-12 13:14:00,0.0716
2023-03-12 13:16:00,0.0743
2023-03-12 13:18:00,0.0701
2023-03-12 13:20:00,0.0731
2023-03-12 13:22:00,0.0684
2023-03-12 13:24:00,0.0730
2023-03-12 13:26:00,0.0721
2023-03-12 13:28:00,0.0701
2023-03-12 13:30:00,0.0729
2023-03-12 13:32:00,0.0689
2023-03-12 13:34:00,0.0742
2023-03-12 13:36:00,0.0719
2023-03-12 13:38:00,0.0693
2023-03-12 13:40:00,0.0712
2023-03-12 13:42:00,0.0681
2023-03-12 13:44:00,0.0703
2023-03-12 13:46:00,0.0714
2023-03-12 13:48:00,0.0680
2023-03-12 13:50:00,0.0718
2023-03-12 13:52:00,0.0676
2023-03-12 13:54:00,0.0707
2023-03-12 13:56:00,0.0699
2023-03-12 13:58:00,0.0675
2023-03-12 14:00:00,0.0736
2023-03-12 14:02:00,0.0673
2023-03-12 14:04:00,0.0719
2023-03-12 14:06:00,0.0712
2023-03-12 14:08:00,0.0670
2023-03-12 14:10:00,0.0702
2023-03-12 14:12:00,0.0681
2023-03-12 14:14:00,0.0707
2023-03-12 14:16:00,0.0688
2023-03-12 14:18:00,0.0671
2023-03-12 14:20:00,0.0725
2023-03-12 14:22:00,0.0698
2023-03-12 14:24:00,0.0701
2023-03-12 14:26:00,0.0709
2023-03-12 14:28:00,0.0713
2023-03-12 14:30:00,0.0721
2023-03-12 14:32:00,0.0685
2023-03-12 14:34:00,0.0704
2023-03-12 14:36:00,0.0710
2023-03-12 14:38:00,0.0690
2023-03-12 14:40:00,0.0726
2023-03-12 14:42:00,0.0705
2023-03-12 14:44:00,0.0712
2023-03-12 14:46:00,0.0720
2023-03-12 14:48:00,0.0675
2023-03-12 14:50:00,0.0713
2023-03-12 14:52:00,0.0712
2023-03-12 14:54:00,0.0716
2023-03-12 14:56:00,0.0728
2023-03-12 14:58:00,0.0663
2023-03-12 15:00:00,0.0729
2023-03-12 15:02:00,0.0710
2023-03-12 15:04:00,0.0689
2023-03-12 15:06:00,0.0692
2023-03-12 15:08:00,0.0696
2023-03-12 15:10:00,0.0714
2023-03-12 15:12:00,0.0707
2023-03-12 15:14:00,0.0702
2023-03-12 15:16:00,0.0723
2023-03-12 15:18:00,0.0694
2023-03-12 15:20:00,0.0724
2023-03-12 15:22:00,0.0736
2023-03-12 15:24:00,0.0702
2023-03-12 15:26:00,0.0722
2023-03-12 15:28:00,0.0707
2023-03-12 15:30:00,0.0712

