"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-16 00:28:00,0,78.2,27469,78702,0,0,0,0,62,178,296,129,454,66.0,450,751,0,587,32.3,0,38.5,1798,4.27,449,0,65.4,41926,19,1807,6853,1335,78.2,0,57210,85993,0,0,0,0,152,225,120,30.3,253,40.6,256,472,0,699,26.2,0,19,164,4.13,251,0,40.3,19888,38.5,187,1059,1341
2023-03-16 00:30:00,0.389,80,35232,64557,0,0,0,0,0,178,288,124,454,65.7,446,38.5,0,587,32.3,0,38.5,1872,4.27,450,0,65.9,41980,19.4,1884,6975,1602,80,0.389,36132,61058,0,0,0,0,0,222,106,29.0,254,40.3,250,19,0,700,26.2,0,19,148,4.13,253,0,40.3,30058,38.5,173,1082,1605
2023-03-16 00:32:00,0.389,74.9,24484,53043,0,0,0,0,0,177,288,130,454,66.4,446,38.5,0,587,32.3,0,38.5,1794,4.66,450,0,65.8,42057,19.4,1805,6921,1349,74.9,0.389,35965,60352,0,0,0,0,0,222,104,30.3,254,41,249,19,0,701,26.2,0,19,158,4.13,252,0,40.3,19547,38.5,180,1113,1340
2023-03-16 00:34:00,0,76.7,34660,63979,0,0,0,0,0,176,292,130,456,66.1,448,38.5,0,588,32.3,0,38.5,1952,5.12,449,0,65.7,41982,19,1966,7105,1880,76.7,0,36409,61649,0,0,0,0,0,223,113,30.3,256,41,253,19,0,698,26.2,0,19,182,4.99,251,0,41,29210,38.5,199,1099,1867
2023-03-16 00:36:00,0,84.0,28279,81731,0,0,0.389,0,62,176,294,136,455,65.7,449,751,0,588,32.3,0,38.5,1874,4.97,449,0,65.8,41876,19,1891,7023,1611,84.0,0,59475,89310,0,0,0,0,152,224,114,31.6,255,41,259,472,0,699,26.2,0,19,169,5.22,251,0,41.4,20252,38.5,196,1091,1598
2023-03-16 00:38:00,0,80.7,26759,80093,0,0,0.389,0,62,177,292,124,454,65.7,451,751,0,588,32.0,0,38.5,1802,4.73,448,0,65.8,41821,19,1839,6974,1345,80.7,0,59158,88545,0,0,0,0,153,223,111,29.0,253,40.3,261,472,0,698,26.0,0,19,146,4.60,250,0,40.6,19000,38.5,183,1117,1335
2023-03-16 00:40:00,0,76.3,29338,58211,0,0,0,0,0,177,288,130,443,65.3,445,38.5,0,585,31.6,0,38.5,1882,4.27,437,0,65.8,41885,19,1896,6969,1608,76.3,0,36052,61154,0,0,0,0,0.389,224,107,30.3,250,40.6,249,19,0,702,25.5,0,19,168,4.13,245,0,40.6,24148,38.5,188,1069,1606
2023-03-16 00:42:00,0,74.5,23190,51619,0,0,0,0,0,177,292,124,443,65.3,447,38.5,0,587,31.6,0,38.5,1786,4.27,435,0.389,65.8,41813,19,1801,6866,1347,74.5,0,35729,60107,0,0,0,0,0,224,109,29.4,249,40.6,252,19,0,700,25.5,0,19,184,4.13,242,0,41.4,18250,38.5,201,1090,1344
2023-03-16 00:44:00,0,74.5,33440,62652,0,0,0,0,0,177,290,119,455,66.0,449,38.5,0,587,32.0,0,38.5,1922,4.27,449,0,65.8,41884,19,1942,7131,1876,74.5,0,36332,61676,0,0,0,0,0,224,109,27.7,255,41.4,252,19,0,698,26.0,0,19,169,4.13,251,0,40.6,27987,38.5,207,1089,1862
2023-03-16 00:46:00,0,77.8,26175,63580,0,0,0,0,0,178,294,129,454,66.4,450,38.5,0,587,32.6,0,38.5,1855,4.27,448,0,65.7,41800,19,1940,6995,1605,77.8,0,44073,70633,0,0,0,0,0,223,117,30.3,259,41,254,19,0,690,26.6,0,19,177,4.13,250,0,40.3,20197,38.5,240,1103,1598
2023-03-16 00:48:00,0,80.7,35254,89386,0,0,0,0,62,177,291,130,454,66.4,446,751,0,587,32.0,0,38.5,1786,4.27,448,0,65.4,41854,19,1815,6925,1344,80.7,0,59286,88657,0,0,0,0,152,223,111,30.3,254,41.4,250,471,0,691,26.0,0,19,179,4.13,250,0,41,27515,38.9,219,1114,1344
2023-03-16 00:50:00,0,82.2,25475,54136,0,0,0,0,0,178,286,136,454,66.4,445,38.5,0,586,31.6,0,38.5,1868,4.27,449,0,66.8,41884,19,1876,6985,1609,82.2,0,36067,60976,0,0,0,0,0,223,110,31.6,254,41,249,19,0,698,25.5,0,19,197,4.13,251,0,42.6,20266,38.5,207,1111,1606
2023-03-16 00:52:00,0,84.4,23314,51760,0,0,0,0,0,175,296,124,454,65.8,448,38.5,0,586,31.8,0,38.5,1863,4.27,450,0,66.4,41823,19,1873,7029,1606,84.4,0,36021,61001,0,0,0,0,0,225,116,29.0,254,40.6,254,19,0,696,25.7,0,19,190,4.13,251,0.389,41.5,18106,38.5,208,1098,1596
2023-03-16 00:54:00,0,79.3,32841,62044,0,0,0,0,0,175,288,124,458,66.5,448,38.5,0,589,32.3,0,38.5,1786,4.27,449,0,65.8,41935,19,1806,6842,1344,79.3,0,35846,60126,0,0,0,0,0,225,106,29.0,252,41.5,253,19,0,695,26.2,0,19,188,4.13,251,0.389,40.3,27905,38.5,210,1126,1335
2023-03-16 00:56:00,0,74.5,25119,53767,0,0.389,0,0,0,178,288,141,454,66.4,434,38.5,0,587,32.3,0,38.5,1878,4.27,450,0,65.6,41882,19,1905,7000,1610,74.5,0,36061,60946,0,0,0,0,0,225,106,32.9,259,41.5,244,19,0,697,26.2,0,19,183,4.13,252,0,41,19918,38.5,211,1127,1605
2023-03-16 00:58:00,0,78.9,36364,90390,0,0.389,0,0,62,176,294,130,455,66.3,437,751,0,586,32.0,0,38.5,1792,4.27,452,0,66.1,41920,19,1811,6878,1338,78.9,0,59173,88546,0,0,0,0,153,224,114,30.3,255,41,250,472,0,697,26.0,0,19,167,4.13,254,0,41,28632,38.5,184,1098,1339
2023-03-16 01:00:00,0,74.5,25737,54282,0,0,0,0,0,178,290,135,456,65.7,448,38.5,0,587,32.0,0,38.5,1907,4.50,450,0,65.8,41858,19,1936,7049,1860,74.5,0,36306,61445,0,0.389,0,0.389,0,222,108,31.6,255,40.6,252,19,0,699,25.5,0,19,141,4.37,252,0,40.3,20261,38.5,191,1042,1858
2023-03-16 01:02:00,0,77.1,24372,53013,0,0,0,0,0,177,293,130,457,65.3,450,38.5,0,586,32.0,0,38.5,1850,4.27,454,0,65.4,41837,19,1901,7138,1610,77.1,0,36027,61115,0,0.389,0,0.389,0,222,110,36.0,256,40.6,255,19,0,701,25.5,0,19,165,4.13,251,0,39.9,19177,38.5,217,1104,1606
2023-03-16 01:04:00,0,83.7,34928,64309,0,0,0,0,0,180,292,124,453,65.7,445,38.5,0,588,32.0,0,38.5,1787,4.27,449,0,65.4,41979,19,1829,6831,1347,83.7,0,35903,60331,0,0,0,0,0,221,113,34.6,252,41,255,19,0,700,26.0,0,19,174,4.13,257,0,39.9,30008,38.5,221,1073,1342
2023-03-16 01:06:00,0,88.4,23967,52545,0,0,0,0,0,181,289,113,455,65.7,446,38.5,0,590,32.3,0,38.5,1867,4.27,450,0,66.3,41822,19,1890,7057,1605,88.4,0,36025,61053,0,0,0,0,0,222,111,26.3,256,41,250,19,0.389,696,26.2,0.389,19,195,4.13,252,0,41,18754,38.5,224,1094,1606
2023-03-16 01:08:00,0,80.7,36220,90140,0,0,0,0,62.4,180,293,130,454,65.8,446,751,0,587,32.0,0,38.5,1779,4.27,449,0,66.1,41887,19,1808,6919,1334,80.7,0,59078,88463,0,0,0,0,154,221,110,30.3,253,40.6,250,471,0,699,26.0,0,19,180,4.13,251,0,40.6,28470,38.5,219,1086,1341
2023-03-16 01:10:00,0,76.3,27125,64361,0,0,0,0,62,179,289,130,454,65.7,449,751,0,587,31.2,0,38.5,1941,4.27,451,0,65.9,41850,19,1957,7113,1866,76.3,0,44689,71780,0,0,0,0,154,222,113,30.3,254,40.6,255,471,0,699,25.1,0,19,197,4.13,253,0,40.3,20276,38.5,218,1101,1864
2023-03-16 01:12:00,0,78.6,29437,58423,0,0,0,0,0,177,290,130,454,65.8,450,38.9,0.389,586,31.6,0,38.5,1866,4.27,452,0,65.8,41895,19.0,1895,7015,1615,78.6,0,36082,61014,0,0,0,0,0,223,115,30.3,254,40.3,254,19.0,0,701,25.5,0,19.4,194,4.13,254,0,41.0,24234,38.5,224,1087,1605
2023-03-16 01:14:00,0,78.9,25256,53926,0,0,0,0,0,180,292,124,459,65.6,448,38.5,0,587,32.0,0,38.9,1786,4.50,450,0,65.7,41843,19,1809,6845,1343,78.9,0,35766,60131,0.389,0,0.389,0,0,223,112,29.0,254,40.3,252,19,0,701,26.0,0,19,196,4.37,252,0,41.0,20318,38.5,214,1119,1337
2023-03-16 01:16:00,0,80,23560,52150,0,0,0,0,0,181,291,141,440,65.3,451,38.5,0,589,32.3,0,38.5,1868,4.97,435,0,65.8,41820,19,1889,7037,1601,80,0,36010,60983,0,0,0,0,0,222,114,32.9,245,39.9,256,19,0,699,26.2,0,19,196,4.83,242,0,40.3,18347,38.5,221,1125,1597
2023-03-16 01:18:00,0,83.7,35854,90044,0,0,0,0,62,178,284,130,442,66.3,448,751,0,585,32.0,0,38.5,1783,4.73,438,0,66.1,41938,19,1796,6847,1345,83.7,0,59329,88578,0,0,0,0,153,223,100,30.3,247,41,252,471,0,696,26.0,0,19,191,4.60,245,0,40.6,28111,38.5,202,1096,1338
2023-03-16 01:20:00,0,84.4,28419,82168,0,0,0,0.389,62,180,287,130,455,66.0,448,751,0,589,31.6,0.389,38.5,1952,4.50,450,0,65.4,41816,19,1970,7142,1875,84.4,0,59762,89962,0,0,0,0,153,224,105,30.3,255,40.6,252,471,0,699,25.5,0,19,212,4.37,252,0,40.3,20132,38.5,232,1162,1863
2023-03-16 01:22:00,0,76.3,32056,61215,0.389,0,0,0.389,0,177,299,125,455,66.0,445,38.5,0,589,31.6,0.389,38.5,1867,4.27,447,0,65.8,41863,19,1886,7073,1613,76.3,0,36055,61147,0,0,0,0,0,223,123,29.0,255,41.4,249,19.4,0,698,25.5,0,19,189,4.13,249,0,40.3,26869,38.5,211,1099,1603
2023-03-16 01:24:00,0,80.7,25236,53840,0.389,0,0,0,0,176,298,130,456,65.7,448,38.5,0,590,32.0,0,38.5,1785,4.27,453,0,65.8,41828,19,1801,6821,1338,80.7,0,35756,60052,0,0,0,0,0,225,112,30.3,255,41,259,19.4,0,697,26.0,0,19,191,4.13,250,0,40.6,20301,38.5,214,1060,1333
2023-03-16 01:26:00,0,79.6,23110,51548,0,0,0,0,0,177,294,124,455,66.0,449,38.5,0,588,32.3,0,38.5,1858,4.27,450,0,65.8,41859,19,1888,6990,1597,79.6,0,36038,60886,0,0,0,0,0,224,110,29.0,254,41,259,19,0,699,26.2,0,19,178,4.13,252,0,40.6,17903,38.5,214,1111,1597
2023-03-16 01:28:00,0,75.2,34841,86875,0,0,0,0,0,175,283,112,455,65.3,448,38.5,0,586,32.3,0,38.5,1777,4.27,449,0,66.0,41962,19,1796,6902,1335,75.2,0,56814,85437,0,0,0,0,0,224,107,26.3,254,39.9,252,19,0,699,26.2,0,19,192,4.13,251,0,41,27913,38.5,210,1146,1334
2023-03-16 01:30:00,0,78.9,28188,81636,0,0,0,0,62,175,295,124,456,65.8,451,751,0,587,32.3,0,38.5,1939,4.89,449,0,65.7,41860,19,1953,7055,1872,78.9,0,59610,89730,0,0,0,0,152,225,116,29.0,255,40.6,256,471,0,700,26.2,0,19,203,4.37,251,0,40.6,19907,38.5,222,1090,1868
2023-03-16 01:32:00,0,82.9,34815,64120,0,0,0,0,0,179,298,135,456,65.8,447,38.5,0,590,32.3,0,38.5,1860,4.27,447,0,65.6,41950,19,1876,6970,1609,82.9,0,36126,61060,0,0,0,0,0,224,115,31.6,256,40.6,251,19,0,699,26.2,0,19,195,4.13,249,0,41,29621,38.5,220,1064,1597
2023-03-16 01:34:00,0.389,77.8,25246,53857,0,0,0.389,0,0,180,286,124,455,65.4,447,38.5,0,590,32.0,0,38.5,1777,4.03,450,0,66.0,41913,19.4,1798,6846,1341,77.8,0.389,35817,60087,0,0,0,0,0,225,108,29.0,254,39.9,251,19,0,697,26.0,0,19,184,3.90,252,0,41,20301,38.5,215,1080,1335
2023-03-16 01:36:00,0,81.1,24808,53491,0,0,0,0,0,178,286,124,452,65.4,436,38.5,0,588,31.6,0,38.5,1869,4.27,449,0,65.7,41844,19,1877,7048,1601,81.1,0,36039,61043,0,0,0,0,0.389,224,102,29.0,252,40.3,246,19,0,699,25.5,0,19,196,4.13,251,0,41,19605,38.5,214,1130,1603
2023-03-16 01:38:00,0,78.2,35672,70486,0,0,0,0,0,177,292,113,455,66.0,436,38.5,0,587,31.6,0,38.5,1881,4.50,450,0.389,65.8,41939,19,1895,7038,1600,78.2,0,41044,67068,0,0,0,0,0,224,109,26.3,260,41.4,246,19,0,700,25.5,0,19,210,4.37,251,0,40.6,30011,38.5,228,1094,1599
2023-03-16 01:40:00,0,82.2,26681,79978,0,0,0,0,62,178,295,124,454,66.0,448,751,0,586,31.6,0,38.5,1788,4.97,451,0,65.8,41859,19,1806,6856,1335,82.2,0,59066,88318,0,0,0,0,153,223,119,29.0,254,40.6,251,472,0,700,25.5,0,19,186,5.22,253,0,40.3,18901,38.5,220,1096,1340
2023-03-16 01:42:00,0,83.7,33853,63184,0,0,0,0,0,176,290,136,454,66.0,447,38.5,0,586,31.6,0,38.5,1859,4.97,448,0,65.8,41948,19,1878,7045,1607,83.7,0,36117,61114,0,0,0,0,0,224,109,31.6,253,40.6,252,19,0,701,25.5,0,19,188,5.22,250,0,40.3,28663,38.5,203,1107,1602
2023-03-16 01:44:00,0,79.6,25216,53856,0,0,0,0,0,176,289,130,456,66.4,447,38.5,0,586,31.8,0,38.5,1789,4.50,449,0,65.8,41856,19,1802,6826,1343,79.6,0,35784,60071,0,0,0,0,0,224,107,30.3,261,40.6,257,19,0,700,25.7,0,19,189,4.37,251,0,40.6,20274,38.5,215,1095,1337
2023-03-16 01:46:00,0,74.1,24240,52853,0,0,0,0,0,177,292,130,456,66.1,449,38.5,0,585,32.3,0,38.5,1939,4.27,449,0,65.8,41844,19,1996,7118,1864,74.1,0,36304,61556,0,0,0,0,0,224,115,30.7,263,40.6,254,19,0,703,26.2,0,19,206,4.13,251,0,41.7,18756,38.5,239,1089,1864
2023-03-16 01:48:00,0,75.6,29283,58225,0,0,0,0,0,175,295,130,454,65.7,447,38.5,0,583,32.3,0,38.5,1869,4.27,448,0,65.8,41913,19,1877,7005,1601,75.6,0,36072,61048,0,0,0,0,0,224,114,30.7,254,40.6,252,19,0,699,26.2,0,19,200,4.13,250,0,41,24086,38.5,217,1106,1599
2023-03-16 01:50:00,0,76.3,26017,79272,0,0,0,0,62,175,291,129,454,65.7,444,752,0,589,31.8,0,38.5,1793,4.27,447,0,66.5,41843,19,1814,6883,1334,76.3,0,59062,88349,0,0,0,0,154,224,109,35.3,253,40.6,248,472,0,699,25.7,0,19,188,4.13,249,0,41.5,18249,38.5,211,1105,1340
2023-03-16 01:52:00,0,75.6,33217,62470,0,0,0,0,0,174,292,130,441,65.7,449,38.5,0,591,31.6,0,38.5,1874,4.27,438,0,65.7,41858,19,1891,6991,1608,75.6,0,36056,61021,0,0,0,0,0,224,115,35.3,247,41.0,253,19,0,698,25.5,0,19,196,4.13,251,0.389,41,28021,38.9,225,1104,1607
2023-03-16 01:54:00,0,80.4,25170,53780,0,0,0,0,0,178,295,130,441,66.5,452,38.5,0,587,31.8,0,38.5,1803,4.73,438,0,65.7,41769,19,1811,6791,1347,80.4,0,35733,60068,0,0,0,0,0,223,114,30.3,247,40.7,262,19,0,699,25.7,0,19,206,4.60,246,0,40.6,20208,38.5,221,1070,1341
2023-03-16 01:56:00,0,82.2,33119,62355,0,0,0,0,0,176,292,124,455,66.1,447,38.5,0,585,32.3,0,38.5,1936,4.97,448,0,65.4,41813,19,1952,7135,1877,82.2,0,36281,61617,0,0,0,0.389,0,225,114,29.0,255,40.6,252,19,0,702,26.2,0,19,183,4.83,249,0,39.9,27668,38.5,215,1114,1866
2023-03-16 01:58:00,0,80.4,25484,54162,0,0,0,0,0,176,286,124,453,65.8,453,38.5,0,586,32.3,0,38.5,1874,4.97,450,0,65.3,41864,19,1906,7023,1602,80.4,0,36032,60948,0,0,0,0,0,225,105,29.0,252,40.3,252,19,0,703,26.2,0,19,197,4.83,251,0,40.3,20285,38.5,231,1110,1598
2023-03-16 02:00:00,0,78.5,25135,78333,0,0.389,0,0,62,177,295,124,455,65.3,459,751,0,585,31.8,0,38.5,1798,4.27,452,0,65.8,41784,19,1821,6881,1342,78.5,0,58938,88218,0,0,0,0,151,224,117,29.0,255,39.9,256,471,0,705,25.7,0,19,203,4.13,254,0,40.6,17362,38.5,224,1164,1338
2023-03-16 02:02:00,0,79.6,34136,76325,0,0,0,0,62,178,290,130,457,65.7,449,751,0,587,32.0,0,38.5,2638,4.27,449,0,65.8,41926,19,2673,8429,1612,79.6,0,48481,79148,0,0,0,0,151,224,107,30.3,257,40.6,253,471,0,702,25.5,0,19,221,4.13,251,0,40.3,27190,38.5,244,1180,1602
2023-03-16 02:04:00,0,75.3,25009,53881,0,0,0,0,0.389,176,295,130,452,66.4,445,38.5,0,587,31.8,0,38.5,2516,4.50,449,0,65.9,41921,19,2537,13327,1344,75.3,0,35836,68195,0,0,0,0,0,226,120,30.3,252,41,249,19,0,700,25.7,0.389,19,213,4.37,251,0,40.3,20068,38.5,235,1312,1334
2023-03-16 02:06:00,0,87.0,33204,62468,0,0,0,0,0.389,176,290,124,455,65.7,448,38.5,0,585,32.3,0,38.5,1939,4.50,449,0,65.8,41968,19,1969,7179,1875,87.0,0,36395,61663,0,0.389,0,0,0,224,114,29.0,255,40.3,253,19,0.389,701,26.2,0.389,19,191,4.37,251,0,41,27753,38.5,228,1106,1862
2023-03-16 02:08:00,0,82.2,25496,54236,0,0,0,0,0,177,289,129,454,66.0,445,38.9,0,590,32.3,0,38.5,1890,4.27,450,0,65.8,41869,19,1893,7097,1613,82.2,0,36056,61103,0,0.389,0,0,0,224,104,30.3,253,41,248,19,0.389,699,26.2,0,19.4,211,4.13,252,0,40.6,20288,38.5,228,1141,1607
2023-03-16 02:10:00,0,80,27564,80899,0,0,0,0,62,178,292,130,455,65.6,448,752,0,584,31.8,0,38.5,1813,4.03,449,0,65.8,41811,19,1829,6860,1349,80,0,59035,88350,0,0,0,0,152,223,115,30.3,255,40.3,253,472,0,703,25.7,0,19.4,191,3.90,251,0,41.0,19796,38.5,222,1139,1340
2023-03-16 02:12:00,0,77.4,37966,92114,0,0,0,0,62,178,294,136,457,65.7,447,751,0,586,31.6,0,38.9,1884,4.27,452,0,65.9,41884,19,1908,7053,1609,77.4,0,59342,89356,0,0,0,0,152,222,119,31.6,258,40.3,251,472,0,702,25.5,0,19,199,4.13,253,0,41.0,29966,38.5,232,1125,1601
2023-03-16 02:14:00,0,73.8,23915,52492,0,0,0,0,0,177,298,124,454,65.7,447,38.5,0,588,31.8,0,38.9,1796,4.27,450,0,66.4,41840,19,1810,6889,1334,73.8,0,35757,60095,0,0,0,0,0,224,115,29.0,253,40.3,251,19,0,700,25.7,0,19,187,4.13,251,0,41,18963,38.5,213,1131,1334
2023-03-16 02:16:00,0,77.4,34166,63621,0,0,0,0,0,178,288,124,455,66.3,449,38.5,0,587,31.8,0.389,38.5,1964,4.27,449,0,66.3,41941,19,1970,7165,1873,77.4,0,36374,61748,0,0,0,0,0,225,109,29.0,255,41.1,258,19,0,699,25.7,0,19,211,4.13,251,0,41,28720,38.5,222,1105,1862
2023-03-16 02:18:00,0,87.0,25509,54212,0,0,0,0,0,177,288,119,457,66.0,435,38.5,0.389,586,31.8,0,38.5,1880,4.27,450,0,65.7,41873,19,1888,7000,1609,87.0,0,36059,60967,0,0,0.389,0,0,225,105,27.7,257,40.6,244,19,0,697,25.7,0,19,199,4.13,253,0,40.3,20315,38.5,219,1102,1608
2023-03-16 02:20:00,0,84.0,25284,73372,0,0,0,0,0,178,294,136,455,65.7,447,38.5,0,585,32.0,0,38.5,1786,4.27,449,0,65.4,41861,19,1814,6865,1337,84.0,0,53764,81754,0.389,0,0,0,0,225,113,31.6,255,40.3,251,19,0,703,26.0,0,19,184,4.13,251,0,40.3,18611,38.5,220,1114,1339
2023-03-16 02:22:00,0,84.4,30370,84063,0,0,0,0,62,177,287,124,452,65.7,448,752,0,587,31.9,0,38.5,1880,4.27,448,0,66.4,41911,19,1896,7132,1598,84.4,0,59482,89466,0,0,0,0,152,225,110,29.0,252,40.6,252,472,0,701,25.8,0,19,194,4.13,249,0,42.1,22359,38.5,219,1115,1597
2023-03-16 02:24:00,0,74.9,23260,51716,0,0,0,0.389,0,174,287,125,452,66.1,450,38.5,0,589,32.0,0,38.5,1863,4.27,449,0,65.8,41819,19,1881,6945,1601,74.9,0,36006,60848,0,0,0,0,0,225,105,29.0,252,40.6,256,19,0,699,26.0,0,19,187,4.13,251,0,40.6,18042,38.5,211,1075,1601
2023-03-16 02:26:00,0,73.0,33004,62314,0,0,0,0,0,177,292,136,454,65.7,447,38.5,0,589,31.6,0,38.5,1871,4.27,450,0,65.8,41937,19,1919,7013,1614,73.0,0,36104,60873,0,0,0,0,0,225,112,31.6,259,40.3,252,19.4,0,696,25.5,0,19,189,4.13,253,0,41,27809,38.5,240,1114,1610
2023-03-16 02:28:00,0,74.5,25439,54132,0,0,0,0,0,179,287,130,444,65.8,444,38.5,0,586,31.6,0,38.5,1887,4.27,438,0,66.2,41818,19,1921,7022,1605,74.5,0,36019,61007,0,0,0,0,0,223,109,30.3,256,40.3,248,19,0,702,25.5,0,19,195,4.13,246,0,41.8,20216,38.5,231,1118,1603
2023-03-16 02:30:00,0,81.8,32600,63584,0.389,0,0,0,0,179,296,119,443,66.1,450,38.5,0,586,31.6,0,38.5,1790,4.27,436,0,65.8,41904,19,1816,6826,1335,81.8,0,37430,62149,0,0,0,0,0,222,121,27.7,249,41,255,19,0,701,25.5,0,19,196,4.13,243,0,40.3,27514,38.5,226,1075,1336
2023-03-16 02:32:00,0,81.8,28299,81828,0.389,0,0,0,62,178,291,113,454,66.2,450,750,0,585,31.6,0,38.5,1863,4.66,450,0,66.1,41863,19,1879,7011,1603,81.8,0,59432,89292,0,0,0,0,154,221,109,26.3,254,41.4,255,470,0,703,25.5,0,19,191,4.13,252,0,40.6,20290,38.5,207,1111,1599
2023-03-16 02:34:00,0,84.4,23211,51786,0,0,0,0,0,176,288,119,455,66.4,445,38.5,0,586,31.8,0,38.5,1879,4.89,450,0,65.7,41850,19.4,1901,6974,1611,84.4,0,36040,61059,0,0,0,0,0,223,110,27.7,260,41,250,19,0,702,25.7,0,19,209,4.37,252,0,41,17998,38.5,229,1130,1602
2023-03-16 02:36:00,0,81.8,32827,62043,0,0,0,0,0,178,292,124,452,66.4,447,38.5,0,585,32.3,0,38.5,1796,4.97,449,0.389,65.7,41901,19.4,1821,6927,1345,81.8,0,35816,60380,0,0,0,0,0,223,115,29.0,252,41,250,19,0,702,26.2,0,19,197,4.83,251,0,41,27901,38.5,230,1099,1338
2023-03-16 02:38:00,0,79.6,25049,53662,0,0,0,0,0,177,295,124,456,65.6,447,38.5,0,588,32.3,0,38.5,1869,4.97,449,0.389,66.1,41814,19,1876,7086,1609,79.6,0,36006,61054,0,0,0,0,0,223,117,33.9,256,40.3,256,19,0,700,26.2,0,19,193,4.83,251,0,41.4,19846,38.5,211,1104,1597
2023-03-16 02:40:00,0,74.1,34437,63787,0,0,0.389,0,0,178,296,124,457,66.1,449,38.5,0,588,32.3,0,38.5,1770,4.97,450,0,66.0,41925,19,1792,6842,1348,74.1,0,35830,60185,0,0,0,0,0.389,222,116,33.9,257,41.4,253,19,0,699,26.2,0,19,172,4.83,257,0,41,29506,38.5,216,1113,1343
2023-03-16 02:42:00,0.389,79.6,28551,82129,0,0,0,0,62,178,289,113,455,65.8,444,751,0,586,32.3,0,38.5,1933,4.97,449,0,65.7,41881,19,1954,7155,1877,79.6,0.389,59761,89884,0,0,0,0,151,223,114,26.3,254,40.6,253,472,0,699,26.2,0,19,195,5.22,255,0,40.3,20239,38.5,223,1098,1865
2023-03-16 02:44:00,0,84.0,24264,52839,0,0,0,0,0,178,293,130,453,66.1,447,38.5,0,587,32.0,0,38.5,1869,4.73,447,0,65.7,41847,19,1883,6922,1603,84.0,0,36044,60938,0,0,0,0,0,225,119,30.3,252,40.3,257,19,0,700,26.0,0,19,198,4.60,249,0,40.3,19051,38.5,210,1040,1604
2023-03-16 02:46:00,0,83.3,29093,58004,0,0,0,0,0,175,293,124,455,65.7,448,38.5,0,589,31.6,0,38.5,1800,4.27,449,0,66.4,41890,19,1857,6839,1344,83.3,0,35827,60245,0,0,0,0,0,225,114,29.0,254,40.3,253,19,0,699,25.5,0,19,200,4.13,251,0,41.5,24155,38.5,237,1088,1336
2023-03-16 02:48:00,0,80.7,23837,52359,0,0,0,0,0,179,295,135,455,65.4,448,38.5,0,584,31.6,0,38.5,1868,4.27,450,0,66.1,41819,19,1884,6998,1606,80.7,0,36007,60869,0,0,0,0,0,222,119,31.6,256,40.3,253,19,0,699,25.5,0,19,196,4.13,253,0,42.6,18623,38.5,223,1101,1598
2023-03-16 02:50:00,0,80,33273,62435,0,0,0,0,0,177,296,136,454,65.8,447,38.5,0,584,31.6,0,38.5,1781,4.27,449,0,66.4,41888,19,1794,6783,1343,80,0,35800,60088,0,0,0,0,0,222,114,31.6,254,40.6,251,19,0,699,25.5,0,19,192,4.13,251,0,41.7,28344,38.5,213,1075,1341
