"Time","/dev/mapper/ubuntu--vg-ubuntu--lv","/dev/vda1","/dev/vda2","/dev/vdb1","none","shm","tmpfs"
2023-03-16 08:34:00,0.702,0.00566,0.130,4.87e-7,,0,0.0654
2023-03-16 08:36:00,0.702,0.00566,0.130,4.87e-7,,0,0.0655
2023-03-16 08:38:00,0.702,0.00566,0.130,4.87e-7,,0,0.0657
2023-03-16 08:40:00,0.702,0.00566,0.130,4.87e-7,,0,0.0658
2023-03-16 08:42:00,0.702,0.00566,0.130,4.87e-7,,0,0.0660
2023-03-16 08:44:00,0.702,0.00566,0.130,4.87e-7,,0,0.0661
2023-03-16 08:46:00,0.702,0.00566,0.130,4.87e-7,,0,0.0662
2023-03-16 08:48:00,0.702,0.00566,0.130,4.87e-7,,0,0.0664
2023-03-16 08:50:00,0.702,0.00566,0.130,4.87e-7,,0,0.0665
2023-03-16 08:52:00,0.702,0.00566,0.130,4.87e-7,,0,0.0666
2023-03-16 08:54:00,0.702,0.00566,0.130,4.87e-7,,0,0.0668
2023-03-16 08:56:00,0.702,0.00566,0.130,4.87e-7,,0,0.0669
2023-03-16 08:58:00,0.702,0.00566,0.130,4.87e-7,,0,0.0671
2023-03-16 09:00:00,0.702,0.00566,0.130,4.87e-7,,0,0.0672
2023-03-16 09:02:00,0.703,0.00566,0.130,4.87e-7,,0,0.0673
2023-03-16 09:04:00,0.703,0.00566,0.130,4.87e-7,,0,0.0675
2023-03-16 09:06:00,0.703,0.00566,0.130,4.87e-7,,0,0.0676
2023-03-16 09:08:00,0.703,0.00566,0.130,4.87e-7,,0,0.0678
2023-03-16 09:10:00,0.704,0.00566,0.130,4.87e-7,,0,0.0679
2023-03-16 09:12:00,0.704,0.00566,0.130,4.87e-7,,0,0.0680
2023-03-16 09:14:00,0.704,0.00566,0.130,4.87e-7,,0,0.0682
2023-03-16 09:16:00,0.704,0.00566,0.130,4.87e-7,,0,0.0683
2023-03-16 09:18:00,0.704,0.00566,0.130,4.87e-7,,0,0.0685
2023-03-16 09:20:00,0.704,0.00566,0.130,4.87e-7,,0,0.0686
2023-03-16 09:22:00,0.704,0.00566,0.130,4.87e-7,,0,0.0687
2023-03-16 09:24:00,0.704,0.00566,0.130,4.87e-7,,0,0.0689
2023-03-16 09:26:00,0.704,0.00566,0.130,4.87e-7,,0,0.0690
2023-03-16 09:28:00,0.704,0.00566,0.130,4.87e-7,,0,0.0692
2023-03-16 09:30:00,0.704,0.00566,0.130,4.87e-7,,0,0.0693
2023-03-16 09:32:00,0.704,0.00566,0.130,4.87e-7,,0,0.0632
2023-03-16 09:34:00,0.704,0.00566,0.130,4.87e-7,,0,0.0633
2023-03-16 09:36:00,0.704,0.00566,0.130,4.87e-7,,0,0.0635
2023-03-16 09:38:00,0.704,0.00566,0.130,4.87e-7,,0,0.0636
2023-03-16 09:40:00,0.704,0.00566,0.130,4.87e-7,,0,0.0637
2023-03-16 09:42:00,0.704,0.00566,0.130,4.87e-7,,0,0.0639
2023-03-16 09:44:00,0.704,0.00566,0.130,4.87e-7,,0,0.0640
2023-03-16 09:46:00,0.704,0.00566,0.130,4.87e-7,,0,0.0642
2023-03-16 09:48:00,0.705,0.00566,0.130,4.87e-7,,0,0.0643
2023-03-16 09:50:00,0.705,0.00566,0.130,4.87e-7,,0,0.0644
2023-03-16 09:52:00,0.705,0.00566,0.130,4.87e-7,,0,0.0646
2023-03-16 09:54:00,0.705,0.00566,0.130,4.87e-7,,0,0.0647
2023-03-16 09:56:00,0.705,0.00566,0.130,4.87e-7,,0,0.0649
2023-03-16 09:58:00,0.705,0.00566,0.130,4.87e-7,,0,0.0650
2023-03-16 10:00:00,0.705,0.00566,0.130,4.87e-7,,0,0.0651
2023-03-16 10:02:00,0.699,0.00566,0.130,4.87e-7,,0,0.0653
2023-03-16 10:04:00,0.699,0.00566,0.130,4.87e-7,,0,0.0654
2023-03-16 10:06:00,0.699,0.00566,0.130,4.87e-7,,0,0.0656
2023-03-16 10:08:00,0.699,0.00566,0.130,4.87e-7,,0,0.0657
2023-03-16 10:10:00,0.699,0.00566,0.130,4.87e-7,,0,0.0658
2023-03-16 10:12:00,0.699,0.00566,0.130,4.87e-7,,0,0.0660
2023-03-16 10:14:00,0.699,0.00566,0.130,4.87e-7,,0,0.0661
2023-03-16 10:16:00,0.699,0.00566,0.130,4.87e-7,,0,0.0663
2023-03-16 10:18:00,0.699,0.00566,0.130,4.87e-7,,0,0.0664
2023-03-16 10:20:00,0.699,0.00566,0.130,4.87e-7,,0,0.0665
2023-03-16 10:22:00,0.699,0.00566,0.130,4.87e-7,,0,0.0667
2023-03-16 10:24:00,0.699,0.00566,0.130,4.87e-7,,0,0.0668
2023-03-16 10:26:00,0.699,0.00566,0.130,4.87e-7,,0,0.0669
2023-03-16 10:28:00,0.700,0.00566,0.130,4.87e-7,,0,0.0671
2023-03-16 10:30:00,0.700,0.00566,0.130,4.87e-7,,0,0.0672
2023-03-16 10:32:00,0.700,0.00566,0.130,4.87e-7,,0,0.0674
2023-03-16 10:34:00,0.700,0.00566,0.130,4.87e-7,,0,0.0675
2023-03-16 10:36:00,0.700,0.00566,0.130,4.87e-7,,0,0.0676
2023-03-16 10:38:00,0.700,0.00566,0.130,4.87e-7,,0,0.0678
2023-03-16 10:40:00,0.700,0.00566,0.130,4.87e-7,,0,0.0679
2023-03-16 10:42:00,0.700,0.00566,0.130,4.87e-7,,0,0.0681
2023-03-16 10:44:00,0.700,0.00566,0.130,4.87e-7,,0,0.0682
2023-03-16 10:46:00,0.700,0.00566,0.130,4.87e-7,,0,0.0683
2023-03-16 10:48:00,0.700,0.00566,0.130,4.87e-7,,0,0.0685
2023-03-16 10:50:00,0.700,0.00566,0.130,4.87e-7,,0,0.0686
2023-03-16 10:52:00,0.700,0.00566,0.130,4.87e-7,,0,0.0688
2023-03-16 10:54:00,0.700,0.00566,0.130,4.87e-7,,0,0.0689
2023-03-16 10:56:00,0.700,0.00566,0.130,4.87e-7,,0,0.0690
2023-03-16 10:58:00,0.700,0.00566,0.130,4.87e-7,,0,0.0692
2023-03-16 11:00:00,0.700,0.00566,0.130,4.87e-7,,0,0.0693
2023-03-16 11:02:00,0.701,0.00566,0.130,4.87e-7,,0,0.0632
2023-03-16 11:04:00,0.701,0.00566,0.130,4.87e-7,,0,0.0633
2023-03-16 11:06:00,0.701,0.00566,0.130,4.87e-7,,0,0.0635
2023-03-16 11:08:00,0.701,0.00566,0.130,4.87e-7,,0,0.0636
2023-03-16 11:10:00,0.701,0.00566,0.130,4.87e-7,,0,0.0638
2023-03-16 11:12:00,0.701,0.00566,0.130,4.87e-7,,0,0.0639
2023-03-16 11:14:00,0.702,0.00566,0.130,4.87e-7,,0,0.0640
2023-03-16 11:16:00,0.702,0.00566,0.130,4.87e-7,,0,0.0642
2023-03-16 11:18:00,0.702,0.00566,0.130,4.87e-7,,0,0.0643
2023-03-16 11:20:00,0.702,0.00566,0.130,4.87e-7,,0,0.0645
2023-03-16 11:22:00,0.702,0.00566,0.130,4.87e-7,,0,0.0646
2023-03-16 11:24:00,0.702,0.00566,0.130,4.87e-7,,0,0.0647
2023-03-16 11:26:00,0.702,0.00566,0.130,4.87e-7,,0,0.0649
2023-03-16 11:28:00,0.702,0.00566,0.130,4.87e-7,,0,0.0650
2023-03-16 11:30:00,0.702,0.00566,0.130,4.87e-7,,0,0.0652
2023-03-16 11:32:00,0.702,0.00566,0.130,4.87e-7,,0,0.0653
2023-03-16 11:34:00,0.702,0.00566,0.130,4.87e-7,,0,0.0654
2023-03-16 11:36:00,0.702,0.00566,0.130,4.87e-7,,0,0.0656
2023-03-16 11:38:00,0.702,0.00566,0.130,4.87e-7,,0,0.0657
2023-03-16 11:40:00,0.702,0.00566,0.130,4.87e-7,,0,0.0658
2023-03-16 11:42:00,0.702,0.00566,0.130,4.87e-7,,0,0.0660
2023-03-16 11:44:00,0.703,0.00566,0.130,4.87e-7,,0,0.0661
2023-03-16 11:46:00,0.703,0.00566,0.130,4.87e-7,,0,0.0663
2023-03-16 11:48:00,0.703,0.00566,0.130,4.87e-7,,0,0.0664
2023-03-16 11:50:00,0.703,0.00566,0.130,4.87e-7,,0,0.0665
2023-03-16 11:52:00,0.703,0.00566,0.130,4.87e-7,,0,0.0667
2023-03-16 11:54:00,0.703,0.00566,0.130,4.87e-7,,0,0.0668
2023-03-16 11:56:00,0.703,0.00566,0.130,4.87e-7,,0,0.0670
2023-03-16 11:58:00,0.703,0.00566,0.130,4.87e-7,,0,0.0671
2023-03-16 12:00:00,0.703,0.00566,0.130,4.87e-7,,0,0.0672
2023-03-16 12:02:00,0.702,0.00566,0.130,4.87e-7,,0,0.0674
2023-03-16 12:04:00,0.702,0.00566,0.130,4.87e-7,,0,0.0675
2023-03-16 12:06:00,0.702,0.00566,0.130,4.87e-7,,0,0.0677
2023-03-16 12:08:00,0.703,0.00566,0.130,4.87e-7,,0,0.0678
2023-03-16 12:10:00,0.703,0.00566,0.130,4.87e-7,,0,0.0679
2023-03-16 12:12:00,0.703,0.00566,0.130,4.87e-7,,0,0.0681
2023-03-16 12:14:00,0.703,0.00566,0.130,4.87e-7,,0,0.0682
2023-03-16 12:16:00,0.702,0.00566,0.130,4.87e-7,,0,0.0684
2023-03-16 12:18:00,0.703,0.00566,0.130,4.87e-7,,0,0.0685
2023-03-16 12:20:00,0.703,0.00566,0.130,4.87e-7,,0,0.0686
2023-03-16 12:22:00,0.703,0.00566,0.130,4.87e-7,,0,0.0688
2023-03-16 12:24:00,0.703,0.00566,0.130,4.87e-7,,0,0.0689
2023-03-16 12:26:00,0.703,0.00566,0.130,4.87e-7,,0,0.0691
2023-03-16 12:28:00,0.703,0.00566,0.130,4.87e-7,,0,0.0692
2023-03-16 12:30:00,0.703,0.00566,0.130,4.87e-7,,0,0.0631
2023-03-16 12:32:00,0.703,0.00566,0.130,4.87e-7,,0,0.0632
2023-03-16 12:34:00,0.703,0.00566,0.130,4.87e-7,,0,0.0634
2023-03-16 12:36:00,0.703,0.00566,0.130,4.87e-7,,0,0.0635
2023-03-16 12:38:00,0.703,0.00566,0.130,4.87e-7,,0,0.0637
2023-03-16 12:40:00,0.703,0.00566,0.130,4.87e-7,,0,0.0638
2023-03-16 12:42:00,0.703,0.00566,0.130,4.87e-7,,0,0.0639
2023-03-16 12:44:00,0.703,0.00566,0.130,4.87e-7,,0,0.0641
2023-03-16 12:46:00,0.703,0.00566,0.130,4.87e-7,,0,0.0642
2023-03-16 12:48:00,0.704,0.00566,0.130,4.87e-7,,0,0.0643
2023-03-16 12:50:00,0.704,0.00566,0.130,4.87e-7,,0,0.0645
2023-03-16 12:52:00,0.704,0.00566,0.130,4.87e-7,,0,0.0646
2023-03-16 12:54:00,0.704,0.00566,0.130,4.87e-7,,0,0.0648
2023-03-16 12:56:00,0.704,0.00566,0.130,4.87e-7,,0,0.0649
2023-03-16 12:58:00,0.704,0.00566,0.130,4.87e-7,,0,0.0650
2023-03-16 13:00:00,0.704,0.00566,0.130,4.87e-7,,0,0.0652
2023-03-16 13:02:00,0.705,0.00566,0.130,4.87e-7,,0,0.0653
2023-03-16 13:04:00,0.705,0.00566,0.130,4.87e-7,,0,0.0655
2023-03-16 13:06:00,0.705,0.00566,0.130,4.87e-7,,0,0.0656
2023-03-16 13:08:00,0.705,0.00566,0.130,4.87e-7,,0,0.0657
2023-03-16 13:10:00,0.705,0.00566,0.130,4.87e-7,,0,0.0659
2023-03-16 13:12:00,0.705,0.00566,0.130,4.87e-7,,0,0.0660
2023-03-16 13:14:00,0.705,0.00566,0.130,4.87e-7,,0,0.0662
2023-03-16 13:16:00,0.705,0.00566,0.130,4.87e-7,,0,0.0663
2023-03-16 13:18:00,0.705,0.00566,0.130,4.87e-7,,0,0.0664
2023-03-16 13:20:00,0.705,0.00566,0.130,4.87e-7,,0,0.0666
2023-03-16 13:22:00,0.705,0.00566,0.130,4.87e-7,,0,0.0667
2023-03-16 13:24:00,0.706,0.00566,0.130,4.87e-7,,0,0.0668
2023-03-16 13:26:00,0.706,0.00566,0.130,4.87e-7,,0,0.0670
2023-03-16 13:28:00,0.706,0.00566,0.130,4.87e-7,,0,0.0671
2023-03-16 13:30:00,0.706,0.00566,0.130,4.87e-7,,0,0.0673
2023-03-16 13:32:00,0.706,0.00566,0.130,4.87e-7,,0,0.0674
2023-03-16 13:34:00,0.706,0.00566,0.130,4.87e-7,,0,0.0675
2023-03-16 13:36:00,0.706,0.00566,0.130,4.87e-7,,0,0.0677
2023-03-16 13:38:00,0.706,0.00566,0.130,4.87e-7,,0,0.0678
2023-03-16 13:40:00,0.706,0.00566,0.130,4.87e-7,,0,0.0680
2023-03-16 13:42:00,0.706,0.00566,0.130,4.87e-7,,0,0.0681
2023-03-16 13:44:00,0.706,0.00566,0.130,4.87e-7,,0,0.0682
2023-03-16 13:46:00,0.706,0.00566,0.130,4.87e-7,,0,0.0684
2023-03-16 13:48:00,0.706,0.00566,0.130,4.87e-7,,0,0.0685
2023-03-16 13:50:00,0.706,0.00566,0.130,4.87e-7,,0,0.0687
2023-03-16 13:52:00,0.706,0.00566,0.130,4.87e-7,,0,0.0688
2023-03-16 13:54:00,0.706,0.00566,0.130,4.87e-7,,0,0.0689
2023-03-16 13:56:00,0.706,0.00566,0.130,4.87e-7,,0,0.0691
2023-03-16 13:58:00,0.706,0.00566,0.130,4.87e-7,,0,0.0692
2023-03-16 14:00:00,0.706,0.00566,0.130,4.87e-7,,0,0.0631
2023-03-16 14:02:00,0.700,0.00566,0.130,4.87e-7,,0,0.0633
2023-03-16 14:04:00,0.700,0.00566,0.130,4.87e-7,,0,0.0634
2023-03-16 14:06:00,0.700,0.00566,0.130,4.87e-7,,0,0.0635
2023-03-16 14:08:00,0.700,0.00566,0.130,4.87e-7,,0,0.0637
2023-03-16 14:10:00,0.700,0.00566,0.130,4.87e-7,,0,0.0638
2023-03-16 14:12:00,0.701,0.00566,0.130,4.87e-7,,0,0.0640
2023-03-16 14:14:00,0.701,0.00566,0.130,4.87e-7,,0,0.0641
2023-03-16 14:16:00,0.701,0.00566,0.130,4.87e-7,,0,0.0642
2023-03-16 14:18:00,0.701,0.00566,0.130,4.87e-7,,0,0.0644
2023-03-16 14:20:00,0.701,0.00566,0.130,4.87e-7,,0,0.0645
2023-03-16 14:22:00,0.701,0.00566,0.130,4.87e-7,,0,0.0646
2023-03-16 14:24:00,0.701,0.00566,0.130,4.87e-7,,0,0.0648
2023-03-16 14:26:00,0.701,0.00566,0.130,4.87e-7,,0,0.0649
2023-03-16 14:28:00,0.701,0.00566,0.130,4.87e-7,,0,0.0651
2023-03-16 14:30:00,0.701,0.00566,0.130,4.87e-7,,0,0.0652
2023-03-16 14:32:00,0.701,0.00566,0.130,4.87e-7,,0,0.0653
2023-03-16 14:34:00,0.701,0.00566,0.130,4.87e-7,,0,0.0655
2023-03-16 14:36:00,0.701,0.00566,0.130,4.87e-7,,0,0.0656
2023-03-16 14:38:00,0.701,0.00566,0.130,4.87e-7,,0,0.0658
2023-03-16 14:40:00,0.701,0.00566,0.130,4.87e-7,,0,0.0659
2023-03-16 14:42:00,0.702,0.00566,0.130,4.87e-7,,0,0.0660
2023-03-16 14:44:00,0.702,0.00566,0.130,4.87e-7,,0,0.0662
2023-03-16 14:46:00,0.702,0.00566,0.130,4.87e-7,,0,0.0663
2023-03-16 14:48:00,0.702,0.00566,0.130,4.87e-7,,0,0.0665
2023-03-16 14:50:00,0.702,0.00566,0.130,4.87e-7,,0,0.0666
2023-03-16 14:52:00,0.702,0.00566,0.130,4.87e-7,,0,0.0667
2023-03-16 14:54:00,0.702,0.00566,0.130,4.87e-7,,0,0.0669
2023-03-16 14:56:00,0.702,0.00566,0.130,4.87e-7,,0,0.0670
2023-03-16 14:58:00,0.702,0.00566,0.130,4.87e-7,,0,0.0672
2023-03-16 15:00:00,0.702,0.00566,0.130,4.87e-7,,0,0.0673
2023-03-16 15:02:00,0.703,0.00566,0.130,4.87e-7,,0,0.0674
2023-03-16 15:04:00,0.703,0.00566,0.130,4.87e-7,,0,0.0676
2023-03-16 15:06:00,0.703,0.00566,0.130,4.87e-7,,0,0.0677
2023-03-16 15:08:00,0.703,0.00566,0.130,4.87e-7,,0,0.0679
2023-03-16 15:10:00,0.703,0.00566,0.130,4.87e-7,,0,0.0680
2023-03-16 15:12:00,0.703,0.00566,0.130,4.87e-7,,0,0.0682
2023-03-16 15:14:00,0.703,0.00566,0.130,4.87e-7,,0,0.0683
2023-03-16 15:16:00,0.703,0.00566,0.130,4.87e-7,,0,0.0684
2023-03-16 15:18:00,0.703,0.00566,0.130,4.87e-7,,0,0.0686
2023-03-16 15:20:00,0.703,0.00566,0.130,4.87e-7,,0,0.0687
2023-03-16 15:22:00,0.703,0.00566,0.130,4.87e-7,,0,0.0689
2023-03-16 15:24:00,0.703,0.00566,0.130,4.87e-7,,0,0.0690
2023-03-16 15:26:00,0.703,0.00566,0.130,4.87e-7,,0,0.0691
2023-03-16 15:28:00,0.704,0.00566,0.130,4.87e-7,,0,0.0693
2023-03-16 15:30:00,0.704,0.00566,0.130,4.87e-7,,0,0.0632
2023-03-16 15:32:00,0.704,0.00566,0.130,4.87e-7,,0,0.0633
2023-03-16 15:34:00,0.704,0.00566,0.130,4.87e-7,,0,0.0635
2023-03-16 15:36:00,0.704,0.00566,0.130,4.87e-7,,0,0.0636
2023-03-16 15:38:00,0.704,0.00566,0.130,4.87e-7,,0,0.0637
2023-03-16 15:40:00,0.704,0.00566,0.130,4.87e-7,,0,0.0639
2023-03-16 15:42:00,0.704,0.00566,0.130,4.87e-7,,0,0.0640
2023-03-16 15:44:00,0.704,0.00566,0.130,4.87e-7,,0,0.0642
2023-03-16 15:46:00,0.704,0.00566,0.130,4.87e-7,,0,0.0643
2023-03-16 15:48:00,0.704,0.00566,0.130,4.87e-7,,0,0.0644
2023-03-16 15:50:00,0.704,0.00566,0.130,4.87e-7,,0,0.0646
2023-03-16 15:52:00,0.704,0.00566,0.130,4.87e-7,,0,0.0647
2023-03-16 15:54:00,0.704,0.00566,0.130,4.87e-7,,0,0.0649
2023-03-16 15:56:00,0.704,0.00566,0.130,4.87e-7,,0,0.0650
2023-03-16 15:58:00,0.705,0.00566,0.130,4.87e-7,,0,0.0652
2023-03-16 16:00:00,0.705,0.00566,0.130,4.87e-7,,0,0.0653

