"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-17 07:44:00,0,11568,57911,175009,0,1803,119,157,30.7,116,1824,65.7,1723,0,6934,78.5,4.90,144,87.4,0,16937,1836,112,31.6,1498,65.5,375,378,0,0,105,21667,0,11568,0,21728,78347,0,188,33.0,88.4,20.1,27.7,2262,40.6,25529,0,1052,3609,5.27,136,66.2,0,16835,184,26.3,25.5,15864,40.3,669,483,0,0,25.0,24240,0
2023-03-17 07:46:00,0.389,14072,56634,177537,0,1857,136,161,33.5,126,1907,65.9,1654,0,7033,78.9,5.57,144,87.5,0,16962,1919,124,32.2,1556,66.2,375,392,0,0,122,20114,0,14072,0.389,24111,81064,0,171,31.6,93.6,24.4,30.3,2252,41.7,24140,0,1074,3609,6.32,136,66.2,0,16844,210,29.0,25.7,15868,40.6,669,519,0.389,0,29.4,22516,0
2023-03-17 07:48:00,0,12198,34826,152743,0,1790,130,167,34.3,127,1863,66.4,422,0,6900,118,5.33,143,87.3,0,16992,1804,128,32.3,1510,66.8,19,351,0,0,127,174,0,12198,0,19648,75085,0,179,30.3,101,29.3,30.3,2314,40.6,6281,0.389,1089,3601,6.15,135,66.2,0,16858,196,35.2,26.2,15878,41.8,38.5,443,0,0,30.3,591,0
2023-03-17 07:50:00,0,13657,35048,150384,0,1852,136,164,30.7,132,1885,67.4,416,0,6984,82.1,3.93,141,87.3,0,16948,1889,124,32.3,1571,66.5,19,328,0,0,128,166,0,13657,0,21079,76752,0,151,31.6,103,19.7,31.6,2209,42.2,6286,0,1042,3695,4.30,134,66.2,0,16832,200,29.0,26.2,15874,41.1,38.5,400,0,0,30.3,578,0.389
2023-03-17 07:52:00,0,14521,35340,157411,0.389,1910,130,157,30.7,121,1969,66.9,419,0,7138,82.1,4.40,143,87.4,0,16939,1931,135,32.3,1591,65.9,19.0,334,0,0,133,173,0,14521,0,21925,77970,0,161,30.3,88.6,19.7,33.9,2302,41.8,6286,0,1051,3709,4.77,134,66.2,0,16837,194,31.6,26.2,15852,41.0,38.5,414,0,0,31.6,582,0
2023-03-17 07:54:00,0,11064,58119,199153,0,1822,130,160,32.1,126,1824,65.8,1719,0,6996,81.9,5.80,143,87.4,0,16946,1835,124,32.3,1535,66.5,375,372,0,0,122,21948,0,11064,0,21263,78354,0,175,30.3,91.8,26.9,30.3,2261,40.6,25786,0,1115,3733,6.64,141,66.2,0,16844,196,29.4,26.2,15868,41.7,669,475,0,0,29.0,24498,0
2023-03-17 07:56:00,0,12388,58443,179764,0,1879,124,167,32.9,110,1918,66.1,1721,0,7048,80.5,4.17,143,87.4,0,16948,1899,130,32.3,1569,66.3,375,384,0,0,128,21952,0,12388,0,22575,79573,0,167,29.0,101,23.2,26.3,2254,41.4,25788,0,1072,3679,4.62,141,66.2,0,16831,186,30.7,26.2,15866,41.4,669,501,0,0,30.3,24502,0
2023-03-17 07:58:00,0,13478,35098,153997,0,1857,113,163,30.7,121,1928,65.8,420,0,7057,120,3.03,142,87.5,0,16955,1877,113,32.3,1558,66.0,19,355,0,0,117,173,0,13478,0,20900,76575,0,156,26.3,95.6,20.4,29.0,2335,41.1,6286,0,1044,3625,3.03,135,66.2,0,16846,189,26.3,26.2,15881,41.7,38.5,449,0,0,32.6,588,0
2023-03-17 08:00:00,0,11601,35020,150517,0,1872,119,159,32.3,120,1874,66.7,419,0,7078,80.9,7.46,140,87.5,0,16973,1897,118,32.3,1594,67.1,19,337,0,0,117,174,0,11601,0,19054,74478,0,156,27.7,95.6,21.4,29.0,2195,41.1,6286,0,1059,3611,12.7,135,66.2,0,16860,186,27.7,26.2,15861,41.4,38.5,417,0,0,27.7,586,0
2023-03-17 08:02:00,0,11400,35020,154120,0,1874,130,161,31.5,121,1912,66.0,420,0,7091,79.6,6.19,141,87.7,0.389,16951,1893,128,32.3,1551,67.0,19,337,0,0,122,179,0,11400,0,18808,74366,0,163,30.3,99.1,21.0,29.0,2309,40.3,6287,0,1067,3633,11.7,134,66.2,0.389,16844,192,30.3,26.2,15877,42.5,38.5,419,0,0,29.0,588,0
2023-03-17 08:04:00,0,10172,46817,162311,0,1790,135,167,32.1,131,1836,66.4,911,0,6865,81.0,3.97,142,87.8,0.389,16956,1807,124,32.3,1500,66.2,19,329,0,0,122,11772,0,10172,0,18763,74348,0,178,31.6,101,22.0,31.6,2282,41.4,16601,0,1086,3709,3.97,136,66.6,0.389,16847,187,29.0,26.2,15878,42.5,38.5,400,0,0,29.0,13312,0
2023-03-17 08:06:00,0,13011,58271,181267,0,1884,130,162,32.9,126,1916,66.1,1719,0,7067,80.8,3.27,143,88.0,0,16969,1902,135,32.0,1537,66.5,375,381,0,0,132,21760,0,13011,0,23182,80183,0,182,30.3,93.5,22.3,30.3,2270,41,25597,0,1103,3709,3.27,134,66.6,0,16838,200,31.6,26.0,15872,42.5,669,499,0,0,31.6,24312,0
2023-03-17 08:08:00,0,13645,35091,158642,0,1873,124,159,30.7,121,1926,65.8,419,0,7125,117,5.33,144,86.8,0,16947,1895,124,32.0,1546,66.9,19,356,0,0,128,172,0,13645,0,21057,77054,0,167,29.0,90.1,20.1,29.0,2342,41.4,6284,0,1076,3637,11.7,135,65.5,0,16839,187,29.0,26.0,15872,42.9,38.5,453,0,0.389,30.3,582,0
2023-03-17 08:10:00,0,10593,34976,150350,0,1854,124,160,31.5,116,1880,66.1,417,0.389,6994,81.0,5.10,145,87.5,0,16948,1880,118,32.3,1552,66.1,19,331,0,0,117,179,0,10593,0,18011,73409,0,173,29.0,97.6,21.4,27.7,2201,41,6285,0,1061,3648,6.29,137,66.2,0,16839,207,27.7,26.2,15895,41.7,38.5,410,0,0,27.7,589,0
2023-03-17 08:12:00,0,10576,34998,154218,0,1892,119,160,32.9,121,1915,66.3,419,0,7079,80.5,3.27,144,87.8,0,16950,1903,124,31.8,1560,65.8,19,332,0.389,0,122,174,0,10576,0,17985,73525,0,187,27.7,98.2,22.8,29.0,2302,41.1,6283,0,1086,3686,3.27,137,66.6,0,16843,199,29.0,25.7,15874,41.7,38.5,413,0,0,29.0,584,0
2023-03-17 08:14:00,0,11311,34735,149186,0,1800,141,166,32.5,137,1824,66.2,418,0,6901,81.8,3.27,143,87.3,0,16943,1806,124,31.6,1502,66.3,19,329,0,0,122,167,0,11311,0,18716,73890,0,188,32.9,99.5,21.6,32.9,2264,41.5,6285,0,1061,3700,3.27,134,66.2,0,16839,203,29.0,25.5,15870,41.4,38.5,405,0,0,29.0,582,0
2023-03-17 08:16:00,0,13528,58522,179558,0,1850,136,158,32.9,126,1915,65.8,1720,0,7086,82,5.57,142,85.5,0,16942,1888,140,31.6,1568,67.1,375,382,0,0,139,21991,0,13528,0,23721,80769,0,176,31.6,90.0,22.5,30.3,2262,41,25825,0,1092,3717,6.38,136,64.4,0,16835,220,32.9,25.5,15885,42.2,669,493,0,0,32.9,24552,0
2023-03-17 08:18:00,0,13178,35316,179181,0,1937,129,161,30.7,120,1988,65.8,423,0,7282,120,5.80,143,86.6,0,16947,1961,129,31.6,1603,66.2,19,352,0,0,133,162,0.389,13178,0,20591,77178,0,164,30.3,92.0,20.1,29.0,2339,41.0,6283,0,1115,3648,6.59,135,65.1,0,16825,193,30.3,25.5,15877,41.4,38.5,442,0,0,31.6,585,0
2023-03-17 08:20:00,0,11885,34730,172501,0,1818,124,165,32.1,116,1815,65.8,421,0,6897,81.0,3.73,141,87.8,0,16952,1833,128,31.6,1508,66.1,19,331,0,0.389,127,161,0.389,11885,0,19306,75179,0,197,29.0,103,21.5,27.7,2198,41.0,6280,0,1074,3612,3.73,134,67.3,0,16836,215,30.3,25.5,15882,42.5,38.5,402,0,0,30.3,582,0
2023-03-17 08:22:00,0,11659,35014,155756,0,1862,124,160,32.1,120,1907,66.3,420,0,7089,79.5,4.67,143,88.0,0,16946,1889,118,32.0,1599,66.0,19,336,0,0.389,117,172,0,11659,0,19108,74895,0,189,29.0,92.5,21.6,29.0,2306,40.6,6283,0,1129,3633,5.11,134,66.2,0,16829,234,27.7,26.0,15898,41.7,38.5,412,0,0,27.7,589,0
2023-03-17 08:24:00,0,11643,34717,159838,0,1815,136,160,32.9,132,1826,65.9,421,0,7024,78.9,5.57,142,88.3,0,16939,1832,124,32.3,1533,65.9,19.4,325,0,0,121,170,0,11643,0,19058,74739,0,201,31.6,92.0,22.5,32.0,2268,41.4,6283,0,1125,3609,6.46,137,66.2,0,16824,224,29.0,26.2,15886,40.6,38.5,394,0,0,29.0,580,0
2023-03-17 08:26:00,0,12961,58438,179791,0,1886,124,163,30.7,116,1902,65.8,1725,0,7117,79.2,5.20,142,87.8,0,16945,1907,129,32.3,1576,65.9,375,380,0,0,128,21992,0,12961,0,23145,80330,0,195,29.0,95.7,20.1,28.0,2238,41,25831,0,1095,3633,6.02,137,66.6,0,16831,221,30.3,26.2,15881,41,669,494,0,0,30.3,24479,0
2023-03-17 08:28:00,0,13812,35792,156070,0,1938,124,162,32.1,121,1967,66.1,614,0,7181,117,5.57,141,87.6,0,16958,1948,118,32.3,1666,66.0,197,381,0,0,117,244,0,13812,0,21581,77854,0,203,29.0,93.9,22.2,29.0,2311,41,6416,0,1114,3655,6.37,135,66.2,0,16850,222,27.7,26.2,15895,41,354,492,0,0,27.7,678,0
2023-03-17 08:30:00,0,10947,34731,149155,0,1830,124,161,31.5,121,1827,66.3,418,0,6927,82.8,5.57,141,87.8,0,16949,1836,124,32.3,1556,66.0,19,333,0,0,128,170,0,10947,0,18400,73899,0,208,29.0,104,21.4,29.0,2199,41,6286,0,1115,3689,6.38,134,67.0,0,16837,227,29.0,26.2,15895,40.6,38.5,409,0,0,30.3,588,0
2023-03-17 08:32:00,0,11330,35012,154244,0,1894,124,163,31.5,121,1897,66.2,419,0,7115,81.6,3.94,143,87.7,0,16954,1911,124,31.8,1619,66.0,19,332,0,0,122,169,0,11330,0,18793,74517,0,174,33.9,100,21.0,29.0,2291,41,6285,0,1120,3687,4.32,134,66.2,0,16828,210,29.0,25.7,15863,41.4,38.5,410,0,0,29.0,578,0
2023-03-17 08:34:00,0,11549,34739,149139,0,1806,119,162,31.5,116,1831,65.9,418,0,6920,79.1,4.43,143,88,0,16964,1819,129,31.6,1485,66.2,19,326,0,0,122,158,0,11549,0,18952,74082,0,162,27.7,94.3,21.6,27.7,2268,40.3,6285,0,1123,3609,4.86,136,66.2,0,16840,182,30.3,25.5,15854,42.1,38.5,395,0,0,29.0,582,0
2023-03-17 08:36:00,0,14533,58404,181386,0,1893,124,162,31.5,121,1921,65.7,1722,0,7028,79.2,3.93,142,87.9,0,16956,1900,124,31.6,1587,66.6,375,378,0,0,117,21827,0,14533,0,24721,81723,0,169,29.0,93.7,26,29.0,2269,40.6,25664,0,1053,3669,4.30,135,66.2,0,16843,172,33.9,25.5,15858,41.8,669,487,0,0,27.7,24392,0
2023-03-17 08:38:00,0,13506,51752,178373,0,1954,130,161,34.3,121,1991,66.5,1441,0,7292,121,5.81,142,88.1,0,16963,1985,129,31.6,1640,66.3,375,402,0,0,128,15206,0,13506,0,23053,80285,0.389,157,30.3,93.8,34.4,29.0,2348,41.7,19778,0,1098,3701,6.56,135,66.2,0,16833,184,35.2,25.5,15862,41.4,669,530,0,0,30.3,17107,0
2023-03-17 08:40:00,0,9754,34680,148765,0,1785,118,163,32.1,115,1823,66.4,417,0,6874,81.3,4.40,143,88.2,0,16964,1802,129,31.6,1505,66.4,19,325,0,0,122,171,0,9754,0,17190,72273,0,172,27.7,101,27.0,32.6,2200,41.7,6286,0,1080,3665,4.82,137,66.6,0,16838,184,30.3,25.5,15841,41.7,38.5,394,0,0,29.0,583,0
2023-03-17 08:42:00,0,10223,34959,154078,0,1867,119,159,32.1,121,1908,66.5,418,0,7065,80.1,3.93,142,88.2,0,16952,1902,112,32.0,1578,65.6,19,325,0,0,116,175,0,10223,0,17637,73152,0,162,27.7,90.1,21.8,33.9,2294,41,6285,0,1082,3709,4.36,137,66.6,0,16832,190,26.3,25.5,15875,39.9,38.5,398,0.389,0,27.7,590,0
2023-03-17 08:44:00,0,11129,34710,172725,0,1812,129,158,32.1,126,1835,66.0,419,0,6893,81.6,5.83,142,87.1,0,16946,1831,124,32.4,1514,66.3,19,329,0,0,122,173,0,11129,0,18541,74297,0,167,30.7,90.7,21.8,30.3,2271,40.6,6287,0.389,1045,3680,6.59,135,65.8,0,16837,189,29.0,26.0,15866,41,38.5,402,0.389,0,29.0,588,0
2023-03-17 08:46:00,0,13774,58492,203199,0,1853,124,162,32.2,121,1923,66.8,1720,0,7013,81.8,5.10,143,87.4,0,16936,1924,129,32.3,1529,67.0,375,391,0,0,127,21964,0,13774,0,23939,81593,0,169,29.4,94.6,21.0,29.0,2265,41.5,25810,0.389,1070,3694,5.86,134,66.2,0,16833,209,30.3,26.2,15865,42.1,669,517,0,0,35.6,24496,0.389
2023-03-17 08:48:00,0.389,13120,58509,180238,0,1856,136,166,31.5,132,1923,66.3,1724,0,7087,121,4.63,142,87.9,0,16947,1889,124,32.3,1537,66.8,375,401,0,0,122,21968,0,13120,0.389,23292,80272,0,150,31.6,99.5,21.0,31.6,2331,41,25806,0,1094,3670,10.6,141,66.2,0,16837,193,29.0,26.2,15868,41.8,669,527,0,0,29.4,24502,0.389
2023-03-17 08:50:00,0.389,11768,34734,148818,0,1790,124,163,32.9,121,1823,66.1,422,0,6850,80.4,4.40,143,87.1,0,16940,1813,140,32.3,1497,66.5,19,330,0,0,133,176,0,11768,0.389,19179,74339,0,162,29.0,102,22.9,29.0,2198,40.3,6283,0,1068,3588,4.77,134,65.5,0,16829,197,32.9,26.2,15867,41.4,38.5,400,0,0,31.6,589,0
2023-03-17 08:52:00,0,11446,35024,155802,0,1856,124,158,33.5,116,1915,66.1,423,0,7041,78.8,6.37,144,85.7,0,16939,1878,124,32.3,1606,65.8,19,333,0,0,128,171,0,11446,0,18892,74657,0,171,29.0,90.4,23.7,27.7,2304,40.6,6284,0,1071,3609,7.55,134,64,0,16837,196,29.0,26.2,15869,42.1,38.5,411,0,0,30.3,583,0
2023-03-17 08:54:00,0,10938,34962,150868,0,1887,113,163,32.1,110,1881,66.8,421,0,7140,79.2,5.33,145,86.4,0,16934,1896,124,32.3,1592,66.3,19,329,0,0,122,173,0,10938,0,18364,73850,0,172,26.3,95.8,21.5,26.3,2267,41.1,6285,0,1122,3587,6.15,134,64.7,0,16827,183,29.0,26.2,15873,42.1,38.5,406,0,0,29.0,588,0
2023-03-17 08:56:00,0,12510,52480,172965,0,1866,119,162,30.7,116,1924,66.3,1132,0,7010,79.3,3.13,146,87.7,0,16948,1892,118,32.0,1565,66.8,19,331,0,0,111,16893,0,12510,0,21595,78016,0,164,27.7,93.4,20.1,27.7,2285,40.6,21139,0,1037,3616,3.13,137,66.2,0,16843,200,28.0,26.0,15872,41.8,38.5,412,0,0,26.3,18934,0
2023-03-17 08:58:00,0,13086,58209,179594,0.389,1873,113,161,34.9,116,1934,66.6,1722,0,7053,122,5.37,144,87.4,0,16947,1896,118,31.6,1568,66.3,375,398,0,0,117,21674,0,13086,0,23279,80239,0,164,26.3,93.6,26.7,27.7,2333,41.5,25505,0,1096,3723,10.9,136,66.2,0,16835,189,27.7,25.5,15857,41.8,669,521,0,0,27.7,24215,0
2023-03-17 09:00:00,0,11347,34722,148939,0,1819,119,162,33.5,110,1830,65.7,419,0,6924,83.0,6.17,143,87.5,0,16935,1835,117,31.6,1540,66.6,19,334,0,0,117,180,0,11347,0,18779,73831,0,170,27.7,99.5,23.8,26.3,2205,41,6286,0,1079,3728,12.1,133,66.2,0.389,16835,172,27.7,25.5,15872,41.4,38.5,409,0,0,27.7,599,0
2023-03-17 09:02:00,0,11394,35017,154118,0,1888,113,163,30.7,109,1908,66.3,420,0,7048,80.2,5.39,143,87.8,0.389,16933,1906,112,32.0,1571,66.0,19,330,0,0,111,170,0,11394,0,18809,74288,0,155,26.3,101,20.1,26.3,2293,42.1,6282,0,1045,3656,5.43,134,66.6,0,16826,181,26.3,26.0,15858,41.7,38.5,406,0,0,26.3,587,0
2023-03-17 09:04:00,0,11552,34990,173898,0,1890,124,162,30.7,116,1889,65.9,421,0,7058,80.8,5,144,87.5,0,16936,1904,112,32.3,1566,65.9,19,327,0,0,111,165,0,11552,0,18953,74882,0,178,29.0,94.0,20.1,27.7,2270,41.8,6283,0,1096,3680,5.43,135,66.2,0,16831,201,26.3,26.2,15869,40.3,38.5,396,0,0,26.3,575,0
2023-03-17 09:06:00,0,12054,36564,179634,0,1809,130,160,33.7,126,1863,66.4,496,0,6956,80.5,6.73,143,87.3,0,16933,1842,124,32.0,1513,65.8,19,330,0,0,122,1893,0,12054,0,19621,75610,0,189,30.3,91.6,23.7,30.3,2251,41.4,7815,0,1116,3679,6.79,136,66.2,0,16827,223,29.0,26.0,15879,41,38.5,403,0,0,29.0,2474,0
2023-03-17 09:08:00,0,12196,58410,184079,0,1856,130,164,33.3,126,1922,66.6,1721,0,7049,118,3.97,143,87.8,0,16939,1869,128,31.6,1560,66.4,375,407,0.389,0,121,21865,0,12196,0,22386,79489,0,174,30.3,97.8,22.4,30.3,2321,41,25699,0,1069,3670,4.36,135,66.6,0,16827,184,30.3,25.5,15865,41,669,540,0,0,29.0,24425,0
2023-03-17 09:10:00,0,11541,34698,148864,0,1802,130,159,31.1,126,1820,66.3,421,0,6861,81.2,3.73,142,88.1,0,16955,1815,129,31.6,1505,66.3,19,329,0.389,0,128,159,0,11541,0,18970,74182,0,168,30.3,95.3,20.4,30.3,2205,41,6289,0,1050,3658,4.12,135,67.3,0,16845,180,30.3,25.5,15862,41,38.5,401,0,0.389,30.3,591,0
2023-03-17 09:12:00,0,11141,34980,154209,0,1889,130,162,31.5,126,1920,66.2,419,0,7088,78.4,4.96,145,87.5,0,16937,1910,124,31.6,1562,66.0,19,330,0,0,121,166,0,11141,0,18537,74096,0,177,30.3,96.3,21.3,30.3,2305,41.7,6288,0,1090,3609,6.12,136,66.6,0,16830,198,29.0,25.5,15864,40.6,38.5,405,0,0.389,29.0,584,0
2023-03-17 09:14:00,0,12820,35267,161895,0,1922,124,168,31.5,121,1942,66.2,420,0.389,7166,82.4,5.09,145,87.5,0,16943,1949,129,31.6,1627,65.8,19,328,0,0,133,168,0,12820,0,20220,76096,0,172,29.0,103,21.3,29.0,2273,41.8,6285,0,1076,3731,6.21,136,66.2,0,16834,198,30.3,25.5,15881,40.7,38.5,396,0,0,31.6,578,0
2023-03-17 09:16:00,0,13723,34795,162277,0,1793,119,160,32.9,116,1858,65.9,421,0.389,6890,85.3,3.27,142,87.8,0,16935,1805,118,31.8,1489,65.5,19,325,0,0,122,176,0,13723,0,21102,76635,0,178,27.7,91.7,22.8,27.7,2262,41.4,6284,0,1066,3824,3.27,135,66.6,0,16836,190,27.7,25.7,15861,40.3,38.5,394,0,0,29.0,589,0
2023-03-17 09:18:00,0,13641,58354,180110,0,1877,124,160,32.9,127,1929,66.3,1720,0,7057,122,5.33,141,87.6,0,16943,1903,112,32.3,1589,66.6,375,398,0,0,117,21806,0.389,13641,0,23843,81015,0,166,29.0,97.4,23.1,30.3,2336,41.0,25642,0,1050,3657,6.12,134,66.2,0,16832,194,26.3,26.2,15876,41.4,669,522,0,0,27.7,24336,0
2023-03-17 09:20:00,0,11786,34730,148827,0,1789,130,163,31.5,132,1817,65.6,421,0,6835,81.0,3.70,142,86.8,0,16939,1817,135,32.3,1578,66.3,19,330,0,0,122,172,0,11786,0,19253,74401,0,155,36.1,107,21.3,31.6,2199,39.9,6287,0,1071,3618,4.07,135,65.5,0,16831,199,31.6,26.2,15873,42.1,38.5,402,0,0,29.0,581,0
2023-03-17 09:22:00,0,11141,35026,155871,0,1843,130,163,31.5,126,1896,66.0,421,0,7028,81.2,4.30,143,87.6,0,16964,1859,135,31.8,1553,66.4,19,335,0,0,133,174,0,11141,0,18570,74081,0,150,31.0,96.1,20.6,30.3,2288,41,6284,0,1054,3680,4.69,136,66.6,0,16856,181,31.6,25.7,15865,41.4,38.5,413,0,0,31.6,585,0
2023-03-17 09:24:00,0,11165,35262,152446,0,1953,124,163,31.5,126,1935,65.9,421,0,7229,79.5,5.57,142,87.6,0,16970,1963,124,31.6,1593,66.8,19,333,0,0,128,162,0,11165,0,18578,74362,0,171,29.0,95.6,20.5,30.3,2263,41,6286,0,1099,3633,6.38,136,66.9,0,16848,198,29.0,25.5,15868,41,38.5,411,0,0,30.3,587,0
2023-03-17 09:26:00,0,11773,34767,152234,0,1807,130,166,32.9,126,1859,65.7,419,0,6870,80.1,5.57,143,87.8,0,16942,1811,128,31.8,1462,66.2,19.4,327,0,0,127,157,0,11773,0,19157,74357,0,196,30.3,104,27.5,30.3,2261,40.6,6287,0,1075,3679,6.36,134,66.9,0,16835,209,35.8,25.7,15862,40.6,38.5,403,0,0,30.3,581,0
2023-03-17 09:28:00,0,13540,58367,179834,0,1855,124,178,31.5,121,1918,66.2,1720,0,7038,118,3.97,142,86.9,0,16954,1877,135,32.3,1582,66.1,375,404,0,0.389,128,21771,0,13540,0,23745,80708,0,178,29.0,116,20.6,34.0,2333,41.7,25612,0,1078,3648,3.97,134,65.5,0,16844,197,31.6,26.2,15881,40.4,669,530,0,0,30.3,24333,0
2023-03-17 09:30:00,0,11380,45674,184862,0,1809,124,162,30.7,121,1822,65.8,1219,0,7001,81.6,3.97,143,86.5,0,16928,1834,124,32.3,1535,65.8,375,376,0,0.389,122,10009,0,11380,0,20379,76938,0,172,29.0,93.9,19.7,34.4,2204,41.4,15161,0,1170,3658,3.97,136,65.1,0,16822,181,29.0,26.2,15869,40.6,669,482,0,0,29.0,11405,0
2023-03-17 09:32:00,0,11569,35000,153867,0,1855,119,164,32.1,116,1916,66.1,420,0,7030,79.9,6.53,144,87.4,0,16929,1878,118,31.8,1530,66.1,19,330,0,0,122,174,0,11569,0,18961,74468,0.389,164,27.7,97.9,26.9,28.0,2308,42.8,6285,0,1074,3699,7.29,136,66.6,0,16820,200,27.7,25.7,15857,41,38.9,405,0,0,29.0,589,0
2023-03-17 09:34:00,0,13548,35001,150364,0,1869,119,162,32.1,126,1888,66.9,422,0,6984,81.8,4.40,144,87.5,0,16939,1874,118,31.6,1578,66.3,19,330,0,0,117,168,0,13548,0,20974,76697,0.389,179,27.7,93.4,26.9,30.3,2269,42.5,6284,0,1061,3664,4.83,133,66.2,0,16829,210,27.7,25.5,15869,41.8,38.5,402,0,0,33.4,585,0
2023-03-17 09:36:00,0,12702,34769,154353,0,1822,124,161,32.9,121,1864,66.1,422,0,6953,79.9,3.73,143,87.3,0,16930,1834,124,32.2,1545,66.2,19,328,0,0,117,169,0,12702,0,20118,75566,0,183,29.0,98.9,23.3,29.0,2261,41,6283,0,1067,3686,3.73,133,66.2,0,16828,196,29.0,25.7,15880,41.7,38.5,410,0,0,33.4,582,0
2023-03-17 09:38:00,0,12520,58470,184053,0,1864,119,160,32.1,121,1939,66.1,1716,0,7134,119,4.43,143,87.6,0,16942,1888,118,32.7,1557,65.5,375,404,0,0,122,21934,0,12520,0,22700,79746,0,156,27.7,92.3,21.9,29.0,2347,41.4,25772,0,1093,3720,4.81,141,65.9,0,16831,183,27.7,26.2,15869,40.6,669,537,0,0,29.0,24475,0
2023-03-17 09:40:00,0,10333,58337,176141,0,1887,119,164,30.7,116,1881,65.8,1717,0,7133,83.1,5.23,143,87.9,0,16935,1912,124,32.3,1574,65.9,375,377,0,0,117,21943,0,10333,0,20513,77266,0,181,27.7,98.0,20.8,27.7,2208,41.7,25773,0,1094,3725,5.99,135,65.8,0,16826,215,29.0,26.2,15877,41,669,490,0,0,27.7,24488,0
2023-03-17 09:42:00,0,11269,34997,154305,0,1880,119,163,32.1,116,1913,66.2,417,0,7108,81.9,3.93,142,88.1,0,16934,1914,124,31.8,1570,66.1,19,333,0,0,122,173,0,11269,0,18673,74426,0,200,27.7,96.0,21.8,27.7,2300,41.1,6287,0,1107,3739,9.52,134,66.3,0,16835,239,29.0,25.7,15894,40.6,38.5,412,0,0,29.4,587,0
2023-03-17 09:44:00,0.389,12057,35011,150472,0,1872,130,162,33.5,121,1885,66.4,417,0,6977,80.2,3.27,141,87.6,0,16957,1887,118,31.6,1587,65.9,19,334,0,0,117,168,0,12057,0.389,19488,75135,0,205,30.3,98.7,23.3,29.0,2288,40.7,6288,0,1091,3656,3.27,134,66.2,0,16841,226,27.7,25.5,15897,40.3,38.5,410,0,0,27.7,578,0
2023-03-17 09:46:00,0,13644,34817,152713,0,1818,119,158,32.9,115,1849,65.7,419,0,6949,81.2,4.87,144,87.4,0,16947,1874,129,31.6,1560,66.3,19,350,0,0,128,176,0,13644,0,21097,76692,0,194,27.7,90.1,22.9,27.7,2241,40.6,6280,0,1116,3703,11.2,137,66.6,0,16831,224,30.3,25.5,15882,41.4,38.5,443,0.389,0,30.3,584,0
2023-03-17 09:48:00,0,13030,57597,178748,0,1860,130,163,31.5,126,1913,66.3,1334,0,7019,122,3.70,142,87.6,0,16942,1882,123,31.6,1555,65.9,19,362,0,0,116,21793,0,13030,0,22612,79239,0,170,30.7,96.4,20.9,30.3,2296,40.6,25511,0,1088,3772,4.42,135,66.6,0,16831,198,29.0,25.5,15867,40.3,38.5,459,0,0,27.7,24263,0
