"Time","Total"
2023-03-22 22:26:00,0.0935
2023-03-22 22:28:00,0.0932
2023-03-22 22:30:00,0.0833
2023-03-22 22:32:00,0.0917
2023-03-22 22:34:00,0.0946
2023-03-22 22:36:00,0.0995
2023-03-22 22:38:00,0.0941
2023-03-22 22:40:00,0.0819
2023-03-22 22:42:00,0.0971
2023-03-22 22:44:00,0.0891
2023-03-22 22:46:00,0.0952
2023-03-22 22:48:00,0.0983
2023-03-22 22:50:00,0.0906
2023-03-22 22:52:00,0.0902
2023-03-22 22:54:00,0.0868
2023-03-22 22:56:00,0.0935
2023-03-22 22:58:00,0.0935
2023-03-22 23:00:00,0.0959
2023-03-22 23:02:00,0.0928
2023-03-22 23:04:00,0.0784
2023-03-22 23:06:00,0.0959
2023-03-22 23:08:00,0.0937
2023-03-22 23:10:00,0.0952
2023-03-22 23:12:00,0.0977
2023-03-22 23:14:00,0.0812
2023-03-22 23:16:00,0.103
2023-03-22 23:18:00,0.0939
2023-03-22 23:20:00,0.0954
2023-03-22 23:22:00,0.0938
2023-03-22 23:24:00,0.0934
2023-03-22 23:26:00,0.0912
2023-03-22 23:28:00,0.0834
2023-03-22 23:30:00,0.0962
2023-03-22 23:32:00,0.0912
2023-03-22 23:34:00,0.0929
2023-03-22 23:36:00,0.0979
2023-03-22 23:38:00,0.0780
2023-03-22 23:40:00,0.0914
2023-03-22 23:42:00,0.0952
2023-03-22 23:44:00,0.0950
2023-03-22 23:46:00,0.0956
2023-03-22 23:48:00,0.0930
2023-03-22 23:50:00,0.0900
2023-03-22 23:52:00,0.0849
2023-03-22 23:54:00,0.0970
2023-03-22 23:56:00,0.0931
2023-03-22 23:58:00,0.0932
2023-03-23 00:00:00,0.0963
2023-03-23 00:02:00,0.0767
2023-03-23 00:04:00,0.0909
2023-03-23 00:06:00,0.0970
2023-03-23 00:08:00,0.0973
2023-03-23 00:10:00,0.0906
2023-03-23 00:12:00,0.0880
2023-03-23 00:14:00,0.0905
2023-03-23 00:16:00,0.0886
2023-03-23 00:18:00,0.100
2023-03-23 00:20:00,0.0933
2023-03-23 00:22:00,0.0892
2023-03-23 00:24:00,0.0953
2023-03-23 00:26:00,0.0814
2023-03-23 00:28:00,0.0937
2023-03-23 00:30:00,0.0944
2023-03-23 00:32:00,0.0945
2023-03-23 00:34:00,0.0927
2023-03-23 00:36:00,0.0863
2023-03-23 00:38:00,0.0959
2023-03-23 00:40:00,0.0869
2023-03-23 00:42:00,0.0998
2023-03-23 00:44:00,0.0932
2023-03-23 00:46:00,0.0908
2023-03-23 00:48:00,0.0990
2023-03-23 00:50:00,0.0798
2023-03-23 00:52:00,0.0953
2023-03-23 00:54:00,0.0971
2023-03-23 00:56:00,0.0950
2023-03-23 00:58:00,0.0978
2023-03-23 01:00:00,0.0801
2023-03-23 01:02:00,0.0720
2023-03-23 01:04:00,0.0891
2023-03-23 01:06:00,0.0991
2023-03-23 01:08:00,0.0981
2023-03-23 01:10:00,0.0867
2023-03-23 01:12:00,0.0948
2023-03-23 01:14:00,0.0815
2023-03-23 01:16:00,0.0952
2023-03-23 01:18:00,0.101
2023-03-23 01:20:00,0.0905
2023-03-23 01:22:00,0.0907
2023-03-23 01:24:00,0.0823
2023-03-23 01:26:00,0.0932
2023-03-23 01:28:00,0.0955
2023-03-23 01:30:00,0.0945
2023-03-23 01:32:00,0.0942
2023-03-23 01:34:00,0.0786
2023-03-23 01:36:00,0.0980
2023-03-23 01:38:00,0.0941
2023-03-23 01:40:00,0.0969
2023-03-23 01:42:00,0.0977
2023-03-23 01:44:00,0.0862
2023-03-23 01:46:00,0.0911
2023-03-23 01:48:00,0.0878
2023-03-23 01:50:00,0.0950
2023-03-23 01:52:00,0.0921
2023-03-23 01:54:00,0.0934
2023-03-23 01:56:00,0.0926
2023-03-23 01:58:00,0.0809
2023-03-23 02:00:00,0.0921
2023-03-23 02:02:00,0.0931
2023-03-23 02:04:00,0.0940
2023-03-23 02:06:00,0.0997
2023-03-23 02:08:00,0.0852
2023-03-23 02:10:00,0.0901
2023-03-23 02:12:00,0.0924
2023-03-23 02:14:00,0.0939
2023-03-23 02:16:00,0.0946
2023-03-23 02:18:00,0.0941
2023-03-23 02:20:00,0.0902
2023-03-23 02:22:00,0.0803
2023-03-23 02:24:00,0.0963
2023-03-23 02:26:00,0.0974
2023-03-23 02:28:00,0.0964
2023-03-23 02:30:00,0.0964

