"Time","Load[5m] (192.168.0.211:9796)","Load[5m] (192.168.0.221:9796)","Load[5m] (192.168.0.222:9796)","Load[1m] (192.168.0.211:9796)","Load[1m] (192.168.0.221:9796)","Load[1m] (192.168.0.222:9796)","Load[15m] (192.168.0.211:9796)","Load[15m] (192.168.0.221:9796)","Load[15m] (192.168.0.222:9796)"
2023-03-23 11:10:00,0.670,0.700,0.980,0.440,0.330,0.730,0.800,0.830,0.970
2023-03-23 11:12:00,0.720,0.600,0.830,0.820,0.390,0.700,0.800,0.780,0.910
2023-03-23 11:14:00,0.540,0.570,0.790,0.270,0.620,0.700,0.720,0.740,0.890
2023-03-23 11:16:00,0.620,0.700,0.780,0.940,0.660,0.900,0.720,0.770,0.870
2023-03-23 11:18:00,0.920,0.510,0.620,1.28,0.170,0.410,0.830,0.700,0.790
2023-03-23 11:20:00,0.970,0.600,0.540,0.900,0.700,0.280,0.860,0.710,0.750
2023-03-23 11:22:00,0.930,0.500,0.800,0.720,0.370,1.16,0.860,0.650,0.820
2023-03-23 11:24:00,0.690,0.650,0.940,0.320,0.800,1.26,0.780,0.690,0.860
2023-03-23 11:26:00,0.960,0.740,0.860,1.44,0.820,0.850,0.870,0.720,0.840
2023-03-23 11:28:00,1.16,0.930,0.750,1.60,1.18,0.440,0.950,0.790,0.800
2023-03-23 11:30:00,1.16,0.830,0.960,1.33,0.490,1.17,0.970,0.780,0.880
2023-03-23 11:32:00,1.16,1.02,1.03,1.39,1.13,1.07,0.990,0.860,0.910
2023-03-23 11:34:00,1.23,0.820,0.860,1.34,0.400,0.580,1.03,0.800,0.860
2023-03-23 11:36:00,1.15,0.810,0.990,1.09,0.530,0.920,1.03,0.810,0.920
2023-03-23 11:38:00,0.910,0.830,0.850,0.580,0.750,0.640,0.950,0.810,0.880
2023-03-23 11:40:00,1.04,0.770,0.770,1.44,0.650,0.540,0.990,0.800,0.840
2023-03-23 11:42:00,1.04,0.770,0.680,1.18,0.740,0.520,0.990,0.790,0.800
2023-03-23 11:44:00,0.950,0.740,0.660,1.10,0.540,0.700,0.960,0.780,0.780
2023-03-23 11:46:00,1.21,0.680,0.980,1.75,0.600,1.47,1.05,0.750,0.880
2023-03-23 11:48:00,0.950,0.650,1.16,0.600,0.580,1.62,0.970,0.730,0.960
2023-03-23 11:50:00,1.20,0.930,1.45,1.75,1.18,1.38,1.06,0.830,1.11
2023-03-23 11:52:00,0.990,0.920,1.27,0.980,1.02,0.810,0.990,0.830,1.08
