"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc24a55b6118f2)","Receive Errors (lxc2620cdf5014d)","Receive Errors (lxc27c8bfb255bc)","Receive Errors (lxc2e928844a56f)","Receive Errors (lxc3300f810e11f)","Receive Errors (lxc573a43e1f8d2)","Receive Errors (lxc57952e484e48)","Receive Errors (lxc6a491f057ac7)","Receive Errors (lxc6cffc9e65af3)","Receive Errors (lxc769c27b82d9e)","Receive Errors (lxc7eb535e15136)","Receive Errors (lxc8928d6f5d0b3)","Receive Errors (lxc_health)","Receive Errors (lxca81d0fc879aa)","Receive Errors (lxcafe47d984b50)","Receive Errors (lxccddc051f6a29)","Receive Errors (lxccf3cdc47b0c9)","Receive Errors (lxce6f24bb6c275)","Receive Errors (lxcefae8cd05c83)","Receive Errors (lxcefb8e72134a6)","Receive Errors (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc24a55b6118f2)","Transmit Errors (lxc2620cdf5014d)","Transmit Errors (lxc27c8bfb255bc)","Transmit Errors (lxc2e928844a56f)","Transmit Errors (lxc3300f810e11f)","Transmit Errors (lxc573a43e1f8d2)","Transmit Errors (lxc57952e484e48)","Transmit Errors (lxc6a491f057ac7)","Transmit Errors (lxc6cffc9e65af3)","Transmit Errors (lxc769c27b82d9e)","Transmit Errors (lxc7eb535e15136)","Transmit Errors (lxc8928d6f5d0b3)","Transmit Errors (lxc_health)","Transmit Errors (lxca81d0fc879aa)","Transmit Errors (lxcafe47d984b50)","Transmit Errors (lxccddc051f6a29)","Transmit Errors (lxccf3cdc47b0c9)","Transmit Errors (lxce6f24bb6c275)","Transmit Errors (lxcefae8cd05c83)","Transmit Errors (lxcefb8e72134a6)","Transmit Errors (lxcfed393d703a1)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc24a55b6118f2)","Receive Dropped (lxc2620cdf5014d)","Receive Dropped (lxc27c8bfb255bc)","Receive Dropped (lxc2e928844a56f)","Receive Dropped (lxc3300f810e11f)","Receive Dropped (lxc573a43e1f8d2)","Receive Dropped (lxc57952e484e48)","Receive Dropped (lxc6a491f057ac7)","Receive Dropped (lxc6cffc9e65af3)","Receive Dropped (lxc769c27b82d9e)","Receive Dropped (lxc7eb535e15136)","Receive Dropped (lxc8928d6f5d0b3)","Receive Dropped (lxc_health)","Receive Dropped (lxca81d0fc879aa)","Receive Dropped (lxcafe47d984b50)","Receive Dropped (lxccddc051f6a29)","Receive Dropped (lxccf3cdc47b0c9)","Receive Dropped (lxce6f24bb6c275)","Receive Dropped (lxcefae8cd05c83)","Receive Dropped (lxcefb8e72134a6)","Receive Dropped (lxcfed393d703a1)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc24a55b6118f2)","Transmit Dropped (lxc2620cdf5014d)","Transmit Dropped (lxc27c8bfb255bc)","Transmit Dropped (lxc2e928844a56f)","Transmit Dropped (lxc3300f810e11f)","Transmit Dropped (lxc573a43e1f8d2)","Transmit Dropped (lxc57952e484e48)","Transmit Dropped (lxc6a491f057ac7)","Transmit Dropped (lxc6cffc9e65af3)","Transmit Dropped (lxc769c27b82d9e)","Transmit Dropped (lxc7eb535e15136)","Transmit Dropped (lxc8928d6f5d0b3)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca81d0fc879aa)","Transmit Dropped (lxcafe47d984b50)","Transmit Dropped (lxccddc051f6a29)","Transmit Dropped (lxccf3cdc47b0c9)","Transmit Dropped (lxce6f24bb6c275)","Transmit Dropped (lxcefae8cd05c83)","Transmit Dropped (lxcefb8e72134a6)","Transmit Dropped (lxcfed393d703a1)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)"
2023-03-12 08:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,9.56,77.5,0,0,0.539,0.278,0,12.1,1.24,3.21,0.800,8.37,0.200,2.38,0,0.322,7.04,1.17,1.18,0.550,13.2,1.11,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.52,76.3,0,0,0.983,0.278,0,12.8,1.44,3.74,0.822,10.5,0.100,2.93,0,0.389,7.18,0.900,1.39,1,12.4,1.17,1.38,0
2023-03-12 08:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.5,77.6,0,0,0.544,0.267,0,11.7,1.29,3.23,0.539,7.68,2.92,2.47,0,0.317,7.03,1.18,1.21,0.544,13.2,1.11,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.5,75.0,0,0,0.989,0.267,0,12.6,1.49,3.76,0.511,9.93,2.75,2.84,0,0.383,7.18,0.906,1.41,0.983,12.4,1.14,1.41,0
2023-03-12 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,9.03,117,0,0,0.556,0.267,0,14.8,1.29,3.23,0.789,8.36,0.200,2.63,0,0.322,7.08,1.16,1.23,0.544,15.1,1.62,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.99,79.3,0,0,1,0.267,0,16.9,1.50,3.76,0.694,11.5,0.100,3.04,0,0.389,7.28,0.894,1.42,0.983,13.4,1.65,1.42,0
2023-03-12 09:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.81,74.3,0,0,0.544,0.267,0,11.9,1.29,3.22,0.633,7.97,0.200,2.50,0,0.333,6.50,1.17,1.23,0.550,12.3,1.19,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.73,72.8,0,0,0.989,0.267,0,13.1,1.50,3.74,0.628,9.74,0.100,2.93,0,0.400,6.55,0.894,1.42,0.983,12.0,1.21,1.42,0
2023-03-12 09:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.91,76.0,0,0,0.533,0.272,0,12.0,1.29,3.23,0.656,7.82,0.200,2.41,0,0.333,6.52,1.17,1.20,0.539,12.6,1.11,1.22,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.78,74.4,0,0,0.983,0.267,0,13.0,1.50,3.75,0.678,9.91,0.100,2.97,0,0.400,6.58,0.894,1.40,0.983,12.2,1.15,1.41,0
2023-03-12 09:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,9.19,79.2,0,0,0.528,0.244,0,11.8,1.29,3.23,0.811,8.36,0.200,2.38,0,0.333,7.23,1.15,1.22,0.544,13.7,1.11,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.16,76.1,0,0,0.978,0.244,0,13.0,1.50,3.76,0.728,10.4,0.100,3.16,0.00556,0.400,7.55,0.883,1.41,0.994,13.0,1.16,1.41,0
2023-03-12 09:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,11.5,78.2,0,0,0.539,0.244,0,11.7,1.29,3.22,0.556,7.97,2.92,2.40,0,0.333,7.16,1.14,1.22,0.556,14.0,1.11,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,11.4,75.5,0,0,0.983,0.244,0,12.6,1.49,3.74,0.489,10.5,2.77,2.94,0,0.400,7.42,0.889,1.42,1,12.9,1.15,1.43,0
2023-03-12 09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.6,82.0,0,0,0.550,0.244,0,11.8,1.29,3.21,0.767,8.41,2.92,2.52,0,0.328,6.60,1.15,1.23,0.556,14.2,1.44,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.7,78.6,0,0,0.994,0.244,0,13.0,1.49,3.73,0.728,11.2,2.77,3.03,0,0.394,6.83,0.878,1.44,1,12.9,1.48,1.43,0
2023-03-12 09:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.79,76.3,0,0,0.533,0.233,0,11.6,1.29,3.21,0.650,7.73,0.200,2.47,0,0.317,6.49,1.18,1.21,0.544,12.5,1.17,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.60,72.8,0,0,0.983,0.233,0,12.8,1.49,3.74,0.656,9.86,0.100,2.90,0,0.383,6.44,0.900,1.41,0.989,12.1,1.21,1.42,0
2023-03-12 09:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0.00556,8.78,75.3,0,0,0.533,0.244,0,11.8,1.29,3.23,0.622,7.58,0.206,2.53,0,0.317,7.08,1.20,1.21,0.561,13.8,1.12,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.617,8.59,74.4,0,0,0.983,0.244,0.00556,12.9,1.50,3.75,0.689,10.0,0.100,3.02,0,0.383,7.35,0.911,1.41,0.994,12.7,1.14,1.43,0
2023-03-12 09:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0.00556,9.36,89.4,0,0,0.528,0.256,0,12.3,1.29,3.21,0.783,7.97,0.206,2.57,0,0.328,7.31,1.17,1.22,0.556,13.5,1.12,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.611,9.18,81.2,0,0,0.983,0.256,0.00556,13.5,1.50,3.74,0.806,10.3,0.100,3.21,0,0.394,7.52,0.889,1.42,1,12.7,1.17,1.41,0
2023-03-12 09:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.4,83.4,0,0,0.550,0.244,0,11.9,1.24,3.22,0.500,7.43,2.93,2.51,0,0.328,7.11,1.20,1.19,0.550,13.1,1.10,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.2,77.1,0,0,0.989,0.244,0,13.1,1.44,3.76,0.500,9.53,2.78,2.97,0,0.394,7.47,0.911,1.38,0.994,12.5,1.16,1.39,0
2023-03-12 09:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.7,81.6,0,0,0.544,0.244,0,12.2,1.24,3.23,0.694,8.44,2.93,3.03,0,0.333,6.74,1.15,1.18,0.550,14.0,1.44,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.5,79.6,0,0.00556,0.989,0.244,0,13.5,1.44,3.76,0.717,11.1,2.78,3.06,0,0.400,6.94,0.889,1.37,0.994,12.8,1.52,1.38,0.00556
2023-03-12 09:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,0,9.00,75.0,0,0,0.544,0.255,0,12.0,1.29,3.21,0.710,7.49,0.200,2.82,0,0.333,7.13,1.19,1.22,0.544,13.4,1.27,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,8.76,73.1,0,0.00555,0.993,0.261,0,13.0,1.50,3.74,0.721,9.99,0.0998,2.97,0,0.399,7.27,0.893,1.42,0.987,12.6,1.31,1.41,0.00555
2023-03-12 09:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,8.77,74.8,0,0,0.550,0.244,0,11.7,1.31,3.22,0.606,7.24,0.200,2.15,0,0.328,6.96,1.18,1.23,0.556,13.3,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,8.54,73.0,0,0,1,0.250,0,12.8,1.51,3.74,0.578,9.76,0.100,2.99,0,0.394,7.11,0.900,1.43,0.994,12.5,1.13,1.42,0
2023-03-12 09:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.35,77.8,0,0,0.539,0.244,0,11.8,1.31,3.22,0.783,7.81,0.200,2.36,0,0.317,7.18,1.16,1.22,0.556,13.6,1.11,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.16,75.3,0,0,0.989,0.244,0,13.0,1.52,3.73,0.728,10.3,0.100,3.01,0,0.383,7.47,0.894,1.42,1,12.5,1.14,1.46,0
2023-03-12 09:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.4,78.5,0,0.00556,0.533,0.244,0,11.9,1.28,3.23,0.617,7.53,2.94,2.27,0,0.317,7.11,1.20,1.20,0.544,13.9,1.10,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.4,75.1,0,0,0.983,0.244,0,12.7,1.49,3.76,0.561,10.3,2.77,3.04,0,0.383,7.48,0.906,1.40,0.994,12.6,1.17,1.46,0
2023-03-12 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.7,79.3,0,0,0.544,0.256,0,11.8,1.29,3.22,0.744,8.70,2.94,2.38,0,0.317,6.96,1.21,1.23,0.539,15.2,1.43,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.8,78.9,0,0,0.994,0.256,0,12.7,1.49,3.74,0.667,11.8,2.78,3.02,0,0.383,7.29,0.911,1.43,0.983,13.5,1.52,1.41,0
2023-03-12 09:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.83,81.1,0,0,0.539,0.256,0,11.9,1.31,3.22,0.722,7.57,0.200,2.47,0,0.317,7.02,1.19,1.22,0.544,13.9,1.53,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.69,73.7,0,0,0.989,0.256,0,12.5,1.52,3.74,0.733,10.5,0.100,2.91,0,0.383,7.16,0.922,1.42,0.994,12.5,1.94,1.41,0
2023-03-12 09:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.64,73.5,0,0,0.544,0.244,0,11.6,1.31,3.22,0.506,7.42,0.200,2.52,0,0.317,7.06,1.14,1.21,0.528,13.9,1.10,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.48,72.9,0,0,0.989,0.244,0,12.7,1.52,3.76,0.589,9.98,0.100,2.83,0,0.383,7.39,0.889,1.41,0.978,12.6,1.15,1.42,0
2023-03-12 09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.41,78.5,0,0,0.544,0.256,0,11.6,1.31,3.21,0.811,8.07,0.200,2.62,0.00556,0.317,7.18,1.17,1.24,0.528,14.2,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,9.19,76.0,0,0,0.983,0.256,0,12.9,1.52,3.74,0.856,10.9,0.100,2.99,0,0.383,7.54,0.883,1.42,0.972,12.6,1.14,1.42,0
2023-03-12 09:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.4,78.8,0,0,0.539,0.244,0,11.8,1.30,3.21,0.594,7.58,2.90,2.32,0,0.317,6.46,1.20,1.22,0.539,13.0,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,11.4,75.5,0,0,0.983,0.244,0,12.6,1.51,3.73,0.583,10.2,2.77,2.95,0,0.383,6.55,0.889,1.42,0.978,11.9,1.16,1.41,0
2023-03-12 09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,11.4,80.9,0,0,0.556,0.233,0,11.9,1.30,3.23,0.672,7.75,2.90,2.67,0,0.317,7.18,1.28,1.20,0.533,14.1,1.43,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,11.4,78.8,0,0,0.994,0.233,0,13.0,1.51,3.75,0.622,10.5,2.77,3.00,0,0.389,7.32,0.950,1.40,0.978,12.9,1.48,1.41,0
2023-03-12 09:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.92,77.2,0,0,0.550,0.244,0,11.9,1.25,3.26,0.761,7.71,0.200,2.76,0,0.316,6.98,1.22,1.20,0.533,13.1,1.15,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.84,73.3,0,0,0.999,0.244,0,12.9,1.46,3.80,0.750,10.1,0.0999,3.02,0,0.389,6.91,0.922,1.38,0.988,12.5,1.20,1.38,0
2023-03-12 09:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.77,73.9,0,0,0.544,0.244,0,11.6,1.29,3.22,0.544,7.51,0.200,2.87,0,0.317,7.09,1.18,1.22,0.539,12.7,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.61,74.2,0,0,0.994,0.244,0,12.8,1.51,3.75,0.606,9.51,0.100,2.82,0,0.383,6.96,0.911,1.41,0.983,12.4,1.18,1.41,0
2023-03-12 09:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,9.57,79.5,0,0,0.533,0.256,0,11.8,1.29,3.23,0.772,8.14,0.200,2.96,0,0.317,6.62,1.21,1.21,0.533,12.9,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.27,76.9,0,0,0.983,0.256,0,13.0,1.51,3.74,0.789,10.7,0.100,3.09,0,0.383,6.82,0.944,1.41,0.978,12.0,1.16,1.41,0
2023-03-12 09:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.4,78.7,0,0,0.544,0.233,0,11.8,1.29,3.22,0.583,7.35,2.92,2.27,0,0.317,6.47,1.20,1.20,0.522,12.8,1.12,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.3,74.1,0,0,0.989,0.233,0,12.9,1.49,3.74,0.572,9.98,2.75,2.92,0,0.383,6.57,0.928,1.40,0.972,11.8,1.14,1.41,0
