"Time","ct4_global delete","ct4_global delete","ct4_global delete","ct_any4_global delete","ct_any4_global delete","ct_any4_global delete","ipcache update","ipcache update","ipcache update","lxc update","lxc update","lxc update","snat_v4_external delete","snat_v4_external delete","snat_v4_external delete","tunnel_map update","tunnel_map update","tunnel_map update"
2023-03-16 03:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 03:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 03:38:00,,42.4,,,2.32,,0.0517,,0.0517,,,,,15.8,,,,
2023-03-16 03:40:00,,42.4,,,2.32,,0.0517,,0.0517,,,,,15.8,,,,
2023-03-16 03:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 03:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 03:46:00,,,32.4,,,3.98,0.0517,,0.0517,,,,,,0.359,,,
2023-03-16 03:48:00,,,32.4,,,3.98,0.0517,,0.0517,,,,,,0.359,,,
2023-03-16 03:50:00,,,32.4,,,3.98,0.0517,,0.0517,,,,,,0.359,,,
2023-03-16 03:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 03:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 03:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 03:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 04:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 04:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 04:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 04:06:00,33.5,,,2.76,,,0.0517,,0.0517,,,,0.345,,,,,
2023-03-16 04:08:00,33.5,,,2.76,,,0.0517,,0.0517,,,,0.345,,,,,
2023-03-16 04:10:00,33.5,,,2.76,,,0.0517,,0.0517,,,,0.345,,,,,
2023-03-16 04:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 04:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 04:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 04:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 04:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 04:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 04:24:00,,,31.4,,,3.78,0.0517,,0.0517,,,,,,0.407,,,
2023-03-16 04:26:00,,,31.4,,,3.78,0.0517,,0.0517,,,,,,0.407,,,
2023-03-16 04:28:00,,,31.4,,,3.78,0.0517,,0.0517,,,,,,0.407,,,
2023-03-16 04:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 04:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 04:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 04:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 04:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 04:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 04:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 04:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 04:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 04:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 04:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 04:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 04:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 04:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 04:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:02:00,,,32.4,,,4.00,0.0517,,0.0517,,,,,,0.290,,,
2023-03-16 05:04:00,33.5,42.9,32.4,,,4.00,,,,,,,,16.0,,,,
2023-03-16 05:06:00,33.5,42.9,32.4,,,4.00,,,,,,,,16.0,,,,
2023-03-16 05:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 05:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 05:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 05:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 05:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 05:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 05:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 05:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:40:00,,,32.4,,,4.00,0.0517,,0.0517,,,,,,0.331,,,
2023-03-16 05:42:00,,,32.4,,,4.00,0.0517,,0.0517,,,,,,0.331,,,
2023-03-16 05:44:00,,,32.4,,,4.00,0.0517,,0.0517,,,,,,0.331,,,
2023-03-16 05:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 05:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 05:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 05:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 06:00:00,33.5,,,2.94,,,0.0517,,0.0517,,,,0.400,,,,,
2023-03-16 06:02:00,33.5,,,2.94,,,0.0517,,0.0517,,,,0.400,,,,,
2023-03-16 06:04:00,33.5,,,2.94,,,0.0517,,0.0517,,,,0.400,,,,,
2023-03-16 06:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 06:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 06:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 06:18:00,,,31.4,,,3.88,0.0517,,0.0517,,,,,,0.324,,,
2023-03-16 06:20:00,,,31.4,,,3.88,0.0517,,0.0517,,,,,,0.324,,,
2023-03-16 06:22:00,,,31.4,,,3.88,0.0517,,0.0517,,,,,,0.324,,,
2023-03-16 06:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 06:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:30:00,,43.2,,,2.41,,0.0517,,0.0517,,,,,16.1,,,,
2023-03-16 06:32:00,,43.2,,,2.41,,0.0517,,0.0517,,,,,16.1,,,,
2023-03-16 06:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 06:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 06:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 06:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 06:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 06:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 06:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 06:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 06:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 06:56:00,,,32.6,,,4.06,0.0517,,0.0517,,,,,,0.428,,,
2023-03-16 06:58:00,33.4,,32.6,2.98,,4.06,,,,,,,,,0.428,,,
2023-03-16 07:00:00,33.4,,32.6,2.98,,4.06,,,,,,,,,0.428,,,
2023-03-16 07:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 07:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 07:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 07:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 07:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 07:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 07:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 07:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 07:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 07:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 07:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 07:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 07:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 07:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 07:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 07:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 07:34:00,,,32.5,,,4.10,0.0517,,0.0517,,,,,,0.400,,,
2023-03-16 07:36:00,,,32.5,,,4.10,0.0517,,0.0517,,,,,,0.400,,,
2023-03-16 07:38:00,,,32.5,,,4.10,0.0517,,0.0517,,,,,,0.400,,,
2023-03-16 07:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 07:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 07:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 07:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 07:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 07:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 07:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 07:54:00,33.4,43.5,,2.87,2.37,,,,,,,,,17.8,,,,
2023-03-16 07:56:00,33.4,43.5,,2.87,2.37,,,,,,,,,17.8,,,,
2023-03-16 07:58:00,33.4,43.5,,2.87,2.37,,,,,,,,,17.8,,,,
2023-03-16 08:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 08:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 08:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 08:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 08:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 08:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 08:12:00,,,31.2,,,3.84,0.0517,,0.0517,,,,,,0.303,,,
2023-03-16 08:14:00,,,31.2,,,3.84,0.0517,,0.0517,,,,,,0.303,,,
2023-03-16 08:16:00,,,31.2,,,3.84,0.0517,,0.0517,,,,,,0.303,,,
2023-03-16 08:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 08:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 08:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 08:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 08:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 08:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 08:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 08:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 08:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 08:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 08:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 08:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 08:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 08:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 08:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 08:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 08:50:00,,,32.6,,,4.07,0.0517,,0.0517,,,,,,0.297,,,
2023-03-16 08:52:00,33.3,,32.6,2.87,,4.07,,,,,,,0.455,,,,,
2023-03-16 08:54:00,33.3,,32.6,2.87,,4.07,,,,,,,0.455,,,,,
2023-03-16 08:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 08:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 09:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 09:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 09:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 09:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 09:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 09:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 09:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:20:00,,42.5,,,2.38,,0.0517,,0.0517,,,,,15.8,,,,
2023-03-16 09:22:00,,42.5,,,2.38,,0.0517,,0.0517,,,,,15.8,,,,
2023-03-16 09:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 09:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:28:00,,,32.4,,,3.90,0.0517,,0.0517,,,,,,0.379,,,
2023-03-16 09:30:00,,,32.4,,,3.90,0.0517,,0.0517,,,,,,0.379,,,
2023-03-16 09:32:00,,,32.4,,,3.90,0.0517,,0.0517,,,,,,0.379,,,
2023-03-16 09:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 09:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 09:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 09:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:46:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 09:48:00,33.4,,,2.76,,,0.0517,,0.0517,,,,0.359,,,,,
2023-03-16 09:50:00,33.4,,,2.76,,,0.0517,,0.0517,,,,0.359,,,,,
2023-03-16 09:52:00,33.4,,,2.76,,,0.0517,,0.0517,,,,0.359,,,,,
2023-03-16 09:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 09:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 09:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 10:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 10:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 10:06:00,,,31.2,,,3.65,0.0517,,0.0517,,,,,,0.359,,,
2023-03-16 10:08:00,,,31.2,,,3.65,0.0517,,0.0517,,,,,,0.359,,,
2023-03-16 10:10:00,,,31.2,,,3.65,0.0517,,0.0517,,,,,,0.359,,,
2023-03-16 10:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 10:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 10:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 10:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 10:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 10:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 10:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 10:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 10:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 10:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 10:42:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 10:44:00,,,32.3,,,5.14,0.0517,,0.0517,,,,,,0.407,,,
2023-03-16 10:46:00,33.5,42.3,32.3,,,5.14,,,,,,,,15.6,,,,
2023-03-16 10:48:00,33.5,42.3,32.3,,,5.14,,,,,,,,15.6,,,,
2023-03-16 10:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 10:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 10:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 10:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 11:00:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 11:02:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 11:04:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 11:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 11:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 11:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 11:12:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 11:14:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 11:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 11:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 11:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 11:22:00,,,32.5,,,4.21,0.0517,,0.0517,,,,,,0.317,,,
2023-03-16 11:24:00,,,32.5,,,4.21,0.0517,,0.0517,,,,,,0.317,,,
2023-03-16 11:26:00,,,32.5,,,4.21,0.0517,,0.0517,,,,,,0.317,,,
2023-03-16 11:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 11:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 11:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 11:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 11:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 11:38:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 11:40:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 11:42:00,33.6,,,3.00,,,0.0517,,0.0517,,,,0.441,,,,,
2023-03-16 11:44:00,33.6,,,3.00,,,0.0517,,0.0517,,,,0.441,,,,,
2023-03-16 11:46:00,33.6,,,3.00,,,0.0517,,0.0517,,,,0.441,,,,,
2023-03-16 11:48:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 11:50:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 11:52:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 11:54:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0207,
2023-03-16 11:56:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 11:58:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:00:00,,,31.4,,,3.77,0.0517,,0.0517,,,,,,0.317,,,
2023-03-16 12:02:00,,,31.4,,,3.77,0.0517,,0.0517,,,,,,0.317,,,
2023-03-16 12:04:00,,,31.4,,,3.77,0.0517,,0.0517,,,,,,0.317,,,
2023-03-16 12:06:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 12:08:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 12:10:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 12:12:00,,43.3,,,2.36,,0.0517,,0.0517,,,,,16.0,,,,
2023-03-16 12:14:00,,43.3,,,2.36,,0.0517,,0.0517,,,,,16.0,,,,
2023-03-16 12:16:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:18:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 12:20:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:22:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 12:24:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 12:26:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
2023-03-16 12:28:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0276,0.0276
2023-03-16 12:30:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:32:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 12:34:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,0.0276,0.0276,
2023-03-16 12:36:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0276
2023-03-16 12:38:00,,,32.4,,,4.02,0.0517,,0.0517,,,,,,0.379,,,
2023-03-16 12:40:00,33.3,,32.4,2.84,,4.02,,,,,,,0.400,,,,,
2023-03-16 12:42:00,33.3,,32.4,2.84,,4.02,,,,,,,0.400,,,,,
2023-03-16 12:44:00,,,,,,,0.0517,0.0517,0.0517,,,,,,,,0.0207,0.0207
