"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-16 00:10:00,232,87.5,188,248,84.2,205
2023-03-16 00:12:00,177,73.4,162,200,75.9,175
2023-03-16 00:14:00,177,86.9,159,202,82.9,173
2023-03-16 00:16:00,190,85.6,172,220,81.9,183
2023-03-16 00:18:00,172,75.1,162,189,77.2,176
2023-03-16 00:20:00,179,82.9,164,203,84.5,175
2023-03-16 00:22:00,172,74.8,165,188,76.5,178
2023-03-16 00:24:00,180,89.1,169,206,87.0,182
2023-03-16 00:26:00,203,152,247,227,148,246
2023-03-16 00:28:00,168,79.9,160,187,78.6,175
2023-03-16 00:30:00,179,86.0,162,203,82.3,175
2023-03-16 00:32:00,171,78.2,171,188,81,180
2023-03-16 00:34:00,185,86.2,169,209,88.2,180
2023-03-16 00:36:00,205,282,364,232,282,334
2023-03-16 00:38:00,169,85.1,164,191,81.5,177
2023-03-16 00:40:00,179,87.7,160,201,81.2,173
2023-03-16 00:42:00,175,77.4,166,189,76.2,179
2023-03-16 00:44:00,184,92.2,170,203,87.3,184
2023-03-16 00:46:00,190,218,284,210,220,271
2023-03-16 00:48:00,180,86.5,163,202,82.0,176
2023-03-16 00:50:00,183,90.7,164,208,84.5,180
2023-03-16 00:52:00,176,75.3,164,187,75.5,177
2023-03-16 00:54:00,193,90.8,178,217,87.3,189
2023-03-16 00:56:00,184,85.2,172,202,86.4,186
2023-03-16 00:58:00,178,81,160,199,80.4,172
2023-03-16 01:00:00,176,86.8,160,199,79.6,174
2023-03-16 01:02:00,172,84.8,159,187,79.1,174
2023-03-16 01:04:00,183,88.4,165,206,83.5,178
2023-03-16 01:06:00,196,77.1,178,210,77.3,192
2023-03-16 01:08:00,183,85.6,160,206,79.7,172
2023-03-16 01:10:00,183,81.6,171,205,80.3,184
2023-03-16 01:12:00,177,92.2,166,197,85.5,181
2023-03-16 01:14:00,185,88.1,163,205,83.6,179
2023-03-16 01:16:00,189,74,172,204,74.7,186
2023-03-16 01:18:00,191,184,271,211,181,262
2023-03-16 01:20:00,181,78.9,167,197,78.5,181
2023-03-16 01:22:00,185,87.8,169,207,83.7,183
2023-03-16 01:24:00,181,89.9,162,200,84.8,175
2023-03-16 01:26:00,188,76.6,169,206,75.4,185
2023-03-16 01:28:00,192,301,359,211,297,331
2023-03-16 01:30:00,179,77.6,169,192,77.8,182
2023-03-16 01:32:00,183,85.9,146,204,80.4,159
2023-03-16 01:34:00,190,84.1,164,210,80.3,181
