"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP","9600/TCP","9808/TCP"
2023-03-12 01:16:00,3.26,,,6.48,7.26,2.74,2.56,1.82,,4.94,1.62,1.66,,2.24
2023-03-12 01:18:00,3.10,1.88,,6.28,6.74,2.76,2.64,1.96,,5.08,1.68,,,2.32
2023-03-12 01:20:00,2.96,1.68,,6.28,7.74,2.44,2.72,1.90,,4.96,,1.64,,2.48
2023-03-12 01:22:00,3.36,,,6.38,6.88,2.70,2.68,1.98,13.8,5.06,,1.66,,2.36
2023-03-12 01:24:00,3.32,,,6.40,7.48,2.74,2.62,1.86,,5.06,1.58,1.64,,2.14
2023-03-12 01:26:00,3.14,1.54,,6.68,7.18,2.62,2.66,1.88,,5.08,,1.66,,2.26
2023-03-12 01:28:00,2.98,2.14,2.32,6.18,7.30,2.54,2.52,1.78,,5.08,,,,2.20
2023-03-12 01:30:00,2.86,1.68,,6.20,7.46,2.70,2.68,2.10,,4.90,,1.64,,2.32
2023-03-12 01:32:00,3.02,,,6.40,7.38,2.78,2.58,2.04,,4.96,,1.64,1.56,2.28
2023-03-12 01:34:00,2.98,1.54,,6.16,6.84,2.74,2.56,1.90,,5,,1.62,,2.28
2023-03-12 01:36:00,3.14,,,6.52,6.84,2.60,2.54,1.96,,4.88,,1.64,1.60,2.16
2023-03-12 01:38:00,2.80,1.88,1.88,6.36,6.68,2.48,2.58,1.90,,5,,,,2.24
2023-03-12 01:40:00,3.08,1.68,,6.02,6.96,2.66,2.46,1.70,,5.02,,1.62,,2.26
2023-03-12 01:42:00,3.18,,,6.22,7.30,2.46,2.58,1.94,,5.04,,1.64,1.58,2.24
2023-03-12 01:44:00,3,,,6.36,7.46,2.70,2.60,1.96,,5.04,1.58,1.62,,2.22
2023-03-12 01:46:00,3.10,1.54,,6.20,7.10,2.38,2.60,1.68,,4.98,,1.60,,2.34
2023-03-12 01:48:00,2.98,1.88,,6.06,7,2.72,2.56,1.80,,5.02,,1.68,,2.36
2023-03-12 01:50:00,3.12,1.70,,6.10,7.18,2.44,2.66,1.88,,4.98,,1.60,,2.22
2023-03-12 01:52:00,3.10,,,6.32,7.48,2.94,2.66,1.70,,5.02,,1.60,1.56,2.16
2023-03-12 01:54:00,3.04,1.54,,6.24,7.52,2.64,2.60,1.66,,4.96,,1.64,,2.14
2023-03-12 01:56:00,3.16,,,6.50,6.60,2.42,2.58,1.66,,5,1.62,1.66,,2.06
2023-03-12 01:58:00,2.90,1.88,,6.44,7.04,2.80,2.64,1.96,,5,1.64,,,2.24
2023-03-12 02:00:00,3.12,1.68,,6.30,6.96,2.72,2.58,1.66,,5.04,,1.60,,2.20
2023-03-12 02:02:00,3.32,1.54,,6.42,7.06,2.52,2.56,1.94,,4.98,,1.64,,2.22
2023-03-12 02:04:00,3,,,6.08,6.66,2.60,2.60,1.72,,5,1.68,1.60,,2.06
2023-03-12 02:06:00,3,,,6.38,7.36,2.30,2.54,2.02,,5,1.64,1.56,,2.34
2023-03-12 02:08:00,2.82,1.88,1.90,6.36,6.46,2.70,2.58,,,4.98,1.72,,,2.30
2023-03-12 02:10:00,2.94,1.88,,6.34,7.10,2.48,2.68,1.88,,4.96,,1.66,,2.24
2023-03-12 02:12:00,3,1.66,,6.26,6.74,2.50,2.66,1.84,,4.98,,1.62,,2.22
2023-03-12 02:14:00,2.88,1.54,,6.40,7.02,2.42,2.56,1.84,,5.02,,1.62,,2.34
2023-03-12 02:16:00,2.88,1.54,,6.36,6.68,2.38,2.56,1.76,,4.98,,1.60,,2.36
2023-03-12 02:18:00,2.82,1.88,1.92,6.28,6.94,2.66,2.64,1.90,,5.02,,,,2.18
2023-03-12 02:20:00,2.84,1.68,,6.36,6.90,2.42,2.60,1.82,,5.02,,1.64,,2.30
2023-03-12 02:22:00,2.78,,,6.36,6.92,2.70,2.76,1.92,,4.86,,1.64,1.56,2.30
2023-03-12 02:24:00,2.90,,,6.42,6.88,2.78,2.64,1.84,,4.96,1.58,1.64,,2.22
2023-03-12 02:26:00,3.14,1.54,,6.28,6.80,2.84,2.70,1.84,,4.98,,1.62,,2.26
2023-03-12 02:28:00,3.46,2.12,2.30,6.38,6.66,2.32,2.58,2.16,,4.98,,,,2.18
2023-03-12 02:30:00,3.40,1.70,,6.26,7.06,2.64,2.56,2.12,,5,,1.62,,2.22
2023-03-12 02:32:00,3.34,,,6.30,8.02,3.06,2.78,2.06,,5.12,1.58,1.66,,2.38
2023-03-12 02:34:00,3.38,,1.92,6.54,15.5,3.42,2.64,2.14,19.9,5.12,,,,2.36
2023-03-12 02:36:00,3.28,,,6.58,8.40,3.20,2.58,2.06,,5.06,1.68,1.66,,2.28
2023-03-12 02:38:00,3.42,1.88,,6.34,8.22,3.28,2.62,2.10,,5.14,1.68,,,2.30
2023-03-12 02:40:00,3.28,1.68,,6.30,8.38,3.34,2.62,2.12,,5.12,1.72,,,2.34
2023-03-12 02:42:00,3.48,,,6.46,8.52,3.16,2.70,2.08,,5.14,1.70,1.64,,2.38
2023-03-12 02:44:00,3.40,,2.16,6.58,15.5,3.46,2.50,2.04,39.7,5.08,,,,2.32
2023-03-12 02:46:00,3.32,,,6.26,8.12,3.18,2.52,1.98,,5.06,1.74,1.66,,2.44
2023-03-12 02:48:00,3.20,1.88,,6.14,8.22,3.16,2.50,2.18,,5.14,1.74,,,2.38
2023-03-12 02:50:00,3.34,1.68,,6.10,8.06,3.30,2.54,2.02,,5.08,1.68,,,2.38
2023-03-12 02:52:00,3.38,,,6.34,8.44,3.32,2.64,1.98,,5.10,1.62,1.64,,2.40
2023-03-12 02:54:00,3.38,,2.08,6.42,15.4,3.14,2.54,2.10,57.2,5.12,,,,2.38
2023-03-12 02:56:00,3.40,,,6.56,8.02,3.32,2.54,2.22,,5.10,1.70,1.66,,2.32
2023-03-12 02:58:00,3.36,1.88,1.80,6.30,7.96,3.14,2.52,2.04,,5.06,,,,2.32
2023-03-12 03:00:00,3.34,1.68,,6.22,8.18,3.20,2.68,2.02,,5,1.74,,,2.36
2023-03-12 03:02:00,3.34,,,6.26,8.20,3.20,2.64,1.96,,5.10,1.74,1.64,,2.44
2023-03-12 03:04:00,3.30,,2.16,6.16,14.7,3.30,2.54,2.10,75.0,5.08,,,,2.42
2023-03-12 03:06:00,3.28,,,6.54,8.10,3.20,2.64,1.94,,5.08,1.64,1.60,,2.16
2023-03-12 03:08:00,3.20,1.88,1.88,6.24,8.22,3.02,2.56,2.06,,5.06,,,,2.34
2023-03-12 03:10:00,3.32,1.86,,6.34,8.16,3.06,2.52,2.16,,5.08,1.74,,,2.32
2023-03-12 03:12:00,3.36,1.66,,6.26,7.76,3.30,2.70,1.94,,5.14,1.68,,,2.30
2023-03-12 03:14:00,3.16,,1.92,6.52,15.1,3.32,2.60,2.02,93.0,5,,,,2.36
2023-03-12 03:16:00,3.52,,,6.48,8.06,3.10,2.56,2.14,,5.04,1.68,1.60,,2.26
2023-03-12 03:18:00,3.20,1.88,1.90,6.42,8.20,3,2.62,1.98,,5.12,,,,2.28
2023-03-12 03:20:00,3.10,1.68,,6.46,7.88,3.22,2.54,1.92,,5.16,1.66,,,2.20
2023-03-12 03:22:00,3.48,,,6.52,8.36,3.12,2.62,1.96,,5.04,1.62,1.62,,2.28
2023-03-12 03:24:00,3.32,,1.84,6.26,14.7,3.52,2.68,2.04,102,5.06,,,,2.32
2023-03-12 03:26:00,3.46,,,6.80,7.46,3.22,2.52,1.98,,5.04,1.68,1.60,,2.38
2023-03-12 03:28:00,3.38,2.42,2.56,6.46,8.22,3.24,2.72,2.04,,5.08,,,,2.34
2023-03-12 03:30:00,3.26,1.70,,6.46,7.86,2.98,2.46,2.14,,5.14,,1.70,,2.36
2023-03-12 03:32:00,3.32,,,6.48,7.76,3.32,2.52,1.96,,5.08,1.64,1.62,,2.36
2023-03-12 03:34:00,3.32,,2.16,6.32,15.0,3.48,2.60,1.78,101,5.10,,,,2.34
2023-03-12 03:36:00,3.06,,,6.44,7.88,3.12,2.54,2,,5.08,1.70,1.64,,2.34
2023-03-12 03:38:00,3.20,1.88,1.68,6.34,7.58,3.20,2.58,1.88,,5.06,,,,2.34
2023-03-12 03:40:00,3.18,1.70,,6.32,7.52,3.10,2.52,2.02,,5,,1.68,,2.16
2023-03-12 03:42:00,3.26,,,6.30,8.02,3.22,2.70,1.78,,5.10,1.68,1.60,,2.24
2023-03-12 03:44:00,2.94,,,6.14,8.06,3.04,2.66,2,92.8,5,1.70,,,2.22
2023-03-12 03:46:00,3.42,,,6.30,7.68,3.14,2.64,1.82,,5.04,1.62,1.64,,2.34
2023-03-12 03:48:00,3.16,1.88,1.88,6.20,8,2.90,2.70,2.14,,4.98,,,,2.40
2023-03-12 03:50:00,3.20,1.70,,6.42,7.96,3.14,2.64,1.78,,5.02,1.68,,,2.26
2023-03-12 03:52:00,3.28,1.54,,6.44,7.64,2.86,2.64,1.90,,4.98,,1.66,,2.30
2023-03-12 03:54:00,3.26,,,6.38,7.70,3.22,2.58,1.92,75.0,5.06,1.70,,,2.30
2023-03-12 03:56:00,3.48,,,6.36,7.40,3.12,2.56,1.90,,5,1.66,1.66,,2.36
2023-03-12 03:58:00,3.02,1.88,1.84,6.12,7.62,3.10,2.66,1.98,,4.96,,,,2.32
2023-03-12 04:00:00,3.06,1.70,,6.38,8.12,2.98,2.58,1.92,,5.02,1.74,,,2.28
2023-03-12 04:02:00,3.36,,,6.36,8.18,3.24,2.38,1.94,,5.06,1.62,1.72,,2.40
2023-03-12 04:04:00,3.08,,,6.34,7.74,3.10,2.44,1.98,57.4,4.96,1.66,,,2.20
2023-03-12 04:06:00,3.10,,,6.82,7.96,3.02,2.62,1.98,,4.94,1.66,1.60,,2.34
2023-03-12 04:08:00,3.34,1.88,1.92,6.34,7.08,2.94,2.62,1.80,,4.98,,,,2.34
2023-03-12 04:10:00,3.14,1.86,1.66,6.18,7.48,3.12,2.60,1.96,,5.06,,,,2.22
2023-03-12 04:12:00,3.30,1.66,,6.32,7.48,3.14,2.56,1.86,,4.86,,1.60,,2.18
2023-03-12 04:14:00,3.18,,,6.14,7.30,3,2.64,1.92,38.5,5,1.70,,,2.36
2023-03-12 04:16:00,3.28,,,6.44,7.32,2.96,2.70,2.02,,4.92,1.70,1.68,,2.24
2023-03-12 04:18:00,3.06,1.88,1.66,6.28,7.38,2.96,2.54,2,,5.04,,,,2.40
2023-03-12 04:20:00,3.14,1.68,,6.22,7.54,3.08,2.60,1.80,,5,1.66,,,2.28
2023-03-12 04:22:00,3.08,,,6.22,7.52,2.76,2.62,1.92,,5.14,1.56,1.64,,2.30
2023-03-12 04:24:00,3.22,,,6.26,7.52,3,2.52,1.84,20.2,4.86,1.66,,,2.28
2023-03-12 04:26:00,3.46,,,6.62,7.14,3.12,2.64,1.78,,5.06,1.62,1.64,,2.16
2023-03-12 04:28:00,3.24,2.14,2.06,6.18,7.20,3.16,2.50,2.08,,5.02,,,,2.16
2023-03-12 04:30:00,2.82,1.70,,6,7.04,2.88,2.56,1.82,,5,1.64,,,2.20
2023-03-12 04:32:00,3.26,,,6.20,7.78,2.88,2.56,1.80,,4.96,1.64,1.60,,2.32
2023-03-12 04:34:00,3.10,,,6.16,7.24,2.92,2.46,2.02,2.74,4.94,,1.66,,2.38
2023-03-12 04:36:00,3.18,,,6.48,7.32,3,2.64,2.02,,5,1.62,1.58,,2.34
2023-03-12 04:38:00,3.08,1.84,1.90,6.36,7.36,3.12,2.60,1.92,,5.02,,,,2
2023-03-12 04:40:00,2.98,1.68,,6.26,7.40,3,2.54,1.76,,4.98,1.66,,,2.18
2023-03-12 04:42:00,3.02,,,6.18,7.18,2.98,2.42,1.72,,4.98,1.66,1.60,,2.30
2023-03-12 04:44:00,2.84,,,6.24,7.70,2.86,2.50,1.90,,4.94,1.66,1.62,,2.38
2023-03-12 04:46:00,3.32,,,6.80,7.04,3.12,2.56,1.96,,4.96,,1.66,1.56,2.26
2023-03-12 04:48:00,2.98,1.88,1.90,6.34,7.26,2.88,2.72,2.12,,5.02,,,,2.42
2023-03-12 04:50:00,2.88,1.68,,6.36,7.46,2.98,2.52,1.92,,4.94,,1.60,,2.20
2023-03-12 04:52:00,3.08,,,6.36,7.54,2.92,2.50,1.90,,5.06,1.64,1.60,,2.20
2023-03-12 04:54:00,3.02,,,6.18,7.70,2.92,2.62,1.86,,5,1.66,1.60,,2.12
2023-03-12 04:56:00,3.08,,,6.36,7.80,2.98,2.60,2.02,,5.04,1.62,1.62,,2.40
2023-03-12 04:58:00,2.74,1.88,,6.18,8.08,2.82,2.70,1.92,,5.06,,1.64,,2.44
2023-03-12 05:00:00,2.88,1.68,,6.46,7.96,2.80,2.66,1.84,,5.12,,1.74,,2.38
2023-03-12 05:02:00,2.88,,,6.14,8.20,2.84,2.68,1.86,,5.04,1.68,1.68,,2.36
2023-03-12 05:04:00,2.96,,,6.26,8.10,2.58,2.78,1.82,,5.06,1.60,1.60,,2.40
2023-03-12 05:06:00,3.08,,,6.44,8.02,3.14,2.60,1.60,,5.10,1.58,1.66,,2.34
2023-03-12 05:08:00,3.06,1.88,,6.10,8.18,2.50,2.68,2,,5.10,1.66,,,2.36
2023-03-12 05:10:00,3.28,1.86,,6.34,7.98,2.62,2.68,1.74,,4.98,1.68,,,2.48
2023-03-12 05:12:00,2.86,,,6.22,8.30,2.78,2.70,1.78,,5.04,1.74,1.68,,2.24
2023-03-12 05:14:00,3.08,,,6.16,8.50,2.62,2.66,1.74,,5.10,,1.64,1.60,2.42
2023-03-12 05:16:00,3.18,,,6.64,7.90,2.60,2.72,1.94,,5.12,1.58,1.64,,2.32
2023-03-12 05:18:00,2.92,1.88,1.90,6.20,8.18,2.68,2.64,1.84,,5.10,,,,2.26
2023-03-12 05:20:00,2.96,1.68,,6.16,7.94,2.94,2.70,1.84,,5.08,,1.64,,2.28
2023-03-12 05:22:00,3.02,,,6.50,7.82,2.70,2.70,1.72,,5.08,1.64,1.66,,2.34
2023-03-12 05:24:00,3.20,,,6.26,7.70,2.70,2.70,1.58,,5.08,1.68,1.66,,2.38
2023-03-12 05:26:00,2.94,,,6.64,7.48,2.66,2.70,1.64,,5.08,1.68,1.64,,2.38
2023-03-12 05:28:00,2.82,2.14,2.28,6.12,7.82,2.80,2.68,,,5.02,,1.66,,2.40
2023-03-12 05:30:00,2.94,1.68,,6.10,7.26,2.78,2.64,2,,5.06,,1.66,,2.32
2023-03-12 05:32:00,3.02,,,6.38,7.92,2.94,2.70,1.82,,5.06,1.70,1.68,,2.40
2023-03-12 05:34:00,2.60,,,6.38,7.92,2.94,2.56,2,,5.06,,1.66,1.56,2.30
2023-03-12 05:36:00,2.96,,2.14,6.60,14.5,2.80,2.62,,14.8,4.96,,1.74,,2.50
2023-03-12 05:38:00,2.88,1.88,1.88,6.26,8.42,2.76,2.72,1.76,,5.04,,,,2.44
2023-03-12 05:40:00,3.40,1.68,,6.26,7.76,2.86,2.68,2.06,,5.04,,1.64,,2.36
2023-03-12 05:42:00,3.44,,,6.74,7.80,2.66,2.68,2.14,,5.18,,1.66,1.58,2.46
2023-03-12 05:44:00,3.38,,,6.36,7.76,2.90,2.64,2.12,,5.14,1.60,1.66,,2.32
2023-03-12 05:46:00,3.58,,2.16,6.58,14.2,2.90,2.68,2.16,34.4,5.18,,,,2.38
2023-03-12 05:48:00,3.30,1.88,,6.32,7.94,2.96,2.64,2.10,,5.10,,1.68,,2.32
2023-03-12 05:50:00,3.36,1.68,,6.24,7.66,2.50,2.66,2.16,,5.12,,1.66,,2.44
2023-03-12 05:52:00,3.54,,,6.44,8.28,2.94,2.68,2.08,,5.12,1.64,1.66,,2.22
2023-03-12 05:54:00,3.26,,,6.58,7.68,2.70,2.72,2.10,,5.10,,1.66,1.60,2.36
2023-03-12 05:56:00,3.48,,2.04,6.48,14.5,2.80,2.74,2.06,53.1,5.10,,,,2.34
2023-03-12 05:58:00,3.42,1.88,,6.44,7.62,2.62,2.66,2.08,,5.06,,1.68,,2.38
2023-03-12 06:00:00,3.24,1.68,,6.48,7.82,2.84,2.72,2.16,,5.12,,1.66,,2.38
2023-03-12 06:02:00,3.50,,,6.46,7.10,2.64,2.66,2.10,,5.08,,1.70,1.58,2.44
2023-03-12 06:04:00,3.26,,,6.48,7.52,2.60,2.66,2.16,,5.12,,1.66,1.60,2.42
2023-03-12 06:06:00,3.50,,1.92,6.38,14.6,2.68,2.74,2.12,70.2,5.10,,,,2.38
2023-03-12 06:08:00,3.40,1.88,1.88,6.32,7.10,2.62,2.66,2.08,,5.08,,,,2.30
2023-03-12 06:10:00,3.42,1.86,,6.20,7.58,2.34,2.74,2.12,,5.06,,1.66,,2.38
2023-03-12 06:12:00,3.52,1.66,,6.40,7.94,2.60,2.68,2.08,,5.12,,1.66,,2.40
2023-03-12 06:14:00,3.34,,,6.30,7.16,2.66,2.62,2.04,,5.14,1.60,1.66,,2.16
2023-03-12 06:16:00,3.40,,1.92,6.62,14.8,2.82,2.68,2.10,87.6,5.10,,,,2.24
2023-03-12 06:18:00,3.22,1.88,1.88,6.38,8.06,2.52,2.60,2.02,,5.16,,,,2.32
2023-03-12 06:20:00,3.36,1.68,,6.28,7.76,2.64,2.62,2.10,,5.06,,1.66,,2.40
2023-03-12 06:22:00,3.58,,,6.54,7.78,2.44,2.64,2.10,,5.04,1.66,1.64,,2.44
2023-03-12 06:24:00,3.30,,,6.48,7.08,2.62,2.64,2.10,,5.12,1.58,1.66,,2.28
2023-03-12 06:26:00,3.42,,2.08,6.70,14.4,3.02,2.66,2,102,5.10,,,,2.30
2023-03-12 06:28:00,3.34,2.14,2.34,6.24,7.38,2.80,2.64,2.04,,5.14,,,,2.46
2023-03-12 06:30:00,3.38,1.68,,6.36,7.72,2.54,2.68,1.96,,5.14,,1.66,,2.38
2023-03-12 06:32:00,3.16,,,6.28,7.82,2.34,2.66,1.96,,5.06,1.60,1.66,,2.24
2023-03-12 06:34:00,3.18,,,6.26,7.56,2.72,2.66,1.88,,5.08,1.64,1.66,,2.40
2023-03-12 06:36:00,3.36,,2.16,6.64,14.8,2.80,2.62,2.04,102,5.08,,,,2.42
2023-03-12 06:38:00,3.04,1.88,,6.52,7.20,2.92,2.84,2.08,,5.02,,1.66,,2.42
2023-03-12 06:40:00,3.34,1.68,,6.16,7.40,2.58,2.62,1.98,,5.06,,1.66,,2.36
2023-03-12 06:42:00,3.28,,,6.34,7.22,2.70,2.70,1.98,,5.08,1.58,1.62,,2.26
2023-03-12 06:44:00,3.20,,,6.08,6.96,2.36,2.70,2,,5,,1.64,1.56,2.30
2023-03-12 06:46:00,3.02,,,6.32,8.12,2.82,2.66,2.02,96.9,5.04,,1.66,,2.22
2023-03-12 06:48:00,3.16,1.88,1.66,6.18,7.32,2.70,2.70,1.82,,5.14,,,,2.28
2023-03-12 06:50:00,3.06,1.68,,6.14,6.98,2.80,2.66,1.86,,5.06,1.70,,,2.42
2023-03-12 06:52:00,3.34,1.54,,6.14,7.58,2.42,2.64,1.92,,5.08,,1.64,,2.28
2023-03-12 06:54:00,3.16,,,6.24,7.82,2.78,2.70,1.76,,5.06,,1.66,1.58,2.40
2023-03-12 06:56:00,3.04,,,6.38,7.12,2.86,2.68,2.06,78.4,5.02,,1.66,,2.32
2023-03-12 06:58:00,3.18,1.88,1.80,6.14,7.24,2.88,2.60,1.90,,5.08,,,,2.28
2023-03-12 07:00:00,3.24,1.70,,6.16,7.22,2.72,2.66,1.96,,5.06,,1.64,,2.20
2023-03-12 07:02:00,3.34,,,6.22,7.14,2.52,2.50,2.02,,5.10,1.58,1.74,,2.32
2023-03-12 07:04:00,3.30,,,6.66,7.56,2.56,2.68,1.84,,5.06,1.70,1.66,,2.46
2023-03-12 07:06:00,3.20,,,6.42,6.88,2.68,2.70,1.92,61.3,4.96,,1.66,,2.32
2023-03-12 07:08:00,3.12,1.88,1.90,6.42,7.52,3.14,2.66,2.04,,5.02,,,,2.32
2023-03-12 07:10:00,3.04,1.88,,6.40,7.18,2.46,2.64,1.98,,5,,1.66,,2.34
2023-03-12 07:12:00,3.30,1.66,,6.38,7.36,2.66,2.66,2.04,,5.04,,1.66,,2.24
2023-03-12 07:14:00,3.06,,,6.18,7.52,2.64,2.68,1.88,,5.06,,1.66,1.58,2.42
2023-03-12 07:16:00,3,,,6.52,6.80,2.76,2.56,2.04,41.5,5,,1.64,,2.32
2023-03-12 07:18:00,3.02,1.88,1.90,6.32,7.24,2.76,2.60,2.10,,4.98,,,,2.28
2023-03-12 07:20:00,2.92,1.68,,6.36,7.32,2.40,2.62,1.86,,5.06,,1.76,,2.36
2023-03-12 07:22:00,3.18,1.72,,6.22,8.50,3.34,2.72,1.84,,5.16,1.76,,,2.46
2023-03-12 07:24:00,3.06,1.78,,6.28,8.64,3.30,2.68,2.10,,5.16,1.64,,,2.36
2023-03-12 07:26:00,2.80,,,6.40,8.54,3.52,2.58,2.12,23.5,5.14,1.68,,,2.38
2023-03-12 07:28:00,3.22,2.58,3.28,6.12,8.86,3.44,2.62,2.02,,5.18,,,,2.34
2023-03-12 07:30:00,2.76,1.80,,6.10,8.50,3.28,2.60,2.02,,5.08,1.70,,,2.36
2023-03-12 07:32:00,3.02,,,6.38,8.66,3.28,2.64,1.96,,5.08,1.70,1.64,,2.34
2023-03-12 07:34:00,3.16,,,6,8.30,3.26,2.68,1.94,,5.14,1.74,1.66,,2.30
2023-03-12 07:36:00,3.22,,,6.42,8.54,3.48,2.72,1.70,5.54,5.14,1.72,,,2.22
2023-03-12 07:38:00,3.16,1.88,,6.26,8.66,3.26,2.54,1.76,,5.08,1.72,,,2.46
2023-03-12 07:40:00,2.98,1.68,,6.30,8.40,3.16,2.70,1.94,,4.98,1.72,,,2.48
2023-03-12 07:42:00,3.26,,,6.28,8.66,3.08,2.62,1.80,,5.10,1.72,1.66,,2.40
2023-03-12 07:44:00,3.14,,,6.40,8.28,3.30,2.62,2.06,,4.98,1.64,1.62,,2.40
2023-03-12 07:46:00,3.38,,,6.58,8.18,3.16,2.54,2,,5.10,1.72,1.66,,2.28
2023-03-12 07:48:00,3.10,1.88,1.88,6.10,8.46,3.36,2.68,2.08,,5.12,,,,2.36
2023-03-12 07:50:00,3.06,1.68,,6.30,8.46,3.24,2.68,2.06,,5.08,1.74,,,2.38
2023-03-12 07:52:00,3.06,,,6.14,8.40,3.26,2.60,1.98,,5.12,1.66,1.64,,2.38
2023-03-12 07:54:00,3.22,,,6.08,8.12,3.20,2.68,2.06,,5.16,1.64,1.62,,2.30
2023-03-12 07:56:00,3.16,,,6.48,8.44,3.16,2.66,1.86,,5.12,1.68,,1.60,2.34
2023-03-12 07:58:00,3.04,1.88,1.82,6.20,8.36,3.30,2.66,1.94,,5.06,,,,2.36
2023-03-12 08:00:00,2.70,1.70,,6.26,7.88,3.14,2.70,1.76,,5.14,1.76,,,2.32
2023-03-12 08:02:00,3.30,,,6.44,8.14,3.28,2.60,1.78,,5.14,1.60,1.72,,2.38
2023-03-12 08:04:00,3.08,,,6.48,8.32,3.16,2.62,1.90,,5.10,1.66,1.66,,2.38
2023-03-12 08:06:00,3.20,,,6.62,8.40,3.08,2.66,1.94,,5.02,1.70,1.64,,2.20
2023-03-12 08:08:00,3.18,1.88,1.90,6.32,8.32,3.20,2.62,1.72,,5.16,,,,2.38
2023-03-12 08:10:00,2.68,1.92,,6.06,8.36,3.16,2.62,1.78,,5,1.64,,,2.28
2023-03-12 08:12:00,3.10,1.66,,6.36,8.34,3.12,2.62,2.04,,5.16,1.66,,,2.26
2023-03-12 08:14:00,2.86,,,6.38,8.14,3.08,2.66,1.92,,5.08,1.68,1.66,,2.12
2023-03-12 08:16:00,2.92,,,6.50,8,3.18,2.60,1.56,,5.02,1.74,1.68,,2.44
2023-03-12 08:18:00,3.06,1.88,,6,7.90,3.18,2.64,1.92,,5.12,,1.64,,2.32
2023-03-12 08:20:00,3,1.68,,6.26,8.26,3.18,2.56,1.74,,5.02,,1.64,,2.28
2023-03-12 08:22:00,3.08,,,6.42,8.22,3,2.64,1.80,,5.12,1.66,1.64,,2.40
2023-03-12 08:24:00,3.04,,,6.16,8.02,3.12,2.64,1.74,,5.10,1.62,,1.60,2.32
2023-03-12 08:26:00,3.20,,,6.44,7.98,3.06,2.64,1.80,,4.98,1.74,1.60,,2.32
2023-03-12 08:28:00,3.04,2.14,2.08,6.28,8.30,3.06,2.56,1.70,,5.08,,,,2.40
2023-03-12 08:30:00,2.72,1.68,,6.08,7.98,3.06,2.80,1.98,,5.08,1.64,,,2.38
2023-03-12 08:32:00,2.92,,,6.32,7.90,3.18,2.68,1.76,,5.10,1.66,1.58,,2.32
2023-03-12 08:34:00,2.94,,,6.40,8.04,2.98,2.60,1.84,,5.04,1.64,1.70,,2.30
2023-03-12 08:36:00,3.10,,,6.40,8.06,3.02,2.60,1.90,,5.08,1.64,1.64,,2.22
2023-03-12 08:38:00,2.76,1.88,3.66,6.26,15.1,3.14,2.70,,13.5,5.10,,,,2.46
2023-03-12 08:40:00,2.94,1.68,,6.34,7.68,3.02,2.80,1.88,,5.04,1.62,,,2.26
2023-03-12 08:42:00,2.92,,,6.42,8.10,3.02,2.70,1.78,,5.08,,1.62,1.58,2.22
2023-03-12 08:44:00,2.92,,,6.26,7.50,2.88,2.64,2.02,,5.08,1.66,1.62,,2.30
2023-03-12 08:46:00,2.78,,,6.46,8.04,2.98,2.58,1.96,,5.02,1.62,1.66,,2.16
2023-03-12 08:48:00,2.96,1.88,3.68,6.22,14.7,3.06,2.74,,30.2,5.06,,,,2.22
2023-03-12 08:50:00,2.84,1.68,,6.36,8,3.10,2.62,1.90,,5.04,,1.64,,2.30
2023-03-12 08:52:00,3.48,,,6.32,7.72,3.02,2.66,2.16,,5.06,1.70,1.66,,2.48
2023-03-12 08:54:00,3.38,,,6.24,8,3.12,2.66,2.06,,5.06,1.64,1.66,,2.46
2023-03-12 08:56:00,3.52,,,6.50,7.52,2.80,2.66,2.12,,5.08,1.66,1.64,,2.26
2023-03-12 08:58:00,3.42,,3.60,6.30,15.2,3.18,2.66,2.06,50.7,5.04,,,,2.30
2023-03-12 09:00:00,3.28,1.68,,6.30,7.58,2.96,2.64,2.16,,5.06,,1.62,,2.40
2023-03-12 09:02:00,3.44,,,6.40,7.86,2.98,2.62,1.96,,5.08,1.58,1.66,,2.48
2023-03-12 09:04:00,3.38,,,6.30,7.72,2.92,2.56,2.10,,5.14,,1.62,1.60,2.44
2023-03-12 09:06:00,3.44,,,6.50,7.56,2.92,2.70,2.20,,5.12,1.72,1.64,,2.30
2023-03-12 09:08:00,3.42,,3.40,6.22,14.8,3.14,2.56,2.10,68.3,5.18,,,,2.38
2023-03-12 09:10:00,3.26,1.86,,6.22,7.38,2.98,2.62,2.04,,5.12,,1.66,,2.44
2023-03-12 09:12:00,3.44,1.66,,6.32,8,2.98,2.54,2.12,,5.12,1.68,,,2.30
2023-03-12 09:14:00,3.40,,,6.32,7.38,2.90,2.70,2.10,,5.06,1.70,1.66,,2.32
2023-03-12 09:16:00,3.48,,,6.52,7.44,3.02,2.64,2.14,,5.02,1.72,1.62,,2.24
2023-03-12 09:18:00,3.16,,3.42,6.20,14.2,2.90,2.54,2.10,86.2,5.08,,,,2.30
2023-03-12 09:20:00,3.40,1.68,,6.12,7.10,3.04,2.62,2.06,,5,1.68,,,2.32
2023-03-12 09:22:00,3.46,,,6.62,7.62,2.96,2.64,2.12,,5.08,1.66,1.66,,2.30
2023-03-12 09:24:00,3.24,,,6.46,7.86,3.04,2.70,2,,5.02,1.60,1.64,,2.48
