"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf4214ee191c8)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf4214ee191c8)","Receive Total (lxcf97c652df312)"
2023-03-14 11:22:00,0,77.8,33431,61961,0,0,0,0,0,176,295,124,453,65.7,451,38.5,0,579,32.3,0,38.5,1772,4.73,450,0,65.8,41797,19,1797,6952,139,1348,77.8,0,35718,60250,0,0,0,0,0,225,118,29.0,252,40.3,257,19,0,701,26.2,0,19,144,4.60,252,0,41.7,28600,38.5,170,1090,72.0,1342
2023-03-14 11:24:00,0,80.4,25412,53357,0,0,0,0.389,0,177,287,119,454,65.0,448,38.5,0,587,32.7,0,38.5,1864,4.27,454,0,65.9,41694,19,1873,6955,2503,1614,80.4,0,35901,63242,0,0,0,0,0,224,107,27.7,253,39.5,253,19,0,701,26.2,0,19,157,4.52,252,0,41,20310,38.5,167,1066,106,1605
2023-03-14 11:26:00,0,76.7,25009,52963,0,0,0,0.389,0,177,284,130,456,65.0,445,38.5,0,586,32.7,0,38.5,1937,4.27,454,0,65.8,41683,19,1953,7133,3095,1873,76.7,0,36154,64431,0,0,0,0,0,225,103,30.3,257,39.5,249,19,0,700,26.2,0,19,154,4.52,252,0,40.6,19634,38.5,177,1084,128,1866
2023-03-14 11:28:00,0,78.6,37655,91159,0,0,0,0,62,177,291,135,454,65.9,449,752,0.389,585,32.3,0,38.5,1785,4.27,448,0,65.8,41760,19,1807,6876,654,1337,78.6,0,59126,89029,0,0,0,0,151,223,114,31.6,254,40.6,254,472,0,702,26.2,0,19,150,4.13,250,0,40.3,30018,38.5,182,1076,86.7,1336
2023-03-14 11:30:00,0,82.2,24429,52318,0,0,0,0,0,177,293,119,452,65.4,449,38.5,0.389,587,32.3,0,38.5,1854,4.66,451,0,65.9,41713,19,1870,6982,1824,1609,82.2,0,35927,62630,0,0,0,0,0,224,115,27.7,252,39.9,254,19,0,700,26.2,0,19,144,4.13,254,0,40.3,19302,38.5,170,1082,99.6,1609
2023-03-14 11:32:00,0,82.2,33865,62448,0,0,0,0,0,178,286,130,454,65.7,447,38.5,0,586,32.3,0,38.5,1788,4.66,450,0,65.8,41809,19,1803,6899,1741,1342,82.2,0,35727,61893,0,0,0,0,0,223,103,30.3,254,40.3,251,19,0,702,26.2,0,19,170,4.13,253,0,40.3,29033,38.5,181,1088,96.7,1342
2023-03-14 11:34:00,0,77.4,25100,52998,0,0,0,0,0,178,291,130,456,66.4,448,38.5,0,588,32.3,0,38.5,1780,4.27,447,0,65.3,41741,19,1810,6882,142,1335,77.4,0,35647,60042,0,0,0,0,0,223,115,30.3,261,41,251,19,0,701,26.2,0,19,145,4.13,250,0,39.9,20261,38.5,178,1103,71.7,1336
2023-03-14 11:36:00,0,77.8,27613,55688,0,0,0,0,0,178,294,130,453,65.3,454,38.5,0,588,32.3,0,38.5,1936,4.27,436,0,65.3,41722,19.0,1951,7169,298,1866,77.8,0,36181,61701,0,0,0.389,0,0,223,114,30.3,252,40.3,260,19.0,0,699,26.2,0,19.0,158,4.13,243,0,40.3,22236,38.5,180,1063,79.9,1864
2023-03-14 11:38:00,0,76.3,31669,84602,0,0,0,0,62,178,288,125,454,65.0,456,752,0,586,32.3,0,38.5,1780,4.50,450,0,65.8,41748,19,1811,6904,1787,1347,76.3,0,58955,90048,0,0,0,0,151,223,108,29.0,254,39.9,262,472,0,700,26.2,0,19,153,4.37,252,0,40.3,24009,38.5,187,1064,103,1339
2023-03-14 11:40:00,0,86.2,24765,61016,0,0,0,0,62,177,283,124,443,65.4,435,752,0,588,32.3,0.389,38.5,1858,4.97,450,0,65.8,41725,19.4,1884,6994,1575,1607,86.2,0,44088,72311,0,0,0,0,151,224,109,29.0,255,40.3,244,472,0,699,26.2,0,19,173,4.83,253,0,40.6,18285,38.5,185,1140,92.1,1599
2023-03-14 11:42:00,0,76.0,33451,62064,0,0,0,0,0,176,290,136,454,65.8,447,38.5,0,587,32.3,0,38.5,1944,4.97,449,0,65.7,41826,19,1947,7134,298,1866,76.0,0,36272,61790,0,0,0,0,0,225,111,31.6,254,40.6,257,19,0,699,26.2,0,19.4,174,4.83,251,0,40.6,28094,38.5,174,1077,79.9,1872
2023-03-14 11:44:00,0,77.1,24828,52776,0,0,0,0,0.389,179,292,136,456,65.4,448,38.5,0,587,32.3,0,38.5,1723,4.97,448,0,66.1,41737,19,1747,6708,291,1069,77.1,0,35404,59696,0,0,0,0,0,222,118,36.6,255,39.9,257,19,0,701,26.2,0.389,19,155,4.83,255,0,41,20234,38.5,180,1056,81.8,1070
2023-03-14 11:46:00,0,77.8,33082,61720,0,0,0,0,0,179,290,124,454,65.5,447,38.5,0,586,32.3,0,38.5,1973,4.97,450,0,65.4,41846,19,2063,7244,298,1865,77.8,0,36275,62010,0,0,0,0,0,220,108,29.0,254,40.3,251,19,0,702,26.2,0,19,167,4.83,252,0,40.6,27725,38.5,229,1087,78.8,1863
2023-03-14 11:48:00,0,76.0,28017,80994,0,0.389,0,0,62,180,292,130,454,65.8,447,751,0,590,31.8,0,38.5,1791,4.50,448,0,65.7,41765,19,1829,6935,149,1337,76.0,0,59228,88582,0,0,0,0,153,221,111,30.3,254,40.6,251,472,0,698,25.7,0,19,159,4.37,249,0,41,20362,38.5,195,1093,75.8,1337
2023-03-14 11:50:00,0,82.6,25133,77961,0,0.389,0,0,62,177,285,136,455,66.2,445,751,0,593,31.6,0,38.5,1861,4.27,449,0,65.7,41691,19,1880,6989,221,1604,82.6,0,59427,89333,0,0,0,0,153,223,110,31.6,254,40.6,249,472,0,695,25.5,0,19,182,4.13,251,0,41,17216,38.5,208,1108,73.1,1609
2023-03-14 11:52:00,0,75.6,32412,60983,0,0,0,0,0,178,286,130,454,66.1,449,38.5,0,585,31.6,0,38.5,1931,4.27,447,0,65.8,41786,19,1945,7203,298,1868,75.6,0,36220,61833,0,0,0,0,0,223,106,30.3,254,41,254,19,0,696,25.5,0,19,187,4.13,249,0,40.6,27053,38.5,210,1090,79.1,1866
2023-03-14 11:54:00,0.389,78.2,24730,52584,0,0,0,0,0,178,294,130,452,66.1,448,38.5,0,583,31.6,0,38.5,1688,4.97,450,0,65.8,41754,19,1709,6688,71.7,1070,78.2,0.389,35402,59383,0,0,0,0,0,224,119,30.3,252,40.7,254,19,0.389,699,25.5,0,19,156,4.83,252,0,41,20144,38.5,179,1053,70.2,1069
2023-03-14 11:56:00,0.389,80,34367,62941,0.389,0,0,0,0,176,288,124,455,65.6,445,38.5,0,589,31.6,0,38.5,1912,4.97,450,0,66.1,42223,19,1916,7094,288,1865,80,0.389,36644,62102,0,0,0,0,0,223,112,29.0,255,40.3,248,19,0.389,700,25.5,0,19,153,4.83,252,0.389,41,29024,38.5,165,1050,75.3,1863
2023-03-14 11:58:00,0,79.6,27135,77723,0.389,0,0,0,0,176,290,124,455,65.3,449,38.5,0,586,31.6,0,38.5,1757,4.73,452,0,66.0,42112,19.0,1772,6813,671,1339,79.6,0,56935,86036,0,0,0,0,0,225,112,29.0,255,39.9,253,19.0,0,702,25.9,0,19.0,156,4.60,249,0.389,41.0,20295,38.5,173,1064,91.2,1345
2023-03-14 12:00:00,0,74.1,27760,80665,0,0,0,0,62,177,290,129,455,65.7,451,751,0,586,31.8,0,38.5,1856,4.27,450,0,66.1,41698,19,1879,6907,2505,1600,74.1,0,59329,91650,0,0,0,0,152,223,108,30.7,255,40.3,262,472,0,699,25.7,0,19,180,4.13,252,0,40.6,19830,38.9,203,1054,105,1604
2023-03-14 12:02:00,0,76.3,35359,64240,0,0,0,0,0,177,294,136,455,65.7,448,38.5,0,590,32.0,0,38.5,1952,4.27,451,0,65.3,41791,19,1992,7159,2584,1873,76.3,0,36235,64294,0,0,0,0,0,224,119,31.6,255,41.4,257,19,0,695,26.0,0,19,195,4.13,254,0,40.3,29995,38.5,241,1120,119,1867
2023-03-14 12:04:00,0,75.6,23709,51570,0,0,0.389,0,0,175,292,130,455,66.0,447,38.5,0,588,32.0,0,38.5,1722,4.27,449,0.389,65.7,41699,19,1733,6728,80.9,1080,75.6,0,35370,59442,0,0,0,0,0,224,108,30.3,254,40.6,251,19,0,698,26.0,0,19,193,4.13,251,0,41,19109,38.5,203,1113,75.1,1071
2023-03-14 12:06:00,0,78.9,34219,62980,0,0,0,0,0,176,294,124,454,66.0,449,38.5,0,587,32.6,0,38.5,1934,4.27,448,0,66.1,41780,19,1963,7183,289,1868,78.9,0,36215,61785,0.389,0,0,0,0,223,117,29.0,254,40.6,254,19,0,700,26.6,0,19,194,4.13,250,0,41,28870,38.5,229,1150,75.3,1864
2023-03-14 12:08:00,0,83.7,25549,58290,0,0,0,0,0,178,294,136,455,66.1,450,38.5,0,587,32.3,0,38.5,1790,4.27,451,0,65.7,41727,19,1813,6963,148,1344,83.7,0,40005,65314,0,0,0,0,0,223,118,31.6,255,40.3,255,19,0,699,26.2,0,19,195,4.13,253,0,40.3,20286,38.5,218,1157,76.2,1338
2023-03-14 12:10:00,0,79.6,26425,79120,0,0,0,0,62,177,293,124,452,65.8,445,751,0,590,32.3,0,38.9,1864,4.27,436,0,65.7,41694,19,1885,7014,220,1617,79.6,0,59216,89208,0,0,0,0,152,223,110,29.0,252,40.6,249,472,0,698,26.2,0,19,197,4.13,244,0,40.3,18494,38.5,214,1120,73.5,1609
2023-03-14 12:12:00,0,76.3,29406,57751,0,0,0,0,0,178,293,130,460,65.6,446,38.9,0,590,32.3,0,38.9,1924,4.27,448,0,65.7,41709,19,1945,7142,288,1876,76.3,0,36178,61725,0,0,0,0,0,222,115,30.3,254,41.8,250,19.4,0,700,26.2,0,19,187,4.13,250,0,40.3,24036,38.5,208,1131,74.6,1862
2023-03-14 12:14:00,0,75.6,23094,50962,0,0,0,0,0,179,286,136,460,65.8,450,38.9,0,589,31.8,0,38.5,1788,4.03,448,0,65.7,41645,19,1820,6870,148,1346,75.6,0,35606,60018,0,0,0,0,0.389,222,110,31.6,254,40.7,255,19,0,699,25.7,0,19,182,3.90,249,0,40.3,18226,38.5,223,1136,76.6,1336
2023-03-14 12:16:00,0,77.8,33107,61796,0,0,0,0,0,178,291,136,454,65.5,447,38.5,0,588,31.6,0,38.5,1863,4.27,450,0,66.1,41757,19,1889,6979,220,1615,77.8,0,35946,61124,0,0,0,0.389,0.389,224,111,31.6,254,40.3,253,19,0,701,25.5,0,19,188,4.13,252,0,40.6,28014,38.5,224,1124,73.5,1610
2023-03-14 12:18:00,0,81.8,25117,53131,0,0,0,0,0,178,287,124,443,65.4,445,38.5,0,589,31.6,0,38.5,1789,4.50,449,0,65.8,41744,19,1804,6854,1742,1342,81.8,0,35681,61655,0,0.389,0,0.389,0,222,107,29.0,248,40.4,249,19,0,699,25.5,0,19,193,4.37,251,0,41,20283,38.5,217,1110,101,1335
2023-03-14 12:20:00,0,83.3,35071,88421,0,0,0,0,62,179,287,124,454,65.7,436,752,0,587,31.6,0,38.5,1870,4.50,449,0,65.4,41766,19,1880,6957,1822,1609,83.3,0,59334,90940,0,0.389,0,0,153,221,109,29.0,254,40.3,245,472,0,701,25.5,0,19,197,4.76,251,0,40.6,27161,38.5,207,1120,103,1599
2023-03-14 12:22:00,0,82.6,25659,53749,0,0,0,0,0,178,291,130,452,65.3,448,38.5,0,585,31.6,0,38.5,1942,4.27,449,0,65.4,41667,19,1956,7240,288,1872,82.6,0,36128,61697,0,0,0,0,0,225,109,30.3,252,39.9,257,19,0,697,25.9,0,19,191,4.52,251,0,39.9,20285,38.5,221,1145,75.3,1872
2023-03-14 12:24:00,0,80.0,22807,50742,0,0,0,0,0,178,292,124,456,65.3,449,38.5,0,584,31.6,0,38.5,1799,4.03,447,0,65.7,41730,19,1822,6917,148,1346,80.0,0,35653,60049,0,0,0,0,0,224,117,29.0,261,40.3,260,19,0,697,25.5,0,19,196,3.90,249,0,40.3,17957,38.5,229,1166,76.2,1339
2023-03-14 12:26:00,0,81.5,33029,61666,0,0,0,0,0,176,288,124,457,65.7,446,38.5,0,589,32.0,0,38.5,1885,4.27,447,0,65.7,41795,19,1896,7034,220,1609,81.5,0,35970,61172,0,0,0,0,0,225,107,29.0,263,40.3,250,19,0,698,25.5,0,19,200,4.13,249,0,40.3,27942,38.5,228,1129,73.5,1600
2023-03-14 12:28:00,0,78.2,24727,52782,0,0,0,0,0,176,294,119,452,66.1,446,38.5,0.389,587,31.6,0,38.5,1893,4.50,449,0,65.7,41731,19,1906,7075,217,1611,78.2,0,35919,61134,0,0,0,0,0,225,119,27.7,257,40.6,250,19,0,701,25.5,0,19,202,4.37,251,0,40.3,19621,38.5,213,1143,73.1,1600
2023-03-14 12:30:00,0,78.2,36712,90159,0,0,0,0,62,178,291,119,455,66.4,450,751,0,590,31.6,0,38.5,1730,5.36,450,0,65.7,41794,19,1750,6750,594,1086,78.2,0,58673,88262,0,0,0,0,152,224,116,27.7,260,41.4,255,472,0,697,25.5,0,19,195,4.83,252,0,40.3,29328,38.5,224,1155,99.1,1081
2023-03-14 12:32:00,0,75.6,27386,67957,0,0,0,0.389,62,178,288,119,456,66.1,448,751,0,590,31.6,0,38.5,1942,4.97,451,0,66.1,41757,19,1961,7208,2141,1868,75.6,0,48139,78208,0,0,0,0,152,224,113,32.6,256,41.4,258,472,0,698,25.5,0,19,194,4.83,258,0,41.7,20284,38.5,219,1139,117,1868
2023-03-14 12:34:00,0,79.6,24436,52417,0,0,0,0,0,178,289,124,453,65.8,446,38.5,0,586,31.6,0,38.5,1797,4.50,450,0,65.8,41660,19,1827,6873,663,1337,79.6,0,35622,60585,0,0,0,0,0,224,114,33.9,252,40.3,249,19,0,701,25.5,0,19,198,4.37,256,0,41.0,19577,38.5,227,1137,93.0,1338
2023-03-14 12:36:00,0,74.5,35118,63974,0,0,0,0,0,178,290,130,454,66.1,448,38.5,0,585,31.6,0.389,38.5,1873,4.27,448,0,65.7,41825,19,1910,7067,229,1604,74.5,0,35998,61267,0,0,0,0,0,222,108,30.3,254,40.6,253,19,0,701,25.5,0,19,195,4.13,250,0,40.7,30027,38.5,233,1147,78.0,1603
2023-03-14 12:38:00,0,80.4,24552,52600,0,0,0,0,0,178,293,124,456,65.8,447,38.5,0,588,31.8,0.389,38.5,1933,4.27,447,0,65.8,41736,19,1957,7241,289,1872,80.4,0,36201,61730,0,0,0.389,0,0,224,118,29.0,255,40.3,251,19,0,699,25.7,0,19,186,4.13,249,0,40.6,19180,38.5,222,1166,74.2,1869
2023-03-14 12:40:00,0,80.4,36333,89607,0,0,0,0,62,176,287,124,454,65.8,447,752,0,587,32.3,0,38.5,1712,4.27,449,0,65.4,41839,19,1743,6684,80.5,1081,80.4,0,58689,87592,0,0,0.389,0,152,225,111,29.0,254,40.3,251,472,0,698,26.2,0,19,185,4.13,252,0,40.3,28960,38.5,209,1118,74.7,1073
2023-03-14 12:42:00,0,80.4,28476,81276,0,0,0,0,62,177,288,136,456,65.8,448,752,0,587,32.3,0,38.5,1946,4.27,449,0,65.7,41687,19,1974,7205,292,1877,80.4,0,59347,89879,0,0,0,0,152,224,108,31.6,257,40.3,252,472,0,700,26.2,0.389,19,201,4.13,251,0,40.6,20283,38.5,229,1138,83.1,1866
2023-03-14 12:44:00,0,86.6,23663,51629,0,0,0,0,0,179,295,136,458,65.8,452,38.5,0,589,32.3,0,38.5,1802,4.03,443,0,65.3,41658,19.4,1811,6927,142,1341,86.6,0,35593,60243,0,0,0,0,0,224,120,31.6,254,40.3,256,19,0,700,26.2,0.389,19.4,200,3.90,245,0,40.6,18814,38.5,217,1166,79.1,1341
2023-03-14 12:46:00,0,83.3,25388,53507,0,0,0,0,0,177,294,119,452,65.7,448,38.5,0,588,32.6,0,38.5,1878,4.27,438,0,65.1,41668,19.4,1936,7044,228,1602,83.3,0,35877,61141,0,0,0,0,0,224,117,27.6,252,40.3,253,19.0,0,700,26.6,0,19.4,199,4.13,245,0,39.5,20270,38.5,234,1151,77.3,1605
2023-03-14 12:48:00,0,77.1,23296,51348,0,0,0,0,0,177,285,124,454,65.3,446,38.5,0,588,32.3,0,38.5,1935,4.27,450,0,65.4,41763,19,1971,7221,2571,1870,77.1,0,36194,64041,0,0,0,0,0,223,105,29.0,254,39.9,250,19,0,699,26.2,0,19,181,4.13,252,0,40.3,17915,38.5,233,1184,105,1874
2023-03-14 12:50:00,0.389,79.3,33935,81814,0,0,0,0,0,177,290,130,456,65.7,447,38.5,0,586,32.3,0,38.5,1743,4.27,449,0,65.3,41808,19,1750,6781,3966,1071,79.3,0.389,53063,84842,0,0,0,0,0,223,113,30.3,257,40.3,252,19,0,700,26.2,0,19,207,4.13,251,0,41,27656,38.5,217,1164,132,1076
2023-03-14 12:52:00,0,73.8,28338,81377,0,0.389,0,0,62.4,180,300,119,440,65.7,447,751,0,584,32.3,0,38.5,1947,4.27,449,0,66.0,41719,19,1967,7270,1900,1865,73.8,0,59527,91720,0,0,0,0,154,222,123,27.7,245,40.3,250,472,0,696,26.2,0,19,209,4.13,251,0,41,20132,38.5,238,1179,105,1865
2023-03-14 12:54:00,0,73.4,31917,60508,0,0,0,0,0,178,294,130,440,65.7,451,38.5,0,586,31.8,0,38.5,1793,4.27,449,0,66.0,41835,19,1817,6856,139,1345,73.4,0,35724,60114,0,0,0,0,0,222,119,30.3,245,40.3,262,19,0,695,25.7,0,19,186,4.13,251,0.389,40.6,27093,38.5,215,1133,71.7,1341
2023-03-14 12:56:00,0,81.8,25418,53440,0.389,0,0,0,0,176,287,124,454,65.7,448,38.5,0,588,31.6,0,38.5,1874,4.27,449,0,65.7,41786,19,1888,7029,230,1606,81.8,0,35961,61096,0,0,0,0,0,224,111,29.0,254,40.6,252,19,0,699,25.5,0,19,167,4.13,251,0,40.3,20315,38.5,184,1096,78.0,1594
2023-03-14 12:58:00,0,82.2,23351,51116,0,0,0.389,0,0,176,289,118,456,65.7,434,38.5,0,590,31.6,0,38.5,1937,4.50,454,0,65.7,41699,19,1949,7166,288,1875,82.2,0,36151,61641,0,0,0,0,0,225,107,27.7,257,40.6,243,19,0.389,699,25.5,0,19,159,4.37,251,0,40.3,17963,38.5,170,1091,74.6,1873
2023-03-14 13:00:00,0,93.9,32623,62471,0,0,0.389,0,0,177,283,124,454,65.7,433,38.5,0,586,31.6,0,38.5,1712,4.97,454,0.389,66.1,41773,19,1730,6680,71.7,1080,93.9,0,36798,61112,0.389,0,0,0,0,225,99.2,29.0,255,40.3,243,19,0.389,701,25.5,0,19,142,4.83,251,0,40.3,27925,38.9,173,1064,70.6,1076
2023-03-14 13:02:00,0,82.2,27892,80512,0,0,0,0,62,176,294,124,452,65.8,451,751,0,587,31.6,0,38.5,1883,4.97,450,0.389,66.1,41739,19,1915,7081,230,1606,82.2,0,59132,89253,0.389,0,0,0,151,225,117,29.4,252,40.3,257,472,0,700,25.9,0,19,151,4.83,251,0,41,19965,38.9,199,1081,79.5,1601
2023-03-14 13:04:00,0,74.1,34499,63223,0,0,0,0,0,176,293,130,454,65.8,446,38.5,0,588,32.0,0,38.5,1835,4.73,449,0,66.0,41813,19,1862,6939,138,1332,74.1,0,35706,60269,0,0,0,0,0,225,119,30.7,254,40.3,250,19,0,701,26.0,0,19,172,4.60,252,0,41.4,29671,38.5,210,1083,71.3,1334
2023-03-14 13:06:00,0,76.7,25427,53418,0,0,0,0,0,177,283,130,455,66.1,451,38.5,0,589,31.8,0,38.5,1883,4.50,448,0,65.4,41740,19.0,1895,7102,228,1601,76.7,0,35935,61126,0,0,0,0,0,224,102,30.3,260,40.6,250,19.0,0,700,25.7,0,19.0,165,4.37,250,0,41.4,20309,38.5,184,1101,78.4,1600
2023-03-14 13:08:00,0,76.0,24672,52609,0,0,0,0,0,176,291,124,456,66.1,450,38.5,0,589,32.0,0,38.5,1940,4.03,454,0,65.3,41719,19,1950,7240,297,1872,76.0,0,36184,61687,0,0,0,0,0,224,114,29.0,261,41,255,19,0,699,26.0,0,19,162,3.90,252,0,40.6,19294,38.5,174,1101,80.2,1864
2023-03-14 13:10:00,0,75.6,34780,63404,0,0,0,0,0,178,289,130,454,66.1,448,38.5,0,589,32.3,0,38.5,1783,4.03,454,0,65.8,41820,19,1807,6842,139,1346,75.6,0,35734,60082,0,0,0,0,0,221,108,30.3,254,41,251,19,0,698,26.2,0,19,154,3.90,251,0,40.6,29954,38.5,182,1048,71.7,1342
2023-03-14 13:12:00,0,76.0,26886,79581,0,0,0,0,62,180,290,136,454,66.4,452,751,0,586,32.3,0,38.5,1877,4.27,448,0,65.7,41639,19,1889,7088,521,1617,76.0,0,59308,89670,0,0,0,0,154,221,113,31.6,254,40.6,262,472,0,700,26.2,0,19,153,4.13,250,0,40.6,18935,38.5,180,1076,90.7,1610
2023-03-14 13:14:00,0,84.4,33871,62511,0,0,0,0,0,177,289,136,455,66.2,449,38.9,0,589,31.8,0,38.9,1878,4.27,449,0,65.7,41865,19,1893,7060,1561,1606,84.4,0,36041,62689,0,0,0,0,0,222,113,31.6,255,41.1,259,19,0,699,25.7,0,19,165,4.13,250,0,41,28781,38.5,186,1106,90.9,1602
2023-03-14 13:16:00,0,82.6,24914,52842,0,0,0,0,0,176,289,124,454,66.5,447,38.5,0,588,31.6,0,38.5,1726,4.27,453,0,65.3,41852,19,1743,6772,71.0,1071,82.6,0,35483,59577,0,0,0,0,0,224,107,29.0,254,41.5,252,19,0,699,25.5,0,19,157,4.13,251,0,40.6,20337,38.5,177,1079,70.6,1073
2023-03-14 13:18:00,0,77.1,29628,57957,0,0,0,0,0,176,291,124,455,65.8,448,38.5,0,586,31.2,0,38.5,1935,4.27,438,0,65.3,41854,19.0,1958,7209,298,1864,77.1,0,36301,61862,0,0,0,0,0,223,116,29.0,259,40.6,253,19.0,0,701,25.1,0,19.0,151,4.13,245,0,39.9,24261,38.5,181,1120,80.3,1864
2023-03-14 13:20:00,0,79.3,25160,53041,0,0,0,0,0,178,289,130,456,66.1,447,38.5,0,587,31.6,0,38.5,1779,4.27,435,0,65.8,41716,19,1796,6875,139,1336,79.3,0,35633,59993,0,0,0,0,0,222,113,36.0,256,41,256,19,0,699,25.5,0,19,144,4.13,242,0,40.6,20314,38.5,166,1090,71.3,1343
2023-03-14 13:22:00,0,81.5,25882,78607,0,0,0,0,62,180,288,124,456,66.2,448,751,0,583,31.6,0,38.5,1882,4.27,450,0,65.8,41725,19,1899,7125,230,1608,81.5,0,59334,89516,0,0.389,0,0.389,151,223,112,34.7,257,40.7,253,472,0,703,25.5,0,19,170,4.52,258,0,41,17948,38.5,191,1090,78.0,1611
2023-03-14 13:24:00,0,76.3,35137,80510,0,0,0,0,62,178,292,130,454,65.8,448,751,0,584,32.0,0,38.5,1946,4.50,450,0,65.7,41744,19,1969,7153,815,1875,76.3,0,52099,81616,0,0.389,0,0.389,151,223,111,30.3,254,40.4,253,472,0,699,25.5,0,19,172,4.76,253,0,40.6,27687,38.5,206,1143,92.3,1865
2023-03-14 13:26:00,0,75.6,24758,52632,0,0,0,0,0,179,291,124,440,66.2,449,38.5,0.389,589,32.0,0,38.5,1714,4.27,448,0,65.7,41706,19,1736,6735,807,1079,75.6,0,35378,60098,0,0,0,0,0,222,115,29.0,245,41.1,253,19,0,700,25.5,0,19,143,4.13,250,0,40.6,20177,38.5,170,1079,94.2,1075
2023-03-14 13:28:00,0,80.4,32316,60843,0,0,0,0.389,0,178,296,119,446,65.7,461,38.5,0.389,586,31.6,0,38.5,1949,4.27,447,0,65.6,41778,19,1956,7186,517,1881,80.4,0,36235,61982,0,0,0,0,0,225,121,27.7,251,41.4,258,19,0,702,25.5,0,19,165,4.13,249,0,40.6,26952,38.5,178,1081,91.1,1874
2023-03-14 13:30:00,0,88.4,25133,53077,0,0,0,0.389,0,177,288,124,455,65.6,452,38.5,0,589,31.6,0,38.5,1786,4.66,450,0,65.8,41788,19,1815,6845,139,1347,88.4,0,35712,60109,0,0,0,0,0,224,113,29.0,254,41.4,252,19,0,698,25.5,0,19,157,4.13,252,0,40.7,20280,38.5,187,1060,71.7,1337
2023-03-14 13:32:00,0,84.8,26743,79523,0,0,0,0,62,177,284,136,455,65.7,445,750,0,590,31.6,0,38.5,1858,4.89,454,0,65.4,41756,19,1896,7056,223,1607,84.8,0,59318,89378,0,0,0,0,153,224,109,31.6,254,40.3,250,471,0,699,25.5,0,19,161,4.37,252,0,40.7,18823,38.5,196,1108,81.7,1601
2023-03-14 13:34:00,0,76.7,36986,90502,0,0,0,0,62,177,292,124,456,65.7,446,750,0,590,31.6,0,38.5,1938,4.50,453,0,65.8,41848,19,1960,7143,299,1864,76.7,0,59663,90065,0,0,0,0,153,224,112,29.0,257,41,251,471,0,699,25.5,0,19,162,4.37,250,0,41,28810,38.5,187,1074,86.9,1862
2023-03-14 13:36:00,0,85.5,23866,51714,0,0,0,0,0,179,287,124,456,65.7,451,38.5,0,587,31.6,0,38.5,1724,4.97,450,0,66.5,41691,19,1740,6803,3944,1074,85.5,0,35362,63438,0,0,0,0,0,222,108,29.0,256,40.6,262,19,0,699,25.5,0,19,153,4.83,252,0,41.4,19275,38.5,174,1067,122,1083
2023-03-14 13:38:00,0,80,34367,63142,0,0,0,0,0,178,291,136,455,65.8,434,38.5,0,587,31.8,0,38.5,1951,4.73,450,0,65.8,41748,19,1985,7268,4169,1871,80,0,36195,65872,0,0,0,0,0,223,115,31.6,253,40.3,249,19,0,700,25.7,0,19,186,4.60,252,0,40.6,29012,38.5,227,1134,132,1873
