"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-17 08:04:00,0,79.3,27316,79165,0,0,0,0,62,174,278,130,453,65.8,445,751,0,586,31.6,0,38.5,1811,4.50,450,0,66.1,40733,19,1827,6902,1341,79.3,0,57892,86940,0,0,0,0,151,223,106,30.3,252,40.3,248,472,0,699,25.5,0,19,183,4.37,252,0,40.6,19744,38.5,200,1080,1334
2023-03-17 08:06:00,0,73.0,26167,77968,0,0,0,0,62,173,283,136,454,65.7,445,751,0,588,31.8,0,38.5,1851,4.66,450,0,65.8,40672,19,1882,7064,1605,73.0,0,58100,87709,0,0,0,0,151,224,115,31.6,254,40.3,249,472,0,698,25.7,0,19,161,4.13,253,0,41.4,18337,38.5,197,1091,1607
2023-03-17 08:08:00,0,74.1,33935,61882,0,0,0,0,0,172,274,129,456,65.8,452,38.5,0,583,32.3,0,38.5,1784,5.12,450,0,66.1,40846,19,1803,6944,1337,74.1,0,34739,58865,0,0.389,0,0,0,225,106,30.3,256,40.6,257,19,0,697,26.2,0,19,159,4.60,253,0,41,29207,38.5,203,1095,1336
2023-03-17 08:10:00,0,76.7,23219,50341,0,0,0,0,0,174,280,124,454,66.1,445,38.5,0,581,32.3,0.389,38.5,1885,4.97,449,0,66.4,40705,19,1886,7009,1610,76.7,0,34900,59514,0,0.389,0,0,0,224,109,29.0,254,40.6,248,19,0,700,26.2,0,19,178,4.83,251,0,40.6,18207,38.5,196,1084,1601
2023-03-17 08:12:00,0,77.1,32951,60807,0,0,0,0,0,174,281,119,454,65.7,447,38.5,0,584,31.8,0.389,38.5,1930,4.50,448,0,66.0,40762,19.4,1959,7176,1872,77.1,0,35213,60280,0,0,0,0,0,225,115,27.7,254,40.3,257,19,0,703,25.7,0,19,172,4.37,249,0,41,27695,38.5,217,1093,1861
2023-03-17 08:14:00,0,76.7,25662,66723,0,0,0,0,0,173,283,136,454,65.3,438,38.5,0,585,31.6,0,38.5,1778,4.27,450,0,66.2,40672,19.4,1807,6847,1340,76.7,0,47417,74095,0,0,0,0,0,226,117,31.6,254,39.9,254,19,0,700,25.5,0,19,172,4.13,251,0,41.4,19693,38.5,190,1065,1337
2023-03-17 08:16:00,0,77.1,34436,87131,0,0,0,0,62,172,280,130,455,65.7,438,750,0,586,31.8,0,38.5,1878,4.27,447,0,66.6,40761,19,1887,7036,1602,77.1,0,58411,87963,0,0,0,0,151,225,110,30.3,255,40.3,247,471,0,700,25.7,0,19,192,4.13,249,0,41,26626,38.5,211,1082,1603
2023-03-17 08:18:00,0,77.4,24738,52002,0.389,0,0,0,0,173,280,130,453,66.0,447,38.5,0,585,32.3,0,38.5,1864,4.73,449,0,66.6,40694,19,1876,7043,1595,77.4,0,34896,59244,0,0,0,0.389,0,225,114,30.3,252,40.6,251,19,0,702,26.2,0,19,184,4.60,251,0,41.4,19705,38.5,202,1137,1599
2023-03-17 08:20:00,0,77.1,22655,49802,0,0.389,0,0,0,174,283,124,454,66.0,445,38.5,0,584,32.7,0,38.5,1868,4.97,449,0,65.8,40689,19,1891,6988,1599,77.1,0,34877,59459,0,0,0,0,0,224,117,29.0,254,40.6,249,19,0,702,26.2,0,19,197,4.83,251,0,40.6,17638,38.5,225,1114,1605
2023-03-17 08:22:00,0,76.3,32124,59977,0,0,0,0,0,174,278,124,456,66.2,449,38.5,0,585,31.8,0,38.5,1876,4.97,450,0,65.8,40800,19,1903,7117,1608,76.3,0,34968,59761,0,0,0,0,0,224,106,29.0,257,41.1,255,19,0,702,25.7,0,19,196,4.83,252,0,41.4,27148,38.5,230,1090,1603
2023-03-17 08:24:00,0,78.9,24465,51708,0,0,0,0,0,174,282,130,452,65.8,449,38.5,0,583,31.6,0,38.5,1812,4.97,450,0,65.9,40709,19,1822,6923,1336,78.9,0,34637,58745,0,0,0,0,0.389,225,115,30.7,251,40.3,255,19,0,702,25.5,0,19,200,4.83,251,0,40.6,19721,38.5,215,1123,1332
2023-03-17 08:26:00,0,81.5,34136,86758,0,0,0,0.389,62,173,282,124,452,66.1,444,751,0,587,31.8,0,38.5,1864,4.73,449,0,65.8,40777,19,1886,7005,1596,81.5,0,58356,87835,0,0,0,0,151,225,116,29.0,251,41.0,248,472,0,700,25.7,0,19,190,4.60,252,0,40.6,26339,38.5,227,1077,1595
2023-03-17 08:28:00,0,82.2,24795,52092,0,0,0,0.389,0,172,279,124,454,66.9,449,38.5,0,587,32.0,0,38.5,1876,4.27,449,0,65.7,40714,19,1899,7059,1601,82.2,0,34912,59348,0,0,0,0,0,226,107,29.0,259,41.9,255,19,0,702,26.0,0,19,196,4.13,252,0,40.6,19782,38.5,224,1102,1598
2023-03-17 08:30:00,0,76.7,23603,50941,0,0,0,0,0,172,280,124,457,66.1,450,38.5,0,583,32.0,0,38.5,1868,4.27,450,0,66.2,40760,19,1885,6983,1609,76.7,0,34948,59585,0,0,0,0,0,226,113,29.0,263,40.6,261,19,0,704,26.0,0,19,192,4.13,252,0,40.7,18590,38.5,209,1140,1604
2023-03-17 08:32:00,0,74.9,33247,61168,0,0,0,0,0,172,280,124,454,65.7,445,38.5,0,584,32.0,0,38.5,1872,4.27,447,0,66.0,40795,19,1890,7019,1608,74.9,0,34973,59642,0,0,0,0,0,225,115,29.0,254,40.3,249,19.4,0,704,26.0,0,19.4,172,4.13,249,0,40.3,28248,38.5,200,1147,1596
2023-03-17 08:34:00,0,76.7,24225,51353,0,0,0,0,0,173,284,119,440,65.8,447,38.5,0,584,32.3,0,38.5,1821,4.27,437,0,66.0,40734,19,1842,6856,1345,76.7,0,34665,58759,0,0,0,0,0,224,118,27.7,245,40.3,252,19.4,0,703,26.2,0,19.4,156,4.13,244,0,41,19480,38.5,189,1085,1334
2023-03-17 08:36:00,0.389,77.4,36763,89425,0,0,0,0,62,174,283,124,454,65.8,448,751,0,586,32.0,0,38.5,1875,4.27,452,0,66.1,40806,19,1888,7116,1610,77.4,0.389,58306,88043,0,0,0.389,0,151,224,117,33.9,254,40.6,253,471,0,701,26.0,0,19,149,4.13,255,0,40.6,28962,38.5,173,1088,1600
2023-03-17 08:38:00,0.389,78.2,25055,52347,0,0,0,0,0,174,279,130,459,66.1,449,38.5,0,585,31.6,0,38.5,1944,4.50,449,0,66.1,40704,19,1982,7216,1872,78.2,0.389,35167,60230,0,0,0.389,0,0,225,113,30.3,264,40.6,254,19,0,702,25.5,0,19,169,4.37,251,0,41.4,19774,38.5,210,1083,1864
2023-03-17 08:40:00,0,83.7,23713,50857,0,0,0,0,0,173,283,119,454,66.1,444,38.5,0,581,31.6,0,38.5,1809,4.27,451,0,66.1,40678,19,1824,6846,1338,83.7,0,34618,58713,0,0,0,0,0,225,129,27.7,259,40.6,248,19,0.389,700,25.5,0,19,177,4.13,253,0,41,18951,38.5,206,1068,1341
2023-03-17 08:42:00,0,80.4,34231,62149,0,0,0,0,0,172,276,119,453,65.8,447,38.5,0,585,32.0,0,38.5,1874,4.50,451,0,66.2,40721,19,1899,7047,1601,80.4,0,34909,59685,0,0,0,0,0,224,102,27.7,252,40.3,256,19,0,702,26.0,0,19,163,4.37,258,0.389,41,29250,38.5,195,1084,1604
2023-03-17 08:44:00,0,74.9,23021,50070,0,0,0.389,0,0,171,284,136,454,65.7,449,38.5,0,585,32.3,0,38.5,1798,4.97,448,0,65.5,40646,19,1815,6827,1335,74.9,0,34574,58615,0,0,0,0,0,226,110,31.6,254,40.3,258,19,0,701,26.2,0,19,162,5.22,255,0,41,18264,38.5,189,1067,1342
2023-03-17 08:46:00,0,74.9,35531,88286,0,0,0,0,62,175,285,124,454,65.8,448,751,0,584,32.3,0,38.9,1868,4.73,449,0,66.1,40755,19,1937,7027,1607,74.9,0,58354,88047,0,0,0,0,151,224,120,29.0,254,41,253,472,0,702,26.2,0,19,166,4.60,251,0,40.6,27715,38.5,214,1087,1611
2023-03-17 08:48:00,0,76.3,27069,70851,0,0,0,0,62.4,174,282,135,454,65.8,449,751,0,585,31.8,0,38.5,1919,4.27,452,0,65.9,40748,19,1938,7128,1874,76.3,0,50954,79184,0,0,0,0,151,224,109,31.6,254,40.6,253,472,0,701,25.7,0,19,154,4.13,254,0,40.6,19712,38.9,192,1082,1864
2023-03-17 08:50:00,0,76.7,23122,50254,0,0,0,0,0,172,275,130,455,65.8,447,38.5,0,584,31.6,0,38.5,1788,4.27,449,0,65.8,40764,19,1807,6844,1346,76.7,0,34678,58679,0,0,0,0,0,225,101,30.3,255,40.6,252,19,0,701,25.5,0,19,172,4.13,251,0,41.0,18374,38.5,193,1113,1338
2023-03-17 08:52:00,0,78.1,28446,56042,0,0,0,0,0,172,277,124,453,65.7,448,38.5,0,586,31.6,0,38.5,1872,4.50,449,0,65.9,40761,19.0,1903,7134,1613,78.1,0,34943,59671,0.389,0,0,0,0,225,112,29.0,254,40.3,253,19.0,0,699,25.5,0,19.0,180,4.37,251,0,41.0,23466,38.5,216,1095,1606
2023-03-17 08:54:00,0,75.2,22826,49917,0,0,0,0,0,171,282,119,454,66.1,448,38.5,0,586,31.6,0,38.5,1800,4.50,449,0,66.5,40695,19,1810,6851,1339,75.2,0,34622,58624,0.389,0,0,0,0,226,111,27.7,254,40.3,253,19,0,700,25.5,0,19,176,4.37,251,0,40.6,18072,38.5,189,1081,1338
2023-03-17 08:56:00,0,75.6,35367,87820,0,0,0,0,62,172,282,119,454,66.1,449,751,0,586,31.6,0,38.5,1862,4.27,450,0,66.0,40796,19,1881,7040,1599,75.6,0,58111,87709,0,0,0,0,152,225,107,27.7,254,40.6,254,472,0,699,25.5,0.389,19,161,4.13,252,0,41,27550,38.5,189,1128,1601
2023-03-17 08:58:00,0,75.6,27826,79592,0,0,0,0,62,172,278,119,456,65.7,446,752,0.389,586,31.6,0,38.5,1958,4.27,454,0,65.8,40700,19,1977,7210,1870,75.6,0,58299,88233,0,0,0,0,152,225,110,27.7,255,41,249,472,0,703,25.5,0.389,19,150,4.13,252,0,41,19741,38.5,181,1091,1864
2023-03-17 09:00:00,0,74.1,31933,59619,0,0,0,0,0,173,282,119,454,65.7,450,38.9,0.389,585,31.8,0,38.5,1793,4.50,449,0.389,65.7,40747,19,1813,6806,1346,74.1,0,34667,58701,0,0,0,0,0,223,118,27.7,254,40.6,259,19,0,702,25.7,0,19,155,4.37,252,0,41,27212,38.5,182,1050,1335
2023-03-17 09:02:00,0,72.7,24782,51987,0,0,0,0,0,173,289,119,454,65.7,447,38.5,0,585,32.0,0,38.5,1874,4.50,449,0.389,65.9,40678,19,1905,7036,1608,72.7,0,34870,59521,0,0,0,0,0,225,119,27.7,254,40.3,251,19,0,702,26.0,0,19,149,4.37,253,0,41.4,19771,38.5,197,1092,1596
2023-03-17 09:04:00,0,74.1,21730,48748,0,0,0,0,0,172,284,124,452,65.7,448,38.5,0,589,32.7,0,38.5,1819,5.36,448,0,65.8,40664,19,1822,6906,1350,74.1,0,34602,58720,0,0.389,0,0,0,226,118,29.0,251,40.3,253,19,0,697,26.7,0,19,179,4.83,250,0,41.7,16973,38.5,186,1124,1345
2023-03-17 09:06:00,0,74.5,33213,80673,0,0,0,0,0,172,276,124,455,65.7,448,38.5,0,588,32.7,0,38.5,1864,4.97,449,0,65.8,40706,19,1882,7041,1612,74.5,0,53052,81464,0,0,0,0,0,225,103,29.0,255,40.3,253,19,0,697,26.7,0,19,192,4.83,251,0,41,26490,38.5,218,1081,1606
2023-03-17 09:08:00,0,71.6,27495,79552,0,0,0,0,62,173,280,124,454,65.7,448,751,0,585,31.8,0,38.5,1867,4.97,450,0,65.8,40709,19,1875,7083,1602,71.6,0,58233,87842,0,0,0,0,151,225,110,29.0,254,40.6,253,472,0,701,25.7,0,19,176,4.83,253,0,41,19690,38.5,191,1078,1599
2023-03-17 09:10:00,0,77.1,31076,58781,0,0,0,0,0,173,287,129,454,65.7,448,38.5,0,581,31.6,0,38.5,1808,4.97,448,0,66.1,40777,19,1829,6937,1334,77.1,0,34703,58878,0,0,0,0,0,225,120,30.3,254,40.6,254,19,0,700,25.5,0,19,156,4.83,249,0,41.4,26331,38.5,181,1111,1337
2023-03-17 09:12:00,0,73.8,24781,52008,0,0,0,0,0,174,286,130,454,65.8,449,38.5,0,584,31.8,0,38.5,1868,4.97,449,0,65.8,40690,19,1864,7031,1604,73.8,0,34885,59529,0,0,0,0,0,224,114,30.3,253,40.6,254,19,0,702,25.7,0,19,161,4.83,251,0,41,19760,38.5,191,1084,1605
2023-03-17 09:14:00,0,73.0,22643,49676,0,0,0,0,0,175,277,130,455,65.7,447,38.5,0,585,32.3,0.389,38.5,1865,4.97,448,0,65.7,40684,19,1875,6954,1609,73.0,0,34877,59147,0,0,0,0,0,223,105,30.3,255,40.3,251,19,0,702,26.2,0,19,178,4.83,250,0,41.4,17623,38.5,210,1054,1599
2023-03-17 09:16:00,0,73.8,32484,62933,0,0.389,0,0,0,173,282,113,453,65.8,445,38.5,0,584,32.7,0.389,38.5,1876,4.97,449,0,66.1,40718,19.4,1897,7060,1606,73.8,0,37358,62565,0,0,0,0,0,225,115,26.3,252,40.3,249,19,0,702,26.2,0,19,166,4.83,252,0,40.6,27237,38.5,189,1111,1593
2023-03-17 09:18:00,0,75.2,27279,79261,0.389,0.389,0,0,62,172,294,119,452,65.7,447,750,0,587,32.7,0,38.5,1857,4.27,449,0,65.9,40765,19.4,1876,7016,1613,75.2,0,58213,87625,0,0,0,0,152,225,129,27.7,252,40.6,251,471,0,700,26.2,0,19,161,4.13,251,0,40.3,19462,38.5,192,1080,1610
2023-03-17 09:20:00,0,70.8,33647,61578,0.389,0,0,0,0,173,278,124,455,66.1,448,38.5,0,587,32.3,0,38.5,1793,4.27,448,0,66.0,40828,19,1807,6860,1346,70.8,0,34729,58830,0,0,0,0,0,225,103,29.0,260,41,258,19,0,700,26.2,0,19,169,4.13,250,0,40.3,28938,38.5,183,1095,1338
2023-03-17 09:22:00,0,76.3,24768,51993,0,0,0,0,0,173,278,125,455,65.7,450,38.5,0,584,32.0,0,38.5,1853,4.50,449,0,66.5,40693,19,1876,7062,1603,76.3,0,34893,59639,0,0,0,0,0,226,112,29.4,254,41.4,260,19,0,701,26.0,0,19,157,4.37,251,0,41.7,19757,38.5,187,1076,1595
2023-03-17 09:24:00,0,76.3,23904,51055,0,0,0,0,0,174,286,130,455,65.8,447,38.5,0,585,31.6,0,38.5,1858,4.97,447,0,66.6,40703,19,1878,6945,1605,76.3,0,34903,59329,0,0,0,0.389,0,225,115,36.3,255,41.4,251,19,0,702,25.5,0,19,163,4.83,249,0,42.1,18876,38.5,183,1084,1599
2023-03-17 09:26:00,0,75.6,33934,61841,0,0,0,0,0,173,279,136,455,65.4,444,38.5,0,583,31.6,0,38.5,1795,4.97,449,0,66.0,40791,19,1818,6883,1340,75.6,0,34704,58848,0,0,0,0.389,0,224,112,31.6,260,40.3,248,19,0,702,25.5,0,19,186,4.83,251,0,40.6,29205,38.5,195,1071,1344
2023-03-17 09:28:00,0,77.4,26499,78327,0,0,0,0.389,62,172,280,124,455,65.8,450,751,0,584,31.6,0,38.5,1883,4.27,447,0,65.8,40688,19,1907,7035,1607,77.4,0,58162,87697,0,0,0,0,150,224,112,29.0,260,40.6,254,471,0,704,25.5,0,19,177,4.13,249,0,40.3,18680,38.5,195,1062,1601
2023-03-17 09:30:00,0,76.0,32863,60677,0,0,0,0,0,174,279,124,452,65.8,447,38.5,0,585,31.6,0,38.5,1792,4.27,449,0,66.1,40759,19,1816,6807,1344,76.0,0,34679,58782,0,0,0,0,0,224,108,29.0,252,40.6,257,19,0,703,25.5,0,19,177,4.13,256,0,40.6,28142,38.5,195,1067,1331
2023-03-17 09:32:00,0,74.5,24754,52007,0,0,0,0,0,175,284,112,456,65.8,447,38.5,0,585,31.8,0,38.5,1861,4.27,451,0,65.8,40700,19,1880,7024,1607,74.5,0,34891,59591,0,0,0,0,0.389,226,119,26.3,256,40.3,258,19,0,701,25.7,0,19,185,4.13,257,0,40.6,19746,38.5,189,1060,1607
2023-03-17 09:34:00,0.389,72.3,23619,50882,0,0,0,0,0,174,276,124,457,65.7,447,38.5,0,586,32.0,0,38.5,1947,4.27,448,0,65.8,40742,19,1973,7211,1866,72.3,0.389,35181,60122,0,0,0,0,0,224,102,29.0,259,40.3,252,19,0,701,26.0,0,19,185,4.13,250,0,40.6,18349,38.5,215,1117,1873
2023-03-17 09:36:00,0,73.8,28124,55579,0,0,0,0,0,174,274,119,454,66.1,446,38.5,0,587,31.6,0,38.5,1790,4.27,447,0,65.9,40773,19,1817,6892,1331,73.8,0,34684,58801,0,0,0,0,0,222,99.7,27.7,254,40.6,249,19.4,0,700,25.5,0,19.4,160,4.13,249,0,41.4,23380,38.5,208,1073,1332
2023-03-17 09:38:00,0,75.2,26015,78010,0,0,0,0,62,172,287,124,454,65.3,440,748,0,587,31.6,0,38.5,1885,4.27,448,0,65.8,40733,19,1905,7093,1598,75.2,0,58324,87972,0,0,0,0,152,224,122,29.0,254,40.3,250,468,0.389,698,25.5,0,19,163,4.13,250,0,40.6,18191,38.5,189,1087,1595
2023-03-17 09:40:00,0,70.8,33973,72547,0,0,0,0,62,172,279,119,444,65.8,447,748,0,584,31.6,0,38.5,1826,4.27,440,0,65.8,40819,19,1828,6904,1350,70.8,0,45089,71618,0,0,0.389,0,152,226,115,27.7,250,41,251,468,0.389,698,25.5,0,19,204,4.13,248,0,41.4,27680,38.5,204,1120,1340
2023-03-17 09:42:00,0,73.0,24682,51999,0,0,0,0,0,175,280,119,440,66.2,444,38.5,0,586,31.6,0,38.9,1869,4.50,436,0,65.8,40755,19,1906,7072,1609,73.0,0,34944,59605,0,0,0.389,0,0,224,107,27.7,245,40.4,248,19,0,699,25.5,0,19,195,4.37,243,0,40.3,19663,38.5,242,1145,1606
2023-03-17 09:44:00,0,72.3,31363,59204,0,0,0,0,0,174,283,130,454,66.1,449,38.5,0,589,31.6,0,38.9,1955,4.97,448,0,65.8,40820,19,1980,7156,1869,72.3,0,35251,60189,0,0,0,0,0,224,117,30.3,254,41,254,19,0,697,25.5,0,19,199,4.83,250,0,41.0,26103,38.5,225,1089,1860
2023-03-17 09:46:00,0,74.5,24545,51807,0,0,0,0,0,174,282,119,455,65.7,450,38.5,0,588,31.6,0,38.5,1786,4.97,451,0,65.5,40777,19,1849,6842,1344,74.5,0,34695,58750,0,0,0,0,0,223,114,27.7,256,40.6,255,19,0,698,25.5,0,19,180,5.22,254,0.389,41.4,19816,38.5,216,1089,1335
2023-03-17 09:48:00,0,76.3,26653,78651,0,0,0,0,62,173,281,130,454,65.7,448,751,0,587,32.0,0,38.5,1862,4.27,448,0,66.3,40630,19,1881,7024,1612,76.3,0,58198,87810,0,0,0,0,151,226,109,30.3,254,40.6,253,471,0,699,26.0,0,19,174,4.52,250,0.389,42.2,18827,38.5,197,1113,1603
2023-03-17 09:50:00,0,73.4,31044,83375,0,0,0.389,0,62.4,173,279,136,452,65.7,444,751,0,588,32.3,0,38.5,1811,4.27,448,0,66.5,40721,19,1838,6920,1348,73.4,0,58012,87118,0,0,0,0,151,226,107,31.6,252,40.6,247,471,0,699,26.2,0,19,172,4.13,250,0,41.8,23476,38.9,197,1131,1342
2023-03-17 09:52:00,0,77.1,22675,49832,0,0,0,0,0,174,283,130,455,65.7,446,38.5,0,588,32.3,0,38.5,1860,4.50,447,0,66.1,40642,19,1883,7072,1607,77.1,0,34860,59493,0.389,0,0,0,0,225,116,30.3,255,41,250,19,0,699,26.2,0,19,182,4.37,249,0,41,17649,38.5,205,1118,1597
2023-03-17 09:54:00,0,75.2,32189,60068,0,0,0,0,0,173,284,124,457,66.1,452,38.5,0,585,32.3,0,38.5,1880,4.50,450,0,65.5,40807,19,1898,7022,1607,75.2,0,34990,59699,0,0,0,0,0,226,113,29.0,258,41.8,263,19,0,701,26.2,0,19,197,4.37,253,0,40.6,27203,38.5,220,1113,1601
2023-03-17 09:56:00,0,79.3,24133,51330,0,0,0,0,0,174,273,130,454,66.1,448,38.5,0,586,32.3,0,38.5,1819,4.27,450,0,65.5,40753,19,1832,6843,1349,79.3,0,34680,58705,0,0,0,0,0,226,107,30.3,253,41,252,19,0,701,26.2,0,19,208,4.13,252,0,41.4,19385,38.5,228,1081,1345
2023-03-17 09:58:00,0,77.4,36135,88674,0,0,0,0,15.5,171,280,124,452,66.4,444,216,0,585,32.3,0,38.5,1864,4.50,448,0.389,65.8,40791,19,1892,7004,1607,77.4,0,57677,86892,0,0,0,0,37.2,226,108,29.0,252,41.4,247,131,0,702,26.2,0,19,183,4.37,250,0,40.6,28826,38.5,225,1132,1600
2023-03-17 10:00:00,0,78.9,27513,79458,0,0,0,0,62,172,275,130,455,65.8,447,750,0,586,32.3,0,38.5,1879,4.27,450,0,65.5,40700,19,1888,6967,1607,78.9,0,58230,87429,0,0,0,0,151,226,102,30.3,255,40.3,251,470,0,700,26.2,0.389,19,177,4.13,252,0,40.6,19692,38.5,198,1078,1597
2023-03-17 10:02:00,0,77.1,22903,49949,0,0,0,0,0,174,280,136,456,65.7,448,38.5,0,586,32.0,0,38.5,1889,4.27,452,0,66.1,40683,19,1916,7003,1611,77.1,0,34895,59519,0,0,0,0,0,225,108,31.6,256,40.3,253,19,0,700,26.0,0,19,174,4.13,254,0,41.7,17886,38.5,225,1036,1599
2023-03-17 10:04:00,0,74.9,24790,52038,0,0,0,0,0,175,285,124,454,65.7,449,38.9,0.389,586,31.6,0,38.5,1861,5.12,449,0,65.8,40761,19,1884,6978,1604,74.9,0,34941,59520,0,0,0,0,0,224,121,29.0,254,40.6,254,19,0,700,25.5,0,19,169,4.60,251,0,40.3,19774,38.5,208,1070,1601
2023-03-17 10:06:00,0,76.3,24269,51526,0,0,0,0,0,174,280,119,454,65.7,445,38.9,0.389,586,31.6,0,38.5,1806,5.36,449,0,65.8,40690,19,1835,6973,1336,76.3,0,34608,58811,0,0,0,0,0,225,109,27.7,259,40.3,249,19,0,701,25.5,0,19,183,4.83,252,0,40.6,19506,38.5,219,1101,1342
2023-03-17 10:08:00,0,82.6,34814,69576,0,0,0,0,0,176,277,129,455,65.9,445,38.5,0,587,31.6,0,38.5,1832,4.50,449,0,66.3,40773,19,1846,7029,1597,82.6,0,41283,67176,0,0.389,0,0,0,225,110,30.3,260,40.3,249,19,0,699,25.5,0,19,152,4.37,252,0,40.6,29216,38.5,174,1097,1598
2023-03-17 10:10:00,0,78.6,26408,78310,0,0.389,0,0,62,175,285,124,453,66.2,452,752,0,582,31.6,0,38.5,1835,4.27,449,0,66.7,40690,19,1835,6872,1599,78.6,0,58224,87397,0,0.389,0,0,152,225,118,29.0,252,41,263,472,0,700,25.5,0,19,176,4.13,252,0,41,18594,38.5,173,1019,1600
2023-03-17 10:12:00,0,73.8,33062,60940,0,0.389,0,0,0,175,281,112,457,65.7,449,38.5,0,582,31.8,0,38.5,1851,4.27,450,0,65.9,40755,19,1881,6982,1599,73.8,0,34924,59580,0,0,0,0,0,225,110,31.4,258,41,259,19,0,699,25.7,0,19,172,4.13,251,0,40.3,28076,38.5,200,1087,1603
2023-03-17 10:14:00,0,74.9,24774,52061,0,0,0,0,0,174,281,113,457,65.7,447,38.5,0,587,31.8,0.389,38.5,1851,4.73,449,0,65.4,40673,19.4,1876,7002,1601,74.9,0,34867,59501,0,0,0,0,0,225,114,31.4,263,40.3,251,19,0,700,25.7,0,19,188,4.60,251,0,40.3,19761,38.5,205,1136,1598
2023-03-17 10:16:00,0,80,28517,56033,0,0,0,0,0,177,284,130,454,65.7,449,38.5,0,585,31.8,0,38.5,1779,4.97,450,0,65.3,40703,19,1796,6853,1347,80,0,34642,58734,0,0,0,0,0,224,119,30.3,258,40.6,254,19,0,703,25.7,0,19,180,4.83,252,0,40.3,23784,38.5,208,1086,1340
2023-03-17 10:18:00,0,82.6,24778,52048,0,0,0,0,0,176,279,136,456,65.4,451,38.5,0,585,32.2,0,38.5,1856,4.50,448,0,66.0,40695,19,1871,7013,1608,82.6,0,34897,59557,0,0,0,0,0,223,111,31.6,256,40.3,261,19,0,702,25.7,0,19,196,4.37,250,0,41,19761,38.5,218,1124,1600
2023-03-17 10:20:00,0,76.7,25169,77082,0,0,0,0,62,178,280,141,455,66.2,447,752,0,585,31.6,0,38.5,1952,4.27,450,0,66.0,40712,19,1975,7123,1866,76.7,0,58510,88431,0,0,0,0,151,222,105,32.9,255,41.5,256,472,0,702,25.5,0,19,207,4.13,257,0,41,17076,38.5,229,1094,1862
2023-03-17 10:22:00,0,73.0,31375,59161,0,0,0,0,0,177,280,136,459,66.1,447,38.5,0,584,31.6,0,38.5,1796,4.27,452,0,65.9,40782,19,1812,6908,1344,73.0,0,34695,58957,0,0,0,0,0,224,107,31.6,254,40.7,251,19,0,702,25.5,0,19,202,4.13,254,0,40.3,26643,38.5,221,1093,1341
2023-03-17 10:24:00,0,77.8,24425,51694,0.389,0,0,0,0,180,282,130,458,65.3,447,38.5,0,587,31.6,0,38.5,1864,4.73,450,0,65.7,40727,19,1877,7020,1606,77.8,0,34919,59589,0,0,0,0,0,222,116,30.3,254,39.9,251,19,0,700,25.5,0,19,192,4.60,251,0,40.6,19408,38.5,215,1112,1599
2023-03-17 10:26:00,0,76.7,33602,61598,0,0,0,0,0,178,283,124,457,66.0,449,38.5,0,587,31.6,0,38.5,1792,4.97,450,0,66.2,40872,19,1813,6892,1346,76.7,0,34759,58937,0,0,0,0,0,223,111,29.4,256,41.4,254,19,0,700,25.5,0,19,195,4.83,251,0,41.5,28874,38.5,224,1128,1336
