"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc1cde9a003cb8)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc1cde9a003cb8)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc1cde9a003cb8)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc1cde9a003cb8)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc1cde9a003cb8)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc1cde9a003cb8)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-14 10:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,0,34.1,174,0,2.52,0.367,0.483,0.278,0.367,7.64,1.04,0.550,12.2,0,11.9,0.850,0.0667,1.49,0.972,0,3.38,2.91,0.350,0.333,3.74,0.533,1.94,3.89,0,0,0.350,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,31.5,220,0,2.82,0.244,0.522,0.439,0.244,9.39,1.16,0.983,13.0,0,12.3,1.03,0.0556,1.71,1.34,0,4.96,3.06,0.233,0.400,5.34,0.983,2.09,4.10,0,0,0.233,24.5,0
2023-03-14 10:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0,33.8,172,0,2.43,0.367,0.467,0.283,0.367,7.63,0.856,0.544,12.2,0,11.8,0.967,0.0611,1.53,0.967,0,3.55,2.78,0.350,0.322,3.78,0.550,1.94,4.14,0,0,0.367,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,31.4,216,0,2.66,0.244,0.511,0.433,0.244,9.37,0.861,0.989,13.0,0,12.0,1.14,0.0611,1.64,1.34,0,5.04,2.93,0.233,0.389,5.15,0.994,2.09,4.32,0,0,0.244,24.6,0
2023-03-14 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,12.1,152,0,2.49,0.350,0.500,0.289,0.350,7.40,0.928,0.550,4.42,0,12.0,0.861,0.0833,1.54,0.950,0,3.39,2.88,0.367,0.317,3.97,0.550,0.100,3.39,0,0,0.350,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,10.9,185,0,2.86,0.233,0.533,0.444,0.233,9.10,0.933,0.994,5.24,0,12.2,1.05,0.0778,1.67,1.33,0,4.86,3.11,0.244,0.383,4.76,0.994,0.200,3.62,0,0,0.233,1.50,0
2023-03-14 11:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,0,12.2,152,0,2.48,0.383,0.450,0.278,0.383,7.44,0.856,0.539,4.39,0,12.0,0.839,0.0722,1.50,0.956,0,3.30,2.92,0.372,0.322,3.88,0.556,0.100,3.39,0,0,0.367,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,10.6,187,0,2.82,0.256,0.500,0.439,0.256,9.24,0.856,0.983,5.26,0,12.3,1.02,0.0722,1.70,1.33,0,4.68,3.12,0.244,0.389,4.78,0.983,0.200,3.53,0,0,0.244,1.53,0
2023-03-14 11:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,11.6,151,0,2.59,0.383,0.483,0.317,0.383,7.38,0.922,0.550,4.43,0,12.2,0.861,0.100,1.53,0.950,0,3.42,2.87,0.383,0.322,3.99,0.550,0.100,3.52,0,0,0.383,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,9.89,186,0,2.95,0.256,0.522,0.450,0.256,9.14,0.922,0.989,5.26,0,12.4,1.06,0.0889,1.66,1.34,0,4.74,3.12,0.256,0.389,4.72,0.983,0.206,3.61,0,0,0.256,1.51,0
2023-03-14 11:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,0,20.3,163,0,2.57,0.383,0.450,0.300,0.350,7.70,0.922,0.583,6.64,0,12.4,0.856,0.111,1.56,0.956,0,3.39,2.94,0.367,0.317,4.03,0.550,0.100,3.52,0,0,0.367,10.7,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,18.3,203,0,2.96,0.256,0.500,0.444,0.233,9.39,0.939,1.01,7.51,0.00556,12.5,1.06,0.0889,1.66,1.35,0,4.82,3.22,0.244,0.383,5.02,0.989,0.200,3.61,0,0,0.244,11.0,0
2023-03-14 11:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,34.3,177,0,2.50,0.383,0.450,0.294,0.383,7.63,0.844,0.556,12.3,0,12.4,0.989,0.0556,1.56,0.956,0,3.37,2.91,0.367,0.317,4.12,0.550,1.94,4.12,0,0,0.367,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,32.1,223,0,2.82,0.256,0.500,0.439,0.256,9.39,0.856,0.994,13.0,0,12.5,1.19,0.0556,1.68,1.35,0.00556,4.94,3.16,0.244,0.383,5.14,0.994,2.09,4.23,0,0,0.244,24.7,0
2023-03-14 11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,12.2,158,0,2.55,0.350,0.450,0.283,0.367,7.39,0.906,0.544,4.45,0,12.3,0.894,0.0667,1.54,0.944,0,3.41,2.88,0.383,0.317,3.97,0.544,0.100,3.45,0,0,0.367,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,10.6,203,0,2.87,0.239,0.500,0.433,0.244,9.10,0.917,0.989,5.28,0,12.5,1.09,0.0611,1.62,1.34,0,4.83,3.12,0.256,0.383,4.74,0.983,0.200,3.64,0,0,0.244,1.53,0
2023-03-14 11:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,0,12.5,152,0.00556,2.56,0.367,0.489,0.272,0.350,7.49,0.828,0.550,4.47,0,12.2,0.889,0.0833,1.54,0.939,0,3.52,2.82,0.367,0.322,3.88,0.572,0.100,3.39,0,0,0.367,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,10.4,188,0,2.87,0.244,0.522,0.433,0.233,9.26,0.839,0.989,5.26,0,12.3,1.09,0.0667,1.67,1.33,0,4.97,3.04,0.244,0.389,4.92,1,0.200,3.56,0,0,0.244,1.52,0
2023-03-14 11:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80,0,12.0,151,0,2.55,0.367,0.478,0.311,0.350,7.38,0.894,0.556,4.46,0,12.1,0.822,0.0722,1.53,0.939,0,3.54,2.81,0.350,0.333,4.01,0.550,0.100,3.44,0,0,0.367,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80,10.3,185,0,2.89,0.244,0.511,0.456,0.233,9.18,0.906,0.983,5.23,0,12.3,1.02,0.0611,1.72,1.34,0,4.96,3.07,0.233,0.400,5.09,0.994,0.200,3.55,0,0,0.244,1.48,0
2023-03-14 11:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,0,12.8,152,0,2.52,0.383,0.456,0.294,0.389,7.77,1.07,0.539,4.43,0,12.1,0.828,0.0556,1.53,0.950,0,3.49,2.81,0.383,0.333,3.99,0.561,0.100,3.61,0,0,0.367,1.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,10.7,190,0,2.93,0.256,0.500,0.450,0.256,9.51,1.13,0.978,5.26,0,12.4,0.994,0.0556,1.69,1.34,0,5.09,3.18,0.256,0.400,5.14,1.01,0.200,3.66,0,0,0.244,1.47,0.00556
2023-03-14 11:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,33.4,168,0,1.99,0.417,0.494,0.294,0.406,7.69,0.961,0.556,13.0,0,11.4,0.972,0.0778,1.50,0.961,0,3.73,2.35,0.383,0.322,3.53,0.544,1.94,4.05,0.00556,0,0.400,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,31.4,218,0.00556,2.79,0.278,0.533,0.439,0.272,9.34,1.02,0.983,12.9,0,12.0,1.15,0.0667,1.70,1.34,0,5.18,3.06,0.256,0.389,4.71,1,2.09,4.21,0,0.00556,0.267,25.5,0.00556
2023-03-14 11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,11.9,147,0,1.89,0.406,0.494,0.306,0.383,7.44,0.906,0.572,4.44,0,11.3,0.883,0.0611,1.52,0.944,0,3.37,2.27,0.400,0.317,3.40,0.544,0.100,3.44,0.00556,0,0.417,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,10.2,186,0.00556,2.82,0.267,0.533,0.444,0.261,9.09,0.911,0.994,5.24,0,12.1,1.08,0.0556,1.68,1.33,0,4.78,3.08,0.267,0.389,4.83,0.983,0.200,3.56,0,0.00556,0.278,1.56,0
2023-03-14 11:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,12.7,149,0,2.02,0.372,0.456,0.300,0.367,7.63,0.933,0.561,4.49,0,11.7,0.889,0.0722,1.51,0.928,0,3.57,2.22,0.383,0.317,3.51,0.544,0.100,3.54,0,0,0.367,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,10.7,193,0,2.87,0.244,0.517,0.439,0.244,9.31,0.928,1,5.22,0,12.3,1.07,0.0667,1.74,1.32,0,5.02,3.04,0.256,0.389,5.13,0.983,0.200,3.63,0,0,0.244,1.48,0
2023-03-14 11:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,12.2,145,0,1.91,0.367,0.439,0.294,0.367,7.45,0.828,0.556,4.43,0,11.5,0.861,0.0722,1.53,0.944,0,3.57,2.23,0.367,0.317,3.51,0.544,0.100,3.38,0,0,0.383,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,10.4,183,0,2.72,0.244,0.506,0.444,0.244,9.09,0.828,0.994,5.25,0,11.8,1.03,0.0667,1.64,1.34,0,4.84,2.98,0.244,0.383,5.22,0.989,0.200,3.48,0,0,0.256,1.48,0
2023-03-14 11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,0,12.6,150,0,1.96,0.367,0.428,0.311,0.367,7.59,0.983,0.561,4.41,0,11.6,0.822,0.0778,1.53,0.950,0,3.40,2.46,0.367,0.317,3.33,0.544,0.100,3.52,0,0,0.367,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,10.9,191,0,2.85,0.244,0.489,0.450,0.244,9.37,0.994,0.994,5.24,0,12.0,1.01,0.0722,1.66,1.33,0,4.82,3.25,0.250,0.383,4.87,0.994,0.200,3.67,0,0,0.244,1.48,0
2023-03-14 11:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,33.5,176,0,1.97,0.400,0.533,0.300,0.383,7.64,0.900,0.556,12.3,0,11.6,1,0.0778,1.54,0.950,0,3.42,2.34,0.383,0.317,3.29,0.561,1.94,4.07,0,0,0.389,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,31.6,236,0,2.82,0.267,0.556,0.444,0.256,9.33,0.906,0.989,13.0,0,12.0,1.18,0.0667,1.67,1.32,0,4.85,3.06,0.256,0.383,4.71,1,2.09,4.21,0,0,0.261,24.6,0
2023-03-14 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,21.6,155,0,1.94,0.350,0.489,0.283,0.350,7.45,0.917,0.550,8.69,0,11.6,0.894,0.0722,1.52,0.939,0,3.35,2.22,0.383,0.317,3.42,0.544,1.94,3.90,0,0,0.383,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,19.7,197,0,2.76,0.233,0.522,0.439,0.233,9.16,0.917,0.994,9.41,0,11.9,1.08,0.0611,1.68,1.31,0,4.74,2.96,0.256,0.383,4.68,0.989,2.09,4.07,0,0,0.256,9.62,0
