"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-17 10:40:00,3.46,,,6.26,15.8,3.12,2.50,2.14,28.1,5.16,1.66,1.68
2023-03-17 10:42:00,3.30,1.62,,6.24,8.98,3.12,2.46,2.10,,5.14,1.56,1.68
2023-03-17 10:44:00,3.22,1.70,,6.02,8.88,3.24,2.62,2.12,,5.26,1.76,1.66
2023-03-17 10:46:00,3.40,2.06,1.84,6.20,9.08,3.32,2.58,2.10,,5.20,1.74,
2023-03-17 10:48:00,3.32,1.58,,6.24,8.72,3.12,2.56,2.02,,5.14,1.56,1.68
2023-03-17 10:50:00,3.46,,,6.16,15.9,3.34,2.60,2.10,93.2,5.20,1.66,1.70
2023-03-17 10:52:00,3.46,1.62,,6.14,8.80,3.38,2.52,2.08,,5.20,1.72,1.68
2023-03-17 10:54:00,3.42,1.52,,6.04,8.92,3.26,2.50,2.12,,5.24,1.62,1.68
2023-03-17 10:56:00,3.36,1.88,2.18,6.30,8.76,3.24,2.58,2.06,,5.20,1.72,
2023-03-17 10:58:00,3.36,1.58,,6,8.90,3.08,2.54,2.14,,5.18,1.66,1.68
2023-03-17 11:00:00,3.38,,,6.24,9.16,3.32,2.48,2.12,74.4,5.20,1.70,1.68
2023-03-17 11:02:00,3.28,1.62,,6.16,9.08,3.32,2.50,2.20,,5.24,1.76,1.68
2023-03-17 11:04:00,3.44,1.52,,6.04,9,3.14,2.52,2,,5.16,1.78,1.68
2023-03-17 11:06:00,3.40,1.88,2.18,6.26,9.38,3.20,2.52,2.12,,5.20,1.70,
2023-03-17 11:08:00,3.42,1.66,,6.12,9.18,3.24,2.52,2.14,,5.16,1.76,1.68
2023-03-17 11:10:00,3.40,,,6.14,9.14,3.22,2.52,2.12,7.74,5.18,1.76,1.68
2023-03-17 11:12:00,3.34,1.62,,5.92,8.70,3.14,2.54,2.14,,5.18,1.74,1.68
2023-03-17 11:14:00,3.32,1.52,,5.92,8.92,3.16,2.50,1.94,,5.22,1.80,1.66
2023-03-17 11:16:00,3.50,1.88,2.22,6.26,9,3.06,2.52,2.12,,5.20,1.72,
2023-03-17 11:18:00,3.38,1.58,,6.10,8.66,3.20,2.42,1.92,,5.16,1.72,1.66
2023-03-17 11:20:00,3.28,1.52,,6.46,9.18,3.36,2.52,1.92,,5.24,1.78,1.74
2023-03-17 11:22:00,3.28,1.62,,6.04,8.82,3.20,2.54,1.82,,5.12,1.64,1.68
2023-03-17 11:24:00,3.30,1.52,,5.88,9,3.08,2.56,2.04,,5.22,1.76,1.68
2023-03-17 11:26:00,3.36,1.88,1.82,6.16,8.88,3.24,2.52,2.10,,5.24,1.76,
2023-03-17 11:28:00,3.44,1.58,,6.10,9.30,3.32,2.54,2.12,,5.18,1.76,1.68
2023-03-17 11:30:00,3.42,1.52,,6.36,9.12,3.30,2.52,2.04,,5.20,1.74,1.68
2023-03-17 11:32:00,3.40,,,6.12,16.4,3.36,2.50,2.16,34.5,5.08,1.84,1.68
2023-03-17 11:34:00,3.28,1.52,,6.16,9.10,3.32,2.52,2.06,,5.12,1.68,1.68
2023-03-17 11:36:00,3.46,1.88,1.80,6.10,9,3.22,2.56,2.08,,5.16,1.70,
2023-03-17 11:38:00,3.46,1.58,,6.32,9.34,3.28,2.50,2.04,,5.20,1.66,1.68
2023-03-17 11:40:00,3.36,1.52,,6.40,9.24,3.28,2.50,2.08,,5.28,1.68,1.66
2023-03-17 11:42:00,3.32,,,6.18,15.8,3.48,2.48,2,98.0,5.22,1.76,1.68
2023-03-17 11:44:00,3.28,1.70,,6,9.20,3.30,2.62,2.12,,5.24,1.76,1.68
2023-03-17 11:46:00,3.42,2.06,1.86,6.12,9.18,3.26,2.56,2.04,,5.14,1.74,
2023-03-17 11:48:00,3.22,1.58,,6.04,8.94,3.22,2.50,2.04,,5.14,1.82,1.68
2023-03-17 11:50:00,3.24,1.52,,6.20,9.06,3.14,2.52,2.08,,5.16,1.72,1.66
2023-03-17 11:52:00,3.40,,,6.10,8.86,3.20,2.54,2.10,63.6,5.20,1.64,1.68
2023-03-17 11:54:00,3.26,1.52,,6.04,9.02,3.12,2.52,2.06,,5.12,1.62,1.68
2023-03-17 11:56:00,3.32,1.88,1.80,6.10,8.90,3.06,2.54,2.08,,5.12,,1.68
2023-03-17 11:58:00,3.34,1.58,,6.12,8.80,3.04,2.48,2.06,,5.16,1.60,1.66
2023-03-17 12:00:00,3.28,1.52,,6.30,8.98,3.16,2.54,1.96,,5.20,1.74,1.68
2023-03-17 12:02:00,3.10,1.62,,6.28,8.76,3.22,2.48,2.02,,5.16,1.76,1.78
2023-03-17 12:04:00,3.40,1.52,,6.14,8.72,3.28,2.54,2.02,,5.12,1.74,1.68
2023-03-17 12:06:00,3.48,2.52,2.14,6.34,8.80,3.36,2.50,2,,5.04,,1.76
2023-03-17 12:08:00,3.32,1.66,,6.14,8.62,3.20,2.56,2.10,,5.18,1.78,1.82
2023-03-17 12:10:00,3.40,1.52,,6.48,8.86,3.28,2.56,2.10,,5.22,1.82,1.68
2023-03-17 12:12:00,3.42,1.62,,6.24,8.88,3.22,2.48,2.06,,5.32,1.68,1.68
2023-03-17 12:14:00,3.32,1.52,,6.10,8.72,3.36,2.54,2.16,,5.18,1.68,1.68
2023-03-17 12:16:00,3.48,1.78,,5.92,8.60,3.26,2.54,2.06,,5.18,1.74,1.68
2023-03-17 12:18:00,3.46,1.58,,6.10,8.70,3.22,2.50,2.16,,5.16,1.54,1.68
2023-03-17 12:20:00,3.34,1.52,,6.10,8.42,3.28,2.56,2.02,,5.18,1.54,1.68
2023-03-17 12:22:00,3.52,1.62,,6.04,8.56,3.30,2.52,1.98,,5.18,1.72,1.68
2023-03-17 12:24:00,3.38,,,6.14,16.0,3.42,2.54,2.06,45.1,5.18,1.76,1.68
2023-03-17 12:26:00,3.66,1.88,1.80,6.28,9.34,3.30,2.54,2.08,,5.18,1.70,
2023-03-17 12:28:00,3.22,1.58,,6.20,9.32,3.32,2.48,2.10,,5.24,1.76,1.74
2023-03-17 12:30:00,3.24,1.52,,6.32,9.30,3.12,2.52,2.06,,5.16,1.82,1.68
2023-03-17 12:32:00,3.36,1.62,,6.22,9.34,3.26,2.56,2.06,,5.14,1.80,1.76
2023-03-17 12:34:00,3.28,,,6.18,16.2,3.32,2.50,2.24,99.2,5.22,1.72,1.66
2023-03-17 12:36:00,3.64,1.88,1.94,6.26,9.16,3.30,2.50,2.02,,5.22,1.80,
2023-03-17 12:38:00,3.36,1.58,,6.02,9.14,3.12,2.52,2,,5.16,1.72,1.66
2023-03-17 12:40:00,3.24,1.52,,6.30,9.40,3.26,2.50,2.10,,5.18,1.82,1.68
2023-03-17 12:42:00,3.40,1.62,,6,9,3.16,2.54,2.06,,5.24,1.78,1.68
2023-03-17 12:44:00,3.42,1.70,,6.04,9.12,3.40,2.50,2.14,53.1,5.18,1.72,
2023-03-17 12:46:00,3.48,2.06,2.22,6.08,9.04,3.28,2.54,2.10,,5.18,1.76,
2023-03-17 12:48:00,3.30,1.58,,6.12,9.14,3.32,2.52,2.06,,5.26,1.72,1.70
2023-03-17 12:50:00,3.32,1.52,,6.20,8.94,3.30,2.60,2.10,,5.28,1.66,1.70
2023-03-17 12:52:00,3.44,1.62,,6.02,9.16,3.30,2.50,2.10,,5.12,1.74,1.68
2023-03-17 12:54:00,3.36,1.52,,5.98,8.74,3.30,2.50,2.06,,5.18,1.70,1.68
2023-03-17 12:56:00,3.66,1.88,2.16,6.10,8.90,3.38,2.58,1.98,,5.20,1.78,
2023-03-17 12:58:00,3.42,1.58,,6.20,8.78,3.20,2.52,2.06,,5.22,1.72,1.68
2023-03-17 13:00:00,3.30,1.52,,6.38,9,3.16,2.52,2.02,,5.12,1.54,1.68
2023-03-17 13:02:00,3.38,1.62,,6.32,9.08,3.24,2.54,2.06,,5.08,1.70,1.66
2023-03-17 13:04:00,3.26,1.52,,5.98,8.76,3.32,2.52,2.06,,5.22,1.68,1.68
2023-03-17 13:06:00,3.60,1.88,2.56,6.14,10.3,3.26,2.48,2.08,,5.20,,1.68
2023-03-17 13:08:00,3.24,1.66,,6.08,8.68,3.10,2.48,2.06,,5.22,1.70,1.66
2023-03-17 13:10:00,3.38,1.52,,6.02,8.60,3.20,2.52,2.06,,5.18,1.74,1.66
2023-03-17 13:12:00,3.46,1.62,,5.98,8.82,3.16,2.52,1.96,,5.20,1.58,1.68
2023-03-17 13:14:00,3.30,1.52,,5.92,8.76,3.26,2.60,2,,5.16,1.76,1.66
2023-03-17 13:16:00,3.52,1.88,2.74,5.96,15.8,3.30,2.54,2.04,57.5,5.14,,
2023-03-17 13:18:00,3.06,1.58,,6.08,8.84,3.26,2.52,1.92,,5.20,1.72,1.66
2023-03-17 13:20:00,3.38,1.52,,6.04,8.86,3.26,2.52,2.02,,5.10,1.64,1.68
2023-03-17 13:22:00,3.42,1.62,,6.12,9.14,3.24,2.54,2.12,,5.16,1.84,1.66
2023-03-17 13:24:00,3.36,1.52,,6.28,9.16,3.28,2.50,2.12,,5.20,1.72,1.64
2023-03-17 13:26:00,3.64,1.88,2.98,6.30,16.0,3.44,2.54,2.12,99.1,5.20,,
2023-03-17 13:28:00,3.38,1.58,,6.02,8.86,3.30,2.52,2.12,,5.20,1.74,1.68
2023-03-17 13:30:00,3.42,1.52,,6.04,8.74,3.30,2.56,2.12,,5.16,1.76,1.68
2023-03-17 13:32:00,3.48,1.62,,6.10,8.98,3.30,2.48,2.04,,5.18,1.70,1.66
2023-03-17 13:34:00,3.36,1.52,,5.98,8.68,3.22,2.54,2.02,,5.14,1.72,1.66
2023-03-17 13:36:00,3.74,2.06,2.68,6.08,9.16,3.34,2.52,2.08,43.8,5.22,,
2023-03-17 13:38:00,3.38,1.82,,6.02,9,3.08,2.52,2.08,,5.18,1.62,1.68
2023-03-17 13:40:00,3.36,1.52,,5.94,8.82,3.16,2.50,2.04,,5.14,1.70,1.68
2023-03-17 13:42:00,3.52,1.62,,6.08,9.04,3.26,2.52,2.08,,5.16,1.58,1.68
2023-03-17 13:44:00,3.32,1.70,,6,9,3.22,2.50,1.92,,5.14,1.56,1.68
2023-03-17 13:46:00,3.56,2.06,2.20,6.10,9.04,3.26,2.52,2.10,,5.18,,1.68
2023-03-17 13:48:00,3.30,1.58,,6.30,9.10,3.28,2.54,2.02,,5.04,1.60,1.68
2023-03-17 13:50:00,3.32,1.52,,6.18,9.20,3.22,2.44,2,,5.14,1.76,1.66
2023-03-17 13:52:00,3.44,1.62,,6.22,8.98,3.18,2.56,2.10,,5.14,1.76,1.66
2023-03-17 13:54:00,3.50,1.52,,6.20,9.22,3.20,2.54,2.12,,5.18,1.76,1.62
2023-03-17 13:56:00,3.58,1.88,2.18,6.28,9.28,3.14,2.56,2.08,,5.18,1.76,
2023-03-17 13:58:00,3.28,,,6.18,13.4,3.22,2.52,2.08,4.70,5.16,1.80,1.64
2023-03-17 14:00:00,3.38,1.52,,6.14,8.88,3.22,2.54,2.10,,5.16,1.80,1.68
2023-03-17 14:02:00,3.52,1.62,,6.30,9.16,3.28,2.56,2.12,,5.24,1.72,1.74
2023-03-17 14:04:00,3.40,1.52,,6.16,8.88,3.30,2.50,2.04,,5.14,1.68,1.68
2023-03-17 14:06:00,3.54,2.10,3.14,6.26,9.02,3.22,2.56,2.14,,5.18,,1.68
2023-03-17 14:08:00,3.42,1.80,,6.04,16.1,3.30,2.56,2.02,69.4,5.22,1.78,
2023-03-17 14:10:00,3.32,1.52,,6.04,8.86,3.34,2.56,2.12,,5.22,1.68,1.66
2023-03-17 14:12:00,3.48,1.62,,6.26,8.88,3.32,2.54,2.04,,5.20,1.74,1.66
2023-03-17 14:14:00,3.42,1.52,,6.36,8.86,3.32,2.48,2.06,,5.24,1.68,1.68
2023-03-17 14:16:00,3.48,1.88,2.10,6.08,8.70,3.26,2.52,2.08,,5.30,1.76,
2023-03-17 14:18:00,3.34,,,6.22,12.4,3.36,2.54,2.10,95.3,5.18,1.70,1.68
2023-03-17 14:20:00,3.32,1.52,,6.20,9.16,3.28,2.54,2.06,,5.20,1.68,1.66
2023-03-17 14:22:00,3.36,1.62,,6.18,8.96,3.22,2.48,2.12,,5.14,1.70,1.68
2023-03-17 14:24:00,3.22,1.52,,6.02,9.22,3.28,2.56,2.06,,5.22,1.74,1.68
2023-03-17 14:26:00,3.42,1.88,1.82,6.18,8.84,3.08,2.52,2,,5.16,1.70,
2023-03-17 14:28:00,3.44,,,6.26,8.74,3.26,2.50,2.02,31.4,5.24,1.70,1.68
2023-03-17 14:30:00,3.34,1.52,,6.08,9.16,3.22,2.48,1.80,,5.26,1.76,1.70
2023-03-17 14:32:00,3.28,1.62,,6.04,8.86,3.28,2.54,2.04,,5.12,1.60,1.68
2023-03-17 14:34:00,3.40,1.52,,6.02,9.08,3.14,2.54,2.02,,5.16,1.66,1.66
2023-03-17 14:36:00,3.54,1.88,1.78,6.32,9.08,3.26,2.54,2.10,,5.20,1.72,
2023-03-17 14:38:00,3.38,1.58,,6,8.78,3.26,2.54,2.06,,5.14,1.76,1.68
2023-03-17 14:40:00,3.36,1.52,,6.04,8.68,3.28,2.54,2.08,,5.06,1.74,1.68
2023-03-17 14:42:00,3.46,1.62,,6.24,8.92,3.24,2.50,2.04,,5.18,1.62,1.68
2023-03-17 14:44:00,3.44,1.70,,6.02,8.70,3.20,2.54,2.06,,5.22,1.68,1.68
2023-03-17 14:46:00,3.48,2.06,1.88,6.16,8.90,3.30,2.50,2.18,,5.18,1.74,
2023-03-17 14:48:00,3.40,1.58,,6,8.82,3.32,2.56,2,,5.26,1.72,1.70
2023-03-17 14:50:00,3.40,,,6.12,14.1,3.30,2.60,2.16,6.90,5.24,1.68,1.68
2023-03-17 14:52:00,3.42,1.62,,6.32,8.88,3.18,2.52,2.02,,5.18,1.70,1.68
2023-03-17 14:54:00,3.38,1.52,,6.18,8.68,3.14,2.54,2.06,,5.20,1.66,1.66
2023-03-17 14:56:00,3.70,1.88,1.82,6.22,8.74,3.20,2.56,2.10,,5.18,1.76,
2023-03-17 14:58:00,3.54,1.58,,6.06,8.96,3.26,2.62,2.10,,5.14,1.58,1.68
2023-03-17 15:00:00,3.30,,,6.16,15.8,3.16,2.54,2.16,77.5,5.22,1.72,1.68
2023-03-17 15:02:00,3.48,1.62,,6.02,8.88,3.34,2.50,2.08,,5.18,1.66,1.66
2023-03-17 15:04:00,3.30,1.52,,6.22,8.64,3.24,2.60,2.04,,5.14,1.74,1.68
2023-03-17 15:06:00,3.50,1.88,1.78,6.30,8.82,3.18,2.54,2.06,,5.08,1.78,
2023-03-17 15:08:00,3.16,1.66,,5.78,8.92,3.20,2.46,1.94,,5.16,1.66,1.70
2023-03-17 15:10:00,3.12,,,6,9.90,3.36,2.58,2.04,88.5,5.14,1.66,1.68
2023-03-17 15:12:00,3.38,1.62,,6.32,8.66,3,2.54,2.14,,5.14,1.64,1.78
2023-03-17 15:14:00,3.32,1.52,,5.98,8.28,3.34,2.54,2.16,,5.22,1.80,1.66
2023-03-17 15:16:00,3.56,1.88,1.86,6.12,9.22,3.34,2.50,2.04,,5.24,1.82,
2023-03-17 15:18:00,3.32,1.58,,6.18,9.38,3.28,2.50,2.02,,5.22,1.78,1.70
2023-03-17 15:20:00,3.42,,,6.10,9.24,3.36,2.54,2.20,19.0,5.20,1.72,1.68
2023-03-17 15:22:00,3.44,1.62,,6.36,9.28,3.24,2.54,2,,5.24,1.74,1.68
2023-03-17 15:24:00,3.26,1.52,,6.28,9.16,3.24,2.54,2.12,,5.24,1.72,1.68
2023-03-17 15:26:00,3.62,1.88,2.22,6.06,9.30,3.22,2.52,2.02,,5.22,1.70,
2023-03-17 15:28:00,3.20,1.58,,6.16,9.12,3.30,2.58,2.14,,5.16,1.78,1.68
2023-03-17 15:30:00,3.28,1.52,,6.20,8.94,3.32,2.50,2.16,,5.18,1.74,1.66
2023-03-17 15:32:00,3.44,1.62,,6.08,9.26,3.32,2.56,2.06,,5.18,1.72,1.74
2023-03-17 15:34:00,3.38,1.52,,6.16,8.96,3.26,2.48,1.88,,5.12,1.76,1.68
2023-03-17 15:36:00,3.50,1.88,2.12,6.28,9.04,3.14,2.54,2.04,,5.26,1.74,
2023-03-17 15:38:00,3.24,1.58,,6.12,9.12,3.26,2.54,2.06,,5.16,1.78,1.68
2023-03-17 15:40:00,3.40,1.52,,6.08,9.12,3.12,2.44,2.04,,5.24,1.74,1.68
2023-03-17 15:42:00,3.42,,,6.16,16,3.20,2.56,2.10,20.6,5.22,1.74,1.66
2023-03-17 15:44:00,3.26,1.70,,5.94,9.02,3.26,2.56,2.06,,5.18,1.72,1.68
2023-03-17 15:46:00,3.58,2.06,2.22,6.18,9.22,3.20,2.50,1.94,,5.20,1.70,
2023-03-17 15:48:00,3.36,1.58,,6.12,8.74,3.10,2.50,2.04,,5.16,1.82,1.66
2023-03-17 15:50:00,3.26,1.52,,5.94,8.94,3.24,2.56,1.94,,5.18,1.70,1.68
2023-03-17 15:52:00,3.34,,1.76,6.20,16.1,3.30,2.56,2.16,90.2,5.18,,1.68
2023-03-17 15:54:00,3.38,1.52,,6.18,8.96,3.36,2.52,2.22,,5.14,1.76,1.68
2023-03-17 15:56:00,3.58,1.88,1.88,6.12,8.90,3.30,2.44,2,,5.10,1.72,
2023-03-17 15:58:00,3.34,1.58,,6.18,8.92,3.32,2.50,2.14,,5.18,1.70,1.68
2023-03-17 16:00:00,3.34,1.52,,6.06,8.46,3.34,2.52,2.04,,5.16,1.76,1.68
2023-03-17 16:02:00,3.50,,,6.06,8.96,3.38,2.50,2.10,78.5,5.16,1.64,1.66
2023-03-17 16:04:00,3.32,1.52,,6.06,8.76,3.34,2.54,2.08,,5.12,1.60,1.66
2023-03-17 16:06:00,3.48,1.88,2.12,6,8.60,3.28,2.56,2,,5.24,,1.68
2023-03-17 16:08:00,3.22,1.66,,6.10,8.30,3.26,2.54,2.08,,5.28,1.72,1.68
2023-03-17 16:10:00,3.34,1.52,,6.10,8.62,3.22,2.50,1.92,,5.18,1.68,1.68
2023-03-17 16:12:00,3.42,,,6.30,8.90,3.26,2.50,2.02,10,5.18,1.70,1.68
2023-03-17 16:14:00,3.28,1.52,,6,9.04,3.38,2.52,2.04,,5.12,1.84,1.68
2023-03-17 16:16:00,3.66,1.88,2.22,6.16,9.08,3.12,2.56,2.08,,5.16,1.74,
2023-03-17 16:18:00,3.34,1.58,,6.52,8.98,3.24,2.56,2.18,,5.18,1.82,1.68
2023-03-17 16:20:00,3.20,1.52,,6.16,9,3.12,2.54,1.92,,5.20,1.64,1.68
2023-03-17 16:22:00,3.50,1.62,,6.14,9.08,3.20,2.58,2.06,,5.14,1.74,1.68
2023-03-17 16:24:00,3.28,1.52,,6.10,8.74,3.18,2.54,2.04,,5.16,1.64,1.68
2023-03-17 16:26:00,3.56,1.88,1.84,6.06,8.68,3.16,2.56,2.04,,5.14,1.76,
2023-03-17 16:28:00,3.38,1.58,,6,8.86,3.22,2.54,2.16,,5.16,1.68,1.68
2023-03-17 16:30:00,3.38,1.52,,6.24,9.24,3.26,2.52,1.98,,5.20,1.74,1.68
2023-03-17 16:32:00,3.38,1.62,,6.22,8.62,3.24,2.58,2.08,,5.14,1.70,1.70
2023-03-17 16:34:00,3.38,,,6.04,16.0,3.40,2.56,2.10,39.5,5.16,1.70,1.68
2023-03-17 16:36:00,3.62,1.88,2.14,6.30,9,3.30,2.56,2.08,,5.18,,1.68
2023-03-17 16:38:00,3.44,1.58,,6.26,8.80,3.34,2.56,2.04,,5.20,1.74,1.68
2023-03-17 16:40:00,3.30,1.52,,5.96,8.90,3.24,2.56,2.18,,5.10,1.68,1.68
2023-03-17 16:42:00,3.44,1.62,,6.18,9.10,3.24,2.54,2,,5.18,1.76,1.78
2023-03-17 16:44:00,3.30,,2.18,6.10,16.1,3.48,2.46,2.12,98.3,5.16,1.76,
2023-03-17 16:46:00,3.58,2.06,2.22,6.18,9.30,3.26,2.54,2.06,,5.14,1.78,
2023-03-17 16:48:00,3.26,1.58,,6.30,8.96,3.14,2.54,2.12,,5.16,1.70,1.68
2023-03-17 16:50:00,3.34,1.52,,6.14,8.78,3.34,2.54,2.18,,5.22,1.76,1.68
2023-03-17 16:52:00,3.40,1.62,,6.06,8.94,3.28,2.54,2.10,,5.16,1.72,1.68
2023-03-17 16:54:00,3.44,,,6.10,8.84,3.36,2.52,2.02,63.2,5.14,1.72,1.68
2023-03-17 16:56:00,3.50,1.88,1.86,6.20,8.78,3.22,2.54,2.10,,5.14,1.76,
2023-03-17 16:58:00,3.20,1.58,,6.16,8.90,3.10,2.54,2.08,,5.14,1.76,1.70
2023-03-17 17:00:00,3.40,1.52,,6.24,8.84,2.74,2.42,2,,5.24,1.78,1.68
2023-03-17 17:02:00,3.34,1.62,,6.20,9.28,3.20,2.48,1.92,,5.22,1.76,1.68
2023-03-17 17:04:00,3.28,1.52,,6.10,8.94,3.06,2.58,1.94,,5.20,1.74,1.68
2023-03-17 17:06:00,3.50,1.88,2.14,6.26,8.70,3.06,2.54,2.12,,5.20,1.82,
2023-03-17 17:08:00,3.34,1.66,,6.24,9.08,3.30,2.54,2.08,,5.18,1.76,1.66
2023-03-17 17:10:00,3.36,1.52,,6.38,9.02,3.34,2.54,2.06,,5.14,1.72,1.68
2023-03-17 17:12:00,3.40,1.62,,6.32,9.26,3.32,2.54,2.14,,5.20,1.76,1.68
2023-03-17 17:14:00,3.38,1.52,,6.14,9.26,3.26,2.56,2.10,,5.20,1.66,1.76
2023-03-17 17:16:00,3.54,1.88,2.08,6.22,9.32,3.38,2.50,2.08,,5.20,,1.70
2023-03-17 17:18:00,3.32,1.58,,6.10,9.38,3.30,2.54,2.06,,5.20,1.74,1.68
2023-03-17 17:20:00,3.42,1.52,,6.16,9.36,3.24,2.54,2.16,,5.22,1.72,1.68
2023-03-17 17:22:00,3.40,1.62,,6.18,9.02,3.28,2.52,1.98,,5.16,1.74,1.68
2023-03-17 17:24:00,3.34,1.52,,6.20,9.34,3.30,2.50,2.04,,5.26,1.74,1.68
2023-03-17 17:26:00,3.52,1.88,2.74,6.28,16.2,3.28,2.50,2.06,49.7,5.16,,
2023-03-17 17:28:00,3.32,1.58,,6.08,9,3.36,2.50,2.02,,5.24,1.64,1.68
2023-03-17 17:30:00,3.26,1.52,,6.04,8.66,3.32,2.52,2.06,,5.20,1.66,1.68
2023-03-17 17:32:00,3.32,1.62,,6.16,9.02,3.28,2.50,1.92,,5.18,1.74,1.68
2023-03-17 17:34:00,3.48,1.52,,6.30,9.10,3.26,2.52,2.08,,5.16,1.76,1.68
2023-03-17 17:36:00,3.48,1.88,2.66,6.14,15.9,3.24,2.52,2.04,98.0,5.16,,
2023-03-17 17:38:00,3.26,1.58,,6.26,8.68,3.14,2.56,2.12,,5.14,1.72,1.68
2023-03-17 17:40:00,3.40,1.52,,6.10,9,3.22,2.54,2.14,,5.26,1.68,1.68
2023-03-17 17:42:00,3.50,1.62,,6.18,9.12,3.14,2.46,2.02,,5.08,1.74,1.68
2023-03-17 17:44:00,3.20,1.70,,6.20,8.72,3.16,2.56,2,,5.20,1.72,1.68
2023-03-17 17:46:00,3.46,2.06,1.84,6.22,8.96,3.42,2.54,2.14,45.6,5.14,,
2023-03-17 17:48:00,3.32,1.58,,6.20,8.78,3.44,2.54,2.14,,5.16,1.72,1.68
2023-03-17 17:50:00,3.44,1.52,,6.06,9,3.26,2.54,2.12,,5.08,1.74,1.68
2023-03-17 17:52:00,3.52,1.62,,6.16,8.82,3.24,2.54,2.10,,5.18,1.62,1.68
2023-03-17 17:54:00,3.38,1.52,,6.04,8.88,3.34,2.50,1.94,,5.14,1.74,1.66
2023-03-17 17:56:00,3.66,1.88,1.86,6.10,8.50,3.26,2.52,2.06,,5.18,1.70,
2023-03-17 17:58:00,3.36,1.58,,6.18,8.98,3.34,2.52,2.04,,5.18,1.68,1.66
2023-03-17 18:00:00,3.42,1.52,,6.14,8.86,3.20,2.50,2.10,,5.20,1.72,1.68
2023-03-17 18:02:00,3.46,1.62,,6.06,8.76,3.24,2.50,2.02,,5.20,1.74,1.76
2023-03-17 18:04:00,3.42,1.52,,6.12,8.96,3.10,2.46,2.18,,5.14,1.58,1.68
2023-03-17 18:06:00,3.64,1.88,1.90,6.28,8.86,3.32,2.58,2.10,,5.16,1.68,
2023-03-17 18:08:00,3.40,,,6.08,12.8,3.16,2.54,2.06,2.78,5.18,1.70,1.68
2023-03-17 18:10:00,3.46,1.52,,5.96,9.18,3.10,2.52,2.12,,5.20,1.80,1.68
2023-03-17 18:12:00,3.36,1.62,,6.40,9.12,2.96,2.50,2.06,,5.16,1.68,1.70
2023-03-17 18:14:00,3.36,1.52,,6.08,9.20,3.32,2.42,1.92,,5.22,1.78,1.70
2023-03-17 18:16:00,3.62,1.88,1.82,6.16,8.92,3.34,2.60,2.02,,5.22,1.70,
2023-03-17 18:18:00,3.32,,,6.20,16.3,3.22,2.52,2.06,65.9,5.22,1.66,1.68
2023-03-17 18:20:00,3.32,1.52,,6.16,9.20,3.14,2.50,2,,5.24,1.74,1.66
2023-03-17 18:22:00,3.32,1.62,,6.22,9.10,3.18,2.50,2,,5.22,1.68,1.68
2023-03-17 18:24:00,3.26,1.52,,6.02,8.82,3.24,2.54,2.04,,5.24,1.72,1.68
2023-03-17 18:26:00,3.62,1.88,2.22,6.30,9.12,3.32,2.50,2.10,,5.22,1.72,
2023-03-17 18:28:00,3.40,,,6,12.6,3.40,2.50,2.08,95.9,5.20,1.84,1.66
2023-03-17 18:30:00,3.42,1.52,,5.96,9.22,3.38,2.52,2.12,,5.18,1.90,1.68
2023-03-17 18:32:00,3.40,1.62,,6,8.92,3.28,2.54,2.08,,5.22,1.76,1.68
2023-03-17 18:34:00,3.46,1.52,,6.02,9.12,3.16,2.60,1.94,,5.18,1.68,1.68
2023-03-17 18:36:00,3.60,1.88,1.80,6.32,8.98,3.10,2.52,2.02,,5.18,,1.68
2023-03-17 18:38:00,3.34,,,6.22,9.12,3.34,2.56,2.08,34.6,5.24,1.74,1.68
2023-03-17 18:40:00,3.42,1.52,,6.16,9.12,3.34,2.50,2.12,,5.20,1.78,1.70
2023-03-17 18:42:00,3.20,1.62,,6.16,9.08,3.24,2.56,2.08,,5.22,1.70,1.68
2023-03-17 18:44:00,3.48,1.70,,6.20,8.92,3.28,2.54,2.08,,5.10,1.72,1.68
2023-03-17 18:46:00,3.56,2.06,1.82,6.20,8.94,3.14,2.48,2.08,,5.12,1.76,
2023-03-17 18:48:00,3.28,1.58,,6.22,8.52,3.14,2.48,2.08,,5.18,1.74,1.66
2023-03-17 18:50:00,3.42,1.52,,6.22,8.50,3.34,2.54,1.96,,5.16,1.78,1.70
2023-03-17 18:52:00,3.28,1.62,,6.20,9.08,3.26,2.54,2.08,,5.18,1.76,1.68
2023-03-17 18:54:00,3.22,1.52,,6.22,8.50,3.12,2.46,2.12,,5.16,1.74,1.78
2023-03-17 18:56:00,3.54,1.88,2.24,6.20,8.62,3.02,2.48,1.98,,5.18,,1.66
2023-03-17 18:58:00,3.36,1.58,,6.10,8.50,3.34,2.48,1.94,,5.06,1.78,1.70
2023-03-17 19:00:00,3.36,,,6.20,15.7,3.18,2.48,1.98,11.1,5.14,1.76,1.76
2023-03-17 19:02:00,3.56,1.62,,6.06,8.70,3.28,2.54,2.08,,5.14,1.56,1.66
2023-03-17 19:04:00,3.54,1.52,,6.08,9.32,3.28,2.52,2.10,,5.22,1.66,1.68
2023-03-17 19:06:00,3.70,1.88,1.82,6.16,9.28,3.36,2.50,2.02,,5.22,1.76,
