"Time","DELETE /v1/endpoint","DELETE /v1/endpoint","DELETE /v1/endpoint","GET /v1/cluster","GET /v1/cluster","GET /v1/cluster","GET /v1/config","GET /v1/config","GET /v1/config","GET /v1/healthz","GET /v1/healthz","GET /v1/healthz","POST /v1/ipam","POST /v1/ipam","POST /v1/ipam","PUT /v1/endpoint","PUT /v1/endpoint","PUT /v1/endpoint"
2023-03-04 16:12:00,,,,0.0000677,0.0000915,,,,,0.00141,0.00188,0.00185,,,,,,
2023-03-04 16:14:00,,,,0.0000595,0.0000811,,,,,0.00129,0.00188,0.00195,,,,,,
2023-03-04 16:16:00,,,,0.0000610,0.0000813,,,,,0.00124,0.00202,0.00197,,,,,,
2023-03-04 16:18:00,,,,0.0000639,0.000109,,,,,0.00110,0.00190,0.00182,,,,,,
2023-03-04 16:20:00,,,,0.0000712,0.0000897,,,,,0.00136,0.00193,0.00199,,,,,,
2023-03-04 16:22:00,,,,0.0000827,0.0000852,,,,,0.00129,0.00188,0.00182,,,,,,
2023-03-04 16:24:00,,,,0.0000539,0.0000815,,,,,0.00124,0.00195,0.00195,,,,,,
2023-03-04 16:26:00,,,,0.0000722,0.0000891,,,,,0.00114,0.00202,0.00181,,,,,,
2023-03-04 16:28:00,,,,0.0000579,0.0000893,,,,,0.00116,0.00192,0.00205,,,,,,
2023-03-04 16:30:00,,,,0.0000646,0.0000848,,,,,0.00133,0.00189,0.00206,,,,,,
2023-03-04 16:32:00,,,,0.0000577,0.0000952,,,,,0.00130,0.00188,0.00192,,,,,,
2023-03-04 16:34:00,,,,0.0000578,0.0000814,,,,,0.00122,0.00189,0.00197,,,,,,
2023-03-04 16:36:00,,,,0.0000557,0.0000852,,,,,0.00125,0.00192,0.00185,,,,,,
2023-03-04 16:38:00,,,,0.0000676,0.0000893,,,,,0.00129,0.00186,0.00198,,,,,,
2023-03-04 16:40:00,,,,0.0000911,0.0000870,,,,,0.00124,0.00194,0.00191,,,,,,
2023-03-04 16:42:00,,,,0.0000629,0.000184,,,,,0.00128,0.00221,0.00206,,,,,,
2023-03-04 16:44:00,,,,0.0000597,0.0000812,,,,,0.00129,0.00189,0.00197,,,,,,
2023-03-04 16:46:00,,,,0.0000340,0.0000836,,,,,0.00121,0.00190,0.00196,,,,,,
2023-03-04 16:48:00,,,,0.0000638,0.0000869,,,,,0.00135,0.00189,0.00187,,,,,,
2023-03-04 16:50:00,,,,0.0000639,0.0000862,,,,,0.00126,0.00190,0.00191,,,,,,
2023-03-04 16:52:00,,,,0.0000669,0.0000929,,,,,0.00119,0.00196,0.00205,,,,,,
2023-03-04 16:54:00,,,,0.0000669,0.0000903,,,,,0.00145,0.00187,0.00185,,,,,,
2023-03-04 16:56:00,,,,0.0000652,0.0000892,,,,,0.00125,0.00187,0.00168,,,,,,
2023-03-04 16:58:00,,,,0.0000376,0.0000848,,,,,0.00139,0.00191,0.00195,,,,,,
2023-03-04 17:00:00,,,,0.0000697,0.0000891,,,,,0.00137,0.00205,0.00210,,,,,,
2023-03-04 17:02:00,,,,0.0000592,0.000107,,,,,0.00133,0.00199,0.00185,,,,,,
2023-03-04 17:04:00,,,,0.0000390,0.000104,,,,,0.00115,0.00200,0.00186,,,,,,
2023-03-04 17:06:00,,,,0.0000775,0.0000903,,,,,0.00111,0.00186,0.00188,,,,,,
2023-03-04 17:08:00,,,,0.0000603,0.0000710,,,,,0.00127,0.00193,0.00202,,,,,,
2023-03-04 17:10:00,,,,0.0000512,0.0000957,,,,,0.00119,0.00192,0.00214,,,,,,
2023-03-04 17:12:00,,,,0.0000493,0.0000860,,,,,0.00113,0.00192,0.00211,,,,,,
2023-03-04 17:14:00,,,,0.0000478,0.0000983,,,,,0.00134,0.00189,0.00193,,,,,,
2023-03-04 17:16:00,,,,0.0000603,0.0000880,,,,,0.00135,0.00188,0.00195,,,,,,
2023-03-04 17:18:00,,,,0.0000590,0.000104,,,,,0.00124,0.00194,0.00194,,,,,,
2023-03-04 17:20:00,,,,0.0000600,0.0000892,,,,,0.00133,0.00193,0.00213,,,,,,
2023-03-04 17:22:00,,,,0.0000579,0.0000887,,,,,0.00133,0.00186,0.00182,,,,,,
2023-03-04 17:24:00,,,,0.0000636,0.0000897,,,,,0.00136,0.00192,0.00193,,,,,,
2023-03-04 17:26:00,,,,0.0000598,0.0000958,,,,,0.00125,0.00201,0.00202,,,,,,
2023-03-04 17:28:00,,,,0.0000562,0.0000835,,,,,0.00141,0.00198,0.00212,,,,,,
2023-03-04 17:30:00,,,,0.0000610,0.0000893,,,,,0.00132,0.00205,0.00183,,,,,,
2023-03-04 17:32:00,,,,0.0000861,0.0000911,,,,,0.00116,0.00195,0.00198,,,,,,
2023-03-04 17:34:00,,,,0.0000398,0.0000858,,,,,0.00109,0.00196,0.00185,,,,,,
2023-03-04 17:36:00,,,,0.0000603,0.0000847,,,,,0.00138,0.00193,0.00212,,,,,,
2023-03-04 17:38:00,,,,0.0000683,0.0000889,,,,,0.00143,0.00189,0.00198,,,,,,
2023-03-04 17:40:00,,,,0.0000579,0.0000913,,,,,0.00117,0.00187,0.00194,,,,,,
2023-03-04 17:42:00,,,,0.0000659,0.0000942,,,,,0.00128,0.00200,0.00179,,,,,,
2023-03-04 17:44:00,,,,0.0000708,0.0000854,,,,,0.00119,0.00190,0.00198,,,,,,
2023-03-04 17:46:00,,,,0.0000454,0.0000847,,,,,0.00131,0.00190,0.00192,,,,,,
2023-03-04 17:48:00,,,,0.0000693,0.0000899,,,,,0.00130,0.00190,0.00194,,,,,,
2023-03-04 17:50:00,,,,0.0000664,0.0000830,,,,,0.00118,0.00196,0.00196,,,,,,
2023-03-04 17:52:00,,,,0.0000593,0.0000938,,,,,0.00133,0.00187,0.00196,,,,,,
2023-03-04 17:54:00,,,,0.0000620,0.0000999,,,,,0.00127,0.00187,0.00189,,,,,,
2023-03-04 17:56:00,,,,0.0000577,0.0000959,,,,,0.00125,0.00187,0.00187,,,,,,
2023-03-04 17:58:00,,,,0.0000538,0.0000846,,,,,0.00129,0.00194,0.00186,,,,,,
2023-03-04 18:00:00,,,,0.0000559,0.0000843,,,,,0.00130,0.00196,0.00217,,,,,,
2023-03-04 18:02:00,,,,0.0000524,0.0000959,,,,,0.00113,0.00189,0.00199,,,,,,
2023-03-04 18:04:00,,,,0.0000603,0.000109,,,,,0.00125,0.00186,0.00176,,,,,,
2023-03-04 18:06:00,,,,0.0000633,0.0000880,,,,,0.00131,0.00189,0.00200,,,,,,
2023-03-04 18:08:00,,,,0.0000657,0.0000838,,,,,0.00120,0.00193,0.00201,,,,,,
2023-03-04 18:10:00,,,,0.0000558,0.0000813,,,,,0.00116,0.00188,0.00172,,,,,,
2023-03-04 18:12:00,,,,0.0000579,0.000110,,,,,0.00125,0.00223,0.00191,,,,,,
2023-03-04 18:14:00,,,,0.0000635,0.0000678,,,,,0.00138,0.00187,0.00186,,,,,,
2023-03-04 18:16:00,,,,0.0000563,0.0000824,,,,,0.00130,0.00188,0.00194,,,,,,
2023-03-04 18:18:00,,,,0.0000675,0.0000940,,,,,0.00141,0.00196,0.00197,,,,,,
2023-03-04 18:20:00,,,,0.0000667,0.0000808,,,,,0.00136,0.00227,0.00202,,,,,,
2023-03-04 18:22:00,,,,0.0000549,0.0000898,,,,,0.00138,0.00189,0.00196,,,,,,
2023-03-04 18:24:00,,,,0.0000597,0.0000844,,,,,0.00127,0.00204,0.00196,,,,,,
2023-03-04 18:26:00,,,,0.0000956,0.0000882,,,,,0.00126,0.00189,0.00190,,,,,,
2023-03-04 18:28:00,,,,0.0000783,0.0000854,,,,,0.00120,0.00215,0.00196,,,,,,
2023-03-04 18:30:00,,,,0.0000631,0.0000848,,,,,0.00136,0.00191,0.00198,,,,,,
2023-03-04 18:32:00,,,,0.0000647,0.000138,,,,,0.00136,0.00191,0.00210,,,,,,
2023-03-04 18:34:00,,,,0.0000451,0.0000884,,,,,0.00139,0.00190,0.00193,,,,,,
2023-03-04 18:36:00,,,,0.0000646,0.0000884,,,,,0.00129,0.00223,0.00190,,,,,,
2023-03-04 18:38:00,,,,0.0000760,0.0000941,,,,,0.00131,0.00195,0.00196,,,,,,
2023-03-04 18:40:00,,,,0.0000625,0.0000935,,,,,0.00122,0.00197,0.00198,,,,,,
2023-03-04 18:42:00,,,,0.0000575,0.0000866,,,,,0.00126,0.00183,0.00196,,,,,,
2023-03-04 18:44:00,,,,0.0000618,0.0000866,,,,,0.00124,0.00186,0.00183,,,,,,
2023-03-04 18:46:00,,,,0.0000447,0.0000813,,,,,0.00121,0.00187,0.00196,,,,,,
2023-03-04 18:48:00,,,,0.0000559,0.0000851,,,,,0.00128,0.00189,0.00178,,,,,,
2023-03-04 18:50:00,,,,0.0000488,0.0000901,,,,,0.00128,0.00195,0.00196,,,,,,
2023-03-04 18:52:00,,,,0.0000567,0.0000820,,,,,0.00170,0.00188,0.00222,,,,,,
2023-03-04 18:54:00,,,,0.0000640,0.0000884,,,,,0.00131,0.00191,0.00193,,,,,,
2023-03-04 18:56:00,,,,0.0000871,0.0000788,,,,,0.00135,0.00194,0.00205,,,,,,
2023-03-04 18:58:00,,,,0.0000621,0.0000825,,,,,0.00118,0.00193,0.00194,,,,,,
2023-03-04 19:00:00,,,,0.0000549,0.0000777,,,,,0.00157,0.00192,0.00179,,,,,,
2023-03-04 19:02:00,,,,0.0000673,0.0000793,,,,,0.00136,0.00188,0.00200,,,,,,
2023-03-04 19:04:00,,,,0.0000521,0.0000804,,,,,0.00131,0.00238,0.00198,,,,,,
2023-03-04 19:06:00,,,,0.0000646,0.0000895,,,,,0.00119,0.00184,0.00206,,,,,,
2023-03-04 19:08:00,,,,0.0000615,0.0000849,,,,,0.00106,0.00198,0.00187,,,,,,
2023-03-04 19:10:00,,,,0.0000580,0.0000856,,,,,0.00135,0.00183,0.00208,,,,,,
2023-03-04 19:12:00,,,,0.0000651,0.0000910,,,,,0.00140,0.00197,0.00203,,,,,,
2023-03-04 19:14:00,,,,0.0000577,0.0000890,,,,,0.00126,0.00188,0.00191,,,,,,
2023-03-04 19:16:00,,,,0.0000601,0.0000881,,,,,0.00121,0.00193,0.00192,,,,,,
