"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-16 02:24:00,3.18,,1.52,,6.14,9.28,3.20,2.54,2.16,,5.20,1.78,1.68
2023-03-16 02:26:00,3.40,,1.88,1.86,6.24,9.22,3.22,2.48,2.06,,5.24,,1.82
2023-03-16 02:28:00,3.26,,1.58,,6.06,9.08,3.24,2.56,2.04,,5.16,1.84,1.68
2023-03-16 02:30:00,3.36,,,,6.24,9.22,3.44,2.50,2.10,57.3,5.24,1.84,1.68
2023-03-16 02:32:00,3.34,,1.62,,5.94,9,3.32,2.58,2.02,,5.22,1.60,1.68
2023-03-16 02:34:00,3.52,,1.52,,6.04,9.14,3.24,2.54,1.98,,5.14,1.74,1.68
2023-03-16 02:36:00,3.56,,1.88,1.80,6.44,8.90,3.22,2.52,2.06,,5.16,1.72,
2023-03-16 02:38:00,3.44,,1.58,,5.90,9.22,3.28,2.58,2.20,,5.24,1.80,1.66
2023-03-16 02:40:00,3.32,,1.52,,5.84,9.02,3.26,2.56,2.08,,5.12,1.66,1.68
2023-03-16 02:42:00,3.38,,1.62,,5.98,8.92,3.28,2.60,2.02,,5.14,1.74,1.68
2023-03-16 02:44:00,3.40,,1.70,,5.90,9.32,3.24,2.50,2.06,,5.24,1.70,1.68
2023-03-16 02:46:00,3.52,,2.06,1.82,6.24,9.04,3.20,2.54,2.06,,5.10,1.76,
2023-03-16 02:48:00,3.38,,1.58,,6.06,8.92,3.18,2.60,2.14,,5.24,1.70,1.68
2023-03-16 02:50:00,3.34,,1.52,,5.98,9.04,3.12,2.54,2.04,,5.20,1.74,1.68
2023-03-16 02:52:00,3.42,,1.62,,5.96,8.58,3.30,2.58,2.10,,5.16,1.74,1.68
2023-03-16 02:54:00,3.22,,1.52,,5.98,8.92,3.16,2.56,2,,5.12,1.72,1.68
2023-03-16 02:56:00,3.56,,1.88,2.22,6.06,8.88,3.28,2.52,2,,5.16,,1.68
2023-03-16 02:58:00,3.36,,1.58,,6.14,8.96,3.14,2.50,1.96,,5.18,1.78,1.66
2023-03-16 03:00:00,3.22,,1.52,,6.08,8.96,3.20,2.54,2.02,,5.20,1.66,1.68
2023-03-16 03:02:00,3.40,,,,6.18,15.8,3.28,2.56,1.94,53.2,5.18,1.66,1.70
2023-03-16 03:04:00,3.30,,1.52,,6,8.84,3.10,2.54,1.98,,5.08,1.76,1.66
2023-03-16 03:06:00,3.54,,1.88,1.80,6.44,8.58,3.24,2.50,2.14,,5.20,1.72,
2023-03-16 03:08:00,3.36,,1.66,,6.02,8.64,3.26,2.54,2.06,,5.16,1.76,1.66
2023-03-16 03:10:00,3.32,,1.52,,5.98,8.94,3.30,2.48,2.08,,5.18,1.68,1.68
2023-03-16 03:12:00,3.38,,,,6.14,16.2,3.42,2.48,2.08,99.3,5.24,1.82,1.68
2023-03-16 03:14:00,3.36,,1.52,,6.40,8.78,3.34,2.54,2.10,,5.28,1.66,1.68
2023-03-16 03:16:00,3.68,,1.88,1.80,6.28,8.98,3.24,2.52,2.18,,5.22,1.70,
2023-03-16 03:18:00,3.40,,1.58,,6.04,9.18,3.22,2.50,2.12,,5.20,1.68,1.68
2023-03-16 03:20:00,3.34,,1.52,,6.04,9.10,3.30,2.50,2.08,,5.24,1.70,1.68
2023-03-16 03:22:00,3.40,,,,6.22,8.82,3.34,2.54,2.08,41.8,5.22,1.68,1.70
2023-03-16 03:24:00,3.08,,1.52,,6.10,9.04,3.28,2.48,2,,5.10,1.74,1.68
2023-03-16 03:26:00,3.38,,1.88,2.08,6.18,8.76,3.34,2.50,2.18,,5.18,,1.68
2023-03-16 03:28:00,3.42,,1.58,,5.90,9.08,3.10,2.58,2.04,,5.18,1.66,1.68
2023-03-16 03:30:00,3.40,,1.52,,6.04,8.98,3.24,2.50,2.04,,5.20,1.68,1.68
2023-03-16 03:32:00,3.24,,1.62,,6.12,8.78,3.24,2.50,2,,5.12,1.76,1.66
2023-03-16 03:34:00,3.18,,1.52,,6.06,8.96,3.06,2.50,2.16,,5.12,1.72,1.68
2023-03-16 03:36:00,3.54,,1.88,1.80,6.28,8.70,3.16,2.56,2.04,,5.12,1.74,
2023-03-16 03:38:00,3.34,,1.58,,5.90,8.80,3.04,2.50,2,,5.24,1.72,1.68
2023-03-16 03:40:00,3.40,,1.52,,6.08,9.18,3.26,2.52,2.02,,5.20,1.70,1.66
2023-03-16 03:42:00,3.40,,1.62,,6.28,9.08,3.18,2.50,2.04,,5.12,1.70,1.76
2023-03-16 03:44:00,3.40,,1.70,2.20,6.16,13.5,3.24,2.44,2.04,4.06,5.18,,
2023-03-16 03:46:00,3.58,,2.06,1.80,6.42,9.02,3.16,2.56,2.06,,5.22,,1.68
2023-03-16 03:48:00,3.40,,1.58,,6.12,8.90,3.34,2.48,2.08,,5.22,1.76,1.70
2023-03-16 03:50:00,3.34,,1.52,,6.06,8.94,3.26,2.58,2.14,,5.20,1.78,1.80
2023-03-16 03:52:00,3.40,,1.62,,6.20,8.82,3.18,2.54,2.12,,5.22,1.72,1.68
2023-03-16 03:54:00,3.26,,,,6.04,15.9,3.46,2.54,2.08,70.6,5.20,1.76,1.66
2023-03-16 03:56:00,3.56,,1.88,1.86,6.32,8.68,3.22,2.56,2.06,,5.18,1.78,
2023-03-16 03:58:00,3.26,,1.58,,5.98,9.20,3.34,2.48,2.10,,5.18,1.72,1.70
2023-03-16 04:00:00,3.30,,1.52,,6.02,8.98,3.24,2.52,2.12,,5.22,1.72,1.66
2023-03-16 04:02:00,3.38,,1.62,,6.20,9.10,3.22,2.62,2.08,,5.20,1.74,1.68
2023-03-16 04:04:00,3.34,,,,5.98,11.5,3.36,2.60,2.06,94.5,5.18,1.68,1.68
2023-03-16 04:06:00,3.60,,1.88,1.80,6.32,9.14,3.14,2.48,2.14,,5.12,1.80,
2023-03-16 04:08:00,3.26,,1.66,,6.04,9.14,3.20,2.58,1.96,,5.14,1.74,1.68
2023-03-16 04:10:00,3.30,,1.52,,6.04,9.16,3.20,2.56,2.08,,5.18,1.66,1.68
2023-03-16 04:12:00,3.38,,1.62,,6.16,9.18,3.28,2.50,2.14,,5.20,1.66,1.68
2023-03-16 04:14:00,3.42,,,,6,8.90,3.26,2.56,2.06,30.3,5.24,1.68,1.68
2023-03-16 04:16:00,3.56,,1.88,2.18,6.24,9.32,3.22,2.54,1.94,,5.20,1.78,
2023-03-16 04:18:00,3.46,,1.58,,6.12,9.04,3.08,2.54,2.02,,5.22,1.78,1.68
2023-03-16 04:20:00,3.24,,1.52,,5.92,9.28,3.24,2.48,2.14,,5.14,1.62,1.68
2023-03-16 04:22:00,3.42,,1.62,,6.10,9.08,3.18,2.54,1.98,,5.18,1.76,1.68
2023-03-16 04:24:00,3.26,,1.52,,6.08,9.24,3.34,2.58,2.08,,5.12,1.70,1.68
2023-03-16 04:26:00,3.56,,1.88,2.24,6.32,8.94,3.24,2.54,2.08,,5.18,1.78,
2023-03-16 04:28:00,3.40,,1.58,,6,8.88,3.30,2.50,2.08,,5.20,1.76,1.68
2023-03-16 04:30:00,3.44,,1.52,,6.06,8.88,3.30,2.52,2.08,,5.18,1.74,1.68
2023-03-16 04:32:00,3.52,,1.62,,6.08,9.06,3.20,2.56,1.96,,5.20,1.64,1.68
2023-03-16 04:34:00,3.34,,1.52,,6.14,8.92,3.28,2.56,2.04,,5.12,1.70,1.70
2023-03-16 04:36:00,3.62,,1.88,3.04,6.56,16.2,3.20,2.52,2,14.2,5.14,,
2023-03-16 04:38:00,3.30,,1.58,,6.02,8.66,3.22,2.52,2.10,,5.14,1.68,1.68
2023-03-16 04:40:00,3.36,,1.52,,5.88,9.06,3.22,2.56,2.10,,5.18,1.66,1.68
2023-03-16 04:42:00,3.44,,1.62,,5.94,9.04,3.24,2.50,1.98,,5.12,1.64,1.70
2023-03-16 04:44:00,3.36,,1.70,,6.14,8.54,3.16,2.52,1.92,,5.24,1.68,1.70
2023-03-16 04:46:00,3.50,,2.08,2.70,6.14,16.0,3.40,2.54,2.08,84.2,5.20,,
2023-03-16 04:48:00,3.30,,1.58,,5.96,8.56,3.34,2.54,1.98,,5.18,1.50,1.68
2023-03-16 04:50:00,3.40,,1.52,,6.02,8.82,3.28,2.54,2.08,,5.14,1.60,1.62
2023-03-16 04:52:00,3.32,,1.62,,6.10,8.46,3.22,2.46,1.98,,5.12,1.70,1.68
2023-03-16 04:54:00,3.32,,1.52,,5.82,8.70,3.12,2.54,2.10,,5.12,1.64,1.68
2023-03-16 04:56:00,3.54,,1.88,1.84,6.18,10.7,3.36,2.52,1.98,92.4,5.12,,
2023-03-16 04:58:00,3.36,,1.58,,5.96,8.84,3.02,2.56,2.10,,5.24,1.50,1.68
2023-03-16 05:00:00,3.36,,1.52,,5.90,8.64,3.26,2.44,2.06,,5.18,1.64,1.68
2023-03-16 05:02:00,3.50,,1.62,,6.36,8.50,3.30,2.44,2.08,,5.22,1.74,1.80
2023-03-16 05:04:00,3.38,,1.52,,6.04,9.16,3.28,2.50,2.10,,5.20,1.78,1.68
2023-03-16 05:06:00,3.44,,1.88,2.18,6.48,9.36,3.28,2.52,2.08,28.1,5.24,,
2023-03-16 05:08:00,3.48,,1.66,,6,9.12,3.34,2.54,2.02,,5.20,1.70,1.68
2023-03-16 05:10:00,3.62,,1.52,,6.10,9.12,3.22,2.48,2.06,,5.16,1.78,1.74
2023-03-16 05:12:00,3.46,,1.62,,6.12,9.14,3.26,2.54,2.02,,5.26,1.72,1.68
2023-03-16 05:14:00,3.46,,1.52,,6.12,9.14,3.26,2.44,2.06,,5.16,1.78,1.66
2023-03-16 05:16:00,3.52,,1.88,1.80,6.02,9.16,3.24,2.54,1.98,,5.18,1.70,
2023-03-16 05:18:00,3.34,,1.58,,6.16,8.96,3.32,2.50,1.98,,5.22,1.68,1.68
2023-03-16 05:20:00,3.56,,1.52,,6.12,9,3.26,2.52,2.02,,5.20,1.68,1.68
2023-03-16 05:22:00,3.52,,1.62,,5.94,9.14,3.24,2.56,2.06,,5.14,1.62,1.68
2023-03-16 05:24:00,3.20,,1.52,,6.08,8.72,3.08,2.50,1.92,,5.24,1.64,1.68
2023-03-16 05:26:00,3.44,,1.88,2.20,6.08,9.18,3.12,2.48,2.04,,5.14,1.74,
2023-03-16 05:28:00,3.42,,,,6.02,14.0,3.24,2.50,1.94,5.06,5.20,1.80,1.66
2023-03-16 05:30:00,3.50,,1.52,,6.42,8.88,3.24,2.52,1.96,,5.20,1.68,1.70
2023-03-16 05:32:00,3.50,,1.62,,6.12,9,3.04,2.48,2.08,,5.20,1.64,1.72
2023-03-16 05:34:00,3.46,,1.52,,6.24,8.80,3.08,2.52,2.04,,5.18,1.74,1.68
2023-03-16 05:36:00,3.50,,1.88,2.14,6.16,9.22,3.14,2.50,1.92,,5.16,1.68,
2023-03-16 05:38:00,3.36,,,,6.04,15.7,3.12,2.56,1.92,67.8,5.20,1.68,1.68
2023-03-16 05:40:00,3.56,1.54,,,6.30,8.80,3.24,2.48,2.04,,5.14,1.56,1.68
2023-03-16 05:42:00,3.40,,1.62,,6.18,8.82,3.30,2.48,2.04,,5.14,1.62,1.70
2023-03-16 05:44:00,3.40,,1.70,,6.20,8.76,3.20,2.50,2,,5.16,1.66,1.68
2023-03-16 05:46:00,3.48,,2.06,2.16,6.06,8.76,3.28,2.54,2.04,,5.22,1.76,
2023-03-16 05:48:00,3.44,,,,6.08,15.9,3.28,2.52,1.98,99.2,5.06,1.64,1.68
2023-03-16 05:50:00,3.68,,1.52,,6.24,8.62,3.40,2.54,1.96,,5.18,1.68,1.68
2023-03-16 05:52:00,3.42,,1.62,,6.04,8.26,3.16,2.52,2.02,,5.16,1.68,1.68
2023-03-16 05:54:00,3.46,,1.52,,5.98,8.70,3.32,2.52,2.04,,5.12,1.66,1.66
2023-03-16 05:56:00,3.64,,1.88,2.22,6.12,8.68,3.26,2.48,2.06,,5.18,,1.68
2023-03-16 05:58:00,3.32,,,,6.12,8.96,3.36,2.50,2.08,46.4,5.22,1.64,1.68
2023-03-16 06:00:00,3.62,,1.52,,6.22,9.08,3.34,2.50,1.98,,5.22,1.74,1.68
2023-03-16 06:02:00,3.34,,1.62,,6.50,8.98,3.26,2.52,1.96,,5.22,1.66,1.76
2023-03-16 06:04:00,3.42,,1.52,,5.98,8.98,3.34,2.44,1.98,,5.20,1.66,1.68
2023-03-16 06:06:00,3.36,,2.58,2.38,6.34,9.06,3.34,2.50,2.04,,5.06,,1.76
2023-03-16 06:08:00,3.32,,1.66,,6.26,8.74,3.26,2.52,2,,5.12,1.56,1.80
2023-03-16 06:10:00,3.38,,1.52,,6.32,9.12,3.08,2.54,2.04,,5.10,1.70,1.64
2023-03-16 06:12:00,3.42,,1.62,,6.14,8.72,3.02,2.48,2.06,,5.18,1.66,1.64
2023-03-16 06:14:00,3.46,,1.52,,6.08,8.98,3.06,2.46,2.10,,5.20,1.58,1.68
2023-03-16 06:16:00,3.44,,1.88,1.80,6.14,8.46,3.26,2.50,1.92,,5.22,,1.68
2023-03-16 06:18:00,3.48,,1.58,,6.08,8.80,3.28,2.54,2.02,,5.26,1.60,1.68
2023-03-16 06:20:00,3.62,,1.52,,6.42,8.46,3.30,2.54,2.02,,5.20,1.66,1.68
2023-03-16 06:22:00,3.42,,1.62,,6.22,9.08,3.22,2.52,2.04,,5.16,1.52,1.68
2023-03-16 06:24:00,3.40,,1.52,,6.12,8.80,3.26,2.52,2.02,,5.12,1.58,1.66
2023-03-16 06:26:00,3.50,,1.88,1.80,6.06,8.72,3.30,2.46,2.02,,5.20,,1.68
2023-03-16 06:28:00,3.46,,1.58,,6.06,8.50,3.24,2.48,2.02,,5.14,1.70,1.68
2023-03-16 06:30:00,3.52,,,,6.34,16.1,3.38,2.54,2.04,44.8,5.20,1.68,1.66
2023-03-16 06:32:00,3.42,,1.62,,6.38,9.06,3.24,2.54,2.04,,5.22,1.66,1.68
2023-03-16 06:34:00,3.56,,1.52,,6.10,9.10,3.30,2.50,1.94,,5.18,1.66,1.68
2023-03-16 06:36:00,3.64,,1.88,1.82,6.16,8.96,3.34,2.54,2.02,,5.20,,1.70
2023-03-16 06:38:00,3.38,,1.58,,6.14,9.08,3.24,2.54,2,,5.08,1.64,1.68
2023-03-16 06:40:00,3.28,,,,6.14,15.6,3.46,2.54,2,99.3,5.18,1.68,1.68
2023-03-16 06:42:00,3.48,,1.62,,6.46,8.60,3.28,2.58,1.98,,5.16,1.70,1.68
2023-03-16 06:44:00,3.38,,1.70,,5.96,8.72,3.16,2.48,1.98,,5.18,1.76,1.70
2023-03-16 06:46:00,3.52,,2.06,1.82,6.20,8.74,3.22,2.52,2,,5.18,1.76,
2023-03-16 06:48:00,3.38,,1.58,,6.12,8.68,3.12,2.52,1.98,,5.18,1.70,1.68
2023-03-16 06:50:00,3.34,,,,6.22,8.66,3.34,2.50,1.98,69.2,5.14,1.70,1.66
2023-03-16 06:52:00,3.22,,1.62,,6.20,8.72,3.20,2.54,2,,5.20,1.58,1.68
2023-03-16 06:54:00,3.30,,1.52,,6.28,8.58,2.88,2.54,1.90,,5.24,1.74,1.66
2023-03-16 06:56:00,3.40,,1.88,1.96,6.20,8.54,3.28,2.52,2.02,,5.22,1.72,
2023-03-16 06:58:00,3.38,,1.58,,6,9.26,3.28,2.52,2.02,,5.20,1.56,1.68
2023-03-16 07:00:00,3.48,,,,6.50,8.86,3.30,2.48,2.08,6.16,5.20,1.62,1.74
2023-03-16 07:02:00,3.46,,1.62,,6.08,9.28,3.20,2.48,1.96,,5.16,1.56,1.68
2023-03-16 07:04:00,3.42,,1.52,,6.20,8.72,3.36,2.54,2.02,,5.24,1.50,1.68
2023-03-16 07:06:00,3.42,,1.88,2.18,6.20,9.20,3.28,2.54,1.98,,5.24,1.78,
2023-03-16 07:08:00,3.38,,1.66,,6.20,9.14,3.18,2.48,2.04,,5.20,1.66,1.68
2023-03-16 07:10:00,3.38,,1.52,,6.30,8.94,3.24,2.54,1.92,,5.22,1.70,1.70
2023-03-16 07:12:00,3.38,,1.62,,6.16,9.02,3.16,2.50,2.02,,5.20,1.68,1.68
2023-03-16 07:14:00,3.36,,1.52,,6.04,9.02,3.30,2.50,1.96,,5.16,1.66,1.68
2023-03-16 07:16:00,3.46,,1.88,1.82,6.32,8.70,3.28,2.52,2.02,,5.24,,1.68
2023-03-16 07:18:00,3.22,,1.58,,6.20,8.90,3.32,2.50,2.08,,5.16,1.64,1.66
2023-03-16 07:20:00,3.36,,1.52,,6.16,8.60,3.20,2.50,1.96,,5.10,1.52,1.78
2023-03-16 07:22:00,3.34,,,1.72,6.18,16.0,3.10,2.58,2,22.1,5.20,1.64,
2023-03-16 07:24:00,3.34,,1.52,,6.06,8.78,3.14,2.52,2,,5.26,1.66,1.66
2023-03-16 07:26:00,3.50,,1.88,2.20,6.24,8.88,3.16,2.40,1.94,,5.14,,1.68
2023-03-16 07:28:00,3.42,,1.58,,6.10,8.80,3.10,2.50,2.02,,5.16,1.66,1.68
2023-03-16 07:30:00,3.40,,1.52,,6.36,8.88,3.26,2.62,2.04,,5.14,1.66,1.68
2023-03-16 07:32:00,3.34,,,1.76,6.20,16,3.36,2.50,1.84,87.5,5.16,,1.68
2023-03-16 07:34:00,3.48,,1.52,,6.10,8.60,3.22,2.52,2,,5.14,1.68,1.68
2023-03-16 07:36:00,3.52,,1.88,2.20,6.08,8.32,3.20,2.56,2.06,,5.14,,1.68
2023-03-16 07:38:00,3.38,,1.58,,6.08,8.90,3.26,2.52,2.04,,5.20,1.60,1.68
2023-03-16 07:40:00,3.36,,1.52,,6.34,8.70,3.26,2.50,2.02,,5.20,1.64,1.68
2023-03-16 07:42:00,3.34,,,,6.30,10.9,3.36,2.50,2,91.6,5.18,1.70,1.66
2023-03-16 07:44:00,3.18,,1.70,,6.06,8.24,3.26,2.50,2.06,,5.24,1.68,1.68
2023-03-16 07:46:00,3.60,,2.06,2.16,6.18,8.62,3.08,2.52,2.02,,5.18,,1.68
2023-03-16 07:48:00,3.38,,1.58,,6.14,8.78,2.88,2.50,2.04,,5.12,1.58,1.68
2023-03-16 07:50:00,3.30,,1.52,,6.36,8.28,3.24,2.46,2,,5.14,1.62,1.68
2023-03-16 07:52:00,3.32,,,,6.16,8.62,3.26,2.54,2.02,24.0,5.14,1.70,1.68
2023-03-16 07:54:00,3.34,,1.52,,6.18,8.88,3.30,2.54,2,,5.20,1.72,1.68
2023-03-16 07:56:00,3.38,,1.88,2.22,5.98,9,3.28,2.46,1.98,,5.20,,1.68
2023-03-16 07:58:00,3.38,,1.58,,5.94,8.96,3.24,2.44,1.86,,5.16,1.68,1.68
2023-03-16 08:00:00,3.46,,1.52,,6.50,9.18,3.28,2.58,2.06,,5.22,1.64,1.68
2023-03-16 08:02:00,3.36,,1.62,,6.02,9.18,3.10,2.52,2.04,,5.26,1.72,1.68
2023-03-16 08:04:00,3.24,,1.52,,6.08,9.20,3.20,2.52,1.94,,5.20,1.70,1.68
2023-03-16 08:06:00,3.36,,1.88,1.82,6.24,8.88,3.14,2.50,2.02,,5.20,1.74,
2023-03-16 08:08:00,3.30,,1.66,,6.14,9.04,3.20,2.50,2.02,,5.18,1.72,1.68
2023-03-16 08:10:00,3.30,,1.52,,6.34,8.86,3.06,2.52,2.02,,5.18,1.74,1.68
2023-03-16 08:12:00,3.32,,1.62,,6.20,8.88,3.32,2.50,2.06,,5.24,1.72,1.68
2023-03-16 08:14:00,3.42,,,,6.10,13.5,3.32,2.50,2.04,4.70,5.22,1.70,1.68
2023-03-16 08:16:00,3.44,,1.88,2.18,6.16,8.98,3.30,2.50,2,,5.20,1.74,
2023-03-16 08:18:00,3.38,,1.58,,6.10,9,3.22,2.54,1.92,,5.20,1.60,1.70
2023-03-16 08:20:00,3.40,,1.52,,6.22,9,3.32,2.54,1.96,,5.22,1.68,1.68
2023-03-16 08:22:00,3.32,,1.62,,6.14,8.62,3.26,2.50,2.04,,5.14,1.70,1.68
2023-03-16 08:24:00,3.38,,,,6.22,15.7,3.34,2.50,2.06,66.7,5.20,1.70,1.68
2023-03-16 08:26:00,3.36,,1.88,1.86,6.10,8.84,3.18,2.58,2.14,,5.22,1.68,
2023-03-16 08:28:00,3.46,,1.58,,6.02,8.66,3.20,2.54,2,,5.14,1.68,1.68
2023-03-16 08:30:00,3.40,,1.52,,6.30,9.06,3.22,2.52,2.04,,5.20,1.60,1.68
2023-03-16 08:32:00,3.32,,1.62,,6.26,8.64,3.28,2.50,2.08,,5.20,1.54,1.68
2023-03-16 08:34:00,3.36,,,,6.16,15.9,3.48,2.54,1.98,98.9,5.14,1.76,1.68
2023-03-16 08:36:00,3.34,,1.88,2.16,6.30,8.88,3.24,2.50,1.96,,5.20,,1.76
2023-03-16 08:38:00,3.38,,1.58,,6.04,8.90,3.32,2.48,2.02,,5.10,1.70,1.66
2023-03-16 08:40:00,3.42,,1.52,,6.20,8.68,3.36,2.52,1.98,,5.18,1.68,1.68
2023-03-16 08:42:00,3.14,,1.62,,6.38,8.12,3.30,2.52,1.94,,5.12,1.70,1.68
2023-03-16 08:44:00,3.46,,1.70,,6.20,8.60,3.32,2.46,1.92,46,5.16,,1.68
2023-03-16 08:46:00,3.46,,2.06,1.82,6.12,8.88,3.14,2.52,1.98,,5.16,,1.70
2023-03-16 08:48:00,3.38,,1.58,,6.08,8.70,3.16,2.54,2.02,,5.16,1.62,1.78
2023-03-16 08:50:00,3.34,,1.52,,6.22,8.62,3.26,2.56,2,,5.22,1.58,1.68
2023-03-16 08:52:00,3.40,,1.62,,6.22,8.84,3.20,2.56,2.10,,5.20,1.64,1.68
2023-03-16 08:54:00,3.40,,1.52,,5.96,8.96,3.18,2.56,2.04,,5.12,1.66,1.68
2023-03-16 08:56:00,3.38,,1.88,1.84,6.08,8.98,3.30,2.50,2,,5.20,,1.70
2023-03-16 08:58:00,3.40,,1.58,,6.04,8.86,3.16,2.52,2.06,,5.20,1.56,1.68
2023-03-16 09:00:00,3.50,,1.52,,6.40,9,3.26,2.50,2.08,,5.20,1.70,1.68
2023-03-16 09:02:00,3.48,,1.62,,6.20,8.78,3.24,2.48,2,,5.20,1.62,1.70
2023-03-16 09:04:00,3.38,,1.52,,6.02,9,3.20,2.62,1.94,,5.18,1.72,1.68
2023-03-16 09:06:00,3.32,,1.88,1.82,6.10,8.96,3.08,2.54,1.92,,5.14,,1.66
2023-03-16 09:08:00,3.22,,1.66,,5.92,8.88,3.14,2.50,2.10,,5.18,1.54,1.68
2023-03-16 09:10:00,3.36,,1.52,,6.12,8.96,3.24,2.50,1.96,,5.18,1.56,1.66
2023-03-16 09:12:00,3.38,,1.62,,6.16,8.60,3.10,2.56,2.06,,5.14,1.72,1.68
2023-03-16 09:14:00,3.30,,1.52,,6.14,8.72,3.22,2.54,2.04,,5.20,1.64,1.66
2023-03-16 09:16:00,3.30,,1.88,2.64,6.04,15.5,3.16,2.56,2.02,43.7,5.16,,
2023-03-16 09:18:00,3.36,,1.58,,6.18,8.68,3,2.50,1.98,,5.08,1.68,1.66
2023-03-16 09:20:00,3.32,,1.52,,6,8.88,3.26,2.54,1.98,,5.12,1.68,1.68
2023-03-16 09:22:00,3.30,,1.62,,6.16,8.84,3,2.48,1.96,,5.20,1.70,1.70
2023-03-16 09:24:00,3.28,,1.52,,6.20,9.06,3,2.46,2,,5.20,1.70,1.68
2023-03-16 09:26:00,3.32,,1.88,2.74,6.14,16.1,3.38,2.48,2.06,98.8,5.08,,
2023-03-16 09:28:00,3.34,,1.58,,6.02,9.14,3.34,2.52,2.04,,5.26,1.66,1.68
2023-03-16 09:30:00,3.34,,1.52,,6.22,9.02,3.28,2.56,2,,5.20,1.68,1.68
2023-03-16 09:32:00,3.38,,1.62,,6.14,8.66,3.28,2.52,2.02,,5.20,1.74,1.68
2023-03-16 09:34:00,3.46,,1.52,,6.12,8.94,3.24,2.50,2.02,,5.16,1.70,1.68
2023-03-16 09:36:00,3.40,,1.88,1.82,6.24,8.68,3.40,2.52,2,69.2,5.20,,
2023-03-16 09:38:00,3.34,,1.58,,5.92,8.74,3.36,2.48,2.04,,5.22,1.60,1.68
2023-03-16 09:40:00,3.38,,1.52,,5.92,8.80,3.26,2.48,1.96,,5.20,1.68,1.68
2023-03-16 09:42:00,3.42,,1.62,,6.08,8.88,3.24,2.44,2,,5.14,1.70,1.68
2023-03-16 09:44:00,3.32,,1.70,,6.02,8.58,3.24,2.50,2,,5.16,1.62,1.68
2023-03-16 09:46:00,3.50,,2.06,1.78,6.20,8.68,3.28,2.50,2.04,6.40,5.16,,
2023-03-16 09:48:00,3.36,,1.58,,6.16,8.96,3.14,2.52,2.04,,5.18,1.68,1.68
2023-03-16 09:50:00,3.42,,1.52,,6.22,9.14,3.26,2.50,2,,5.22,1.64,1.68
2023-03-16 09:52:00,3.34,,1.62,,6,9.22,3.16,2.38,1.84,,5.12,1.62,1.68
2023-03-16 09:54:00,3.20,,1.52,,5.98,9.18,3.20,2.56,1.98,,5.14,1.58,1.68
2023-03-16 09:56:00,3.48,,1.88,1.98,6,9.04,3.14,2.54,2.06,,5.18,1.66,
2023-03-16 09:58:00,3.36,,1.58,,5.98,9.24,3.18,2.52,2.12,,5.16,1.68,1.68
2023-03-16 10:00:00,3.32,,1.52,,6.16,9.24,3.08,2.56,1.96,,5.12,1.78,1.68
2023-03-16 10:02:00,3.38,,1.62,,6.12,8.82,3.22,2.50,1.96,,5.22,1.54,1.74
2023-03-16 10:04:00,3.14,,1.52,,6.02,9.04,2.98,2.58,2.08,,5.28,1.66,1.68
2023-03-16 10:06:00,3.42,,1.88,2.20,6.14,9.02,3.20,2.54,2.08,,5.22,,1.78
2023-03-16 10:08:00,3.36,,,,6,16.2,3.30,2.54,2.20,29.1,5.22,1.72,1.74
2023-03-16 10:10:00,3.36,,1.52,,6.22,8.90,3.36,2.58,2.04,,5.26,1.76,1.70
2023-03-16 10:12:00,3.30,,1.62,,6.24,8.86,3.26,2.48,1.90,,5.24,1.62,1.68
2023-03-16 10:14:00,3.32,,1.52,,6.06,8.64,3.32,2.52,2.10,,5.24,1.74,1.68
2023-03-16 10:16:00,3.42,,1.88,2.10,6.12,9.14,3.28,2.50,2.02,,5.20,,1.68
2023-03-16 10:18:00,3.42,,,,6.18,15.9,3.36,2.58,2.14,95.1,5.22,1.64,1.68
2023-03-16 10:20:00,3.34,,1.52,,6,8.84,3.28,2.56,2.10,,5.30,1.70,1.68
2023-03-16 10:22:00,3.34,,1.62,,6.12,8.76,3.32,2.50,2.10,,5.18,1.62,1.68
2023-03-16 10:24:00,3.42,,1.52,,6.18,8.90,3.22,2.54,2.14,,5.18,1.72,1.68
2023-03-16 10:26:00,3.48,,1.86,2.20,6.08,8.90,3.30,2.56,2.08,,5.10,1.76,
2023-03-16 10:28:00,3.24,,,,5.98,8.88,3.32,2.54,2.14,66.8,5.20,1.78,1.68
2023-03-16 10:30:00,3.36,,1.52,,6.14,8.96,3.24,2.56,2.08,,5.20,1.80,1.68
2023-03-16 10:32:00,3.34,,,2,6.12,8.96,3.06,2.52,1.96,,5.14,1.68,1.68
2023-03-16 10:34:00,3.26,,1.52,,6.12,8.52,3.22,2.50,1.98,,5.14,1.70,1.68
2023-03-16 10:36:00,3.26,,1.88,2.30,6.24,8.66,3.24,2.50,2.02,,5.16,,1.68
2023-03-16 10:38:00,3.36,,,,6.04,8.20,3.12,2.52,1.92,3.70,5.22,1.74,1.68
2023-03-16 10:40:00,3.30,,1.52,,6.12,8.72,3.12,2.62,2.06,,5.10,1.72,1.66
2023-03-16 10:42:00,3.24,,1.62,,6.04,8.58,3.10,2.52,1.90,,5.08,1.64,1.68
