"Time","10250/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP","9808/TCP"
2023-03-12 00:36:00,3.48,1.78,,6.52,7.80,2.76,2.62,2.28,,5.06,1.92,,2.16
2023-03-12 00:38:00,3.20,,,6.42,7.66,2.64,2.50,2.24,,5.08,2,1.66,2.36
2023-03-12 00:40:00,3.06,,,6.64,7.46,2.80,2.62,2.24,,5.06,1.82,1.68,2.30
2023-03-12 00:42:00,3.32,,1.90,6.76,7.26,2.34,2.60,2.38,20.3,5.04,,,2.42
2023-03-12 00:44:00,3.04,,1.86,6.48,7.72,2.66,2.66,2.26,,5.06,1.88,,2.24
2023-03-12 00:46:00,3.28,,,6.54,7.96,2.48,2.54,2.20,,5.08,1.92,1.66,2.26
2023-03-12 00:48:00,3.20,,,6.58,7.68,2.44,2.70,2.06,,5.02,1.92,1.68,2.18
2023-03-12 00:50:00,3.20,,,6.42,7.70,2.62,2.66,2.10,,5.06,1.92,1.68,2.02
2023-03-12 00:52:00,3.10,,,6.78,7.44,2.52,2.56,2.34,4.62,5.08,1.90,,2.28
2023-03-12 00:54:00,3.12,1.72,,6.42,7.10,2.46,2.70,2.20,,5.02,1.90,,2.34
2023-03-12 00:56:00,3.34,,,6.54,6.74,2.70,2.60,2.24,,5.12,1.88,1.64,2.36
2023-03-12 00:58:00,3.02,,,6.46,7.58,2.72,2.46,2.34,,5,1.92,1.66,2.28
2023-03-12 01:00:00,2.92,,,6.48,7.46,2.60,2.66,2.36,,5.02,1.96,1.68,2.30
2023-03-12 01:02:00,2.86,,1.84,6.60,7.46,2.52,2.56,2.22,,5.06,1.88,,2.44
2023-03-12 01:04:00,3.06,,1.86,6.60,7.28,2.48,2.56,2.24,,5.06,2.02,,2.26
2023-03-12 01:06:00,3.10,,,6.64,7.02,2.36,2.54,2.20,,4.96,1.86,1.64,2.12
2023-03-12 01:08:00,3.14,,,6.48,7.18,2.44,2.64,2.24,,4.98,1.66,1.66,2.42
2023-03-12 01:10:00,2.96,,,6.32,7.06,2.42,2.44,2.12,,5.08,1.80,1.68,2.20
2023-03-12 01:12:00,3.10,1.82,1.92,6.58,7.32,2.60,2.52,2.28,,5.04,,,2.22
2023-03-12 01:14:00,3.14,,1.92,6.30,7.50,2.56,2.64,2.20,,5.16,1.98,,2.20
2023-03-12 01:16:00,3.18,,,6.58,6.92,2.42,2.60,2.10,,5.12,1.94,1.68,2.16
2023-03-12 01:18:00,3.06,,,6.44,7.56,2.54,2.56,2.06,,5.08,1.82,1.70,2.30
2023-03-12 01:20:00,2.86,,,6.38,7.40,2.32,2.64,2.08,,5,1.92,1.62,2.22
2023-03-12 01:22:00,3.02,1.82,2.60,6.46,7.40,2.58,2.58,2.26,,5.04,,,2.18
2023-03-12 01:24:00,2.86,,1.86,6.28,7.44,2.32,2.70,2.22,,5.04,1.92,,2.12
2023-03-12 01:26:00,3.20,,,6.42,7.02,2.54,2.66,2.18,,5.02,1.82,1.64,2.14
2023-03-12 01:28:00,3,,,6.60,7.06,2.48,2.52,2.26,,5.08,1.94,1.62,2.18
2023-03-12 01:30:00,2.76,1.70,,6.60,6.88,2.52,2.60,2.12,,5.04,1.98,,2.12
2023-03-12 01:32:00,3.06,2.08,,6.50,7.16,2.52,2.60,1.90,,5,1.84,,2.30
2023-03-12 01:34:00,2.88,1.72,,6.48,6.90,2.44,2.68,2.10,,5.08,1.92,,2.26
2023-03-12 01:36:00,3.22,1.78,,6.46,6.98,2.30,2.64,2.10,,5.14,1.84,,2.32
2023-03-12 01:38:00,2.96,,,6.74,7,2.62,2.46,2.20,,5.10,1.86,1.64,2.34
2023-03-12 01:40:00,2.84,,,6.34,6.64,2.28,2.62,2.10,,5,1.88,1.64,2.24
2023-03-12 01:42:00,2.90,1.82,1.94,6.50,7.10,2.46,2.46,2,,5.06,,,2.16
2023-03-12 01:44:00,2.66,,3.66,6.50,10.6,2.48,2.52,2.12,,4.90,2,,2.22
2023-03-12 01:46:00,3.04,1.60,,6.46,7.22,2.38,2.54,2.12,,4.90,1.94,,2.24
2023-03-12 01:48:00,2.82,,,6.32,6.74,2.40,2.64,2.04,,5.16,1.98,1.68,2.06
2023-03-12 01:50:00,2.88,,,6.46,6.86,2.38,2.44,2.24,,4.94,1.98,1.64,2.38
2023-03-12 01:52:00,3.08,1.82,,6.60,6.76,2.44,2.54,2.08,,4.98,1.84,,2.30
2023-03-12 01:54:00,3.06,,4.36,6.80,12.6,2.78,2.52,1.98,12.8,4.98,,,2.26
2023-03-12 01:56:00,3.04,,,6.54,6.80,2.48,2.58,2.24,,4.98,1.92,1.68,2.28
2023-03-12 01:58:00,3.12,,,6.40,7.12,2.50,2.64,2.18,,5,2,1.64,2.24
2023-03-12 02:00:00,2.76,,,6.56,6.68,2.30,2.58,2.02,,5.10,1.92,1.66,2.14
2023-03-12 02:02:00,2.94,1.82,,6.48,6.22,2.56,2.56,1.96,,4.94,1.94,,2.24
2023-03-12 02:04:00,2.82,,3.64,6.54,11.7,2.84,2.52,2.04,29.5,5.10,,,2.24
2023-03-12 02:06:00,2.90,,,6.64,6.68,2.50,2.54,2.04,,5,1.92,1.72,2.18
2023-03-12 02:08:00,3.12,,,6.32,6.86,2.40,2.60,1.78,,4.98,1.90,1.64,2.28
2023-03-12 02:10:00,3,,,6.72,7.16,2.36,2.58,2.04,,4.86,1.94,1.74,2.26
2023-03-12 02:12:00,2.98,1.82,1.92,6.52,6.64,2.36,2.62,2.08,,5.02,,,2.30
2023-03-12 02:14:00,2.98,,3.66,6.68,11.6,2.48,2.62,2.28,47.6,4.98,,,2.26
2023-03-12 02:16:00,3.26,,,6.58,6.74,2.48,2.58,1.94,,5.08,1.86,1.64,2.18
2023-03-12 02:18:00,3,,,6.72,6.70,2.22,2.64,2.18,,4.94,1.78,1.62,2.12
2023-03-12 02:20:00,2.76,,,6.48,7.02,2.26,2.52,2.04,,5.08,1.96,1.68,2.30
2023-03-12 02:22:00,2.86,,1.88,6.44,6.62,2.26,2.66,2.02,,5.02,2,,2.26
2023-03-12 02:24:00,3,,3.38,6.72,12.3,2.76,2.48,1.96,64.4,5.06,,,2.12
2023-03-12 02:26:00,3.54,,,6.62,6.66,2.34,2.68,2.42,,5.08,1.96,1.68,2.30
2023-03-12 02:28:00,3.32,,,6.62,7.10,2.56,2.58,2.44,,5,2,1.64,2.30
2023-03-12 02:30:00,3.32,,,6.54,6.90,2.38,2.68,2.44,,5.10,2.02,1.64,2.12
2023-03-12 02:32:00,3.36,,2.06,6.64,8.34,3,2.68,2.40,,5.12,1.98,,2.38
2023-03-12 02:34:00,3.22,,3.40,6.56,13.1,3.42,2.74,2.40,84.8,5.18,,,2.32
2023-03-12 02:36:00,3.58,1.76,,6.58,7.88,3.04,2.66,2.36,,5.14,2.02,,2.36
2023-03-12 02:38:00,3.36,,,6.50,8.32,3.06,2.64,2.44,,5.20,1.94,1.66,2.22
2023-03-12 02:40:00,3.36,,,6.94,8.02,3.02,2.72,2.34,,5.18,2,1.68,2.42
2023-03-12 02:42:00,3.46,,2.32,7.02,8.30,3.04,2.68,2.44,,5.06,1.98,,2.30
2023-03-12 02:44:00,3.32,,3.66,6.60,13.5,3.48,2.72,2.36,98.2,5.02,,,2.32
2023-03-12 02:46:00,3.36,,,6.80,8.26,3.10,2.76,2.40,,5.10,2.04,1.66,2.40
2023-03-12 02:48:00,3.14,,,6.54,8.02,2.92,2.76,2.30,,5.12,1.98,1.66,2.34
2023-03-12 02:50:00,3.24,,,6.60,8.22,3.02,2.66,2.36,,5.12,2,1.64,2.36
2023-03-12 02:52:00,3.32,1.82,,6.54,8.30,2.92,2.68,2.38,,5.14,1.92,,2.40
2023-03-12 02:54:00,3.16,,3.44,6.50,12.8,3.44,2.68,2.36,100,5.06,,,2.38
2023-03-12 02:56:00,3.32,,,6.78,7.86,2.86,2.62,2.22,,5.14,1.98,1.64,2.22
2023-03-12 02:58:00,3.16,,,6.42,7.72,2.78,2.72,2.36,,5.04,2.04,1.66,2.36
2023-03-12 03:00:00,3.24,,,6.56,8.06,2.96,2.58,2.34,,5.08,2,1.62,2.38
2023-03-12 03:02:00,3.30,,1.84,6.54,7.90,2.88,2.58,2.38,,5.10,1.96,,2.32
2023-03-12 03:04:00,3.20,,,6.52,9.96,3.26,2.66,2.36,96.7,5.12,2.02,,2.26
2023-03-12 03:06:00,3.18,,,6.68,7.68,3,2.72,2.24,,5.16,1.92,1.64,2.22
2023-03-12 03:08:00,3.28,,,6.48,8.04,2.88,2.62,2.30,,5.12,1.98,1.66,2.34
2023-03-12 03:10:00,3.30,,,6.80,7.90,2.82,2.62,2.38,,5.12,1.98,1.70,2.36
2023-03-12 03:12:00,3.32,,1.92,6.50,8.18,2.92,2.66,2.20,,5.08,1.98,,2.36
2023-03-12 03:14:00,3.30,,2.32,6.60,7.92,3,2.68,2.34,79.8,5.10,,,2.24
2023-03-12 03:16:00,3.38,,,6.88,7.74,3.04,2.60,2.30,,5.06,1.94,1.68,2.46
2023-03-12 03:18:00,3.10,,,6.42,7.56,2.78,2.60,2.40,,5.08,2,1.64,2.22
2023-03-12 03:20:00,3.52,,,6.88,7.58,3.04,2.68,2.26,,5.04,1.90,1.64,2.38
2023-03-12 03:22:00,3.28,1.82,,6.38,7.60,2.84,2.66,2.36,,5.06,2,,2.32
2023-03-12 03:24:00,3.10,,,6.52,8.20,2.92,2.68,2.16,62.2,5.10,2,,2.28
2023-03-12 03:26:00,3.14,,,6.74,7.72,3.04,2.70,2.30,,5.08,2.02,1.66,2.26
2023-03-12 03:28:00,3.20,,,6.38,7.72,2.74,2.66,2.46,,5.04,1.88,1.70,2.28
2023-03-12 03:30:00,3.20,,,6.68,7.72,2.82,2.64,2.26,,5.06,1.94,1.66,2.36
2023-03-12 03:32:00,3.28,1.82,,6.50,7.80,3.02,2.66,2.36,,5.10,1.96,,2.30
2023-03-12 03:34:00,3.16,,,6.64,7.92,3.04,2.64,2.22,45.2,5.18,1.88,,2.30
2023-03-12 03:36:00,3.16,1.76,,6.78,7.90,2.68,2.64,2.34,,5.10,1.98,,2.18
2023-03-12 03:38:00,3.20,,,6.30,7.40,2.64,2.68,2.38,,5.04,1.88,1.68,2.02
2023-03-12 03:40:00,3.32,,,6.42,7.42,2.78,2.68,2.28,,5.08,1.94,1.68,2.34
2023-03-12 03:42:00,3.08,,1.90,6.44,7.60,2.98,2.70,2.44,,5.06,1.92,,2.32
2023-03-12 03:44:00,3,,1.90,6.38,7.86,3.10,2.62,2.34,27.2,5,,,2.32
2023-03-12 03:46:00,3.34,,,6.66,7.62,2.92,2.74,2.16,,5,2.02,1.66,2.30
2023-03-12 03:48:00,2.98,,,6.48,7.80,2.86,2.62,2.28,,4.98,1.86,1.72,2.10
2023-03-12 03:50:00,3.22,,,6.34,7.42,2.68,2.62,2.26,,5.08,1.96,1.68,2.14
2023-03-12 03:52:00,2.96,,2.14,6.60,7.14,2.76,2.74,2.34,,5.04,2,,2.36
2023-03-12 03:54:00,3.08,,,6.50,7.72,2.72,2.66,2.30,7.20,4.98,1.88,,2.26
2023-03-12 03:56:00,3.26,,,6.60,7.64,2.94,2.64,2.24,,4.98,1.84,1.70,2.12
2023-03-12 03:58:00,2.90,,,6.28,7,2.94,2.66,2.22,,5.04,1.86,1.64,2.34
2023-03-12 04:00:00,3.06,,,6.46,7.74,2.74,2.68,2.42,,5.02,1.86,1.72,2.18
2023-03-12 04:02:00,2.90,,2.50,6.60,7.42,3,2.76,2.20,,5.04,1.90,,2.22
2023-03-12 04:04:00,3.16,,1.82,6.44,7.72,2.64,2.76,2.10,,5.22,1.94,,2.12
2023-03-12 04:06:00,3.10,,,6.56,7.02,2.84,2.56,2.28,,5,1.78,1.66,2.26
2023-03-12 04:08:00,3.04,,,6.52,7.42,2.80,2.64,2.36,,5.10,2,1.62,2.20
2023-03-12 04:10:00,3.18,,,6.64,7.44,2.78,2.62,2.18,,5.04,1.98,1.68,2.20
2023-03-12 04:12:00,3.20,1.82,,6.64,7.48,2.90,2.62,2.14,,5.08,1.96,,2.20
2023-03-12 04:14:00,2.96,1.72,1.86,6.48,7.68,2.90,2.56,2.28,,5.10,,,2.20
2023-03-12 04:16:00,3.02,,,6.64,7.36,2.74,2.66,2.06,,5.12,1.82,1.66,2.24
2023-03-12 04:18:00,3.04,,,6.38,7.36,2.60,2.60,2.12,,4.94,1.88,1.64,2.24
2023-03-12 04:20:00,3.08,,,6.14,7.48,2.78,2.64,2.26,,4.98,1.98,1.62,2.24
2023-03-12 04:22:00,3.04,1.82,,6.66,7.56,2.82,2.58,2.22,,5.04,2.06,,2.30
2023-03-12 04:24:00,3.16,,2.14,6.40,7.08,2.60,2.58,2.20,,5.06,1.84,,2.20
2023-03-12 04:26:00,3.10,,,6.44,7.22,2.82,2.54,2.22,,5.04,1.86,1.66,2.20
2023-03-12 04:28:00,2.90,,,6.58,7.86,2.82,2.56,2.16,,5,1.90,1.62,2.24
2023-03-12 04:30:00,3.24,,,6.40,7.42,2.66,2.66,2.44,,5.14,2,1.62,2.24
2023-03-12 04:32:00,2.90,,1.82,6.62,7.28,2.70,2.72,2.02,,5,1.86,,2.16
2023-03-12 04:34:00,2.98,,2.24,6.52,7.24,2.54,2.68,2.06,,5.02,1.92,,2.28
2023-03-12 04:36:00,2.84,1.78,,6.50,7.02,2.88,2.62,2.14,,5.08,1.94,,2.10
2023-03-12 04:38:00,2.94,,,6.42,7.50,2.68,2.62,2.22,,5.08,1.88,1.64,2.36
2023-03-12 04:40:00,2.94,,,6.44,7.22,2.74,2.60,2.08,,5,1.72,1.68,2.34
2023-03-12 04:42:00,2.98,1.82,1.86,6.60,7.32,2.66,2.58,2.16,,5.04,,,2.26
2023-03-12 04:44:00,3.02,1.72,,6.24,7.28,2.78,2.60,2.10,,4.96,2.02,,2.16
2023-03-12 04:46:00,3.10,,,6.66,11.2,2.68,2.58,2.26,,5,1.88,1.66,2.20
2023-03-12 04:48:00,2.92,,,6.38,7.44,2.88,2.62,2.14,,4.94,2,1.62,2.12
2023-03-12 04:50:00,3.26,,,6.70,7.08,2.60,2.64,2.10,,4.90,1.84,1.66,2.32
2023-03-12 04:52:00,2.92,1.82,,6.68,7.34,2.58,2.74,2.14,,5.04,1.88,,2.20
2023-03-12 04:54:00,2.88,,1.90,6.42,7.38,2.64,2.68,2.24,,5.12,1.82,,2.16
2023-03-12 04:56:00,2.96,,2.66,6.56,13.2,2.66,2.66,2.22,6.68,5.14,,,2.32
2023-03-12 04:58:00,3.06,,,6.80,7.90,2.80,2.64,2.14,,5.10,1.86,1.66,2.34
2023-03-12 05:00:00,2.98,,,6.66,7.94,2.62,2.44,2.12,,5.18,1.92,1.68,2.34
2023-03-12 05:02:00,3,1.82,,6.42,7.74,2.70,2.68,2.10,,5.10,1.98,,2.34
2023-03-12 05:04:00,2.98,,1.84,6.48,7.98,2.86,2.72,2.18,,5.14,1.90,,2.36
2023-03-12 05:06:00,3.30,,2.86,6.32,12.7,2.84,2.76,2.08,22.7,5.14,,,2.34
2023-03-12 05:08:00,2.92,,,6.64,7.38,2.62,2.54,2.14,,5.12,1.86,1.64,2.38
2023-03-12 05:10:00,2.88,,,6.46,7.74,2.80,2.60,2.08,,5.18,1.94,1.68,2.38
2023-03-12 05:12:00,3.24,1.82,2.14,6.56,7.88,2.50,2.56,2.20,,5.14,,,2.28
2023-03-12 05:14:00,3.02,,1.92,6.50,8.06,2.50,2.56,2,,5.06,1.86,,2.36
2023-03-12 05:16:00,3.20,,2.22,6.40,13.3,2.82,2.62,2.06,40.8,5.14,,,2.36
2023-03-12 05:18:00,3.12,,,6.56,7.84,2.48,2.66,1.82,,5.10,1.92,1.74,2.20
2023-03-12 05:20:00,3.16,,,6.64,7.94,2.54,2.50,2.16,,5.02,2,1.72,2.30
2023-03-12 05:22:00,3.06,,2.60,6.52,7.80,2.70,2.56,2.08,,5.04,1.92,,2.38
2023-03-12 05:24:00,2.78,1.72,,6.54,8.10,2.24,2.58,1.98,,5.06,1.94,,2.28
2023-03-12 05:26:00,3.34,,2.42,6.54,13.3,2.72,2.56,2,56.4,5.12,,,2.30
2023-03-12 05:28:00,3.04,,,6.62,7.80,2.60,2.68,1.94,,5.10,1.86,1.70,2.26
2023-03-12 05:30:00,3,,,6.56,8.22,2.48,2.54,2.12,,5.08,1.82,1.68,2.24
2023-03-12 05:32:00,3.14,,1.82,6.66,7.26,2.50,2.60,2.26,,5.16,2.02,,2.30
2023-03-12 05:34:00,2.82,1.72,,6.42,7.90,2.52,2.46,2.22,,5.12,1.96,,2.26
2023-03-12 05:36:00,3.20,,3.40,6.60,13.2,2.76,2.58,2.06,77.3,5.12,,,2.32
2023-03-12 05:38:00,3.24,,,6.72,7.62,2.92,2.70,2.34,,5.10,1.92,1.66,2.30
2023-03-12 05:40:00,3.34,,,6.50,7.44,2.74,2.68,2.42,,5.06,1.98,1.68,2.42
2023-03-12 05:42:00,3.42,1.82,,6.60,7.70,2.52,2.56,2.42,,5.10,2,,2.32
2023-03-12 05:44:00,3.38,,2.12,6.52,7.64,2.26,2.66,2.32,,5.20,1.90,,2.42
2023-03-12 05:46:00,3.56,,2.46,6.58,12.9,2.82,2.58,2.38,96.3,5.18,,,2.26
2023-03-12 05:48:00,3.32,,,6.64,7.78,2.74,2.50,2.48,,5.22,1.96,1.68,2.24
2023-03-12 05:50:00,3.32,,,6.52,7.82,2.78,2.64,2.26,,5.10,2.04,1.68,2.28
2023-03-12 05:52:00,3.40,1.82,,6.56,7.76,2.66,2.60,2.44,,5.16,1.94,,2.28
2023-03-12 05:54:00,3.22,,2.56,6.58,7.50,2.40,2.60,2.36,,5.16,1.98,,2.32
2023-03-12 05:56:00,3.50,,2.20,6.82,12.9,2.58,2.64,2.34,100,5.14,,,2.36
2023-03-12 05:58:00,3.32,,,6.42,7.08,2.66,2.68,2.42,,5.16,2,1.68,2.42
2023-03-12 06:00:00,3.28,,,6.42,7.20,2.32,2.62,2.38,,5.12,1.98,1.68,2.32
2023-03-12 06:02:00,3.42,,1.82,6.74,7.48,2.36,2.60,2.38,,5.12,2,,2.34
2023-03-12 06:04:00,3.26,,1.80,6.50,7.72,2.36,2.60,2.40,,5.10,1.96,,2.36
2023-03-12 06:06:00,3.50,,,6.56,9.78,2.62,2.60,2.32,98.9,5.14,2.04,,2.36
2023-03-12 06:08:00,3.20,,,6.52,7.74,2.48,2.62,2.36,,5.14,1.98,1.68,2.32
2023-03-12 06:10:00,3.40,,,6.40,7.16,2.26,2.62,2.46,,5.14,1.96,1.68,2.34
2023-03-12 06:12:00,3.36,,1.92,6.70,7.48,2.48,2.52,2.40,,5.12,2.04,,2.30
2023-03-12 06:14:00,3.24,1.72,,6.76,7.58,2.48,2.56,2.40,,5,2,,2.40
2023-03-12 06:16:00,3.58,,,6.54,7.60,2.46,2.54,2.42,84.4,5.08,2.06,,2.20
2023-03-12 06:18:00,3.28,,,6.58,7.60,2.54,2.56,2.40,,5.18,2.06,1.66,2.20
2023-03-12 06:20:00,3.18,,,6.70,7.46,2.56,2.68,2.44,,5.02,2,1.68,2.38
2023-03-12 06:22:00,3.06,,1.92,6.56,7.60,2.56,2.58,2.36,,5.18,1.92,,2.30
2023-03-12 06:24:00,3.26,1.72,,6.54,7.50,2.38,2.42,2.32,,5.18,1.96,,2.30
2023-03-12 06:26:00,3.56,,,6.62,7.54,2.62,2.60,2.40,67.0,5.14,1.84,,2.34
2023-03-12 06:28:00,3.16,,,6.68,7.40,2.56,2.68,2.32,,5.04,1.86,1.64,2.30
2023-03-12 06:30:00,3.26,,,6.52,7.44,2.30,2.60,2.24,,5.16,2,1.64,2.30
2023-03-12 06:32:00,3.44,,1.82,6.44,6.84,2.50,2.60,2.12,,5.18,1.94,,2.32
2023-03-12 06:34:00,3.28,,1.84,6.90,7.28,2.12,2.66,2.38,,5.06,1.90,,2.34
2023-03-12 06:36:00,3.22,,,6.46,7.44,2.70,2.60,2.36,49.8,5.18,2,,2.32
2023-03-12 06:38:00,3.20,,,6.26,7.56,2.60,2.64,2.22,,5.14,2,1.66,2.32
2023-03-12 06:40:00,3.18,,,6.54,7.04,2.68,2.52,2.26,,5.10,1.90,1.70,2.30
2023-03-12 06:42:00,2.98,,2.60,6.40,7.04,2.32,2.60,2.24,,5.02,2.04,,2.30
2023-03-12 06:44:00,3.04,,1.92,6.68,7.28,2.28,2.62,2.28,,5.10,1.92,,2.38
2023-03-12 06:46:00,3.50,,,6.48,7.58,2.60,2.64,2.24,32.3,5.02,1.80,,2.38
2023-03-12 06:48:00,3.08,,,6.34,7.02,2.66,2.60,2.26,,5.06,1.92,1.68,2.30
2023-03-12 06:50:00,3.20,,,6.50,7.36,2.46,2.62,2.18,,5.08,1.84,1.68,2.28
2023-03-12 06:52:00,3.06,,1.88,6.68,7.36,2.30,2.54,2.32,,5.12,1.88,,2.38
2023-03-12 06:54:00,3.24,1.72,,6.24,7.08,2.46,2.50,2.24,,5.16,1.98,,2.30
2023-03-12 06:56:00,3.36,,,6.44,7.04,2.30,2.56,2.24,13.8,5.04,1.98,,2.26
2023-03-12 06:58:00,3.02,,,6.52,7.40,2.64,2.68,2.26,,5,1.98,1.78,2.20
2023-03-12 07:00:00,2.98,,,6.42,6.96,2.36,2.58,2.24,,5.12,1.92,1.76,2.32
2023-03-12 07:02:00,3.22,1.82,,6.42,7.22,2.16,2.62,2.22,,5.10,1.90,,2.28
2023-03-12 07:04:00,2.98,,1.82,6.58,7.16,2.24,2.50,2.28,,5,1.98,,2.24
2023-03-12 07:06:00,3.42,,,6.34,6.96,2.30,2.60,2.34,,5.10,1.94,1.62,2.32
2023-03-12 07:08:00,3.10,,,6.22,7.22,2.54,2.64,2.32,,5.12,1.76,1.66,2.32
2023-03-12 07:10:00,3.24,,,6.48,6.92,2.66,2.62,2.02,,5,1.96,1.68,2.34
2023-03-12 07:12:00,3.22,1.82,,6.46,7.16,2.36,2.52,2.30,,5.08,1.96,,2.18
2023-03-12 07:14:00,3.04,,2.60,6.26,7.20,2.38,2.68,2.16,,5.08,1.92,,2.20
2023-03-12 07:16:00,3.42,,,6.68,7.14,2.42,2.56,2.20,,5.14,1.98,1.70,2.26
2023-03-12 07:18:00,3.02,,,6.50,6.98,2.26,2.66,2.16,,5.04,1.90,1.66,2.30
2023-03-12 07:20:00,2.98,,,6.36,8.74,3.12,2.64,2.18,,5.10,1.90,1.68,2.40
2023-03-12 07:22:00,3.10,1.88,,6.60,8.46,3.10,2.70,2.30,,5.08,1.96,,2.32
2023-03-12 07:24:00,2.98,,1.92,6.36,8.44,3.02,2.68,2.26,,5.06,1.90,,2.34
2023-03-12 07:26:00,3.18,,,6.92,8.52,3.02,2.66,2.38,,5.14,1.82,1.68,2.34
2023-03-12 07:28:00,3.08,1.84,,6.46,8.28,3.08,2.68,2.26,,5.12,1.92,,2.32
2023-03-12 07:30:00,3.06,,2,6.36,8.32,3,2.66,2.30,,5.12,1.86,,2.40
2023-03-12 07:32:00,3.24,2.06,,6.62,8.44,2.94,2.62,2.16,,5.14,1.94,,2.38
2023-03-12 07:34:00,3,,2.56,6.52,8.40,3,2.62,2.22,,5.12,1.88,,2.42
2023-03-12 07:36:00,3.28,1.78,,6.60,8.48,3.06,2.74,2.18,,5.14,1.80,,2.28
2023-03-12 07:38:00,3.04,,,6.32,8.42,3.10,2.62,2.26,,5.18,1.88,1.66,2.32
2023-03-12 07:40:00,3.40,,,6.64,8.12,3.04,2.62,2.12,,5.14,1.96,1.66,2.22
2023-03-12 07:42:00,3.06,,1.88,6.42,8.52,3,2.66,2.30,,5.18,1.88,,2.36
2023-03-12 07:44:00,2.98,,,6.42,8.18,3.06,2.64,2,,5.06,1.78,1.76,2.32
2023-03-12 07:46:00,3.18,,,6.52,7.86,2.98,2.66,2.16,,5.12,1.90,1.66,2.32
2023-03-12 07:48:00,2.92,,,6.38,12.1,3.02,2.68,2.06,,5.08,1.86,1.66,2.28
2023-03-12 07:50:00,3.22,,,6.74,8.02,3.08,2.66,2.38,,5.22,1.98,1.68,2.28
2023-03-12 07:52:00,2.98,,2.08,6.64,8.02,3,2.70,2.10,,5.12,1.84,,2.26
2023-03-12 07:54:00,2.66,1.72,,6.44,8.02,2.84,2.72,2.28,,5.12,1.96,,2.42
2023-03-12 07:56:00,3.24,,,6.60,7.88,3.04,2.62,2.24,,5.04,1.90,1.64,2.32
2023-03-12 07:58:00,3.02,,1.88,6.56,11.9,3.10,2.66,2.26,3.64,5.10,,,2.38
2023-03-12 08:00:00,2.68,,,6.44,8.18,2.88,2.64,2.10,,5.12,1.88,1.66,2.30
2023-03-12 08:02:00,2.84,,2.24,6.28,7.96,2.96,2.70,2.16,,5.12,1.88,,2.42
2023-03-12 08:04:00,2.92,,1.84,6.36,8.16,2.90,2.56,2.06,,5.10,1.84,,2.38
2023-03-12 08:06:00,3.08,,,6.40,8.10,2.96,2.70,2.18,,5.06,1.96,1.66,2.26
2023-03-12 08:08:00,2.80,,2.25,6.38,13.7,3,2.63,2.20,32.9,5.10,,,2.24
2023-03-12 08:10:00,2.82,,,6.50,7.62,2.98,2.68,2.24,,5.06,1.84,1.68,2.38
2023-03-12 08:12:00,2.92,1.82,,6.48,7.80,3,2.54,2.04,,5.14,1.90,,2.32
2023-03-12 08:14:00,3.10,,1.90,6.60,7.92,2.94,2.64,2.18,,5.14,1.90,,2.18
2023-03-12 08:16:00,3.14,,,6.34,8.02,2.88,2.56,2.30,,5.12,1.76,1.64,2.34
2023-03-12 08:18:00,3,,2.82,6.30,13.2,3.12,2.60,2.02,36.3,5.06,,,2.46
2023-03-12 08:20:00,3.10,,,6.52,7.80,2.90,2.60,2.20,,5.06,1.86,1.62,2.38
2023-03-12 08:22:00,2.96,,1.90,6.94,8.36,2.82,2.60,2.04,,5.04,1.94,,2.28
2023-03-12 08:24:00,3.06,,2.16,6.26,7.64,3.06,2.64,2.22,,5.08,1.90,,2.28
2023-03-12 08:26:00,2.82,,,6.42,7.72,3.12,2.68,2.10,,5.10,1.74,1.62,2.16
2023-03-12 08:28:00,2.90,,2.12,6.62,13.1,3.02,2.68,2.12,54.3,5,,,2.26
2023-03-12 08:30:00,2.84,,,6.32,7.78,2.90,2.60,2.14,,5.08,1.90,1.70,2.34
2023-03-12 08:32:00,2.94,1.82,,6.60,8.02,2.94,2.60,2,,5.10,1.92,,2.32
2023-03-12 08:34:00,3.06,,2.30,6.22,7.80,2.78,2.70,2.14,,5.10,1.94,,2.28
2023-03-12 08:36:00,2.82,1.76,,6.34,8.08,2.90,2.62,2.14,,5.08,1.88,,2.14
2023-03-12 08:38:00,2.88,,,6.52,13.3,2.98,2.56,2.20,73.8,4.92,1.86,,2.42
2023-03-12 08:40:00,2.82,,,6.44,7.64,2.86,2.70,2.18,,5.06,1.72,1.64,2.22
2023-03-12 08:42:00,2.72,,1.82,6.38,7.66,2.80,2.62,2.24,,5.06,2,,2.32
2023-03-12 08:44:00,2.94,1.72,,6.36,7.88,2.90,2.64,2.28,,5.08,1.82,,2.30
2023-03-12 08:46:00,3.14,,,6.86,7.40,2.82,2.52,2.24,,5.06,1.80,1.64,2.30
2023-03-12 08:48:00,3.04,,1.92,6.54,12.9,3.18,2.56,2.28,89.9,5.06,,,2.22
2023-03-12 08:50:00,2.96,,,6.50,7.52,2.92,2.62,2.16,,5.14,1.90,1.64,2.20
2023-03-12 08:52:00,3.38,1.82,,6.60,7.84,2.60,2.62,2.42,,5.16,1.98,,2.40
2023-03-12 08:54:00,3.34,,1.90,6.30,7.62,3.02,2.76,2.42,,5.16,2.04,,2.36
